,UKF266,UKF269,UKF275,UKF304
IGFL3,,-0.017990287208814654,,
BMP1,0.08796606131848661,-0.14621264163944525,0.024356187219072536,-0.05920341047211265
NDP,-0.031606550512392,-0.025023773109113426,0.00212152830819551,-0.07314079208825958
TNFSF18,-0.01363304252873336,-0.026715036421867833,-0.012358479138511052,
RTN4,0.020309360020501623,0.16767839113273494,0.04027730460512898,0.22527406747591053
HEBP1,0.10252242928725214,-0.034038969895706074,0.010613126828500295,-0.08481328072846228
WNT7B,-0.0007260656930526237,0.0018214355389319454,-0.019265492099100515,
PTMA,0.03260762518305246,0.0649297912499228,-0.021590813430933317,-0.2203019965366895
CEACAM1,,-0.03515546635647573,-0.01943694347449635,
PDAP1,0.03160935096418189,-0.12302861116574178,0.06737503059961965,-0.012221453171260504
QDPR,0.05808870637447263,0.10289087436345933,0.01921926495802268,-0.18072765187372627
POMC,-0.03596671584476461,-0.026603082903584378,-0.014339801906818586,-0.06707754016531926
CCL18,,,,-0.07950373762433569
CCL17,,,-0.01541342960770502,
VEGFD,,-0.030138556857132702,-0.016421705561196938,0.1288151183660527
TNFSF13,-0.013221207239769054,,,
WNT5A,0.043918028637381534,-0.11624669939907974,-0.010998877833324835,0.0018009158008892533
CXCL8,-0.01880630978223398,-0.059927065356357626,0.002533245984321574,-0.08169053919626137
GRN,0.09523592954972004,-0.1399681005322891,-0.0020533397135884513,-0.1558374594050057
MIA,0.06724005594390019,-0.05139091579580128,-0.030295299781384684,
COL4A4,0.017214875995461038,0.06979556436081227,-0.01609209738147932,
TAC1,0.01929671999512776,0.16020240361107638,0.12460934671014764,0.26330221878696125
RARRES2,0.03402158078702647,-0.15961432998635344,0.0148135630996868,-0.06415608516820619
FGF7,0.007330249197601364,-0.01396986285655889,-0.02065267623747577,0.04349109662402733
HBEGF,0.06893738010575341,-0.04735835091926031,0.035402574339281206,-0.07599874717086148
CSF3,,-0.018755980866107785,,
PI3,,-0.021119482007389608,,
PCSK1N,0.0008664960793545171,0.11019201857250369,-0.047157959180621815,0.20513478378524244
NTS,-0.015356582628904264,-0.023053356666982938,-0.01838335067185626,-0.032276664698755106
SFRP1,0.002308975871447999,-0.06765397824514778,0.011467313849803278,-0.10039037373631872
MICA,-0.008579231844786813,-0.053390811757902785,-0.005360883401588323,-0.06166603458202453
TG,-0.017725544552793224,-0.02263679084575793,-0.015528447031742113,
ADA,0.007107363217382388,-0.10378789382760231,-0.04405872607162172,-0.10622549895592655
LAMC3,0.06197518690189637,-0.07424519590542424,0.08277803751278442,-0.04680742275894912
NGF,-0.016914923796169056,,,0.16974996886511565
TNFSF15,0.10713904611270719,,,
HMGB1,0.020386499447221148,-0.16098026118657827,-0.026730402812379973,-0.08408141730003878
ITGB3BP,0.02615912772034661,-0.051331651730299147,-0.014150575523727671,-0.02965844597738555
AANAT,,-0.016918402314093542,-0.013964823164172602,-0.030344831603189324
RELN,-0.003918414323666802,0.009887149732841658,0.02218598064067136,0.06158340962731001
IL15,0.16043751931274008,-0.02444450298295325,0.04920114350100165,-0.062183337950398376
UTS2,,-0.055807791103951856,,
BSG,-0.008422644368820799,0.09629652401317397,-0.02205320325471375,0.12925785212434124
ADAMTS3,-0.023539427206405436,-0.12263408916323665,0.0036079240519966355,0.008120029841416304
CD34,-0.006664405285106163,-0.08439107772166998,0.03672605748419412,-0.03403744724178233
CCL23,,-0.019250456213836274,,
PLAT,0.08617619125009789,-0.12940974770174535,-0.017297721620538196,0.025469167534249482
LTA,,,-0.013449580069278993,
CKLF,-0.01117110480811276,-0.15981920196138713,0.03847121558626805,-0.0754004381277168
CD24,0.0391616374858814,-0.04589171925032047,-0.0146868880037118,0.01658149598022476
HSP90AA1,-0.03290962959632876,0.18741592193595435,-0.008613967513297856,0.22591821459370287
BMP4,0.019213276444664824,0.024917561196811717,0.019769263711544402,-0.037419070012514107
SCGB3A1,-0.01865542640262364,,,-0.05341539556203648
IGFBP4,0.0221243139032349,-0.09396628474923757,0.028961788890582825,-0.08904807909159188
RSPO4,,,-0.015642680410165033,
LEFTY2,0.011198561684142348,-0.08355419703641347,0.009077612426764484,-0.03227668595079728
ANGPTL2,0.016818368515309854,-0.10864866290136069,0.0010132471254422197,-0.05889488672789772
LRIG2,0.05592223051954887,-0.016982294437378757,-0.021280842198626908,0.014083942886649282
ICOSLG,0.007243966071486402,-0.04893081759332215,-0.0036409952748648914,-0.036518855963155246
WIF1,-0.0448887096585606,0.14363769906908944,-0.012071085964961573,0.2262463426286387
NPPC,0.027467451921614934,0.0009523831248081344,0.08212792911986445,0.04139902368795581
LYZ,0.05131576712943476,-0.0765409683797623,0.026815418446387164,-0.16707247727175312
EREG,,,,-0.03320327735751663
SPTAN1,-0.04410257863473939,0.14294718933461975,0.005547902731452865,0.1946892963303046
LIPC,-0.022663048980629746,-0.044249844262536975,-0.0292455840414231,-0.02176687765355672
COL8A1,-0.014590969484643484,-0.051158340869797224,-0.019191288632323597,-0.11588870752913208
GSTM2,-0.01235836776445801,-0.03143863557705907,-0.02975464383814732,0.007099128903964461
SPX,0.034375661946962247,0.029144767981099513,0.031577136776905976,-0.030085077395556013
MFGE8,0.09335230008532093,0.006345655179175597,0.008328648985209831,0.06072152590284664
TGFA,0.04165737476487612,-0.09568406307997704,-0.06109147382400795,-0.026630349124119598
SLIT2,0.012659188053363942,0.13417382467669609,0.035040548177012854,0.13106865846143084
PLTP,-0.005973828148978825,-0.12626523543882803,-0.011961950183387917,-0.22341127733970303
APOD,0.05220675651905395,-0.11191463575086358,0.04480216158790734,-0.16355232689066798
B2M,0.06668191724657764,-0.18729405837784255,-0.046513415969552004,-0.252936917884616
OMG,-0.00040665114556621664,0.06392275637922183,-0.031703086831037196,-0.028643259390253657
CXCL3,,-0.022213053495082714,-0.02215330074163746,-0.04674174095664144
CXCL10,-0.0018886390603520405,-0.1278024133215978,-0.00634991366233005,-0.0659703584561254
RSPO3,0.02374307137293621,0.1412120985369201,0.045490292332564394,0.1520944714599098
CORT,0.03911573589004066,0.016327211966371817,0.06800274655683416,-0.012275755483711907
NCAN,0.06707372371067441,-0.03250358335767036,-0.0068110028629908125,0.18776671150001614
PRG4,,-0.024065818963172392,-0.006323372212770246,
ZG16B,,-0.025982918929693063,-0.010686912297506058,
TGM2,0.02728403638515731,-0.03545256337280529,0.021827934790343655,0.004485009202798237
VEGFC,-0.016750141946570048,-0.03172927131164133,-0.01890194130738507,0.06496829446096938
WNT6,-0.014989780047308695,-0.023665581667647418,-0.023783342141262598,
NRG4,0.02222300824931702,-0.02997550421234951,-0.020531288888679982,0.12193186075656419
PMCH,,,-0.01564267965523675,
COL9A1,-0.0301024459720447,-0.031058677121792055,0.0001412648511196404,0.12255287057036693
GDF11,0.02377734759735766,-0.060541178643818055,-0.03906263332373288,0.040890127057192076
SORBS1,0.0578924160409002,0.004760705678769889,0.04406548407480114,-0.04236295480284496
DLL1,0.02224177272408569,-0.029880040557528974,-0.013858542473440358,-0.04062618845039613
TLN1,-0.0005152930882127202,-0.1082713072567846,-0.01912991310646642,-0.18982061694843338
COL2A1,-0.016239561161991854,-0.022213061054431004,,
SHH,-0.017725546447718975,-0.017462165016846727,0.02714967381558286,
PON2,-0.0290127418960305,-0.18190882242205655,-0.03499685619593213,-0.07610776360810499
ICAM5,-0.04266482911666889,0.04216748056243389,-0.009204040149754775,0.06665910493500189
HPX,-0.014989781058475152,-0.032346844733355855,0.017972470190533,
SFRP2,0.03193579284023976,-0.017728087491932838,-0.017479126484472408,-0.10901171589084174
CFC1,-0.025329061607528434,,-0.013449580882106594,-0.001008440355827688
CD70,,,-0.013469127371224911,
HP,,-0.09535751208897418,-0.03991073780477756,-0.04946488942417779
CXCL2,0.05704803041459346,-0.012196560462553279,-0.00014527125306992963,-0.07433637302823205
NPPB,,,-0.011776999997180343,
CCK,-0.04421556278644081,0.19974547489203656,0.025098917665769875,0.20530806767259938
SEMA6A,-0.019937630095204908,-0.11955213683265693,0.017035453800554247,-0.04249838410198868
IRAK4,0.028501398296692692,-0.04093832848528247,-0.012572579705065057,-0.042872536646591235
GSTP1,-0.002092949692904519,-0.19704250146106803,-0.026848825803120514,-0.18890468584509312
VCAM1,-0.013068495144413817,-0.12720896109832566,-0.00989345039786419,-0.09706593482586026
NXPH3,0.011955753464742133,-0.030644257775497535,-0.02434569023036032,0.08656925579909905
MTMR4,0.059781440218323274,0.043029465340162706,0.031542728084825375,0.11252409331451509
LAMC2,-0.020538423780424878,,-0.014825929105040861,
IL10,,-0.002072814019684247,0.007195336974640232,-0.10563020842945545
SEMA4D,-0.003788158224032657,0.03534349548026203,0.034646261707267256,-0.12710788605712142
TRH,0.023606105326378853,-0.04601914981013435,0.0007650819184667713,0.03898864772862247
SEMA6D,0.03973876157179065,-0.12454053032432805,0.027208385864450978,-0.008580685100846705
PDCD1LG2,0.03788539243270262,-0.04489790803163333,0.00595375187783778,-0.045993927990825995
SPINT1,-0.01865543210279473,-0.055396530166772935,-0.025756812012850645,-0.0515824213741599
CTHRC1,0.06093252187622495,-0.10059149511093413,0.058340095355323356,-0.005914687126244602
PODXL,0.016750087131985773,-0.12078895823538666,-0.006015972395351595,0.13615569874491873
JAM3,0.12212868747023782,-0.15979580177729535,-0.05286523212698688,-0.16921286451548648
TGFB2,0.05325187936036081,-0.13720574853934242,0.018939548078661658,0.046665009730411385
COL18A1,0.05580043756143125,-0.059466869487879125,0.01822884320029938,-0.18042074920393447
NODAL,0.12802366265245427,-0.058539036976347734,,
INHBB,-0.008631662108257738,-0.05387001612110669,-0.02733904465296514,0.032392148773784574
LCN1,,-0.019493249546216774,,
ARF4,-0.04944249372256313,-0.08005198879111863,-0.005591520873511408,-0.008106488623134336
CXCL14,-0.01834468547242238,0.05228523088398275,-0.03742068008409079,0.031954093657604155
LIF,0.02312249540892193,-0.07158974713951781,0.019074769658707,-0.04640387694884855
IL17B,,-0.032193391218558944,,
MATN1,0.02365786976697973,0.0181233172829974,-0.011924909882187503,
ADAM28,0.036886042878553356,-0.06059823549087474,-0.012512683482179704,-0.15160883221271618
TCN2,0.09130843871836249,-0.0966177398439786,-0.017444855573690268,-0.0698427538369716
THPO,0.004686535548515774,0.012979668085570743,-0.0244813229163867,0.050914825451566066
CUBN,-0.031249730009397958,-0.04975428287752525,0.013125739374400204,-0.03542165252746824
TIMP3,0.025969657843467105,-0.10215673474930316,0.024743580961633007,0.06638206297859386
PIGF,-0.007437267521998739,-0.0797965162050487,-0.012707209271661093,0.02415886635678665
CRH,0.03576302664787128,0.16949195942212242,-0.004367027566719228,0.12899110697724067
BDNF,-0.05198103822684481,0.0652748005459997,0.012853500261515891,-0.04572170697369559
CCL5,0.0787341944330707,-0.04424984182607703,0.07465464516156252,-0.058457442422312746
GAD1,0.005903770399062546,0.14512635018092915,0.05913224796705277,0.3185652440256471
COL14A1,-0.022916410352366783,-0.034579897708119714,-0.014229263319152355,-0.08124765798796194
HLA-A,0.032893291508589134,-0.16174404505458423,-0.053530245668330076,-0.24164139014677063
CD5L,,,,-0.003940474736951381
FGF18,-0.020538420788591565,,0.0302698112135671,
ADM,-0.021150613864302295,-0.066732912396743,-0.01539530233778674,-0.040356285173588614
GNAI2,0.04033556449065435,-0.18281950224472718,0.011991455208432169,-0.1640970004138552
HDC,,-0.06380149595232798,,
COL11A1,0.006465047187740977,0.07729894102467433,-0.02440458969411007,0.05809769067537074
NUCB2,0.06982529143540481,0.011415250519826576,0.04219603176443878,0.05648376556488146
CXCL1,,-0.03218899254030539,0.05756565256174131,-0.06558621476258282
VCAN,0.050231187720907705,-0.11370709748169841,0.001043530911405446,-0.09265607244374077
MMP7,0.12298494902367824,0.09426259740798228,-0.011776999932835203,-0.028290147748152382
PTPN6,-0.008318199844513121,-0.04140646694977907,-0.01165295212499804,-0.10272757131146062
PTGS2,0.006726466025639379,0.10283393111511836,-0.02395309237311576,0.03844802930718255
XCL1,,,0.05304019482137569,0.02597210504232317
CD58,0.03828063644756148,-0.1068841745898353,0.030053599835532543,-0.003869885316227466
TNFSF14,,-0.02964709696983361,-0.022163322584563,-0.08058054290524658
CNTN4,0.004536428750164387,0.001001639538647288,0.012113868864273644,0.19886912985050498
INSL3,,,0.0065466699918847,
MFNG,0.006020490653613019,-0.056103690424902,0.05262203193812271,-0.06031877513098894
ICAM1,0.018168327107180155,-0.08148042270994826,0.02188162446901402,-0.10553218700779893
PROS1,0.07069574829519178,-0.14747219546208623,-0.031244413487630723,-0.062209467664566
