,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
MIA,0.01912829305449466,-0.004291509545163256,-0.034675274065231576,0.045839421706801754,-0.018611732933773883,-0.05923790134247341,-0.02269395486531327,0.01686223985640169,-0.020529547228096637,-0.01740749232172702,,-0.013555671212529983,0.014875326605771394,0.08421692705532581,0.023718879735195115,0.20375535335166856,0.09490836253531554,
COL4A4,0.0053750207195376555,0.08447624241395238,0.02779593277290743,0.00655750029761969,0.05442837395122432,0.0002717210238631338,-0.011941367477527776,0.05238759131376037,0.003897770924028024,-0.03159314058640048,,0.08223770353347155,-0.04358576455232639,-0.0005723377840078318,-0.053565334193364525,-0.038464762284695336,0.055255612274001886,
TAC1,0.0443131825554087,0.08358027602137451,0.06559343760156944,-0.03499020327563951,0.032388186702557525,0.12662501599562243,-0.0048478317562387074,0.023251611542954482,0.027993336298051272,-0.015545191954812994,0.024673407668720563,-0.0707479272144776,,,,0.048835374375764205,-0.10445750275101427,-0.08330455126526976
RARRES2,0.026936296966025116,-0.019533574911096897,0.03564125157795587,0.014297610074794987,-0.01052234052053731,-0.1061905402528015,-0.059447572907102675,-0.0773350400303893,0.023033178566718673,-0.0017246004628728114,0.009602240035216047,0.06807860989509625,-0.060590433944496064,0.030670410839929312,-0.009696299443414722,0.017709077470252414,0.029324593203920866,0.01775744175110445
FGF7,-0.009907603988917517,-0.017420824040894033,,-0.03430117463191489,0.031566685626420427,0.04172432374277415,0.015856611120085806,-0.0868088877805357,-0.01568978282226847,0.015523096103145992,0.030325910580169372,0.0729773632929228,0.06439791179151395,0.07674570872928277,-0.024246911608653113,0.15888848139218284,0.04588876148627922,0.05664776383930984
HBEGF,0.0772800876618962,0.07220777904927735,0.02268170820832435,-0.06326197710338655,-0.024795548465413535,-0.030481758592135064,-0.01719099144879354,0.02574115076998485,0.009149731994300083,-0.0347383445950648,0.02191507985556034,0.027876715763891467,0.009282632863553283,0.08844886870384794,0.006147560847328834,-0.17419115236193117,0.009558297354893863,0.05235420501938518
CSF3,,-0.06682528407482972,,,-0.03818039787559315,-0.04063348122523737,,-0.052507995783537015,,,,,,,,0.07480860363242951,-0.0037637084599332084,
PI3,,-0.04295937681318711,-0.018090286754147266,,-0.015030016073027364,0.009317835076829028,,-0.01970758743889157,,,,,,,-0.010260094322636193,-0.05811579911425838,-0.12717155523032725,
PCSK1N,0.05575600308724292,0.13209702124807854,0.08375905283937438,0.000241475207446075,0.07207797423471428,0.05773948242982873,0.03885683258555492,0.035685619143855624,0.029714514497142297,0.00296284164057444,-0.0272233510416198,0.001461341378353036,0.03830386018124794,0.0099149159917902,0.10555299635244075,0.20977800409225839,-0.05413453231182753,0.03659084727137597
NTS,,,,,,0.03166525699977888,-0.014577696513716893,0.02865682781163791,-0.02000307249431717,-0.027066857404849817,0.02412746004060534,,,,,0.07608096619050185,,
SFRP1,-0.03630694727817038,0.12701751469664305,0.0034920541963178097,0.009058209170557758,-0.005509884308260602,-0.022271750577939117,-0.03517237595925845,0.018688468551764,-0.011256308304214821,-0.04181784812192736,0.041511821946249305,-0.007600852559834478,0.01493097363647185,0.09134997776694527,-0.006669819164985959,-0.06421540398055428,-0.057211286030450184,-0.045618737397608654
CXCL13,,,,0.07894720876292337,,-0.005852985693823006,,,,,,,,,,,0.026050438318374447,
MICA,0.11983570193808528,-0.003576635115809656,-0.02531294382736178,-0.01800353651080731,0.004476923617542938,-0.042908199541065235,-0.030941639007227278,-0.0297449504985394,0.050748872668469044,-0.02244360478009462,-0.01923661123650774,0.08187501156511892,0.011523310959159741,0.033229884306725785,-0.004592672821245574,0.05216913715497602,0.12037285690625121,-0.0210300725139755
TG,0.003310572651610421,-0.017624856138935493,0.07387929400385103,-0.028852073925600682,-0.018699536043063045,0.0010105129142049735,-0.01682650465114742,-0.029436190295830677,0.03785140650392343,-0.02344064535722105,,-0.07287148712138133,0.15392048914727066,0.05103777295222552,,0.06413371600399685,-0.00102897542270361,
ADA,0.049093310330622635,0.03341064749664288,0.04213361703766341,0.07692600006165587,0.04369923795835205,-0.00877951044795214,-0.007532264869721532,-0.03232496259100711,0.02629315613560427,-0.008614641907470844,0.026706991750616096,0.04413159826452367,0.042006351836370616,0.08692558267074657,-0.01570947926874795,-0.011100009003358769,-0.04368094091446127,0.05810611511795552
LAMC3,0.012249738191317921,0.012537625349007283,0.035228097380232026,-0.03834871212007727,0.012684977285634124,-0.005299898552122424,-0.05729558582497673,-0.018082469619144483,0.03472089545114101,0.03640305720201446,0.06603057956917854,0.06549826867893502,0.0228427537447895,0.10229472658358194,-0.007076184855735507,-0.043378842539965094,0.09431996342846537,-0.07318684638107026
CCL7,,,0.01296708352094099,,-0.03397320680576763,-0.029262852326504038,,,,,,,,,,-0.04652177404574244,-0.08815925294807998,
NGF,,-0.036460467321626576,-0.014151403580332568,,-0.04393061887939899,0.050772986643826706,-0.01605699859219231,,,,0.10131017247508485,,0.03586568357506717,0.057446195571219875,,-0.005351952305260772,-0.04963069951288362,
TNFSF15,,0.0028417324287513404,,,-0.004708453072662491,0.045618402258548726,-0.01949671651581852,,,,,,0.015379930466686885,0.10915221583358405,,0.006478655675999999,-0.05133429307485586,
HMGB1,-0.0014531045975374494,0.13457624447157768,0.09817295848580199,0.03529650880092791,0.024806284769405662,-0.02609840820543319,-0.0495354241000214,-0.018597432332782184,0.01661602986439463,0.0018004765869350044,0.02589828364875821,0.04657893033869238,-0.012641866896965111,-0.05452643094017141,-0.027344397190621015,0.0397137264047619,-0.0521172432965163,0.009232285552626361
ITGB3BP,-0.017662054081628336,-0.05041963802745824,-0.01578710504217643,-0.019758177836497234,-0.01492112309076673,0.015465905680085299,-0.035023030199508524,-0.043140216167007715,-0.014143082261784894,-0.04854755447857854,0.00609997211136869,0.07153736345424216,-0.04199061129344668,0.0930412854036847,0.04281792753982187,0.0838354515985632,0.040814032683016796,0.15017009860747224
AANAT,,0.017347314119770453,-0.0571784827969387,,-0.02566506030396855,-0.0011256734071120082,,-0.020560571945737818,-0.027005413457903374,-0.0012090755989269861,0.08273717350305723,0.019020004793761657,,-0.05127183855741905,-0.010537168035633917,0.0193582901525308,-0.0013815962390197323,
RELN,-0.03527525478442555,-0.0019270416346536755,0.03862876378817168,0.01884619666925344,0.0003053351217237989,0.017213318004996522,0.0609599358216957,-0.045541000673699865,-0.016033291076895266,0.05294934460427271,0.011327531174950008,-0.013426558651587324,0.0407855710155344,,0.03328711791742066,,-0.014392719032254694,0.15931634274542544
IL15,-0.04092054892629878,0.011627898432169137,-0.06405281525735389,0.030174253295421272,0.03572579651819131,-0.008545007999747386,-0.013873072867408645,-0.0902499921173341,-0.005318432104909032,-0.021137833237487882,0.06121895780715258,0.012628327055043667,0.10305748537533135,0.04982577090532136,-0.03793113983785412,0.06915708803401989,0.0826298703190464,
UTS2,,,,,,,,0.03244789948024772,,,,,,,,,,
BSG,0.056465834172435524,-0.017769685683790688,0.13124520337614112,-0.0350699446218518,0.03222831095837955,0.0008766417797288353,-0.03927478689192911,-0.056357190583416955,-0.027121959125461937,0.015297837795970506,-0.009177422861358519,0.03143034153056313,0.057302672307984116,0.14006736106904794,0.07912964366791674,0.05921604769107659,0.14258012116128838,-0.0018123833342783106
ADAMTS3,0.03879694238193258,0.06718412175520713,-0.006679671122104745,-0.023403521615808116,-0.008214492425409333,-0.008418760054304421,-0.02234550708409752,-0.07792583197436981,0.013670360196341493,0.0423639956077545,0.14336989100804884,0.001925727250184784,,0.04315608381857371,0.1414406323883137,0.1135698253507791,0.02832771521306392,
CD34,0.018249377085473535,0.02839384870879837,0.04386512126306414,-0.023983354393854826,-0.01861467746472127,0.03573192586119513,-0.056800004110794604,-0.0685479193001799,0.017648403150462667,-0.005030867614694544,0.05073808428376215,-0.00982006089365499,0.0023936452262426937,0.14172360534867104,0.0030216080732337687,-0.03526534977689234,0.05007129414132914,-0.05963134016733089
CCL23,,,,,,,,0.004668060071585177,,,,,,,,,,
PLAT,0.058122452593678896,0.16607048109568268,0.0981716628271078,0.005389696907819073,0.03303685848442316,0.060941272068159,-0.04425157641040167,-0.023415629189124924,0.007527122958360857,-0.031100147594883387,0.04777021611988611,0.08424837267103621,0.02142452240022679,0.14270605484166124,0.07130278804559931,-0.007210028502898854,0.0858476757831345,0.07861629106048226
NTF3,,,,,,,,,,0.03929153208822644,,,,,,,,
LTA,,,,-0.006001057560846207,-0.009646325365074006,,,,0.017196455947304484,,,-0.053537255517007915,,,,0.045997999599412566,,
CKLF,-0.020445345833794808,0.06480985385268279,0.02212434368448168,0.016544515065921354,-0.001030074452012189,-0.07425654931806772,-0.03406244641333523,0.015434256717581496,-0.006167556955036592,-0.02839217464088827,0.06724040824410867,0.09588012612277504,0.05529691555100586,0.04497388976483357,-0.02682727734858555,0.19115313413312626,0.17246994779282743,-0.07938784429146827
CD24,0.03981229783476681,-0.0642594927359358,0.06350591597342478,0.05453318733128675,0.003899511065527493,-0.017964370942289434,-0.09609263778455684,-0.002947150222179453,0.04221261714675938,-0.02559183949259374,0.016056794875379324,0.03740430753783807,-0.0959953996244525,0.036979497633101585,0.0022393412369346192,0.05966779518945647,-0.05198532062707408,0.0622658043184316
HSP90AA1,0.02202225861651956,-0.06668904595576874,-0.05589440640912443,-0.021196133257447205,0.04187624376650777,0.08488980221644926,0.05827630043720491,0.031135764370211733,-0.004592196192758203,-0.04394761338552117,-0.022024129561533143,-0.07588674291163698,-0.10329459763730209,-0.05904185955533215,0.051599903133195554,-0.15959445818276763,-0.1796161212495395,0.025770460881925167
BMP4,0.05914766031607917,0.08205955187955859,0.019510327493397126,-0.022492223998938677,0.0039272793775451805,0.004060115191109429,-0.055592946104703556,-0.015526703987255634,-0.042035701871654715,-0.018801029664326455,0.008761108981059465,-0.0025754998233746985,-0.05088037695411377,0.053861039172589525,0.09182120993532533,0.05584732364111548,0.07367271887134354,
SCGB3A1,,,0.052934704805683123,,,-0.023248847894477027,-0.01770922287876449,,,-0.030682591993794583,0.034403808764651905,-0.04479268139881265,-0.022215691709008577,,,-0.05835281783237911,0.07732588434719115,
IGFBP4,0.016999338506060252,-0.041576555725866694,0.035909472267583564,-0.014831311399584567,0.025994895729506057,-0.039754942491104985,-0.042344761866885024,-0.015399936436555156,-0.0025347808564554,0.08280567822147118,0.06689013606177445,0.09042766816620725,0.04637831835581336,0.08020674182357668,0.047648050836915645,-0.09338174324911613,-0.030669680301018222,-0.051276523647361565
RSPO4,,0.09700490059613807,,-0.03430116811983906,-0.03737074958887335,0.08600804053965207,,,-0.0302500824464526,0.012019660404960745,,0.028471263268786653,0.030592842935483724,,,0.10819748894246387,0.15476781342617882,
LEFTY2,-0.031215309205169774,0.033251736034000924,-0.0487375515780088,-0.02147849402030503,0.04258731085244033,0.020418868832485074,-0.007929388020692298,-0.015388918892788596,-0.020231560447720714,-0.019464998547161067,0.04595041611618672,-0.016392212543924888,,-0.013345027394096171,0.08685445291006637,0.013218049266192857,-0.02594677246108099,
PF4,,,-0.012499764292415387,-0.01930056918918437,0.01658987133884625,,,,,,,,,,,-0.05239275042044182,0.07609515162765518,
ANGPTL2,0.07968205479694004,0.07043339318954317,0.08516558742968211,-0.006258932844802236,-0.008788021204371773,-0.015564748111846584,-0.03057063022138511,-0.01646197053259119,0.004206676911077739,-0.008923979021909488,0.09804587870081595,0.09205233140357533,-0.020497042314007532,0.04373879921848671,0.01941202709645681,-0.01670427537657849,-0.015967150216111947,0.047427767431750346
LRIG2,-0.023417799735099942,0.07036284113861302,-0.002825618968115386,0.014447905418514014,-0.051413653144110186,0.0239510410430572,-0.019308674177116885,-0.05965149383305171,-0.03837572740340849,0.047631645157433705,-0.036744442689109355,0.04728897226144056,0.04281936040047958,0.06503471559730746,0.041660781753016574,0.11091224759160591,0.06370820935220035,0.06788098343598935
ICOSLG,0.10403733099192489,-0.0073190850164821615,0.002024453551486597,-0.004531218244010638,0.037912248477073224,-0.0027141509094892736,0.010599646012833678,-0.006302616013589133,-0.006352178027183041,0.054623911872992044,0.002851651994632078,0.06812602222537183,0.03197809421488744,0.09850884174893716,0.032521334177916375,0.10116817033903631,0.006066006366919583,0.024604522840849175
WIF1,,0.008783413121472284,-0.0046053800604449685,,,0.08753664539021748,0.07796528314123156,0.008382309711697795,0.02647480677671189,-0.01669401034580785,-0.0857739607902091,-0.04835830942375643,,,,,-0.036987882131043405,0.004294105941629157
NPPC,0.022359365827904473,0.11109960131620414,0.034677774348034617,,-0.011224178409461886,0.017566015128641983,-0.02279698108848739,-0.003782757192838697,-0.03905899736136115,-0.022731228885431602,-0.018278272572217515,0.005054522518106306,-0.08214129667433795,-0.06139268907441618,0.08660552920088409,,0.019017797101129753,-0.1141031366302494
LYZ,-0.009666113462409559,-0.05263816357324181,-0.061251904634069106,-0.0559409211169276,-0.049814152065470005,-0.06743900893043066,-0.03969070303812904,-0.042440141715564816,0.042112966174785486,-0.014650633154087518,0.07535339563614721,-0.034079708704842435,0.013126624031714426,0.02307401585238732,-0.0312690814682649,-0.05349415755028192,-0.09498238523801625,0.045162356228299366
EREG,,,,,,-0.03776032685489721,,,,,0.021140360546365013,,,,,-0.010487946821153773,-0.028886598135146716,
SPTAN1,0.024672439248040773,0.169433617886147,0.14648800562379446,0.037478400063168466,0.024488025290676067,0.0760382304961216,0.026717028406656088,-0.013232930123808034,0.04678653693072855,-0.016793935148068977,-0.048620874549483405,0.09685237061326808,0.05058210948078619,0.06640132863556979,0.01615209477415364,0.14429626968540973,-0.004216750537382247,-0.08116786833994034
LIPC,-0.0450758490041361,0.03027528819179703,-0.01859223028551394,-0.029048388140409727,-0.0014572196368809217,-0.011472154567661662,0.04642570051365364,0.006846123202408141,0.06741756761085121,,0.0786749401552679,0.06363108471561499,0.012995642302921426,-0.019059190816377674,-0.009210516759099396,-0.007197118074859663,0.07632589629052748,
COL8A1,-0.03993001704310059,0.03773814039162263,-0.04302750594620389,-0.019469811446272075,0.001245233004069294,-0.1056656630692895,-0.004693049948666933,-0.006936748249999909,-0.002903660633686765,0.015137570777532337,0.05651863167929465,0.05823593154557228,-0.012542224297860156,0.06823264583972367,0.1283729636004465,-0.02724588497218783,0.12342931788365048,
GSTM2,-0.01833068529832949,0.03541856645512257,0.020035742682901564,0.02697837333182846,0.020136928454334974,0.011755975214467232,-0.011731551154882528,-0.016209678600547384,-0.03411484446580099,0.00321505441694368,0.07154996473239074,0.03370651343714459,0.0033277815958666647,0.035504872212354585,-0.03613969004839169,0.12962914371434656,0.02618071605821785,
SPX,0.008562717997776652,0.18070095775798756,0.02782159907772923,-0.04766765247931133,-0.03675649957233232,0.15040991346005614,0.045667536935003424,0.03588696887701999,0.009008055225447814,0.05505597264605978,-0.027540975408854362,-0.04903536902023956,,-0.005198329304473933,0.01813971268857537,0.29195871283063257,0.07303860663395376,0.02908539968050925
MFGE8,0.03334202847892406,-0.1255813448146301,0.047789752565780906,-0.053917623840482355,-0.020410202216686362,0.04483545698191157,-0.016344747468031662,-0.010334668573761233,-0.05623604757254816,-0.005753798753807156,-0.01751584610201845,0.005336281545362339,0.01616994044616715,0.11424739342532565,0.07505864678832182,-0.0158581168198079,0.0524901296184208,-0.0654094103436509
TGFA,0.06553966354504231,-0.05580921786380819,0.06387144197093787,-0.01674168680431978,0.041649174112836584,-0.03401209533309449,-0.036323279017906974,-0.015037778959300708,0.014186248287240676,0.021682794496478804,-0.015881667406670918,0.06260861405514086,-0.04567762145244356,0.050659724297077144,0.03736516836381556,0.13003959182716338,-0.007775243206550486,0.01756612815828077
SLIT2,0.018584870623326054,-0.042796322365248274,0.000573235846382296,-0.02160024489563575,0.007843096769762154,0.027998859022514946,-0.04160898004408727,0.02421589057378386,0.005303716834974216,0.008632878543320269,0.0032688194371571565,-0.032872051648457044,-0.023037063226328765,0.0721385019309074,0.021388423016612045,0.021002284735103682,-0.00953963134294859,0.1044294293597774
PLTP,0.05146766994227374,0.17180384806611604,0.03516498643240542,-0.03079227388830407,0.07974964217723997,-0.05572691632494458,0.0044130243324813105,-0.07600383787129436,0.006749294809265247,0.006815158440176895,0.07713187290343662,0.08063805709560586,0.03067450917368212,0.035927004743046366,0.05521177518187965,0.06566948411602677,0.04379775254092493,0.027422288414008747
APOD,-0.012980691025083878,0.1413506901727355,0.1687801317588459,0.030582210092884102,0.06547163710027135,0.01595512694495126,0.010027027333860572,0.044868129582998274,0.06326648762412028,0.037933820434643654,0.06956106136384235,-0.029011888522462215,0.20548732629756766,-0.09285470964806905,-0.0682472181601931,-0.05707568406293068,0.0385869081407034,0.07721349360681642
B2M,0.09124063763102055,0.12584507755056415,-0.035037645224279955,-0.040085226541930995,-0.0030367968848536973,-0.09369546075261555,-0.03739855921364604,-0.05735282015671213,0.007437621348092727,0.04590471000793415,0.08366443479857924,0.05656988591574413,0.0911620105516572,0.032495600088120004,0.11358617603107675,-0.16329991705899582,-0.05201810081818619,0.03860504778063197
OMG,-0.026616174341435234,0.19226130715309062,0.12967654674753423,-0.026366528123892667,0.01668794927636951,0.0957386710556347,0.050179501128443195,0.053790909255749975,-0.0012711184179992402,0.006797170914989893,0.048081030217751154,0.007683250779716433,-0.03907903313844385,-0.04867705923174888,-0.035261691762406275,0.2623126649875728,-0.006503861715434109,0.030151154714510086
CXCL3,-0.03426582158940753,-0.09546091757752097,-0.024194250998745323,0.06173122670102773,-0.03080558134780863,-0.0030860113230777035,,-0.03627168290955406,0.005183086459120798,-0.03341688297891019,-0.028263676749679858,-0.03036713190238458,,,-0.014015775380783699,0.02136507531756692,-0.055405536590848736,
CXCL10,0.020395612393488683,0.0917011025532653,-0.0007298863456910988,-0.0020016706442758866,0.005355717458083892,0.006832086563985221,-0.018962918957323344,-0.08087757013841655,0.022221114266386455,0.03430478888632544,0.06310438737498873,-0.016318973272062675,-0.014070031578750447,0.04760226370585661,0.0074162416415674386,0.008608301216212075,0.02531468571518985,
RSPO3,,,-0.00657431659255846,,-0.0004914498774583485,0.0729091226027428,-0.046049071898152154,-0.0035494645604264535,-0.039131833948033955,0.046509861788992045,-0.045290385379229914,-0.03047136235294723,,,,0.05253929460900248,-0.02309168303194779,-0.04086267203739608
CORT,-0.007226983157287116,0.0051871689999897054,0.06625025537328696,-0.03446959437120021,-0.014660588423045825,0.1360480550325211,-0.03191771751456051,0.012003737655732618,0.007382145461068243,0.03330107937023843,0.01231588214610724,0.02181089919512852,,,,,,0.008870906242781574
NCAN,-0.021538876921236624,0.32998358749807094,0.20804539377808237,-0.003653949799831396,0.04358806185057504,0.10445939396653349,0.013020348239792924,0.03603459433121637,0.006024889264734975,0.03755661992931315,-0.0630806806160708,0.24169082931524336,0.1310821904301357,0.13237439178822524,0.10689154530414388,0.19519673265941406,0.09804740105423478,-0.10690563875504583
PRG4,,-0.009269209285390202,-0.06457487923150787,,-0.0339732120999876,0.07778265619330928,,-0.027452843286887005,-0.015715430112048963,,,0.024600211039219368,,,,0.020931141695153904,0.008279921509502929,
ZG16B,,,0.031468092354746686,0.005978445097003037,0.0369993603001908,,,-0.005099447654411321,-0.020666533459795702,,,,,-0.006384321721454353,,0.02762706121447354,0.08823773710442888,
TGM2,0.036200864566608176,-0.04158977215436439,-0.04993372067516063,-0.03902772693082448,-0.020412035297847193,-0.03931810857238052,-0.04085455119358654,-0.0016352684655508427,-0.049618162821159,0.006574039445717318,0.060613169262576115,-0.07071375407504721,-0.0009310563375109306,0.11207624334902126,0.04958810603485884,-0.08722212734147372,-0.010698592208484306,0.02640860872033411
VEGFC,0.057218786563607085,-0.04095634964662831,-0.022157282140526875,-0.029821920378864587,0.02301712952372957,0.06187143138320078,-0.02843996672221067,0.009785586535584456,-0.0033458398167547534,-0.023428202671306225,-0.02552274498713055,-0.05090959234218627,-0.00028791521286369864,0.0714372990734353,0.0404599188675835,0.05694182519962673,-0.04649625283912496,
WNT6,,0.0529995890743481,0.041003603420788286,0.03811684238843213,-0.0127522274358578,0.00244367802374589,-0.014229498164893918,-0.03425976642107752,0.04998033391325873,,,0.034561591719300844,,0.03745634466149631,,0.07929912363339923,-0.043276726118229344,
NRG4,,-0.03644217708511214,-0.027675726303908254,,-0.034348028632560805,0.02828902294775542,0.06953986590328494,-0.06801030979511465,0.018045371841672167,0.038089616847954436,-0.027178109816883244,-0.03118795412365516,-0.07221150523340406,,-0.041455101890844656,0.022404683828261652,-0.04619046077889399,
PMCH,,,-0.02496794289132414,,-0.011818448127521924,,,,0.061901546493099924,,,,,,,-0.025690845547327586,0.02718420071406446,
COL9A1,0.02919891561580839,0.1300338740218445,0.00506529753788654,0.006471443858708746,0.01238503654485759,0.011611083954042173,-0.0510840665242616,0.0655453141373259,0.0010429151941142968,0.010460665001011692,0.04557995788453943,-0.01834220779935978,-0.03810359897463774,0.006113207089006221,0.09908948690695565,0.18465457037684654,0.1819299628432548,-0.06648352134588661
GDF11,0.017326518741220535,0.2334679646148732,0.05495618483168959,0.03622257543758975,0.012213870872802849,0.021083228933158067,-0.06238418427243519,-0.039458242412484475,-0.016816300350745567,0.02794311716179444,-0.019417006767746065,0.09413260405677075,-0.022975818139551882,0.0017985444565505613,0.06676233140336336,0.09454583258621066,-0.021731266509801218,0.017043968366924515
RAET1E,,,,,,,,,,,,,,,,0.026505723977278333,,
IL24,,,,,,,,,,,,,,,,,-0.025474520988302867,
SORBS1,0.005646397321450651,0.06597517444297547,-0.021532101916776084,-0.06998693062711529,0.020259403265864454,-0.011973879736471663,0.016788858149493803,0.017391352540888222,0.0633170688179157,-0.036951853495069825,0.06218313901761045,-0.014788638329994537,0.014620336139334654,0.15054889228982526,-0.004049022538353651,0.17809569109052692,0.056658633499541956,-0.00908132163435851
