,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
BSG,0.05881215794637625,0.016451716624755662,-0.01674826509765486,0.08217622143704888,-0.023066495794439347,0.0054552881357253094,0.06761693271360054,0.26807217738295963,-0.015441616176187296,0.057020361215026,-0.016427846242494503,-0.010221511054900462,0.09315455321720892,0.5313326216242605,-0.009715537066476636,0.4040726693911098,0.2382031576016652,0.1519017355405464,0.29671869917139065,0.17836867929685973,0.2745378882367547
ADAMTS3,0.06447831700826138,0.05312745644329856,,-0.018559977512351295,0.053972766214791475,-0.027139811739910244,-0.03884593404834568,0.03971904609476528,-0.026750478912002242,0.010772165245573857,-0.023866516782861873,0.04310089889234395,0.14913134856962523,-0.3729236703609567,-0.02928814397163647,-0.04869482807796371,-0.09314753802773847,-0.026865596775586212,-0.113648360708343,0.04636836437592163,0.14315162934931613
CD34,-0.030614001874955454,0.2639135504467914,0.02840526128429283,0.05766525284292534,0.07937357730390984,0.05653488076327279,-0.02140325383531298,-0.010539298403887605,-0.02680345514684709,-0.056610607241651414,-0.02066091256962569,0.024668831386961295,0.1050679135828091,-0.3257724824292973,0.04082726584231038,-0.03450720655352077,-0.003426332985422813,0.11804829057144434,0.1321605627446354,0.23170081743170187,0.11945035302790748
CCL23,,,,,,,-0.017815492657128836,,,,,,0.08910030845260518,,,,,,,,
PLAT,0.0898938716219322,0.12481823789062196,-0.12248276046208371,-0.07002174997584108,0.045082643846118826,0.03818872448594398,-0.03093959660025205,0.14716630239470938,0.07704231532062775,0.016449253155181833,-0.0528561569154134,0.06780234940840994,0.1141776875006333,-0.3239109162928184,0.03288640525399996,-0.12040797946523711,-0.1695688631309958,0.11695343278073088,0.1138873058165218,0.1150337901986542,0.1679815610814025
NTF3,,,,,,,,,0.0788787784690646,,-0.016268388035222344,,,,,-0.08093861913844645,-0.16652278834913925,,-0.03400502365774616,,
LTA,,,,-0.022316061020162634,,,,0.06558201448382273,,,,-0.021067216204206228,,,,,,,,0.04339346236733983,
CKLF,0.030701422881698786,0.10073484943274189,0.007586568845334468,0.058943007640068754,0.011193657269188008,-0.0050544172847293125,-0.07459356134440931,-0.08098266406979446,0.005787251034759942,0.042076406767000946,-0.0027268190425988777,0.09056168318299054,0.08970657442824294,-0.09663170650818854,-0.019079723899919666,-0.07429673031570797,-0.03790164721061099,0.010196611413085366,0.08718567116833342,-0.09440450697580709,0.032265179499574866
APELA,,,,,,,,,,,-0.0019663451347286327,,,,,,,,,,
CD24,0.043053906193864865,-0.026253729614016483,-0.02687401354114838,-0.010323440894024635,0.01253204884302258,-0.06851698611645646,-0.0412238459562186,-0.20321971392404883,-0.027105519134341217,-0.000923629100008236,-0.01868037950193079,-0.02575649558094262,0.2050905976094047,-0.10448434442186703,0.02697080974291678,-0.17143708606116712,-0.11954366814124748,0.0756945844818185,-0.2886653409052413,0.006471252528194281,-0.010877731636105581
HSP90AA1,-0.018162465755930363,-0.21424699139598666,-0.01608685361106076,-0.02069176741049089,0.07559890092701965,-0.03641236164945544,0.08076386371283432,-0.19729273095549726,-0.025623761322862277,-0.058956804908481986,-0.015406774650216115,0.01505625715802121,-0.027558361990582987,0.25163028978799606,0.012409017869942869,0.19141369744841835,0.1669948588744722,-0.04520926254944539,0.058198180736755846,-0.09015879067801456,-0.2618474116803385
BMP4,-0.027992215943091953,0.0650361217084162,0.0009344975241464079,-0.016644804132265503,0.008848693375619597,0.10609434564908944,0.04263759453070606,0.018332638488806237,-0.01164201174079129,0.046990691289046184,0.056614867842593765,0.019983069489286194,0.09088993074371023,-0.15754109287367307,-0.005589897224562257,-0.045351529639501724,-0.0020367792906369254,0.05922611859356384,0.04025591178605495,0.1521447003017998,0.04630207542994766
SCGB3A1,,0.12288555315906094,0.02559618227809967,,-0.03431400151960479,-0.023141077970071436,,,-0.012084075190039702,0.03943522743172428,-6.342707097724992e-05,-0.014700424865012702,0.11221507053268069,-0.17945712267555022,,0.016082228530869012,0.02338384943799682,,0.06591398510510706,0.10366066737125489,0.09689434553022692
IGFBP4,0.028542475881338278,0.34140331673516217,-0.01554509158689592,0.032975379766678456,0.019293309561789616,0.06550877529454091,0.018153738431370168,0.013968582882904926,0.06490523209605858,0.030310198095614083,-0.018929371136908856,0.08127391444194254,0.03948428163321466,-0.3449010803348055,0.0964740404074551,0.02413661018671368,0.0033625351204701914,0.18352331504021574,0.4019491066029643,0.3144075766027055,0.21459601461234173
RSPO4,-0.03362383469643081,,,-0.03415864117422574,-0.021131247890852373,,,0.07892077298069211,-0.012084073422470346,,,-0.017323037841089933,,,,,,,0.01412220340539026,0.03870844990890307,0.1486901628867579
LEFTY2,-0.013333897341943521,0.12991338084189735,-0.03472072310898487,0.0442254422341551,0.030652656933486993,0.07183129426409615,-0.04317243185377481,-0.04167354521115057,-0.013250334299203916,0.0950274059256988,-0.052711202142925476,0.05279585766141073,0.20263577269096583,-0.26671113116655715,-0.008988211580587617,0.005169965424865234,0.009792290761994577,0.18046497344503162,-0.11261200182782896,0.10156246551969823,0.046835904142632404
PF4,,-0.02401241857964849,,-0.015191327851782753,,,,,,,,,,,,,-0.07087330916489769,,,-0.012290113012992479,0.046673428269245296
ANGPTL2,0.054820906795318515,0.1387100695729171,-0.12588316550364312,-0.017890855494011947,0.024681614755953186,0.04081338019696397,-0.02243410576631997,-0.07779809503121968,-0.04496403161157244,0.023886452883820335,-0.04396203788062647,0.011844633359728256,0.11534976900162341,-0.2006460263829073,-0.04300518071642913,-0.10473397975995094,-0.16908962479266432,-0.009572438305814704,-0.012824237877323825,0.2422084163128125,0.21372035819055143
LRIG2,-0.010852214771050066,0.0062524462967638176,-0.04539216708133769,0.0053385857240393535,0.009885820793122363,0.10433318983349532,-0.045186225404939356,0.002387040397237777,0.0042415056692319646,-0.0004897844891883725,0.04131973001247243,0.0070802415629720615,0.02546503235731441,0.16836508723192692,-0.033388152974511504,0.06416232953561989,0.13925926230097285,0.0005524483018181862,0.014664504245007797,0.12189296776370304,0.03266127778999603
ICOSLG,-0.0024280878379742766,0.1083918076248661,-0.01031300934656114,0.009662791266493267,-0.04743615719068642,0.02983157495089663,0.030128602291355937,-0.01790121109679745,0.13389353841594445,0.06683095661154743,-0.010826803898459844,-0.002525882408183664,0.130775048830376,0.14983438382996833,0.035193056630779034,0.05275634481542371,-0.051510089152606485,0.012679579867987789,0.007621845981051431,0.16572838962485775,0.06883436826621583
WIF1,-0.04421904566691973,-0.016897406171796626,0.09305282898374828,,0.019748471275160717,0.000520680111898166,0.13394944703484404,-0.02033540859608056,0.0021511222490166438,-0.0433357699860959,,-0.05555890319642333,,,,,,,-0.0579845216111594,,-0.018951483300769997
NPPC,-0.005681973261825104,-0.049882311335247904,0.07821194692624925,0.05150398005908896,0.027728479061883263,0.023764082075264002,-0.01236956021984558,-0.052796668855238066,0.05190511417344426,-0.022171846167570987,,-0.01626945360386621,-0.030263785025423588,0.0984671438579779,-0.029288087722002146,0.07198802342169186,-0.03508750100892752,0.01660366340312695,0.031448320744838554,,-0.041121500904478865
LYZ,0.02075322061109751,0.21110195760688713,0.11083227316615171,-0.028382691621426096,0.024046467228035565,0.003278655738625432,-0.040339553683866686,0.05464608329988348,0.0022701809251629216,0.18035225961348406,-0.041003116875193285,0.04343834959561412,0.17220063966985857,0.10968207834493406,0.21200397135708615,0.02280222887439849,0.08884940677462862,0.06079002574968029,0.030776679346396406,0.13246722497075325,0.030889893123299983
EREG,,,0.08561211116685302,,0.08453732242839058,,,,,0.11622881381014974,0.031069392042559256,,,,,0.1972018424266759,0.13264439531950079,,0.07171111928090465,0.04351695397748448,0.10419429933688708
SPTAN1,0.03685558863355155,-0.006693351219786027,-0.03978571576725161,-0.038191298086027746,0.007165446513325079,0.02537093516551506,0.030682203830759258,-0.15526660118950367,0.028730549871610007,-0.08045230919311228,-0.031639280020863275,-0.09527946260528962,-0.05296315338722243,-0.1536485871285169,-0.07580389133383224,-0.00539964247995769,-0.20552854172320395,0.05110679090563482,-0.20653758932614508,-0.11429929710498556,-0.21053658677427
PTH2,,,,,,,,,,,,,,,,,,,0.037142811030004004,,
LIPC,0.00933111118612329,-0.05045881169520931,,0.038757252186400776,0.04025597209760959,0.013813742137062353,0.0004159107663694996,-0.03832897633037532,,0.045439391963274144,-0.018714841832138333,-0.022058606152753665,-0.01588467458860263,-0.01890047037264435,-0.024014097466713662,,,-0.029645908615634476,,0.08259113970782082,0.02913481902224397
COL8A1,0.07434293959406008,0.24055177955360668,-0.06353541218343155,-0.004572083215555459,-0.008043714267166125,0.06043816968673326,-0.03311767914902443,0.05793123629147928,-0.003205249170547443,0.04927365087455745,0.10465782036420843,0.07749291572853445,0.155274812235417,-0.08121131816053788,0.19994663333901777,0.023643105011963463,0.15139247318714827,0.12840782079416063,0.15902675624719032,0.09390950291204625,0.13008328798967814
GSTM2,0.06697514233688799,-0.03065182911836291,0.0288203697744134,0.008504885377945602,-0.062146339573419376,-0.02307691203607038,0.035803530926127175,0.11436476762399206,0.04188537392880901,0.03804574569011826,-0.011114667324087316,0.03948875369199176,-0.008677245772254816,0.03456185457633469,-0.0545516267307202,-0.047186222512867776,-0.0766792253675194,0.018303815260555762,-0.03559964786211678,-0.008280052325417411,0.10371229743355304
IL4,,,,,,,,,,,,,,-0.04881271798694612,,,,,,,
SPX,-0.017728465659981523,0.00216369873244621,,0.018508752578210916,0.04104199836395135,0.0004044751384742508,0.00013704301650986557,-0.06954068399559062,-0.0169484534278937,-0.037913472564979685,,-0.03030669011629269,-0.08181289606190803,,0.01079268720981375,-0.02498664069537872,0.03774463084982963,-0.09868108803889877,-0.2132396172603113,-0.19429211127414248,-0.13442543224236922
MFGE8,0.06929745834418026,0.2884440800892504,0.14158966738484738,0.06499983088307808,0.07782711495465258,0.032915812321373646,0.012130854861695298,0.09066129620764733,-0.03544246948378613,0.06592526052820745,-0.04565455821544789,0.09206159096784687,0.03609395239824174,-0.186690766018311,0.04918164217873444,0.1252999821201544,0.011970399798117337,0.14036229608102777,0.12061708516329075,0.19013367131074094,0.16820164320031786
TGFA,0.014882232380808325,-0.07358199916243098,0.04860775349161101,0.014947366641964738,-0.016144260978937612,0.022066415835001952,-0.07112963767715293,0.24632999725170085,-0.00881054871686835,-0.03945218131403488,3.924704287336435e-05,0.03376226813497479,-0.010260429025394886,0.35363543507178474,0.05205058617845034,0.016657479292401002,0.039145705385504,-0.012083792707982969,0.02310414189439075,0.0876711304113728,0.15539257872336354
SLIT2,-0.049635415257680296,0.05220662967165521,-0.05439070016968042,0.013144724969266457,0.011889641500662062,0.008734442888749923,0.07898398976031344,-0.07235976125409554,0.04795557037575216,0.04404956510675496,0.001143771418752238,-0.0331174382868699,0.12600591708771386,0.11944541925773416,-0.01170190445075015,0.11643629286660268,0.05749565140530227,0.024521570603227683,0.05802072597823014,0.1322790422859214,0.163867127265242
PLTP,0.0897350307201063,0.024368524924290473,-0.01953024230018337,-0.012510845371984556,0.024907810574331224,0.05128599293877181,-0.05186852211208404,-0.07281909101473552,-0.018034768721614282,0.09433664551499821,-0.024969128085989868,-0.01562167299071225,0.020341913269009793,0.02320742890638605,0.1231486026376804,-0.025206398650589577,0.02991703397999646,0.15211341322565133,0.2746663312926037,0.07011430482804275,0.10545641356104853
APOD,0.10349565706113273,-0.03775465540644907,-0.15694212167004457,0.0009538457585069277,0.014240668740552177,0.014082353800530573,-0.09488631127285367,-0.18003597053843776,0.15194080457628673,0.06771451078251313,-0.012925525493591501,-0.0426404378589399,-0.09299868175152441,-0.004151611753556154,-0.014725383808391288,-0.11530861809529679,-0.16445930966894426,-0.11144119749472294,0.06969236177944399,-0.018679433486537195,-0.04527700244479218
B2M,-0.05672193243995856,0.18238830795741387,-0.043413854317119555,0.01043249631589054,0.02377150897351736,0.08021562131490025,-0.09073748365719164,-0.17743355102607228,0.06569108519483513,0.07018472218061493,-0.07024507778738374,0.09887652788937591,0.3332381285785092,-0.16201686427424086,0.16901858071244485,0.11542997797865362,0.08575647900522068,0.16616420024878067,0.2705218043498473,0.23308201166495066,0.16014115544485147
OMG,-0.01731499109401988,-0.11703262217177923,-0.08380321558034301,-0.0031186978026538493,-0.011844049961059162,-0.017542636253031617,-0.05204653006161066,-0.19435382255921185,-0.07818820557414433,-0.01145048035371589,0.04753794713826554,-0.03123117482989044,0.08566024824004174,-0.17366953179368647,-0.027368592483856254,-0.20357007484059908,-0.11261063339706287,-0.1519324840249177,-0.22677094102001844,-0.05830495987525931,-0.1970629833960624
