,UKF243,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PSEN1,0.0009919108678637092,-0.0564141601708015,0.09900941517377425,-0.015283029818212154,0.024527130022610373,-0.02346545515878681,0.0028082590681766427,-0.02707551993361184
CALM2,0.04251286592500449,0.04209689888029494,0.042044314271299316,0.09097367038225812,0.07300578448005887,-0.041825879274568205,0.09828758714676473,0.03234962125935674
CLEC2B,0.03246059318246446,0.010138593034603535,-0.013732624007718602,0.08418847612178791,-0.037408687267963654,-0.021525399441661888,0.0394698909092999,-0.05346727192315491
NTNG1,0.07172357864445793,0.049185746747048946,-0.02919340460762121,0.06123207773649427,0.043650303552049366,0.04848017885147362,0.006101303930471342,0.001722011959247876
LRIG1,-0.13648388158934707,-0.01036556673331685,0.07961990095049624,0.022426143456861673,0.04588790635584893,-0.006266101734423105,0.0830079410386987,-0.03398127534149926
CPAMD8,,0.06959574634015155,0.06282615361135589,,-0.027439982812482933,,0.009248022212924537,-0.025741855948719302
GHRL,,0.019304521087950877,-0.06001063352601285,,,0.035762887923956155,0.0027738181145975202,-0.022691713863940918
NPY,-0.03612890512273856,-0.003276295116501661,,0.0831876527193633,0.03249687734121049,-0.017482171424797875,-0.029694924275817304,0.027157232714855813
MMP2,0.04508663798228053,-0.043037156208087325,-0.0006541906241665864,0.027855139237239035,0.009858762703311664,0.02286551434165846,0.0030728228068725143,-0.06618264618940246
PPY,,,,0.07219314092311349,-0.013262231120589421,0.00819491164622188,0.012838705301549675,-0.04608107727142882
ALKAL2,-0.026904306313383024,-0.007217089798328368,,0.03971138598282582,0.09826777803061017,0.048975318348662186,-0.003482522216296397,0.04396017729102659
CSF1,-0.05809758937094087,-0.03429777201971418,0.05493461587478598,0.017588702801670894,-0.0015187944418164324,0.044646230035830535,-0.006443449651683131,-0.016550562816378546
SEMA4C,0.002039743906911142,-0.009847222841865205,-0.03408274563692063,0.0004997560560129214,-0.005078112794718951,-0.021045629277628736,-0.007540923051756645,-0.024839156613341424
BMP8A,,,,,,,-0.021106852928740646,
ICAM2,0.08861835744546087,-0.01542779563480489,0.06680894706493688,0.02461793783884908,0.058469567438356795,-0.037957814271740734,0.00013025555096913,-0.06510641281528216
SYTL3,0.024836459857742365,-0.04445811031446813,0.07928393929504558,-0.005525759753487127,0.08344251407531278,0.022564284330164497,0.10234994739982956,-0.030989388776170704
IL1A,0.028806571748326033,-0.0020690622819354355,-0.04137423343568877,-0.0013637138749346598,0.02183959951778622,-0.015274332796569257,-0.014789297679698516,-0.04078906874397946
HLA-G,-0.032554373043013195,,-0.0029931257747714737,0.09662776082423818,-0.016419259194580215,-0.001971486946913396,,
PGF,0.024461899105846736,0.02903262258369109,0.020267092930732138,0.0042486181608918415,0.010133657642874048,-0.04374946580829016,0.03053259314572726,-0.022258802898984072
LGALS8,0.08032728630965985,-0.006643716498313083,-0.0007632542841924277,-0.004987210217731315,-0.00483598849570315,0.023600666122668843,-0.05923333617022963,0.043982630989059884
DKK3,0.01609327619865876,0.04616147974377244,0.08991935815753467,-0.0032632952530846507,0.052129991509584465,0.02888186745615922,0.03449374290338073,0.027895005233886234
COL16A1,-0.08683258820707926,-0.05319983066469109,-0.0009387739269770518,-0.035578167691600125,-0.04291341465630228,0.007427860403799845,0.02059260256649609,-0.044977335946176956
TPH1,-0.027413431710812015,-0.017136230120783188,-0.031604354374188535,-0.05185680224694785,0.06054286819768143,-0.045065495406892246,0.07282011009474985,-0.012640031079097594
TNC,-0.13595741510308895,-0.030438339322905145,0.03069198654911375,0.059647103311102775,-0.05344037817902739,0.0765648184920693,0.016816414467573045,0.03707743944715283
TNFSF9,0.03518252560317849,-0.029073682186349512,0.059800677885665184,-0.022765710726551484,-0.019598639995660725,0.04589731046043127,-0.021021864301213087,0.049686934381439646
C4A,,-0.015063397245710137,,-0.027284517139880293,,-0.02268722065311112,0.05892960192437686,
CNTN2,0.06587271101742523,-0.012660018411053287,-0.0002370579155173585,-0.022003398979174665,0.0559203517659031,-0.010433555687103675,0.03880800378860817,0.06458077596761998
F7,,,,0.01707453496048592,,0.010319838836035275,,-0.031818388644530286
LUM,-0.04901692790078514,-0.001618182759740372,-0.033994010176440825,0.07193286692014052,0.005420200978786169,-0.02219482698839205,-0.07242060375382099,-0.04509776691040653
BTC,,,0.05656317307667436,-0.02487049037097236,0.05826669652124829,0.04920081660901184,0.10268558242321814,0.0034187956769148584
APOC1,0.10908422252042008,-0.04927362702911651,-0.10387741987475606,0.0020376110153013842,0.06880474777604371,0.01114553745143955,0.0314918572686407,-0.06442803567824171
PKM,-0.1345240605017153,-0.032093175582840396,-0.07531129530067984,0.027173309847517573,-0.04687703463149716,0.05529387411215318,-0.011807700530100246,0.06356118789335545
TNF,0.02334036270204294,-0.03578237428205703,-0.0003421557021167499,-0.00501413443534128,0.07392578941257985,,0.052094504198267666,0.016110437526948792
GNAS,0.05330723098672323,-0.021369573126330275,0.03607422358402713,-0.1129336990834275,-0.020901330748872092,-0.015143860839656794,0.025889351931583832,0.04501553465664263
BMP8B,0.051978445615885195,-0.008686752730501403,-0.014069879410024464,-0.027038415264476586,-0.011016513770419494,0.042044149542107265,0.02789489769862119,-0.030577634277310757
LIPH,-0.028161888384364002,,,-0.024507445371275787,0.018263052543764632,0.08847367283495627,0.008993924435629923,-0.012825415402765394
CCL28,0.035550264063277964,-0.013589774886139942,,,,,0.03496047456124928,-0.03746682123484061
PTPN11,-0.020569836350393386,-0.01608033407171902,0.021022772874213166,0.00033391642998941947,0.018040039392753022,-0.015587852794120548,0.0008719620633312801,0.02714629388649966
ADAM12,-0.05753146645716029,-0.02225027267403838,0.018204037197262143,0.05226008203598373,0.01331520759832909,-0.02927350647719305,-0.023208038527166516,0.001190629092762185
EPO,-0.01518315146898697,-0.017136232637296616,0.03863799599216787,-0.026615711562202812,0.017473920002545457,-0.021479061658881266,0.006492086487899279,
EDN3,-0.0284075442128527,0.11827935245213088,,0.07085710833033937,0.05158994610355923,-0.04299298353892422,0.11787996390485062,-0.03948794280494906
CCL22,,,,-0.030123252932222802,-0.030171120212396787,-0.018846941564395085,0.03486700953274996,
CCL2,-0.07225698280024365,0.03913000207010739,0.08275192692388543,0.0639810716817936,-0.07138285024843008,0.057078809774713996,0.02025110464228554,-0.010960935211121091
DSCAM,-0.06549168260145097,0.005368534401032082,-0.014966962168398382,0.048355189158631594,0.050003822834009816,0.021790943455309665,0.09066627037859547,-0.0571400058017279
ANG,-0.04683499157727817,0.05444094460820694,0.0230039858577806,0.050501652881823594,0.01962169597386916,-0.014201006172783978,0.053476506863598956,0.03178688228989598
FBLN2,-0.02383538036163286,0.09444920702731749,,0.06518581578129957,0.01797055922262188,-0.013253023297354954,-0.04314042922869987,-0.10747291131180695
VTN,-0.026646531420193208,-0.014239177609392346,-0.04778818188554981,5.88829139168627e-05,0.012286630173922935,0.08366757155994949,-0.028423609049576873,-0.027318573083466587
VEGFA,-0.11283729914323185,-0.06207235926381814,-0.10729555695947757,-0.004313232097406694,-0.05054547031515858,0.039790384097002425,0.003300326773426693,0.007034526223646038
F10,,,0.22650600248637523,,0.059335514682528165,-0.027108219136409633,-0.01669669278881139,-0.03260304629414005
SERPINA1,0.046886427880164325,-0.033946556916297214,0.08529618804793225,0.08961605143522618,-0.026329030985444875,0.0708891975690692,-0.0050216632659629635,0.015091310821383406
VWF,0.13339232507349225,0.08569075551350482,0.008581089088371668,0.03415672034856415,-0.02352149630786144,-0.0007628264843387623,-0.014060048637146915,-0.013497271873588783
GDNF,,-0.01713623130278178,0.04300232072772542,0.0073248074122360535,0.07216509762579243,0.08611737913579119,,
VASP,0.07285761210447562,0.03485742356091368,0.03623972919470467,-0.021932136205288822,0.018854611014876104,-0.024213792454387893,0.025135684521970594,-0.05320813134687165
ADAM15,0.0629409703819493,0.01254827612997793,-0.02088755316771404,-0.013401882294334796,0.009074160758512168,0.0027153117798955533,0.029028472443825552,-0.010641067297654502
WNT2,0.09524222835733101,0.025247797441409064,,-0.03301414796088898,0.11432156033973571,0.030925171080554297,0.008198290562613106,0.01919054147066534
CALCB,0.11818616842416121,,,0.10654441254917253,0.0571788470667746,0.03561980646215708,,-0.03815046070020883
OLFM2,-0.08814947556859404,-0.008940340325020439,0.07178175169207833,-0.039297648160179346,0.062267028541832144,0.04251137982877211,0.07585926007646776,0.0069102703168368055
MFAP2,-0.03211617636821413,-0.003912287867053072,-0.019637587035851462,0.017404562109511943,-0.015824866841488427,-0.02699424271573417,0.0072050548848736655,0.029814636712567472
HLA-C,-0.11227377903438313,0.015685450691062003,0.04901249137501547,0.1345778609942564,0.0069205836745493375,-0.02152886196144553,0.02757618425679789,-0.0011603232577518773
THBS1,-0.08922641380740448,0.001533090605995647,-0.0005647102643026386,0.02467381311784235,-0.048245694772992447,-0.032389612764153565,-0.06090505843373618,-0.09066182646599592
HSPA4,0.075602459471923,0.05653590968142286,-0.01611877818123237,-0.01768487706472718,-0.013633140866199812,-0.043524287101308685,0.03028633779578799,0.03893679510208457
LMAN1,-0.04108103233577089,0.00964661631657244,-0.001239554136398378,0.06672859138308326,-0.03295506640650154,0.03588156075205232,-0.05831700343973138,-0.014671668847869785
LYPD3,,,0.025759198722001067,0.04337626898259296,0.017895098292210414,-0.034209336686103896,-0.0011355745096481794,-0.0360669534618463
APOE,0.03859299037133981,-0.023682754854390538,0.02067048213962446,-0.08570452385765752,-0.0046439393316020285,-0.0318479976919325,-0.014830554258628724,-0.029320435364731928
SOSTDC1,0.0882916029732061,-0.026057145297643768,,-0.0382890745246514,0.1186136629402088,0.052806388900088895,-0.014510426397189281,0.047174574045827034
ANXA1,-0.11437898394784395,-0.006165735717907854,0.09859069747583762,0.06692552857848963,-0.029598709818843317,-0.01249526302361328,-0.06498318860816936,0.0021558689406131677
WNT2B,0.041179384255542,0.04591731828252922,-0.07872050617025303,-0.004790186973074412,-0.028864213504551955,0.043266368569564874,0.0763851535361922,0.01766334267207663
AMH,-0.013315650783518568,-0.027835327592303446,-0.07905325689283867,0.017709741622150103,0.0051329252875420795,-0.00023760492977021366,-0.02049949472119093,0.02235072102538454
GDF10,0.15258778783576737,0.10046758320540095,0.09848491602862752,0.035412173835134085,0.0015290623721487867,0.013788082508342594,-0.04605005471033316,-0.026068189578213916
EFNB3,0.012406560023675354,0.03452538082398086,0.022253781452466936,-0.0009588798475150631,0.032582854686100116,-0.0699889264969925,0.062140325623124895,-0.014838430244815919
LTB,-0.028407537989207313,-0.009956092998280215,-0.018053915026931,0.00291509294266098,0.03024782064523157,0.007457753995471866,-0.026055305120160067,-0.0404644834664645
ANGPT2,0.11687136060539355,0.04537572939868334,-0.024315822654915907,0.008495235871806221,-0.03098416490674085,-0.0313054308775385,0.037075308703736466,-0.0029017367171455394
NRTN,,,,,,0.08104220908745403,,
ADAM17,-0.04350434644514477,0.008285318703148525,0.06486145977939889,0.03592790221801402,-0.028341031776812048,-0.011672154569397875,0.030153900337614205,-0.06779793793319194
LRPAP1,-0.059897234519585,-0.04646533035979385,-0.0198670753571498,0.05146974770259426,0.0035811580580172773,0.012177349506204492,0.05085281489810227,-0.08136279684989155
NID1,-0.02191093649274956,-0.017640728967888274,0.12324073203059487,-0.019059327541306126,-0.0806832003848911,-0.03812446101611657,-0.027908713706484012,0.004012725095272867
MST1,-0.07234002273880764,-0.04966059218469268,-0.028162063820831314,0.00631070795334274,0.03948983140436358,-0.011569310612427764,0.07604629712945477,-0.008720269631327717
IL13,,0.048965783151897806,,,,,,
DCN,-0.08777791850050742,0.04692151613144309,0.06994956528113383,-0.004836516890273688,-0.04811266921648537,-0.005892814893420466,-0.10369662072385301,-0.03969313999901418
IGFL2,,,,,-0.019915943285481543,,0.07238830060032919,
COL7A1,-0.0019802048339407495,0.026017258312653578,0.009820248019928408,-0.015742235840668684,-0.020097803054973523,0.013373539518564327,-0.04020257369981027,-0.06470798588894408
CALR,0.022997780661623113,-0.043366496479401814,0.040476520207807266,-0.014083582568126994,-0.05953093471038218,0.04345384310152635,-0.02875326675873906,-0.025018613750171514
PIGA,-0.01566137738688675,-0.009856556907858341,0.00720504709749146,0.12950504095347637,0.04670766646689199,-0.023030464848189165,-0.01284090465958419,-0.08381428884719912
CD200,-0.009584658815445644,0.11614074343893543,-0.10031178388663368,0.030037993300720916,0.030890011507283044,0.056744045393852534,0.018497602591667675,0.03707594864656734
GRP,,-0.017313055661271694,,,0.05172322678175458,-0.02097761676435653,-0.020680501375788935,-0.037005175552858406
CDH1,,-0.028174576483175628,0.09780590123237642,0.03655719800441981,0.04716375890105152,-0.012985241800400055,0.013897285272010533,-0.03171852068171648
LPL,-0.14292652049739754,0.009963031284674158,0.0759673716979871,0.011511966763499696,0.039029098029042364,0.06047214127188532,0.05123351959005699,-0.07592066960335209
SEMA5A,-0.054218575575339635,-0.007514313468264917,0.016776323144588018,-0.014191163935935804,0.04625704417803349,0.023823689878748156,0.07137485573672062,0.022290496627340152
SEMA7A,-0.04005628456727633,0.08869758858943874,-0.0061643981557487505,-0.02504773681072588,-0.021596962893739274,-0.018804104432735128,0.01690202466377313,-0.017583854603852592
SEMA4G,-0.06766049615750554,0.049330133743309044,0.031025718373349886,0.07035592874560413,0.05358788164045099,0.016428302888721286,-0.014356442025315762,0.0007040622873225362
SEMA3B,-0.12751006177436297,-0.01334287140134363,0.059372120127472304,-0.0051486126487318516,-0.0550973342607291,0.032657283730056656,0.00456656380387842,0.005086831168706213
RPH3A,0.03787240482759604,0.0615629571195601,,0.02982950644601636,-0.002886244871686917,0.0686344236758274,0.012686382394987704,0.05493148947920789
JAG2,-0.01982910263098319,6.065622071164385e-05,-0.0074811795814543345,0.040903783152238166,0.023637682357337007,0.046144758564261285,0.005039266168492797,-0.02742893160810913
CGN,-0.007281895494218394,-0.011050500737005586,0.01742555914987548,0.07404669870366114,0.016421391436833487,0.021998263571116772,0.11814545570194318,-0.023402989847505447
GDF15,0.006774843493036684,-0.011852235796852436,0.0719551686607035,0.03106201108329611,-0.04431083184202018,0.04185580465884568,-0.039890944049962185,-0.06351991684973989
SEMA4F,-0.0375731016207699,0.0877695049020459,-0.026991926235387174,0.018696288935535668,0.042047727029394924,0.004356833525672322,0.05656085581492115,-0.1081225901637592
NXPH1,-0.024287387896271308,-0.023451216126162425,-0.016086450679349554,0.04281744573058915,0.0560582956380686,0.07290577017032901,0.08183676057596553,-0.0590943781152044
ARF1,0.13708158938576553,-0.013727580318208973,0.05379889159199222,0.021424807261421937,-0.013842408945242088,-0.050528542726071886,-0.003430856032847485,-0.06416167353095509
DSC3,,,,,,,-0.017428894456208096,
EBI3,0.011606385223537973,-0.03276690254704804,-0.0652261656802542,0.0676501211765491,0.0667066582729952,0.007984471298276464,0.04120360294425179,-0.025200226630137094
TIMP1,-0.08819521498627014,0.02624311057372197,0.0590674255903063,-0.0067557964207715215,-0.11899221382068494,0.004181722131811038,-0.07396293637974934,0.022332768157748307
SEMA3C,0.004985122688269569,0.0304966409729942,-0.0342082245507876,-0.010961414778651313,-0.014732128009077333,0.029913138378788985,0.04120233776874174,-0.05841172977613033
GNRH2,,,,,,,-0.018886582497054886,
GAS6,-0.05230369585856402,-0.016750342534191467,-0.07919367137111079,-0.002833506405825606,-0.004367167634121893,0.016283311440761634,0.00603609285945178,-0.011761338991701455
MEPE,-0.024217595013703092,-0.03174711830620993,,0.06545716243983264,0.026692484634930843,-0.020417605107786178,-0.024083975956000096,0.08989477549883662
SERPINE1,-0.10976046677535482,0.03105273041136618,-0.05933936852145885,-0.05512062256323059,-0.09399901298807996,-0.03544887690952079,-0.06377621929271651,-0.03963789491442988
RSPO2,0.16354846018277783,0.0918877779731462,,-0.014186158538396824,0.08893986910573644,0.048622601684414776,0.059809340541149156,-0.04364720219556173
SHBG,-0.03341642682779324,0.010917625280423884,0.08567450308607917,-0.016848769196634056,0.014638048934250527,-0.030440102702625774,-0.025050251675829718,-0.007155974539470403
LGALS3BP,-0.13808690389661946,0.024874078652610744,0.00576985566756054,0.008701994565560062,-0.03505134876754979,0.03135958743337542,0.0019107452098404156,-0.009605826876096126
LAMB1,-0.04284855544003142,0.041250985309440595,0.0247408393879828,0.07805364007966856,-0.033369100213998346,0.025186101291428994,-0.043074261175476185,0.010511168345425408
SPTBN2,0.16977155476632344,0.0399375764594351,0.03275528759520264,-0.006492856855085628,0.09822546869948758,-0.03395230364270696,0.03550185254835184,0.00552665810778
COL1A2,-0.047867975812175396,0.043035863733074296,0.0590979288279113,-0.009657589591304878,-0.0824648034171561,-0.01220231352129908,-0.0794289936335443,-0.0007440704776297029
DEFB1,,,,,,,-0.037324750602619756,0.03471847935336228
CEACAM16,,-0.025067355455260523,,,,,,
WNT11,,,,-0.03275926238218794,-0.018938210768522708,-0.04506333428372406,-0.023130324832995805,-0.027601584644350093
LGALS1,-0.03948456806860957,0.050603430566704875,0.05836189360219031,0.04378543935884957,-0.08556350887836066,-0.011626489506183203,-0.04094126038329792,0.015001432385170061
BCAN,-0.028104938369863896,-0.05960101823469803,0.08781703212121399,-0.00594106805054647,0.09912067491027274,-0.023208098266569804,0.06744644556113072,-0.06630771818277695
ANOS1,-0.10612278173402892,-0.06268885801815921,0.011459595067517174,0.03166115092340999,0.05127693639190151,-0.013679457339960994,0.042312808179020917,-0.027420204548166193
EDA,-0.03610043286900336,-0.006845071322043885,-0.038965585460936925,-0.05424229727878606,-0.025254210176695536,0.0028624597020183123,0.01574743928723367,-0.04892871586029426
FGF22,-0.005533274270132928,0.06941175514100931,,0.03679943000788505,-0.017372073656235564,-0.020661322711573674,-0.019827721140459834,-0.03837606675662137
SHANK1,,-0.0019440009984011523,,0.0183725127268892,0.050040109095304736,-0.013668066109203148,0.023747177323132584,-0.015215987367981127
NPVF,,,,-0.0009162523150154427,-0.028145962066311002,,,
RAET1G,,,,,,,-0.0023144074698262145,0.09510753324287805
TGFB1,0.04027621546583455,-0.029640184868077794,0.04289410896703763,0.053387512118448645,-0.05249495327009287,-0.0011341843391889613,-0.043941159458845094,-0.05535575312848872
MSTN,0.10060746643574124,0.0037707274502948146,-0.002534538194168269,-0.008506871975655002,-0.04369237839751604,0.08256703302090912,0.062174773555531714,-0.03437277390746286
WNT4,-0.005098641249209114,-0.019157586557931802,,0.027284851954673017,0.028854397598487565,0.0222611875127992,-0.011525573800301857,-0.051068838677520774
TNFSF4,0.022216938674276866,-0.016470206715344316,0.025252345291757586,-0.03935515306683598,-0.0031078973425193728,-0.050933926439152004,-0.019733740603305062,-0.01682515707201503
NTN1,-0.10054745350471021,-0.044359388804013786,-0.016489101483985278,0.018577526626031807,0.058842800522842964,0.026326064992112305,-0.01133935560124764,-0.09591050001492996
CXCL12,0.09042634110348122,0.07858201835715023,0.006249112942045672,0.040584372666884756,-0.011859714112680046,-0.009832667715857042,-0.027609742670436675,-0.002436508108576406
GNRH1,-0.030997978031638302,-0.040247437346149426,0.012991421939396158,0.07051919202825023,0.03365330326449372,0.020015290669197702,-0.008321843275383175,-0.03486403865164057
FGF8,,,,-0.007525186893129373,0.06693628950209365,0.06895787170772656,,
RIMS1,0.06155408143287142,0.015670294733930466,-0.037610662776748204,0.056035042255323894,0.012927500371337011,-0.02026568324522546,0.0073174164534377225,0.087418483532172
FGF14,0.006311003524090212,0.04232453431149857,-0.018046832183588348,0.014599999795962602,0.02845919429356492,0.03885788109702979,0.07578581941349702,-0.04734037430559179
IGF1,0.10141563255658236,0.04979064596596466,-0.05712195198491947,0.05818382258500784,0.023853218596357407,-0.013116817764906712,0.012783430127096002,-0.02356632472970823
TNFSF10,0.031331429261411525,-0.010499886014662755,-0.051896864037658946,0.03091470383341846,0.0160643689168091,-0.01913606785481011,0.009385055593570318,-0.09008965507517518
GDF5,-0.050128382652447415,0.08357734689343262,,0.0064220676763964415,-0.0019168356931526902,0.032192775915398916,-0.050270113729840395,-0.006290507552524791
CHAD,,,,-0.030989194301047986,0.029446766280804705,-0.017363395322318183,,
RGMA,-0.11355328583833538,-0.025737981149876975,0.08668391952862423,0.1044139373155829,0.09025742343364902,-0.036341357104394144,0.06678004056008251,-0.030316215618523587
WNT16,-0.03825235406956247,,,,,-0.019125560688605187,-0.029889391888004973,-0.010312145719726988
CX3CL1,0.050472924259047425,0.04160448542903141,0.10512802495716143,0.09319741651012287,0.019649859979377432,-0.0577810818162603,0.04791644414242855,0.00789540287482424
FGF1,0.009285765169468163,0.05466150200799839,0.07606805440757591,0.02933138795597266,0.03338571005605326,-0.01879999091721787,0.05475995401919425,0.08143391443252387
ALOX5AP,-0.04024376149417905,-0.01533634840037222,0.0215602891274778,0.12459118166556496,-0.04348575395076891,0.059558012494571724,-0.008621741236220368,0.05861282150508228
IL1RN,-0.018796498282117706,-0.01506339392986911,-0.010302869769154574,0.0023538588754126264,-0.07023205914657077,-0.025805997767499214,-0.046894570609903555,-0.047566172015669234
PCSK9,,,,0.007227018257930336,0.09473552003588719,-0.018564344339290603,,
NPW,0.14135142308423704,-0.01677734117657376,-0.01915947763145766,0.02447693065225523,0.05625842694871121,0.015500664153197298,0.01772070884613817,0.022506807972951074
CXCL9,-0.018715655737853894,,-0.034144150540482386,,,,0.034389424282230824,-0.0014245347990554454
ANGPTL4,-0.1229066166401887,-0.031017182126004558,-0.005679990083628238,0.0037494130536596215,-0.10254980382693987,0.06226707737653592,-0.010345413278737663,0.01955789614041784
UCN2,,,,0.09103336858303883,-0.05183906730187558,-0.02097761676435653,,
OBP2A,,,,,,,-0.01957720424865759,
COL4A3,-0.03689439344926025,0.13821344718687786,,,-0.023614976063561447,0.020144335787794804,-0.0046657662767727,-0.030470967614800136
NRG3,0.17287109361012815,0.043855066297750975,0.004675823815764225,0.0016417498354643794,0.01198939673655219,0.057687430154074015,0.033195745665035754,-0.013268959346107206
IL23A,0.012981690513341844,-0.023112834062228887,0.015002211026021199,0.05970499056730579,0.08221257358290657,,0.03282445168050948,-0.0341248445165747
COLQ,-0.03277165748563415,-0.022212920204965018,-0.019676025500500457,0.020675174809830343,0.10049970391333404,-0.021748638501906482,-0.007904912140038751,-0.029827489580440535
SCGB1A1,,,,,-0.02680795070860474,-0.021479061529595545,,
TNFSF12,0.027137492442648837,0.07268982443723175,-0.031408645309691854,-0.02111075309998975,0.024085867695567375,-0.04006881890025818,0.0024609889006261656,-0.02331243062995619
DKK2,0.027982715314191893,,,0.1346788634998991,,0.0066898332534919775,-0.04378403855571921,0.04579563436279765
FYN,-0.11489436608605594,0.004624980258471633,-0.005377382484471756,-0.04998749824263702,0.0891791808779756,-0.006010846018320918,0.005195199938182265,0.02862228381190536
ACE,0.023868376699308986,-0.024618819653002912,0.047168144956721475,0.05129257407052199,-0.0017408842756751785,-0.049601013832464444,0.02039289581019167,0.027590620302244302
IL18,0.012406768911239608,0.028198867084567734,0.062195158503313565,0.028922260274630383,0.03464421024337726,0.00753651047507118,0.008680286617032695,-0.04728642752696046
PPBP,,,,-0.03217165374797081,-0.0353267277631699,,,-0.028489770789718614
CCL27,-0.002966362784051637,-0.040455923134686454,0.02079755423597405,-0.015424075168910707,0.024929495835792966,0.01721178604105911,-0.014683207448863035,-0.05272077626460372
SERPING1,-0.072755980059462,0.03596297385365638,0.031057562574049596,0.04709115566922676,-0.05197782009292559,0.018072180599572867,-0.004185648181698604,-0.06881493918509611
AZGP1,0.005961211090681229,-0.018586157109987032,,-0.0014861606520175205,-0.038304829892075315,0.07868692110211467,0.01609085601784985,-0.07864541867407479
INHA,0.009289509817404796,-0.016688276587194843,0.019870825208070483,0.06175009390350117,-0.012736023906966664,-0.01543500444667458,0.009953448579063906,-0.021846392389568977
SEMA3G,0.0016824820788710344,-0.021436678288524354,0.07997060343073864,,,-0.030799225501177373,0.06251314008437661,0.030045805081009926
OXT,,,,,,0.08491096191239536,,
COL6A1,-0.1427383422268495,-0.025697920844732863,-0.018881873063329203,0.05760991973909024,-0.0957356018853959,0.03315465824413237,-0.04349283133979155,-0.02488904579652649
FGF17,-0.024498130136694433,-0.01994370386988207,,0.05916558134649328,0.03336558676605795,0.007266418930828717,0.07206082074138932,-0.04329528162422743
TNFSF8,-0.018522532983651464,,,0.014671201043056687,-0.006117919289725801,-0.019125563212984288,0.02986850047869127,-0.032081799196430304
FGF20,,0.0567460171111614,-0.03473160831096109,-0.026203360716036704,0.0010035984891802838,0.000508554493076808,0.022396579108542976,0.01793076184427057
ICAM3,-0.06615348258019772,-0.023589322300395173,-0.01873896139029302,0.05082842156882405,-0.0007127274376504054,-0.03611478325053758,-0.018878146459267952,-0.08339095046474795
LAMA4,-0.02633376444251974,-0.010424913660977921,-0.04412477002057826,0.02589012370629504,-0.038761562444940584,0.009842801675284922,-0.0052631725823362036,-0.06504247121295839
INHBE,-0.029133666964562897,,,,,,,
DLL4,-0.009790589132813571,0.03663815098989533,0.010535526579669692,0.05572896266038908,0.04429922671547891,-0.05755625973147459,0.05600114201718849,-0.07057045671596869
SEMA3A,0.014807091878947864,0.01733229716980946,,0.0277414990197001,0.012571964842952065,-0.015753018918656155,0.008320308906336043,-0.02634771376208102
RLN2,,-0.014449439530714892,,-0.006228882051149511,,-0.020977614451131728,-0.021525428656956905,0.061311434466264844
C5,-0.045918485764432075,0.04662528144504723,0.07755880702542775,0.013904541494595819,0.03112233402865984,0.030970582788472686,0.10507035218959343,-0.07768935653795134
COMP,,,,,,,0.005557702947761993,
EDN2,-0.02505066618682884,-0.038081013128294976,,,,,,
C1QA,0.06306600329930179,0.027332904690121566,0.05708239542251849,0.02111380192368248,-0.030073268858241724,0.01736519744467607,-0.078841178663661,0.017465297924132497
UTS2B,-0.01991870107203299,,-0.03297605321822855,,,,-0.02293530172314547,
COL9A3,-0.05980921081399868,0.019385497176806273,0.04296225468494253,0.068886827609797,0.06789928672127421,0.04110390330457578,0.060262322778717445,-0.06954534318460197
DLK1,,,,,,,,0.053120685531498894
HGF,0.004868574758311955,-0.022008102287626934,-0.022163689402093754,0.03858169171284047,0.07510744801028953,-0.006690159182770884,-0.008772661721422725,-0.04020965400725945
P4HB,0.046432902693977034,-0.004291251323276147,-0.028247478422605676,0.01155597214524185,-0.08835015218081688,-0.001052297847086605,-0.06366597258550792,-0.0018562871057690193
ADCYAP1,,-0.02129165856010043,-0.03763463203414819,0.02385943915301395,0.10645562852705065,0.02363893678252659,-0.032976415032556015,-0.05749624090475224
GREM1,0.15010919592534946,0.03059692022376074,0.039257555298003274,-0.021071701264382882,-0.020490952456635566,-0.02889920469385785,-0.013765088515738442,-0.029968275275337984
EGF,-0.04901393668477553,-0.026299579114831884,0.07039740825964672,-0.015163575314962359,-0.013837416587698841,-0.01260720791249715,0.03726197661419942,-0.0252836793531234
VEGFB,-0.06885208305200678,0.006734861828276834,-0.018136147684466176,0.005952963543309656,-0.009114378019660826,0.02725925663665326,0.03716712495130802,0.04579996466145897
FARP2,-0.08124003788739603,0.0076873540430440245,-0.053346022361669125,-0.0355959613685139,0.03190748737104574,0.05663011152863853,0.10393992810426275,-0.022578773550443472
IHH,,,,-0.003740179007673375,-0.03475651074271903,-0.020722614170811313,,
LAMA2,-0.05686201933970464,0.06441374308713646,0.0844948197960193,0.023525484534970477,-0.017959158450881356,-0.034144444014131026,-0.05669365882473519,-0.02428230610408016
SERPINC1,,,,,0.1303481745311678,-0.020464624524221393,,
NRG1,0.03628347741233524,-0.029184451724626068,-0.062260505448484216,-0.008352393490091656,-0.026427833475883147,0.023570075024209835,0.08610148311673728,-0.0658146487608958
SPINK1,0.11729470286190491,-0.014449439530714892,,0.008446421098621983,-0.061561651838278594,0.04797761354079565,-0.002946486728423211,0.10745242736059493
EFEMP2,-0.08925153061068423,-0.017723907982755166,0.08507378679753061,0.10664146887247498,-0.030021110084191584,-0.008800748459731212,-0.017261452167539316,-0.02312528531250604
