,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH8811Abulk,ZH916bulk
COL14A1,0.01537356217936769,-0.0037527956601807267,-0.00015116348665705873,0.030311300860804604,-0.023667954400859045,0.03361845776669639,-0.015828446176668093,0.025143328255884927,0.028439018173156288,0.04242920413123472,0.005998839000488259
HLA-A,-0.02903337126648088,0.005326638002552454,-0.024649581971399284,-0.08962908888669258,0.16308916374078267,-0.02289859714816881,0.008403914869606429,0.059538224830948575,-0.07377107355426188,0.03819792096800274,-0.03623876929447058
CD5L,-0.02633647810108283,-0.0049712550860579775,,,,,,-0.015437791524575544,,,
FGF18,-0.02382975252046105,,0.045536928336990926,-0.022667227814217025,,-0.01818592296234533,,,,0.04898995216301492,-0.03101615589490645
ADM,-0.042009601227808294,0.010956276150038764,-0.04178359638402244,-0.05257481017145347,-0.058258501952055494,-0.040179884852307425,0.035115590156570925,0.06095209807226259,-0.01955208936353208,0.013069013300328542,0.030722308343736106
CCL15,-0.011812097964830078,,,,,,0.019123847396935675,,,,
GNAI2,0.0663928736169631,0.03656162597602616,-0.002021125679619669,-0.017456165523111446,0.10271986467774011,0.01831056437354812,-0.01286266000225822,0.05245352334980956,0.04812978781750327,-0.04674602206268728,-0.044441810059875395
HDC,,,,,0.013539176801290622,,-0.014710806121812109,,-0.01600925940967146,,0.06541812931071864
COL11A1,0.005720131318800565,0.031345975597732584,-0.03146965872273054,-0.0053512575235012275,-0.04366794280728935,-0.0021189208388817777,-0.02015209655853995,0.003625117982844917,,0.07254726415259057,0.02984480181357451
NUCB2,0.04604421689269318,-0.015643916783259666,0.0077813445076374685,-0.030652127357108715,0.06288153188422285,0.01251507937480731,0.01200633421751972,-0.022010312256416083,0.0300684013525819,0.023306059375605415,-0.060433283348517615
FGF16,,,,,,,,,,,-0.02226248692257308
CXCL1,0.0067303116591105215,-0.017354777387739696,-0.02208216377369987,0.013315625482438562,0.04223533934351782,0.015773933694035985,-0.010996579712649756,0.005165160943039481,0.04654303081318238,0.01019157631427178,-0.007870103780092032
VCAN,0.027369673107345793,-0.015179773191441034,0.03809964532661313,-0.04035472961382402,0.07735155927717145,0.037177054649447906,0.04181307230267521,0.11107870531507952,0.08290190177947812,-0.047792038671329785,-0.04891316866000581
MMP7,-0.03833315652733905,,-0.01984608547331534,,-0.017531639856562396,-0.016761264159605813,0.03454639682871364,0.0643839507055825,,-0.007295793266853597,-0.05236899167514309
PTPN6,0.030308057031432755,0.02468340373209156,-0.035732391472287774,-0.04289169238411104,0.050597367514823646,-0.008474435928846162,-0.00043333625300418063,0.04624945499532078,0.1251434730428838,-0.0032299106990547593,-0.0025120447124831213
PTGS2,-0.0447626279606898,0.02731938568795243,-0.02230606367076709,-0.010340004070457277,-0.06321627727989466,-0.012657958293300013,-0.010997497425967341,0.03940626165348843,0.06401306039501473,-0.0058571639473313005,-0.0119587329939394
XCL1,-0.028860069452637645,,-0.019516108794554777,0.06537750714739264,,-0.027529749234766816,,-0.02484405198488149,,,-0.040208377928016
CD58,0.011818037979783499,0.005718675213363277,0.027434932153547364,-0.035633846922919175,0.15325006949230413,0.0052892808038625255,0.020154596910300932,0.0012475741588669758,-0.04699936802369649,0.032553428718123896,0.03560463194355978
TNFSF14,-0.02907949517390435,0.016948832016166433,-0.007153420371093142,-0.002896956669818396,-0.025238796962783146,0.0006499189025689312,-0.010740764766899136,0.11215493080065336,,-0.01920414672062912,0.06320579543036617
CNTN4,0.03582352099317614,-0.014168982868538068,0.0921166257832096,0.11195880272843048,-0.04834752516098952,-0.014831642989591127,-0.01830470200820089,-0.000897699244932239,,-0.03921598814013673,-0.03971330420821277
NTF4,,,0.08091006736920252,,,,,,,,
INSL3,-0.02585329584326771,,-0.017937006462869016,,,-0.004942802329822119,,,,0.06119143089595587,
BTLA,,,-0.0074287766243209645,-0.01812319886131252,,,-0.013716323968771028,,,,
MFNG,-0.011692566534791808,0.01527906661462709,-0.024906762154881197,0.03151844909718588,0.09436181899535423,-0.02037245664670416,0.017153164423536912,0.0974112881105216,-0.06129953281644707,-0.041387467483726174,0.017541037171403276
ICAM1,0.01110258442491017,0.024331558989445848,-0.0664729699704172,-0.014395993633838781,0.11746252866934179,-0.007868876765413044,0.07512700463263053,-0.010584313650633507,0.06200284368539829,0.0852078322917471,0.029284461855388313
PROS1,-0.008194004708467541,-0.012255197362021951,-0.024953765179649503,0.009305386005348392,0.12068568608255145,-0.030948118359652246,0.06544122344336975,0.0648906790902351,-0.06522675390410944,0.058768330729606875,-0.031109535411030103
CLCF1,-0.04396988176439105,0.06286371686075092,0.003449344223399791,0.028317532113659602,0.039693145710669384,-0.011989091813881535,0.01384638567830083,0.007453394473891551,0.0006479604185839144,0.0387581770029979,0.057819275754756
PSAP,-0.011263460929888006,0.04121212086731839,-0.05041661385907592,0.022150474188783024,-0.09970629380367547,0.01687197967598547,-0.015444384673298976,0.038964767631125635,0.11421306320324026,0.09186322016277508,-0.09680916424942852
EFEMP1,-0.009038240827919961,-0.05478226787751995,0.01807838904768201,0.015132794319233185,0.04484959812142733,0.03593858802942248,0.05455915415551143,0.07554979638124174,-0.035684260368936835,-0.019171877465583465,0.058464997430249036
C1QTNF1,-0.0015368854397714619,0.022242543517741038,0.040659801141532094,0.03988566168915375,0.02343449579908684,-0.036480178377295475,0.0009636770653785772,-0.03181025791085363,-0.007851207996018838,0.04317038786737153,0.04839396616580585
ALB,0.08401392465162555,0.031468223779782416,-0.013584908546074706,0.03984646476401123,-0.016461221447764598,-0.007953124147848956,0.0802053640213683,0.00664294437088664,-0.04361266616586305,0.13872235833666885,0.015799946418665466
CCL13,,,,,,,,,,0.045111113322664056,
EFNA3,-0.028451858505158377,-0.024671772218874607,0.027848242455655963,0.005519486514292587,-0.05146127049797955,-0.009147384041924007,-0.044003281080611016,0.02270554679772423,0.05442610607747347,0.03317450758855377,-0.08589893471057507
DRAXIN,0.07105838062241457,0.019754655292888605,-0.014962942953688005,-0.0016878667606665355,0.07265165740721671,-0.08179878962585942,-0.009795391279262771,-0.02592866620828509,0.11503827038437717,0.014880077539820699,-0.030847644699745064
RAET1L,-0.002513468497625048,,,,,,-0.011732185522699433,,,,
NPTX2,0.04136614854064302,-0.0040222432060939,-0.027064667227179772,0.05557988102764329,-0.1592072116040775,0.0665277509482534,0.01972542592338821,0.07718047139907716,,-0.013267015585446896,-0.024876169044392635
FGF11,0.04339249698131571,0.008033826462214502,0.054138506607961,-0.01251818005287485,0.1516484752097998,0.006286290676774698,-0.02220220235042053,-0.05059737200560973,0.04466632028014949,-0.004543999211963946,0.030124650623761556
CD59,-0.03135161373643882,-0.03355201644136002,-0.06712185143671287,0.022971976593894588,-0.0203926701729073,0.005091200085154319,0.01838209288160146,0.00463669112105559,-0.06312530313289207,0.017938801574294606,-0.06977630266869041
COL9A2,0.07292286715181251,0.029726345750105337,0.039474073734154874,0.06139479680410469,0.05691067016548103,0.05552480292429631,0.01747509958714285,-0.005519432930142127,0.07795187191561065,-0.0026199732122166174,0.051890069395515465
DLL3,0.07864508843254576,0.004648735182604972,0.0016764817697268585,-0.03574399407567054,0.08753860587575053,0.02916416690771288,-0.006160113319292375,-0.01972655223061529,0.03667480049024606,0.02368334723484481,-0.022126199990066153
FGF5,,,,,-0.02341672419808156,,,0.010914386779856901,,,-0.012354562211871728
LIN7C,-0.05382624267349098,0.04665417591828028,0.0013462432300069811,0.02946628485522038,0.008501290355831252,-0.036697040184223546,-0.02576987638361286,-0.031815930989851915,0.06233972040725829,-0.008249199185186061,-0.05114641567482612
GDF7,-0.0393716209054561,-0.0152043268661382,0.050428208983953206,,0.043176290445556174,0.07244862124561607,-0.010740764349513,0.048782160840977445,,,-0.03453644721826007
PSPN,-0.026935941837124673,-0.01517155572069855,-0.029849219744996852,0.03604165450324105,0.09423964520726896,0.059497923752871704,0.03641667256289826,-0.03979951505859341,0.043668503938632,0.009531790179821496,0.040269928694683495
ANGPT1,-0.030054537597534712,0.01188078860151643,-0.0006077048728395623,-0.020152424202021586,0.1192351891538555,0.06334975012230942,-0.004653053137551524,0.03273017874888558,-0.03868038086539134,0.03377844084427433,-0.026820496216141226
PNOC,0.03569139235209175,0.10659411743865314,0.030331078069503584,0.006504752396405662,-0.06173424765228542,0.03335488151214113,0.0536099672350286,-0.04145163532715766,,,-0.08452048836843583
L1CAM,-0.011558893427879753,0.08596027682567642,-0.052517789089546026,0.06271458761347429,-0.032141348014462154,0.03912956850038693,-0.07366983269456104,0.0782328269114236,0.05367464475712804,0.018403354435411797,-0.07140235144646334
APOA1,0.036989519254554265,-0.021055951568681508,-0.006353781161381868,0.012298045860074247,0.012549750931914766,-0.014168341940530899,-0.017382895876194276,-0.011111816266612767,-0.042925412569000905,0.045604057953605524,0.06772513706565551
PSEN1,-0.011446005100210576,0.0073170234482632796,0.04635600520706555,0.024887311005459257,-0.04140589752022636,-0.0009492562180437362,0.005824991301384496,-0.047315448355189776,-0.0026814911772748335,0.016577452464690882,0.015417277113741423
CALM2,0.05491884807036474,-0.0011575796027177394,0.01685408822641976,0.051757556539442355,-0.1669915571902237,0.06744373652812445,-0.08338713188221164,-0.02311878407704759,0.0013646466690509773,0.007413851554435584,0.002352025873291104
CLEC2B,0.003961140695072414,-0.009918102687292131,-0.047187796363083324,-0.03689268367640436,0.0958874077701454,-0.014814605152775289,-0.04481784252944196,0.059093334261194376,0.05615796258761621,-0.029945070920014225,-0.05950952783076005
NTNG1,-0.007027884988450031,-0.014419331926187553,0.0066888240277746275,0.015340073316031511,0.029479288356109225,0.014847775903322282,0.018993085700458757,-0.0005591780779057629,-0.04191379508428162,0.015123500198485164,-0.004676596845193787
LRIG1,-0.006580509577220662,-0.015409335885071464,-0.011157181359868594,-0.031726674249093624,0.04035332770989511,0.017466203674398287,0.007742217682754655,0.02919151957742245,-0.11767555008527432,0.002351270288609997,0.034585473959330745
CPAMD8,0.05745187986132706,,-0.0212162780388941,-0.02207157888422235,-0.021183578379787925,-0.021438660448906688,-0.019880266693758156,-0.01213613752442579,0.16117915416502157,,-0.024488929571962494
GHRL,0.00905563670018489,0.015592204712108877,-0.01797746759521476,-0.037379842744013035,9.61339758450254e-05,-0.005211003137132109,-0.009795391279262771,-0.020315724240249827,-0.0244184553879568,,-0.021587246226075663
NPY,-0.03710172779082189,0.035454924434010264,0.03273994600396331,0.07322274244536212,-0.05518459304560202,-0.006850977182609784,-0.002387036102657928,-0.011820110856109792,,0.026195533621037284,-0.02804850802281514
MMP2,0.06314267059728793,-0.009948982061548001,-0.007239754497352194,0.03026913480461369,0.12978711533462695,0.011461023472584337,0.03392221978686933,0.008492354940439439,0.04853121997312803,0.07216956277913807,3.828095162774023e-05
LHB,,,0.013493697858012766,,,,,,,,
PPY,-0.03395996695590019,,0.022620021791974733,,,-0.01566817296031332,,,,0.040723964760502024,-0.02150305444471062
ALKAL2,0.025814459953707115,-0.012203963390808785,0.013563040341068195,,0.08694161933949797,0.01684643990990757,0.018125427361713867,0.020291532607870175,,0.008797501386425951,0.12073832426231092
CSF1,0.014623448833362586,-0.03959687847176652,-0.0032267034754549315,-0.02447903444897507,0.07878425989602891,0.043861201656749386,0.010437750633098519,0.011682530441196154,-0.07644385889138967,0.019229222286260696,0.03859576142741859
SEMA4C,0.07304258034002595,-0.003494584639417741,-0.03084952743052733,0.0613526708664319,0.011231611072718577,-0.014919573121358375,-0.020580856135437545,0.0634278872669558,-0.04945253322787124,0.014930394012664185,0.03745895888929074
ICAM2,0.0430025595899352,-0.015939562166617235,-0.05219603930399382,0.09496156211793452,0.057499644050860076,-0.042876737490500916,0.06276768026611977,-0.032870648251550345,0.041102556257372344,-0.05112263979123259,-0.06612793172858557
SYTL3,-0.024551860902197593,-0.03267133074927358,-0.00035533161141764055,-0.04520543509008897,0.0020485536021816707,-0.013989114748348895,-0.008240662674547114,0.010331417042340547,-0.051077226858208966,-0.01314016278417269,-0.020218648040422265
IL1A,-0.051260939322313716,-0.024351352901006287,0.006125582511013705,0.01110136917786911,0.09171047310156448,0.022392831426952746,0.003647470210220825,0.06550261332237511,-0.064027315657887,-0.036015551841561216,0.03970641961263201
HLA-G,0.012130582864417969,,0.08177086025953526,,,,,,-0.04734461482230053,-0.03144567159681714,
PGF,0.06497003989186066,0.11335672171985084,-0.004575708548090859,0.018794205374460207,0.06095708864983498,-0.02138285858741387,0.0479456050589101,0.0672131013377454,-0.023203386157963298,0.047314447651299656,-0.038371574348146226
LGALS8,-0.05862161129664746,-0.0077887096652932645,0.012952313574900494,0.008351183219975253,0.03299918118120548,-0.01344941255660131,-0.00031933254328601256,-0.05260669635419455,-0.01939388847013846,-0.004282607612745885,-0.020996533040871443
DKK3,0.03899521010217187,0.034317779947240716,-0.015153271547258079,0.05778995820957183,-0.08444773765816142,0.007698917721032179,-0.0352386928052802,-0.08380333624264952,0.06123516757183481,-0.03626697578583488,-0.10130642078994315
COL16A1,0.05245552769205795,-0.055263137337085426,0.03151252583896897,0.02390176244487292,0.021218128065081845,0.017098546217207407,0.032971927982725455,0.0026719992327548002,-0.0748769367136687,0.036707701853762494,0.05539147231466169
TPH1,-0.022754972833866467,,0.029424445395184233,-0.02166611588791079,-0.025181930229162486,-0.03623719626323785,,,-0.045375263721893655,0.027478191823773007,0.0402995182308131
TNC,-0.0017380367875503614,-0.008621970417014341,-0.050930217028953034,-0.03108070129238942,0.14092588594603567,-0.0722069353301161,0.010350104653989356,0.0034945013589456667,0.1257622588146148,0.0011269459389188136,-0.002606416562320984
TNFSF9,-0.003762453071946273,0.01189452145416208,-0.032004858405689375,0.02176268705378126,-0.05684580924955623,0.01623469502124306,-0.016361261632429548,0.10423025988571065,0.14893968054843645,0.04735817946509352,-0.044247708632924064
C4A,,-0.012026458897548399,0.03358521698516536,,,-0.018573833149173213,,0.1742311596491129,,-0.01587124506489487,
CNTN2,0.041302376748868636,-0.03092012443887348,-0.01846657168780699,0.07067427299954047,-0.030878928720606203,-0.008747452503818752,-0.015037916753119291,0.012667148423567021,0.02191578654133997,-0.00666620880762403,-0.06731865882362653
F7,-0.022199190964324524,,,,-0.021183566067183548,,,,,-0.01999685243541544,-0.030269700839033707
LUM,0.021577208096898438,0.0185302304054211,-0.012084538901146429,0.057855690273510105,0.11521932520397006,-0.029161971521072163,0.033284279302448705,0.017108034881331582,0.052542704295814945,0.0178418479148034,-0.08046817098478881
BTC,-0.020139960157248702,-0.018819272163280568,0.07502485659441673,0.020366669123661932,,,-0.012064068183509758,0.09323793868117089,0.05170091898956159,-0.014467019721776988,0.02381664977715807
APOC1,0.07233636845962195,-0.05789087284647455,0.04941971194945825,0.05042621384395527,0.17761183707866612,-0.023932234372275395,-0.008245197335923061,0.03577517950985338,-0.09554362348074363,-0.03406280040989459,0.09353955027129468
PKM,-0.04693633203902011,-0.00013875498640331227,0.03029059248003449,-0.0007611638990074497,0.07653436826152427,-0.04327230876137187,-0.04593005401900242,0.010445403871440955,-0.023964125464220228,0.0222876925858496,-0.01883427130062087
TNF,0.011851073660193032,0.021019197799834428,0.012126639428334167,0.059391125077128945,-0.01864824262460871,0.004733456939044117,0.06478738321558111,0.0699565643757626,-0.05252128277614791,-0.01404167050409953,-0.023558657165912072
GNAS,0.028085878336962574,0.025257723754507914,0.016056126508083718,0.038851349735527764,-0.07412164149555457,0.02047618479577601,0.032127965209454434,-0.0888258546705076,0.0020263120701247525,0.019735835095043296,-0.09128755667894513
BMP8B,0.06187669134667489,-0.0020339459243532286,0.013727613910131962,-0.011920614207151431,-0.00587526110766504,0.011261262286036215,-0.009508761458710982,-0.011739033779471105,-0.04993587864347331,0.070383986721163,-0.011335980770573094
LIPH,0.0229956569575799,,0.00305334094106552,,,0.05841047751485221,,,,-0.014255838555175107,0.07231982287252671
CCL28,-0.03200769196709385,,,,,0.06111994757230457,-0.011246856959372073,0.012851500472726924,,,-0.03564320880099436
PTPN11,-0.0102606205832232,0.008912134489978286,-0.016929959189252088,0.08516628019466484,0.02388930630713304,0.02152283846802163,-0.06130405909057366,0.027954865916763688,0.1106647386575175,-0.0051025614486244,-0.049246583053909915
ADAM12,-0.021738822004157252,-0.014321188269920628,-0.06152251761192525,0.009346078708255158,-0.09110546155825959,-0.06565485400403147,-0.01086938808543021,0.046023578825239775,-0.01855999928995005,0.02726493532596308,0.018409880886040703
EPO,0.03561076979432318,,0.04156431033715306,0.04086115707617754,,-0.015668173644232165,,,0.11286994574879361,-0.015482204746912746,
EDN3,-0.021754751468239027,0.025614698440796092,-0.01849244987113623,0.007101352078632545,0.015988994986480376,-0.01301173074621603,0.09522378159347684,-0.03262228056575956,,0.05742350639833414,-0.009514370397873465
CCL22,,-0.015204326497959367,,,,-0.022269227613410648,,,,-0.017522521178881992,
CCL2,-0.03891465646340064,-0.0333000879030784,-0.060876935892984776,-0.02394050396478749,0.056280634438775484,-0.0012925316037061209,0.03589376089025005,0.04481917108136167,-0.021417293276579978,0.066747697994121,0.04413543524073406
DSCAM,-0.027618769074102885,-0.01815362870843442,0.0025343833212485914,-0.02217636834362675,0.023637722452343947,0.05206088343291567,-0.00429718064834252,0.023227052939135295,-0.03911760662338325,-0.027897926091721426,0.045476647331603275
GPHA2,-0.025361567219492686,,,,,,,,,,
ANG,-0.03907347215129482,-0.0177560015730861,-0.025317884275354145,-0.014570956808831413,0.11437386574453755,0.0021698662789101097,0.05479550186158522,0.09380787670452001,0.07158475402178345,0.03939210671747437,-0.030327371438616822
FBLN2,-0.040534027254224204,0.11477930950909071,0.01447559889977423,0.09888722402652116,-0.0029705478651337294,0.04855379626587074,0.024157392060334067,0.0514911396562353,,0.06342139468156088,0.036992150822011086
VTN,-0.001957710218926819,,0.09864875329685863,-0.02343977922189704,0.008765222581743263,-0.02574104972898269,-0.014997317193562855,,0.002683034811871029,-0.017697219524727074,-0.02391010389157584
VEGFA,-0.07672723675644574,-0.019099162186056336,0.008736323118844085,-0.061679972058025015,0.036464113319034305,-0.08424101464485251,0.012816476545749236,-0.004268179216569562,0.04253571294603729,0.0066546928145147805,0.03736331434233618
F10,,0.056414385832152594,,0.011282493085861657,-0.02280356501614202,-0.017179813757460638,-0.018430857176480738,-0.02991423077449697,-0.04262609554494982,,0.017281548084356342
SERPINA1,0.023927944516087412,0.011838015710219585,-0.0054289320359357345,0.05331074656651735,0.14058136094935703,-0.02852266987599775,-0.0014591133177770104,0.06575009270902446,0.004866440510503695,0.020355128358212387,0.034393036564001354
VWF,0.05486560816651827,-0.03169834810520193,-0.08077608218342877,0.02732057564156985,0.08552656613853538,0.023949989403112507,0.03695822822025201,0.06583109041073347,-0.04125882639971224,-0.01226643892127579,-0.03528271800498004
GDNF,-0.01627514422143486,,-0.023013265028847974,,,,,,-0.012795360057436716,0.01006193316465769,
VASP,0.014354400735355925,0.019453194874692457,-0.0029325789959167236,0.0441714476735982,0.09448948760991509,0.026049752825425425,-0.005666186507375559,0.010790756323451854,-0.113637014526793,0.009897838574945778,0.006311523293795073
ADAM15,0.04951081176165802,0.05225670489692901,-0.05298467951824249,-0.0021009917105038064,0.03569408432610742,-0.046666689399155886,-0.019434768400821045,-0.08108247576442308,0.08919975127385289,0.06986292068968714,0.022697973940608764
WNT2,-0.031299397562456664,,,-0.018835086940950062,-0.05437497788561375,,-0.0127604027134761,0.07727356131009915,,-0.019204138017531625,0.011801774680168383
CALCB,,0.07959011817001056,,-0.028312835919733693,-0.023416723943604396,,,-0.02064615978012027,,0.18864690931890815,-0.02255812710062286
OLFM2,0.06515996745544861,0.01023503957707362,0.004149904308567706,0.024527909735817477,-0.043382593763035396,-0.005740172090149543,0.04948201349220357,0.0013143749467462254,-0.0423650011359029,-0.029192404487548788,0.031823537484327535
MFAP2,0.03842141839405559,-0.02250680867564961,0.014885486508405132,0.07851181486042415,0.10668118965904701,0.024325353886098067,0.0396559158734595,-0.0020322051079594994,0.006307381939314477,0.03852677564404025,-0.007422827633737906
HLA-C,0.023492772038418888,0.0521648681362539,0.007441284152735388,-0.05427302364435287,0.16248804379304607,-0.0020662810190208293,0.011658454124926266,0.053713456919860375,0.08591657912913991,0.04426114018762221,-0.034110662380531884
THBS1,0.0047495456094781945,-0.02491044061497658,-0.0688143077628738,-0.02828548093859094,0.04684011185440854,0.007088775136657497,-0.005883323575476393,-0.00019014064761377304,-0.024145412205413812,-0.024406190324770264,-0.028228360599287038
HSPA4,0.05601377876556867,0.014737181880475797,0.005311816052767314,0.003346841098236417,0.06523556665627521,-0.027575360595344833,0.006933851337643698,0.04856762308960386,-0.008669288327801583,0.007747009283239839,-0.050814494976279635
LMAN1,-0.01176374279187502,0.020246976853452087,-0.014784697772097755,-0.030411835124222176,0.13570931416856039,-0.03498598241502734,-0.00040576327779020106,0.061215420442530685,0.05234090293895065,0.060693771051631804,-0.07709446313553014
LYPD3,-0.024592564975617966,-0.014015224865124604,-0.02074406609667871,-0.023439781238693377,0.040823594394747045,-0.021936703369187807,-0.014902371748532692,-0.024844041676138837,0.07796200731735047,-0.002829237438757347,0.06870880718707512
APOE,0.032214373947779006,0.023890274038741114,0.006709524294549875,-0.011167199935412177,0.03527399865729859,0.002105672516083628,0.014473579334062278,-0.011798116899768547,0.08087970931223164,-0.0010851998591670405,-0.04156676608981377
SOSTDC1,0.03314546144529671,,,0.04814222048655888,0.07342552897435663,0.06903796027425889,-0.01040333540498055,0.008303035197948259,,0.025835324205260943,-0.015173638877799265
ANXA1,-0.05448405484802434,-0.005270439082783851,0.017706673886973265,0.02869001532726955,0.08310338136610121,0.044832466075752336,0.04511759386793766,0.06297325625856307,-0.10605224073667018,0.007320141814344361,0.06226769845759454
WNT2B,-0.0017779999189615086,0.11024307236066724,-0.0858502468676297,-0.010071874485571966,0.09185565709251073,0.010429912796559445,-0.007903003756340798,-0.04304019538490044,0.04050598127009806,-0.04119939531324162,-0.021115599472385026
AMH,0.03958714321038906,0.03376083361143588,-0.008375436785346458,-0.015608349037185335,0.002230294784317976,0.002920156393369648,-0.012650040394760347,,-0.07264947236334209,0.006613385282636661,0.001859982024908242
GDF10,-0.02633647930934815,-0.01576735722157294,,0.013147881987050716,-0.03773242569978427,0.031381902489574114,-0.026104092944801663,0.0044898659326800625,0.07936086756059195,-0.023873650849257296,-0.037982256539565565
EFNB3,0.01282521471772308,0.02088674652505093,0.018448287837192535,-0.04494132825300644,-0.012586357687205745,0.011001326308284494,-0.02398871351190796,-0.015379503940233696,0.0452735113375088,0.0336161467080745,-0.08900232968321715
LTB,-0.0069324422531184884,-0.02300276312948373,0.02704284682911196,0.012259163435640808,-0.027894319372285155,0.023946825887350687,-0.02538572890433753,-0.019340358968240955,0.04755705386435185,-0.03508655074974523,-0.026153091871537554
ANGPT2,0.07722759845239903,0.04024971188380205,-0.049080991645222546,0.026020685647839412,0.10232597228417394,-0.011662782936603113,-0.005574580529330336,0.06179605951507289,-0.05486900932624068,0.034440533995617244,-0.047834312657086236
ADAM17,0.0625108259588294,-0.01036245235725726,-0.019090225552008604,-0.07888669429945148,0.06270973379972566,0.0023070992156567264,0.06547075112932142,0.018101185590664762,0.037145085342122706,0.04143262416431163,0.024000215278726086
LRPAP1,0.036863306244949684,0.08175100901965918,0.06927421936490309,-0.021207639403186426,0.07693399382285797,0.001070027358313314,-0.017967401178569747,-0.0053478748230945715,-0.07492955302570979,0.016443402718231567,0.011546442249806166
NID1,0.018773160674881474,-0.013808790876627846,-0.03689075734091013,0.04671079114887338,0.11746750860935487,0.006598344892493459,0.030264284719206672,0.053316158330158125,-0.03408177903578527,0.016731460305834604,-0.0015218605291540171
MST1,0.03209637947277061,0.0077682855136570715,0.011934316432549608,-0.015889661294157583,0.10370092160129477,0.01897255751510245,-0.025566763782048505,0.05873478733642846,0.03973958515029026,-0.03854664048983398,0.04021215250398378
IL13,,,,,0.07753061243673455,,,,,,
DCN,0.0708974051656643,0.03769801526100626,0.010859363740009877,0.0252039906406239,0.10778932241639073,-0.032592717914996704,0.01833914646960767,-0.03369519704748042,0.009502259933805542,0.01697840007488527,-0.03738047211496757
IGFL2,,,,,,0.06988303768995373,,,,,
COL7A1,0.05973074079299486,0.00793893939962832,-0.02162218402291267,0.001901385558105257,0.07461306085092817,-0.03474175845542517,0.10462846869141595,0.031067413806549277,0.03259355081262101,0.03756818925469299,-0.0244034020649393
CALR,0.021246304276580745,0.003718256943280968,-0.022931934307050456,-0.03569471935089586,0.12814139202448732,-0.04423134154277285,0.03682712121127989,0.06103401619992343,0.004220387373375679,0.08569316987717848,0.01694509884188741
PIGA,-0.056686620571308494,0.04973146473553428,0.0008755664834094413,-0.020672572917823418,0.07464743548034396,0.02416843913287012,-0.015428051430541372,0.01817440918039981,-0.009776964888113736,-0.03927298977489998,-0.005796241377438682
CD200,0.03201109982379601,0.010792683003436969,0.005165024637077857,-0.018421491508733817,-0.0676412106741465,-0.003392917762526604,-0.061208822580296134,-0.0406426772961998,0.05954556478675053,0.0013099518389890518,-0.10017656266116977
GRP,0.07712185509431302,-0.01338355450813984,,,,-0.028838126524913386,-0.01564721217595375,0.09207928850410738,,,-0.03520403267415314
CDH1,0.011572477230946045,-0.03204574610671522,0.007004721202158295,,0.09390949299421016,0.022883428829530518,,-0.009808261088974727,-0.04894354808368916,0.004003904614406306,-0.011794826439213188
LPL,0.04003387459590743,0.05023763315119265,0.025093497384165938,0.054174415795879,0.15476977539101971,-0.08771513943729475,0.0029035792966666356,0.04203504189833831,0.07437910725048323,0.024138641805430367,0.1033350007102374
SEMA5A,0.007979621323649499,-0.013380139186143605,0.04989299384969073,0.013994777080899612,0.12926113107482476,0.019825017906174275,-0.01823897932856828,0.009569078139827878,-0.060335487217232565,0.007219886459031059,0.0065562083624735885
SEMA7A,0.02262068935031166,0.016240019530951118,-0.0191180199481001,0.04143645100260651,-0.028716792914169415,-0.04256152683869884,-0.009507578545481237,0.0001831814081012105,-0.1265712725558201,0.03797251068479623,-0.06967437307177911
SEMA4G,0.026739062807306396,-0.02179070764105352,0.0864438720724487,0.10571508407201259,0.018782499395657473,0.07770765507432179,0.060514402133159485,0.04103775587507641,0.0798628555601471,-0.010787645221656428,-0.0397602002634682
SEMA3B,0.026503925164789503,-0.012836692105295977,-0.029965653577207062,-0.057580725988340783,0.02196549882055711,0.03385040585113526,-0.017104889436533065,0.029833002079897523,0.03954457861384374,0.08185613535714953,0.05878493180064254
RPH3A,0.056260730620117314,0.08162852067408058,0.0569572552744507,-0.008285660670054575,-0.020691913800503094,0.010316354983452047,0.023789327973934855,-0.031763370138329694,,0.028454435418266293,-0.05418670605143329
JAG2,-0.00957544727154708,-0.03326741589664428,0.006422850959793204,0.013286613050001197,-0.014587882999954472,0.0011979635598645434,0.05059776830360529,-0.029660028587460464,-0.005241352034011739,0.035376968912075646,0.018432229248405475
CGN,-0.00019637856202811508,0.017802853125016855,0.029570891567578837,0.024346976041920026,-0.004453037559904856,-0.03582033206818673,0.035843953725655346,-0.04198797094045261,0.05036407454246045,0.07056853374778337,-0.007551487287632434
GDF15,-0.037810592877453406,-0.02094915359325086,0.003608153782786176,-0.06699384478657767,0.16706016922652336,-0.041171629603633665,,0.04517261271536412,-0.056102922886995296,0.09527348584981561,0.15159582350841805
SEMA4F,-0.00937821273499566,-0.024652058519518294,0.02570696116845141,0.07012593943734083,-0.012658016021853846,0.004635531095154946,-0.02658542798855623,0.02469723651467936,0.0815094111289758,-0.0012146980612870364,0.04065278184822519
NXPH1,-0.012304169393577546,0.04754539265096798,-0.03292300893619963,0.03670554762700101,0.07904318800349974,0.018817112081005692,-0.046513072038478216,-0.060592525672673925,-0.035399247726204654,0.007072645533392923,0.00045891063705713484
