,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.013380574681827235,,,,,,,,,,,-0.027895911013830012,,,-0.012975489884905551,,
BMP1,-0.021794922830396316,0.06354200293374122,-0.010876457254674841,-0.048598026028238026,0.04544211416988479,0.029732550206950908,-0.04252219395640614,-0.012360048118964479,0.057094092533166385,-0.02523348807217903,0.032306299981991825,-0.0787326893733122,-0.05687736758782037,0.04154674933061255,-0.017824484506444204,0.022940135284157205,0.008734712662687072,0.004439692892272694,-0.08041069454614061,0.08701521531769155,-0.017416278030735494,-0.0033445341598344505,0.11829635617727596,0.12660417116441108,0.08681819930513567
NDP,0.023312417500507807,0.06334665082631769,0.07443282766197183,-0.018454979084262167,0.0503276616330678,0.007438981682948155,0.08583268950590991,-0.013872017531605057,-0.03543846275725539,0.012185310140067792,0.045784291590541634,-0.018613857227448405,-0.055122439576836026,0.0961548599386871,0.07373364213719848,0.09333541250953571,0.060012338279412165,0.06740575279428715,0.10117056299062428,-0.023139195562330232,-0.025196764067876205,0.019560978348650823,0.14640556764158597,0.06125239097937585,0.016431518247865172
TNFSF18,0.004156668408399621,0.05764870923612246,-0.007209837177678957,-0.06130673375611625,,,,0.02793578119367708,-0.023938130252808026,0.030945054631996663,,,,,-0.02572081326468129,,,,,-0.026416590384944455,,-0.0332841727491546,0.04816231835013251,0.02414726982885082,
IL36G,,,,,,,,,,,,,,0.015040471100153273,,,,,,,,,,,
RTN4,-0.17226331283168206,-0.03478214597675862,-0.013227605919429957,0.03565361592483483,-0.0405805980303739,-0.031148993360679302,0.12447646191811629,0.07954547368818704,-0.0920811576315571,0.06685811035641563,-0.013451634877083434,0.20592263095796282,-0.02541625046856344,-0.05457272759427819,0.14465740120121703,-0.022627322977051664,-0.06394523070162374,-0.027519462097492117,-0.07345535815581626,-0.05295851253264892,0.053160915292240096,0.019492783749288426,-0.04301952425184341,0.008164489983031657,0.0951971294682797
HEBP1,0.041959605363848476,0.011821069475536064,0.03713345730856059,-0.04196196879552078,0.030598773102860403,-0.06132876408568821,0.04739462638186413,-0.03472139184261679,0.07017327798325065,0.025457004323004236,-0.037911690578657925,-0.09505702470582288,-0.10324562820308823,-0.007790703779762991,-0.005981979952300338,-0.026044127992600027,-0.06809579196166489,0.020293189632996395,0.052110760264943275,-0.04443819530865623,0.04856423604425509,-0.025589165199509253,0.1409172872708488,0.036653099190543825,0.05521127064745675
WNT7B,-0.04153278670225511,0.05018283931608918,-0.029522721290386512,-0.0015599955063229792,0.01809516543274832,-0.00880375644398967,0.04198703917571181,0.07352900649042186,-0.03921652960603168,-0.031033818253421826,-0.029348297233676063,,-0.025977430345554112,0.0035085677824385135,0.077837573101466,-0.004638217829879022,0.003834006229768319,0.009659371575114616,-0.002155494386237779,-0.012154727055169439,-0.010315988279928344,-0.03361212363315624,0.0036072555258373474,-0.04763223068468327,-0.05998909854603951
PTMA,-0.06888047060060738,-0.0929437569092748,0.05848403393570186,0.04799583159188463,0.10644229716188616,0.008188088433601408,-0.06286742366853881,-0.0748641827825771,-0.06420644412335898,-0.023807018050963295,0.03372486878945522,-0.3073471668207068,0.02580921955556219,0.05177755294646171,-0.02257077244778295,-0.001325727347453331,-0.04729753436929913,-0.07210254875729327,-0.015307776504180913,-0.043281883225631874,0.05383623662303277,0.1249250833588077,-0.07049947579040718,-0.028797015430882564,-0.02891768916369297
FASLG,0.012466303276732657,,,,,,,,,,,,,,,,,,,,,,-0.010004208273707387,,
CEACAM1,0.03663106531748749,,-0.044310510745362956,-0.023022393924272935,,-0.02466180583552504,0.04548817115024952,,0.03370349344730864,-0.04555678138422113,,,,,,-0.04525277430576484,-0.0331222976748013,0.08805820830164837,-0.029067824268395416,0.07779733831275439,0.01391580955269817,,-0.01337125709912889,,
PDAP1,0.06987463369543084,0.0775002732981365,0.0575311902890637,0.011686325672025703,0.03742283715564326,-0.027114473087217535,-0.07937339260058718,0.018206530475646552,0.09635547786468701,0.0326036059469604,-0.009960170555501597,-0.01706823868921196,0.06498848650193163,-0.001873740455523295,-0.012578832314373976,0.001644725855255817,-0.014527384014329204,-0.05822135620052335,-0.03843015224681567,0.05035546204193657,0.025921649194100897,0.038410825550987446,0.062276162895485064,-0.02698610512337821,0.046869969391937
QDPR,-0.20291378437815571,0.007989125420409502,0.05468722008208545,-0.016871256441696934,0.06785816365392888,-0.015891125974792367,0.11412502593718529,-0.021858353604919462,-0.13300908363100467,0.03913775944750747,-0.026913609821108884,-0.2687120674304206,0.032230674033556235,0.017292371206804824,0.09738679533306578,-0.09232035930557912,0.002993241284016038,0.03637937717721584,0.12407649466125022,-0.027279246417496468,0.0030198694154361183,0.041782064544030634,0.13857314578988905,-0.06081900425834454,0.05519128905784431
POMC,0.0723958159031286,0.12931517558631,-0.03627182216441866,0.017592386097805047,,-0.010183207540714166,0.13523471113598337,0.033267277289837915,0.0166791221075731,-0.023354131711082457,-0.0166482814612123,0.004999041512217537,-0.020047026674324418,0.01131958594050172,-0.009836567642510546,-0.031070653445099135,0.017427003508592182,0.0920103873574491,0.11670107838803141,0.03882214305982127,-0.032129753430545485,,0.1435884628922513,-0.005710782945117688,-0.03311323720121417
CCL18,,-0.019972606686529185,-0.017002128410981802,,,,,,,,,-0.10886005015289331,0.012566667748958602,,,0.06194232549672704,0.03714587880159457,0.04170008861894045,0.0694013282498781,,-0.004296286623882927,,,,
CCL17,,,,,,-0.013988630556683083,,,,0.02835611872102419,-0.005991277811157778,,,-0.007692690277915111,,,,-0.04579204881699788,-0.029789155769491468,0.01642925073222428,,,0.0408118439550618,,
VEGFD,,0.05690648429493528,0.060526437571327175,-0.007366232956487724,,0.0005449564170156323,-0.0029141707399866763,,0.05493175141866628,0.003461286607942581,-0.0028206604373755633,0.07812304341531785,0.01518354885065462,0.003555745894106138,,-0.0973242443688099,,,0.10397915691948155,-0.0005494573757096017,,,,,
TNFSF13,,,0.06414549425721978,,,-0.009834769465521085,,0.06943120266113466,,,,,,,,,,0.00825699536870436,-0.0019418954054790864,0.06488868733441375,0.03540182625761154,,0.039192659673087646,-0.005364900154884178,
WNT5A,0.1377270082156028,0.0046407964250547475,0.028721239938124192,0.028142885798188758,0.07653726785832754,0.025888884305480062,-0.05718188289665374,-0.017166684423007384,0.02000317179759901,-0.004100780690268339,0.03510521218217944,0.03282059654693024,0.04054973304790208,0.10725746639876874,0.02451026016370311,0.06716630575506741,0.01321976805849324,0.04175303394027396,-0.034471927162535505,-0.038576462692704615,0.02531704751231662,0.03641238739014893,0.0921737610663885,0.021247549100480226,-0.11181498137363165
CXCL8,,-0.09651420716831062,-0.047340510488136124,0.0035630637302285057,-0.08213159719948997,0.006284406707683686,-0.08367863126202221,0.038281427404596585,0.04982692776031513,0.04604292347320241,-0.029013898386918015,-0.1005179896982608,0.0710107216367531,-0.032688588626746874,,-0.009417381655082708,-0.041347725959915003,-0.10216123213052536,-0.19785801232603872,0.009839102300978694,-0.06060048530702571,-0.05789402944298541,-0.0517906104636597,-0.07005914417138812,0.024462687239013726
GRN,-0.18567683948881866,-0.0344593400385433,0.03966948951740021,0.009159771451301263,0.05484821474884176,0.03589751411272598,-0.037502404604377225,-0.022003285193543116,0.0772116323817173,-0.05082844007442688,-0.03548685581712631,-0.19729278956655447,0.034612226506034745,0.01432824436077439,0.157194761436478,0.008628813862833196,0.03471249035028637,-0.04940179643233769,-0.012488804917744232,0.025409660861100327,0.005069105323598244,-0.0008375594517107811,-0.009935028492932966,0.08578425321089153,-0.015248061630275873
