,UKF243,UKF255,UKF260,UKF269,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
XCL1,,,-0.019187009759493237,,,-0.024577510262800473,-0.024693851813346282,,,,,,,,,0.05956542987235665
CD58,0.07698115696924657,0.009366029642704533,0.03774531285011493,0.12615085415788443,-0.00471050894567544,-0.005798776270508185,0.006472349058937107,0.039558371369687075,-0.07395778630644204,0.02767354639013834,-0.018652454505128438,0.004023893665115265,-0.030717048264405303,0.07574534170441097,0.016806718496807805,0.09211520720230092
TNFSF14,0.06506666753526534,-0.032211291656589924,0.06169394828817347,-0.03864608360582268,-0.020211896560065026,-0.02233938751330275,,0.13704394454096475,,0.22139475334880074,0.09944193080398653,0.007644147088335379,0.11484281127985234,-0.01379436873807096,-0.013118954433234284,-0.053166963591506466
CNTN4,0.07069744935656186,-0.02278621393505772,0.05554497349838469,-0.06585773095415626,0.021882148833269686,0.02095940233124008,,-0.02864997088896448,,-0.0627328155292624,-0.04990887767725051,0.01950842332760359,0.09823288896771074,0.0631349947672601,0.08522649073523103,-0.022830636128415547
INSL3,,,,,,,,,,,0.005067978040134937,0.015859782742968398,,-0.0008018340412780386,-0.03022478201169116,
BTLA,,,-0.020003096407913503,,0.018774402016599315,,,,,0.014766548688974675,,,,,-0.017191529905555007,
MFNG,-0.028294685071794938,-0.048873003738897754,0.004579575671006626,0.10368785509285396,-0.014715787664193038,-0.04499662519074909,0.03654542694419861,0.019908816871574038,0.10679447156375255,0.056081475758664366,0.01807491344077901,0.0497219392811913,-0.01773913088508463,0.014199395169954375,0.03679116092665258,0.06076862313833532
ICAM1,-0.027426191738176394,-0.026478399646372993,0.06307822374873562,0.03682557307571519,0.007162116378918384,0.006162903923974875,0.011166783361017948,0.06903172507182406,0.055106540115284354,0.10627094643584085,0.04653107785818758,-0.0030766580915164957,-0.014820152190727683,0.042991435366970844,0.08235063438241638,0.03579932983434481
PROS1,0.01077879435217604,-0.021619046027254455,0.06469409758272976,0.10449391169715548,-0.012534233548195075,0.055608932847375274,0.05167682494630918,0.07024746954022067,0.15360164619946423,0.047557521375012596,-0.02250035093659531,-0.008669026077150399,-0.018262595228736696,0.050729275209348626,0.01188929795395855,0.022081643194290214
CLCF1,-0.0145218709658074,-0.0028292610478056835,0.020086127060870703,-0.025160924017573905,-0.013676993585370105,0.031808410211945706,-0.009287102916175688,-0.013829149529890493,0.1418244982609918,-0.0014129773145424782,0.045948620283604955,0.005754580754341251,0.07544870645442052,-0.00638714792785078,0.09105752836309451,0.10361514327617458
PSAP,0.03377291415369388,-0.042733851409542556,0.06516640972522557,-0.05818038064022724,0.03141898460843556,0.002884445918790234,0.02348160486234035,-0.005142019049883372,0.0355671523228602,0.11734806719546818,0.06418778280947915,0.005340406535555321,-0.004804876602752621,0.05883274269925242,0.015017912511760134,-0.07969595571818404
EFEMP1,0.035005540147568924,-0.030706814371724973,0.05476645154778363,0.08893095816725897,0.021433933076306644,0.06539455786274534,-0.04190411781773632,-0.041202941390808774,0.050090607886190394,0.1572151582152791,0.12302597609877469,0.06444738955330293,-0.024800372214556797,0.06953828844291446,0.01002437905184045,0.04918262300658624
C1QTNF1,-0.0046264289602853115,-0.05018773882496146,0.022132675745659164,0.05544839885949972,0.0015903340424434378,-0.00016235185381195932,0.019206610280294443,0.00023995374166728845,-0.009203174654570451,0.060410854964536714,0.08201834699619376,0.030770539030487702,-0.024340843988364048,0.04056990182423309,0.07870999926919262,0.09272048403948052
ALB,0.08040187724081563,,-0.013072628225945175,-0.0069179397283611254,0.02642006491588237,0.01100676612601368,0.06635991141801312,-0.03265102701038027,0.05174456802356806,0.02047151051719635,0.026970329283529812,-0.04224347786341945,-0.03427682849889004,0.023233052799972995,0.0057079862962079704,0.028102668239464855
CCL13,,,,,,,-0.02397925871592812,,,,-0.018142922688182444,,,0.09607892050771638,,
EFNA3,-0.0277311202979213,-0.009845775843828026,0.017062909651388146,-0.10059378127651206,0.007883068923075918,0.08559691291700956,-0.018456510199122016,-0.03917661126809323,-0.03144788730527338,0.02685884338150357,0.03988575980620156,0.0016411588195772418,-0.00561247304551505,0.023420493705215525,0.03102995030857991,0.0010695670074812851
DRAXIN,0.08507607231739513,-0.0019179089256273973,-0.05073174608003874,0.13472812242093674,-0.018432899295212857,-0.02565048810164508,0.014687188682369678,0.04713290674683773,0.016242776372784415,0.08397373211408045,0.07412139033658471,-0.05175335429090758,0.023373915112887837,-0.014398242199877368,0.06315055338546977,0.028372053982585473
RAET1L,,,,,-0.008488646435086754,,,,,,,-0.004329221090662391,,0.00030457229684896167,,
NPTX2,0.05831071673173985,-0.018739790640128453,-0.05408103698053501,-0.07174413397654239,-0.046281451793028935,0.03962993687470149,0.014578111544557014,0.043752433524452586,,0.12484823536111776,0.0713500495867003,0.04092102308708583,0.04924104645809567,0.11308680974506934,0.019873531176245428,-0.04210409915197456
FGF11,0.04149723671382817,0.05524169826796901,-0.026520420224763065,0.12045468690996367,-0.034231452724450405,-0.05005453339476814,-0.05598737965870439,0.005215142845004069,0.022091699705109335,0.06953154512083524,0.08491249999682961,0.030540805350420294,0.06220444083801099,0.04805425567735436,0.054298307849687165,0.03983827471191283
CD59,0.0743669593516177,-0.06888999889046461,0.0030117249419903866,-0.08246322550852732,0.028201208443533316,0.08112066276217776,-0.042163679263136127,0.04961351550912234,0.11342355444966738,-0.042011890942622164,0.020394388940957367,0.0047447741495695575,0.02170295077407831,0.05683674715835512,-0.04540203625103776,-0.016274726407235932
COL9A2,0.11049285664069375,-0.09104777499548505,-0.043287034719185005,0.05157216685605979,0.03178105354801703,0.020261429340329807,0.02653533809168936,-0.04108917665047668,0.06288936270328828,0.04036914238721471,-0.07224167149538395,0.045108409922614126,0.02615135617665538,-0.0671749534466443,0.024494330545583233,0.05769897788263522
DLL3,0.06949049613423051,-0.06821568947420942,0.06899231655872988,0.00409720314198725,0.022309764815701575,0.0031051190949697247,-0.02335719519559142,0.022654020927354634,0.027919788205368758,-0.02159930892108809,-0.02991725990175133,0.04759204094581726,-0.03471615192204996,-0.023155241174048796,0.009496692069217721,0.011242660279369581
FGF5,,,,-0.024773362199969465,,-0.018020280317869748,0.002605583892659035,,,,,,,,-0.009647666493748925,0.01731165558561136
LIN7C,-0.01061183173693553,-0.0036513169980512033,0.009271964323260797,0.08383987809336695,0.044482022832135495,0.02317083845466371,0.001458244432233403,0.002170346831810625,-0.028746907573833882,-0.006264961517989614,0.007426798344109765,0.013997897257075183,0.032019860068558344,0.019108327838163002,0.054492258982119644,-0.05694553679101508
GDF7,-0.027910991993308706,,,0.08790853406509291,-0.020211895774630693,0.090483876230957,,,,0.07817527317956649,,-0.019074490078421387,-0.032739714894172836,0.15988110974223776,0.006834986191808815,-0.013234571865614065
PSPN,0.09976034946764824,-0.05685828774371469,-0.05583198168268642,0.05828927359873329,0.03803861976843762,0.025006041474973425,-0.039213203316475445,0.07973913014722457,0.043002061959528944,0.11595157575440103,0.02205676816690888,0.011722685078350427,0.02091138421566942,-0.002131415398650654,0.12169704262627488,0.04410119737045534
ANGPT1,0.02095619012754115,-0.0014725748640713094,-0.04205189230057705,0.0809767390011738,-0.045409134971337396,-0.023816379128987066,-0.029723222861681456,-0.050382340329968876,0.044254120003993744,-0.05403818733637732,0.007030336401452743,0.04715851985579853,0.0466834167088215,0.00971784527742996,0.12311727019812378,0.004862473520448801
PNOC,0.1116285230739102,0.004446414873820056,-0.03022291703962277,-0.08679314211830969,-0.030914128966970114,0.054323324054320755,-0.018227592693875118,,,,,-0.020283896652215427,,-0.026615919654119958,-0.02251791076753742,-0.07201476039606074
L1CAM,0.0009146087129552635,0.031015179772735317,0.05327373774969893,-0.09242125849958906,0.029962733593691622,0.02818031065877776,0.01950724590430581,-0.03750861673905265,0.03829921984522836,0.08653445886508032,0.034314465628829734,-0.0632324386233226,-0.03198657621838207,0.028668504026520016,-0.02505537849780423,-0.07734204471940383
APOA1,0.02822739888826069,0.011735555349404375,0.04172933405125098,-0.04584512651518624,0.0033407448585338045,-0.048025937027329366,0.009974851640650538,0.07110159176355343,0.04236213350200393,0.003950675132003767,0.0628206606604893,-0.0005877118400772821,-0.027640072611535105,0.12008997462345342,0.06341546229896607,0.0071960061790975575
PSEN1,0.06838430317312966,-0.03283879303660672,0.02297896685448021,0.019937275894834613,0.007501202374780829,-0.0544740775599804,-0.02061220711704539,0.030913734730496894,-0.013358560158118118,-0.060249127427152306,0.015248496424613452,0.003109977371445429,-0.040699949836442394,-0.0127307762107624,0.027475104250271744,0.0553626601326363
CALM2,0.09724030362503933,0.021069379526761026,0.038358357270935416,-0.10571513253850047,0.0414022209318911,0.0023785060565142675,-0.04944521920780383,0.010956198196883954,0.04785218808508933,-0.06303042758949562,-0.011941160173544102,0.09429168419308745,0.014822394675536085,0.027140383074826527,0.07383080785740401,-0.02607954244255116
CLEC2B,-0.06844694427215055,0.05843906903654671,-0.010928433931454293,0.12963215034151,0.0679789939145065,0.048653266482619854,-0.00804570237825264,0.04590732650059541,0.007228427987627393,-0.004998542905453863,0.02113506143796544,0.010545241807080875,0.0304214584497672,0.024769361242158394,0.05737878420169832,0.024911292038083826
NTNG1,0.010900995069401526,,0.014519719806170518,0.060541357274570856,-0.013538572023788185,-0.06583907448918626,-0.029869761557623917,0.010288013897401412,-0.08022150477504122,0.10713745273428736,0.024080712578443245,0.041780918491922094,0.03360470403066177,0.03904113573456167,0.07399580854990655,0.03687720337370933
LRIG1,0.07804368941806644,-0.041346210679853786,0.018179173467596132,0.07815883961271362,-0.03081238577761455,0.0055858269396450635,-0.06962747949295806,-0.06686407451172587,0.0483428035517228,0.14285820658146667,-0.05163696403920367,0.055520220121459275,0.042848552924216306,-0.03592029147290091,-0.004057816811509351,0.01856590375701614
CPAMD8,,,-0.008972809442874558,-0.02241084002419614,-0.021847980478114367,-0.04065140816932577,,0.03198061231595128,0.03200347022692838,-0.005091391820301267,,-0.021428649137400974,-0.04017223273054762,,0.037806819420367496,0.04466252075658387
GHRL,,,-0.02338682121050638,0.056846975401830924,-0.018432899295212857,-0.020097765103486848,,-0.01242970983037245,0.06369208992678523,0.0374555610437308,,,-0.013059665465620571,-0.02428451519484014,-0.04469380958182204,0.029342433794337906
NPY,0.11386516264416914,-0.018327450547637514,0.00038538902334491566,-0.07769329929725254,-0.019098869643186127,0.029467672377942226,,-0.030130573856859973,,-0.013542753032651298,0.09968286506756706,-0.02171390542652891,0.06609453141040489,-0.020204818414487152,0.008917478068359493,0.0028298686126847945
MMP2,0.1163691074322425,0.01267390728159635,-0.034846811380956244,0.09297258482678293,0.0029987946378821954,0.007516548818396114,-0.027602624369426117,0.0993634652398812,0.0018510777366800002,0.050256774564659025,-0.00806816389736085,0.0013647712209445288,-0.013790173145941408,-0.00818647943081208,-0.0006527872530977398,0.09252911966452715
PPY,,,,,,,0.07188384559884858,,,,0.12270731001221467,-0.042271058606666995,,0.08152277054637777,0.0397589046359935,0.08335504895635185
ALKAL2,-0.019084593000503722,,,-0.025410165129639055,-0.010945934827202098,0.039196040181107124,0.05794778144441153,-0.023742237727827756,,-0.0040546572237714655,0.0034488225404678005,0.00827464382994372,-0.0050846399822100236,0.01575005009766459,0.08702797800915113,-0.003581869788016272
CSF1,0.002437765423170307,0.040031158452625164,0.043815526693786494,0.03179165728240566,0.05514737572671307,-0.023664049164518107,0.010169969875322265,0.04964964608237962,0.05536283853776383,0.0810536626866196,0.017764182378172927,-0.0008999601586504945,0.012104276522979551,0.08096979942119946,0.026465445650125246,0.10491682983624344
SEMA4C,0.034301201973688786,-0.04236315525467687,0.014388659735743624,0.05254804870926498,-0.00808528027441081,0.02996992271167924,-0.02972841529057091,-0.005245913961404181,0.027565772081855306,0.0628853987090659,-0.05204221316621856,-0.005809500427011512,0.034423277602060674,-0.0163886920178181,0.08859260160457046,0.031423217692667274
BMP8A,,,,,,,,,,,,,,,0.08554452065451745,
ICAM2,0.07359126432066733,-0.03961185724544061,-0.05504805408128541,0.05542873489271892,-0.013583201495917421,0.0764099121219228,0.0807058448343269,0.05803801218764829,-0.0015138623797595113,-0.017788762729957112,0.02820416416695659,0.09134821216818344,0.021547247769645325,-0.0244873824605833,0.014558454193510513,0.010979831496267847
SYTL3,-0.06818712293888973,-0.018978510795869208,0.019083483201014634,0.0527157937178276,0.09700460825655682,0.06166273357666667,-0.003969421890256199,-0.011283298752705251,0.08939762256506657,0.06698712616918942,-0.04467656083732971,-0.05727161548453655,-0.03793558017432603,-0.016259603551422138,0.03716336080325086,0.07355771898061036
IL1A,-0.03701799375249504,0.06679157534512395,0.031100891139250735,0.03445416833228695,-0.02932196510509,0.04056475772393791,,0.026134047305338002,-0.058461365665699414,0.038755823984948486,-0.004769503113903336,-0.025156912471292574,-0.03874387825527503,-0.03580961017312863,0.030452618751020566,0.0670017120758028
HLA-G,0.0343919828564889,,,,,,,,0.10339939957539636,,0.1446537788149817,0.018310878946102917,,-0.04071711227730342,,
PGF,-0.08750744268355512,-0.025329776503825962,0.030670111549557157,0.0923249093451429,-0.007149792853765476,0.004081244938439612,-0.020494345309610692,-0.03710787406111686,-0.07914033427163636,0.12646335535678802,-0.05006720950555561,0.042690255596251704,0.019331831107777992,0.01758424799117792,0.08436623267526389,0.05589898156093468
LGALS8,0.006530982273223223,-0.010217978886153216,0.019852630197940008,0.0162982171987317,0.05573724745729141,0.06172432118265926,0.009482404678316177,0.03194268193886068,-0.018892672622693795,0.10030861632216342,0.036781430051538465,-0.015940275380584644,-0.009836437081166861,0.02999876360140692,0.02429441710479005,0.004932772635481115
DKK3,0.08880565783811539,-0.040090776338574684,0.013320424753757153,-0.08818453092493435,0.03654419836399004,0.0227663602507866,-0.06910916928171838,-0.032811391244193605,-0.050302543845967496,0.03491827986312456,0.0168887692667893,0.05567300664027024,0.03648625311122041,0.022277365504294766,0.03903388524084473,-0.10515889487804043
COL16A1,0.07236993351203803,-0.03671930290232011,0.02034859263397968,0.020147781682302246,0.026630905349339977,-0.018630468301134583,-0.029573676391447434,-0.018247005598795205,0.01961142098426296,0.07935165789978323,0.0437291691310874,0.03466073256740799,0.01632113944367787,0.00253442882917797,0.05415224811688122,0.11334773211510447
TPH1,-0.037172333812363074,-0.0272167465810742,0.00793947292494742,-0.02664083469508135,,,,,-0.02619225022616214,,-0.04395881004875952,0.015993358136317748,-0.03887526854625842,0.062431231593917315,0.04247108963527751,0.10607610150831914
TNC,0.0442891537470613,-0.009969424008709652,0.04801396841640048,0.11714187363265248,0.02044678750439044,0.01962176134017681,-0.019479443916249006,0.0051461171177795695,0.016260763809125132,0.158669796181965,0.0994789567422029,0.01695332694825472,0.0633709028735289,0.08083607046592285,0.07548189218611656,-0.009786105615801155
TNFSF9,0.02612312339137164,0.006543355067403435,-0.011570993330654573,-0.04569183816087641,-0.021010110322647896,0.059045263373759385,-0.008617426210201971,,0.08489625816591925,0.002670857454616407,-0.03417910748976467,0.06646978933431143,-0.022411292214477883,0.019319368147195544,0.011164579499575144,0.015531795487630607
C4A,,,,,,-0.021686099819052916,-0.019993477547915393,,,,0.02209100050402773,,-0.027295544265876458,-0.0061161185847486855,0.03885388877077326,
CNTN2,0.0686957977725128,0.015814764695103574,0.02216983498599778,0.06032938237880002,0.0006413066187037778,0.016607557170734085,0.10382293709934079,-0.018447041727319997,-0.04642171435083818,-0.12163728727646754,0.03930946146685733,-0.000816226094866894,0.017749028640491632,-0.03428263197776668,0.10625781264714458,-0.08232452998211057
F7,,,,-0.022410826998266242,,,-0.018227595251661132,,,,-0.025449325886237845,,,-0.02245044730447968,,-0.003926443793320749
LUM,-0.039578038496557916,-0.01998064293972845,-0.05296533759008349,0.09181192445170967,-0.055232157680009344,-0.0559456014853165,0.042963594408104586,-0.024547249234869315,0.10215174828355877,-0.006657230216347426,0.036277967096649814,0.028511064509342057,0.05227186384638166,0.07826479924393347,-0.016034930370054004,0.08181285592360973
BTC,,,-0.050445122745946154,,-0.040778436691978746,-0.02642942551697531,,,-0.005888643446636806,,-0.018411692574681122,0.0055571714119667685,-0.023420607107214737,0.047545806483806595,0.054070302699945,0.12659306180576074
APOC1,-0.005250472046790282,-0.12831687612020556,-0.05493949987600903,0.10667200699480091,-0.014609087709543642,0.015908595910081723,0.04612432124287856,0.08488566692242377,0.034384130085836274,-0.06670787320564439,-0.05801926317855726,0.0008807067608508929,0.031651883147638935,-0.02339977488732677,-0.06840827462422397,0.0899559247259551
PKM,-0.02264111358009793,-0.017401525121895862,0.04654958609125077,-0.00416283211606156,0.004726622741353633,0.025483835790289115,-0.05879290523135417,-0.03567387674522204,0.000963714957598643,0.16066986039462403,0.08048915073092544,-0.000874475904290334,0.04155247385884631,0.01667450754306722,0.06129030085142026,-0.02237499373690786
TNF,0.18362274683446284,,0.011885663496783116,0.02813850368150479,-0.00553845086742801,0.05608156629009546,-0.025947239064738392,0.08150128412888956,0.06424756241388309,-0.0013104342611155615,0.08067026284345692,-0.02225083017032247,,,-0.006956415456166554,0.1157854383251043
GNAS,0.08362165184082253,-0.0076895281415405225,-0.050100245189120415,-0.12621904804622025,-0.033882794876687494,-0.029859389078268544,-0.017800925151801712,0.07643618180539921,0.046755998530544046,0.03008373701811005,-0.0724330068793235,0.004418609900222132,-0.012581362853831365,0.02698814326863254,-0.05050996599341643,-0.047349798921655605
BMP8B,-0.02035971700168365,-0.014810897744753509,0.03525173206948147,0.048363767611421735,-0.017893521289106932,-0.026322501237759224,-0.04248207065413168,0.02106307130915321,0.04612271010502067,0.10258605999787149,0.026648562823819454,-0.04560430146219693,-0.04312418895861967,0.05972564288847909,0.10252844009943282,0.040494490956379296
LIPH,0.05312456631588101,-0.019530730982792902,,,,,,,,,-0.018142929360708066,0.007771574792062027,,0.017277806794210173,0.02522123895017948,0.06882783664516302
CCL28,-0.02791096749336984,,,,-0.021164257333819558,0.012373153356001528,,,,,,,-0.018867729695425793,,-0.033485468144422166,-0.019248684959885864
PTPN11,0.12084411344043447,0.01120778970656226,-0.07071085981957936,0.024461920720508692,-0.023607219247116753,0.005165536548847516,0.023417394145687193,-0.06759244602781915,-0.01600828423324131,0.0043024447001652364,-0.03748566672097462,0.0034391230714019734,-0.0626595110151778,-0.03982298358984427,0.010935136937727666,-0.07849397129063113
ADAM12,0.01231507092661346,0.029372137488611248,-0.01176303646245388,0.1179137932443135,-0.020453939027783353,-0.009789036098029532,0.03937882819797743,0.03071421069166129,0.05234598509659783,-0.043298913098759044,0.017316598436333062,0.03490941329617947,0.02409755647476422,0.036467561406740505,0.01962693973839348,0.11915801020696756
EPO,-0.061724239108149996,,0.032948010223772514,,,,-0.01657323296004678,,-0.08648369866015275,0.017505978553196046,-0.019703684633078866,-0.02576475137032733,,0.0484355392080189,-0.023403071208246064,
EDN3,-0.008278174843542247,-0.023038373434879984,-0.0262880031214279,-0.039708823054209766,-0.04272824314090359,0.0017247056606650595,,,,0.005894054547943335,0.002618537368319607,0.00932470246915846,-0.03542253560914436,-0.008168386603414351,0.00530299992165562,0.09148804248832722
CCL22,,,,,,,,,,,-0.022300327177496013,0.01152750344373545,-0.0234206081437201,0.05934189342348667,0.00043005045207372174,
CCL2,-0.001480412639989251,0.01821580989550936,0.05263405483862913,0.03447987699527428,-0.07418380381893223,0.03433627373471224,-0.011314935052638656,-0.008761950440995642,0.1746806500330956,0.08896708410569772,0.059754077112349334,-0.008787860326893347,0.0464675182314767,0.013822068507296224,0.045962052677493356,0.08603267153531978
DSCAM,0.024389774137463415,-0.05080724223118135,0.008265028852844128,0.06035056946156501,0.002112774322668417,-0.04416418385029798,-0.007971167478505225,0.05159861385468264,0.06033704748478386,0.07076911829953396,0.01954422320527095,0.018867095574091598,0.039191042609192,-0.023362919150993228,0.020070216920348095,0.12560168852514578
ANG,-0.03413455684643818,0.001888254970866475,-0.012210026574371069,0.01890793134728108,-0.005810107276135294,0.012150159305823038,-0.011749751290231512,-0.057068738169016725,0.04971577929665803,0.0920545552945235,0.0310044916720855,0.06756901387573257,0.04017353893028993,-0.007706483500105797,0.055020796156371114,0.06014967758736749
FBLN2,-0.00023581990082511658,-0.007403503740546648,-0.057275025242596346,0.0009405856878792277,0.0232784132780171,0.011076466680068932,0.012839481362399513,0.011678529490943815,,-0.0528272880350347,-0.003198198642124832,0.030841642377689847,0.021141396422172568,0.0984844797321414,-0.016518809804952125,0.13489614879456066
VTN,-0.036132424839841505,-0.022786217752418066,-0.025871159233191672,0.08365553673264155,-0.017448358690375393,,,-0.021882347206380076,0.025588590249056114,,-0.022522659924589964,0.14074991035397302,,0.02601892497008912,0.005946878685736582,-0.025616768788180436
VEGFA,-0.06027441079316498,0.01593105739495828,0.0056934021285744525,0.04829946827786457,-0.002660889191167805,0.02646356785906187,-0.03127544750809927,-0.029675730940030273,-0.10474236879023371,0.10983707471309385,0.0375955747465547,-0.05001433681809722,-0.04477248571363274,0.0029940721340257965,-0.030948652735078935,0.047996404369369805
F10,,,-0.0241382293654873,-0.0038084823062650543,-0.0013196065258337128,0.07986673802422473,-0.007307463143273105,-0.02373644419045417,-0.06996765187358983,,,0.06357518870267402,-0.020263236728452396,0.025018279002116173,-0.03465089195264985,-0.005824592974579225
SERPINA1,2.9692734329260644e-05,-0.0981989894967056,-0.0119757285574798,0.04188193418864664,0.041174064297602356,-0.0053854176812809336,0.03262624646391789,0.05247466725919615,0.11663129638692918,0.05172599064060871,0.05963741321389389,0.053178772765144725,0.017247700546837927,0.015359291323543266,-0.04196723245640586,0.01785290312982668
VWF,0.08759588698838383,-0.058538384338280694,-0.01674840926299317,0.11609859809542447,-0.004830981172637864,0.009129449256774553,0.04170833390175305,-0.07186225925723683,0.032489606857006734,-0.0105743298667322,0.022155007742019395,0.003192132802775801,-0.02193071744983167,-0.021493104623178442,0.03483712621889011,-0.03594150751742114
GDNF,,0.055948481128416404,,,,,-0.001235432765185914,,-0.01429764226806488,0.03607166173147895,-0.0315405984832087,-0.041176507960564206,,-0.03007720697735219,,
VASP,0.017020831414607508,-0.005407281364685723,-0.00011047065907779262,0.08552829487057768,-0.018158471871720035,-0.031639616746937084,-0.03444631401957847,0.0284836635969919,-0.047010193576610376,-0.020489236078123658,0.04794502989303014,0.003850164652001867,0.04538102359960173,0.041562609484239364,0.0957351897893409,0.04051251856320828
ADAM15,0.056596668722030036,0.03288577985092073,-0.017123594940271186,-0.08201142925396598,0.0021307488082023527,0.01806869357070232,0.04026319782287151,0.022998181592536724,0.014639986130111816,0.02089871589053267,0.031620395277580836,-0.010409715822613312,0.037996718123279004,0.05660276602872804,0.052321403537644674,0.03301763817791612
WNT2,0.003027597166485385,-0.004361581589316481,0.051063520761134996,-0.057525169207313695,0.0381513526785126,0.022918133911141652,,,,,-0.024440464735684207,0.004821705353727061,,-0.025790416980044258,0.12112575911027373,0.007526747523846734
CALCB,-0.03396845890086658,-0.034769536862834745,-0.018859518324965158,-0.024773361930749277,,0.006090512830614313,,,,,0.11873811761927787,0.061362179563796165,,-0.022694603173520057,,0.09383382120177702
OLFM2,0.04218674857630488,-0.09636067929496055,0.040768231581362405,-0.038915750879192454,-0.006576269550831103,0.022031497382411537,0.010551773760715671,-0.009300298116273678,0.009702167866824657,-0.008463942622776938,-0.058716747624030674,0.06443830819056613,0.05927117161768003,-0.0396154376950295,0.0686603820731854,-0.05482941400477261
MFAP2,0.06592038534490545,,-0.03313716961905563,0.057471987325662104,0.07972798979146375,-0.023744025247211552,0.020645669968864817,0.06654112910444167,-0.03484423370095662,-0.008854300427180734,0.016756033916806294,-0.016078296857995267,0.009621739118601761,0.05273843635719363,0.01818046651999854,0.09895311320856544
HLA-C,0.056208138053334196,-0.009957968424056215,0.00018697356080215268,0.14636749347304032,0.0028497904342480477,0.014849574715062881,0.0193594445957496,0.016784617816711613,-0.038667719369606876,0.03341196671479248,0.1004856782245281,0.08244424282721745,0.008814957407299847,0.047875384551841614,0.038062181723915164,-0.018245656679557975
THBS1,0.08229436527720173,-0.04839038188040507,-0.016308174602451715,0.04922675692877537,0.06270661911120476,0.0391608707234565,-0.010216939113355573,0.038737808183387575,-0.07851206684407312,0.07545511229334217,0.035651573396888556,0.03160420487191679,0.036526675960055474,0.049854693863013125,-0.05188719444421213,0.0015441782434619555
HSPA4,-0.02071897388987138,-0.025712325701578213,-0.018435181197275236,0.026658515303216977,-0.003288223704807052,0.024289267634630782,-0.03859387542745503,0.04078485012196457,-0.04871477291331565,0.020903243845404693,0.003923642216629223,-0.03706399703480374,-0.040160793535405775,-0.0442224443758843,0.008091389287804032,-0.05432416798264615
LMAN1,-0.021043742343331347,-0.029551384023405968,0.025807194721422285,0.14111453930551346,-0.03528336581276108,0.00796524950144668,0.054874706451690375,-0.052662396064373534,-0.09811512462260533,0.033485859496488954,0.035331698051154846,-0.0037721070200194074,-0.05226739109520567,0.006474906902706765,-0.026995455925846935,-0.05831788507536907
LYPD3,,0.0908512045163594,0.13358329030951147,-0.017607726049165686,-0.00670375547978311,-0.024577500064656123,0.037932550106749174,0.07155098946140465,-0.024838226708635273,-0.020324494122769085,-0.0410972831407563,-0.012352470588681153,,0.012360904151735458,0.040180895050776926,0.004484791695938147
APOE,0.0819072245976403,-0.08152131064783094,0.009589028186524549,0.09540317458692739,-0.0022758671924447372,0.008200274544695421,0.015118535193498631,-0.044141848737828684,0.05829477036448985,0.02350030455708991,-0.08370793224574052,-0.004213485954495542,0.04943860535398712,-0.01422678877387449,-0.07338104103015135,-0.019908758841367256
SOSTDC1,-0.010102197275396787,,-0.03229824608512313,-0.050753463181333475,-0.04327776887506686,0.09576985445145009,,,,,0.05835571306166669,0.016787860132623834,,-0.038729290993447456,0.023657276250076617,0.026520957536184928
ANXA1,-0.03007355230516078,-0.024639524105460435,0.06502512611661847,0.11816421689583602,0.021000565178777204,0.03214122603844768,-0.03385887875718923,-0.018838949307341733,0.052758687467390555,0.1486526642596919,0.050732318824313456,0.026144292923655756,-0.025215886680446088,0.04377973738776716,-0.08598002205932934,0.08365131710636414
WNT2B,0.12294003286026725,-0.026781200482837532,0.00379635706348465,0.0037071401838374906,-0.01175774677328916,-0.02417426111842276,-0.014167659584681625,0.02501498998047101,0.038880690183036776,-0.041281421261409754,0.015831725913249106,0.019237335042359832,-0.03741205511404524,0.04993353312828356,0.05205728676751627,0.031104435953826372
AMH,0.04720528786289389,0.041758280300556436,-0.032125554816113816,0.020188447563884965,0.06461255351501559,,0.01703865033335707,,0.08184559606831478,0.0440789412396766,-0.007698884816616571,0.06661063151763483,-0.018867727289389194,-0.02203638726558597,0.053055137525720795,0.009482917528129608
GDF10,0.046129393596354415,,-0.03559986766708149,-0.039918437806974426,0.029430999664446542,-0.020078604616747944,,-0.0022615170278924525,0.006709979885164573,,0.05534604574991417,0.05816771198017325,-0.02381319078284763,0.06339941581701682,0.001878838930410261,-0.016360475170862542
EFNB3,0.056176724943648615,0.00956301405875386,-0.023168256965470993,-0.033472569090184354,0.006037967523071178,-0.026030870137027443,0.024517238547363512,0.12701836373796369,-0.058893594371854416,0.034624836110245374,0.018747022675784982,-0.02785618307134188,-0.00021382090813377037,0.07872624506703069,0.07241805259136125,-0.04506326468294721
LTB,-0.038520331787053025,,-0.03684990506121878,-0.002222000256600784,-0.005844928644320228,0.04128175793134779,-0.00806442674256033,-0.005091035061572898,-0.049515235525574255,0.021349406843096115,-0.010473308748090897,0.046894185139436155,-0.04545585339498754,0.020954183101866218,0.028881493853548126,-0.0074644206639105344
