,ZH1007inf,ZH916bulk
WNT16,,0.047703003385221716
CX3CL1,0.007451963222426205,-0.007797863637294175
FGF1,0.014965614196501264,0.07034840502218954
ALOX5AP,0.05090435132740458,-0.09696576820994034
IL1RN,,-0.010261574334844535
NPW,-0.017035028977318272,-0.058078098569604095
CXCL9,0.13039826862818368,0.08478056608348827
ANGPTL4,0.06548899977608519,-0.11449773525067221
OBP2A,0.018486936853214658,
COL4A3,,-0.021207790540618107
NRG3,0.059362158663307574,0.06138964702584993
IL23A,-0.04162904241775652,-0.023750888514192124
COLQ,-0.0373311156441386,0.01546098106953596
TNFSF12,0.009421036199072272,0.05486343274764073
DKK2,,-0.029991266837279477
FYN,0.01724438605723004,-0.02326149259277132
ACE,0.09005261813744785,0.04988302024608337
IL18,0.036004023469958644,0.0374325966650432
PPBP,,0.031377356325633626
CCL27,-0.041629041324855724,-0.03669365522922991
SERPING1,0.06141743616452688,-0.08623875666787889
AZGP1,-0.020493628917468896,0.0538747568817371
INHA,,-0.031936971848053664
SEMA3G,-0.012902182330156177,-0.03620169356353481
COL6A1,0.06775345211373004,-0.04777113785330856
FGF17,,0.040089656420766326
TNFSF8,0.04483834810469644,-0.022328929167106364
FGF20,0.004211384951611365,0.10430150909929024
ICAM3,-0.033516878596692654,0.005635347059482164
LAMA4,0.05266884170316434,-0.08971832008574969
DLL4,0.10448043842175887,-0.04222949752460298
SEMA3A,0.09150121638382674,-0.06587903556198403
RLN2,,-0.01941874027146796
C5,0.03140359821917453,0.017313156839216096
C1QA,0.05057518318098931,0.05304461875043023
COL9A3,-0.04409903098954041,-0.03555050333206191
DLK1,0.04651921158767336,-0.042785061242842454
HGF,-0.01668071000715678,-0.025686921073759215
P4HB,0.02258558787488536,-0.11246701268400534
ADCYAP1,0.06043135288006473,0.01840908324620675
GREM1,0.03766185696766628,0.024401985683795473
EGF,-0.03771621643250347,0.03123065788712999
VEGFB,0.06482247022692826,-0.042701855364771245
FARP2,-0.017547052314533684,-0.024826197976079788
LAMA2,0.046622497072023046,-0.004664251135274569
NRG1,0.09099799619219821,0.0037098885039225484
SPINK1,,-0.038743789946186505
EFEMP2,0.13487872389259567,-0.08978486115032372
SELPLG,0.006138258964592649,0.047897394823779055
HLA-E,0.03680922366062889,0.0445057386989119
PTN,-0.011893934371527385,-0.11800669534514478
CD274,0.04201423467004446,-0.034415492629890736
CD14,-0.03669096404523146,-0.029485872312861098
SFTPD,0.06585730707738556,-0.03873495762967916
SLIT1,0.012714921202531624,0.09670710488607209
BST1,0.13420205219133294,-0.06178052955996825
AGTRAP,0.011110983617080747,-0.03678646456484962
LAMC1,0.077217869396151,-0.01419440327449221
COL6A3,0.07210500706306872,-0.01933180171435303
FN1,0.13220125401265703,-0.019603288535708134
MIF,-0.03213845375269376,-0.04905815944095879
JAG1,-0.03892149608844367,-0.02574473825137713
NID2,0.11105205036411757,0.0710571901507724
EFNB1,-0.02788062176858956,0.02221150971272664
COL4A2,0.10858365416026404,0.0313037898055942
SPP1,0.014957082954176878,-0.1201588460887541
PODXL2,-0.04180723336885036,0.055458020290154356
FGF9,,0.1316822629397688
ITIH2,,-0.056466126669096256
ADAM10,0.0530118804051964,-0.07580482772817868
CFH,0.024890571183797058,0.024403962396720266
COL4A5,-0.027083801632131053,0.002639564966713378
LTBP3,-0.00271844690060702,-0.014279632679584918
GNB3,0.11314200709651523,-0.046390982579595764
COL6A2,0.0522757599628202,-0.048752978521219875
GDF9,0.13294332956437105,0.004030947667842342
NCAM1,0.013614604229224702,0.09781858055571922
APOC2,0.03650156326605608,0.0027738124954676106
BST2,-0.0006545666363006092,-0.011196539221929456
COL5A1,0.14207838296696465,-0.029898277961950253
CALM3,-0.1093507807761138,0.1024060150484152
THBS2,0.03452131072261912,0.005412515699870375
SERPINE2,0.09012436333295132,-0.09662627056055195
EFNB2,0.08849700543533376,-0.06658874360467962
PROK1,,-0.022145566849149825
MMP9,0.04903491784874469,-0.03808580210157932
DMP1,0.04149202396757998,-0.018788315096391145
NPPA,-0.005922841602065773,-0.03288802306840421
APOB,,0.13461798653592083
C4B,0.14602055203276645,
NTNG2,0.01740304324512021,-0.02365189090063667
LAMA1,0.008164889773158072,0.002281443289849304
UCN,0.026387248997405684,-0.016487369643269776
ARTN,,-0.031936976979377495
PDGFD,0.058778664725675396,-0.03868669319761624
EDN1,0.004661809975640773,0.09172768453150819
ARPC5,0.07172896446672707,-0.03498474669402275
GSTO1,0.03200174225083324,-0.08022714562986988
SYK,0.03930340672845657,-0.01350896966059804
ST6GAL1,-0.0150682048507333,0.07731482832052466
WNT3,-0.003500638195887706,0.02356127050276888
HSP90B1,0.028373375260496225,-0.0453915521600178
ZP3,-0.027622581500525024,-0.057027336718934146
NRG2,-0.020461339680523306,-0.05152316685146996
MELTF,0.04844847203711096,0.022035280889411014
NLGN1,0.014267430284212469,-0.03531966638812062
SLIT3,0.1552553624379248,0.0297763163499407
CCL8,0.016566556259189506,0.06787910030726527
S100A4,0.031547619156905904,-0.10075873739862656
TNFSF13B,0.04827067764625337,-0.007497185043915154
HSPG2,0.07988299820788014,0.010693332550686321
FAM3C,-0.021053420696505676,-0.016515036099827064
FLT3LG,-0.009703722912249782,-0.0613427316960848
A2M,0.09377634958528003,-0.027291572705597237
VCL,0.10866341606119938,0.05025513651627457
FGF2,-0.003865768476775988,-0.011342149674972475
AGRP,-0.05268030453386998,-0.01652927359045996
CNTN3,,0.013294510474355299
RNASE2,0.02343221964182379,-0.032689256204034366
ADM2,,-0.017692137448144685
GAL,-0.0510556257468486,0.06290451687518589
IL36B,,-0.02375086602710958
CXCL6,,-0.04575695150394274
PDGFC,0.024117406213979956,-0.07012084864461769
COL8A2,0.05694903036129308,-0.00576987368599024
SPON2,0.05606822995135253,0.04502775209212122
SEMA3D,0.12525122483509035,0.04891804828309242
BMP6,,-0.01813791297604981
TIMP2,0.005290933556830561,-0.05329674937267571
EFNA1,0.00677159990527535,-0.03385823515454719
S100A12,,-0.015540896046839257
TFPI,0.008605121567174627,0.024384307442785937
GPC3,0.018199787696144644,-0.01910605789164894
NMU,0.02906015353641997,-0.03802317785901394
SCGB3A2,0.01230411414666017,-0.018137929211588147
LAMB3,-0.0008441197749940941,0.05491303805630497
LGALS9,0.016502576706669235,0.033778817759447126
VIM,0.02488193014304976,-0.06589331570669067
PLAU,0.03789626878182175,-0.043988710455388394
TGFB3,0.0788721980781004,-0.02854337137735353
APLN,0.08386181767918063,0.0014903986958429078
SHANK2,,0.10090787653203828
LTF,0.00993061571237589,0.025854068670518118
PYY,,-0.016529277673710503
PENK,0.062631868594532,-0.02238078016479848
CTF1,0.10576455308292793,0.006676758955945505
COL3A1,0.14977178181318906,-0.017200390726066796
S100A10,0.026225140173278625,-0.08285920883607369
FGF13,0.09326208860216617,0.10322560423430943
SEMA4A,0.03830339263141128,0.07640500377426007
EFNA4,-0.0806866682566475,-0.03164043116890897
HSPA8,0.03574128459748354,0.0825614798213979
NPB,-0.04444283220192189,0.013569219466588563
ULBP1,,-0.04702005704305962
SEMA3E,0.04150652832437026,0.007812956869905938
ADAM9,-0.03980886709222714,-0.05746645254017391
ASIP,0.09390690913209708,-0.07001970765246059
IBSP,0.08036732569616062,-0.03440975663592197
FAT4,0.03969232657540567,-0.03622818860722571
MDK,-0.06298210316886031,-0.11331220159050737
BMP5,0.04395292164073403,-0.029416817939099723
CAMP,,0.06628279618524302
HSPA1A,-0.013398747017769594,0.04766151082978137
SEMA3F,0.05559315142229921,-0.057777613550233885
ARF6,0.007349802817342047,-0.031792410567225565
IL6,-0.04907959067183095,-0.04548280663617648
CALM1,-0.008923828343290774,0.14013504304024563
VIP,-0.03887034516295202,-0.04660122470324964
NMB,0.03511241912730384,-0.07900607167114962
CCL26,0.16758020234241844,-0.019710300509131588
FBLN1,0.031967557998441136,-0.043863006554678424
SAA1,0.02721051483097084,0.06301039017492438
MICB,-0.06903030838224958,-0.020846889336643727
MMP13,0.027106221894554056,
F13A1,0.05219768397512638,-0.025852865516013245
CXCL11,,0.08974442570502823
COL5A2,0.0301647697756205,0.04006864633785448
EFNA5,-0.02955074832890059,0.03710948082308664
AREG,,-0.1014927653441555
EDIL3,-0.008861983605673656,0.08525393186107233
CD86,0.06369625737645254,-0.052257870127553126
AHSG,-0.022099763540739902,
HRAS,-0.05982496604592534,-0.04162288128719746
C1QTNF5,,-0.011385750116032774
COL4A1,0.14117210106174966,0.04798122814472597
CCL3,-0.03530819799427451,0.0055997357222414
BGN,0.08954471182214395,0.026589451542574395
RETN,0.08696263598353282,-0.022328912425312826
S100A9,-0.025976467181243995,-0.0811107393386028
HCRT,-0.010449291216220548,-0.05160137260747329
FADD,0.018238725241832586,-0.08264233788239456
ACTR2,0.003898855397801059,0.054144125447574035
BMP2,0.02213517551563071,-0.05474144119329288
PDYN,,0.02579530299372593
CD55,0.09641203622842044,0.056329373745801395
OSTN,,0.016867546625357017
CD6,0.03002893289963255,0.036268781060532544
IL16,-0.0035299724596792566,-0.009292406452312453
LAMA5,0.07575647456969094,-0.05696759101267186
RGMB,-0.04316918054538819,0.02796328211690546
INSL5,-0.025456944579151732,
IL12A,-0.05772975102546768,-0.043276758143402226
S100A8,0.03157406630935024,-0.0180008075571104
TAC3,,-0.08778715404616128
MFAP5,0.10051826441599188,-0.01876329619477824
CXCL16,0.08268094014534465,0.014150319771037886
AGRN,0.09801502039481622,-0.008649877413008534
COL4A6,0.012526941836641043,-0.060889079779796344
FST,0.020680477029953535,-0.0305180074475259
MEGF10,-0.04441881744967311,0.10117721726129111
C1QB,0.018062475888525328,0.03320061101931006
HLA-B,0.13665401016917916,0.05902505652606474
PDGFA,0.035350986010626424,0.02688039017600982
LAMA3,,0.052503703926664834
DKK1,-0.05678130562240613,-0.10806858727923459
INHBA,0.12543110301858929,-0.05036214652438582
IL7,0.0325668883460734,-0.043823101558685164
FABP5,-0.051693054799686854,-0.08756043724617919
CCL4,0.0644637586466431,0.012979956304006862
FBN1,0.10716929730138211,-0.0859871404890861
TCTN1,0.0023427505930979408,-0.03490202419206918
NCR3LG1,,-0.020430094577024473
BMP7,-0.012086544327298995,-0.045996958978159086
NLGN2,-0.07240141601736456,-0.035047313527566286
CCL25,-0.04216139000342936,-0.021015794880511366
NPNT,0.020942640159666535,-0.014602311090925312
KITLG,0.06338587843569556,-0.026906666142131924
MADCAM1,0.02006358632166846,-0.03327232506883537
F12,-0.00048079682832787295,-0.0606785984360456
S100B,-0.12832876989500228,0.015814765499843224
IL27,0.06210167991617837,-0.017465324506837812
CD99,-0.005791588279894692,-0.06681314235367701
PDGFB,0.033480266136390074,0.07970770609330756
CLEC2D,0.02132474127366195,-0.07062596392837125
F8,-0.01868630989969145,-0.03670177875770413
C3,0.02313767104608811,0.05330462293968681
DLK2,0.0733039784394002,-0.04447329435499334
TSLP,-0.023392431907016974,-0.047678211508844166
OSM,0.08745416694583018,-0.07210421867889483
SLPI,0.04784167809273557,-0.010935022502815188
AFDN,0.02854733970343611,0.037716275624525814
ULBP2,0.05078288956154477,-0.03858220037557153
ICAM4,,-0.019418738609174483
ANGPTL1,-0.04054570633299862,-0.019624791377644352
LTBP1,0.04594919719540102,-0.05325047381171724
NTN4,-0.05015990959669132,-0.01818558265580029
APP,-0.08030039635360162,0.05991131219553054
RIMS2,0.13418436164361333,0.09116983861643013
WNT7A,-0.018453044017319824,-0.0631260788115487
GAST,,-0.027021492612444176
GPI,0.013148108594366754,-0.11755799716201194
IL1B,0.07563637865238382,-0.0487302711779287
SFTPA2,,0.10679332426627909
HAS2,0.08907567250452898,-0.06205059453512469
IL11,0.05103951942174871,-0.04127310534085286
SEMA4B,-0.08470834081057659,-0.04464846016940595
FGF12,-0.012314119840288632,0.10187205218776038
CP,0.04204050534962399,0.013551226116886405
NLGN3,-0.024479850987223058,0.00701215003301667
GZMB,,0.06686048842047548
PROC,0.02187985610392234,-0.024937081334934802
TNFSF11,-0.04423396807740649,-0.01723573843293771
AGT,-0.03730314424425416,-0.05202302467024758
PTHLH,0.029898332927700645,-0.029093856179099827
COL1A1,0.1133488606319624,0.022294917178961548
LAMB2,0.017433606834407422,0.019617108727010432
DSC2,0.02446669047000573,0.03340263984702474
WNT5B,0.04044819216072468,-0.01566075478016826
LEFTY1,-0.024132255183490096,-0.026394918494490636
FGL1,,-0.02158725200543096
CXCL5,-0.049541682305108505,-0.0598280850503754
S100A1,-0.044227606146396446,-0.005195543855047825
C4BPA,0.021578260443045248,
NPTX1,-0.01795953415671906,0.09370819692582442
TGS1,0.03554405685448707,-0.06041047443048413
SST,,0.08378650106766256
IL34,0.05738710206393687,0.044190923259565744
DHH,0.037438988810174975,
XCL2,,0.216780374498306
TF,0.03387422245836831,0.10247231533818536
IL33,-0.0073512378073072,-0.08245052450779007
RBP4,0.05860184024559132,0.07522436653937858
CCL19,,0.01496385696180044
CCL20,,-0.050717069983967425
NAMPT,-0.024622308327775417,-0.07301199665997296
