,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916inf
SEMA6A,-0.0516975400356072,-0.005165082712023351,-0.0313929766312827,0.04820794454019422,-0.030537196251147272,0.05701313031759336,-0.03640473533568798,-0.050365326772313104,0.020105078405704874,-0.04395365812382377,0.008998340712725277,-0.059222034098157426,0.0461439307311569,0.0014387733863299853,0.11352730026938515,-0.03444942467377166
IRAK4,0.013688738708272865,0.03364397126672454,-0.00063395710870812,0.01160635802486128,0.044117127716582154,-0.003706927116902058,-0.03866994811737821,-0.03247957242958816,0.07280190138524059,-0.031801593980941,0.01885356294963905,0.04445536424306543,0.048934491603339146,-0.007997894484311594,0.030245853294926035,0.07383520425445113
GSTP1,-0.015635556690774925,0.0425537657282779,0.03774406071360673,-0.02635005141669061,0.022220636871168452,0.03100998978519624,0.08604633735949083,-0.005070410631852764,0.06322749844751259,0.06571177386714881,0.062319182134234465,0.06930607868367308,-0.06238821503676778,-0.02007158040876785,0.05197894668848661,-0.0028605997185796764
VCAM1,0.028798467419882772,0.08411217156690287,0.027665192876716344,0.05964817423510871,-0.004265629367771991,0.024602304914479307,-0.001491674841353461,0.03165620056404573,-0.005510362485077391,0.011713796910600737,0.0053827480232931674,0.033847825577085926,-0.027971106335773842,-0.008493610159731907,0.016148866725476028,-0.0373403432115621
NXPH3,0.012938495325704492,0.03861757721199915,0.06635331358482213,0.040533115759224705,0.06929711412368295,-0.04178652089432815,-0.00039103517709078434,-0.005996738953498627,0.014977293964687334,0.027245090634988103,0.10660639504870292,0.07580370412078069,0.0029993244898568836,0.031089976841081876,0.012088633280233657,0.006672782922225892
MTMR4,-0.019253514729676922,-0.017349605636131808,-0.03789694357698985,0.05355620214221192,0.015898434579583263,-0.03592583743141934,0.0008128405115228064,-0.016866635053667027,0.021740273674232678,0.06345948521265858,0.021952068195322843,0.014088598083717683,0.06448403999271504,-0.017418182649506488,-0.00988789639255951,-0.02411240116757696
LAMC2,,0.09955784607919793,-0.013762169550882454,,-0.0193065975705424,,-0.01277335357465853,,,0.0009171029444990009,,-0.023617284805650153,0.06401231308469074,-0.026669475105063435,,
IL10,-0.004830110696085815,0.05802517840567308,-0.029077951561159346,0.005296765222899745,-0.027634881243428444,0.02738468062120906,0.008148176063069544,,0.13047355476042713,-0.052409224563443116,-0.002132345375725879,0.006220033943590073,0.04286124866063153,0.013848306713671233,,
SEMA4D,0.025947498814665505,-0.007604152578794368,-0.006729190971397993,0.0019194291619029067,0.00670033033286631,0.03610583048482528,0.014563943097080992,0.04556214175488829,0.023634628317452132,-0.04887172896905878,0.08706271940754345,0.023699442463581643,0.01871304205641368,0.0521604027634385,-0.009800314679933635,0.017540907339060007
TRH,0.015958946938997562,0.07819006590851506,-0.0440121207013106,,0.04151757363743355,0.14703913848683894,0.02956956071326482,,0.09822216706187388,,,0.000955725555150395,0.0027623535067436205,0.023048867180298898,-0.029541090183140883,
SEMA6D,0.03700109866393448,0.032010519854063745,0.031032121865700656,0.030025340726252202,-0.013857572426079072,0.035101314945720524,-0.07910297965598517,-0.011581023917764548,0.0015284651313291354,0.026613486470723573,0.12409063717548655,0.04197027972807211,-0.014663281057695874,-0.06663382057020904,0.023263201915162877,-0.04646167514719417
CEL,,,,,,0.002243973177835422,,,,-0.033354177270236006,-0.01242048033654275,0.030947762996126782,-0.02448748907897447,0.0048084091436869075,,
PDCD1LG2,0.10938955215943781,-0.0521875961036414,-0.03838679296170545,0.012817654236666061,-0.0004154992239194989,-0.02990238957341768,-0.013484683021821875,-0.021113467288536376,0.02198154809964757,-0.10709137806594844,0.02895163398427893,0.03814169357198815,-0.016691639451790828,-0.07764098595227868,,
SPINT1,0.05760522421868783,-0.02892023162788254,-0.034815894939214484,0.026705890112449733,-0.026688002986626325,0.015773656398748514,-0.022190910563864238,0.002359893302350465,0.11354978044422134,-0.031725188698898316,0.01519466529950689,0.15976330291128868,0.015201739342986097,-0.026244296157382836,,
CTHRC1,0.052677145670209494,0.024091978637125974,0.018763454793682553,0.008022067061258674,-0.048430110038104095,-0.0008774328795461544,-0.029365053475476806,0.026976801396228094,0.05742107302240262,-0.024212585843435427,0.005040193243346669,-0.03344927775361039,0.021657787632575722,0.04086495630849184,,0.013381224340555822
PODXL,0.05160412374294405,0.0528323018884251,0.028049770513940864,0.03589959255129749,-0.05190590646914052,-0.026554561184003136,-0.026542109781520048,0.020295851483651105,0.02299746150363755,-0.0377587205782032,0.03972348945971677,0.0073174351772771675,0.010206651833819575,0.08748744707055235,0.08395486393981504,-0.02708257499954081
JAM3,0.016960999960148274,0.11903603470369722,0.021147164703772214,-0.02331313364824081,-0.03395734675215793,0.007967425904943324,-0.027460267958272267,0.018370053359312234,0.053824146015498515,0.08101231644453578,0.0017063290188436195,0.04157065947127842,0.04491767298658559,-0.018855071239029027,-0.03049805332569612,0.1336823210044374
TGFB2,0.023349325707928296,0.065378118305103,0.013077765785388332,0.062204939025734846,0.02457039724560753,0.021634051889801796,-0.02509040666437218,0.015471964599197915,0.02465511696860642,-0.10272426514896736,-0.04001729880568698,0.06223540698343173,0.044714858254093486,-0.024418276617546055,0.04023878927544128,0.08081253648185088
COL18A1,-0.019198140869128983,0.08269444731001785,0.03756999349685118,0.015404466759740127,-0.06510700751822723,0.0006533937244716676,0.0010519590791891885,0.04523466890521834,-0.009766887332215526,-0.026616927631706973,0.01899601332769875,-0.036320971362477375,-0.0813719007551778,-0.018003788893592578,0.00893674663016168,-0.0559176410769004
NODAL,-0.01760826454183584,,-0.003447894403335089,-0.02082260221735594,-0.004559882121289709,0.012192585565521299,,,0.020092327895092965,-0.0012131328636892328,-0.015147159007564042,-0.028717449594717226,-0.018527020279694086,-0.025542252928120148,,
INHBB,0.1331389716251137,0.02101174190792482,0.01299367635970472,-0.037737227594981194,-0.026186910843007012,-0.02321547493158208,0.02905221772097878,0.009776709624800001,0.05483406834505904,-0.04173618599663815,0.06935158816572903,-0.002654966444278139,0.01568755233980627,0.05923750409138891,0.05865867584693128,0.01757747275986527
LCN1,,,-0.013762172647426638,,,,,,,,,-0.0015941415686707835,-0.017496427291571904,,,
ARF4,0.013570449824183253,0.00948121102684107,-0.009668496942642985,0.016918308357683334,-0.06773499651294522,-0.005456281615454608,0.008470158752370038,0.006235071340834438,0.055616849801723336,0.04009877211105881,0.01765543404523927,0.08150189688487229,0.003858491801256447,0.016552037960177523,-0.024270018726448107,0.06913006782329091
CXCL14,0.056781345179675875,-0.04589150928166448,0.03594051135869028,0.04334923910288092,0.013544724197884146,0.0405666344425477,0.021466945378465944,0.05573256096522372,-0.04188012531672731,-0.027407106663295825,-0.016239073394329197,-0.022313826798000445,-0.009733631799649445,-0.06582398496272497,-0.024482086630871033,-0.03708125671340452
LIF,-0.018096797738730835,0.016356027399924415,-0.01506714104595145,0.06730357728513378,-0.03684608412173024,0.005982725843994627,0.0016586496393692658,0.01618341395742798,-0.001097426613730177,-0.044156499154762385,-0.05675097414629881,-0.03663650090755739,-0.03793680788448607,0.00635540750279265,0.06456103061455636,
IL17B,,-0.03311606926590429,,,,,,,,-0.02873454823577116,,-0.026581177312900387,-0.02801451747035065,,,
MMP1,,,0.07091351935896516,,,-0.013448863835764747,,,,,,-0.041996190754535735,-4.110859451475366e-05,,,
MATN1,,-0.02609237618555077,-0.018069331204227376,,,,-0.01027396591417201,,-0.019117695628655614,-0.03139847570997919,,-0.03843525026938942,-0.030946326705290052,0.0645455892737393,,
ADAM28,0.09153396750934041,-0.005705267439879287,-0.05271330574557981,0.036262168292506274,-0.005894645331355153,0.012800104946997319,-0.02370736034521679,-0.023394659670062757,0.0046159190100647065,0.012645597661836077,-0.048100392793232874,0.07771123611214484,-0.001393399571444363,-0.007411337677074249,0.0335308154808616,0.1744946354809544
TCN2,-0.029148296385013553,0.03623872687546495,-0.01508534141900311,0.03189297316030474,-0.010688500593339615,0.010357675821303668,-0.02178600252406444,0.055990328033657506,-0.04612383161449553,0.022758268547206358,0.0632570300857227,0.015525683393511942,0.0010224683948893871,-0.019443502335985442,0.035307977648260554,0.04356201095816292
THPO,,,-0.023545086725670312,,0.057903242250162024,,0.005033934836232124,-0.017666651612172006,-0.0017494136825050733,0.19096262150678528,0.1051694127436188,,,,,
CUBN,0.022971881036301895,0.006785219993030977,-0.007808855222716798,0.026569740429486493,0.002854584269812177,0.009513765578154892,-0.037821772964350985,-0.024841062888904322,-0.016842357421186137,-0.07452061355207781,0.12523700086356,0.024875560934089772,0.03398242150628501,-0.002816020547218998,-0.036858281622188786,
TIMP3,-0.04029859230148755,0.012715501265286519,0.042154980403197796,0.007228446610185337,0.028209054729076366,-0.004209714143795036,0.03384791027128421,-0.00787533629326945,-0.014551166614674309,0.005371355502478652,-0.055049045486262126,-0.023906419358161388,0.03351964097298269,-0.01944910697390794,-0.003690460467098895,-0.0036890953669316967
PIGF,0.019768760594700008,0.11527708401387,0.019541710901978884,-0.04313170822556556,-0.04895418511867318,-0.013244028679298116,0.002565193300647266,-0.039129662752768246,-0.022896815692026503,0.032870045562612714,0.10842887994797785,0.06777823416407833,0.04035670874818041,0.0054212826050588,-0.011567903935555466,0.012143827561757413
CRH,,,0.005081556109976141,0.001128260199547022,0.08660668097627557,-0.01366649704503528,0.0007452370165441679,-0.013632518346185509,6.667678919807546e-05,,,-0.004038172817564506,-0.031668822973549476,0.009094012857971253,-0.03442727410680941,0.09116043848345996
BDNF,,0.04498884535744992,0.056886911587455284,-0.03790330299377067,0.027663573482610043,-0.017051757659371707,0.010977462750309487,-0.018460169412730744,-0.006089922118134471,,,0.06092781093544577,-0.040083275209121805,0.0012810569182288712,0.06956254984404504,0.07871627256702125
CCL5,0.061841086840568125,0.08893207451493794,0.019290349194587705,-0.02320968233055752,0.025915167499413812,-0.02387713644492176,0.03612712537187549,-0.01563331790845731,-0.025935456109286416,-0.033581514355668106,-0.00874679160253769,-0.004979442012813407,0.004875442144341886,-0.07613521824768563,0.0038789397593808742,
GAD1,-0.004873830386549037,-0.020382117201228483,-0.005243756448426226,0.06278053028365214,0.07075505525109395,0.0060497447968077865,-0.0041316983422723195,-0.01650501201531132,-0.05882360221671618,-0.03307001874042415,0.11963238326028905,0.03577383227833811,0.03311533388514128,-0.03715800312471207,0.0011944346621175267,0.028285099578237997
COL14A1,-0.033670476331841136,0.06242544285866019,0.13911580510484275,-0.002874882950072143,0.04368370621242961,0.013530315898717152,0.09159891155476875,-0.0231408412690704,0.003673721428549667,0.07838594767030942,0.039947243047521314,0.06560841569217662,0.02226496290044618,-0.05406460854801339,,
HLA-A,-0.07185938952699607,0.0786999205442326,-0.05484482291708877,-0.03127879111615886,0.026700858658037476,-0.06573055320170396,0.028882093871052388,0.02923028413525317,0.04123616394979962,-0.008427724261529294,-0.0043416370578061815,-0.010103714911539144,-0.04627141215822153,-0.03652396163974592,0.06347071053464058,-0.06982667402724616
CD5L,0.10520511485267461,,-0.01612402189476865,0.09193878187764122,,,,,,,0.010402019015100196,,,,,
FGF18,,,-0.014589325494172082,,-0.022415660709298527,-0.018646707423825907,-0.01100895923966196,,,,,-0.03142531863722261,0.07575640665472484,,,
ADM,-0.0368064752057547,0.004890986486745801,-0.018048916333694057,-0.007553474914371967,-0.00027866145489369024,-0.0399247233526419,0.03751844178393651,0.009361123457397896,0.07264304735313165,-0.003633009569934793,0.033396278830402665,-0.019749609777227995,-0.006647708779749921,0.004312225549097724,0.02251720800432163,0.024606679188499115
CCL15,,,-0.02690150228381253,,,,,0.0838227847225005,,,,,,,,
GNAI2,-0.0010450246326057394,0.04986007485858345,-0.002909296785985913,0.05414339156987725,-0.039424364293711184,0.025450251247934645,-0.04117359706310125,0.020867116226554155,0.049418754666324116,0.08589104250494953,-0.038431354946680776,-0.04457113369364345,-0.0523858327844043,-0.023406113902617667,-0.11356642645446502,-0.01527762760173964
HDC,,,,,,,,-0.021506876013308217,,0.016045603120617785,,,,,,
COL11A1,0.06402740524379304,,-0.024197051623331835,-0.019934465587155458,0.038887283839249484,-0.045197200886715236,-0.02102589664355989,-0.04167402560976859,-0.01514573535833031,,0.17614223347931193,0.04886698536466857,-0.08164421834436138,-0.02243973049180328,,-0.0583457594605147
NUCB2,0.08080669511366013,0.01402965088569052,-0.035444650343037135,-0.01652047998684363,-0.03126372618037638,0.010173170000308764,-0.004804782866441004,-0.01029348720272235,0.034464335615755744,-0.1234505851875711,0.05371703534546867,-0.03763268680721057,0.041536895609332124,-0.01529734686106648,-0.029124130154320915,0.07001406228681983
CXCL1,,0.010798382073380021,0.027344657004236075,0.024224674735718685,0.01165701547193195,-0.0345746397050403,-0.02324728570540762,-0.016076758438121945,0.026352404212354956,-0.07395403595568248,,0.05390950625656573,-0.01138775828927748,-0.04292819646044707,0.024555448556273465,0.15409001221179525
VCAN,-0.05155426496100707,0.11069873118672653,-0.014182940179189439,0.006674787333406139,-0.012795165263425343,-0.029474975856688058,-0.011073810063223201,0.015982003073799517,0.11615710243281821,-0.01838774214332058,-0.045449454238027265,-0.02526897187283479,0.025360767859984763,0.03637037760038068,0.0002252876989315472,0.0008433098130823476
MMP7,,0.02301331627242098,-0.051250477316535474,,-0.00016659012483193726,,-0.01014653335551743,0.035476995228051346,0.0056346301751132345,,,0.015284281366873547,0.009825305759396948,,,
PTPN6,0.032029364052390354,-0.0007140187163286061,0.07592231513409294,0.06533645421072197,0.03470342655420628,0.044809869378025384,0.04308778194979891,0.020363468126249215,0.01284232122830308,-0.05520638898070485,0.06450254046022322,0.0528013262721403,0.04429804054208853,-0.0779124832385782,0.0780033364502521,0.10303316505980922
PTGS2,0.009401862348685498,-0.021066166901626313,-0.0009773985878898004,0.012640091523117224,0.0099002753266017,0.010493376248577711,-0.04208106837021411,0.020493540380749162,0.02509923042514523,-0.042004737124355124,0.01041389589903602,-0.03280488931253235,-0.02348433994359815,-0.0288489589333735,-0.06622199969132579,0.02243887223800962
XCL1,0.02090073107658371,,-0.017669044051859796,,-0.02438904107012453,0.16397810348246963,-0.016665301388947333,,,,,,,,,
CD58,-0.005060124545715852,0.04615955702780634,-0.03538149066314426,0.05452309662130589,-0.00020064729489944956,0.07627446037006752,-0.0017728258064320982,0.001146566819150956,0.09802287980137833,-0.03102423213432772,0.030618290682967064,0.05963323123309151,-0.027820373783845557,0.03602339687473404,0.03051161553138249,-0.0010208848807257377
TNFSF14,-0.038339899918098254,0.08980083059272284,-0.017803383393680684,-0.012872070484820199,-0.030961408404517367,0.0015281756625379556,0.016426604170995885,-0.01570276259621821,,,-0.003849253566151841,-0.025138602027683282,0.069338587837745,0.0406264977039152,0.02275746128082824,-0.014731432867140884
CNTN4,,-0.029827566379760428,-0.00860984449390923,0.019733156032443626,0.05704438872653964,0.06960589730349716,0.001610321736263914,0.040750163471249684,-0.030215268434495197,,0.0002790858398880834,-0.04264661421290483,-0.008741766171967801,0.1283794434799204,-0.05003546408640817,-0.03723560238362373
NTF4,,,,,-0.03085106890054384,,,,,,,,,,,
INSL3,,,0.005839131154242618,,0.044476685986303395,,-0.011700020127453891,,,,,0.05096708683090314,-0.017283440536293517,,,
BTLA,,,,,-0.01933478183338237,0.033187794968792636,,-0.02005296490974269,,,0.07818557795172627,,,,,
MFNG,0.05119448368178071,4.548813445907837e-05,-0.00669873116848749,0.05633742779579767,-0.015386356203366218,0.010827097224450235,0.0014146275491145437,0.019607823982463156,0.024991061797388917,-0.0036882031701169333,-0.031913726263752516,-0.02577755433443951,0.014326223985643444,-0.05693139812314904,0.07511896721574252,0.023197409427478506
ICAM1,-0.016946269543884635,0.08186361754101618,0.00043401893722673556,-0.02985959706515364,0.002831454233110317,0.027378883851301314,-0.03752623383644365,-0.01998745550803635,0.0029367923766940507,-0.0984290392794244,-0.025385138815380192,0.02658539733614038,-0.05219115211160256,0.0674641991433982,-0.0673374876058979,-0.043600110519955416
PROS1,-0.016672867326127508,0.016402681032340837,0.0009516528443241263,0.014313211600097422,-0.006337919682635276,0.025412067890829542,0.052017598866281684,0.024950714824720263,-0.005649189804776873,-0.018066888608454363,0.008590344144271104,0.026893170234050794,-0.07332355375709183,-0.05341491197815087,0.06664164174881558,0.012736126666756262
CLCF1,-0.01748938925523233,0.0873005917100909,0.06361274542756419,0.02817507202470649,-0.017451197066051916,-0.02128917511412049,-0.04450063580864237,0.0066891691300859325,-0.027338852666195998,-0.05326365538906477,0.02397420987212231,0.061064596999916884,-0.01564324371494638,-0.06850392657543584,0.05198917297539464,
PSAP,0.017298807778287663,-0.087032007849677,0.0028224630196783157,-0.03615331847698639,0.07396114600822108,-0.06486821938393074,-0.033534049972536756,0.012136118623804558,-0.0459687142535054,0.08340878638787569,-0.006990305977603562,0.007602015657061718,-0.0157396456738629,-0.020582256199857835,0.07222152916593032,0.05555035728231449
EFEMP1,-0.00807625295933175,0.08465145044325265,-0.03119175792225174,0.016849650426724906,-0.04073692615020534,-0.029119386481253024,-0.015911055799312342,0.0248703554412104,0.036359103589674986,-0.03232801379444491,0.0005796046919429325,0.0782297087345285,-0.01991999992457297,-0.008626473137988363,0.007228459335870871,0.014911884210536604
C1QTNF1,-0.023126175362323736,-0.0003648504588768106,0.04227943305207356,0.02941138382516172,-0.01672446365998698,0.01179777619239718,-0.04881578731195284,-0.017875686440074357,0.001368636638395735,0.027808064831756327,0.10823565473323926,0.027146063868779668,-0.008560551341608701,0.002278719914570996,0.016040465616669816,0.0009312737286354606
ALB,0.08944279475008929,-0.03693093304346532,-0.024470814083612697,0.003000306174971889,-0.03193823622027782,0.005477848849551275,0.02973680491067666,-0.017835021770908815,0.12217386822392967,-0.040202444104896956,0.06115874749147296,0.060409917821724966,-0.01776148861414083,-0.017006438414989725,0.16170223565682806,0.05356530626153269
CCL13,,,,,,,,,,,,-0.018661163415507866,,,,
EFNA3,-0.024726122519145285,-0.05826858238352849,0.011886051764495703,0.012142415472305879,0.04222701637401529,0.01732944370197727,-0.014332487661471657,-0.01233619117505972,0.07890015398108595,0.02837494302040645,0.07146770793910238,0.10594976556678058,0.09486236759050738,-0.03905213669377832,0.09679000323544738,-0.0053595328691164795
DRAXIN,0.017216656921716103,-0.017423884597961722,0.04975962608918136,0.02208757927745243,0.012687904368725956,-0.012453884589934114,0.0010700799865940775,0.06460976979546895,0.15592812207084297,0.08837648756520242,0.0185706682804182,-0.0478552016184729,0.05391212599881925,0.0028716565231942845,0.1730618400715951,0.2209188432421206
RAET1L,,,-0.012330323460577457,,,,,-0.017152198004139335,,,,,-0.0174964158251461,,,
NPTX2,0.05216423855024424,0.022737327065710602,-0.008761603538409787,-0.013991127535900677,0.0475821621274995,0.025782166937298904,-0.01633677586182547,0.03394429597535078,0.0069540929290763534,,0.016888196931600125,0.003611322481668939,-0.02292387337305286,0.0012657227852535828,0.03050902623729503,0.028547064675448153
FGF11,-0.04492651721607245,0.03369696920532794,0.020173308818979264,0.0531919408673741,0.039855198065322645,-0.018730737046253432,0.0145422847115028,-0.0324591330494712,0.11090104366070813,0.06432683982883575,0.04959758784453606,0.04369900022729027,-0.028084824779142325,0.04031299759547477,-0.03561986240719999,0.0070822144742789805
CD59,0.001108073200653673,0.08109712761965225,0.020026178057538566,-0.004822257211669407,-0.02219695424955915,0.054230907102929785,-0.036200813082652175,0.0022920696277162547,-0.05013898921337733,0.023243860245331392,-0.019141066630514344,0.0658856434371423,-0.018064976233494543,0.016759439459364207,0.09195352813492357,0.12151632572877205
COL9A2,-0.00410324017558069,0.050533366434207444,0.06459266578624495,-0.008214353329131896,-0.023420576793195178,0.0335497322325239,0.027962352311476597,0.037714124576073586,0.03472617323436487,0.05005690392559675,-0.052899044131452765,0.01681941152644752,0.04507385382647565,0.04122554833009401,0.028305367978567517,-0.06065546241364733
DLL3,-0.033084223429123025,0.03506546563459149,0.012112125910617002,-0.002339694831355569,-0.025255499086842496,0.039165834546152314,-0.06372021355527555,0.018822621368729302,0.08116512931114087,-0.060505852942898036,0.07355356370120396,0.012135563912521864,0.025458818849275026,0.058835518263299365,-0.05378077312498628,-0.0236815899615811
LIN7C,-0.0028990273326045483,0.061606316825990534,0.007457544007979705,0.07112265850133839,-0.01000284202737445,0.04440802234923208,0.0020531591233756263,0.0025410375227759535,0.050596777999995735,-0.03436199366148656,-0.04482202255769167,0.055029647593276075,0.09788227321428114,-0.016052081683502802,-0.030437468652427177,0.05080861825845532
GDF7,0.0014927596079241606,-0.02609239394227574,-0.01646423914433429,0.03444307819800395,0.027325410240969152,,0.0275781065964954,-0.015702761986008833,,,0.03149973132241807,,-0.014998779755020767,0.013925282484534937,,
PSPN,-0.01932621581862137,0.027625237094136133,0.002268483102930751,0.008541640424948052,-0.02827608278555167,-0.028227835263101436,-0.016943906324400827,-0.033648191930928176,0.027090554986820045,0.010692201728211165,-0.01844477461975467,-0.02419259898047596,0.012411834896415666,0.023964519609946645,-0.02830532681890133,0.10968451334564408
ANGPT1,0.03248328921380735,-0.018977402183393145,0.013671434182532116,-0.014010982005719425,-0.025235251525408474,0.1086738991029418,-0.019086467192421123,-0.009695132568520405,0.02510319252101623,0.08937192230054451,-0.03907929437285747,0.04993410475370919,-0.010745023529923731,-0.021301242128467533,-0.0667473942610128,-0.017222859926394527
PNOC,0.09371637025945126,0.03583120108924731,-0.04067926443279499,0.004343437645921595,0.06935151459948921,0.06090828004792569,-0.023372264489738497,-0.03787429970736481,-0.0025399431027130744,,,,-0.01594976836651356,,0.03319365856214032,-0.004596065544011536
L1CAM,-0.045822540503790934,0.020674689939578605,0.008407784675686515,0.03932909815524141,-0.033464325750009245,0.059842794411823365,0.05916590328350125,0.03412763392895733,-0.02521109690486149,0.15033265926685974,0.04724698153508748,0.04505002785715905,-0.02258438641306306,0.01790021387556772,0.02243397138259744,-0.07431334888777003
APOA1,0.01919202880962075,0.0322258449007045,0.0014528359336702708,-0.006062438689726576,-0.026757159143377385,-0.0329828242878226,-0.015235461516399809,-0.025413412648218982,-0.021130939344830322,0.030476050199125262,-0.034683500262557294,0.026182523256343713,0.0070410034394203,-0.01835536989783703,,-0.0355141798251556
PSEN1,0.056559921124506626,0.030653244190668994,-0.036137965669232254,0.006709363795808348,-0.013416745397900188,-0.008853728782436142,-0.00023145120909871748,-0.016093745471871097,0.10574793324980526,0.08064688873212322,-0.02352887978412892,-0.03581394086185903,-0.014169392719432128,-0.008814192122972136,0.03251717331687099,-0.028673819076671832
CALM2,0.05308096866557817,0.03110293922404583,-0.006920389388631608,-0.03096007417190773,0.03895969823449954,0.0686493473311757,-0.012768611855067473,0.0020510963724275338,-0.0632442585914449,0.04670463389979801,-0.03034090985318546,0.08974989813622906,-0.009836758852906262,0.04028604348630491,0.03039450210866843,0.015597777595461498
CLEC2B,0.022226807685217037,-0.019723598947864834,-0.01791891098834509,-0.015705743243872822,-0.015415766133659598,0.03717900595367179,-0.03719067777199643,-0.010916451779640004,-0.01957692870831558,-0.03482975921549246,0.015112004145989575,0.009901595970758795,-0.02712138965909574,-0.0007211116639738595,-0.019965338953975485,-0.0665165425393761
NTNG1,-0.023995805854874066,0.1563791686378446,0.0397209183556634,0.04524518440601514,0.013279762705682794,-0.015022099689035446,-0.02033988314873036,0.0058308004441040805,-0.0012603406526343224,-0.02779678752017292,0.019766721911355697,0.054877974071446144,0.03244379797882935,-0.06528799325055971,-0.04348013772444549,-0.04530221168035855
LRIG1,-0.06395717168994747,0.08437254803835874,0.033563322266522165,-0.032775310297248374,-0.003144662544702259,-0.026627816467667754,-0.028589251523312275,-0.07696430036386517,0.04416488829792316,-0.006149351345243764,0.04253811148975265,0.042041225061969334,0.012063094297907116,-0.07100876950463761,0.015812353322518753,0.09252692917849636
CPAMD8,-0.026850325807118536,,0.07276693962577731,,-0.026513721659009323,0.08338053109859792,0.05060337703092657,-0.029064514028242082,0.04158665539085466,-0.008733638611179264,-0.01201345015568648,,-0.016849917745538623,0.05825945933118125,-0.03525298794878342,-0.10116384805398025
GHRL,0.013436229435937051,,0.0008797051653421469,-0.024663568044257643,-0.0029798364201268335,-0.03074972364988819,-0.022755079562600884,-0.014320647284759026,-0.024399358016304655,-0.02151994130398207,0.052206034156805414,,,0.014519251795581573,,
NPY,-0.039390475877683996,0.04311053694992807,-0.045863342383786934,0.02546197416964617,-0.0076633325284348585,0.06639728682554431,0.012204271402602407,0.018274978469606084,-0.040168401668963356,,0.049141218491038675,0.0026393475321769815,0.007266134579039854,0.030664746494540405,-0.015952006264820982,-0.0674889769666419
MMP2,-0.004780043430407993,0.1025887883089172,0.019921499741676636,0.005601556831941634,0.01350486345822223,0.04887898818277564,-0.015956874222147022,0.007653610727762696,0.09122146390429738,-0.04995891150829236,0.039809277641644485,0.014908265286694535,0.023375811322237382,-0.05058148163687031,0.05162881199192903,0.1342785231954197
LHB,,,,,-0.010673978076957935,,,,,,,,,,,
PPY,,,-0.020791362028016985,,0.012091592283009824,,-0.009484823939769838,,,,,0.05129666886911085,-0.027431121344801336,,,
ALKAL2,0.04577642397541958,-0.016926150124881318,-0.023123584793435716,-0.03795012225570971,0.0033424370473097253,,-0.022878924382929825,0.045529346095126086,0.043913447259829236,,0.058880776924141,0.06166036981882325,-0.024670202512676643,-0.030880198431165486,,-0.06465951182346028
CSF1,0.06442268552104674,0.06796212831262781,0.015984072688292498,-0.00295003037229997,-0.002683357481099362,-0.00031064480502914366,-0.02475120247072885,0.015310318559166033,0.044513397740952615,0.0622917555134588,0.07634799344526493,0.02894421553832894,0.026457490247377317,-0.012912400825573723,-0.03272275280942558,-0.05422436926110658
SEMA4C,-0.03477955790429713,0.07096176966513235,0.025061322744402266,0.05184848674281216,0.0038041108313210392,0.001232572363827229,0.00890959998337814,0.006085687707383233,0.051399459125058104,0.029895825017430856,0.09258215735386706,0.038637452553264985,-0.005037337816964637,0.06599409783994696,-0.05553938217089534,0.09838674594891272
ICAM2,-0.0007764702553746246,-0.016396888244267053,0.02256970842384568,0.037914029065652666,0.030813387866254382,-0.021997307283196342,-0.019377960624527554,0.08335745038288878,-0.010575582611448581,0.017984456252267408,0.03702840038542241,-0.01066511901602095,-0.026047313446278298,0.08422535833953185,-0.06516525972828505,0.03578181894447278
SYTL3,0.02623416031926764,-0.00245017863705359,0.02222007516629223,0.06483563758033921,0.0534400452779554,0.03518789579615369,-0.015460980218981861,-0.022860978474359327,0.005856314138073498,0.053784923348928426,0.16059969754005887,0.024269724042708853,-0.007183723771409853,-0.029406374611526592,0.002378598752203576,
IL1A,0.07915919240405449,0.08435013866046864,0.012598997843213366,0.0710880826793561,0.049519304369132176,-0.0017708834569287778,-0.025163645338355585,-0.010620824023641617,0.08956625573767585,0.0005290280138588107,0.08187172294628145,-0.008671620965905336,-0.03951834304966643,-0.04025311950008396,-0.0500354870998993,0.04820077552802593
HLA-G,,-0.04126714400987751,-0.018973423546873636,,-0.02438903886758928,,,,,0.17932626197065693,,0.024556118581099132,-0.020689794030361926,,,
PGF,-0.081456389920965,0.05791695862193376,0.061602044604035885,0.05074289002339149,0.03147693739571983,0.03604623060038018,-0.009677690522888756,0.01919570299454536,0.04375958445984386,-0.044483727249275136,0.10755662573075167,-0.006800511753993696,0.009103008880792851,-0.004209276592944505,-0.042079616548018985,0.02255398860394636
LGALS8,-0.002991418763565006,0.0347388988345541,-0.0034529682953916806,0.015081759769562534,0.06842856756422327,-0.007560645443429121,0.029237124244833358,-0.01385821404786502,-0.002177422822273075,0.04164441635003475,0.03922694506166498,0.014568444121174315,0.019996359859207554,-0.02733840639975368,0.059487586787381475,-0.02997165455029467
