,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF13,0.025490580634604326,,-0.011094865316887238,,0.01133863345392078,,,,,,0.007175922153343321,-0.061055008159415246,0.09353652353806505,0.061532222913646725,0.012273961679458914,0.0012798577975574208
WNT5A,0.041568908916548776,-0.006241147697031474,0.04591205519698956,0.034761507968866075,-0.002379061238520006,-0.022610448260743772,0.0132612437885212,-0.013190768954740492,0.014825396936115925,0.09153703387010642,-0.03063387938150563,-0.04479022455048779,-0.040870140962388175,-0.018653632679042614,0.050703831411444154,0.11747731679757759
CXCL8,0.031784878302148975,0.1366891707591737,-0.026153419144284346,-0.016001001056096014,-0.02015730049108898,0.08460684376138825,-0.01184226897240097,-0.043758449669211316,0.02178373933191767,-0.03859818329329284,0.04848107985287379,0.005571183918285347,-0.0384145798295666,0.009864144869350068,-0.007684070156324381,0.051377098876019205
GRN,0.03391869044360923,-0.06805015331101354,0.0007588535711793929,-0.037196562765796644,0.06080449889915456,-0.043159470484037926,0.008299355771025247,-0.03501799325949744,0.044741685042510214,0.04855474190722487,-0.02930097896283764,-0.08307730846220165,-0.05611741728900224,0.01167231982585748,0.03696708472183947,-0.028124269970285224
MIA,-0.042594544747863915,0.03396112382589118,0.030546571094051286,0.028884722077944687,0.00286986114625871,-0.014624439041384,-0.014462476533608774,,0.12125879705620805,-0.021720879544300853,0.10431613033483352,0.06847320922022644,0.034601139795627484,0.08625635809443423,0.0183821323341739,-0.012699883995933779
COL4A4,-0.029645661328194847,-0.040606711923197564,0.046547783772118184,0.057501262252746,-0.01348306176404483,-0.017265155309328685,0.021908439388648632,,,0.02469961827353895,0.05442281724869907,0.013736765065492337,-0.01644277272821802,0.049465830646288414,0.02407290302449441,-0.009884663615035323
TAC1,-0.08227983167253844,-0.02467507879315825,0.09600801937765918,-0.05052737859535155,-0.007452422331491458,-0.06142894392449803,-0.0063917924017659585,0.07133532250025668,,,,,,-0.045751703203145797,-0.022893363267205504,-0.023879655631624978
RARRES2,-0.01179360844334839,0.006414183610784355,0.045113628513176254,0.03861417201992698,0.0074523331554345925,-0.037161129826779896,0.012426464966966711,-0.0013849704476690092,0.09401319170128127,-0.0361559614954285,0.07237132497975447,0.02249002047819921,0.08824671504755077,0.08508778828204341,0.06056839259602109,0.04157198367921768
FGF7,,0.08392026579556479,0.012509583887933703,0.01789166258356516,0.01074201345334773,0.008499125266656403,0.004686467982335937,-0.044582603118600204,0.06349358096719365,-0.05266644442312978,-0.009388285320233471,0.02754079498771962,0.010511396532806992,0.06429474922931235,0.07791389625840642,0.0020812665594006686
EFNA2,,,,,,,,,,,,-0.04663522857467453,,,,
HBEGF,0.10950596619252612,0.12502720056676406,-0.004900047577489608,0.033876429637624994,0.04244663445399593,0.020546140001198636,0.005455168779552024,-0.05545555197635511,0.08532876912604558,-0.009260687074095802,0.021848093867658253,-0.021767157278712722,0.02470464593790776,0.03970074423336396,0.06189334452281557,0.11797005121943469
CSF3,,0.09747651055459577,-0.019171558618259324,0.041570751162270006,,,,,,,0.038862126171394853,-0.011909503146147886,,-0.05745265564967481,0.019308844350277417,0.0415016187340657
PI3,-0.019721851828752513,0.05274541442298154,-0.0330843221014496,-0.02499279353562465,,,,,0.00714881282878266,,-0.013205336927531041,-0.003744705275292555,-0.022989057818743712,0.026465542707393357,0.021929795666903583,-6.656281678583675e-06
PCSK1N,0.029967702390566276,-0.11199717229845217,-0.031134582876053488,0.0009356128676039779,-0.02973383647170935,-0.04482324733964424,-0.007109524650630201,0.04444760170814518,0.06420558049208307,0.04928414740302415,-0.025272320666946426,0.02011621951344251,-0.0019498809534929883,0.08232114482508424,0.0009831720248053538,-0.10230635545464647
NTS,,,,-0.06180354005278877,-0.016459754952004715,-0.019723432995175726,0.02408755006836352,-0.01728935592305557,,,-0.03313321952168082,0.003961106903990275,,-0.005448765626055601,-0.050633880732610693,
SFRP1,0.04311445575509281,,-0.01403452152396527,-0.030059277325921015,0.04420749245538756,-0.02899990355223113,-0.017336618844970102,-0.009348975334165623,-0.032014791553599965,0.06359001153813905,-0.00420099221809021,-0.03767399200156793,-0.025543418151690495,-0.043676326075510065,-0.04048883685532942,-0.04486187857303253
CXCL13,,-0.030461515322722305,,-0.029789127704494822,,,,,,,-0.002356380916097049,-0.015484378900318486,,0.047904130021579554,,0.13278517651775168
MICA,-0.006179610481326294,0.04778240813479841,0.08738986494926973,-0.03464546159971128,0.06566818551288414,-0.03445352332660475,0.0046581020724812145,-0.006572900885643634,0.06863237990145171,-0.012997587983079527,-0.008252885846887142,-0.02438783433232815,-0.07136136798414058,0.0043448788594402385,-0.004363977540013354,-0.02463940773394263
TG,0.026445145048193966,,-0.015145472273159823,0.01627949984489209,0.08125823212575645,0.05018233715280997,-0.012546435645384657,,-0.008602226829022732,0.10203376020940182,0.009362189725496945,0.07777498431736146,,0.012464073787828689,0.027912588127806396,-0.03761937678849457
ADA,-0.02340701084410974,-0.005285306442608815,0.05863254013792771,0.02437146621251712,0.056603346015807354,-0.053947805955772976,0.007767188617908189,-0.012650783324789815,0.11320001567156619,-0.05268931552154057,-0.004564531130301303,-0.006585346735137204,-0.013108805995270983,0.014243375556519292,0.11420603183847808,-0.022604126250378095
LAMC3,0.010177166694869231,8.113164954767741e-05,0.004830495137428285,-0.024618121048522835,0.07130026402302689,-0.021760643874267818,0.009113768822431008,-0.03162148084663429,-0.034910713010565496,0.004055964772286844,-0.024706003371868786,-0.018245416003413395,-0.02400366160435836,0.04548758125858521,0.016470844698875924,-0.026932356392437865
CCL7,0.06998815870309479,,-0.010950152255129648,-0.039494883455688023,,,,,,,-0.01608461086703447,,,,0.0883814087736213,0.0856538414799461
NGF,0.024559254981016236,,-0.0003228470751209294,0.04154915084574352,0.02179701494735943,,,0.2570024041473317,,-0.03257836298407988,0.029930402718285964,-0.007945505525971192,,0.039179769458461085,0.08925887463014495,0.03420519017805068
TNFSF15,,,-0.012193530101173163,-0.016873259765822594,0.07957842343549834,,,,,-0.03290139216255092,-0.04315854283623983,,,-0.011369574181312278,0.0010952713636865684,0.018614858604926725
HMGB1,0.008530356827952801,-0.03757336300377411,0.04243564118850597,0.049243316940868365,0.019693670368773578,-0.06326994543961098,0.0029061657468395664,-0.018549425388355373,0.007135529416356251,-0.0014133206655013975,-0.06398436577407542,-0.06832433276348995,0.029623459118032446,-0.003465705256573935,-0.03838242107217132,-0.053262539906898235
ITGB3BP,0.0035284263317017354,0.04569333178175441,0.030059070501540247,0.03805122478042665,0.040381469843824486,0.0228287941203189,0.01748942550068031,-0.048088798785167156,-0.10273473469381487,0.048366827304741046,0.09935381690404228,-0.023211122680536295,0.04431791279278368,0.06736786242008168,0.0634133717694478,0.018689962081536417
AANAT,-0.010373641705396305,,-0.011094866501021096,0.0009339764189038656,,0.0032755431259112694,-0.014462477338048644,-0.016254547950022867,-0.004766849620030585,0.0081751667392277,0.0018603609279118883,0.00840025603978526,0.011749912196210459,,-0.015178526129901658,-0.032944191367279725
RELN,0.03048165266823106,0.04163401386213745,0.011555598750697194,-0.02499069557348774,-0.004602655107771799,-0.03298731159461448,0.07186141153583796,0.01895274967743318,,,,,0.24004409089437156,0.03179248956106004,,-0.07418642040155593
IL15,-0.012944737652756158,,-0.0049836097587003855,-0.04190267891603231,-0.015664160631550267,0.02500538789536228,-0.031084603436675268,-0.03330919945856589,-0.04576884877028541,0.03198838540757193,-0.0321230174964199,-0.022424398526343824,-0.041678614635057,0.022074169637750836,0.05279843705592261,0.14471844004228415
UTS2,,,,,,,,,0.08210563297699759,,-0.04083315899084011,,,,,
BSG,-0.08673271812390937,-0.038389680188352426,-0.019095764947228987,0.011591513894776806,0.009648854668932694,0.07775305327838558,-0.00904939926247298,0.09542899515642259,0.05332764499274948,-0.005419072899852083,0.04878407672715172,0.07581937112595585,-0.017772107310526652,0.01808956322309393,0.01583271511793172,0.08109652330415647
ADAMTS3,0.029848088398646444,,0.03406517638912956,0.05116122753020678,-0.010715984595729143,0.002354411041267903,0.01887590658359451,0.035123843012351476,-0.056321815960008376,-0.02734055648474865,-0.06133397135088209,0.022676505251050985,-0.041094093812867376,-0.017960572733696265,0.04182484822202494,0.01271439423820279
CD34,0.022687802227345732,0.03392925580079807,0.07273976210467782,0.03512407720812243,0.05068366598046367,0.004972270237476009,0.0351880003841778,-0.025075865597722846,0.019375679499101395,0.05565945690183746,0.014801716513686718,0.027065076041305154,-0.06551950687824819,0.043409700129278105,0.036305949658681586,-0.03572411323837079
PLAT,0.010122659981787853,-0.008423943250954332,0.06767238528617513,-0.007230830934117851,0.036437257512822195,-0.011796308236852853,0.036650839695606945,0.07143328766295813,0.04903038400082466,0.02488101581926532,0.02677289141208384,0.01373235520617467,-0.05298378571322759,0.06668638747627909,0.06441787808952186,-0.0828195271903578
NTF3,,,,,,,-0.023345888512988786,,,,0.024358612733019862,0.02382123915846942,,-0.02578613199763414,,
LTA,,,0.006750473670311916,,,-0.0144300076762279,,,,,,,,,-0.03335712035990051,
CKLF,-0.013050924164074182,0.06556996370114893,0.028118333369718067,0.03344125445061517,0.010701253241038005,0.02520446732585715,0.024084726885085544,-0.003139622833068727,-0.024517610183226967,0.01945075508242729,-0.08416208812556203,-0.004883911277233657,0.029695873216955396,0.035622349077569365,0.03341378947110952,0.048970508522982216
CD24,0.002918562968859009,0.006804136600917953,-0.01990850876373563,-0.005509587130145932,0.011110091533635442,-0.07099567697782683,-0.008583759738374244,0.08037445495712796,-0.0943535903848307,0.07827826618384943,-0.044946455659597075,0.07668802628128854,0.012304357325571079,0.013278460267605355,0.016710057065168364,0.009882546852258037
HSP90AA1,0.05178965325127069,0.09118251110985608,0.05365862519108293,-0.040779927305017734,-0.028610680242143357,-0.031921065579465016,-0.02879402044353331,0.04006965466783572,0.02013357409015249,0.005208517617009579,0.030218755659765145,-0.03189694335779613,-0.02526306077998583,-0.00041090351503267146,0.03138911672546486,-0.023567888552499503
BMP4,-0.01703292149134359,0.03852847491085334,0.033265082061283195,0.12877132016000664,0.06403922490472864,0.016004245563049566,0.029312957328586835,-0.0259263566856995,-0.026466149367550373,-0.010526115532579297,0.044239977739944994,0.0783180714917277,0.04436389232882783,0.017818462569640016,0.06313657394765508,0.015018307726792543
SCGB3A1,-0.005245137331071273,0.001962929607247349,,-0.019399655943618466,0.18590400386005573,,0.011237251518822463,0.04991880545545702,0.05222212769103455,,0.0012571247215488227,0.04646976232973224,,-0.03690458671381097,0.013873644044658006,-0.011055432044994155
IGFBP4,0.028525928224713816,-0.03135357411446199,-0.023382152979390138,0.00199752185412226,0.04048801678887376,0.000857676765061302,-0.015288087280493617,-0.019048386718268057,-0.011117096687611041,0.049426929557192655,-0.08245579659408318,-0.044698304244813754,-0.02329196095230293,0.0581782678329377,0.054774252789863045,-0.011591210942574502
RSPO4,,,-0.021482293041269408,-0.03621534254328962,,-0.0005447360770681323,-0.012199239303228812,,,,,,,-0.018735810434325574,0.06765082383804315,-0.016789550116332205
LEFTY2,0.045019866620172475,-0.06181282096461721,-0.031358916301854965,0.04854573890471822,0.04629876477780308,-0.025613794899820977,-0.013376615095965244,-0.017289367306949313,0.024393556709891098,-0.02917902682921128,0.055627989896041403,-0.0064819124240756715,-0.03411774404266759,-0.05579935019199108,0.03427892845894875,0.06172155662850479
PF4,-0.030855485973031217,,-0.009553792111737652,,,,,,,,,-0.04274441569597431,,,-0.014089033672822337,-0.03254166684457719
ANGPTL2,0.020636545333867013,-0.08174820474430869,0.01859910628705224,0.060332461697042795,0.03153940518435256,-0.011180025399598139,-0.02267093180320126,-0.019983632477606678,-0.00416093532756972,0.12289530635865076,-0.029787407458053215,0.05345738091264721,-0.0039310307791741595,-0.0501790801160048,0.03762681931381618,-0.031904237783996134
LRIG2,-0.023539657394880086,-0.008115401923345514,0.06598010444213297,0.04985792051374722,-0.01572419522530441,0.007966240151564156,0.032219754164862634,0.02826288133960248,0.01873305352154326,0.06122854659715718,0.04452538738247123,0.043264627293237316,0.048526765160547554,-0.013498132450617166,0.07415101704003299,-0.0008787959121157421
ICOSLG,-0.002343920893508152,0.010332059529303049,-0.033093192487575945,0.029811098277203497,0.006911105668672978,0.014958595192800638,-0.023151878088377598,0.013262242936177407,-0.02640794698658408,0.029178504305059572,-0.0023368760689540208,0.026647781095997795,-0.0321031687303872,-0.030480494493483414,0.043371076169834245,-0.023644022128408448
WIF1,-0.020615352985419385,-0.023117121514761932,,-0.05236707317254863,0.001639553389166136,0.00830847502445355,-0.02295644257397086,0.06202636279180508,,,,,,-0.008257033341792227,,0.05708369272658144
NPPC,-0.014837940186722244,0.05162191953095951,0.12319528649833604,-0.005812995054923751,0.01451523747532042,-0.025263336994537543,-0.01695395721853737,0.018750502730186462,0.015325051575621996,0.025368769848507354,-0.03780760542501523,0.016560942709468358,0.03056020724640443,0.028070601589420246,,0.12520629697625688
LYZ,0.04514022409862526,0.039648484139380165,-0.034555717882540235,0.002629104804232128,0.012088524362330832,-0.03823506237612601,0.02749666116813916,0.01101204049139146,-0.12192182469238283,-0.013710960653961032,0.007571487736523365,-0.008273395423716702,-0.016334153582465635,-0.0012834574163013458,0.040669583903823074,0.06838321623776605
EREG,,0.09531530524652934,,0.04911752274006085,,,,-0.017785706342457946,,,-0.007460354496158396,0.03193289079272565,,-0.009583455384168426,-0.0351737414702755,0.07698548078321878
SPTAN1,-0.028226425754035403,-0.04614345465270933,0.019781055999585167,-0.04738527291718359,0.03385900316889896,-0.01956954825519877,0.04879177981157176,0.0915490212068292,-0.05215543737135045,-0.015824211978163465,0.018930368531555854,0.0314233670022107,-0.05142719899263296,-0.0006975577119963616,-0.036206040196616704,-0.09776440770172456
PTH2,,,,,,,,,,,,,,-0.029468214863253447,,
LIPC,-0.010438847385078779,,-0.017168875965937313,-0.02454147741566092,-0.024291096639191694,-0.03137748539654791,,-0.03185387589413873,-0.027672824005763468,0.02721355591399962,,,-0.026273974113772018,,-0.00030885766428377946,0.02010049218044998
COL8A1,-0.005317965109067616,0.042923812668914645,0.03413985245704279,-0.06071145775260559,-0.010795578229563662,0.025145636614807895,-0.005394979532113577,0.01079461273654063,0.00998217865093453,-0.0026764744768416724,0.039715559701358184,-0.007813365951347802,0.03440142608117216,-0.012914895259165157,0.058272294838072766,0.07075533276787717
GSTM2,0.0017204839281306868,-0.05470230726218302,-0.0043935300053159375,-0.031300101315585915,-0.013246157034108799,0.04343648852651478,0.032505760626265666,-0.009139597606566146,-0.05516415398917791,0.01581174313824636,0.025435043244918455,-0.056491932794348554,0.023990435313081034,0.06605791742895742,0.020893398738588337,0.048039815172461885
IL4,,,,,,,,,0.020313076117517155,,,,,,,
SPX,-0.010138651298742245,,-0.028133133432466952,-0.008756888724705767,-0.025683639847839935,-0.035523589380719124,0.06055715357526283,0.015108542059659743,,-0.06454408081334055,0.030130112725528624,0.023909628025078063,-0.02970989284774407,-0.04705194888706849,-0.031091876248158054,-0.07171429502219039
MFGE8,-0.013642695164448632,-0.00039723973751399695,-0.04218364761136223,-0.00402966258707953,0.08729468487463682,0.03204826902085216,0.014265739708958286,0.00862953932494946,-0.003307445137163376,-0.006292643992459053,0.012896671613117328,0.01868100196618463,0.03185109623144051,-0.0014045607515440505,0.0008482717284985407,-0.04220755659513488
TGFA,-0.00527106204063557,0.031117523524254054,0.022937327890917892,0.05726651605005359,0.05596929799692468,0.05640771384222115,0.06378650554511145,-0.053235736540086905,-0.020177741195565518,-0.03242845835087598,0.015204786991960642,0.02631602826752113,0.014015093451381255,0.021241624410177663,0.0651267939199063,-0.036787043648531345
SLIT2,-0.06870416299595486,-0.017212514257905365,0.052365771305658934,-0.04485820408023231,0.009031034582389828,-0.009799416055551438,0.018417266217421232,0.041386984705027295,-0.03465893558404317,0.06255558870159969,0.025100987037283546,0.038060934343371274,-0.004689238938163736,0.03683723171459395,-0.003751304465497562,0.0626328890169461
PLTP,-0.036638571871488494,-0.041809429200881675,0.026529748005189764,-0.04484573746523788,-0.020796836097320276,0.0061545611286373935,-0.027201655792764307,-0.025617544088233413,-0.01944055499554428,0.04884736297473971,-0.11043873880872301,-0.08426255741139456,-0.032228593174573716,0.025491079484017708,0.025044711197167013,-0.030755785096441612
APOD,0.0034572619456613787,-0.08429149710068372,-0.0009136651523364599,-0.01004644799370095,-0.06037025951287461,-0.0527168409807963,0.032639264302028896,-0.0637614702237384,-0.06930085474879061,-0.03836416904088663,0.02229861635048421,-0.023344120148720046,0.057648061542252584,-0.017968603355376533,-0.014544516482559227,-0.0693955209817835
B2M,0.031341799621699404,-0.08233242086147592,0.060318891894626275,-0.0027102807431595302,0.012689119812774518,0.04229818100047126,0.056216783845780584,-0.04942012184671414,0.0031977407074995938,-0.035406226625603734,0.0019343149926595207,-0.0665418664343388,-0.006966151517027799,0.015448322964749548,0.030778193858257783,0.04385350307990431
OMG,-0.024620367589933242,-0.09614491990960602,0.06320876946356153,-0.02011014888223198,-0.028307547180905765,-0.06355591062068151,-0.021019797901532057,-0.05047411271483495,0.001794545570021903,-0.05097695582501144,0.07076088674288006,0.053090769044192083,0.056524590820044164,-0.014439166498696362,0.009008502361352597,-0.07054484430617963
CXCL3,0.026196198071091175,-0.015189777321927576,-0.04381021229055624,0.02671003514386305,,0.04168724370877462,-0.013050607419656276,-0.02503773557166231,-0.020722889842204995,,0.07054184767827494,-0.030108801218745974,-0.023568349530723866,-0.026661341707242846,0.004901785487170774,-0.029100507129124684
CXCL10,0.0425872362065453,,0.056523079057853066,0.04987483377472698,0.050985688094286205,0.010172321868219847,-0.01982482786661059,-0.025716904368327468,-0.03143959802297783,-0.03687905339444921,0.008279447965772683,-0.0490442305685943,-0.031751594067850684,-0.012017327702626628,0.002201451446054463,0.029317685766108322
RSPO3,-0.001984109895852643,-0.0175186420200144,-0.011094865681236075,-0.035062390668585186,-0.00943625328366206,-0.0037986117104470848,0.0058667332216637514,0.13031750670903697,,,-0.008047760970778655,0.02898522584543549,,0.005233908454566149,0.08450103193973427,-0.01110516502951172
CORT,-0.0007985317180917425,-0.017165595499820684,-0.012681856380935434,-0.008405652755090092,0.004507653887462736,-0.03704225626254162,-0.00873463753764461,0.12982867231748807,,,0.021585736707679375,-0.04472985849372176,,0.06841081254104654,,
NCAN,-0.009769870696444197,-0.007315640306401815,-0.04205043253861032,-0.02758026577026715,0.014053543071031606,-0.009423615225574373,0.005367895640252007,0.05240286013752775,-0.005877508960296607,-0.030562032837469884,0.017337597250163626,0.02074818847632556,-0.0048232203753855556,-0.032345390319956806,-0.04376326312238596,-0.13880990143529373
PRG4,0.06456693016530865,-0.04690683220743926,-0.01095015396154833,0.03344072201394613,,0.03056796639143226,,,,,-0.05250557421836933,-0.02325780667654102,,-0.04099382713706759,-0.011841293349910203,0.055007616200340115
ZG16B,-0.04124710110134052,,-0.01270899287337105,,,0.012934816407973558,,,,-0.02538298916488548,,,,,0.059656281330622576,-0.02776137928564793
TGM2,0.008623197748784589,0.010112760283445415,-0.03066045669306078,-0.02540529987462708,0.05167967375812924,-0.013145762425400699,0.03222304419663341,0.0205169727128629,-0.007126206638151413,-0.004611420366243833,0.03566503651017738,-0.05658514926729701,-0.029382233947904558,-0.02149074723127689,0.05467946049931654,0.002377876100183547
VEGFC,-0.00943929562026227,-0.053492596773442966,0.039772057225055765,-0.01034261254160532,0.0025292192092293614,-0.011913852331019539,-0.002722421170359178,0.16609009957933973,0.03425271088168696,-0.01010060112845158,-0.006133382410837609,-0.045224405321940386,-0.031087041393807194,0.00680073636667629,0.037601703948113324,0.0708355798125347
WNT6,0.08349858918987431,0.0047104700143710924,0.003781742463609612,-0.012125443072494866,-0.016066602337603257,-0.025517065060542944,,,0.16387931594957605,-0.024139225675862738,-0.04299256544955535,0.05308766369723345,,-0.02332507238044906,0.07329061720324836,-0.010975236012964277
NRG4,-0.027396035074680202,-0.03144466019082715,-0.013326838295557962,-0.01461350468951695,-0.01966849135844691,-0.009626173482030076,-0.008327501481446623,-0.022390105820725797,,,,,-0.0052821175527036175,0.0533618252532342,-0.013975416909506955,-0.04313909425810811
PMCH,-0.03157540476659089,,-0.01846563280605159,,,-0.016782976594000153,,,,,-0.03701004472079084,-0.019730262027928557,,-0.03793654952678199,0.0913546741166802,-0.03676519849353382
COL9A1,-0.0399243784190829,-0.013369880250364438,-0.013918909930734653,-0.010517647648510781,0.0385371414122554,-0.02183350058184489,0.020151219587483258,-0.017539147146796892,-0.12664034811244845,-0.04239276401083045,-0.07956781494298196,-0.03802385396168428,-0.004565058431374529,0.050256918585624435,-0.00921201456116408,-0.013164677414356197
GDF11,-0.03258035939833694,-0.04868811052135677,0.024916796701902163,-0.0248349163246019,0.02696196470800687,0.05127758383975569,0.014976055397949611,0.07946913962032633,0.07962446161939375,-0.03790895706342539,-0.012505596047118062,0.06635263840365614,-0.026574643457229062,0.033924723304186576,0.005623020372763788,0.030231646655526363
RAET1E,,,,,,,,,,,,,,,-0.039887194038435436,
IL24,,,,,,,,,,,0.010624272668187383,-0.007827902760022128,,,,0.07125796023274979
SORBS1,0.018167691272884683,-0.09745357912666561,0.024735955844918462,-0.009072232448659243,-0.021960160263553095,-0.04130179742351909,0.011765278234270465,-0.01688596897439632,0.09232831906064219,-0.010832065893899723,0.018942798246685537,0.02543856182754495,0.02562803850799696,-0.0011982394076353294,0.0011748747984844812,-0.04113654517454833
DLL1,-0.01767069040255976,0.015379555299588534,0.011443751927742097,-0.011804065079437997,0.04432548079459716,-0.026412042826793637,-0.03105313671034914,0.09303407896843235,-0.031923077820091315,0.013330654237992528,0.010971553448155955,0.0344934629794457,-0.019216355966829565,0.01298532136434411,0.013396971414876764,-0.007854029502663337
TLN1,0.007988615176037847,0.026994340751456004,-0.007881627154568747,-0.0036374252745694944,0.030181970682699247,0.01385055043367746,-0.012641069466845133,-0.03585646321157469,0.0801525152414039,-0.019707343827911398,0.04340285151046456,-0.04589473558474069,0.05628209703824847,0.05497611885510504,0.0040376379459674235,0.06269313926790065
COL2A1,0.0004253111674915501,,,0.04328793586539312,-0.017406164100036592,,,,,,-0.05626608798890927,-0.033461637157177274,,0.0275857115785771,-0.0020616163079677226,0.054154902262755926
SHH,,,0.09029511224328127,0.05893027672568132,-0.018998898255571706,-0.0007460757660692351,-0.014006904410743683,,0.11870875664540011,,0.14526936882070116,0.0643152015777513,0.03307795225639601,0.11623705743530613,0.029011275886902374,0.012701438287919588
PON2,-0.01423887537961319,-0.06312884786102514,0.0053382293361393844,-0.023863506302094124,0.016384020341534022,-0.010877533846078006,0.02188560565683514,-0.010700296850721047,-0.0015250090237762671,0.0339621749456325,0.028856851839422125,0.03932921421207451,-0.019986547963303375,-0.013515846032496908,-0.014491900647570983,-0.029293781577630858
ICAM5,-0.01627914373149917,0.002294709105606735,-0.017734991339611712,-0.005849466727266199,0.06286992143077615,0.006670684500756467,-0.01782882890672194,-0.010381585242085349,,,0.07707245783791798,-0.004296178630160522,,0.06854953602215756,-0.011683954108217471,0.11291909302130637
HPX,-0.03679559852982304,0.009395199598056785,0.1706488004714974,0.013977342766703165,-0.01606660342140898,-0.022501218266952786,-0.01219923984396054,,0.06296222998474678,0.03087199222196501,-0.0681738352045737,0.04139086536376196,-0.03346822459756673,0.045142299225293114,-0.014058364063763804,0.005029019080904697
SFRP2,0.059139695820845405,,0.1207204426560841,,0.09955104262397953,-0.018753294009588844,0.01365614122312632,-0.06483777028377319,-0.039342244882268944,-0.05060529757239059,0.02906938065210368,-0.04134607137356477,0.058914214813327676,-0.017545586573820146,0.07093537271030691,0.015916234648727
