,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.07246108241484647,,,,,,,,,,,-0.01799640432489421,,0.0518552133933694,
BMP1,0.03584622734043316,0.08581855554255512,0.030672991866182255,-0.0558637164075841,-0.07076508776892261,0.12268420357212702,0.041314766976902596,0.05878638883963509,0.01944706391326839,0.03240911486353018,0.0814164211673097,0.05741464267582509,-0.15240608930248678,0.13041376545569625,0.10526368342432416,0.11332463913528283,0.012719897991192435,0.08956761079148796,0.08611825204039412,0.13343939864795615,0.11065034975876066
NDP,-0.009923968828431596,0.02640495728464657,-0.019511002865173377,-0.0034438911363303907,-0.025789141235602008,-0.006611367440299095,0.02155245764544432,0.05147367008050891,-0.015457271877621456,0.08494479333803405,0.008517920661422531,0.013908377041303282,0.056187566057959555,-0.02767533649070632,-0.05185841937025462,0.015387139662714287,0.07171282655116341,0.07235158956187458,0.005800195403258768,0.03033900318108416,0.05605965311078925
TNFSF18,0.0020820029793290696,0.07334361316565541,,,,0.015986004561555925,-0.025626177303195455,0.06697950981664266,,,,0.021420649724387238,,0.15861315585245095,,,,0.035702941867493,,0.044508938479836085,0.1688380843455106
IL36G,,,,,,,,,,,0.07548126212799978,,,,,,,,,,
RTN4,0.04511947864793147,0.03383582198267166,0.0238139931698628,-0.016737783200832645,-0.04985021259127656,-0.05467985403260233,-0.036621634419122376,-0.012194443365238604,-0.04894504309053256,0.0212202696264366,-0.053495930135597294,0.03271907447445122,-0.03573973660926709,-0.06049049879425885,-0.06035743198383537,-0.0867537657221686,-0.006485756203745368,-0.128422960698345,0.013651232202181745,-0.04859768510682295,-0.10724833283797006
HEBP1,0.08825884404377334,-0.030489920765538782,0.026049363604051027,0.010230068672110267,0.0025264131188277934,-0.02708030676647191,-0.01702781029678147,-0.022807911311158648,-0.03428751362917746,0.0501359374437778,0.07016413306106262,-0.05121986194817715,-0.015233292584970427,0.09381531834326155,-0.03552660434643682,0.04760960656394859,0.024944807510388654,-0.034087471326074155,-0.03927203479584297,0.07909748664523791,-0.0018462734611376678
WNT7B,0.010637323990982833,0.03317136811317467,-0.04746788477250506,-0.018257668913482742,-0.009340934464074503,0.08046559646188636,0.06497380282781817,-0.01973492841323429,-0.012031756121495546,-0.023452813784525926,-0.025959340052327848,0.07278958819723491,-0.03440690437307504,,-0.031398332381911774,0.033498425306304445,-0.0022095949802687833,-0.038809152709826523,-0.03355129268523357,-0.019059133979362344,-0.033380300846970204
PTMA,-0.00803235552166455,0.05845632526030242,-0.04143667755749946,-0.015283511022440736,0.01082274268562498,0.08326132409284717,-0.02309266195693807,-0.010616500585007056,0.03551246635026554,-0.04475154914933223,0.0868726561341427,0.042508619149932314,-0.025092518290404837,0.018815853443331105,-0.021679336602671778,-0.034169872196324336,-0.08616256336667548,-0.1497956521978428,-0.056297037413751146,-0.011548589811925051,0.020330343193475542
FASLG,,,,,,,,,,,,,,,,,,,,0.04775276418847764,
CEACAM1,,-0.02823628578668083,,-0.01177616391640961,-0.004091077512155878,,-0.03372258977308111,0.006090911377884587,,,,,0.061674612742971514,0.004539160809922342,-0.028158527398122093,-0.045057787249719636,-0.012302641446364998,0.0469846821738556,-0.022268480915139943,0.08091467935027652,
PDAP1,-0.015821094992496804,-0.01112961991830948,-0.021521022559794274,-0.0010226581715642718,0.021732233954029272,0.08859112264410025,0.02916601424291024,0.04896733352154745,-0.014333981763949639,-0.003981132769226647,-0.009030528462153218,0.1402827014567354,-0.032771155559748695,-0.08360252837054434,-0.06239983115866391,0.01750942428558391,-0.04490825620893965,0.02377725733247399,0.009930479777481132,0.023991336828007685,-0.0029361599986420057
QDPR,0.04967016627252475,0.019824324511072945,-0.04177576158729808,0.0057470795852515655,-0.0007510993689666224,-0.09457243593751383,-0.05138501251536108,-0.055475198123943935,-0.019433365246994717,-0.027918308150394366,-0.03650563275322364,-0.03335057439564087,0.025985967889116297,-0.014094675872874078,-0.018901603053497473,0.01244641334147375,0.07117082663697322,-0.16323399773629912,-0.05843560265353889,-0.0025736138019257326,-0.009667222618232713
POMC,0.017708900563607237,0.04723239807181198,,0.0029660668628774083,-0.028554032370189424,0.029316988494194934,-0.00884353980562784,0.002045979289824067,-0.012895149618286944,0.018539091375617874,0.002947958497648537,0.020702931858471493,-0.05545787026722836,-0.029590485635029543,0.0771335431250111,0.008804467167669585,0.1075978859961608,0.002913865826450722,0.01770669277717987,0.06524349692887693,0.043903387898707756
CCL18,0.07357691148132962,-0.03523621678378428,,,,,,,,-0.07255835142189328,,,0.027755001266883687,,-0.019964858895869988,0.09960927305863668,0.014774610597394955,,-0.009434356734671563,,
CCL17,,,,0.1021521424907277,,,,0.010648664619912325,-0.014891941240786695,,0.08782448205710773,,,,,-0.0012755870436203917,-0.03428325014497291,-0.023727219539733457,,0.018127402645033094,
VEGFD,0.04506144681423229,0.014228411204164819,,-0.00415259571421116,-0.028488246102592242,,-0.0019917559552714717,-0.02615609025468594,-0.010923418994699629,-0.02524413337099188,-0.023123749070751518,,0.0203094897289899,-0.056538848290733495,,,0.046951089719456496,-0.0046138195463308156,,,
TNFSF13,,0.0253459508843428,,-0.016084699984848422,,-0.0199891443245202,,,,,,,,,,0.04566513152514024,0.19717468381355907,0.014991794307019945,-0.025006011577655023,0.08062449904401199,0.025392866844886498
