,UKF248,UKF259,UKF260,UKF269,UKF334,ZH8811Bbulk,ZH916T1,ZH916bulk
PLAT,-0.013123233127391954,-0.09669828944073383,0.10556348729733331,-0.02037164281520931,-0.04662870109831067,0.02391358854906888,0.05005654985810852,-0.0650809729087816
NTF3,,,,,,-0.0038136368086154502,,
LTA,,0.06542152926480131,,,0.019620297074642627,,-0.02719749873761384,
CKLF,0.00455082100106075,-0.035094441517691824,0.09024546918878348,-0.021348688635743025,0.08838516004025705,0.05332142745511986,0.009688460553958929,0.01695061423244201
CD24,0.02086395882068421,0.06043639746591138,-0.050427845382683585,0.010533710814290446,-0.01739961127548468,-0.00012906368816941797,0.026871160628698584,0.016746853696050838
HSP90AA1,0.03946604398614402,0.04750935765872052,0.011649111688339158,0.017803736535967354,-0.005727090107454652,-0.11149350207513474,-0.008077111102601576,0.07732372449083527
BMP4,0.010887313081109146,0.054875901577852305,0.05191454205536284,-0.022036177034279205,-0.015464402021140222,0.012125073991020884,0.015091706860328883,0.022986766210466705
SCGB3A1,-0.017974650140746336,,-0.01976297098901309,,-0.012663787852271596,0.06790750520174071,-0.00853477128113182,-0.046690464115612125
IGFBP4,0.004537802423328379,-0.05953686925087963,-0.028086139948882653,0.04680637282125957,-0.017657103807133867,0.045822993810688724,0.032969751807252944,-0.07051498406153894
RSPO4,,-0.021459115960249246,-0.022809681094291087,,0.05833467656881907,,-0.02391288993941568,-0.0292981617031781
LEFTY2,0.08391696213276674,-0.038306435570277624,0.04329216846236344,-0.05784927011428754,0.00737395251040119,0.15771536280759624,0.08876019037959414,-0.032424694144889826
PF4,-0.01864581416762887,-0.013762822938313582,,,,-0.014716191180462994,0.03407274173869754,-0.02295090788946613
ANGPTL2,-0.007512554589022759,-0.042856399539974034,-0.03345636702096738,0.017144831312878493,0.10089637824615064,0.046629223083671345,0.0033868984717431902,-0.03218604873908783
LRIG2,-0.05616944926052213,-0.011983474892171586,-0.06464653814555137,-0.030034220358880762,-0.01823865775086008,-0.030369368057018436,0.013099770401922263,-0.02905162048183251
ICOSLG,-0.00355296523625662,-0.003978114412347585,-0.007821441965880874,0.0014615337095769613,0.029630097609529032,-0.009282375396345714,0.007934483792398084,-0.015124687944725402
WIF1,-0.033550116130813164,,-0.016148295632071638,0.06255858755366264,-0.005938996114374946,,,0.02006852145005635
NPPC,0.011677800099315227,0.019653645533661834,-0.03978973117450356,0.02118412915841898,0.07354535854287016,0.0016934300801641237,,0.006071576557832795
LYZ,-0.01439990526833546,-0.027727479500534502,0.05462658529302289,-0.012898898585599916,0.08341164544923256,0.030754935949402994,-0.04237390812678195,0.01827422776928608
EREG,,,0.07397935291796313,,,0.02524772044509677,-0.02076563171497379,0.08826366960868996
SPTAN1,-0.027422832393365886,-0.1102929018334779,-0.034577614115904605,0.005126635013589979,-0.08701878669431244,0.015032487812891465,0.029465363534706454,-0.1353436650993162
LIPC,-0.02282737749632148,-0.024732817838767667,-0.022083525558005333,0.026649463808691296,-0.02850960660688044,,0.026494915110706112,-0.03579056703601523
COL8A1,0.033811739544756435,-0.01423553802514721,0.0413575301574301,0.007244059542366881,-0.008833649708566914,-0.028870785543997874,0.033323711482178456,-0.015566789174828264
GSTM2,0.014503493521519013,0.006971420730391416,0.016956820658948435,0.013914674307415005,0.09072611962569606,0.06976423830921892,0.09595906204422347,0.062300310850654815
SPX,-0.01811315767908709,0.05989885334308673,-0.04429059051928513,0.015754580376267886,-0.042217229426142006,-0.018272032353308855,0.0029689464149800595,-0.06476010241827636
MFGE8,0.003112668307197986,-0.025094406671555717,0.0030002520333777074,0.062930259735023,-0.009715163296726498,0.04182642514937738,0.024898089143769866,0.01605686916042287
TGFA,0.008823146445587985,0.028235153973445976,0.01686773536608885,-0.0012007654645202934,-0.05009111617700693,-0.0398178454214024,0.011249233347578286,0.08557135411390984
SLIT2,0.030243520558623713,-0.0014582149855615044,0.0389704727026782,0.018097923538241894,-0.040822965587988196,-0.024406557531098296,-0.0020446579222485584,0.04176782828193207
PLTP,-0.028692992715882142,-0.14011440009054932,0.05344039870537225,-0.0015310599686622177,-0.006748088078861874,0.06583119623113085,-0.03477924650476503,-0.06743722641597535
APOD,-0.0552897840660776,-0.08571654246570193,-0.058112485323593185,-0.033771552397796244,-0.053260523158299995,0.11614133572817614,-0.07687484372762862,-0.09178067888643941
B2M,0.11413400360461465,-0.11615856029962213,0.0789656667954919,-0.04472065433659863,0.11545174514620817,0.09750233314920269,0.04719487989904481,-0.06440976612481941
OMG,-0.08621421108121798,-0.06224129981981777,-0.06978428940252612,-0.03618038629602703,-0.05843685210131798,0.062321394952295724,0.07036848796123532,-0.12332110255362289
CXCL3,0.06983806024322613,0.22207135289862825,0.00012237555282989854,-0.014854745020057304,0.16796665874428632,-0.02826377188507465,0.10359212006395256,0.1420769789271535
CXCL10,0.043455370056876656,0.01964253768933293,0.13039613705917624,-0.029807727624542067,-0.020770147242981526,0.0434706806867065,0.009442939943237241,0.07768959762197326
RSPO3,-0.02441627835618237,-0.015982833843288583,-0.022083511942428524,-0.018578192743419625,-0.013658118746751196,0.10751269164188439,0.06562668142915619,-0.02561085197369253
CORT,0.010826996486568739,-0.035842732137684886,-0.026801676025660203,0.046076403089470065,-0.03623456489546598,-0.01539974610369187,,
NCAN,-0.018328737987146834,-0.12859604777333952,-0.038854135918829184,-0.012932651453339087,-0.056136980056961196,0.05616969344111884,-0.04022293996490628,-0.1522257973406039
PRG4,0.03937669647002588,-0.01577436774397767,-0.015811715266898615,-0.016093762367065983,0.06721414272563618,-0.004509024315134779,-0.033573993028322764,0.03315188370518665
ZG16B,-0.024925414649479307,-0.018308082967976775,,0.05069316172010839,,,-0.024168020793766995,-0.01957947827050582
TGM2,0.054641366754958495,0.014508833043898913,0.07915139948608294,0.012000843721583871,-0.021073365015650075,0.041861314296086555,0.005756395925698903,-0.008606593352328742
VEGFC,-0.03432215884441572,0.09496326343523391,-0.009676615241815225,-0.0029057144095439775,-0.016296591362423195,0.10326083882659415,0.06289093975715702,0.008019440806524317
WNT6,-0.01704785938572069,-0.021817981742691343,-0.021787021372058922,-0.01582610790101714,-0.014222842013348407,-0.0003732824875906677,-0.014590461602630977,-0.020231475320793276
NRG4,-0.016555285480799282,-0.019198127156646004,-0.02252172065957726,-0.02004580198848738,-0.019011874645730144,,-0.0193826058188941,-0.030425035800457946
PMCH,-0.019080857454655032,-0.003964201187508376,,,,-0.0025127678296433687,0.04157089969016404,-0.03896363703319455
COL9A1,-0.020022771110044812,-0.02005104262585779,0.07265301410115413,0.023888541257746893,-0.02166357918128556,0.059687990776035635,-0.01664791903449714,-0.009436267297449473
GDF11,0.02045397362739096,0.009165101833602215,-0.052474393111333895,-0.003747579069700144,-0.02890700666325375,0.05125109685969195,-0.002771874346137015,-0.04503329973230361
RAET1E,,,,,,,-0.02126258086619763,
IL24,,,,,,-0.014481548994077208,,0.2272217136477647
SORBS1,0.07535263648078923,-0.09077013217935735,-0.004144216676375529,0.009450917619658925,0.047523736613262216,0.010878001999114033,-0.013291774381854098,-0.16158130280333502
DLL1,-0.039873044255361735,-0.06233634889400284,-0.04076437314625041,0.011101494641395739,-0.0007882173659150717,0.028000530118739143,0.07336466318387293,0.1111082557400059
TLN1,0.017456509832215902,-0.07604764080402107,0.05311061858770935,-0.030299089202791132,0.06918801624475475,0.01752476678787747,0.016206685976733883,0.045977551404552154
COL2A1,0.0037451305251264763,,0.08835843397699686,-0.01485475007529167,-0.013268947669707544,0.009284727388782424,-0.028208239444896678,-0.008396781750734628
SHH,,0.08780110244965678,-0.002579490922952435,-0.011677638505703193,-0.012663786745377702,-0.030865139449347323,-0.006851004081873106,-0.055437787829796914
PON2,0.01190322485090283,-0.16452612483017587,-0.033682245804885005,-0.06147770429431734,-0.017219883347516098,0.08009494976246047,0.0025952289026235213,-0.11171637238768568
ICAM5,0.014178422145719884,-0.025548341722835197,-0.026893413604674184,0.06701665627591682,-0.02473169145429154,-0.028608384393625005,-0.04179625964823603,-0.014728784087700465
HPX,0.025601681223496174,-0.010739805634495652,-0.01877161024913564,-0.021631610927500513,0.04401389380685841,0.017641893328994896,0.0036469885909103756,-0.048554831813819005
SFRP2,0.019532999722092433,0.08976779025820901,,-0.011855471353554624,0.0729803927874694,0.09121901366665341,-0.01629097638177862,-0.05434122302952541
CFC1,,,,,,,,-0.02692136953122154
CD70,0.04966282966970141,0.3127820302762533,,,,0.05760220666864057,0.05524879308926098,0.11491647905855784
HP,-0.015377586805448668,0.02411127831284768,0.016310419235474587,-0.00887137021007562,-0.044233954349850786,0.0526986316819732,0.0684331120490975,-0.059150868631029675
CXCL2,0.00023800533867846725,0.17430262761425794,-0.00033207944243815956,0.007510586731659255,-0.025064677640484798,0.05315600401035697,0.10988344165682999,0.19961941137654032
NPPB,-0.00852516178848786,0.19707925876631727,,,-0.01629659254772102,0.008119889565750967,-0.019661494958185855,
CCK,-0.0251100026833183,-0.027902125628003645,-0.07328513875825697,0.03392360097339456,-0.030697246146683,-0.006468170797867095,0.007502027916341078,-0.17209250487678637
SEMA6A,-0.019867147417280993,-0.09874505470705934,-0.04196523856369656,-0.020355008281432163,0.049196027466123234,-0.003112687054805312,-0.010336249495464295,-0.03783319925654712
IRAK4,0.04391839882466661,-0.04692692206395763,-0.012881031992123563,0.03462418955926428,-0.005139536784242221,-0.0048974220878478985,0.019784239095380872,-0.006606786246011623
GSTP1,0.010143821619488133,-0.019806780171636958,-0.019965842989039365,-0.014752327749295354,0.04042289299625388,0.05453074292044586,-0.061482068515365744,0.0018440973761505407
VCAM1,0.04277513864657553,0.05749373652763782,0.034889182313849604,0.00805330486419811,0.021412316517696574,0.013149474584537786,0.03073939223946642,0.04824116846327103
NXPH3,-0.0005336137675430258,0.04526379069985415,0.029579620632880547,-0.011331923425657277,-0.01623778534480162,-0.0063224102477833395,0.020844482941244476,-0.06679941817905126
MTMR4,0.0005030959256473642,0.04789310997507348,-0.025208828718507027,-0.03983799788690423,-3.9349416756802536e-05,0.10237879145973684,-0.02473973050886957,-0.0919863749354737
LAMC2,-0.018200970386377364,0.11355910202502797,,,,-0.019018337273896978,-0.013609237051555013,-0.011629119076971686
IL10,0.027272260854895817,0.018207602642926635,-2.8863551443072718e-05,-0.019492748805191133,0.1024895577261773,0.0661457931390053,0.0519073723675043,0.05899961136247513
SEMA4D,-0.030300961596836987,-0.08086654068245823,-0.007165845142633169,-0.008614364557770085,0.007040830704042064,-0.01798951334647078,-0.0003166818119898024,-0.04251462596310153
TRH,0.015839593348909574,0.09288429574611375,-0.013897374931814513,0.06778038371330229,0.06276691876785978,0.03299165946829944,0.0932878481601044,-0.004494030964964027
SEMA6D,-0.06145907783703432,-0.08126630445191749,0.007327637102524338,0.005837396184772555,0.012797496670253048,-0.04590690027831502,0.018709447957136836,-0.023722905677221885
CEL,,,0.00013568000932140688,,,0.011313697936919772,0.02719839753238974,0.03307755731877318
PDCD1LG2,0.04119819570423394,-0.02155776561189933,0.0075433031821402945,-0.03558102026057862,-0.02495410857258591,0.08449239844156828,0.02204742722443849,0.02678145989047634
SPINT1,-0.01693091642146488,-0.0006602312575713117,-0.014855410422717338,-0.03704584472393628,-0.02141170181330806,0.1384600573925715,0.015991798833844568,0.10449009776769852
CTHRC1,0.004781563908264502,0.031819143038053874,0.06753513822787774,-0.024950665633178843,0.011739671508201977,0.05386553872208814,0.03057290309979772,-0.06039137233766487
PODXL,0.047699499753858794,-0.08955887090666936,0.097353595776879,0.015017574334736251,-0.01709299587311133,0.07541621034677355,0.06987438112510615,-0.07322660337006204
JAM3,0.013565330018466227,-0.0555947540025574,0.05104962917021545,-0.03091136070510659,0.011875955877368435,0.022221998092084114,-0.021636372522929406,-0.007827222743391385
TGFB2,0.055238313766899895,-0.11070106363034045,0.02434169313509846,0.006118462418796631,0.016875207514666455,-0.005350445698457104,-0.027598072144328887,-0.0027088467849000304
COL18A1,0.05568196672906115,-0.11410131366017671,0.027237925063876695,-0.008069852001109408,0.009101299898300736,0.018630376579641596,0.004021761721687762,-0.015133321094965048
NODAL,0.010597973320862358,-0.005105783493996343,0.01367742062095981,-0.02848527873755159,0.08085177949504584,-0.01788812431942652,-0.03013937364595277,-0.05292952324323358
INHBB,0.018149541921608624,-0.032117974692948935,-0.01922709625001944,0.00784170605151187,0.004790811951241754,-0.02512852602036727,0.012215017501504393,-0.0812452093366829
LCN1,-0.018200974481669806,,,-0.01303590484241616,,-0.016893070866904305,-0.022270040085339667,-0.020550172088186592
ARF4,0.11321155523294683,0.0605491346925944,0.05472214390194533,0.04258366675133949,0.03534732820343612,0.06092091047857086,-0.012976180477725755,0.1259722163324994
CXCL14,0.04897320095185301,-0.004946723122576376,0.044042458599052876,0.03242815004762716,-0.009394997828333336,-0.026710330055699505,-0.025827347992691495,-0.06728139491566935
LIF,0.003523270030364757,0.13906170102800214,0.03712181058202708,0.060914051029250564,-0.026989111740290703,0.0041716007228762945,0.029562647393213515,0.18663782767762177
IL17B,,,,-0.021528990509499708,,0.109992895891811,-0.0376172137803059,-0.02323479474266667
MMP1,-0.011333769382126968,,-0.013897371900142255,,,-0.0278440184818098,0.0859641358245544,0.11610192485660378
MATN1,0.004465553303385051,,,-0.013667259981537555,-0.013268946018450497,0.02727751308499157,-0.026783692407856927,-0.02117410176230856
ADAM28,-0.0028607767739463243,-0.02574775599803645,0.016723140719059993,0.007521264594084096,0.009923562688527017,0.051568345694870364,0.006581703895693241,0.015681860147267756
TCN2,0.005392009359205845,-0.0673065089057982,-0.011107518797410896,-0.01930325897480272,-0.024349664044449403,-0.021216308540715354,0.002140338095183266,-0.011704490906062362
THPO,0.012782890435109986,0.053963741053045924,,0.032646354604830986,-0.01326894754268775,,0.02731897591533816,-0.03173131664863542
CUBN,-0.04576415909112248,0.02996690234327859,-0.023330556426346762,-0.0208062693233963,0.0754302406172172,-0.009326294855814399,0.019798312551692825,0.013050547662106839
TIMP3,-0.06358685749024648,-0.050413396440981535,0.0394519781428466,-0.018535906755970406,-0.01742271778259922,-0.032844792182286614,-0.029988655664353502,-0.017070251253225345
PIGF,0.026569779466689362,0.006759778189291429,0.002267382112563466,0.002474099863584207,0.01694229568598516,0.05355631835800909,-0.02025044414368116,-0.029130956784327897
CRH,0.04554586939166234,-0.018489316777390036,-0.014122262990124958,-0.02004579367699596,-0.01814850261685916,0.06388409126140715,0.017028387398849286,-0.04637462493327419
BDNF,0.10429310402735595,-0.004585782343785773,-0.018579899172976748,0.06930223734735497,0.07563883955326046,0.010762320476862965,0.04065950761115585,0.07904715194143291
CCL5,0.05274331474242717,0.05186470551509634,0.06681564424943393,-0.029591614572474317,0.11483872608284151,-0.019583814816596885,0.04399077061322872,0.044073001816909305
GAD1,0.012451908945152107,-0.05115559210164124,-0.053268145095835544,0.023022795849858897,-0.038937961683339635,0.019792999355131707,-0.03599248089785122,-0.11679905253229238
COL14A1,0.0069842957553147515,0.04733886090059011,0.06103872097515747,-0.023124941529875407,-0.037012994925996606,-0.041214568661269074,-0.003384375670047155,0.03294490642356342
HLA-A,0.0731755900156544,0.10450484893666247,0.11905510868489692,-0.02824910029717455,0.09298781120909713,-0.04643550422205322,0.06966798377657898,0.09363061336292072
CD5L,0.010630762407937743,,,,,,,
FGF18,-0.019294914242618054,0.024894467392639785,-0.01926855911002065,,,-0.026370144992729903,0.016363711009646783,0.005784742975286617
ADM,0.013314269999407293,0.14310168710516294,0.043463947818183704,0.03206985970344758,0.06556806142758782,-0.10468319431273004,0.06066967495472902,0.1763746306142649
CCL15,0.03451220677988535,,,,,,0.023165900253704706,
GNAI2,0.05326799676957136,-0.11320535648598404,0.0017482037239854938,-0.016446350630230148,-0.0042703811206323,0.023895948359776025,0.11247043707337594,0.05275108401198156
HDC,,,,-0.009606768585118351,,,0.021170358859641514,-0.02117409217275827
COL11A1,-0.032663015153992656,0.007734982107526029,-0.00938795929353489,-0.023700372296371255,-0.03998028030293144,-0.05918271392309593,0.012270116387364268,0.04543883061243281
NUCB2,0.017146065383753663,0.023630887216014397,0.026572288800495045,-0.022291621904384124,0.025322057873393516,-0.04192114906401104,0.02117654434720054,0.10167006753481347
FGF16,,,,,,,,-0.020864315221475263
CXCL1,-0.019250074456940644,0.11005396433285156,-0.02666566373167027,0.09319573460463984,-0.018000926058659147,0.04536487566155727,0.11065768724327528,0.09195222713021209
VCAN,-0.021527289284171434,-0.14372126582140216,-0.011448982361936259,0.005464986784600902,0.01870691978224134,0.020932147192735083,0.0472909552404693,0.055563987345754906
MMP7,0.1197523255185589,0.03039613051269305,,-0.009515135471347882,0.011940306899907034,0.04289052769086753,0.060350819732912495,0.0947115638566607
PTPN6,-0.014074618048331931,-0.038229363275389054,0.019052391663907042,-0.05963032521647494,0.07044561794400485,0.048903349753841856,0.0572308848088069,-0.039774174186055715
PTGS2,0.016300273365091912,0.15589730404903945,0.06572163293029593,0.058608433027896714,-0.008129921861654378,-0.06456240718642108,0.06792893732289394,0.07290862619504304
XCL1,-0.023367954184438603,-0.01598283653323188,-0.014777322599503932,,,,,0.01594930126392778
CD58,0.0017081846562696308,-0.016549350043546653,-0.020652605963231235,0.004750721491800739,0.047336612961950145,0.0774155797103127,0.0010423689885461068,-0.004263478466750434
TNFSF14,-0.009220031033976296,-0.01122030840451124,0.030222648591261322,-0.0198261831120734,,0.013696298009645053,-0.03526160482186729,-0.031593570716356885
CNTN4,0.04245499204527699,-0.02872403272535781,-0.03480270656552005,0.04116111718715667,-0.04172960182659585,0.05913546036056579,-0.006788727372924766,-0.021128981868672184
NTF4,,0.008411485364451337,,,,,,
INSL3,-0.020933374182403507,-0.014689621030988899,,,,0.10581246923053933,0.054517412352751066,
BTLA,,0.0014216117400968234,0.07811684697410336,,,,-0.025287699444965443,
MFNG,0.04294389688360482,-0.029320912679203365,-0.039002475145724566,-0.04109123514490557,0.05534084447792919,0.08810969769193547,-0.0007673005712689601,-0.010014260057046705
ICAM1,0.03750907268428079,0.06363293841949857,0.05016202294489528,-0.02331224247835714,0.019355549477059673,0.038053589427803056,-0.022713131817782048,0.19061524583582565
PROS1,0.02971032865490115,-0.05674131058648296,0.10448275112461877,-0.004948794053546238,0.026170252720996694,-0.01944669290162803,-0.02000422270457345,-0.0007624915056211462
CLCF1,0.053106908019048195,0.06803071529235276,0.0524265553834779,0.06875194601184945,-0.0009371522817158374,0.0019041405582677683,0.04678985467117318,0.12186173488927089
PSAP,0.08454111608691368,-0.05832141602598423,0.031643473047856,-0.002958649924076527,0.0380565423160842,0.023401298632631327,0.06701360517927564,-0.004475165591751564
EFEMP1,0.11296881811905678,-0.11625239247400547,0.08094900442342919,-0.0272839640526797,0.059830774960383915,0.03696942242179854,0.029893330937612542,0.04868844854494211
C1QTNF1,0.0328984298108232,-0.015127335255319802,-0.025618729197100735,0.05229543832424867,-0.017741221587722376,0.025591541740600576,-0.016226038858931018,0.11476667431779099
ALB,0.010187671407778986,0.08513330226488189,-0.005768486555023982,0.05669739082414384,-0.0287073449626407,0.08055079287352203,-0.029571676575994715,-0.029978713233642342
EFNA3,0.022900112154073414,0.13303648869050544,0.011615825304864373,0.006441690873342306,0.03314503342671512,-0.03920134114155591,-0.04354981597644826,-0.020188223883555765
DRAXIN,-0.007540722273736611,0.0035300358212384314,-0.014392809767859312,-0.004645595952999398,0.04564979256246014,-0.026399149583987622,0.05812620155648109,0.03616508333018799
RAET1L,-0.01630730179065654,,,,,0.030950130627488293,,
NPTX2,0.06325057155830645,0.035814648563539185,-0.013815596179332017,0.07282520202303763,0.013294613072564184,0.054290190586114735,0.01072056577838409,-0.094732819767974
FGF11,0.04104112831887802,0.007968918699951519,-0.03273655582049422,0.02570389436942564,0.02431238714113835,-0.03887448203886356,0.023157370338236637,0.028864683586808354
CD59,0.03477093063383965,-0.0866578039390375,0.02979357309790798,0.037254522452473855,-0.04501148170741571,0.04966566168150975,0.039278802659546086,-0.116146897990036
COL9A2,0.011112002840653121,-0.054866150739396914,-0.022212034030330043,-0.03584634397509925,-0.05537124266357456,0.06456280624559549,-0.016636160143197427,-0.06621210138363506
DLL3,-0.06411249440439482,-0.12841610492856478,-0.014244594344081703,0.02499659010605142,-0.0199797557003393,0.05605839763377081,0.020084731247088688,-0.029996307146857845
FGF5,,,,0.07800965020853434,,,0.06501666795335326,0.06012704030130292
LIN7C,-0.0480329679650533,-0.026611755041402986,0.016297838530074084,0.03296101290612051,0.0013559834104143768,-0.014996984866334906,-0.008926646438929426,-0.005966068408105084
GDF7,0.025136103988611734,-0.026210572565659312,,-0.005642117950891815,,-0.014481553582125151,0.007142552599235669,-0.03236742255695557
PSPN,0.048654709582477626,0.05760690421113073,0.006812475776978088,-0.01600769951816809,0.027491845029667835,0.03970071910551368,-0.017536322405360558,0.01569605362686544
