,UKF248,UKF255,UKF259,UKF260,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH916T1
CXCL13,,-0.022484245489655802,,-0.016884885774661813,,,-0.008665887058071246,
MICA,0.021306458527003764,0.053582947161074757,0.010215268529978826,0.03630813125165433,0.09644940351013509,0.0007776509390955267,0.0481312795856201,0.018968719480213912
TG,0.005743618021193731,,-0.017859442090322104,-0.03613696597200645,0.002513501595758088,0.0627776571595163,-0.028149488574917274,0.00594071436820915
ADA,-0.007805029789830563,0.039257060145036216,0.026805271516749798,-0.03437100832137228,0.1190329729788114,0.07406120853710363,0.008014435756744757,0.02154077661303335
LAMC3,0.05249431719972591,-0.00020074062491884568,-0.01495506918419203,-0.018495263777878506,-0.034182569577530936,0.018782269120145616,0.04426309642928975,-0.02305222344325227
CCL7,-0.0123621740052914,,0.009013096977649716,-0.022386241129586707,,,,-0.009427028724379796
NGF,0.12765463552796294,,0.04340003804202323,-0.023894982416159803,,0.10876886716808695,-0.018508124516958952,-0.008629796182198638
TNFSF15,,,-0.014378531140585415,-0.016574696966369658,,0.0295584119617158,,0.05827651992434956
HMGB1,0.00517910888203952,0.02439373534519882,0.019692078435315834,0.02957327340958746,0.11927908746108273,0.045147719647183296,-0.07618543390802468,-0.003635002484107579
ITGB3BP,0.022852856846404118,0.08214356351277138,-0.04305931240294922,0.0452875160925183,-0.012911723556281644,0.10257354822117623,-0.04832984122358586,-0.05024343071736611
AANAT,-0.01793563370821443,,-0.013082994191339332,0.034218990130960365,-0.06059339840393973,,0.03948316262179216,-0.02774267165072835
RELN,-0.00836361247702645,-0.01951841464827744,0.07913877163547069,-0.012365676842133659,,-0.08620511503903025,,
IL15,-0.007532719332205684,,-0.004113830118291169,0.018689405536745907,-0.0034585380205822322,0.05376363640702993,-0.0012770502131586002,0.020429608773838377
UTS2,,,,,0.020622413863146893,,,
BSG,0.03278621088910484,0.025656797439474677,-0.007056798021069888,-0.03282402673801691,-0.13665852293972783,0.008269630550321504,-0.06102639711857805,-0.0036888230114052343
ADAMTS3,-0.02814087552478587,,0.03442710813841388,0.042248898088334194,0.1593248066171233,,0.01998694041927321,0.054383390767743144
CD34,-0.0011468166316309259,-0.031560533424835543,-1.5056360887705026e-05,-0.057210703568695696,0.08401206723994105,0.02379036383346523,0.018855242273237437,-0.0033895277944916823
PLAT,0.0006763197902593236,0.05273408307966575,0.0020171225631290795,-0.019268081226054484,0.13789068133412294,0.04712020396903787,0.0496653646457995,0.033402853269852054
NTF3,,,,,,,0.05029008528771777,
LTA,,,0.07089741211581639,,,,,-0.015029545387060994
CKLF,-0.011416073308169385,0.060558273451480654,-0.008746485363128999,0.09258297607272445,0.02056225854289838,0.05716745576572442,-0.02403358579579107,0.08732461377026848
CD24,-0.07490578990668036,0.07558864414119233,0.0001942734087322179,0.04963487015073125,0.058153979870306745,-0.04561855962448329,-0.023233965707303336,0.006442729462355965
HSP90AA1,-0.016765074525273226,-0.048338985867047025,-0.06453650002213936,-0.0064673519563950834,0.00716876658240404,-0.06649153171338558,-0.10324796643452483,-0.06252061815686812
BMP4,-0.0073860909891494885,0.023179596928478503,-0.022651887644755134,-0.016105860377731332,0.13016015272876796,-0.06554560772058562,0.014217124323523934,0.04324583957579976
SCGB3A1,-0.012362172769090516,-0.03309851052930262,,-0.017785495041420126,0.01596690556640252,0.0011567383972059693,0.010975762108933,0.05688010942785899
IGFBP4,0.06116791534291657,0.04394608988823232,0.02249462733941937,-0.06376346144276158,-0.0015180677864426503,0.07036101065456588,-0.0317013570459388,-0.013221058404929138
RSPO4,,,-0.025331779796513174,-0.02052735240184387,,0.003694348799481541,,-0.01501770239621705
LEFTY2,-0.004470082564866416,0.005518194964895685,0.026372265714889716,-0.03186162405009744,0.09655428728450298,,-0.021570967992942548,-0.006355514775411965
PF4,0.013307294066255325,,-0.011265769325987272,,,,-0.01719510868649446,-0.037337446480756084
ANGPTL2,-0.036842919997874854,0.06222974942535137,0.0787934521074669,-0.019857550717535585,0.08181750860761042,0.14473902623240162,0.06576650543447025,0.042780460846058736
LRIG2,-0.015195465554214194,0.04895647101132261,0.021855377180222027,-0.004316921300112838,-0.08836793476611103,0.05081102092431187,0.03143643682044136,0.006200060432339874
ICOSLG,0.04735992233237262,0.008649060764899352,-0.033034146732663215,-0.02649556825377056,-0.1303981738371484,0.016781869412802183,0.05262609564279788,-0.023022027513106322
WIF1,0.0063724317995799695,0.018473990081288298,,0.045139755238405535,,,,
NPPC,0.016044351052881368,-0.01623267110328748,-0.017475986435710137,-0.03580838462481154,-0.04510691601742818,0.09109813233053024,0.031616189021806976,
LYZ,-0.0733064664422087,-0.03689717634387677,-0.03221419543511281,0.04379831137228993,0.05513756170591284,0.1334031445482614,0.013394970739791094,0.007248092108636242
EREG,,0.011970040333987403,,-0.02888685534390368,,,-0.05463819560516967,0.03401639123257459
SPTAN1,-0.01599928730888343,0.12527700834286057,0.018465566205271084,0.01390136655712042,0.08520498012572669,-0.05973650927446856,0.019698631958728344,-0.058503246668979624
LIPC,0.0061248312081197305,,0.03675558467741463,0.017464376904860263,-0.019932933311843138,0.06627117648949056,,0.006528279968012527
COL8A1,0.0855815187952923,-0.03866035322278573,0.08674724799079143,-0.0039556362517723575,0.1269824403349423,0.03528702006461034,-0.009793022268291946,-0.011156364282248065
GSTM2,-0.023100403533488124,-0.028448011226846162,0.029571554457344277,0.05312682474847061,-0.0016733189538285784,0.05471413634540862,0.057489870996280966,0.0638011135741586
IL4,,,,,0.006968062177361815,,,
SPX,0.002237503502688477,,-0.014153685975433266,-0.039858889561708154,,,0.05478245547971715,0.013607419722871782
MFGE8,0.01570407228694971,0.034139910993774863,-0.04948465998420665,-0.006391998515909275,0.06977806129573277,0.0034554010667825876,0.002111702199180119,-0.00479072279293298
TGFA,-0.04373525814579194,-0.005293455554860763,-0.002855473536008977,-0.0032671079439630327,-0.09695270357854172,-0.016986679104555143,0.0362242475775504,0.05541135293822722
SLIT2,-0.024905192559049296,-0.024601136009081426,-0.02331249887322787,0.027563257019257843,-0.03253428597094926,0.0538385524859467,-0.008167395521814759,0.03689055726308557
PLTP,0.009788844398685779,-0.025097804146258992,-0.024684034585582777,-0.04871261020318263,-0.003483208231599204,-0.06397092275824437,-0.06869117418322732,0.0028944360746311695
APOD,-0.008209187227214015,0.0056063492685572355,0.007421086896364813,0.059001585478153915,0.061818775332154574,-0.007279730133779635,0.10950555618200158,-0.06597082035742705
B2M,0.004260967798302287,0.006569581647151034,0.07367733520310439,-0.023958370604789177,-0.03409465201339947,0.06229257954358845,-0.05452520868793724,0.009545320952024268
OMG,-0.03618119024280128,0.023192230129578172,0.008679584814936034,0.10555994145546445,0.14673881573419784,-0.043527843582788536,0.06482991004619348,-0.004701394638597519
CXCL3,-0.03166791351066959,0.03630432532591969,-0.0026257369723278333,-0.00788650523849608,-0.004379906060321813,,-0.0064369353249127525,-0.03776605687054211
CXCL10,0.04566540119638609,,-0.020679053073485998,-0.003940431643091039,-0.09302118966374529,0.048866537624584656,-0.023063625550217227,-0.012425415126557485
RSPO3,-0.016792440968467107,-0.030964989431065095,0.07428773358722242,-0.019873843480697147,,,0.03591543175047094,0.05109478657350397
CORT,-0.036658262418166956,-0.041094759699956934,0.011131202696237371,-0.02411990972010896,,,0.07386109383668828,
NCAN,-0.017741366690239527,0.01772669890976162,-0.009791215110793094,0.03576935760441838,0.08021628808672904,0.10822686467861234,0.11547026507706742,-0.013304356490354628
PRG4,-0.018591233344952114,0.04291792983457018,-0.01291235010894664,-0.014229600581416204,,,-0.026550963755556996,-0.005696039901571367
ZG16B,-0.01714260248880086,,-0.014986361478507551,,,,,0.08000625989536347
TGM2,0.046593416975902656,-0.05601181675294477,0.022295244241199046,-0.01990623055125546,-0.1262197971927862,0.02879034586841443,-0.041281351384212454,-0.021849918277000765
VEGFC,0.03403501743656695,-0.008697748683808472,-0.023013265301597068,-0.021904070528636313,-0.023715792032844876,0.09317674772400096,-0.012999430788062179,-0.01812193487463871
WNT6,-0.019946094466999277,-0.03647011630789593,-0.017859442831855612,-0.01960701965283908,-0.05472642179825745,,-0.008746459102105203,-0.01797461161086833
NRG4,-0.011385996264334449,-0.023209924115035134,0.003161785097679332,-0.020268205187258814,,0.029343262014360834,,-0.026608960694189835
PMCH,-0.013122973442588523,,-0.02177455372885686,,,,0.007386963765701838,-0.010756260311875597
COL9A1,-0.011752362459860655,0.007696354378434345,0.0180047100931289,0.005559825707336396,-0.03450383389215727,0.0024217650255159108,0.08442651218783986,0.05734703171046841
GDF11,0.063356040607792,0.036585009064954765,0.030900545626742756,0.06742445828476794,-0.055450611828481634,-0.05744800996837849,-0.03412544616556942,-0.016526406674659117
RAET1E,,,,,,,,0.07235506902905339
IL24,,,,,,,-0.016920941420803002,
SORBS1,0.011146036648225215,0.03581944476316858,-0.025257442440946964,-0.04535855780702498,0.09979354469541872,0.007750102077864222,0.012430581197418536,-0.024993314082638204
DLL1,-0.012350605474619667,-0.01675889814279508,0.026429981072966093,0.035889374625589644,0.07630491967984304,-0.0260684350792928,0.11640681754506625,0.01494319781952791
TLN1,0.00971422431775293,0.014975267042368958,-0.06417214310878962,-0.058307377888366374,-0.1762801403244549,0.021544014387582605,0.0023161116767438645,0.048090226672487454
COL2A1,-0.022047923050364463,,,-0.012709191975144897,,,0.004077782007568544,0.004009999231686476
SHH,,,-0.013418051791162044,0.027620397444670722,-0.10195659083099817,,-0.014281082966097175,0.11294355489974643
PON2,-0.016043645919380185,0.03270076420010604,0.01957800906816615,0.05571219334912608,0.12434129130560893,0.016013017613500352,0.024272993546389243,-0.012359014850918323
ICAM5,-0.03331862891346825,-0.0330985128716808,-0.006706370769044821,-0.010663019868099338,,,0.046588749535553184,-0.042111813971929354
HPX,0.06374224575788164,0.05722241227663874,-0.032647945433358735,-0.03605501939177863,-0.03080266781395738,-0.06628312481099545,0.11123591560137291,0.02496102105667307
SFRP2,0.13217264060508474,,-0.015281706877735318,,-0.043157349831705695,,-0.04572530752884544,-0.04308576469572492
CD70,-0.030027327750157165,,0.017731391729979718,,,0.0152268938659964,0.027739341364944967,-0.040596777412247306
HP,-0.01563438330984071,0.06114319128324747,-0.0018371636584652241,0.02375143259421185,0.11578591364669458,0.1574969971745681,-0.04367101268481726,-0.029570649202516022
CXCL2,-0.017928059617054813,0.10271221528971149,0.0358838669059117,0.01183525878068786,-0.06110520207366727,0.030044985196129196,-0.031537271009233564,0.026606451568535007
NPPB,-0.015948399340214445,-0.05572117007702609,-0.027831186163181136,,,,-0.049328899166923186,0.052177391673589736
CCK,-0.018097365892568728,-0.09659636260654522,-0.023508838832594754,-0.010778846492091161,,,0.032138920232481515,0.05937371698254903
SEMA6A,0.057265956299779104,0.07692330545639506,0.0006986857483328829,-0.013394290992805718,0.08010660296460258,-0.05528025272140796,0.005614142193627577,0.04353806834810149
IRAK4,-0.022891728482531595,0.04560130965176772,0.014521850207941575,-0.019699713809838183,-0.12505842890224367,0.0538701624814859,-0.02258185638097465,-0.03452227731149829
GSTP1,0.07783542587007714,-0.002535714289482908,0.016195491562458406,0.04089779263789715,0.08511446598872147,0.060544297681508645,0.04984383675526539,0.03291085248427802
VCAM1,0.0067247966653142975,0.060230303582061065,0.006891200318315099,-0.013847262201905755,-0.030161082913061535,0.06044551562712908,-0.01990496487605123,0.015994381516923794
NXPH3,0.023475002485189533,-0.04834750711452537,-0.043336672907877585,-0.028414477446956073,0.05452849745012835,0.00079848580751795,0.039786729045838416,-0.018274363910047407
MTMR4,-0.014302748116341602,0.05271053311301804,0.026844304665162785,0.03381964450917613,-0.05533742647280937,0.04790740711089991,-0.000626803805087444,-0.014703975645048559
LAMC2,-0.01251782586696592,,0.0005749275028843177,,,0.09546887190109181,0.05127586552808761,0.03512748885791934
IL10,0.02685077229463962,-0.03231297423704431,0.01096900649010281,-0.039396641455245844,-0.09066200576590415,0.01648356823646874,0.05225659929634341,0.02731581546338922
SEMA4D,-0.013888712832591549,0.08457214113865409,0.055058170295687575,0.020478309252834805,-0.025060085314303593,0.02013771995749099,0.09657127251947827,-0.03773199244137726
TRH,-0.014424116127364385,-0.023914963315812544,0.03196806974286953,-0.012506808469027988,0.012219564199260883,,0.0035419932828025884,0.02566176493354331
SEMA6D,-0.00416358633522731,0.07474435671130142,0.0005512556815003793,-0.0660516253701285,0.09733726570157461,0.00031492838686867096,0.009911408833011776,0.010613512482182997
CEL,,-0.026243798017573476,,0.03677708607168657,-0.05527978086434915,-0.00825729965044563,0.002265841598242848,-0.021269270953307527
PDCD1LG2,0.08309670064947608,0.07919542160225887,0.08432823945421548,-0.000770675009655205,-0.042173888237063535,0.01798336424582731,-0.0022564958006544224,0.0222902325518905
SPINT1,-0.03166792188109043,0.001999591826969398,0.02492166534888611,0.013145835308431065,0.022926268122854,-0.0236354035253843,0.029032568746991838,0.03347360920084898
CTHRC1,0.03649821826685465,-0.028098311551415563,0.010447118868174695,-0.04665218313207256,0.017577442072488743,0.03948518373860704,-0.01033109666283005,0.04385355936404777
PODXL,0.05404513317201458,0.08622749904965643,2.0283301993829556e-05,-0.0036033962456203314,-0.04924497435348482,-0.009365775817157626,0.003162309233941081,0.08179812015284012
JAM3,-0.005690706151297536,0.0620420346129886,0.008207399864694402,-0.05436449373683171,0.056564409748931586,0.08257203966033423,-0.028791621587015977,0.02020832752380448
TGFB2,0.01778726670024035,0.0422203232421761,0.057322673121676375,-0.04513241691211219,0.1142805877484443,0.014765561203669732,-0.0041473029780317175,-0.04420906240495201
COL18A1,0.061419075072043104,0.04074323990531452,0.011694475163126435,0.02034217887513587,0.045210591473136,0.0234891351029585,-0.010518940895042928,0.015533848269455947
NODAL,0.027266011910108225,,-0.01552920030926291,0.008908822667872192,-0.06950012794831811,0.08153468566437858,0.05861662881483506,-0.041376139833112294
INHBB,0.0061212683120764715,-0.029256160984120174,0.04774908307215276,-0.041227787331700495,-0.11945739266185275,0.013447471489446864,-0.03175970192372952,-0.001812428788830961
LCN1,0.015224248494089902,,,,,,-0.019738680073055,-0.0024218787070047526
ARF4,0.002005970916951943,-0.03526609057849854,0.03078295886010886,-0.011006659318346749,0.019446591301577883,0.15622190290199817,0.07885448548630468,0.04183704073912897
CXCL14,-0.005931361432991628,-0.04061046498328664,-0.019172006294792897,0.01639413477402564,-0.02049480935830082,0.12682144180275354,-0.1144626217736427,0.04114323928022223
LIF,0.07100313381889681,0.018917851795062814,0.0180669291720054,0.046019650967559944,-0.13605204989127612,0.10122963616133833,-0.10717118356092116,0.009843858370933094
IL17B,,-0.023914963315812544,,,-0.056914156967674115,-0.04865239516835325,-0.03160471498170539,-0.010476173293430608
MMP1,-0.017257893931065443,-0.027341113613808365,,-0.012506805740703794,-0.02391031116066945,,-0.03253429628578776,0.09111786333250281
MATN1,0.08596080540471752,0.048745488603788203,,,,-0.013429930531118413,-0.010182686142268355,0.010585739748745894
ADAM28,-0.027322717036986594,-0.020599191071718256,-0.006669366961054034,-0.07988727083619351,-0.02933559655829604,0.044625302255476666,-0.034827367219118395,0.035441496584111006
TCN2,0.02693380538689396,-0.0285594481902001,-0.004689916597068022,-0.009277997710512376,-0.028744378979838246,0.09017417433215477,0.033265395553972205,-0.006567909022714942
THPO,0.041898525053222925,,0.017105248226524296,,-0.009963587319822465,0.024659662707230547,,0.0881934465734977
CUBN,0.02424460065756213,-0.023888521469539122,-0.019745878647599163,-0.031411070850973576,0.01765184511047798,0.02430406257692539,0.05227885235698341,0.06300942803974066
TIMP3,0.050741860284087364,-0.013713177852350272,0.03393869948913926,-0.026547340155667336,-0.006317870215745243,0.10372952151030279,-0.027965494348886424,0.007488930126912648
PIGF,-0.08074188986476201,0.0659374889498395,0.017309516246881547,0.027373415198600065,0.029203338462884934,-0.013595043968960921,0.05238139801956284,0.04107005462072081
CRH,-0.014666126656752656,,-0.015134713186588886,-0.012709194307077268,,,-0.0012482291375013094,0.012871756951499941
BDNF,0.030985249095854105,-0.04702150733399126,-0.04059041797424461,-0.0277080528322394,-0.004935225141099257,,-0.06957446312718667,-0.011612542999157649
CCL5,0.03165873561783242,,-0.03174707465654143,-0.05705605012007138,-0.04165309662874655,-0.08327300667646262,-0.055057663746688225,0.03529078774859545
GAD1,-0.06205565333680388,0.07645328786776667,0.020987618464343837,-0.02311006476033011,0.1265569544776294,0.017805387374696797,0.018388026891424332,-0.0011596832779905974
COL14A1,0.04618167259535455,-0.0018449567516642803,0.006996434909350893,-0.014252856578676611,0.015239072769319531,0.07650206710939404,-0.027539966747164708,0.03898122620554833
HLA-A,-0.022158570494704093,-0.05198935244018094,0.00016379153411134493,-0.022902915836425723,-0.044236518534585156,0.08639644532577824,-0.08813053692000486,0.032497284850022075
CD5L,-0.014666124959993516,,,,,,,
FGF18,-0.013270192274358538,-0.02391493660969506,-0.012024416445878603,-0.0173405538416821,,,-0.03081215130111829,-0.0024908143019465854
ADM,-0.04977183622494801,-0.04234386803633284,-0.041768227646106486,-0.056447131294605664,-0.2222062253557027,-0.04866899370880155,-0.08228314508048817,-0.04201967261383244
CCL15,0.01778039460929202,,,,,,,0.13580012418115003
GNAI2,0.05800865055478293,0.03711233908584648,-0.019259529786593288,0.01692215711876077,0.03717651305717574,0.047668010069293054,0.015342273557637006,0.004491937238884969
HDC,,,,,,-0.043791059468305395,,0.08047129565744568
COL11A1,-0.0013398300901287458,-0.05015036940260139,-0.04761487245398195,-0.015281161575129725,-0.03412744725051568,,-0.09042629017297235,-0.04001355274658551
NUCB2,-0.000979289716520074,0.041296991142851604,-0.023319778934735635,0.0487293306014766,-0.02131324298845487,0.03883682061453229,-0.05987143236950209,-0.00026470291171687427
CXCL1,-0.0005990819788528794,0.022294517881551505,0.020897061327910103,-0.03985889236119524,0.04814598418348133,0.16837324274678184,-0.06660812423513611,0.01422649999386367
VCAN,-0.02906207815989882,0.015018255547587999,0.020839359841223936,0.04707866760029054,0.051586729678807,-0.09939574179602319,0.05687007366461725,-0.08623246272538683
MMP7,0.003079693982175169,,0.0003237708232800584,,-0.04397577189563419,,-0.048340898615403395,0.004243250926815083
PTPN6,0.05064319651576003,0.02176633437449308,-0.0010161594745880366,0.035099801502475825,-0.042305512812396494,0.13159048480065566,-0.03474894097268541,-0.03944862399243597
PTGS2,0.047061457789521616,-0.044953501231522516,0.03410703107872555,-0.023619668638188457,-0.06509138274859753,-0.018848423929908275,-0.03555771659870873,0.04767374995595234
XCL1,0.06746659848007602,,-0.013082995426548439,-0.013298708881627895,,,,
CD58,-0.004431971923056047,-0.013802557120468028,0.024466052122428868,-0.04838679951948539,0.1206084759158036,-0.007342794089615337,0.024863046371935683,0.007998437336121522
TNFSF14,0.02488645366815469,-0.02795549967188535,-0.046251376072732844,0.004474479373509395,-0.05303922215373739,,-0.03359163972020488,-0.028550124005492002
CNTN4,-0.028470369782368585,0.0105210499484452,-0.011409285161198482,0.04221060262008928,,,0.11185104215914086,-0.0155681155451142
NTF4,,,-0.016549416279607952,,,,,
INSL3,-0.014397052863702972,,-0.012024414087359499,,,,-0.019498398022772475,0.01156861552362555
BTLA,,,0.04403100224960834,0.09151903515761707,,,,-0.010214229540364585
MFNG,0.07675943930827456,-0.05896794768252674,-0.015250972523876288,0.06732136890563463,0.039700326181893786,0.14127724132355446,-0.009078466889181291,0.011071383851511601
ICAM1,0.016793398074071146,-0.05722595825381905,0.002182640113963582,-0.03508124156184968,-0.0699785361235884,-0.015671441649683118,-0.05342218635720503,0.07082457708686327
PROS1,-0.022520165960023583,0.026478385874775655,-0.005007042482810102,0.014506781661369086,-0.041536502062454496,0.052478807184584225,-0.0818596732322455,0.048941281007815876
CLCF1,0.016328605326010808,0.03981923427842819,0.06921224728224952,-0.06664891493784321,-0.0755063470799757,-0.00046001941657725835,0.004271155892903163,-0.005465145876758809
PSAP,0.001653261880661463,-0.06418721368545048,0.006610953133981884,-0.05805778295024917,-0.11449897113231719,0.06905199445559797,-0.10199985089625334,0.0773712672121868
EFEMP1,0.051295740961583576,-0.006934971362517445,0.05413507871050158,-0.05371512053377689,-0.10692983030381258,0.037528126945922696,-0.011287389656681407,-0.0127679982492676
C1QTNF1,0.05046208763218525,-0.002056060267958087,-0.034235122964912636,-0.039543707706268735,-0.08688958637086089,-0.03870708416194638,-0.10629815263259473,0.01805321991529182
ALB,0.03835829843044374,,-0.02134763051342206,0.015458051819693236,-0.06110529679179621,-0.06806946054193246,0.041257976907802515,-0.040596790082007325
EFNA3,0.030969808474058405,0.006923093557090295,-0.04097999660059167,-0.0042464767922986354,-0.027118403555798493,0.015774862659331167,0.029970651486014924,0.1026706085574536
DRAXIN,0.03916956126378874,0.05912759603149608,0.011625146548215963,-0.05699205318704358,-0.05924235102759569,0.03481324153280986,-0.01813262043941334,0.043371724087642095
RAET1L,-0.011215444003374899,,,,,,0.020980905039924082,
NPTX2,0.04158563268605036,0.005462890015386042,0.05278689044652218,0.016119286771064757,-0.040309863474979134,,-0.026604113847263966,0.025419623372160978
FGF11,-0.08150156174672903,-0.0085163083435945,-0.04239332210409379,-0.0323933077052229,-0.04954352679251254,0.010703069737878216,-0.025770712220938078,-0.002265805602344061
CD59,0.03460537730669435,0.02502386311476584,0.037538198497730324,-0.013478861965731856,0.13032592566342877,0.05297192661686409,-0.06556267004690024,-0.012353874133661106
COL9A2,0.05560350854267023,0.08756819973352256,0.03835244296981229,0.012902623374217157,0.18808917692616112,-0.0024185145755527397,0.06570682262582608,0.04230902746537868
DLL3,-0.005791833498145679,-0.03416804706975533,0.06219546016043128,-0.03893270059224085,0.11031061063538886,0.05693682964091848,0.12362364407865577,0.010543066709706762
FGF5,,,,,,,,0.021801696947375014
LIN7C,0.01584383631320389,0.00037862313359550784,-0.049532565138502085,-0.06415988054555641,0.017186561329764097,0.06637024837835943,-0.02810881036050904,0.05524101407605736
GDF7,0.0006416596413648341,,-0.007926447179697786,,,,-0.016920946781699857,0.00779975408307163
PSPN,-0.01766254445832439,0.034752145837979066,-0.02471507693153361,-0.0074242742312437705,0.031255878749917934,0.022745617756060103,-0.0066525163456643815,0.0810492990423351
ANGPT1,0.01520783554708038,0.04576278851222101,-0.010489576287872875,-0.023314037098681645,0.011525520913452438,0.06929181141981924,-0.03076344872791706,0.0513253170840205
PNOC,-0.014974267104324836,-0.05641971509854837,0.06440630711244756,-0.05909693945657856,,,-0.01799380923770636,-0.013459414210683045
L1CAM,-0.030297831102164347,0.07856711607434831,-0.026869050260660964,-0.02025738837872673,-0.047066905677949016,-0.017145709989428163,-0.1018319099596179,-0.04509697705167462
APOA1,0.00816932725900441,0.012438672312231225,-0.01872603823657016,-0.02847424706374543,-0.025858248896882832,0.12005152239102788,0.029067379745896824,0.05942004224228663
PSEN1,0.04834036705311807,0.05211397247230658,0.00806703465512429,-0.0037761204669234266,-0.03776659979653706,0.02282781010311631,0.018150000109970865,0.0039245000761718414
CALM2,0.03701597400193867,0.02692807776481371,0.03670709035418174,0.03553354378889833,0.1422813108992199,-0.03357731515570275,-0.006311233231001586,0.054274062671114495
CLEC2B,-0.005829245318680451,-0.0057760401693712346,0.04213623012041446,-0.04022443335057104,-0.018343758091052716,-0.03592330721079435,-0.1033574017104469,0.012417775736256345
NTNG1,-0.011678680231995869,,-0.014756231004362928,0.05741032894162177,-0.06937564546859291,-0.04706460946404045,0.053318990215144385,0.02780801826383654
