,ZH881T1,ZH916T1
IGFL3,,-0.02075358642693634
BMP1,-0.04745919691843755,0.12623987016170088
NDP,0.07258523507499329,-0.1058610798576537
TNFSF18,,0.08285985483193387
RTN4,0.04067217039494671,-0.006701107943835429
HEBP1,0.033658718059570755,-0.04195141089939956
WNT7B,-0.019769039285930535,0.12332115486702613
PTMA,-0.024525309436036674,0.09925030520190911
FASLG,,0.027770247419711954
CEACAM1,-0.013120998889057598,-0.025043769725546793
PDAP1,-0.034014598349837326,-0.04639544658204886
QDPR,0.037289361777997396,-0.04202851916333869
POMC,-0.021464230534192878,0.011264170959756695
CCL18,0.04682373498717448,
CCL17,,0.008883072709820928
TNFSF13,-0.014734002349801103,0.1287692958305039
WNT5A,-0.04291507322461225,0.03595619742445199
CXCL8,0.04305644909891456,-0.03589682014190385
GRN,-0.011594823250127841,0.09882233711505103
MIA,-0.05913881358805037,-0.03249982631152685
COL4A4,0.001428638714118708,0.023394328775470374
TAC1,0.010654835690810813,0.057000460895551004
RARRES2,-0.014088307006364216,0.01113835291088917
FGF7,-0.05075591061696513,0.014306143701844423
HBEGF,-0.014039392461523543,0.0860014691564524
CSF3,-0.018810744218407414,-0.017176752910955724
PI3,-0.061120892166069266,0.020739118564366662
PCSK1N,0.036924317811757756,-0.025955415040200377
NTS,0.08061934981223479,-0.025436428818186033
SFRP1,0.03922004656223592,0.05810712355547281
CXCL13,-0.030684238258394454,
MICA,-0.050690090623057925,0.04645949160923363
TG,-0.015481531548570598,-0.008779682186403473
ADA,0.06995329714020197,0.10320069699095749
LAMC3,-0.039434135015115244,0.09126876771439152
CCL7,,0.027990726390735833
NGF,-0.03229393713237806,0.013231909631660502
TNFSF15,-0.01168114921899897,0.027511325636110213
HMGB1,-0.06815031749286428,-0.057194796206943385
ITGB3BP,0.009638711364841448,0.03215870271700895
AANAT,,0.06831680245208398
RELN,0.08904821621367802,
IL15,-0.0025402323277434902,0.04409527637494801
BSG,-0.0019468361661107321,-0.00015927614668185874
ADAMTS3,0.1483176983970641,0.004239219724595392
CD34,0.010146553122282496,0.13128478566692586
PLAT,-0.04606508467159717,0.08954648990009985
NTF3,0.1158316989084098,
LTA,,0.13768957992441244
CKLF,-0.00022340770470528348,-0.015634306267222925
CD24,0.053510679904674306,-0.048253965324220695
HSP90AA1,0.007580514737482708,-0.04684276615218273
BMP4,-0.030857081180643366,0.11932491285607524
SCGB3A1,0.06786658668643519,-0.003840155670302656
IGFBP4,-0.04248314716454788,0.10409094196129211
RSPO4,0.028862404498986582,-0.007402994753228063
LEFTY2,-0.022216930242747016,0.13212570640736013
PF4,,0.05522211900294758
ANGPTL2,-0.010822196798821912,0.12530147989547577
LRIG2,-0.07245306691382125,-0.0014340222233119391
ICOSLG,0.02511893250278447,-0.03258124254438457
WIF1,-0.01518661172884976,
NPPC,-0.027450508862353933,
LYZ,-0.056004116484163924,0.050190624287740244
EREG,-0.0203477246220928,0.006382162113396654
SPTAN1,0.04699199116813297,-0.04131133530374181
PTH2,-0.025980909505941063,
LIPC,,0.05867080455578689
COL8A1,-0.03119813333315066,-0.009277850086647159
GSTM2,-0.03468361493399832,0.026426222567496764
SPX,0.07501944676979376,-0.01710943466695484
MFGE8,0.007101844957908554,0.08578071727049935
TGFA,-0.009590168647049339,-0.019904371629812147
SLIT2,-0.0025578213171979403,-0.01153709889324829
PLTP,-0.08212700050837908,0.015866745989132035
APOD,-0.025023272558294316,-0.04014729405868225
B2M,-0.0958507385616195,0.09156684086658261
OMG,-0.024166051586238736,-0.0055517271371961436
CXCL3,-0.04582787417476856,-0.037796983094601645
CXCL10,-0.022322695209807737,0.04763166755458503
RSPO3,0.02985884467341851,-0.01826604596330034
CORT,0.027242247567976118,
NCAN,0.0830789708201683,-0.06158272131662225
PRG4,0.044977653376866315,-0.021304258210798708
ZG16B,,-0.022775793526539106
TGM2,-0.03448337234594612,0.0616151183753588
VEGFC,0.03936059854583575,0.08704069540421627
WNT6,-0.021681562223545215,-0.02750645163900794
NRG4,0.012623279648188697,-0.018266048010488298
PMCH,-0.012420918086512857,0.06153758910257759
COL9A1,-0.06782876470571515,-0.0077001659559697185
GDF11,-0.06163206141463223,0.03440474273893806
RAET1E,,-0.02003772488373369
SORBS1,-0.10083507887913241,-0.07174172203599744
DLL1,-0.02730640763817836,0.04600238164945675
TLN1,-0.05712904657007846,0.05396553727139395
COL2A1,-0.026166665000485752,-0.026583270629667633
SHH,-0.010675876327589059,0.011167187219649464
PON2,0.005743896424722673,-0.0815729191943309
ICAM5,-0.03463170191431709,-0.004294187471376392
HPX,0.053398507119691366,0.039832769245790406
SFRP2,-0.0429280590738271,0.08954458061578799
CD70,0.0413839778940367,0.01724562386880089
HP,-0.007752775454272149,-0.02732400998769243
CXCL2,-0.013283293889302116,-0.026988719466082917
NPPB,0.020517321447378497,-0.018528871412847394
CCK,0.08009802830864601,-0.024036948191489865
SEMA6A,0.03412206734661517,-0.0016206172827656525
IRAK4,-0.02750522237601169,0.07609018429103932
GSTP1,-0.01571232661328731,-0.00919673729805163
VCAM1,0.05834918998408167,0.03310713113616954
NXPH3,0.05928132035817553,-0.013750437534827306
MTMR4,0.051640429356834563,0.026597878296391556
LAMC2,-0.012056438390618283,0.04739235734530231
IL10,-0.030022998105307425,0.11659505017950512
SEMA4D,0.02597860727614474,0.012000496570644802
TRH,-0.001797896443549983,-0.020753578555818906
SEMA6D,0.017198798086105627,-0.06575830217107412
CEL,-0.030519918508786905,0.01488699010839087
PDCD1LG2,-0.023817321552954004,0.017170744270878485
SPINT1,0.04471338419741655,0.013501263073008012
CTHRC1,-0.018122963396039835,0.0940229003519368
PODXL,-0.0503227105519883,0.1133963269935184
JAM3,-0.06657907042852104,0.04940987181794284
TGFB2,0.07274827482506348,-0.05645383562906234
COL18A1,-0.0730269961719204,0.14322807202905027
NODAL,-0.013787441549263623,0.10623218024367516
INHBB,-0.05070378643977982,-0.09715469556423087
LCN1,,0.15387084794711664
ARF4,0.019818267424857403,0.09666299013920453
CXCL14,-0.028793838824139308,-0.08117009534460849
LIF,-0.04805795881894115,0.008181012399605923
IL17B,-0.017152858444258737,0.000539665831568538
MMP1,-0.012420917102852147,0.10254395717097144
MATN1,0.06525387976668408,-0.025240786300424246
ADAM28,-0.06381954203284536,0.05520291848343305
TCN2,-0.03500844054476992,0.022517219196847765
THPO,-0.015334726548111466,-0.027324018305713578
CUBN,0.05028732607264117,0.04825694608209037
TIMP3,-0.0391840175557024,0.10850784335236714
PIGF,-0.016059794987089045,-0.04459985861560454
CRH,-0.009484939356096213,0.06200897906064109
BDNF,-0.003503917087229931,0.0378679290885822
CCL5,0.003821768627176765,0.05089110999545723
GAD1,0.018100528937676132,0.017105645408010073
COL14A1,-0.03224749115263563,0.03392471998589853
HLA-A,-0.03125373024077799,0.08815446854475857
FGF18,0.030716801909342752,-0.020753580220862232
ADM,0.041996436992150686,-0.042175395420724855
CCL15,,0.004857773403727541
GNAI2,-0.010295156594322268,0.05685934170981204
HDC,,0.016898380362103803
COL11A1,-0.04139909507567196,0.05763782311876839
NUCB2,-0.06789609149499248,0.029473063024482077
CXCL1,-0.035430941387978504,0.047627355042735096
VCAN,-0.04315206186696989,0.10748677805629259
MMP7,-0.013711896401536694,0.1292501387044994
PTPN6,-0.02818012360138015,0.028903797098693704
PTGS2,-0.012893039645724932,-0.010695876215917678
CD58,0.002201514288862852,-0.021561415097974414
TNFSF14,0.02293152762892008,-0.04317159887177747
CNTN4,0.038285931531445376,-0.0026660592740723917
INSL3,-0.017935150699770863,-0.02464550575332286
BTLA,,-0.02383097177193132
MFNG,-0.018687271566430536,0.01899952953092096
ICAM1,0.01182002412375967,-0.05312673550961087
PROS1,-0.023243182426966217,0.013669132380711416
CLCF1,-0.045225977372116435,-0.008082752636158026
PSAP,0.010971389879066115,-0.029747924637271158
EFEMP1,0.02080765732890508,-0.008925448047066445
C1QTNF1,-0.052463174133839406,-0.015965396984007108
ALB,-0.030022997322146302,-0.02786816536098607
CCL13,-0.020117998364093684,
EFNA3,0.06489484428448387,0.08616286533227879
DRAXIN,-0.008824180810626794,0.0753698597639675
RAET1L,-0.004886519730967573,
NPTX2,-0.02493005556657855,0.060902700902433216
FGF11,0.018827625337422462,-0.04324094076994735
CD59,-0.039475349418611895,0.08393818815531481
COL9A2,-0.009228524427312545,-0.0012289532565201752
DLL3,-0.03296835122280122,-0.027321518577317475
FGF5,,0.06328285544370013
LIN7C,0.011189989789837037,0.0008865326483076365
GDF7,-0.014580230653455354,0.0342084971725539
PSPN,-0.01441955594135929,0.031743997021807045
ANGPT1,0.0034750079754628663,0.09684189570042505
PNOC,0.06666552536155144,-0.02543644987598658
L1CAM,0.02305869525301783,0.027279747981854747
APOA1,0.023796114676858545,-0.001142397842692551
PSEN1,-0.021394183202842008,0.07493397015953039
CALM2,0.028193613234124913,-0.14410810913788658
CLEC2B,-0.06101123241917878,0.03860012416904253
NTNG1,-0.061876336548957425,0.03464580385904817
LRIG1,0.06961408978574962,-0.11567383800460143
CPAMD8,,0.024346420994023368
GHRL,0.08053067781378216,-0.035450225478786304
NPY,0.025551379476658465,0.06637155121566399
MMP2,0.027584335518373842,0.09478534195390816
PPY,0.015518207360862088,-0.015456885515128891
ALKAL2,0.006631446714797993,-0.020688037930556343
CSF1,-0.018948284470184484,-0.04921867297659777
SEMA4C,0.04367515577491981,0.07037487288347745
BMP8A,,0.05086561038772002
ICAM2,0.002450466674604623,0.09728310209269159
SYTL3,-0.037256104756389526,0.0816691913369936
IL1A,0.010182959552093073,-0.03448410715926654
HLA-G,-0.012475859924108443,
PGF,-0.0501573117346638,0.11240305785395743
LGALS8,0.06069393174217161,0.032721601962158016
DKK3,0.06540936490772306,0.04087387048119941
COL16A1,0.059223763432596825,0.060246605571299544
TPH1,0.016765087372377356,0.014716781881173108
TNC,-0.050143722195161326,0.010093556553792129
TNFSF9,-0.022532962586346943,-0.01020311609199108
C4A,-0.014734003187504844,-0.029788860162416463
CNTN2,0.06700224898552591,-0.0595303518306896
F7,0.03544272952566703,
LUM,-0.04424844876151213,0.09216484318997305
BTC,0.01223749526137282,-0.028336615672214786
APOC1,0.02814230421398236,-0.08389383265866715
PKM,-0.029905825833382783,-0.04203021171282574
TNF,,0.026955070838945695
GNAS,-0.00932452132594865,-0.007031752563199491
BMP8B,-0.020919065059114648,0.18942538582636115
LIPH,-0.023154053400106765,0.010424089852735262
CCL28,,-0.017176746581789953
PTPN11,0.011045205113185864,-0.027862000114016752
ADAM12,0.01427944902725581,0.1047913467030937
EPO,-0.013949375632451985,0.07190531308085184
EDN3,0.05225759729124781,0.05721808230016882
CCL22,-0.012239969863670135,0.031379267863868285
CCL2,-0.0008380575680365582,-0.045202097895473324
DSCAM,-0.03855573777088109,-0.06250921836234356
ANG,-0.0041106628345073575,-0.008948696497290515
FBLN2,-0.019299603888688347,0.042919297494725846
VTN,-0.018062558697006445,0.025541514653898187
VEGFA,-0.030008186254163873,-0.04891840540058544
F10,-0.024159419245682823,0.0074255582853194075
SERPINA1,-0.06815293670964555,0.022708829456410985
VWF,-0.015891981561983938,0.09662461891909867
GDNF,-0.019533359473823973,
VASP,-0.04960811773168522,0.09018983515578835
ADAM15,-0.0284929208331279,0.09351835298646298
WNT2,-0.016749343987636688,0.043637390373818634
CALCB,-0.02178953152656341,
OLFM2,0.02737000375127234,-0.06321431289831349
MFAP2,-0.006996839036500123,0.08764551783310529
HLA-C,-0.03815205629555569,0.007342222874285804
THBS1,-0.03981428287384495,0.0830384919129855
HSPA4,-0.006530075354128589,-0.0029502869426760074
LMAN1,-0.007605086947198761,0.07139135776739264
LYPD3,0.027441598556038716,0.10865739166910424
APOE,0.02241769768367638,-0.049540493268915214
SOSTDC1,0.04350651667283514,-0.0024279399847081194
ANXA1,0.004838924792746841,-0.07729323108484876
WNT2B,0.030505470087667526,-0.0163506883046588
AMH,-0.02672493292858999,-0.004449486859818527
GDF10,0.04949328895670967,-0.02167744009306685
EFNB3,0.03186456022294417,0.02734376776693609
LTB,0.0704697169178289,0.08598586333509228
ANGPT2,-0.021151581581418635,0.10294651379987671
NRTN,-0.012420918086512857,
ADAM17,-0.026302458936279183,0.04891377707231713
LRPAP1,0.049981006669841094,-0.052722395000599685
NID1,-0.11093368571705074,0.12222905220150711
MST1,0.022168179601602018,0.02069856460547798
DCN,-0.04745734507630415,0.07437768975633591
IGFL2,,0.032527024371054966
COL7A1,-0.02245319585121842,0.06058415918588712
CALR,-0.01482767555073857,0.06445646110764852
PIGA,-0.051414693288267775,-0.008774171255321213
CD200,0.029654482503917983,0.07420804957908689
GRP,-0.013623716937310223,-0.021673837773260294
CDH1,-0.00430976252222722,0.009168475702039366
LPL,-0.04362749752858429,-0.09445269212470311
SEMA5A,-0.04634997956955659,0.01582370160179431
