,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,-0.023678094100226095,,,,,,,-0.021872554854702082,,,0.03688421501295968,,
BMP1,0.013112729137049193,0.11023077803470868,-0.012931462246357725,-0.020656045163588842,-0.04591287288096205,-0.059967746757312784,-0.16561599643746294,-0.0810350106955355,-0.029041379876700944,-0.009959990256910533,-0.07011489364159114,0.029804970412166402,0.04070718763441686,0.03754164314748628,-0.019975360046768892,0.0077085337550657496,-0.024776292692193853,0.001917384870309755,0.060811373240698234
NDP,-7.25930641296113e-05,0.06039812651553517,0.0030913865834000845,0.04867113700014282,0.10762281466495167,0.03487989095495073,-0.01637300935092607,0.03341388757694965,-0.026450888731251298,-0.03316174717306561,0.046285331737990536,0.03169148377539452,0.06047505069180582,0.006440853057403628,0.06207990345423073,-0.06643293961585185,0.21157819505051878,0.056677804440799354,-0.014183166369347057
TNFSF18,-0.02127446312253093,0.013357011931046195,-0.032718416643108796,,,-0.019307716228311875,-0.0351612589029718,0.009704424483585694,,,,,,-0.022556779748388905,,-0.026709232519282488,-0.029519078401006888,0.016391202851331967,
IL36G,,,,,,,,,,,-0.02503181349624833,,,,,,,,
RTN4,0.1032282468742894,0.06981646507898248,-0.005139911201803307,-0.026351179690001197,0.1321119714312302,0.220499739028234,0.18745766110292433,0.01955227709254481,0.06392635247431303,0.19799077958883782,0.10834862834915457,0.06076035330890499,0.030799230427609868,-0.03146668458831615,0.040585960592866774,-0.022387019656895407,-0.059861974009736696,0.033152532397905485,-0.034326249901414814
HEBP1,-0.030889430463748962,0.03317687881027754,-0.000981897561083621,-0.014128353384546967,-0.08441263007662282,-0.03235500411520029,-0.08244638368221517,-0.06001067562023099,-0.06901208277691959,-0.09560141090267975,-0.0232498886670449,-0.004667927880118821,-0.009871522829219584,0.1306860979156265,-0.0039900444836252855,-0.010527929369674435,0.10117422959691737,0.023829267928234803,-0.014068412058511134
WNT7B,0.05631668462915534,0.039010713522679735,-0.025265467102842228,0.02097830467835982,0.07867152928779506,0.12010567767362074,0.14192008771222253,0.0023446323093773685,-0.004446929379931226,,-0.014715453916397928,-0.04254488489702756,-0.04658192775777836,-0.04716805124988103,0.026727547027026906,-0.026709204823814756,-0.05329004333240156,0.025669494210312813,0.1342682181411138
PTMA,0.015599698845091745,0.010009429623742435,-0.10349572644573242,-0.011435889889671752,-0.09921127796360689,-0.17941100964545917,0.08594462430129919,0.09789062229771311,-0.04978040706930978,-0.2572252595514744,-0.08890697229589724,-0.041769048877243684,-0.06820765157964184,-0.03632505269321084,-0.055511250925214146,-0.043353140025932185,-0.22471763311522996,-0.005274343339926242,-0.12204354839980128
FASLG,,,,,,,,,,,,,,,,,-0.04007864916714257,,
CEACAM1,,0.06377831858677778,0.030758177512713085,0.015492783539075874,-0.023094451641296247,,-0.04627021408074625,0.009768255793244446,,,,-0.005978529848351639,-0.02256677531890788,0.14627817507568333,-0.008241062811374685,,0.04582533129486732,,
PDAP1,-0.06661653089581081,0.0009370533751914394,0.031801902669896825,-0.003701388285103634,-0.04130351335292158,-0.08703251351339124,-0.10141158803581105,0.01958213068834509,-0.09134630483518394,0.036592315970999496,-0.06440508518162036,0.009424948834942415,0.018855487109128013,-0.059953868618633915,-0.016054881850320786,0.06439624650087204,0.019462344591820575,-0.02391004639828062,0.09469476942309811
QDPR,0.0914015693390845,-0.018554352031828147,0.054181130819476404,0.01014373195938444,0.10160506954014419,-0.027740944247212105,0.08358101812352367,0.016652099558349516,-0.026060386016291105,-0.20711532942548389,0.016145585788679414,0.013577135286699848,0.06616700075382406,-0.09479080357616247,0.01234901918834848,-9.043019732168194e-07,0.16482460311885536,0.0962193601290337,-0.0743751664750969
POMC,0.038207716258494014,-0.04353400757101092,-0.0032810060440129586,-0.010953572903977502,0.20243232791507598,0.018613550897535785,-0.029473642281591432,-0.00034883447671141477,0.02119365308274404,-0.10361482250323945,-0.01262549318976897,-0.014080441519051018,0.008535159064774473,0.030243856821405096,-0.030003229650852514,,0.06413429324392565,-0.07826146112686158,-0.028587526448200788
CCL18,0.01228696670131893,-0.03404606242464446,,,,,,,,-0.06830942947019654,,-0.0436269028081718,0.02912315480326225,,-0.035148482630934424,,,,
CCL17,,,,-0.008394631981202891,,,,0.009120923515809785,-0.007172093548920371,,-0.02286727228176706,-0.016913324267667163,-0.03257655690222283,-0.02883770010737575,,,0.040178596983570077,,
VEGFD,-0.032145877353566,0.007341451025999758,-0.027771892899303693,0.017679575304475854,0.1307782259179889,,-0.03966715911898006,-0.011373010534041038,-0.041979223301802114,0.01631020455767642,-0.024507563980094932,,0.04791962121553666,-0.03041487287678743,,,,,
TNFSF13,,-0.02569225939586444,,-0.02367185707361819,,0.01482288789960049,,,,,,0.04703765945617432,0.010926945755489009,-0.014922081416101437,0.0426381156781949,,0.06205633597274318,-0.05639139056173435,
WNT5A,-0.06125705003057681,0.023791105543137372,-0.02307417134232988,-0.021616462407682887,-0.06337589225946243,-0.06891063178528539,-0.12036373432469684,-0.0065604729362802195,-0.007468432762624807,-0.022931010678736683,-0.0038516427177501924,0.05086405124907094,0.04313666728432772,0.06416450943609264,-0.02643850442555987,-0.03705980102133952,0.037905455194227736,0.004272481679217262,-0.07972311363312973
CXCL8,-0.07107528289338685,-0.04948647409475973,-0.02600395441831895,0.009972508778363887,-0.07238655985139313,0.02916484056940491,-0.07377715144675318,-0.013262417462454013,0.007531736303973127,-0.08266720181822194,-0.07368486741101449,-0.054582682098700916,-0.05780310703060139,0.009249083517164436,-0.07976199012574232,-0.10515154182621936,-0.0263981531159592,-0.04229938988563194,0.12187976711958161
GRN,-0.025068249373148766,0.0334305316271347,-0.008210087819204707,-0.0288743341162801,-0.0059361885420593785,-0.14601075588972426,-0.14343282698604107,0.002469211706627963,-0.021075922271843153,-0.1327218456021061,0.02270637452655142,0.0022281839410089026,0.07024922512732791,0.03071822724039068,0.011974921714915784,0.0038095620597819787,0.03623252406331729,0.006606697900083338,-0.009778869562398795
MIA,-0.013539792445505046,-0.024352301290287606,0.0019332209900801871,0.0538077563261023,-0.0182922859903128,-0.04023018454283327,-0.06763866112785387,-0.051036862835534984,0.012070872149819735,,-0.03356423199260493,0.038399874690095814,-0.00807779070321149,0.06870053228753788,-0.07892475162928989,,0.09733677153662129,-0.0021117752705936106,
COL4A4,0.006535138943192255,-0.04088904435570739,-0.017044102235024533,0.005162543821847036,-0.01363368357536878,0.04509941911922839,-0.023333004225280878,-0.010603033400117087,0.0017700403907733946,,-0.03255855023557244,0.10934537814559409,-0.036132935802022946,-0.01909397148171626,-0.048728321451189764,,-0.01613889145748591,0.010998374002871186,
TAC1,0.08005546279612266,0.08435908554151418,0.09502420250944121,-0.016687368407614162,0.20283140036827238,0.13996909826112824,0.2562517019116139,0.0570168790533878,0.021914511216085147,0.1954888985795767,0.12150530606370166,,,,0.034566265557424716,0.02041128761729748,-0.02638117807690907,0.033655597265068865,0.08154858354078386
RARRES2,0.05779471249747118,0.05567277701719058,-0.06771803832699207,0.030243357507329868,-0.15016192890892335,-0.1292793494062979,-0.18571408263688888,0.07448335192126973,0.04564346485916819,-0.031163458664699002,-0.07878818026464215,0.009175090401111743,-0.01758220492579948,-0.06196018229103616,0.01816865886816623,-0.021132502824223895,0.11477659773960491,-0.019796607489528842,0.0158525925501411
FGF7,-0.016219004759341724,,-0.03134571638015164,0.0027137498605617895,0.06638459595883893,0.0522984716223027,-0.018741115336638484,-0.03010504493979348,-0.0287959009014449,0.002221753418122598,0.023300116903073195,-0.002005063315123241,0.05079573495625628,-0.057142791374015976,0.034950925069780904,0.021539646764450218,0.16850825822067286,0.007547878680228672,0.08143938901818044
EFNA2,,,,,,,,,,,,,0.017023197348096118,,,,,,
