,UKF243,UKF251,UKF259,UKF269,UKF275,UKF296,ZH8811Bbulk,ZH916T1,ZH916bulk
CKLF,-0.016301967643327323,0.062209418580881894,-0.005661325631121984,0.03956463251588581,-0.0419321062936835,0.024439712269149524,0.06568693654253809,0.06738056910731229,0.014150044129539076
CD24,0.032161222829519207,0.11023624249710885,0.04079181756211098,0.006162117498954504,-0.0033874106306201203,-0.027255424949676824,0.03996164985905626,0.06613629811571951,0.08006470570699255
HSP90AA1,0.028330967653881486,-0.0024135767973373114,-0.03054946321228402,-0.03472695508935108,-0.03643737538478952,-0.004464717870509777,-0.09476079564532583,0.020646833786141232,-0.029662275844988213
BMP4,-0.025083825538897556,0.01312540820060212,0.04478596638961023,-0.019406406883190296,-0.03687932428915844,-0.0009804293716799038,-0.015357214443125992,0.0008462933859045414,0.09445710452884569
SCGB3A1,,,,,,-0.009653099281725102,-0.01473393638112039,-0.013064469608992314,-0.04850051982024292
IGFBP4,0.019342522416894232,0.05964005691279731,-0.027073152401914408,0.004306238164607869,-0.034733699496995035,-0.007997353323321894,-0.029503322231058234,-0.07287449623822914,-0.0328008790587198
RSPO4,-0.02277528913465846,0.015252840048038254,-0.00734288780448327,,-0.01495416898473642,-0.009653097869740964,,-0.008816670627585342,-0.030433967605529383
LEFTY2,-0.038148756626447164,-0.012026455911848883,0.02771344965817988,0.04555960443744336,0.04534965807421575,-0.010584739874151889,0.14672840305699208,0.09206644382054065,0.05684820214077318
PF4,,-0.01080697018179575,0.032723126393522664,,,,0.1039672913352482,0.024885875419916464,-0.023840648922001578
ANGPTL2,-0.019887653447331708,-0.002512945353243276,-0.020856160801389623,0.038688251855068904,-0.03323310688017989,-0.014544529050281248,0.06410963904087852,0.007442817497203669,0.002372017946943693
LRIG2,-0.004876180689063628,0.07601476992261894,0.017689149059666807,-0.05058043565386747,0.013940509629666644,0.019655868089504747,0.008478425166834001,0.0659851765207157,0.13198250332181025
ICOSLG,-0.041350310337562105,0.01875466901076716,-0.03892721930932769,0.04649896599306938,0.039001048348810165,-0.01831977711891176,0.045334684630183024,0.04141225896523107,0.0029973864602198036
WIF1,-0.05300173784576533,,,0.002225086853785017,0.03617529614720623,0.04665386693084355,,,0.01740852618157438
NPPC,-0.04648105394493881,,-0.004848044669449099,0.010273078499905604,0.02808659833322789,0.07201285023755094,-0.02610816116217307,,-0.02924129726511843
LYZ,-0.025996240941771647,0.08213217989944357,-0.00539104119242905,-0.004448440977404285,0.01818669681851513,0.044717947746569855,0.07622082322230672,-0.0664992427571134,-0.06698058065364669
EREG,,,,,,,-0.02558669856249735,0.014790762609042966,-0.027447649291169437
SPTAN1,-0.001470434989833073,-0.04203913617150935,-0.0326503517641954,0.002178414424653544,0.03257405693185283,-0.038633203032838445,0.04512041596791812,0.08749709979821994,-0.039571922018029164
LIPC,0.012770078670063066,-0.016265067697514027,0.029631432734311687,-0.01162522198703559,0.012117406621244912,,,-0.024159254713238203,-0.03717806491727634
COL8A1,0.0001958595048429563,0.010549721292413668,-0.001259292910079197,0.00887117259377371,0.025193571589545005,0.02124687942888387,0.05324410366109408,-0.03242456013202375,0.07935322818310883
GSTM2,-0.02970323283081921,-0.009285418732333149,-0.013459067600950175,0.021753795304915766,-0.019462072073168947,0.02314353006143271,-0.023597533555114576,-0.0015607124722920676,0.0492591082961796
SPX,0.0454302915806467,-0.05369910069063533,-0.012678409221605633,0.012236305634684223,0.017897793265657415,-0.044234661145685195,0.0777454339725079,0.09853577339609666,-0.04627574711932975
MFGE8,0.09808669844806613,0.02854536789920201,-0.009856359699824608,0.01942957959420078,-0.005450034763120287,0.002355873171786305,-0.022186349340914513,-0.0639169527722703,0.019369045975200755
TGFA,-0.015552728579730422,0.0517676938771785,0.01921886450381731,0.018458540827994297,-0.001266265330747934,0.015221104322518912,0.010495439973567455,0.012832037528318536,0.01206327521315305
SLIT2,-0.04615566191519655,-0.028178838153978127,-0.0023221372153534705,-0.025073693095358264,0.006327950352277605,-0.007103475994978678,0.0013928831195631581,-0.003529714062248157,0.050028066605935374
PLTP,0.031563528927145444,0.023033547399304303,-0.046600017065126724,-0.017310675501207476,-0.02218864627493322,-0.002396089380054941,-0.04057097899511783,0.019630878453577524,0.004106566143905605
APOD,0.016749087509211096,-0.02838380817455008,-0.011121154065869103,0.015871620893091777,-0.028862801774945716,-0.0007129034925856294,0.08763799691298708,-0.007452438874842206,-0.04319731199166627
B2M,-0.0629161815044552,-0.0453017421958442,0.019993714833767145,0.06103545507653116,-0.0592855485493774,-0.0288662763022609,0.0371580025358784,-0.09097317743724964,0.013195343472493256
OMG,0.039981512343290636,-0.04731321884704746,-0.03218074322171652,-0.026491308311378487,-0.016297584868104575,-0.0017181492945425206,0.07155783602821465,0.10062209989223074,-0.03332147614061752
CXCL3,-0.0060300465518450105,-0.0222181022137318,0.01481446838199956,-0.017258859794544147,0.006539004003458287,-0.010326774280767356,-0.03510340689914194,0.04947394571854098,0.05836063371191748
CXCL10,-0.0069640445172274345,0.011539897471532095,0.053934538155954274,0.054874571321539535,-0.010134610562266189,-0.01568712596665836,0.025023504300839525,0.0021684387786783835,0.03381623269149069
RSPO3,,,0.004973455802654881,-0.0215849160225747,0.026888566821844095,-0.0013304767817982884,0.15581731767913282,0.10554085980411994,0.008263924352277725
CORT,-0.025535111862625463,-0.019300564397701964,-0.03323563087450426,0.007991460220863559,0.07713367122470124,-0.03392873027976569,-0.01443969114330143,,
NCAN,0.010101511727162752,0.053231029226713,-0.054554757535691736,-0.026108606965777704,0.054129652633151615,-0.024986262286807382,0.07935141868875423,0.06964061951219178,-0.04954006186055943
PRG4,-0.034849432297949075,,-0.014626983836042794,0.0018243222044407948,-0.004648296263576762,,0.07528213466810708,-0.030846760364316144,0.029898522592895937
ZG16B,,-0.013004432171738326,0.06873819698387952,-0.020187929361438275,-0.010216528640328924,,,-0.016979255841019385,-0.0203385186229313
TGM2,-0.02675595106147135,0.020831175688801967,-0.004542288726069893,0.028094563668907505,-0.04356761764268674,0.025820130003132536,-0.0019294731956661522,-0.04677103065954689,-0.014673385433019302
VEGFC,-0.025005163465899847,-0.01669819170301351,-0.004319257814060486,-0.02465266853437749,0.026006460790912792,-0.030748379583532014,-0.028931878385782768,-0.025353942421963753,0.06779654881678278
WNT6,-0.03171320886639806,-0.012026456227477247,-0.020231002057579193,-0.018387429537712007,-0.022736520089685283,,0.20148691099492394,-8.214202025504233e-05,-0.021015791733387128
NRG4,-0.02363380822868849,,-0.017801708452610605,-0.023290045404438943,-0.01962760572134724,-0.03889964709611216,,-0.013617260009537497,-0.03160452738738781
PMCH,,,-0.024666001366270014,,-0.014954168263036248,,0.019407666744526562,-0.029363985643639665,-0.04047414575956883
COL9A1,-0.004585930524678388,0.025054212182783274,-0.018592585208126497,0.028048710423433546,0.08963422825774828,0.007264288376043309,0.07357347594387974,0.09034489238241597,0.07775871207994224
GDF11,0.009932723243556204,0.010075913791661381,-0.013737059510414616,0.053615418270906094,0.07515817682802935,0.04293436897091838,-0.0019901062253754845,0.0517767718693356,-0.026988397181859778
RAET1E,,,,,,,,0.15139496163767704,
IL24,,,,,,,-0.013578736515722908,,0.04920429699061404
SORBS1,-0.013155148135115523,-0.0133361103712988,-0.002170353717450723,0.011288836473563026,-0.012834922380906073,0.0392212373948359,0.013591095609431588,0.03704115971794186,-0.0612797904018751
DLL1,-0.02895237319887868,-0.006042110767229976,-0.03918748389108688,-0.014743123887749735,-0.009426650582972197,0.04166129410745825,0.06617200937810766,0.02462901091514371,0.04139426623024636
TLN1,0.014622934807752124,0.03205921833233549,-0.009165441083606016,0.019054781571032523,0.06605974074334707,-0.013344390423237635,-0.019557595426697435,-0.07740038996408792,0.024445917578913318
COL2A1,-0.024190759051927465,,,-0.01725886566792541,,,-0.03539034119719242,-0.01981771359958277,0.06536997429437172
SHH,,,0.02372469837333096,-0.013567565476834006,-0.026148827474234186,-0.011083479532467954,-0.024193753826617093,0.01534725198130213,0.014826650981131891
PON2,0.07552124098782886,-0.051475074644333894,-0.05404525620684901,-0.005611118691405729,0.024737736095751077,0.0141750114181287,0.05940529167843994,0.04995966022571223,0.014342826359808084
ICAM5,-0.0364070714715201,-0.015480750111530116,-0.011190546528978032,0.01394675744634666,0.0027279739876412915,-0.034457078145690344,-0.0028757495676548198,0.08516445046900592,0.0343560609735644
HPX,-0.03852221878507497,,-0.028567753253155043,0.03571576021865928,-0.020049304257959196,-0.00965309829761488,0.10049994040299104,0.12094748855956983,0.11243295353555134
SFRP2,-0.031494968538619585,,0.04999559600968006,0.1517067945589026,-0.016709784020424442,-0.030529880608721298,0.06505951690577563,-0.039781731254929245,0.021369739626131992
CFC1,,,,,-0.01285759857077975,,,,0.00847452295261115
CD70,,,-0.029423720139337042,,0.00015813891658472345,,0.012025067838157153,0.16042361409082345,0.03650627721610063
HP,0.0016259168438820216,,-0.021093702722067037,0.04866165183605122,-0.026011816780262514,-0.044754377546056615,0.019018825918409293,-0.020369931596148295,0.07035596495160636
CXCL2,0.035725368835080436,-0.007275801026587872,-0.014221917206274004,0.045316027401848064,-0.012987074175621512,0.19971192409135324,-0.00787807078512047,0.09879746981510461,0.04485051660468017
NPPB,,,0.03685292300643348,,-0.011258636210238671,,-0.02949403326101799,-0.01381319372242712,
CCK,-0.06257398898666496,-0.05819222698554796,0.00043930857559568875,-0.02218249642641473,-0.023877596859005465,-0.020868383400851818,0.07513211083161479,-0.017919441204323736,-0.06005135159630563
SEMA6A,0.10279964162933884,0.025485002964351695,-0.0025976444830152555,0.05281919695983434,0.056931959699008564,0.03440244974987209,-0.016745208264627442,0.08183014734232492,0.07183389094221494
IRAK4,-0.020379848077570074,0.03119527582364644,0.00010419954431114109,0.03547213617414,0.043307790157789024,0.058791620931536934,0.07105362060182262,0.009575949380665534,-0.004692636371280072
GSTP1,0.015150818300134105,0.03496677907871655,-0.012274900139741871,-0.0052104187135449355,0.0016226219032014697,0.07001353117052542,0.06215311169817828,0.037813270200843026,0.06687319512478897
VCAM1,0.009618090235914395,0.04041736273607327,0.004577432436843007,0.087406922536355,0.019443899598212692,-0.03868112308002925,-0.024201921448215445,0.0169493296208831,-0.00978012717482801
NXPH3,0.04260128546628449,0.011766914736155326,0.03722397792833532,-0.001777728328347577,-0.009224282302005142,-0.03592503418446384,0.0660074771230568,0.08929197306714798,0.011602986052786915
MTMR4,-0.0403242751700853,0.0341965990713384,0.012055983757332788,0.038283642274501636,0.03322727081533189,-0.024532012739646978,-0.006363763600433799,0.07202869114917468,0.054034843227832384
LAMC2,-0.021582316349305807,,0.0020370674436949315,,-0.014173366928114843,,-0.017832691165497436,0.05712267291943541,-0.030433984359346654
IL10,0.08859849857028947,0.03994684833495226,-0.02976899105722917,-0.02264748524359147,-0.015397038122833124,,-0.0014173851054621856,0.005874554488629708,0.014349769862037804
SEMA4D,0.007402432934550861,0.033706357670572784,-0.019122573081108832,0.01568137064013667,-0.00015674427724447114,0.03939244226773482,0.07706074105381226,0.001478902114822536,-0.003938427232122805
TRH,-0.04211708481874651,,0.031126200447246906,0.04697915137588725,-0.007174761902014276,,0.04242824281834965,0.011473164458880065,0.026780645620031983
SEMA6D,0.08046116052332361,0.02682165960490868,-0.004381748480478692,-0.005254383924896298,0.023356120942959246,-0.026377050263014616,-0.022614140451270363,0.05322142532441547,0.06159844528008688
CEL,,,,,,,-0.022169087946595514,0.050248100692727074,0.03173914007270131
PDCD1LG2,-0.0024253867625609908,-0.01991127471562658,0.010203051743411152,0.0028702164729353438,-0.023095445141197428,0.026734678395034527,0.04793278939315466,0.020618595456313657,-0.0036822479380425994
SPINT1,0.036996848647954154,-0.009591760936426798,-0.04235640697703003,-0.025471268701568572,-0.024623127830314978,-0.015775286350525924,0.026035401857462115,0.07002645790091205,0.017781181006229614
CTHRC1,-0.05279010614530285,-0.01804104149561042,0.04838750346975038,0.06422839046038117,0.028914843846126786,0.025220591999145565,0.0725922261962883,-0.046867056751377,0.0066588048746586154
PODXL,-0.014861766961996021,0.0156072963818181,-0.009489590504421592,0.010137395738177783,0.03981664184646417,-0.017684080933895098,0.025860287026670828,-0.07885901512966319,0.018801852710692166
JAM3,0.06480605183788829,0.0012667279941848807,0.028093033542733157,0.0016081545712988957,0.0465858842605855,0.028618674410355864,-0.04034360615162227,-0.004343580082225574,0.06552233174484998
TGFB2,-0.005805982947883494,-0.0018158994962953995,0.0287468980083008,0.024942229604471042,0.019430177404707732,-0.012801448072948397,0.018613257728373214,-0.01814035286630976,-0.026741421778736393
COL18A1,-0.04867179436094766,-0.0005475956081152547,0.0003940060375824655,0.06569827322934858,0.011584183986769497,0.024582136302691727,-0.023111809865816166,-0.12587193930151763,-0.09860245504188755
NODAL,,-0.011583493706957703,-0.02993468535908426,0.020572718249360633,,,0.0796031163868059,-0.02117443295789822,-0.021276069146330626
INHBB,0.06790257093349761,0.0007835200883753128,-0.021235873521628788,-0.023069740923094294,0.0017736218862738073,-0.03554286013064732,-0.004717921488798109,0.06267233484134083,-0.012126811043191386
LCN1,,,,-0.015145655725931241,,,0.0883347773576699,-0.0156458284865536,-0.021346843462608178
ARF4,-0.03237532971472546,0.027221173840765018,0.03520771210058827,-0.00978804153672485,0.014168075481038335,0.0787961504363399,0.10766867378985515,-0.0688948461868633,0.027136761507403635
CXCL14,-0.030994583329700894,-0.05493049497936269,-0.03372700280883867,-0.006045601170350992,0.008069424048878657,-0.025944382502432504,-0.027869653328869867,0.07196155699769632,0.07143152724780798
LIF,0.04771491893537489,0.07456603946661795,0.051002558842827256,-0.03177209495619529,0.03286083374629914,-0.011443968407615706,-0.004521422855124045,-0.04898454256227376,0.07019840356604612
IL17B,0.021232796118034872,,,0.037998524765086715,,,0.040546859625706075,-0.026427993514754822,-0.02413554125625352
MMP1,,,,,,,-0.026108159469546203,-0.07135061361408425,0.12903899160164933
MATN1,-0.020325208564382215,,,-0.015879190351530563,-0.011400035852557815,,0.03351961727072188,0.0032965494511771674,-0.021994961105029985
ADAM28,-0.014093998281358313,0.00157848863120801,0.007970746683565573,-0.0037600937810935812,0.038797432065274466,0.011107013036711052,0.03360256614229472,-0.024968153060976384,0.0057838217104490604
TCN2,-0.003911131051546542,-0.010789022126486294,0.014197167986872223,0.00440669817752426,0.00933553123048332,-0.040911932751573864,0.01133313563362675,0.007350829542408682,-0.008458367463965678
THPO,,,-0.03083657858944003,-0.030902984159670983,0.0005128025975403273,0.011875475009432784,,-5.747089079681393e-05,0.030607059791809246
CUBN,0.09511431822880452,0.02166884165684534,-0.0043628018651545005,0.05373511453822869,-0.014603703084575231,0.006204318422840789,0.03530741392998734,0.05346169100284258,0.025089715260319372
TIMP3,0.05729584731946912,-0.03062613446820781,0.0219591733102494,0.04772410580932702,-0.01255047115446358,-0.03304305538803072,0.035708530595638215,-0.06623642344345106,-0.013762591505853013
PIGF,0.007389936093230176,-0.03394970530181269,-0.033632310009617535,0.0018127590876404044,0.0404872323627458,0.07974563937480407,0.02397284047785703,0.0630031345830002,0.022273891254129197
CRH,,-0.014537254058466701,-0.017144454981126486,-0.023290035747802966,-0.017946317503196304,0.06091608132164203,0.013021159446054453,-0.023200761177801142,0.03820651218310102
BDNF,-0.036818497846869844,0.03600211366336715,0.006322285009308073,0.03241090065076941,0.032544161188374665,-0.004512104470666607,0.03130657871264619,-0.0009192185746200365,0.13711606801769655
CCL5,-0.028180812770997685,0.007847091762520372,0.028964011530596946,0.05954796551105761,-0.005934786264147422,-0.02975764111620106,-0.04418273727184087,-0.04816733915350601,0.018043492514026593
GAD1,-0.022895749921357643,0.016529718050654,0.005115810433582342,-0.013060344021975036,0.02773566795284416,0.033859889681744436,0.03503617356757678,0.1442900843475126,-0.007840983701398999
COL14A1,0.050725992782434066,0.05340177162876724,0.008799579923772151,0.0020316141303715874,-0.02476334489122903,-0.015598515471483937,0.011270449700459543,0.056898451123448136,0.11574912093931151
HLA-A,-0.009485490917153064,-0.04522381724306869,0.0033931159360457612,0.04308172778497961,-0.03254980477684352,-0.003010836338499509,-0.08553132070439963,-0.07411131708293696,0.05766431963492664
CD5L,,0.011283152337609294,,,,,,,
FGF18,,,0.06998794998146057,,0.01042016889857031,,-0.024726170583280634,-0.015471704543533651,0.004588321723794311
ADM,0.05937523483799454,-0.02838576448027444,0.04100217127149516,0.02191086452101795,0.030858409690883576,0.018259588958083526,-0.06876907705079671,0.013100801398270984,0.07013469038973907
CCL15,,,,,,-0.03397697000674286,,-0.01341860814948807,
GNAI2,-0.05271579521301667,0.019307677211256775,-0.045151528328928256,0.012471608474528183,0.018964236310750466,-0.0393092519539905,0.0013480061666503844,-0.06725540120169977,-0.02974739184378838
HDC,,,,0.02192340203586368,,-0.014497110728868135,,0.12490323588024631,-0.02199495114372027
COL11A1,,-0.04942074377260265,-0.022074002752285635,-0.027536076990165102,0.001746580184106885,0.07253732294841211,-0.018861029301753842,0.030164176877697034,0.07275160104431426
NUCB2,-0.02578646361757342,-0.015139828768339442,0.002839381116569697,0.030896596125088924,0.008377343471454675,0.019489006339083997,-0.004561341907832416,0.002550360343794552,0.03773368237283732
FGF16,,,,,,,,,-0.021673165026359048
CXCL1,0.005114420749360038,-0.0155949970445397,-0.04509272107114902,0.039135865262599004,-0.025795286136849123,-0.01083683874378129,-0.04368189641905985,0.05955214309999344,0.006066478500333414
VCAN,-0.04403749297739301,-0.014722237283583682,0.059122997901178115,0.026452244712189325,-0.005236833460934637,-0.04933880333984267,0.006450271534930457,-0.10278147554005744,0.0734850309831327
MMP7,-0.004116821133360402,,0.016161525519389264,-0.01105507962636529,-0.011258636148725677,0.03543394150362024,-0.0068638385392290726,-0.1054031035907761,0.06918663529458208
PTPN6,-0.028827161974954107,-0.022925530178576608,0.01753782251596355,0.10692851525746007,0.004552902866267503,-0.0393317646218084,0.03411039113062968,-0.0005996454805355079,-0.041894947846595004
PTGS2,0.056888331770523624,-0.013917716808317621,0.04204245566657613,-0.014189293949565277,0.013705957222555475,-0.02311167273769106,-0.05989114220261521,0.09524662522655498,0.1152838270041287
XCL1,,,0.10335587105984861,,-0.018491888615827887,,,,0.027083947734347354
CD58,-0.004876396748136668,0.0673150221213584,-0.0005173864120297819,0.04431486187614842,-0.01189837560555518,-0.027657630869350497,0.03634429812707425,0.06886033903732373,0.032506351420697244
TNFSF14,0.04131805262938918,0.02309044930750867,-0.008605401390467218,0.07608419726739306,-0.029819006657062375,-0.010584739874151889,-0.02695665764382203,-0.03218424075787447,-0.021371741782372725
CNTN4,-0.016657079598017013,-0.01273224317559302,-0.02663472598070855,-0.028431265277070263,0.006887129587792641,0.0023463701977149976,0.040655084033305394,-0.022832596239610366,-0.03448715582461848
NTF4,,,-0.01874701679983461,,,,,,
INSL3,,,-0.01362113860061998,,-0.012982391614190176,,0.03756015467129978,-0.018373118241934265,
BTLA,,,0.00638021630280195,,,0.008064948254263515,,-0.017765886671928344,
MFNG,-0.05964185315437203,-0.024844473217574464,-0.015980770035876057,0.051877239280367575,-0.027640509379097473,0.012522744162482582,0.05396386190079827,0.023597404507639884,0.008136441631903146
ICAM1,-0.007636425979355732,-0.05112124456482904,-0.022121252909254617,0.030748561957770242,0.025995828485635093,-0.006366327544842264,-0.007170824165098528,0.042608223171772146,0.02438287901887055
PROS1,0.00020998189433793727,0.04534662635947744,0.008850019261009895,0.04197490639019094,-0.003226067973554439,-0.004990218201650152,0.027987206157632148,0.021978770432798913,0.011491857395533187
CLCF1,-0.03539133083577653,0.02555935803029145,0.06166575239171312,0.023047680097258882,-0.02984570839097169,-0.028908463228221708,0.023443626184199116,0.02925518139600051,0.04882146015837551
PSAP,-0.07134061039035826,0.011323718872600965,0.009685009686092743,-0.013078282544348632,-0.032755687929599014,-0.028176334991648167,-0.03284580055004003,0.013475478227492933,-0.019933711783173078
