,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,-0.008013024057179602,0.005199712516631099,-0.020581513253717983,-0.03950638596573048,-0.031011583339381515,0.048797591853375205,-0.01034135084578204,-0.02267918656010403,0.003111653410453877,-0.009546019252581956,-0.10365624591929234,-0.04062030941881543,0.11822097584671494,0.05523732307389284,-0.01846348113024951,0.04300744537070762,0.06080186080627473,0.058326454275048824,0.07264260243837141,-0.03261608548205559
RARRES2,0.029405078552397695,0.03970319807488609,-0.015442581722851413,0.047592541025497336,0.01648294131617144,-0.011348030947027063,0.018908724082981172,-0.051823307655532516,-0.029573957969557595,0.010062776770374775,0.10947347689259222,-0.058362735015060015,0.009923916470418122,-0.0035190367780441093,0.08593142884723298,-0.003012218908504888,0.01708961864679417,-0.04031656851145841,-0.0182493825748609,0.055660112488629274
SEMA4A,-0.009296534912470312,0.03955228212650517,-0.03760804741424308,-0.04070006250610558,-0.04667119423107316,0.02026700510126484,0.038681701303310036,-0.019915628318573235,0.010599938192266707,-0.028662456116392492,0.040580449023298264,-0.05654321189460797,-0.05222648285561445,0.04702143872949828,0.08301851771518229,0.023871419234793623,0.021691108857710074,-0.012328771002625704,0.02955355517546643,0.011902002890135566
GDF11,0.08280267731397717,0.006644373581224109,0.0048126475332395105,0.05313843053319598,-0.027136000544789547,0.007590454163503021,0.04621648000046551,-0.011929533968076368,-0.02272902543058905,-0.04370163714387184,-0.040053388723771614,0.02571292032631956,-0.04452778396026558,-0.04608829890540494,0.0015068740461653088,-0.039678982335262916,0.05443680297318467,-0.012837544202237346,0.06127936805995599,0.03457049181832493
GPC3,-0.029783051235803347,0.041565035025673346,-0.005631217809072921,-0.020476574857794503,-0.022232756984866615,0.010887778164044069,-0.022752369738190045,0.0022920822072584014,0.02314208980175371,,-0.03926438513875438,,-0.03363201839178986,0.1273699069073422,-0.03392190062169728,0.07251620101427723,0.12228124198897987,0.05006950076916274,0.06569030487707053,0.02342769386777853
OSTN,,,,,0.04533084787065581,0.10942505211885355,-0.017445695424969113,-0.02417318005366154,-0.0183777802831273,,,,,,,,-0.02369864789637179,,,-0.039664137135850416
GRN,-0.015976333694127046,-0.024096162139705883,0.002820346146302782,-0.022787491118471323,-0.03483639625093064,-0.0299797188664383,0.005558293051808925,-0.0421654021163075,-0.007302253407553695,0.005448970042154073,-0.11369464862143223,-0.12450579454848924,0.06680452313759942,0.015158589779640231,0.07406351783332775,-0.01075764498078489,0.1034361654485095,0.06208656242929413,0.07645485299483523,-0.08594465379406023
CALM1,0.026835119171233688,0.07633696981209524,-0.05515867680619442,-0.05816215958398715,-0.07943867414649207,0.036215681386800674,-0.03775938944329901,0.03629481394055142,0.047558251497177614,-0.03846793111644888,-0.03191167959210305,-0.025079109993493325,0.07528651770286961,0.0018773680617436782,0.02161999437474549,-0.024459946878045116,-0.04279782570377488,0.01772824213353197,0.03645947207603513,-0.055105822267740724
ANGPTL4,0.038234489605286526,-0.07124046780335491,0.06477894932154545,-0.028168118821106387,0.049240365076909126,-0.05228584725178597,0.012142235350700688,0.023501948633448566,0.009385843149977948,0.06156030296452439,0.028361018923176565,0.0004270199262278545,0.10755884867254849,-0.0042889632110558315,-0.005917855054549975,-0.06028468948823931,-0.008398745610780592,-0.025158587861603562,0.08864249270143783,0.03132057245452346
BMP8B,0.07528312644062018,-0.011529663645816018,0.054017526184864134,0.02908254614673043,0.02990616182535531,-0.0687288101895921,0.01542389575551893,-0.03389580287789891,-0.00991203678293448,-0.007347934769332832,0.03399968108369722,0.06323135694496769,0.0034213030807153347,-0.029422713686495888,0.0843925353459198,0.022878243658435035,0.008458100608032065,0.007994663218692672,0.07160173583345594,-0.0002017591607154745
