,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.018147049169839932,,,,,,,,,,0.027400552521226838,,,-0.019802430008117634,,
BMP1,-0.04081710865741608,0.012548288497047463,0.03148040302910661,0.02388824216412895,0.2175407260516149,0.06402218696763098,-0.04966303671585693,0.11779453867161799,-0.3099411803825462,-0.13032828891165887,-0.024702801464378518,-0.17596754891094643,-0.28567831682687805,0.012917157069597535,0.08458506433781246,0.08794738049470861,-0.16352224582954814,-0.1243846113755115,0.11988874810102089,-0.06309943213459307,0.019703584529226017,0.04446033684042045,0.04561277463208608,-0.01578549233947012
NDP,0.07688926565394215,-0.06670915060157089,0.07470338984138261,0.007981736067752387,0.08365010707299275,0.057340001001586656,0.1577454164784109,-0.035202025312858064,-0.06409071582197605,0.05333897522731575,0.040866305875120065,-0.10117106732921274,-0.06285765976433344,0.10940021198668884,0.2021727862945912,0.02750502322224266,0.027718273725701924,0.10471629757909351,0.010536622364966924,0.1067515254629145,0.023402275761318363,0.0073768613609988595,0.013383314830199645,0.0961478346727193
TNFSF18,0.12383721452757732,-0.03868759027626612,0.01207709049771266,-0.005247428919166987,,,,0.05881486136459848,-0.08246486423733744,-0.019548974069278264,,,,-0.08621040040171607,,,,,0.04054731590096796,,0.13410829736204996,0.042086816547306234,-0.07781588675139592,
IL36G,,,,,,,,,,,,,-0.03775557329035507,,,,,,,,,,,
RTN4,0.11561532041362202,0.3062298137491986,0.028825317338393157,0.017827701412968563,0.10759189642259036,-0.04274982891817495,0.16986459916346278,-0.20729017050656573,0.4172577114558811,0.1974521517517716,0.20628844229229326,0.4136842358022455,0.47712613337170695,0.16099913150172865,0.03170274092581968,-0.09721321094893007,0.055923136052347465,-0.0034530620047629143,0.029083708266310432,0.06902268333823262,-0.030695818372745313,0.032101705863481565,0.3195836165567572,0.0779156982842442
HEBP1,0.008697226597401119,-0.09882836449292591,-0.016511711921087403,0.013164699628606544,-0.03286421497939437,-0.039191514891005454,-0.01802937128148459,0.0548141096001137,-0.08729464097022376,0.04563260227776085,-0.040073204596237665,-0.19865997865631918,-0.013319370738325429,0.04994990364892047,-0.0277224448000985,-0.01901643616577877,0.10637688306086487,0.1407899217675563,0.041485162216372,0.05618870226164572,-0.0014343193799106516,-0.017054479169747963,0.022782409553445453,-0.057214647987994326
WNT7B,0.09068231174070199,0.43207852362723087,0.04730878317222046,0.09861008649154769,-0.018504471213802828,-0.06999343034601006,0.053028535023926654,-0.01590968448401025,0.20289121589645343,-0.0017037256427101354,0.06783506345333358,,0.12215194367916048,0.1973694982858638,-0.09868839228949361,-0.035048719201974145,-0.020446151861158064,0.07024869930666461,0.04690835086054438,0.004746268089310526,0.04262715825071714,-0.032542462790322885,0.06990193644808901,0.08395296345410343
PTMA,0.23685519024646443,-0.01068808902114506,0.15916303829425657,0.013436788619056738,0.27851567570982755,-0.05053529660937227,-0.13289788944876868,0.34652857088841843,-0.04830046137002038,0.09840560337610416,-0.21004591004766993,-0.5188309543152954,-0.4590120211375854,-0.008051110460712508,-0.026292839794938364,-0.1354481107786105,0.08902511220546676,-0.01959673396870244,0.03969749565044812,-0.05763927628797601,-0.025075244344114494,-0.04444303696014111,-0.14042571775594412,-0.10134906137005671
FASLG,0.07899555311552009,,,,,,,,,,,,,,,,,,,,,0.006810084768811095,,
