,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.06145630786703764,,,,,,,,,,0.09463196388875421,,,0.033175281655853484,,
BMP1,0.043373606849900444,0.09830473050920954,0.04578248407270022,0.003968761837317253,0.08183146474250615,0.019911636790706025,-0.059077439164480806,-0.10031151233620818,-0.5056125704109532,-0.141417125029235,-0.048937286005432346,-0.1656329801480775,-0.24076351842987523,0.19040306941937093,0.04349427414111022,0.08188572151477713,-0.02554735414742608,-0.14923242463051462,-0.023712904050922426,-0.08204967736947193,-0.03206480308894915,0.2672072106231013,-0.0328353329638473,-0.1025754506260437
NDP,-0.0038960072391256897,0.0383045238537549,0.005128398934061201,0.016042783844066204,0.08870416074182937,0.04216764824265679,0.16526297693653136,0.05193023065710604,-0.10044033655531545,0.037596206981709804,-0.01711396161735937,-0.10372536263567332,0.003974623858061878,0.14052506399237244,0.10696084050829258,0.06284433927096317,0.10917311008503706,0.08493072811946374,0.04894819884817092,0.0050247549799688086,0.05327662250080965,0.12615633867164816,0.01395784597951934,0.0006101367776162095
TNFSF18,0.0821586671641623,0.037785256319744075,-0.00807519978693631,0.06281738949538261,,,,0.006782986834363229,-0.08208772010296798,-0.01431576166908162,,,,0.1310723704451587,,,,,0.004512430952090946,,0.0008440184837481637,0.0739037950222032,-0.0460712171849857,
IL36G,,,,,,,,,,,,,0.026737602840363833,,,,,,,,,,,
RTN4,-0.040682417344862755,0.10997092699207316,0.00601753927559415,0.021888468332703793,-0.012460580450916236,0.053220514090785175,0.16439180554962987,0.2635984347032004,0.6696892035387436,0.15022000175857447,0.09165635177673251,0.4937272234424164,0.3850370351098029,-0.02893986121690617,-0.12709895379518474,-0.04617639399670876,0.09809718569913804,0.09093760701751963,-0.058554967390185376,0.18671807676295138,0.008389465895539632,0.03316898762682873,0.35083199073123494,0.02488460968303191
HEBP1,-0.026613454615731506,-0.008380478478306289,0.04319527686314238,0.01202641795397397,-0.006626411502241681,-0.0019724625898505546,-0.0018555547746886127,-0.13356979603642136,-0.2675128283412202,0.02667489811355552,-0.047439754443149115,-0.2304032089616487,-0.09178478874507724,0.06466101606689285,0.034534562881706414,-0.03990271549728214,0.04074622049186055,0.08743629717032053,-0.043203780029869056,0.09017311554984739,0.09078257074460501,0.12281112978742949,-0.03710148785313105,-0.055758291795100966
WNT7B,0.023230931279540776,0.037468658686762094,0.007058946080072822,-0.028132461423606852,0.05438677606964817,0.011205928516359123,0.053226279465767995,0.06144969783602951,0.3234696080361322,-0.020179392672864116,0.052139127793811677,,0.1654022206211235,0.04284227594049441,-0.06534064810609383,0.0026003285161993084,-0.012650861679163478,0.015398982522558358,0.0039676157732823816,0.057622617286791473,0.11623993607182757,0.06740461517069897,-0.04200156270948201,0.12512862972350042
PTMA,-0.04640882013617351,-0.12067676977459615,0.04929109870811451,-0.06400468587235969,0.17329202532191543,-0.04443890894204034,-0.15958187954671768,-0.23948520143385457,0.1386238720254602,0.16623069257165746,-0.06771206674956697,-0.5910139946904578,-0.40886600009551144,0.05356586999235205,-0.13542347333582747,-0.1270009222115588,-0.0021128754298407205,0.019324357066079788,-0.006271181171047649,-0.07403980208673538,-0.015242319694181114,0.03575271900302856,-0.11440568668975985,-0.28080503549484337
FASLG,0.0028002864230842334,,,,,,,,,,,,,,,,,,,,,0.03601845404920102,,
CEACAM1,-0.05223859116537305,,0.048071525526221084,-0.002502478432931777,,0.0019637097565568884,-0.012383514039057393,,-0.12101140357134009,0.01652167626977686,,,,,0.03706634206962873,-0.03312232367721289,0.0030707726614095905,0.011371070834928092,0.02158728547760583,-0.05420758364358665,,-0.0025658353314281187,,
PDAP1,0.08412078356612414,0.006199595730589824,0.015954317082130076,-0.03698333552129881,-0.005338622546727695,0.025091471893282258,-0.10130213678959005,-0.12330456060324047,-0.3759279015605251,-0.009945151105390633,-0.011976597059217659,-0.002999937184632842,-0.22702421358875444,0.12561373501706544,0.04269933963375125,-0.02644399662042006,-0.001216580691245204,-0.04226907752819948,0.07912624835591024,-0.019959510796171625,-0.022050244016274683,-0.04721336319462138,-0.01498725539915443,-0.01810151625314654
QDPR,-0.05942735155138507,0.10893190391246796,-0.002955114211950806,0.040042758090510465,0.056225569821278444,0.07016646606022456,0.2573624425725674,0.11540332106873508,0.26017407026043976,0.2003977632246957,0.02535255827534494,-0.4670612540585446,0.06498069350291913,-0.04226921547654146,-0.0039076262315346205,-0.09471109248113245,0.093838751836704,0.10184436111486164,-0.03075072806513597,0.044560976632091936,0.0074332666604509925,0.05837593490260007,0.262246701753208,-0.07340914496522329
POMC,0.00954334970816096,0.06492592552914797,0.019085342503252858,-0.056139582670064844,,0.0314567180060669,0.08838394308142351,-0.008179279170639554,0.019583147697680766,-0.02902217087866377,0.014999217849221915,-0.08579072066848054,0.08682784686647531,0.14290681453067922,0.059751310102667946,0.10484951658032136,0.07981394027230361,0.03217626008304015,0.021660377127518064,-0.00938581972268921,,0.10892783013289138,0.017391939981230738,0.0382035215034949
CCL18,,-0.053240915597258714,-0.057625515215050424,,,,,,,,,-0.1891251643278334,,,-0.05003192708009663,-0.023484272070384987,0.013012317927940336,-0.030125010892703283,,-0.1341752471078298,,,,
CCL17,,,,,,-0.01929737157667076,,,,0.06392220195936917,-0.021420446251652535,,0.000981009764363675,,,,-0.014483323973729091,-0.0670093497546924,0.017906951263050398,,,0.0902557551326147,,
VEGFD,,0.016980869070333516,0.03210606365228341,-0.0013191828262181327,,0.04683178520022092,0.07233701331695153,,-0.12163081628420704,0.04818972126625584,-0.03825682908824342,0.05468362709030671,0.013188083817647552,,0.04029525677334913,,,0.007564614807372733,-0.005205365107692261,,,,,
TNFSF13,,,-0.01662369565165025,,,0.04022180700810149,,-0.0012219112644877037,,,,,,,,,0.11814585246807896,0.0524512521330772,-0.025895945738256126,0.046512324357618956,,0.05601857367511344,-0.017309361503976287,
WNT5A,-0.01039625955791433,-0.003741308487941371,0.00303786723228923,-0.035611415222541756,0.004013215703975503,0.0607344564671834,-0.09564785581183191,-0.18537524178691722,-0.432510232771713,0.03023839902256755,-0.05125264836673187,0.07428068972801513,-0.11264042314032793,0.13368516112698756,0.02361412778817719,0.049130762457836964,0.0481151670265281,0.09090435906916194,0.052800474714249125,-0.03381553001303603,0.13427868163943849,0.17759036628199307,-0.13372645062226457,-0.05218920874232797
