,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
PTGS2,0.011761960183209033,-0.009573700661093339,0.10790015848968798,0.001416549939964514,0.06261878457782738,-0.03630346307751887,0.05174580983770809,-0.014385383598228467,-0.056206331994427955,-0.03128313545978108,0.07216455564828911,0.020186296799457725,0.01041071233545219,-0.038499494557280904,0.0620933928861687,0.054092649495923906,0.05778283316108741,0.04963904229006943
XCL1,,-0.021803966095891785,-0.014710420955588733,0.02494950971566309,,,0.035419925618501005,,-0.035464780837761514,,,,,,,,,0.10719566967016114
CD58,-0.039488750505049054,0.007130127953616211,0.01610165217689636,-0.0046086969891707035,0.06068235058266985,0.06847721760571451,-0.009575372937435718,0.0017861735494597633,-0.05216109394265499,0.05702257869794706,0.07004506403903889,0.10872911099968105,0.08290016678270995,0.02865443497573321,0.027483835111929863,0.029909868976577006,-0.0152402564009374,-0.0252541308646059
TNFSF14,-0.00831518429067395,0.03944436152815964,0.01765796920254553,0.08376523160078059,,-0.0017833702640235821,0.0218380900918927,-0.01163470718853409,,,-0.03267366071407118,0.002970487831149529,,0.1181005323139789,0.04735173905866113,0.046926560721556744,-0.04119299365290699,0.08728069124402678
CNTN4,-0.03247125163155718,-0.003910777485135986,-0.01575682018214406,0.01523006300351814,-0.008005866627449681,-0.025996148760295525,-0.004645193593637778,-0.011408788793232398,,0.006043996542469197,-0.006380590543779612,,,-0.02489692381032832,-0.04300761780341788,-0.0012424390915764013,-0.029223712283706314,0.0706470143217152
NTF4,,,0.028170590056193635,,,,,,,,,,,,,,,
INSL3,,-0.01953232950318316,-0.013520160116423369,,,,-0.00010708993717582507,,,,,,,,0.03642760702876998,-0.0055508745195013654,-0.006183422328353093,
BTLA,,,0.05988753793353096,-0.018402334357830417,,,,0.003972091161591674,,,,,,0.07223444157831445,,,-0.02273877027022778,
MFNG,-9.772373136925299e-05,-0.023624868147921533,-0.019978692633215243,0.035333317633814684,0.04307347655352185,0.038603361274276486,0.007257877309244701,0.032972306822451655,-0.002293718948753172,-0.050150746228464965,0.08975443025801447,0.010927828629719626,-0.03819581840386566,-0.011084700548720926,0.08269645487926232,-0.0015500667499392894,0.03865538575413565,0.005685252467066132
ICAM1,0.012499685506535244,0.06581033430316781,0.03642146825461239,0.025180072634791006,-0.021590005643519886,0.010565163012245974,0.0820809130700552,0.00781094178176337,-0.05637046677259775,0.04910382439808638,0.02753754728590183,-0.024680723636828914,-0.037671393841817426,0.06496728068082683,-0.04640234729909223,0.004346987474772637,0.05169716817542433,0.0020202096414868
PROS1,-0.008523327148928853,-0.06228911815423355,0.008898799049704347,0.01912621087023525,0.08281730430002598,0.07961589410208592,0.025021779484429553,0.0350816357775138,0.02572457265023161,-0.011092169090491953,-0.0028084732788127282,0.0075168091089566616,-0.00844170163836361,0.0015012229092070707,0.07918975774989816,-0.032461532915720424,0.010178580949655647,-0.04152573903141273
CLCF1,-0.0039013673458971336,0.03741622492321332,0.005221470297181633,0.009726232704653002,-0.01649123628066237,0.003968799259975577,0.029401532180989166,-0.004104909345404334,0.057108508318637015,0.06776684614743712,0.12995425371549454,-0.15418284655381012,-0.03239607521619809,0.03691664566830351,-0.06796833514475663,-0.002799754911864612,0.06656319693169375,0.0195918968350293
PSAP,-0.03257563933425891,0.00839832635026595,0.03532800191907007,0.009809950663822531,-0.08552618568296988,-0.05541845603709264,-0.0825812203453747,0.03480496467937264,0.021937163704511126,-0.05419330848193952,-0.03691619196449788,-0.016647075613860883,0.08853509620259258,0.12502966012176872,0.03425087440791062,0.04296062037075537,0.02527789600015356,-0.06647915286268212
EFEMP1,0.003044073202920111,0.012447612015427325,-0.007153716393211362,0.01822764360104811,0.05934886767288806,0.08307969162710496,0.032336889821649305,0.005674128725477082,-0.022821483557179237,0.04774239630250185,0.030625149867252375,-0.069932181147339,-0.03277410304579505,0.17905601312256528,0.0977849885320574,-0.027237068926369564,-0.026273050825686546,-0.001934971490301555
C1QTNF1,0.05615964690539236,0.03903014781292025,-0.005832242340666344,-0.003710905354112156,0.09485574264863553,0.09022840796052926,0.02909454669672329,-0.014678992894476203,0.04112264845322429,0.04851388676573791,0.019966693200206935,-0.012050250860610139,0.04011870043116181,0.0718974808824599,0.0772766363237569,-0.008701304204007767,0.01283353356711396,0.08002094872986706
ALB,-0.03567442332304101,0.04724208753786322,-0.024003114043712352,-0.03526289735073709,-0.016969501519220064,-0.02386647655013868,-0.0181497153140537,0.029604589141391337,-0.010974606827623575,0.05712466973410991,-0.01274880300233134,-0.05270581222237987,0.06070915716908033,0.04211751689076487,0.02693984991211077,0.011632635352192026,-0.026590934522550777,0.04283317800548689
CCL13,,,,,,,,,0.0348018518044042,,,,,,-0.01866116611923004,,,
EFNA3,-0.0196782765873155,0.04271849034523585,0.05925821119774548,-0.04248909111091177,-0.013937567602828993,-0.049578015843623015,0.012637831082915439,0.017996764484965972,0.11916359534282744,0.011158234783147283,0.1043339313612744,-0.030127876282329897,0.013436178801677022,0.10903572135962991,-0.015323165517813679,-0.009078798574114985,0.06749263926503156,0.014529020693003847
DRAXIN,-0.07819557616325781,0.03135086586713233,0.02985770458433356,-0.006673480198605291,0.09510930997333591,0.04348991346283212,0.09164908394641681,0.20435369848327214,0.03024682971100889,0.017522810095289953,0.01811517264767675,0.0017492800900695464,0.12384393436636655,0.021647185537134465,0.07660916859174548,-0.020428361020298307,0.010605100482768014,0.021033142089060198
RAET1L,,-0.015215874378756305,,,,,,-0.012708642838807318,,,,,,,,-0.02318715830922943,,
NPTX2,-0.012699927718121841,-0.01778975820668789,0.0039519901430418915,0.0037606654711145504,-0.06286730995911326,-0.08210957949026564,-0.09188970446562948,0.03154403129217504,-0.0626602605501586,0.06428838534047455,0.006520930534293113,0.1067301332062371,,-0.022707923044987713,0.0022533842444918454,0.012293654231763923,-0.051243976552387646,-0.04120615636366865
FGF11,0.035013002108484896,0.05866368762764079,0.06502168515361094,0.008603763594417523,0.03650020115176236,0.02025075301355081,0.08880606700373664,-0.02405006802530526,0.034060917745006934,0.024908200249190403,-0.02424274731209067,-0.011742674635215436,0.10865722167737986,0.028081356401024694,0.07741757128932959,0.020725038063052446,0.0842985932727884,0.03255984524677384
CD59,-0.05640718031158528,0.05784743703168306,-0.05432745067792753,-0.06113071341650558,-0.04333893844434505,-0.029752298493028375,-0.007235894371530153,0.003988815505830812,-0.021571569073120623,-0.05249088093786681,0.07064356789113231,-0.0811166588462662,-0.0993664105641838,-0.049749011680885365,0.0210171407778535,-0.033676575921268104,-0.0802538965800452,0.011365665981682892
COL9A2,-0.01824052452809471,-0.03039091725446481,-0.007968516268085963,-0.010777021056206081,0.03898898735777495,0.03405666705029917,-0.04372814045182963,0.03603769966608315,-0.07106589509531688,-0.03240661891595802,0.07964431609771565,0.016292075161816556,0.005845724191092201,-0.024234427733312417,-0.01082917635686423,-0.006268117578742737,0.018396072908904146,0.02889749117225587
DLL3,0.03032988673780919,-0.05314765417131042,-0.06401202893015813,0.03659574416615325,0.0592549143009345,0.018540129667730703,-0.07026924424844987,0.053691145866210946,-0.02835072481943534,-0.07347430923392623,-0.03229391357635492,0.04226009026419704,-0.07623077647210832,-0.04050109809463319,-0.030064943494401423,0.04279136294823649,0.01039224635825225,-0.031698280297761096
FGF5,,,,,,0.002037476372936697,,,-0.000553796839883863,,,,,,,,0.04748262360463988,0.011745995912770122
LIN7C,0.04356246823853042,-0.00748817567083786,0.04149619095386021,0.07461953678752636,0.04507411500918188,0.025812195608494008,0.01276698820828354,0.04724502587969307,0.00680836781340678,0.005677059581900637,0.030311290692858903,0.011462625426995676,-0.048588499742779186,0.024406216455562714,-0.041129598428681365,0.02723530869931675,0.0588412231358467,0.013652490436542642
GDF7,0.0520322224199118,-0.005888511485265035,0.025826792231534494,,0.12860901528664215,-0.0007316505627239661,-0.047359931918635516,-0.011634706736409348,,,,,,0.0576226376940249,,-0.019877161362677427,0.04516909328787117,-0.013730578785517674
PSPN,0.00017179443423951865,0.0012338759662337568,0.07083913429717267,-0.015748591964524494,0.07828499033802304,0.06335531945648872,0.03726935018248304,0.047180572727315385,0.03245762896050004,0.03060888742323331,0.008781016097249777,-0.09818381397674093,0.05715983094141507,0.0545352152288775,-0.02760780812801506,0.04599442911413883,0.025581640186479546,0.06457324645629442
ANGPT1,-0.016750774833572322,-0.03565009972472586,-0.04346716916346015,0.007794159262506582,-0.01644255418695162,-0.0023439242157421007,-0.07626205850564864,-0.03457411013023481,0.004229425615904495,-0.021478696401305925,0.10672598948975585,-0.004252464581469477,0.054025037005469276,0.08763016097997037,-0.04917453588013484,0.06958484244814105,0.038376576723317214,-0.037590062618207847
PNOC,-0.06419636350062874,0.13531900977087327,-0.02523153271383213,-0.025102684095185925,-0.018252521945991335,-0.058610327389963995,-0.0721409141981402,-0.024249482650701613,-0.013301232944149434,-0.026816423378989793,,,,,,-0.021137460826597693,0.02956630298794426,0.01180395275243867
L1CAM,-0.04098536146784433,0.03954499319923068,-0.04058733840353813,0.02677365222890887,-0.048424377022543375,-0.015326737271932575,-0.02431121296691047,-0.0003085687139033872,0.006091238080477328,-0.06460916928557182,0.04184954177833386,-0.06501571612799713,0.11800709474707774,-0.0006875724075358229,0.040209108939960346,-0.04730727422231208,0.056794407382374186,-0.025805093433668772
APOA1,0.03492030984867859,-0.04344637411797569,-0.021055415545847337,-0.017639571939083797,0.044254597009270036,0.05563295775657368,0.029653030829196056,-0.018829655801752127,0.018411178254420298,-0.0002533763839730204,-0.024356854426266814,0.028470545879739264,-0.06680369300839828,-0.0006994287740121955,0.0031223759562002116,-0.011687921906507914,-0.008407450012203634,0.01444332579167942
PSEN1,0.06625986457953349,-0.028999261414823344,-0.029651964769791806,0.024017404266862545,0.027440615419715965,0.032304072861378166,0.017021957870240582,0.007041994598654739,0.013742467104802251,0.0016387433420430573,0.14500536144059606,-0.06273232435401167,-0.025141680804231716,-0.006046218910760931,0.005920152409521327,0.015696842764507297,0.020441403676799117,-0.03225648629411694
CALM2,-0.09109809940556815,-0.0013623399620420718,-0.05109833464822381,-0.05045848021517173,-0.08493026413730204,-0.10018245056144441,-0.10068443926454751,0.0120594172710567,0.01922380250951683,-0.0898576704382652,0.08108111908495763,0.1708121313847012,-0.09159829055356414,-0.08128434052514648,0.024636107022974765,-0.043010287381464854,0.05013235760151166,-0.05011125508772486
CLEC2B,-0.029466329596012114,-0.027564364330351677,-0.011970671430383715,0.07812199518853982,0.003425234464771653,0.03507375935873924,0.07060843187331833,0.02226010518093864,0.019926427924098725,0.012249315799684421,0.07717399252056518,0.06832865291079519,-0.057575368716718464,0.01467327604944521,-0.029384921287479975,-0.0035000154824140145,0.03205771837153708,0.07654042569500964
NTNG1,-0.06810290603824914,-0.028363131333176993,0.018867737139194117,-0.04485076456043477,0.03605506497369412,0.03817279312130448,0.04111525259116634,-0.035991805494445826,-0.00048588891787142374,0.046340099027670875,0.1160358109178505,-0.08290967399156277,-0.05901688714486146,0.049494525474704135,-0.00490550244626497,0.012383366391765559,0.010980074659736919,0.03495919965648873
LRIG1,-0.008048417539890584,0.04314563431684495,-0.08534111694672972,0.038000922724804466,-0.007048239638137617,0.0332969133903262,0.02200557542694938,-0.0031614166736692313,0.014025775244962872,0.029087537702871053,-0.04229246517657508,0.02163197477807807,-0.06293310625860307,0.09286991516690916,0.014368119260857412,0.023946641993515486,0.01497056268456618,0.08226623939058192
CPAMD8,,-0.030570264956060748,-0.015991936935196037,-0.022411527762890397,-0.03376120021267153,-0.017192345756637493,0.04022488795808152,-0.021534880134854644,,-0.0250318126133142,-0.02745516413262544,,0.06128484470133255,0.15099907228568485,,-0.022330385501113676,-0.02464022204953004,-0.022028944392174298
GHRL,,-0.04054008761529376,-0.04265608388756615,-0.027516557825413027,0.022093082980066535,0.007237679325381965,0.0018953414934812212,-0.010610651271552323,,-0.01729702341695726,-0.036990884615930024,0.015691180240315343,0.14726366731183552,0.11049477255047244,,,-0.007350339611198482,-0.01941874369383823
NPY,-0.04417759639748382,0.04372131478571678,-0.031572236204671096,-0.06798050361139246,0.004631230598907368,-0.02785923774474225,-0.031577548036494846,0.005382479565086026,,0.009716995064391009,0.1412637896489779,-0.04212514224312429,,-0.0025077434677865445,0.12913040824113453,-0.0280078292681609,-0.029694922678178484,-0.044307677762612005
MMP2,0.002062406161714861,-0.01238166427623238,-0.056986042411611204,-0.005277743805330485,0.07883195058816377,0.09666885229305222,0.0031430252644303485,0.03451507735727966,-0.001355668029510922,-0.00532473439521418,0.021829852902507576,0.06489016136617505,-0.0012474013908978932,0.031121906856805708,0.04180602309874002,0.006423715644894583,-0.061369940205338695,0.00705284882807815
LHB,,,-0.013927769355284248,,,,,,,,,,,,,,,
PPY,,-0.025656971108098947,-0.00020467491955779735,,,,-0.013477029169440952,,-0.032925279640856855,,,,,,0.0394851892296229,0.041602291941613564,-0.0069796621826679695,0.013638380320881298
ALKAL2,-0.044060460825481804,-0.00391065951350086,-0.01372542059014287,,0.0222327674092178,-0.019493260590426165,-0.03250876697682396,-0.007763533804621042,0.024924419273264095,0.040202699330113625,0.028097572351681217,-0.01340889849674367,,-0.02655196332401081,0.020443883686792466,-0.021703492887993458,0.017463303250106782,0.02740060927603551
CSF1,0.015340068918986507,0.02821350841180213,0.0022213051492987676,0.053513571771570186,0.043539663643872684,0.0025665893348766717,0.005523379968692274,0.007613957346118705,0.007611527447356563,0.11251657235885763,0.017665069747231713,0.03220833950886411,0.10279791851031714,0.03463319423669221,0.08614176159733045,0.07181851534687635,0.03349503857298323,0.03888285062332196
SEMA4C,-0.05600988910845217,0.02350833208325423,-0.06500766835127524,-0.0617984999129568,0.0228854320657754,0.05486958458966612,-0.025974145956338086,-0.019389197014916683,-0.03571187196054336,0.00767173228356896,0.02357582223565401,0.021688643970880776,0.09046058668849916,0.05945468173177386,0.059012963393955786,-0.006691658731900028,0.058507412656288345,0.013322638818017188
BMP8A,,,,,,,,,,,,,,,,,-0.021106851793155076,
ICAM2,-0.055553274707226825,0.015556745679491547,0.019039250946037655,-0.01864827118474462,0.061830323436225416,0.014283519502701751,0.05227107539386361,0.009760119229235722,-0.004202496775348596,0.0031421249835573337,0.05918555395554906,-0.06222624585982362,0.02816326496222731,0.014632594721858454,-0.018703480219782086,-0.004532298488996699,0.025828167077038004,-0.030972076529448275
SYTL3,-0.0290968013735719,0.04177995004571082,-0.015308238459473938,0.016279341597914432,0.08814627322521412,0.05104676609042273,0.05976775327797007,0.025814421179142538,-0.015030140665695078,-0.03396182771148057,0.05097016276225035,-0.08795819491874482,0.12544931415591032,0.011169077130914246,-0.05984322018423599,-0.00413303445551817,-0.04099003203128263,0.056570776713346906
IL1A,0.08174678207691986,-0.01876310804777405,-0.0017858177063442753,0.032519531439339104,0.005901430286793217,-0.020435637504413812,0.0621193205552065,-0.029909959070472066,,-0.026048421321018696,0.036562977325530266,-0.02748825732026924,-0.01494091714604468,0.06622364622933086,-0.008937767625359255,0.08303859866085912,0.04143602982009814,0.021896934970121556
HLA-G,-0.041394964570976356,0.034170859110217146,-0.014710419627114169,,-0.01309226254681945,,,,,,,0.11909285370445537,-0.06666377464188378,,0.05456111204138143,0.05682960180074365,,
PGF,-0.017820210460770095,-0.012869018639069078,0.0066716206783400175,0.05279005720652651,0.07348041407132078,0.04737463879158291,0.010491016504699427,-0.01918592115485472,0.019475608045003114,0.06832846035434426,0.0393427041605404,-0.0022724218046285822,-1.8694040250305944e-05,0.025365421501715668,-0.01134392811432346,0.05577042171482846,-0.01615929064231277,0.009145684481528894
LGALS8,0.02969223527640729,-0.03424958572012862,0.009588372460237873,0.03914516011188973,0.0010915555240447992,-0.010330338484127236,0.004123647760512453,-0.017858120967446357,-0.024880185715915045,-0.032632848864231644,-0.029023690223008585,0.033081092690509704,0.05958393781024488,-0.009035718269094736,-0.014294578405682679,0.037255418773992174,0.029253187106279055,-0.037735531335061946
DKK3,-0.031058668014464757,-0.0012441264350761124,-0.06908916221250228,-0.039539275243992644,-0.08129964500089312,-0.07547426914387122,-0.10538701041106824,-0.04591127465065936,-0.03758213827289229,-0.07001094645865887,0.039925639568878304,-0.04463164002389761,-0.02161559271329834,0.04201658756030978,-0.024608457808690178,0.0047755103735739775,0.004041651028612204,-0.04378602309892185
COL16A1,0.00932550049447086,-0.011636876940647287,-0.07251952003350311,0.009870971648644694,0.012213719274155441,0.04289095050483745,-0.05222242559452757,0.03533866198765113,-0.03674767031520552,-0.010923031982466648,-0.029481431278337595,0.029601351943439196,0.0190659988027457,0.0012123074988247366,0.0012798578856765969,-0.012812623181646509,0.01732428664982055,0.0399216610585875
TPH1,0.022692848327978538,-0.017191526756260737,-0.026769164786177788,0.012042951145450644,-0.013873077892026532,-0.020437361599509766,0.022759248676579122,,,-0.0163101841097235,,-0.003394667149495905,-0.005796111605776833,,0.06740840434250638,0.011271356236485081,0.05260143376345532,-0.04586462235448923
TNC,-0.032479819969309834,0.07673920844331372,0.08062092210126137,0.025388377756319212,0.0635492433808464,0.09355003196010328,0.10711489891609045,0.05152849555796364,0.024215680299765962,0.05384305240359089,0.07480203605082707,-0.048636143125558605,0.013455223242784125,0.19232816619466025,0.09544367012227367,-0.06253700513264217,0.025490474673781825,0.008379887968790184
TNFSF9,-0.04300173228256176,-0.03057026178236612,0.023701170108831267,-0.005483082823407392,-0.007164415517529498,-0.02751217032887264,-0.02860481435695239,-0.017722992027063234,-0.028066533060362275,-0.01539108656496045,,,0.13519848130181825,0.06365528608523359,-0.03642367385596531,0.030272249084115806,-0.02092249786759915,0.007983109550142623
C4A,,,-0.01651217876731981,,,,0.0010171215790836527,,0.013166815447167714,0.008931919897843681,,-0.05003827599474563,,,0.02002623302837877,,0.045140001597377126,
CNTN2,-0.06789389741417777,-0.001060838669597638,-0.040387771778455296,-0.03014594804556396,0.011469067987434708,-0.04108418797396759,0.02636055737259232,0.02479389041865817,-0.031057377912662745,-0.01782273623496387,0.05328831180169642,-0.02415777665866933,0.032352850854874715,-0.07511369870144745,-0.017867049119107924,0.003639052537616455,0.01651023213927033,0.003975154925500703
F7,,-0.016771630017616668,,,-0.01204880773702571,-0.01719233576387103,,,-0.025054501052333113,,,,,,0.040597134896731425,,,0.048521938476559556
LUM,0.04691098022931052,0.02528967302916838,-0.009950169622758463,0.016622248440691732,-0.0042564164773880074,0.05547227841238353,0.06073998694565115,-0.017417309003584517,-0.04899149767980276,-0.046062092934633356,0.09576555380441157,-0.054901604819856425,-0.008363641282231856,-0.05121582581633506,-0.010010109421158837,0.04884126402182384,-0.054605562713602666,-0.01790556420966648
BTC,,0.02933140206137117,-0.029898268199550167,-0.019183493773411085,,,,0.03837583903165598,,,,,-0.021558275275289997,,-0.01893761328190606,-0.021059979984416183,0.038615645058787375,0.012593803731322717
APOC1,-0.012041229982818669,-0.04354158519894953,-0.030216494832486174,0.0007714891444897583,0.008574406310574396,0.07025208379272903,0.015933455224730365,-0.02809724454533039,0.02517959999427133,0.003754170349243085,0.097474711777405,-0.09174414070774878,0.011111576315535875,-0.026292995254298557,-0.049590215876187185,-0.005187336317373356,0.03532464575724846,0.0007369847346620747
PKM,-0.04986215840312333,0.046398815757592,0.010868251176738133,-0.0013402808580604034,-0.05973284889706189,0.05071954905224441,0.0148069544019701,-0.032711967539072975,0.011515008951360511,0.08184292282267162,-0.029234893573723466,-0.059677582102282425,0.028944846419143213,0.153410661967481,0.061112413128818766,0.03237161789664274,-0.002995040256092988,0.006844669145450291
TNF,0.002023270161478776,-0.022008416396550642,0.029362736670478624,-0.047528960708616494,0.094612324439583,0.05056290738960793,0.010311831085962786,-0.015512537657959818,-0.04317168379027993,0.006265695625357217,0.011965091353335847,0.0029104797396483522,-0.01274993271409334,-0.03295132777751286,-0.018380822792292514,0.06848984605754149,0.015577963474793914,-0.021192120592169524
GNAS,-0.049452028293570045,0.02621711647703125,-0.08441857021201962,-0.06066661875121677,-0.056864050083146565,-0.032077642581960886,-0.09091876736398974,-0.028930668893314092,-0.023672990059088562,0.06312386585919642,0.014919569618300835,-0.0025767571770375594,-0.13039073323955927,0.024633741927953798,-0.012636177011026619,0.06800927628048235,-0.006735084805463527,-0.013559062813544335
BMP8B,0.012380268764901158,-0.0034433901406726564,-0.007923582824948925,-0.06286476943818113,0.05227346274016295,-0.026810458505638405,0.03032143771594042,-0.010300165556056578,0.0002860890223212688,-0.0021174835920030914,0.03773645747765689,0.03669893008231243,0.04116858526121133,-0.06866350655527716,0.03498476466131084,0.006618419812859877,0.009417471927041999,0.02546277064990447
LIPH,0.004891264531679361,0.0619024314346845,0.06232026446261926,,,,-0.012881299121254406,,,,,-0.03238363817449246,,,-0.018661172982352987,-0.01032035076639138,0.002932657291410465,-0.03379235524993986
CCL28,-0.015661853540058102,0.004728542400083138,,,-0.025910600979120884,,-0.019835081540734878,-0.012182920895622451,,0.08975751310735347,,-0.06146054365346037,,,,,-0.01638951605713679,0.06684295991449096
PTPN11,0.029812330526382443,-0.03437688819311928,-0.004611978842979161,-0.005720159584252007,-0.01649172880017987,0.0035284924838938775,-0.017089570812558404,-0.014806970299958689,-0.005259729146711922,-0.008248363990409995,-0.08421828033695264,-0.005662234143679772,0.010346222066256953,-0.05579056632016538,-0.0042398338165621705,-0.009186678825743925,0.006164108970523667,0.024082218904152054
ADAM12,-0.006146380316877821,0.09660087935349486,-0.019934372569184684,-0.034836056857400106,0.06889446485828968,0.039443667896294075,0.011130973537709145,-0.011774035688990452,0.01382432040253972,-0.024243769010792383,-0.007141948795004232,0.0010828545350588055,0.012450326015185937,0.02406293618404197,0.020663131675503797,0.033897851897705986,-0.057841275898225596,0.10001764853704463
EPO,0.03850311665971814,0.035267463779290444,-0.021326319840888185,-0.0236069232217376,,,0.0067447393062436715,,-0.03236581861768086,-0.016310186504929273,,,-0.03018929002412226,-0.002596012947315177,-0.020266510441468485,0.004447831683626231,-0.017428888228146724,
EDN3,-0.0335759776268359,-0.02994681738199861,-0.026548303931585197,-0.02418428693113849,-0.017281546443711496,0.021437590815699067,0.04482797195976582,-0.004974569613529998,,-0.016478483356417956,,,,-0.029809386696623617,0.09878645193270541,-0.011610484591694536,0.022852583312603782,0.1933250753788618
CCL22,,,,,,,-0.0069821386746873335,,,,,,,,0.07285534945476531,-0.024552957993718934,0.03713022925322789,
CCL2,0.019234145052145952,-0.0270555179454773,-0.001838345458476128,0.01797711131862144,0.015592381844996096,0.024180958892060973,0.05550332561010292,-0.013966028494065903,-0.053539394186334514,0.04871430908586581,0.09326046358573281,0.015281133742727172,-0.09879291497523132,0.049691175869607904,0.003270659517029171,-0.013909362024040181,0.019861113556048266,0.015696682801595932
DSCAM,-0.059452608890501114,-0.01460275137889356,-0.03173669279697696,-0.014136833000559165,0.1269640515994735,0.04490633763821822,-0.0002735939259392198,0.015191632827482504,-0.013571189029293891,0.009210528781543551,0.04158152732120248,0.07931852804140152,-0.12727144726686684,0.013386586014003101,-0.01124223995929303,-0.00520279858405366,0.045306725659491974,0.06154594166012184
GPHA2,,-0.019160825399259725,,,,,,,,,,,,,,,,
ANG,0.09492026751734506,0.04292002406252107,0.06509806601436849,-0.01999561844771661,0.01145265019820376,0.003664803444460538,-0.0061858598346432965,0.01749360436946776,0.0019854435326244224,-0.00238879007790001,-0.06072635678824119,0.028128512439055002,0.05988671129160024,0.13943829662211948,0.000977771986821243,0.05524308618698966,0.04261249025472935,-0.009375495599827777
FBLN2,0.045189113521601244,-0.028387797223767663,-0.01489144286039561,0.02494050532586058,-0.024018045055819424,-0.011274916298922567,-0.003852074277450522,0.04367204755976763,0.08606271389083707,-0.04808279490982885,-0.05955514857493921,0.003090046647408994,,-0.053676148541332604,-0.008312678525021221,-0.01867962657947485,-0.050818398333462404,0.031180444822879745
VTN,-0.04363830979691085,-0.010836262379960424,-0.02742253357108241,-0.023800801272222883,-0.013873073355517553,-0.02898066905048674,-0.022141246393452663,0.05275103585474461,,-0.013552783006722795,-0.023284818737069068,-0.020249244275638956,0.05467472188506011,,-0.004824039504146476,0.0874791409848213,0.03164210746064662,-0.03435279084922726
VEGFA,0.03009313955330317,0.05707235485609063,0.08263814475129468,0.04483124911062993,0.039095270029843525,0.08243743637870726,0.043392338602183445,0.03516741077108648,0.032791157581367504,0.09812177508748259,-0.008312949019642859,-0.14869523972606258,0.0810818580657046,0.16203178099757096,0.029242842627968373,0.0012072026992770565,-0.008348094789755017,0.041953728330458
F10,,,,-0.022206550352572737,0.07140641876120572,-0.027955104588975845,-0.01477727184409572,0.06800216177939694,-0.0022217448000699646,,-0.025257747499597995,,-0.026603247379489013,,,-0.006195711146826263,-0.0029994370499719703,-0.008874943708890562
SERPINA1,0.036528763267782545,-0.02638861351989439,-0.02706982750141003,0.06670405485106658,-0.016016141233485773,0.03439920466716005,-0.010653124334317376,0.03168484009231414,0.018686102620187384,0.0494176768666285,0.05784203127135504,-4.1345501535347484e-05,0.025928739014557594,0.008551504370563994,0.009972127754755537,0.00034320397275370613,0.0045436896772071056,-0.04917260394479982
VWF,0.026982779150203435,0.021370356018636207,0.0032493129224553806,-0.029591811544011037,0.006564480816812708,0.056124119394345,0.005837198328428696,0.0017647248746825493,0.036909996812897784,-0.06409758267224977,0.00603401726960575,-0.05023205870348823,-0.059156849235375585,-0.009666805615050051,-0.04878486793491877,0.047280096185212506,-0.016801967297606316,-0.028007261261154867
GDNF,,-0.00014878382408539873,-0.0007177448758228078,,0.012931027301854112,,,,-0.05734698884495664,0.06475531273319234,,,-0.0028559353056518467,0.05833264351449813,-0.051094376405346746,-0.03622776876555948,,
VASP,0.013357633249093026,0.019004226216032035,-0.024740578681829842,-0.06356437084777886,0.05565392701110788,0.04519771909037468,-0.02578047231379057,-0.010813368368193979,0.029742974406684525,0.010969152935653937,0.07891424455766516,-0.045239746648825616,0.01192037951577133,0.010984291896862064,0.009005580618890029,-0.02747377142023148,-0.0023661521721606133,0.031223611692192926
ADAM15,-0.002886709567045964,-0.019265787682853853,-0.03122554362721499,-0.012977779602083045,0.0811350057586077,0.010067963333927598,-0.01853256839972578,0.021472935278602227,0.007130278863929523,0.0210033163798973,0.06358717191686139,0.012131421233249728,-0.04327102951217751,-0.04396104583070282,0.005713834650543607,0.06267301706901772,-0.0394838038628848,0.055423506660068095
WNT2,-0.03919619580578351,0.027777161219012827,,-0.019125187015746628,0.094769851819435,0.01492639836208455,,0.006446190083640261,,-0.015263915193809577,,0.10538890867707636,,,-0.025138594277363226,-0.02757522139619041,0.010234563257017729,-0.05334552099176053
CALCB,-0.04102481744333857,,,-0.028748913323770525,-0.01406184395805548,-0.01900474071511468,,,,,,,,,-0.022000867966413196,-0.007934409546538996,,-0.00029208389092117776
OLFM2,-0.0008870810195724242,-0.00788235962233638,-0.040967578029002666,-0.02676750054214862,-0.025897414785256753,-0.002040524671317468,-0.061931923134834414,0.03823579318451192,0.072669881825047,0.018834710618249113,-0.05273576838887417,-0.026091514899042045,0.01717716171545651,0.11111780511509052,-0.018373951701157493,0.03155159571779851,0.08644206723240569,-0.007837452478017688
MFAP2,0.02197992717751956,0.0420119754952431,-0.02467562648860258,-0.01017610447002256,0.16298757276756248,0.07592320313554758,-0.03539325792743025,-0.01953587383744028,0.04893511774834424,0.017113655289080137,0.06084093083861527,0.06367280603828468,0.020154265337078845,-0.016875336615278482,0.014462453308414149,-0.02214935962915032,0.014706519969388071,0.022246109830913
