,UKF248,UKF260,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.012839305586147444,-0.03400533640862661,-0.011993118837780311,-0.017177271389233993,-0.02990474967981472,0.014085603374932979,-0.005861766778243913,0.10687957681424136,0.0011241009088815,-0.03294441119430225,0.02226338225488451,0.15649047735052243,0.05947636465812667,0.0025624524941720737
CCL18,-0.026366988194423985,,,0.23729233017306264,0.17991053546602112,,,,0.08125776560364129,0.0894108020409845,,-0.049810642045487706,,
CCL17,,,-0.012891049275587908,,,-0.01377866979936349,,,-0.012517680315372759,-0.026101090011839103,0.035729301080144715,,0.11103424634427979,
VEGFD,-0.013514272542098521,0.050670713203249916,0.20821991320418104,-0.039183007313797015,-0.001327242307495621,-0.01476702719535766,,-0.023720189554724342,,0.07434113575574124,-0.006991669652509756,,,
TNFSF13,-0.019897381721548982,,,,,,,,0.01230549492378585,-0.013436353051999894,0.11960114776727156,-0.016242201746320486,0.05693516958041231,0.0034839910891453574
WNT5A,-0.0676624482935847,-0.040048409547720966,0.05456678318256115,0.03791990071904229,0.012234815267260911,-0.033611498833193754,0.05660671117468194,-0.08803818767583724,-0.029874932982270935,0.01939462963183216,-0.04459555234670454,-0.03651434450961287,-0.011046323817457203,0.024092552195745864
CXCL8,-0.009615056930973429,0.021879309228977364,0.019625177594661578,0.1472946452756744,0.011911911800801476,-0.018414164881486526,,-0.004509740327360946,-0.03376155016491284,-0.04567606897613094,-0.02049316482247805,-0.00563076296043956,-0.02672808894998558,0.06696428510255059
GRN,-0.0146858166641737,0.02107983891737607,-0.007745090120502594,0.12888867885975214,0.024471268148786876,0.0012815387324698233,-0.09639254265176775,-0.017745757707916813,0.08007265634015155,0.030515210590127427,-0.02453154115661436,-0.04165406354867668,0.04098599346910313,-0.04373144536764034
MIA,0.05437365017485281,0.006410696057530703,0.06226771276665366,,-0.02740141695294781,-0.02022412048087085,-0.054202723737395236,0.09646137644908247,-0.015537715298890895,0.08332706804566317,0.055607218624237516,-0.06653708146506285,-0.0007931587004267373,-0.05630060875449923
COL4A4,-0.020818749802091578,0.011366349246518631,-0.01345865427565257,,,-0.019618147163080645,,0.07192684808302754,-0.0050943475236905275,-0.0013052047921480543,-0.03134018745082908,0.022939830063618126,0.012989273368275026,-0.019626223955688072
TAC1,-0.03559578008593258,-0.037166011642223745,-0.02236040111132122,-0.101423544949162,,0.013315360126012359,,,,,,0.08006889486601647,0.028257129375311725,0.07354795943777835
RARRES2,0.042083321245677145,0.011777038137963915,-0.0008004842349577658,0.09706281734067138,-0.0870806296118918,0.021502325174923977,0.025840969011230827,0.020929228393237204,-0.017030836212787743,0.025452555581479647,0.04547756360564515,-0.07962827173538867,-0.04172026053062847,0.0934082324357409
FGF7,,-0.028854380511596986,0.008682097874997349,-0.040741163190148755,-0.026689003959307914,-0.015566762409211805,0.06388565919549649,-0.020524236753464483,0.07040974137806218,0.08321352455007765,-0.023719052735135894,0.004105783364404901,0.06309351020642034,0.005738445555392109
EFNA2,,,,,,,,,,0.030033636433871316,,,,
HBEGF,-0.00035414970016226324,0.06145148875092054,0.035891452785384546,0.149401900178308,0.10782711245250083,0.0061099962751450685,0.02514262052229238,0.1438623265009333,-0.03876281290404745,-0.02677878588121301,-0.03634463205079092,-0.02156091015805942,0.012425442619043077,0.022940682586167414
CSF3,,0.03659544818481409,,,-0.030354287938424186,,,,-0.015329972673563952,-0.07638315873133668,,-0.020736246359966765,0.04497808941424553,-0.036132531245158084
PI3,0.07231281399113526,-0.021770501195780747,,,,,,,-0.027616065648572462,-0.018521192286593297,-0.035325182610642665,-0.08885290089502466,-0.016322253059748573,0.049772925373072166
PCSK1N,-0.00037962839608475735,0.036562676080656775,0.04751331215365475,-0.14623993183639655,0.09342823835967316,0.04047034924362707,-0.012989645512072745,-0.024461579407515453,-0.02641338813020921,-0.012333414865887203,-0.00403756017377177,0.04252550531944588,0.02854248313769248,0.024426305212164868
NTS,,-0.016181597758637516,0.18229944875978257,-0.019771181016030905,,,,,0.0013588032668458456,0.018130826132741903,,0.026192806184928065,0.01918241748509545,
SFRP1,-0.0005036421184100923,0.08642409240280947,0.04268318377815778,0.09637353339444236,0.028730252242586962,-0.03934420467699931,0.017113616995249954,0.047250547407000444,-0.016245052830420336,0.012968689406677461,0.017285053843872314,0.02409116521754078,-0.020476744677016313,0.0017058610763196883
CXCL13,,-0.022912878764096895,,,0.15525492753712142,,,,-0.028117276472389326,0.029354863816549764,,-0.012135626848692961,,-0.029308391043941038
MICA,-6.026549625731801e-05,-0.009344861667321893,0.03744594359217916,0.057360488510234287,-0.04590167853268745,-0.02577867412229688,0.022950909233811375,0.036562191887500366,0.04859757952538295,0.03326579798222774,-0.0664251450801173,0.0525901200471685,0.030285571690230346,-0.012596209893451277
TG,-0.04152160977262742,-0.024446159795470483,-0.01298724430281742,,0.14515502369667968,0.04557607136043619,0.09081447349082347,-0.016206490877852867,-0.016632867539688505,0.08382785550725785,,0.025512337140005774,0.03222057884920548,-0.032297998599559744
ADA,0.05524702635836281,0.004853659429947907,-0.026255191522950916,0.07413030705808468,0.11595593002351194,-0.03278005469689982,-0.04203203750115475,-0.030329894786672282,0.016413603476090333,0.018861004562013072,0.024608050915956744,0.025904634722393065,-0.016864760234083034,-0.037676066782932324
LAMC3,0.00897134085103279,-0.029219590533960664,-0.021843582983258832,0.00713194196539185,0.1459212257823652,0.07829362759410065,-0.052105909752941305,-0.1250669048497818,-0.022250207498572667,-0.03438094785596608,-0.04145747261368302,0.03173713043635824,0.02447459313932929,-0.007163734555615901
CCL7,-0.01677163191589201,-0.006541217451519453,,,,,,,-0.01876111745964681,,,,-0.01483467252413429,0.010383100263202223
NGF,-0.016080917877483576,0.014658682844499055,,-0.005298813108871289,0.1402894080879072,,,0.062209277555961895,0.018123519037766506,-0.01695380849664956,,-0.035599603531633446,-0.004815912356704701,0.12782603190198305
TNFSF15,,0.05860070683058622,,,-0.019330207192310298,,0.011383501976840335,-0.050809183744981265,-0.018289982831361164,,,-0.012876852992114288,-0.006185546563680974,-0.026872265449281157
HMGB1,0.05374660310316963,-0.019152451080502512,-0.034799105337162954,0.08509522021755997,0.11981414030676366,0.03199498983586807,0.04382436406731939,0.019892452483879997,-0.03551162941049711,-0.022287964490795183,-0.014456463012558832,-0.010828773256998209,-0.07908457498133746,-0.07959604273401037
ITGB3BP,-0.051214305595811985,0.02394902160509359,0.005747784060072816,-0.0030703882163918422,0.041705832542978036,-0.006647008419022101,-0.03123010352407125,0.05373526913407593,0.026385745192645523,0.011442806691715796,-0.02648869698251056,-0.02452987824115104,-0.02234411951802733,-0.010591724320812275
AANAT,0.004823308806228635,-0.02026659292749305,-0.011679504699215656,0.018849363022842933,,-0.01848276759184438,,,0.0899059909288296,0.046256957187597564,-0.02894242880404662,,-0.01569570216869116,-0.02206247907570984
RELN,0.03610878106741018,0.027572949649455187,-0.02571449919105328,-0.11653750303643001,,0.012145521392362975,,0.08326549712476704,,,0.011588018959084314,0.05548689028690207,,-0.03527595754780669
IL15,-0.05303142932394318,-0.0052609887697961195,-0.02478984289441289,-0.032747175912524906,0.033212087306894976,0.002051341409452279,0.04475062073934079,0.005128205611567396,-0.0002649274176757318,0.023630429944218805,-0.03227634684991832,-0.031410607568464546,0.038250734874409484,0.04896265933462419
UTS2,,,,,,,-0.03462966287579127,,-0.014015867450267564,,,,,
BSG,0.040948056389152346,0.03743532831846169,-0.021658313047940952,-0.07121654580027509,-0.03182185422656898,-0.0355439249952858,-0.05285562415277731,-0.011726615226891864,-0.02879976479483568,0.00846243638073724,-0.0354853946023686,-0.08632438108826702,0.02774474392858035,0.02229282941945614
ADAMTS3,0.015146994691856996,-0.011562804031549204,0.024521363139594986,-0.032456491736587385,0.02283685917070588,0.019945775276464364,-0.027734889813170432,,-0.04000922158552184,-0.017420635734498296,0.07817293109062218,0.09361293456126227,0.05012872124415203,0.030953217294642846
CD34,0.026344571385490297,-0.027213623427135257,0.027103418410911274,-0.004655624221531735,0.0469498045239615,-0.030125940441081658,-0.055839795424927514,-0.006101636687886913,-0.02107981589484298,0.01544835580029365,-0.00923581767158435,0.0064385675587698855,0.013760458185469098,-0.01870684522708268
CCL23,,,,,,,-0.03091846082262864,,,,,,,
PLAT,0.0013785477079898065,-0.031875447205000705,-0.0061871394939621216,-0.01927240544973961,0.0293196241365978,0.007144487730016749,0.04909558351354016,-0.01837354097483557,-0.03487702723857738,-0.012402747454579343,-0.01838064522902213,-0.021700519761299157,0.02676888491512591,-0.03149573293304311
NTF3,,,,,0.006680445102631625,,,,0.07809757160998103,0.02064290020287434,,-0.014008184658902523,,
LTA,,,-0.011248580220093913,,,-0.01714191479781961,,,,,,,0.01940756791284434,
CKLF,0.045321621075460776,-0.030643096806716733,0.00940340876418599,0.08069161648252372,0.042616233236267356,-0.0015403212249111933,0.04139432770351335,-0.02541771885934182,-0.011776115159799965,0.06715105042723817,0.0764177043301266,0.051910419680952544,-0.0012903702819723425,-0.05690004102139931
APELA,,,,,-0.024813420902917358,,,,,,,,,
CD24,0.07289250133531174,-0.03798278557954959,0.04101133473782535,0.01325177478003126,0.11799910370386636,0.07115320611813457,-0.00391003844240624,-0.0242734669199436,0.006997616815550445,0.025898306568087722,0.07944987841720537,0.11130975507793975,0.05326193201716838,-0.015841673267104624
HSP90AA1,0.0682328447539955,0.007213223418448842,0.06866787659556524,-0.12927904580620486,0.035556175253858104,0.0413425378694476,-0.1052322701344758,-0.06799119526147411,-0.02100468592769504,-0.08864312857288671,-0.04066437147128458,0.03140751649310957,-0.03404380020545128,0.06586923892098111
BMP4,0.033535121347506,0.058211674309528755,0.060988419096526365,0.07079286408735377,0.030957830802044443,-0.014606681900563662,-0.01625308715069369,0.10531918432608225,-0.05608611204025771,0.07945879975132646,0.00227989739740036,-0.00892090254636883,0.08342585893440344,0.0374384848176926
SCGB3A1,-0.016771630238751226,0.03675010551818258,,-0.040276970130231696,0.128333886892134,-0.011961401453576204,0.04221049679133537,-0.04844897722762379,0.03524635763396869,0.016175613223591796,,-0.02674116045058589,-0.017136618146495322,0.05646134386537834
IGFBP4,0.025399822053757723,0.021972779269148507,0.04120312784131368,0.07854618619984383,0.07830361328558812,0.05523414071797038,-0.05079332805924536,0.05776906407340817,0.0049273861416482614,-0.0597931784107394,0.0029194574093656116,-0.01045014632002981,-0.008074985812849246,0.037669952698889626
RSPO4,,-0.014885232351044868,-0.013082783592102567,,,0.048660659988500894,,0.12937379413271374,,,,-0.01800903352223701,0.017626030724866563,0.12438293013261005
LEFTY2,0.05332545076617044,0.0658190716377112,0.03887096483541255,0.062252371158821776,-0.021856469272832663,-0.02116150238327201,-0.058351254792459686,,0.01123381144728115,-0.019759433761351978,-0.05669054732261199,-0.024491095808159502,0.060440621827935345,0.010480933101602334
PF4,0.04099999718955719,,,,,,,,,-0.015751059999773664,,,0.018750272130095013,-0.021792911407146426
ANGPTL2,0.016390371234730552,-0.04820766559319646,0.02676850233539859,0.2005494090232989,-0.05915068220843621,-0.06222421791079571,-0.011169091022801756,-0.0332115858353976,-0.012944822686420663,-0.021695671304393312,0.07724986245908197,-0.008083325718261522,0.07243711434527858,-0.013030081747573013
LRIG2,-0.051444587245470776,0.010397745473686427,-0.02822207088642625,-0.02926760239377432,0.08563907570048153,0.03362171318314092,-0.008364437560218764,-0.017345874487350574,-0.006268567648457638,-0.007700326457359987,0.028357404439952247,0.01536926116001564,-0.01414519519422942,0.07181949845034916
ICOSLG,0.0076522724137031905,0.06391507957000096,-0.001469423287658701,0.04569111761557175,0.021163428321142097,-0.07003123835283939,0.03416518514096741,-0.014515185667859752,-0.004952295999912705,0.014676945849660698,-0.0037933254129550965,-0.04017622934703078,-0.012430704681209846,-0.0018976218356316326
WIF1,-0.019938996951336854,0.03338541624490678,-0.010095674223366219,-0.05350469178347461,,0.04494605831174205,,,,,,-0.016741141048232863,,0.08316942234187101
NPPC,0.046134847415846184,-0.04111276118308372,-0.019693452643027798,-0.08124294566731238,,-0.020475064355821738,-0.027317521274525428,0.014227139095305633,0.0031350033510559195,-0.029802061470721918,-0.04878977596333789,-0.01741674191240576,,0.03063522498641023
LYZ,0.034211388457833045,0.025118622431224955,-0.018152002160396696,0.1446820624693286,-0.0012385122281002715,-0.039130998900512866,-0.07955837688062352,0.018498777769295822,0.032954636518089504,0.07291508273561642,-0.04388694268179494,-0.01573405370511377,0.025414949110180246,-0.0077779091800756475
EREG,,0.04106915494667304,,-0.0056855207893380015,-0.01053543276296414,,,,-0.038081704375147414,-0.01734403371344047,,0.01062452137325439,-0.0055024370199176185,0.015421943410952177
SPTAN1,-0.01563302592524859,-0.009774198493298998,0.028825520632526747,-0.1423368726477275,0.08806016162912088,0.046291858908706345,-0.021803726637108386,0.0018675840164828034,0.028771312582618454,0.007988330194001051,0.008895643868968864,0.035455907250523756,0.03835887772537903,0.0633151056332436
PTH2,,,,,,,,,,,,0.14463628721456245,,
LIPC,-0.021299570878479303,0.029964404959057837,-0.01299932712555284,-0.028626191101792983,-0.007693932436603106,-0.013961036379015898,-0.028967434977584323,-0.01467620003279631,,,-0.015693591759841006,,0.0866337218240665,-0.03398474083830931
COL8A1,-0.0067918778649374845,0.03722473811349456,0.017703554549116495,0.10278626005696158,-0.11225222787059337,-0.042953010052549694,-0.010837523883066923,0.003775988441485847,-0.039750360191253824,0.03967079030009444,-0.042296910886802874,-0.073599031904797,0.09670447737053814,0.02654282314817054
GSTM2,0.03441857253047935,0.019287503897577826,0.045462648143410875,0.03322589791340156,-0.020486481563373224,0.053943359014673016,0.029868986664586646,0.15031390484388957,0.044900910439426206,0.06283087409898602,-0.009090686404278576,0.01101199959991101,0.06386127949062037,-0.00898879460222095
SPX,0.025821615602606953,0.019760664655627355,0.01657396407890385,-0.08612266503372876,,-0.007939252225764748,-0.03621461469668415,,-0.01891582284251638,0.021311123326599884,0.021823237441929932,-0.044319250803216304,0.04232368132480987,-0.008159445307105034
MFGE8,0.03431215662556655,-0.003664018250993999,-0.023088068330662206,-0.02427376266256956,-0.07263503237120661,-0.0136113961681661,-0.006269298973530718,0.003020705152662399,-0.03466668273035152,-0.00987472824583485,-0.017169094543656133,-0.0034266883975002495,-0.01669168497753194,0.019960932064752416
TGFA,-0.0012820694849476947,-0.013822340471731257,0.011873115430768228,0.12753442828518624,0.025108039271193438,0.004688630382863078,-0.06194486646154724,0.10003699900375018,0.056865280098489575,-0.02026719263027885,0.0553698464595057,0.015538515909678408,0.059478491660217236,0.024893590927649464
SLIT2,0.010907149501049773,-0.053226775019992234,0.004015233726821479,-0.09204221842266681,0.012025355626122716,-0.01898875415603726,0.03792089137771176,-0.036890691289072686,-0.06434958331267367,0.0012161511496060846,0.07809957787001943,0.006309294663609493,0.07023593441431573,0.06293712219648766
PLTP,0.03797670100813051,-0.01977236996032159,0.028095118969558134,0.2175644965787968,0.08393222666964877,-0.06596625514611307,-0.027135079537597216,-0.003348439170783989,-0.0040006263412209276,0.02435866372522521,0.020376308745733197,-0.11486575317313523,0.051271031085845784,-0.03668594269344262
APOD,-0.0024838052351860733,-0.020608525309944205,0.024080792529462946,0.04757866155219921,0.06412386559574379,0.09125732224654201,0.03129292316844975,0.025416004788506273,0.030096524788014556,-0.03560115897879472,0.030805658086500137,0.00504262639335266,0.026599662669398595,0.03475958534417791
B2M,0.03552661340050984,0.005410120060069471,0.008438291328301407,0.22422911618907249,0.12519609811901206,-0.04500201287224586,-0.054234077591073675,-0.057826634998023034,0.008590357813500907,0.04703910540440583,-0.03323139566477274,-0.09820219149075758,0.010401087676392853,-0.025592743603829588
OMG,-0.0586205637909744,0.02809562443742724,0.025345668332440677,-0.002914504627691916,-0.016185850493843218,0.05624406274188138,0.11088905768191241,-0.014038804835816496,0.05968910165340224,0.015364975472197288,0.03683875146948322,0.038064370847469484,0.08631742206272207,0.047571903011134176
CXCL3,0.06034700794489376,0.007291473701561754,0.01069448103900045,0.03376552153687645,0.14976006750606718,-0.012345282821885673,0.023608674716616495,,-0.010526463261527863,-0.00205660787857074,-0.036215327203425685,-0.012100327653548069,0.026148905498205147,-0.009302055389937227
CXCL10,-0.017185863890604718,-0.008318923632044112,0.042914135141500026,-0.0014940548154981526,-0.02205487939853791,-0.019618148402464477,-0.03732600159670505,-0.009999694484620998,-0.01937326059568578,-0.021126737636681093,0.03978985410040838,-0.00966096017657928,-0.01359073885935954,-0.05047792798960266
RSPO3,-0.007200758883639817,-0.00016995756191139227,-0.01975956697037621,-0.07084764234905692,,0.03976114065355276,,,-0.042613575870240894,0.04225883412357963,,0.028067846406571992,0.06701424618685826,0.04610653790039745
CORT,-0.034385648413344065,-0.032730844294319085,0.10610291116252966,-0.08230873671628086,,0.02134795962828911,,,-0.021392638794628993,-0.016482683724750306,,0.11478701102392594,,
NCAN,-0.006938841205272248,0.012904988473281545,0.01185842202126082,-0.04625815462110382,,-0.039064349360126274,-0.038436077349826674,0.0367594226234852,0.04577073834865414,-0.005645169458597144,-0.0495813625529633,0.05448572045067456,-0.004441263246358559,0.029372261965754713
PRG4,0.04236012663510159,-0.019309642797393604,-0.016719278063956806,,,0.07415157442531305,,,0.0004486216747555707,-0.007323891196754779,,-0.04294469928358774,0.10533010692245208,-0.030332763672127408
ZG16B,0.034214556269011605,,-0.008938018113903044,,-0.02883265245519872,,,,,,,,-0.01877108177506014,-0.018591588507185945
TGM2,0.06704340525775442,0.050935606299021496,-0.029199191059275025,0.08768221971211236,0.018618321328155146,0.09677937847986165,-0.08893327487545352,0.027904771216993505,-0.03107250804843029,-0.03155226904299565,-0.01436980008047126,0.017661150263665097,-0.01967264950698567,0.00669327198538398
VEGFC,-0.032025021495652,-0.029723938862294377,-0.024067877616368902,0.014092906665364448,0.007076516986169567,-0.015392714556242365,-0.015487127959476692,-0.022051203941513678,-0.024144480390440863,-0.03302529093338808,0.026224140477426095,-0.03073631856976085,0.02296776461374327,-0.001985339534629568
WNT6,-0.027060657325882437,-0.02660682874769197,-0.01989124051456531,,-0.032240799125153416,0.11290360469718527,,,-0.02800696888519972,-0.03063380441634058,,0.04127927836392763,-0.02266993913761622,-0.01921068880696785
NRG4,0.1367041298538712,0.027800402406096048,-0.01717137999079701,-0.02253944308764335,,-0.01795739692384796,,0.018824816676121195,,,0.015208975579825477,-0.023781396022891844,-0.015054293520553867,-0.028889929450806654
PMCH,-0.0178038005392024,,-0.013082782960716955,,,,,,0.027333556663533855,-0.005554417062978012,,0.013428279280375101,-0.007335090169589669,0.06030723984897565
COL9A1,0.05024159078477157,-0.06733877997998683,-0.023955055907103315,-0.035786968559561115,,-0.020462026885756057,-0.012504568481487979,-0.0017811508354345187,-0.029171587847487745,0.03175764859166392,0.011814651021515254,0.0357704720485884,0.046067443009935816,-0.06862952287913518
GDF11,0.03458305048486443,0.016222204199646355,-0.0008696975359295838,-0.013475774323884604,0.08466739635244501,-0.039748477959424135,-0.09474798234922946,0.058660190465414624,0.01950829053409462,-0.014894283067310613,0.07358221447314199,0.003926882583387582,0.04853473344687654,-0.002222349202777898
RAET1E,,,,,,,,,,,,,-0.016514453028406834,
IL24,,,,,-0.01818177193375483,,,,-0.014217673544845018,-0.015499917356210625,,,,-0.03229798005314739
SORBS1,0.016904250658143456,0.019564178142196922,0.004485201755449708,0.012374060243289875,0.03198693560258706,0.024203177055159068,0.006194942043043724,0.07320925558267709,-0.08251377340382872,0.04492748636640847,0.04176633282893869,-0.03679258973896217,0.03093618528207583,-0.04427350378823706
DLL1,-0.048136945171709,-0.036164222901288075,-0.024337041474090854,0.03684269669633588,0.03979187650797926,-0.0061135262044908455,0.02141421102510678,0.08025171292797707,0.032496659665951944,0.0034346205816578605,0.0011185605758243513,-0.025929557644208737,-0.02612756891187038,0.011366026075766662
TLN1,0.001605474156163598,0.0035355778855135447,-0.036558808313465585,0.10039333062090904,0.040940604897067384,0.009344668636102907,0.00032335786255089846,0.017973045687212755,-0.021555737470334995,-0.011577097446159876,0.03178448509633418,-0.05413399514829729,0.0492829675175463,0.015051101775931728
COL2A1,0.0538257769089311,-0.017246440325531947,,,,0.09422606868958036,,,-0.03108169819856963,-0.04039752617111408,,-0.0006605243936940702,0.015969492952335344,-0.006177870950269578
SHH,,-0.02587806043988692,-0.04067393204605262,,,0.12985264044147132,-0.017902071780544572,,-0.01803816637354017,0.06455281798683456,0.1242611199165022,0.04272545047041151,0.018066645675291915,-0.05264065389489249
PON2,0.029924065416033187,0.038819021172152364,0.01911544006400501,0.08402914485425425,0.07086394641535364,0.0020092843430142703,-0.06243888580533307,0.004223443938558318,0.013679191731041963,0.08819478882267116,-0.026542856067568937,-0.033417846888064005,0.042971337767365024,0.0019843922369146894
ICAM5,-0.01374135795226512,0.047156070294082204,-0.02904200239895572,-0.06434760705566628,-0.01721128110643003,-0.023359968878323926,,,-0.039742308378529954,0.04907269655298746,,0.03104050081119614,0.02064812807419228,-0.004027706765123528
HPX,-0.02493658302764619,-0.0343364609670349,-0.0016374082815473685,,-0.011310754422421073,-0.007738801732518127,-0.028153430418306116,-0.004541208365904121,-0.023793092309676644,0.05585248447680434,-0.02166173885872335,-0.017747126610815334,0.0651415430202825,-0.04610497995127749
SFRP2,-0.022297927097808586,,0.00400237376496959,0.06422613743261188,-0.01794380289281478,-0.02346520651657509,-0.04365147522699481,,0.013572517861074421,0.07407393028606056,0.006430664297345451,-0.057547244909605,-0.027225660795582918,0.021297820460157317
CFC1,,,0.1116875417996855,-0.037277294648489084,,,,,,,,,,0.01296836908847871
CD70,0.017608405369000667,,0.1286204790421514,,0.08343385590277405,,,-0.038371799664794336,-0.02192511927685412,0.022609781535158278,,-0.03463172200223082,-0.022968044869411623,-0.040027265234220226
HP,-0.009846804089083519,0.006600458950257311,0.015475552954866412,0.07045140265188214,,0.022132001405850178,0.11304636695966007,-0.07331764210838108,-0.010479145958939246,0.04388755298716475,0.03063593989177265,-0.04204547787676893,-0.022519576554111503,0.05083170972349812
CXCL2,-0.04141158644583302,-0.01788614434773197,0.05789609985988382,0.033260018698515824,0.12238384268876534,-0.023674486264276373,0.02191186879815958,0.01944513145245132,-0.009473966164666902,-0.044494068499562146,0.03358142253519416,-0.0052729009435134285,0.022043083357332006,-0.004951844503657485
NPPB,-0.021637026243704505,,-0.009849714900982078,,,0.11859447706234545,,,-0.024174152022237237,-0.04518624829113508,,-0.02046462619344617,-0.015270904176614366,
CCK,-0.04086705191042055,-0.005690599617239288,0.03618471755731054,-0.17878947169252346,,0.06507031293608714,-0.0289674583582699,,-0.016034534194982072,0.005941530644898207,0.059560368216911304,0.053460837336408745,0.04250653368319687,0.0181087485036034
SEMA6A,-0.010666988871719634,-0.044499144206633985,0.031718750732659264,0.11696556868403035,0.06589714186271065,-0.0420101513028279,-0.03781549796651143,-0.12384608021833786,0.030049027782770663,0.0032472320712116343,0.03205955035081643,0.01541536278868532,0.02948598182651787,0.011153747906607654
IRAK4,-0.016014094614753414,0.01243556740825306,0.048701430489631915,0.026521203255867296,0.038495144510713945,-0.028736648188491958,-0.019104837474421047,-0.03872246798733465,0.027398686618127426,0.010186878348887367,0.04396743206704046,0.01340382079149575,0.054918929349848475,-0.0064966981811608515
GSTP1,0.014388758901338611,-0.02428906912470047,0.04859924667896337,0.1520068265714926,-0.033180560472380584,-0.011090166792952775,0.07024079510050307,-0.008160696616940244,0.044300161168964174,0.11683626022128751,0.0405238234295312,0.03408772425204992,0.0352969913886256,0.03152690334630339
VCAM1,0.0181300887980822,0.0328905260177978,0.0027754289338110224,0.01680179949637048,0.004057708917883313,-0.02435964001354054,0.06663196666983703,0.004993727030003247,0.01632986799123581,-0.0744927205972675,0.0415747024885913,0.058013674599638965,0.025696549790359652,-0.016060272286533058
NXPH3,0.043882677614740274,0.013856576629185368,0.015487179382719523,-0.05413138487499146,0.011572838778586838,0.027462947810278263,-0.04957715938503539,0.05163152263494451,0.043586098943953495,0.012026375294950105,0.017991156157056837,-0.002396136133309985,0.02707444479424925,-0.004242217462272154
MTMR4,0.0664926614209045,-0.008066537564342306,0.025953496278327055,0.05720513476801528,0.06728505109842094,0.06354471382035679,0.07194671661337133,0.04273212827123332,0.008575978454473224,0.02562216853836818,0.05178354876639755,0.0434366119152675,0.06548722688153469,0.00047185068061967147
LAMC2,-0.016982803165375395,,-0.012399692184918718,,0.07615647511325392,,,-0.03535627417549112,0.031472887261458124,-0.020355740682057283,0.04358402718858874,0.04222737676468141,0.00022474099100538205,0.02749969780702701
IL10,-0.026369261442968476,-0.010993922867705688,-0.005902995899397872,0.11117883408043218,0.06762794031562525,-0.013778668922308081,-0.03809092943370701,0.07921063274213867,-0.033269815521920994,0.06875946065059647,0.005582006473327539,0.07050556902729226,-0.0008164886195519674,-0.002635142244370105
