,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.05613837099246987,,-0.022480774885180084,-0.04412606759262316,-0.015199082974524668,,0.014595487557484224,0.036231338584328344,,,,,0.025773271868777682,0.031903147846072615,0.05791241140574709,-0.027646686950313165,0.11524804043446428,0.03398119004579955,
PDAP1,-0.050346785871950725,0.026524210320680353,-0.03083749568488685,0.0029188915559839094,0.017811688163576197,-0.015161447739570826,0.05677884931931198,0.04846447442627436,0.05109389791047006,0.030253585436610286,0.06625718869143607,0.06714395202580961,0.06340666958606542,0.0281517269723331,-0.056962916549352496,-0.03397591500732746,0.0652170203841599,-0.00047635795950079957,-0.049391471468200686
QDPR,0.023626271101640024,-0.03694310549847866,-0.04655064952162858,0.020208635321197557,-0.03164632244415566,0.04908810123602411,-0.11214493661173591,0.05087775683522942,0.0412698370943307,-0.12789173718341093,-0.030612121260918716,-0.08806025821009052,-0.1036195476137433,0.070986291648417,0.06235650608036092,-0.06201832610946873,0.004398224052041639,-0.018746069704482473,0.00947934030572963
POMC,0.018096222194774064,-0.04016975940445302,0.030784144345447066,0.090544198072988,-0.006775791339610619,0.01008712733141648,0.03365077066392375,0.023767285378622535,-0.03194913663861287,0.007307798948299468,-0.025150636989856943,0.05851147121894772,0.11548187471534445,0.008472583218421266,0.011539857755707837,-0.04928335393373037,-0.00046157717389076785,0.061457403319956194,0.023218810796801125
CCL18,,0.07087698437786275,-0.00281060347649479,,,,,,,-0.061113983374639684,,,0.044742683850487686,0.05225542158543821,0.02595758849677678,,-0.015298854081220219,,
CCL17,,,,0.021594268939237896,,,,-0.01574220216408139,-0.014702568255207072,,0.05778992088355252,,,-0.02083776511810195,-0.0014644256244265266,-0.024598090931790814,,0.04905520363840794,
VEGFD,,0.1028587938343258,-0.0160312878806409,-0.008191319121360124,-0.014541622045935685,,0.013438024628670747,0.09913666313677398,0.09333074758599834,-0.022687535993754476,0.11891037326685246,,0.1339794830002596,,-0.02467802709750245,0.05385799851225875,,,
TNFSF13,,,-0.021170367065044788,0.04847164694380236,,-0.02087051998671999,,,,,,,,-0.02927038936497318,0.07679859831841601,0.048524643350881615,0.12269360449078973,0.055839754855349366,0.06323578186595816
WNT5A,-0.11018123319603632,0.05363595946651484,0.024789381551742595,0.01890653711868328,0.010120680210701082,-0.017586641692879382,0.06216283148164818,-0.007462454986707731,-0.009297326299504652,0.012269446585234932,0.018528251948358644,-0.04855377421129182,-0.042073540495269214,0.0027532309300215326,-0.012819582255113591,0.010122825771169736,0.022878687738252138,0.11075550223236107,0.04739882241885917
CXCL8,,0.08909560169009978,-0.03893187086974903,0.05316769196372163,0.012298679001760186,0.022916223830897132,-0.04166292532527594,0.008957904525340026,-0.010043006146334582,-0.02922780034708162,0.04637236940414354,,-0.13851255901864803,-0.07541564353119191,-0.11732131876154109,-0.03492392711770144,-0.05697480829936698,-0.006058522045198185,-0.03568554527853225
GRN,-0.050030354023118465,0.08612296450792513,0.13772689979859168,-4.308545024936091e-05,-0.01590301337998917,-0.028367669270271546,0.09103414041743924,-0.04276188458293428,0.015035539687165811,-0.07685109562213645,-0.014060164428998882,0.06611875036474345,0.1048912309781252,0.033132606092748,0.01811117687930535,0.030175327860716493,-0.01458428858568685,0.15089938710671658,0.10880549812412314
MIA,0.009444169684394273,-0.025288791696860168,-0.05589303164868089,-0.04770819277010767,0.049727543147116665,-0.037737925249782284,0.03855777894489698,-0.030941506589915825,-0.012265110770305735,,0.00012838211842937003,0.02592556645874005,0.015730652945714997,0.052800880047529815,0.12868553432109764,0.0696826407431056,0.03629708722420369,-0.02075012014767792,0.1512112930656546
COL4A4,0.036751392793885354,0.03699212995868914,-0.03369248553081947,0.051847182978452824,0.0241528861455205,0.07252983670205904,-0.01655820977781597,-0.016435346102122373,0.00813245398742982,,0.028299345159762384,,,0.09036939847603799,0.03401485278857867,-0.023471412941247882,-0.03395558643406917,-0.038147726676615326,-0.04152809719560952
TAC1,-0.019736367855970924,-0.04052894565232235,-0.08800104218624172,0.004827359016880138,0.05358744221479548,0.023767656408271973,-0.07393905052725168,0.02235683418156588,-0.004649925711049786,0.08468481337204573,-0.045092160959777285,,,,,,-0.029068492779083986,0.05044189518020937,0.05609285059716835
RARRES2,0.011326117562076488,-0.0569193799430147,-0.1026108819809111,0.03523991559321116,0.032630680328584453,0.003424567213857852,0.08221391369706593,0.026946181232304585,-0.05672575006700201,-0.03792717812900525,-0.020578129944376987,-0.07387004481713755,-0.029536718570577214,-0.0529988650398866,0.004040881431489743,0.020114093633254854,0.09336201081986978,-0.04714154015220287,-0.12233943464233167
FGF7,-0.013959222261520028,0.05824236962387204,,0.021339234306755325,-0.027842977107501467,0.014410958237260338,0.01994808748843615,0.017059876277322805,-0.04277052241618129,-0.05267098364390646,0.005813382828832794,0.02716573128456668,-0.14226463149868873,0.012895953559425162,-0.011811355919268521,-0.003726933800650391,-0.03757206110682397,0.020385730173642598,0.006114879846042199
EFNA2,,,,,,,,,,,,,,,-0.023454813226664047,,,,
HBEGF,-0.056129883155064515,0.05444137446438384,0.1524696227997741,0.013965150449798359,-0.008951482205009006,-0.028017894903444,0.07265248561769361,-0.000255141548277814,-0.02769565988624775,-0.03003327673124151,0.0033425006313729673,0.10078746484404774,0.027710967392977136,0.028302931885197766,0.0073689528421766615,-0.03907730768706794,-0.07241820432376328,0.06747217135351743,0.07903337000942508
CSF3,,-0.03236042827597303,,-0.0010363738841699006,0.022409899201930965,,0.026212273785521,,,,,,,-0.022193505414959694,-0.06917405362396609,,0.007837926680130473,0.0017002844691086287,-0.018274672125049445
PI3,,0.1623259734416619,-0.006254129977407934,-0.0298831712143259,-0.03536301590790005,,0.05753672719698084,,,,,,-0.05318715867675001,-0.08174330309729994,-0.10636538985934964,0.0035504142816699734,0.003546490161614854,-0.06125891506485739,-0.09609964903826332
PCSK1N,-0.04620139028893203,-0.06158202340289707,-0.11761750744778557,0.013165792452495516,-0.020109045015508125,0.05120695930077178,0.03011598081498361,0.005421572943829291,0.010017563090809352,0.08552292263478825,-0.0207858866644882,0.0530839110201423,0.007426171502961579,0.028757748612896986,0.02747282799258688,0.04750824763584361,0.04127961342505694,-0.040654150200621186,0.04420804503937623
NTS,,,,,-0.008473089510814569,-0.024241346412013576,0.05224064183802877,0.04151261841494392,0.010740796428202108,-0.020426070245705506,,,,0.010954066200472538,-0.013906977493441629,,-0.025648165866094013,0.02584433677709332,
SFRP1,0.052429939025754366,-0.03743291269735253,-0.01712308285230514,-0.022316061296600506,-0.01658947248243382,0.014080663564377021,0.06031707067644279,0.035183863601171685,0.061922492199471685,0.02120870315840838,0.015107728668283887,0.03172640624745031,0.045074028260326644,0.029459511338601065,0.0699961123535834,-0.048143724269586775,-0.025431893789708872,0.012458265673718346,-0.01874107655985036
CXCL13,,,,,-0.016440379087333295,,,,,,,,,0.001782596652949719,-0.060262101444139134,,-0.00034880551752848306,,-0.04443578898784013
MICA,0.05945214091906243,0.06170285647306421,0.07434474762760232,-0.026334215299684206,0.02491596466615667,-0.0288658563218828,0.065181750667057,0.03390157931047269,0.030207345854076334,-0.024258258380604646,-0.015692103410939063,0.13577117531236615,0.14764951570815932,0.00019546910954314922,0.04644265165832689,-0.004652849127433966,0.07617880285723241,0.11823712437701622,-0.01887083428650633
TG,0.07671670674577864,0.06836588109097026,-0.0441780598231214,0.0012259308421199405,-0.035185634512102534,-0.0009909673650404067,-0.021142981233531408,-0.01585967294038926,-0.010640184798609807,,0.0266529351402698,0.010118969832201005,0.0986951542589433,0.0372152987501116,0.025662666965288496,,-0.019879649378619236,0.0096461485020078,-0.006787857734659899
ADA,0.055661624311652384,-0.03814870044539726,0.1858535438556546,0.05180761852791837,0.06512585058581856,-0.02006084929289096,0.05788010487508787,-0.006943518804067008,0.01647765540114806,0.0009094309274720809,0.05479178724749082,0.06121950812254921,0.09606249842408385,0.042369693615004644,0.03150900597452539,0.004331188145072714,0.01609793897838945,0.11921054924293012,-0.0015743430519524733
LAMC3,-0.016413566779647344,-0.04691549722231828,0.19434301910423163,-8.032697219813279e-05,0.06494595231916338,0.0006862639135540064,0.07140665076287567,-0.026710007129769998,-0.01978012347373461,-0.018136761616219327,0.015556570516039427,0.07076838659872081,0.11830249504437086,0.019957890810020137,0.05326619614568985,0.01907169417598911,0.09677160170795994,0.1771636652302123,0.12107091612611101
CCL7,,,-0.01784463950624822,-0.0009773462290687948,0.1138720279736897,,,,,,,,,-0.031231006794216903,,,,-0.02954589071971196,-0.06278767630836941
NGF,,0.07325564250109075,0.013628984969449249,-0.03215606456075323,0.009104259604393131,-0.02670128746639013,,,,-0.020426083694917517,,,,0.011445014398692086,-0.02313954107686042,,0.007257181643141559,0.05039157203592017,-0.013888490561284406
TNFSF15,,0.08092944072931656,,0.04123986100367968,0.029647228670581293,-0.007658264645436685,,,,,,0.03780593205750623,,-0.0013793714469989167,,,-0.01499962391217502,0.13539187219810533,-0.051733737469045214
HMGB1,-0.03831534321066059,-0.014270303857841884,0.00805167742823242,-0.02969680424371167,-0.02591111369399324,-0.007916852236687848,0.06929657347488016,-0.021769594779038833,-0.04245578498402184,-0.035499125652267954,0.024139542505132863,-0.037813546749122,0.04142420708621061,-0.008120173863249525,-0.00570432308575367,-0.021465145026677578,0.012221882353898728,-0.12389350328898209,0.010592673287971019
ITGB3BP,0.03411982638098325,0.05061620606355681,0.005130311645457665,0.01972318741531658,0.03903140296531139,-0.04021381159317677,0.006261052131494636,0.0322517861842298,-0.05330228637318925,-0.03284014830634726,0.07960292201124171,0.13406641475724237,0.06021889390864154,0.017523641050528966,0.01011056599275107,-0.027884961785100332,-0.0003792848094022051,0.01924745750307033,0.04519213594660771
AANAT,,0.05273010655620115,-0.02588985705121177,-0.017641764308929,-0.014541624121834183,,-0.015801951127504772,-0.014262696559509217,-0.012265111452522513,-0.019203522659661798,0.10766329063847721,,0.013081329466146761,-0.01049127932108013,0.021562896255382963,0.03584086533953155,,-0.03126078450945502,0.1355809142621913
RELN,0.005078736962174364,-0.03214587875775908,-0.006228514920651507,0.07729590799969871,-0.022471072971091147,0.001145011762105698,-0.011792424318028967,-0.011919109496682108,-0.023398800133059405,0.044345977206034635,-0.013850893309241684,,,,,0.046996343216455815,0.06233058719923551,,0.0023766443928958836
IL15,-0.023925622893646636,0.00380448159981039,0.008745815874256204,0.011947632435894497,0.10973577417178491,-0.006649263146942183,-0.0009245218771600201,-0.007327651538000075,0.020353910541404185,-0.039352307338504894,-0.022232450405003382,0.00794164781324826,0.12390677053444696,0.07035431384090557,0.09863134526349969,0.08446767916216595,0.0469610002840723,0.12603755740709557,-0.04142859982564207
UTS2,,,,,,,0.035642664194360595,,,,,-0.062423546209896374,0.03101978006397242,0.0873008549888868,,,,,
BSG,0.03497209246681654,-0.04731298621489882,0.03962131886227989,-0.02613470240450133,0.039628974074622805,0.01594131108318939,0.06524652339967027,0.01890680475927237,-0.036751653056057945,0.036716004396821024,0.01047751861929823,0.08295755748197621,-0.17037670967519256,-0.026071588386881554,0.03914220326518662,0.06351140257677254,0.018001451604430663,0.007937948271239633,0.08885028028842482
ADAMTS3,0.05633311736466639,-0.01635868313315302,-0.000983729287540866,0.05004948393661778,-0.03223434283638665,-0.03715848916651628,0.09283673489658256,-0.0055785764060724075,-0.006073431252190132,0.04256594619785808,-0.03694315721998901,0.02119876242003494,0.06737915338624413,0.06536420486649631,-0.010217208892009484,0.02020747670905572,-0.04198119573273888,0.06678421459215543,0.10277753588727678
CD34,0.010092342673477738,-0.05202524702826078,0.12177535446299448,0.043973458400523135,0.019399484039607555,-0.0143642391315416,0.1417161027936797,-0.018921674707754105,0.0032329943364901984,0.0731412189071805,0.030379177165689684,0.06051148288924725,0.1863968254604179,0.027490174231828875,0.08893165164097348,0.027805499034684576,0.13213590486717688,0.14408637158278564,0.05111634285207918
CCL23,,,,,,,-0.017980111988459325,,,,,0.02306715512828739,,,,,,,
PLAT,-0.0008731925810850556,0.0014303419466370575,0.11024147534182563,-0.008624176729649031,0.008774120233854495,-0.010676519990011499,0.09246944060413942,-0.024590429420676463,0.04987379696098594,0.02644726321604272,0.10055598102686066,0.056978294482928515,0.037820921139113645,0.032937950025479404,0.05781812676445822,0.03661177172841211,0.02174429463576923,0.13008736023653086,0.1304337690244464
NTF3,,,,,,,,,0.052225989175576186,,,,,0.0582233078119287,0.0920981698430732,,0.048693705623885294,,
LTA,,,,-0.00925052916228267,,,,-0.01373646319225087,,,-0.022232453149387436,,,,,,,0.0004681528330268864,
CKLF,-0.02546094070821732,-0.0034059573291752234,0.07885172581901506,-0.016629425881530345,0.007236249628075757,-0.02074811475243353,0.11550519221869092,0.05493612992653178,-0.03307365621378903,-0.02498197339877574,0.04314446554259998,0.05392224834932922,0.12157295299653871,0.011410081438033775,0.04201164942475162,0.04868847279012723,-0.006266523245575432,0.005132904100123785,0.07002015434269956
CD24,0.050492892546388786,-0.05679287137329151,-0.029518689866284278,-0.01593126227018919,-0.012574088509057538,-0.02800579530367466,-0.01884361287508569,-0.018240730815829224,0.02113275442877122,-0.015472190882263964,-0.018870739369427902,0.05419214043526829,-0.047796186491211194,0.019041433334423805,0.0545196220060694,0.0781380090704925,-0.0413017864681158,0.01104894391091973,0.01490171021282746
HSP90AA1,-0.030054062917825586,-0.059275269856855516,-0.11205936661529824,-0.02324608639218751,-0.021660324117499657,-0.005680042653156089,-0.13891099412690308,0.042466254387378305,0.013326087655866929,0.06910113453872918,-0.05395026957388304,0.004336922269984115,-0.048480880653451096,-0.08731155003626624,-0.09087858916877722,-0.09218763918779867,0.015936529423895382,-0.1901573585188384,-0.04208734117605842
BMP4,-0.023523301075239682,-0.040349662821959675,0.025965566495754558,-0.01035462860662156,-0.02822037063974344,-0.010227274440778807,-0.022715098036526674,-0.02468489670933215,-0.019247493737164032,0.04074046290532947,0.07057169748869017,0.07567861349490489,0.09771686138132013,0.07731549348361486,0.03369786883489902,-0.04334225928309789,-0.0015393717330738359,0.17146018964159895,0.02000225196333947
SCGB3A1,,,0.040985939973663864,,0.0043190958668373304,-0.0025436602659089378,,,-0.010345741471449125,-0.033803573948406926,-0.01551351179574602,-0.029348255868897187,0.09775262349121876,0.046718800536120236,0.12490923566047824,,0.07577029426772701,0.06846032745211092,0.049626237127345575
IGFBP4,0.02459723840315503,0.023655747214592765,0.17010615165757054,-0.023335485428548845,0.01818410205944864,0.005485575517389388,0.10810200902689122,-0.023802480767966264,0.0006573403841698309,-0.05088951480824115,0.07190279522034965,0.06608411933014305,0.08804030280318058,0.031057362528065794,-0.05477977792953033,0.025774752242354912,0.027295623932422335,0.1947625304576623,0.11234274714302271
RSPO4,,-0.02277526747347201,,0.038188710627332055,-0.019986955176920895,,,-0.015976342947181307,0.04393767437320437,,-0.01993691418491866,,,,,,-0.020977853053128208,0.04648754011541072,-0.017563559111473497
LEFTY2,0.05985017510857472,0.026123892350638854,0.10067080420265753,0.03076458849094997,-0.031022844022300718,-0.023507959685261235,0.08461059560791753,-0.009333176551563948,-0.011344230395291699,-0.020426083694917517,0.06043861869786224,0.003326832373563544,0.03439008829335242,-0.026511588136057942,0.0331469534885846,0.0967513372881328,-0.028528494232589758,0.10511186836601,0.14116611923639394
PF4,,,-0.018510947153026414,0.07873012687559859,,,,,,,,,,,-0.021497960174605223,,,0.027236501086282235,0.03298744959877986
ANGPTL2,0.030523616423073215,0.09456212062953265,0.14909215457961597,0.024582701859035237,0.0741459793887393,-0.012237927720905326,0.11241326634876732,-0.018357274936565048,0.056109677253639974,-0.04291080883974671,0.05629419580716217,0.09582234818307941,0.01992851444020362,0.09397371220147038,0.102428332006491,-0.041436298945831083,-0.0038029241689094334,0.16914513111205928,0.12103391348309385
LRIG2,0.032968784920559366,-0.00258125651533587,0.005206061747451366,-0.04033132618659187,0.00171221905392424,0.008298787277600524,0.03112249677103132,0.01709113699063383,-0.027351757436902695,0.09357267495920454,0.03700099059870057,0.08879698782040803,-0.10641835201653241,0.007163114475101151,0.01974407735770789,-0.049078533609523516,0.026529850849453793,0.048841925161280296,0.071645736799063
ICOSLG,0.03726601771628112,0.011712014998297984,0.046151670488132734,-0.0091462597978715,0.030417229451269085,-0.04249337604286524,0.05511586142220989,-0.005086642845314439,-0.005378926886307349,-0.06739635650710252,-0.014712049007374672,0.02482621264374307,-0.14821326029088192,0.08179038236687307,0.0498127478991921,-0.012465833794593161,0.004292659679116548,0.10116557593954267,0.04362884526756639
WIF1,,-0.0530016874367225,-0.033307444828747736,,-0.011050553287490826,0.06041144151365015,-0.08318980955944182,-0.012328565441752093,-0.01946854056479202,0.15289046494870503,-0.06964311173749708,,,,,,0.11418783437841344,,-0.02659105784956671
NPPC,0.03975996475612495,-0.03251553806224667,-0.013271788969904929,-0.02356549496665919,0.010068691000498026,-0.04180304036178689,0.02886114672143826,-0.02404911393849031,-0.014378046719533605,-0.0036296132657886717,0.05531692907260988,-0.0328638747788752,-0.042172626717016576,0.0009053354945983076,0.030780808172600562,0.07620260678698373,0.040664484774843836,,7.376073133059785e-05
LYZ,0.011806261048610676,0.022422252270324083,0.09187024837154416,0.02501029680988755,0.01694532367657988,0.08763544255419914,0.04957434428894119,-0.010976108673389778,0.0582665722242268,-0.08946043354324695,-0.0230490014120432,-0.022885843829767678,0.10287678476094266,0.0320432478055084,-0.00765409837217578,0.02591082229326843,0.06355326663737622,0.09573590943478062,-0.007578715533332246
EREG,,,,,-0.0020207924498476183,,,,,0.03170820542352007,,,,0.03455447635595372,-0.01438978619697884,,0.0025720549452922657,-0.006453969701265751,0.04389891870997331
SPTAN1,0.044921607441959624,-0.015098337537451783,0.05710368442435481,-0.017837654173680672,0.024018578670310733,0.006128441303000879,-0.0346906023013433,0.03454101031096884,-0.019462885310685386,0.10382910712564705,-0.029557896555355328,-0.06783602461735772,0.030279748846114132,0.012871742454562653,0.0646841835413921,0.010790441670787573,-0.053171972075450075,0.013358481119309172,0.07405705063880391
PTH2,,,,,,,,,,,,,,,,,0.05941966526508121,,
LIPC,0.0027136310530704315,0.06385394909984347,-0.02266226482135569,0.016588450866575597,-0.019350662275883848,0.00684032783600996,0.01775944485672207,-0.02986940013380089,,-0.037632952291994516,-0.034925104838090186,0.008792173289004812,0.08838431479119252,,,-0.035432045091569254,,0.12824456330675404,-0.030050918655020114
COL8A1,0.09781103586644244,0.07683637418355391,0.09024488900306117,0.03692238315131569,-0.044769760585605056,0.010660648381411808,0.028050520859719687,0.029652802924153777,-0.02956797194755506,-0.05700733206573121,-0.02272580921155151,0.12782604622165292,0.04575863462448163,0.01138367880398836,0.07172332247532813,0.020446940622771345,0.044977562477358825,0.026350583985384785,-0.04391090776626346
GSTM2,0.06684899265445382,-0.015421647712607883,-0.05972545961283393,0.0067408438350817605,-0.03918216282961157,-0.019508472770589622,0.11730825852936694,-0.015378333457237615,-0.010485526952396726,0.033282524457239664,-0.01200834697562904,-0.025480005989955153,0.01035924624040311,-0.025743549692694743,0.09498404108340938,0.08486702484205073,0.011705443181887102,0.024420268228957064,0.0050344759912630726
IL4,,,,,,,,,,,,,0.014852022052256301,,,,,,
SPX,0.017725496296552845,-0.07443166785742693,0.039472634325345334,-0.03158804121891519,0.02392601259784647,-0.008322868734751954,-0.019485428005633493,0.008511184676989456,-0.019936414041884367,-0.033745330060676905,-0.04374602784416752,-0.043567370208910626,,0.026063900882272527,0.003949395390175254,-0.09261838900063461,-0.051625353999514324,0.0006262920170726721,-0.008251273817000923
MFGE8,0.02081719802671256,0.016325153833239913,0.147389694179149,-0.03156711861983522,0.10231471864221842,0.011584830259680693,0.02182327448286576,-0.05650822443386556,0.01679552700647991,0.07045321382988329,0.06911657208991452,0.1303730619427831,0.10904834641621335,-0.02817485979802862,0.036542394069571445,0.07344045430105695,0.016802189481264922,0.19674189384829757,0.08555408228816673
TGFA,0.004078643408454348,-0.07646362182100216,-0.027606847354641154,0.06947918666595551,0.027015561437426158,-0.037711511614451555,-0.007042809070370575,0.002074649138751785,0.0759443729628141,-0.027648184107212655,-0.05011997337079813,0.04085512186268726,-0.08994572251710453,0.04851502783070279,0.03495741399368254,-0.024881397071900888,0.03486258617198605,0.03873802430967851,0.028205260820994088
SLIT2,-0.023523297311158747,-0.01965089821919843,0.06692811863278897,-0.014986885494381406,-0.056970641107096875,0.028188918127227226,-0.052507462958900006,0.03602037554265517,0.044187911003041966,0.05855420575195166,-0.05000933098172422,0.009371359473205186,0.07524043163209718,0.0342374776078291,-0.013623203729810001,-0.04291724265251916,0.04070040635569758,0.08946448026217296,0.018372467540418585
PLTP,0.015721664130829864,-0.013661940260234503,-0.012215076647952796,0.01915773746699665,0.04993536612378872,0.02989980004534291,0.1215116096229265,-0.004269401925050682,0.015703151387069257,-0.06751532435476795,-0.03221259968464288,-0.006253688317926499,-0.0534368764293644,0.028664707027210398,-0.0012738061902846977,0.013167555546525444,0.05802959583434646,0.019048866369106947,0.055557371909223635
APOD,-0.01564382052687888,0.021870835049321923,-0.06748082396523669,-0.03494028750794337,-0.004683604093011074,0.020296433039959354,0.031307481351511166,0.005034844932739043,0.033623728066176146,-0.11223472239819506,-0.013571518679409237,-0.11971803467691391,0.01599891155635776,0.013911953234552427,0.06978331915907413,-0.04853366546956503,0.01006755139675107,-0.037675574241801714,-0.0034452903172208726
B2M,0.0354463281124257,0.14719189809451416,0.1370149385018295,0.016453401679024465,0.0363470257651745,0.004119748443800982,0.15489945510282924,-0.04319186325370838,0.029396497322360816,-0.1167883904410373,0.025170001686438067,0.12511154447456904,0.11621642705621582,0.052588393166757015,0.06659679634098128,0.05711145350337963,0.027437084892321755,0.10352393191008992,0.14274308835124355
OMG,-0.017269766892509492,-0.02279730933532459,-0.07604817725159885,-0.003420211170745137,-0.05390446917734202,0.007910613452307647,-0.06455283860790133,-0.04935972303144801,0.016304545373082225,-0.024424814307108866,-0.011720132355725624,-0.046529313028020394,0.014170573692375541,0.04780716241086805,0.10173500876074157,-0.0848058478708215,-0.04732205441266309,0.058070547452753626,0.04245169069232026
CXCL3,-0.01840691616344419,0.019217719926866564,5.7827603976185106e-05,0.08721236747004432,-0.02186033118971525,,-0.020747206456341597,0.0014956642321740416,-0.011067754906974918,-0.02958019650102672,0.0699860100569104,-0.03386951863699761,-0.06105366099044846,-0.043771194857543994,0.011392964996500395,0.0014688363799851844,-0.012230944486674729,0.04747799703710521,-0.009010193464575
CXCL10,-0.01204585892913711,-0.03573968197378918,-0.020992134987352695,-0.0035838943038539444,-0.03962634045141011,-0.018894281665430765,0.12842853989403472,-0.05884950240508277,0.05008588436083163,0.01163660196072588,0.12629577853641125,0.056686580740862386,0.07147675488812597,-0.03225002106571681,-0.014776044812398942,0.006542588009845181,-0.028664305760997776,0.06556260917876144,0.09703346471154323
RSPO3,,,-0.02423967300443979,-0.017641763005402357,-0.01935065034525131,-0.021319541115598802,-0.02594764163996046,-0.024129850974305693,-0.026875868972632097,-0.009002132034681866,-0.016731596324666566,,,-0.0052383656545118,0.03582834352594022,,-0.0016714613532335903,-0.029983301663484903,-0.0036122732444132627
CORT,0.12425407035310596,-0.025535087576619004,-0.011443419565924085,0.043924247135070676,-0.02348493585582392,-0.01623079826654287,-0.03657739674858153,0.015454416261302634,0.006382057021439345,-0.027024880898615357,0.06833643997081405,,,0.06754594536751882,-0.00411231039480758,,0.02124909311993717,,
NCAN,0.03861101631828671,0.007856970590839932,0.007720047262255767,-0.06914842138848232,-0.02572850890676838,0.016245399028738904,0.06455025298949219,0.01409171347025612,-0.052324819096569594,0.13985928049382995,0.08724437962352785,0.0240707811352069,0.03767275748094083,0.018394091444258544,0.09883637065467296,0.0034169099499215118,-0.0936492602708718,-0.056557081006256456,0.06892105339240553
PRG4,,-0.03484939915325238,-0.026836206712121235,-0.0008731319694775782,-0.013854996174796822,,0.028797999532408372,-0.02041713204981105,,,-0.019562001938436782,,,-0.03420659493773133,0.017276645637044407,,0.06297124227365013,0.014002822980307101,0.08854689809751615
ZG16B,,,0.0023343841302539982,-0.020208360042478724,,,-0.024268297174544786,-0.010914866981521661,,,,,,,,,,0.06711597763352782,-0.02818755565992954
TGM2,-0.02507231865159066,0.1099839980788685,0.11053367232671248,0.0154236505554172,-0.005463395777396572,0.044199895584123426,0.0867923720238522,-0.00898999720919097,0.045589476318426615,-0.004528305855879958,0.01101973980796581,0.0611453068301936,-0.14186600886603887,-0.007108742807933787,0.012420867357651176,0.03374556876286031,0.055974502372111413,0.0630092379614343,0.02378175837785101
