,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL18,,0.07713751462199982,,,,,,,0.04642069409264482,0.062253190850129085,,,-0.007495485068367066,-0.03650042282397658,-0.01730318959286392,,
CCL17,,,,,0.019266928362327632,,,,,,-0.012634224126868572,,-0.013117681647376289,0.016482272752704315,,0.012561925106916292,
VEGFD,,0.02439651522077406,0.09550054463220436,,0.011987533834242656,-0.014934791635962402,,-0.01631620852259695,0.11666883358269878,0.06053964917739136,-0.027909565949348746,0.041291244992633855,,-0.014947343419937384,,,
TNFSF13,,,,,-0.015037795408640925,,-0.013861165614125107,,,,,,0.09467559089619709,-0.023453927192905826,-0.01724309118676469,0.014269536443798182,0.046688403509426796
WNT5A,0.07001318135475444,0.023998132642706445,-0.03638860448309679,-0.08835395562877231,0.04339869549330708,0.05854916763283985,0.08297368129747978,0.07804887077004585,0.1027674370842606,0.06707252160896703,0.014616981647045946,0.021367406872983306,-0.01839611546616268,0.02651391802399795,0.04951967527795073,-0.005243164149332506,0.05337766003875081
CXCL8,,0.03425800471040098,-0.02051955399532841,0.011679478292966478,0.013096330755552159,0.04109431978145877,-0.019716609062595685,0.006647625370860604,0.031033715242501432,0.01018404998852063,0.17659711106680945,0.058356449846708056,0.041817271439350705,-0.058200742075006875,-0.003906365121457971,0.007335665865582583,0.035647981941129024
GRN,-0.09249904405354525,0.08182772559244361,-0.009645642963948167,-0.007163857117051639,0.01900584190865036,0.02484566738523647,0.07871589391648265,0.07819458353957158,0.020295134792908676,-0.0034866185001199324,0.020343522848276722,0.03912521098350432,-0.06257409370317614,0.06100871902373659,0.021924717927983697,-0.005791776920281639,-0.058160178310502644
MIA,0.08488570288991573,-0.013569229587098648,0.08027080517146445,-0.018539791046922077,0.03659815612790975,0.03738987983823658,0.11116111511249861,0.08562593869991558,,0.04989924648386199,0.1119195127426634,-0.006528216495289193,0.04143829110255957,-0.0016727848691992086,0.05688221573217026,0.055379860022063555,-0.021723042125976873
COL4A4,-0.0223553400321295,0.006633271362786013,0.028279354373092643,0.016789648789977654,-0.022908190407085242,-0.02072197235096118,0.09661511051507173,-0.022541517989141745,,,-0.0007790663948069092,0.07017268254645181,0.01492926140297277,0.06375200064556895,-0.030946449345276378,0.003797931576660596,0.017856493703268684
TAC1,0.05368660696739857,-0.010993211368922708,-0.018504786063384297,-0.08136948415010214,-0.010536506188512708,-0.048675475375382096,-0.047857642813251555,-0.0740505168491674,0.025453414175903553,,-0.04219123442662988,,,,-0.026492448925248976,0.013808065892834155,-0.06931686124676588
RARRES2,0.09084678589136215,-0.011254853143450096,0.06308045832334225,0.0836747652599063,-0.009377284264323249,-0.002856898528749713,0.04111459284847102,0.08952758640696586,0.06862421782789425,0.011193396697788592,0.10316938338553155,0.018195593855964177,0.01859585470526004,0.021518261866401486,-0.02529248490219141,0.023104937103733847,0.0577142486475007
FGF7,-0.0637107806821917,0.06632547907426704,-0.011070835785515794,0.015133776311368367,0.082951058127261,0.02430115573972722,0.10628843761676696,0.10911090614186895,-0.01871475547671174,0.011217404310448433,0.03596067344279102,-0.04494924765988149,0.0006311233637878948,0.018918917528162257,0.018496420692896004,0.05046623056262865,-0.008870096705338875
EFNA2,,,,,,,,,,,,,,-0.014206449598433193,,,
HBEGF,-0.019978970295998554,0.1001432960514863,0.04673220299594261,0.020768080793323405,-0.03670418222993247,0.0655790355514158,0.03300534356029847,0.027211554276306706,0.03262576086440545,0.04757456848156104,0.04350304990685061,0.008750833845497349,-0.016367734347752096,0.024874299244358335,0.05022566606099093,0.020146254482458992,0.02713906237240733
CSF3,,-0.04412429692030506,,-0.023107233498095264,0.007705723525584776,0.020522303967620094,,0.1379421693811486,,0.06607012784875424,,,-0.06382651487317272,-0.014098636025395647,-0.022014071271902858,-0.005963542729409565,-0.025905208465179463
PI3,,0.06502952046467177,,0.001967275614191879,0.036910741785297,-0.00010666360248666533,,0.018022626388043233,,,,,0.01637598492432271,-0.017797606590273168,0.016896497541474296,-0.031679499023921545,0.011823549867985124
PCSK1N,0.08482644085947733,-0.03844407415668152,0.014290586673500439,-0.04238564268515376,-0.03123009713015061,-0.045502634271452715,0.017972162477064093,-0.00478034991847861,0.05387471000072215,-0.008195630949421691,-0.09157416339337887,0.07918692532076835,-0.009441554564939404,-0.009273450562944653,0.004272942940664092,0.035710329507838,-0.04797320019911116
NTS,,,,,,-0.016169465406800816,-0.01609990156163356,-0.029312665634974346,-0.017289349585441188,,,,-0.03060218578299378,-0.017307862971174606,-0.009635044477387906,-0.019144083851471625,
SFRP1,-0.028086480502188788,0.03184236049505509,-0.0009761868444887293,,0.08903526543782384,-0.017038010896791866,0.00879381179750329,-0.030971290755080906,-0.001237661251831041,0.07640260986481154,-0.03552390852663264,0.04877710879482516,0.0080876561795592,0.025161264390171093,0.028147837058912963,-0.017668803889582956,0.017549555945739568
CXCL13,,,0.02049080372073365,0.16739685122018713,,-0.016884886384059335,,,,0.03132519029399248,,,0.0016200192652180189,-0.01369563820174182,0.0064399136783472866,,-0.031766954952225424
MICA,-0.015407944843062486,0.0432635113435552,0.04588541056232027,0.0054500878611275574,0.03165894230426774,-0.012368528441661739,0.06500730172148299,0.04728191026451844,0.06910789365168697,0.05455279930597064,-0.02911261887194734,0.028114353395464756,-0.036708667802967526,0.032656834095420875,0.010814680453089358,0.06127733414892104,0.05929058755219993
TG,0.020081397212300914,-0.0012708219097995323,-0.020805337452610626,,-0.020527920520527758,0.01796571812594144,-0.018583530549900966,0.09321805687739847,,-0.007452237052258017,0.006484026801477244,0.09321602827904764,-0.01743011930099091,-0.0014588748860372102,-0.018117918937781405,0.007384402512358965,-0.03500734874940747
ADA,0.077324114122125,0.004324649559774864,-0.002145305324380678,-0.04559320094498509,-0.0021774672159984233,-0.015440038901118605,0.045474250513551105,0.011210923569154622,-0.00883331509906214,0.09181497945985284,-0.05673211360245072,0.10224688146369217,0.004795455491789993,-0.03206984552680289,-0.0022661457828560177,0.059454909129433554,-0.03057099891904921
LAMC3,0.1043046288381489,0.02362016846286318,0.008351260461962167,-0.04313302126836202,-0.00017285070712295015,0.021217946207951522,0.033540858560128416,0.09301144664844126,-0.01490859661874946,0.01232763493539467,-0.01832075806010921,0.0916785301226046,-0.026401899780049753,0.02351308487900147,-0.03285128233008767,-0.01798188264646882,-0.004162221303847966
CCL7,,,,,-0.01484165373828136,0.04293455828588285,,,,,,,0.0679713960271461,,,0.02861815936569009,0.05891452302120736
NGF,,-0.0026595005060337518,,,-0.00020398759815696632,0.08748577378198455,-0.017733672563860405,,0.07369296883977307,-0.010925441214347473,,0.028945460626386647,-0.004011782568675514,0.015660604661085764,0.0032302941169641466,0.01866870249134827,-0.019953737073541214
TNFSF15,,0.00611095855321886,,,-0.01652690733356203,-0.016574697564572066,-0.021532566299784985,,,0.034371916774853246,,-0.05144859121604784,-0.01916666395635054,,-0.01367036032487964,0.03245278791005206,0.02034469292286393
HMGB1,0.02132999372690297,0.018950571334753957,0.09384841825767534,-0.03322273974860513,-0.013950064567895227,0.019746230630741667,0.04934915757583803,0.03114865979694974,-0.030653618430948673,0.06841761577988743,-0.05370026329661369,0.01705980345943906,0.03195581798555441,0.053796028060033085,-0.04434004438227544,-0.030548741069851226,-0.0342579129760156
ITGB3BP,0.015918843776594388,0.026043986472727806,0.035465631174884334,0.15349638704465257,0.01585258206463968,-0.0005592833667121209,0.06483162159788412,0.042591603673692864,-0.05460185278005684,0.04422986404313885,0.04278821104007844,-0.009383994228025268,-0.012275157545863613,-0.0294331929453016,0.03621040507696235,0.033258906040763946,0.028552484641663347
AANAT,,0.048213428838998956,,,-0.015037797013596206,0.060482572584929666,,-0.021511985316275555,0.04849299884525299,,0.006660009702082784,,0.08163781594177245,-0.01911803340463898,,0.0268891079376874,-0.023913212358935676
RELN,-0.018533165398294305,-0.04383175299705885,-0.02695412676015101,0.015082038966942076,-0.026102247975524615,-0.00750886346114808,0.009780821526188338,-0.030620929347802722,-0.0004546045430377635,,0.04230724774924257,0.027634020942413365,,,-0.016512313783682078,,-0.026203830203720718
IL15,-0.00589083393920013,0.048292737938168,0.0839620254138192,,-0.03978558240431072,0.012751950614906476,0.033146964234826985,0.016019469154430525,0.014961366143195511,0.06660069207327708,0.09354129211356736,-0.05222650174953919,0.062373527432526575,-0.009978854288557855,0.05103510835922047,0.07892317505119491,-0.029310023422143967
UTS2,,,,,,,,0.05348657355831839,,,,,-0.014687680352296853,,,,
BSG,0.15369767956584585,-0.07545571943768559,0.0012168955657153163,-0.031588654905210165,-0.05237610997292282,-0.026653495139721484,0.046683856036049146,0.10531615492224822,0.0343104235906612,-0.011856440227824085,0.11259345159724354,0.0013567477554200463,-0.0013811396087307162,0.02754767652625931,0.0091537868153623,0.09173494939763309,0.04722032154943277
ADAMTS3,0.09015393830313906,0.02552875727598915,-0.03655648632460682,,0.005837810539729494,-0.0025169035274549773,0.007302235765462528,0.082567139507779,-0.026100975040843927,0.008334330944330505,0.04549764833868378,,0.021203364989840368,0.0014689469488701548,-0.05198145674619928,0.07103295683806865,0.050703810215635574
CD34,0.023348990312813452,0.0681992547653125,0.05786052402556048,-0.022824732076152827,0.016423998378788333,0.001863478092526703,0.07435196152350348,0.0934570927541964,-0.060570480017877945,0.004450170952157743,-0.009463842312584538,0.054127028934238125,-0.015239392589937915,0.011952061869080089,-0.01939728648999572,0.038293683312212015,0.008099217223647134
CCL23,,,,,,,,-0.02447722448701203,,,,,,,,,
PLAT,0.06897884546394815,0.04421742331795449,-0.009843748573559042,0.0031503639677109264,-0.0019789051811591276,-0.03550245842896317,0.06904651137057995,0.10251798043748689,-0.05502979256312192,-0.014367877286875184,0.011650451119124246,-0.11236440609810307,-0.00020701944237480236,0.031230846312062552,-0.01550483301456729,0.05160040160453505,0.023933583635798547
NTF3,,,,,,,,,,0.006209800409271746,,,-0.011347490201445128,-0.021834955678326017,0.008531111947778402,,
LTA,,,-0.015300310558862532,,0.041153351611263794,,,,,,-0.032398084950928135,,,,,0.057380764992486774,
CKLF,0.0015289122378501698,0.06816918567662458,0.03555738524305512,0.05010947662617015,-0.02826413780317883,-0.012042242504740194,0.06490988439178488,0.04680904150300968,-0.038425817085926524,0.09802527777078979,0.060687910452903886,0.00010013723232020898,0.0677111224023238,0.023737623607130744,0.007276101760728715,-0.05432218575421435,0.03200318549328932
APELA,,,,,,,,,,0.03916247833012951,,,,,,,
CD24,0.0007321349787856124,0.06942617471272312,0.06638013490497371,-0.0011201282171119202,0.016493729557563935,-0.026795887692197,0.06758818154256242,0.01943477494703868,0.09891390616087835,-0.0033336480540333,0.06563389064164535,-0.005767932279814838,0.031121541898477694,0.010197275746039753,-0.026530067495871446,0.02549081110800366,-0.04216008067195461
HSP90AA1,-0.014543449850147074,-0.10232454075292613,-0.016363799510008083,0.009233010953794247,0.023923563377545472,-0.08048486444992005,-0.061969915124360946,-0.049567380423003266,0.022638096530639345,0.004474558099618701,-0.062478538108385565,0.03770321083125439,0.007602680676321976,-0.002634805474600987,-0.03833477113628772,-0.048982064726303516,-0.03938804236402859
BMP4,0.14169555079772095,-0.007663083682155451,-0.01621922609668635,0.01903932174943047,-0.017413376989687514,-0.016502736232499288,0.1476394627339761,0.06761668854756948,-0.025926347182092094,-0.029829504231501602,-0.027606514595781263,-0.004584370552145912,0.015802818549259138,-0.026718212769628356,0.04907648881871168,0.11567611899190042,0.048281732559221656
SCGB3A1,,,,0.062257809330039146,,-0.017785495683321814,-0.019558422334616198,,0.04613158460502926,-0.006772564239093845,-0.022606955232002974,0.014247825111775273,0.0731848756460706,-0.027194795282904815,0.06623078262526981,-0.051180640669729806,0.03232335923318334
IGFBP4,0.026012498858385934,0.01611380262938235,0.013023280209237325,-0.035036536787849244,0.009841324125961453,0.02404795582233888,0.03907158949656671,0.1600456798430216,0.045682263875175655,0.003855095606810518,0.05747775178895539,0.005637365106315772,-0.05285417917893322,0.009449068594224508,0.005574613645203615,0.011711495618032688,-0.0020046495935482954
RSPO4,,-0.012303391969155251,-0.024734699474021384,,0.011037075728776657,-0.020527353142702758,,,,,0.05881411054301794,0.03865651372675739,,,0.05986669673961366,0.10590954900961137,0.037761692192177225
LEFTY2,-0.022134301574388705,0.09772046469221302,-0.015488221651540152,0.053694564003970956,0.007837289975914588,0.039306032222236394,0.09140900124319905,0.1282264764534589,-0.017289360969330758,-0.028971018590584038,-0.039995074061954836,,0.08700168903258239,-0.016334864605821977,0.01857360813670631,0.1279850611847567,-0.03167228713919848
PF4,,,-0.0139177119829898,,0.05540304594632652,,,,,,,,,-0.013021194615289255,,-0.0025641149570246567,0.020329085111831013
ANGPTL2,0.02496680803484385,0.052358321673780545,-0.0366789600098984,0.03803325588400552,0.030334996750185778,-0.026405797937116313,0.07152621482835998,0.08861442081661525,0.05055962816075851,-0.0762340968226215,0.07211069418854553,0.042665705002123494,0.04998996062509954,0.04711886303830698,-0.0012069382339512345,0.05675148746393557,0.03453252835851558
LRIG2,0.0323109680768535,0.0506226646430696,0.009774411045779956,-0.02071528108979883,0.010584703105699238,0.007447038491132766,0.019272003700387612,0.03922861835475272,0.01695853524846563,0.02848045663436585,0.05269568682548532,-0.012757800435724812,0.05053099167126723,0.05027854042879255,-0.0035933014695533976,0.07088352563877154,0.05585899609597756
ICOSLG,-0.06924773019279505,0.05024349801501995,0.046374944985698933,0.1157153384936638,0.002504483034710231,0.0444221578262997,0.07852036062478399,0.009780783380746389,-0.04584528997053947,0.06491645050198701,-0.04289028002398568,0.046749506477677005,-0.0029726035433400052,0.09029025744118967,0.031701042684380315,0.06265111721060472,0.07727271338820613
WIF1,,-0.05555291067834495,,0.07424326829038658,,-0.053311048264994276,-0.04263530451204754,-0.06741321721192328,0.14224475425758187,,0.0024947031111505823,,,,-0.017772776509845028,,0.07704909349236536
NPPC,0.07127831597324694,-0.014151808335850304,,-0.030987375993146063,0.008729922897824849,-0.03580838591718279,-0.015878649617600403,-0.031465357724776,0.02074752392039105,,0.10560714797433955,0.038239239501407146,-0.0002882456663718708,0.043859170796937186,0.016162345317084503,,-0.006889539002172795
LYZ,-0.08842352878588619,0.0141495906223294,0.043980529253899746,0.006750291703119634,-0.015255896993772002,0.0071792299100801584,0.05285050025316324,0.09297571298212322,-0.009366408276028396,0.09469809877937245,0.00902535464117326,-0.010692369591333082,0.0005363604022395627,0.032823837975037296,0.003760499367184234,0.045230808775408,0.031064714332487003
EREG,,,,-0.031146849113416548,,0.07802420340406407,,,-0.01778569982290055,-0.022354959654214274,,,0.002260427911166107,-0.0009845165756827152,-0.023812787779734505,0.0011515686862522286,0.04865514916886049
SPTAN1,0.1221770957547903,0.005309826720116651,-0.024814183642522764,0.03895183084620812,0.013633489517866465,-0.03443234594594946,-0.016214807778503225,-0.03287118616440738,0.0266658592178618,0.05157767258501795,-0.06780417807409707,-0.028206748057587314,0.02812060265305011,-0.0069947680424548315,0.0022514281196697556,0.007621262624540893,-0.03850673959398985
PTH2,,,,,,,,,,,,,,,-0.0304052613193774,,
LIPC,-0.028621520840342182,0.08853861414296028,-0.020946900360579685,,-0.023270408139080764,-0.019873856451177462,-0.023760029590688524,-0.033531889030258166,-0.014246166620831799,0.05057807948128109,0.06964546769204658,0.005071701844199796,,,,0.07847968345839147,-0.0229015903099425
COL8A1,-0.013743915345935387,0.11851383467101222,-0.0032590342009124512,-0.02884980273901226,-0.022853896337960488,-0.055574925215159804,0.04143111788369327,0.0427140112241282,-0.045072655218065305,-0.06101414959584312,0.05310570596185125,-0.011784867359343625,0.0201882995580252,-0.005872151921374898,0.07491439173209645,0.016256475028924314,0.08468365794944328
GSTM2,-0.04204827130807567,0.0011947850006217033,0.002023148589966427,0.09080469880695409,0.01889554729305962,-0.04024155186113878,-0.012956561318254461,0.023216460470775507,0.06730191302427099,-0.013480010500938564,0.03462411948238191,-0.016217490701961587,-0.0371690443666704,0.07482295507938973,-0.030679370377928377,0.024912039964269536,0.056274623692845895
SPX,0.00026903589366570176,-0.008536844507700685,0.00539870327103075,,-0.004391432996099414,-0.0023005643754288605,-0.026604889866910994,-0.02401016379939769,-0.04579423854605282,,-0.060609745802129925,,0.0015853462592356048,-0.01616747746557957,0.03614106835785267,0.009983787481906781,-0.012757304645672733
MFGE8,0.005559320008654485,0.07486791027248531,-0.016141320968674155,0.038133043287964026,0.01991686301271693,-0.006554132031352235,0.05482972568077663,0.05763999438878569,0.058402536647481545,0.007040690104180776,0.01052473985324536,0.009956222002489796,-0.012773819521462058,-0.010289926986052042,-0.06849122786346648,-0.002353539490273137,0.0008123543105571811
TGFA,-0.012218856809613437,0.02373649293564906,-0.008357085840340684,0.0030672632783021584,-0.009492593558142045,0.006628111433951543,0.07100463552062322,0.00700215165909686,0.05347577928989241,0.02360075390432243,0.013956783275403358,0.023981974081241583,0.023037637160023498,0.03581676306560023,-0.01873588867401418,0.1290507129170841,0.036352059797135586
SLIT2,-0.023006881472023896,-0.01459080171209986,0.03946355925568287,-0.01835828857868022,-0.044071854969689434,-0.06515252665768545,0.051668182111110815,0.05171693604582484,-0.039995938431670805,-0.0007472566680567051,-0.04874265848006444,-0.03735494168406893,0.032094705249228236,-0.012196246043904915,-0.010833768215683827,0.06706107375841237,0.08593893082570113
PLTP,0.01421613466292594,0.05115681711505039,0.048147544431057634,0.009701796798914003,0.0332694464774187,0.04017571564482716,0.035352262816973075,0.08791262152064816,0.01497678557264847,-0.00869701335195934,0.0753435719720012,-0.028253305636966194,-0.04699477807248792,0.07379850829950228,0.04481002614522284,-0.01884237860071468,0.03919717571120965
APOD,-0.10049477513611556,-0.05263983909865209,0.006648061925486168,0.00010317572795547415,0.026897781095556857,-0.0044832009984522156,-0.03983105076849238,0.022438288429780344,-0.016669211334827846,0.004993577823382578,-0.13905090350488897,-0.06517340311737693,-0.0006092794851128338,0.027815365273353303,-0.06916487132647177,-0.15201641793205342,0.01293130581731898
B2M,0.046884661189073674,0.09635450052399384,0.03754638834384946,0.0706598091276098,0.0030685653311124817,0.0031673581749718633,0.03272579269385214,0.14169790618098843,-0.009119221210993931,0.08207396732953592,0.10026941354533118,-0.028082933318700987,0.08332413649871946,0.09732341214885853,0.014282604452456184,-0.036290816286558246,0.006230972180507129
OMG,-0.008553664921298214,-0.07533115786847072,-0.02151313817084273,-0.07124457251487977,0.006933349285209296,-0.0169320518212465,0.015265194512148535,-0.016038927324906402,-0.043879480342026364,-0.021454543719209424,-0.08068265739834199,-0.07867168878469938,0.018282982923733423,0.06255515828457192,-0.009264081300224089,0.03071149028157999,-0.013212875816086727
CXCL3,-0.01800282217395401,0.028838373248537854,-0.02861349131324841,0.03909245209304421,0.007322024166909092,0.062148659005165904,,-0.014910192797548264,0.06322731848826112,0.022458946751039575,-0.008700830436604589,,-0.01980699536980275,-0.017669624104682275,-0.02439722374812953,-0.010001883561536445,0.0042462848829798155
CXCL10,-0.0178214600924629,-0.03624278023509306,0.03797314086762965,,0.02233551590899393,-0.040697738950169364,-0.020943029527804163,0.11825949216649827,-0.04968302825250502,-0.01618149127093564,-0.019259143118238092,-0.009504430518803465,-0.02030186572617371,-0.01746519677769837,-0.026124080877607984,0.10878280485740603,-0.03686200691522955
RSPO3,,,,-0.023107234218835645,-0.015037795902473264,-0.019873844197970048,0.05684799555687284,-0.012722612219053336,0.15577233862782458,,0.0027201144114283853,,-0.016074393027773016,-0.032788621820711496,-0.020222657979648236,-0.034169138574485225,-0.0010706701364336332
CORT,-0.022355339672282103,-0.034817764972328726,0.027305598209698734,-0.030666447978858882,-0.008065339910868755,-0.024119910590627926,0.040216127139423706,0.017651799941180296,-0.03093642856452861,,-0.023114928398184728,,-0.0023138540081747076,-0.013626018348309166,-0.03179712859884574,,
NCAN,-0.0656943190687955,0.014298568165200018,-0.002477780314426748,-0.008159602401510513,-0.0023384730365112556,-0.025870742631291868,-0.003416561685752243,0.007675303309912719,0.05109272489167186,,-0.061211829920938245,-0.009923536069918052,-0.02008020858209414,0.01621874144436726,-0.03201773683192452,0.020218589235443944,-0.05232834408429422
PRG4,,-0.047518074316527235,,-0.025836872938870728,-0.01484165605113278,-0.014229601094981026,,0.1341638659141102,,,-0.028506588829994135,,-0.021533557945910116,-0.02010602390411999,-0.03693098812429654,-0.04955502847476631,0.01458309097868332
ZG16B,,,-0.016747704344873642,,-0.01722555697803175,,,0.0373856699418362,,0.05494299519007099,,,,,,0.017581555776035516,-0.02015116263846162
TGM2,0.014830660988961297,0.0999523953497685,-0.016132622741619047,-0.027789507432561603,-0.02377917886304348,0.037837225678956324,-0.014258730678187732,0.09254700156486916,-0.01301856136884579,0.02208599047289338,-0.04293113447133968,0.06109697326300477,-0.03002310537315179,-0.022127208463918715,0.03698806071486244,0.0049345839845786315,-0.0031035943358885955
VEGFC,0.019053038358362584,0.04944971199496504,0.03825244039788779,-0.03435849646013074,-0.026451805081022194,-0.021904071319182754,0.054210500148070405,-0.01176826634715642,0.19043345141565476,-0.03856499318447155,-0.029092110169743727,-0.057808454894187095,0.04260791539797572,-0.012236527050981761,-0.03263037561788069,0.053604606598324174,-0.05388585315891214
WNT6,,0.03664701299113579,-0.015488222058020834,-0.021122258763140837,-0.020527921372857905,-0.019607020360481963,-0.015715344293981682,-0.03009111829143942,,-0.003979191207485473,-0.02539012469400633,,0.0008978144917977442,-0.008579479763138703,-0.010023977082967294,0.05778122890046233,-0.020822196790578503
NRG4,,0.003954826629369035,,-0.017320114186425893,-0.018062974358743034,-0.020268205918764746,9.752900696374513e-05,-0.038114273114716844,-0.02239009761337225,,-0.023548436336015985,0.07286588053096785,,,-0.02524687148798551,0.04447659154819605,-0.03131339028678861
PMCH,,,,,-0.025028010732661875,,,,,,,,0.022793169212522633,0.023093171271601928,-0.014536106219093086,1.1197566958729968e-06,-0.04010130280256981
COL9A1,0.039276513216226175,-0.050202980584834925,-0.0018696176113805764,-0.028562835546565944,0.026357682338935196,0.02110066047909899,0.05195254838470316,0.05787232481056664,-0.017539140717618633,,0.02083324957148326,0.07797448218068516,0.023804090259277617,0.06615451750261857,-0.0014316219994021592,0.022502366917160364,0.021924156443463703
GDF11,0.042301048061992835,-0.0005353026204884705,-0.02364751092667785,0.028273488648125764,-0.05770556526938817,0.02122530538237847,0.03581474291202497,0.02834380853963835,0.07546503670237106,0.010516460538075813,-0.0034496817000449994,0.06220943469541022,-0.0104282098648929,-0.011757461316993723,0.016370324393994017,0.04341694569196595,7.202113732085906e-05
RAET1E,,,,,,,,,,,,,,,,-0.03748330643891578,
IL24,,,,,,,,,,-0.024100162113434645,,,-0.014899159479137659,-0.012813578287367225,,,-0.03500732864721063
SORBS1,0.02448292843541954,0.025103564188446927,-0.015618013480693388,-0.006112286601428157,0.012381843948056317,-0.014805034007384992,-0.06248450919476105,0.016622697032449264,0.054723454668024564,0.06688255039540501,0.018394329325703847,0.08779197394115934,-0.007904602297505154,0.010066527163516787,0.04344245502486479,-0.002529939600126939,-0.020030763326601506
DLL1,-0.0168226412701798,0.09593573768122915,-0.04261730073606748,-0.03513088538257704,0.011509258698428596,0.020784667838738415,0.07762445927981179,0.07143638133718982,-0.02505505679365681,-0.009489483655018225,0.016929526694202196,-0.0019893158783452695,-0.00925677496594133,-0.01274412741081543,-0.003478769871748641,0.06340064212518093,0.0020390465217711325
TLN1,0.021926792084480583,0.06467664934827586,0.007182295571889743,-0.01164185153860756,-0.012269895527457794,0.05175012378690076,0.04410795903429598,0.08229442239231112,-0.013462945304783045,-0.011920664418891289,0.05379149374189464,-0.05062309638031616,0.009030286828854761,0.027993294105289133,0.013396080972457132,-0.022290850010339938,0.04940555785714642
COL2A1,-0.020997381127783613,0.022307269912270836,,,,-0.012709192433836192,0.06890608033612607,0.00018853028383992112,,,-0.009472016785582826,,0.01989874452269211,0.06957808758741187,-0.017433880815136485,0.041998276514892775,0.008953867010178952
