,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.04142760937620503,0.038079738287898936,0.14729912333006387,0.05025382000630049,0.09525703437440423,0.03407537100623973,-0.030475540619331897,0.11086509642832489,-0.0031646487482606964,-0.05589610561954492,0.0703645851255432,0.09548829738973358,0.0673598244431917,0.06693889328749722,0.03879027893948425,0.015175189473158678,-0.0007517970308428796,0.049730449090385515,-0.02431080516552088,-0.011757558834366005
RARRES2,-0.07039036085276998,0.038934400145907155,-0.024992622407779358,-0.06096227944323379,-0.015141029463653484,-0.0028179337076141737,0.07989536085480249,0.052979329514406176,0.04520195749575423,-0.07367680738929122,0.04519143472425081,0.008199604139174796,-0.022268572680456202,0.13260961299595286,-0.0252066789336967,-0.03663687465492291,-0.057508456906023776,0.004158051993716866,-0.03469080111854294,0.13774609517420563
SEMA4A,0.014764751872582504,0.07415744167030351,0.07517016638400154,-0.017121428602583984,0.05402551275578768,0.018349876072450838,-0.05699241626069375,0.012806405472662756,0.03589139925284016,0.03127000738064672,0.06304169351918962,-0.00042735127275848276,0.05616921359393043,0.06480851914984927,-0.01634340601085595,-0.027345890998799107,0.0008575989280054809,0.014635321018528987,0.007091218495971713,-0.05290712317397031
GDF11,0.08587069343512099,-0.005823926100008509,-0.017577275565642342,-0.005733434837741388,-0.029973343317594506,-0.07640267733444361,0.03721160659981195,0.06473868779974362,0.009495714882609616,0.017837895653854737,0.06521796644368189,-0.02192759570326958,-0.10827642722066924,-0.02563377393414351,0.016886173440547183,0.0035931743597046985,0.05660937537465387,0.0009947429039668353,0.03896785588546637,0.01912110939831288
GPC3,0.0030132310177676904,0.02820623442524947,0.08276499570592608,-0.02578274955262594,0.028484484741949468,0.07140678399556144,0.12214742166546064,0.003946998376205133,0.0032412226619205828,-0.022516551098898507,-0.03718956567450698,,-0.006083453662059261,-0.031807802518099816,0.06224344924924786,0.07668068170748515,-0.0034225528742465373,0.07569068952556382,0.04153379196077664,0.01578899007770918
OSTN,,,,,0.10267074937776068,-0.017786458023280362,,-0.019714835778806807,-0.033453617359479416,,,,,,,,0.082254294479842,,,0.03021177425978843
GRN,0.09204628041192339,-0.009241665653705636,0.1593090498374258,0.01522413859146489,0.00910799512346761,0.04273142932239098,0.11137044421068223,0.07953078915002314,-0.020722155130388456,0.06350633575973436,0.025384792920572344,0.07758475957698965,0.019278372436917345,0.02104793653804746,0.011284857679972624,0.007480865672816698,0.02791671261087667,-0.032769638600318035,0.00898738523925311,0.013909027333500563
CALM1,-0.0064675227348570605,-0.0038329872131814217,-0.02420375944119327,-0.026424795825536262,0.05262509565006329,0.06458651497356972,-0.12155670589971275,-0.08253909594197112,0.02546016804778404,0.04829768618210197,0.014939005329711742,0.10460318629487009,-0.032913981638676586,-0.03416044804469804,0.051115344311996685,-0.0240474613214355,0.0645839422182037,0.05532484156335776,0.046816655053521804,-0.047097616553153275
ANGPTL4,0.049411362460386514,-0.0067693041645705155,-0.023247786101504114,0.009230658309293267,-0.0014556009189729473,-0.04196267223990358,0.09238907300237019,-0.014537406741784309,0.03210108075806932,-0.0826623136207886,-0.06704988813202677,-0.08517529727439259,-0.039354981699231184,0.05480538729667155,-0.05860859857962386,-0.11483170139028899,0.017840589272955332,-0.034826529740564396,0.03202278496858945,0.07184983147391913
BMP8B,0.05135764598282064,-0.027834601004914302,0.002419221572981054,-0.006947975298568468,-0.02287303973552531,-0.01758104782781067,0.07287046673745134,0.0672921473451441,-0.008885370135376372,0.07124527847411032,0.013741101846343293,0.012902904816396246,0.03625262727617201,-0.030560585694003446,0.006419203774157644,0.09063493933906398,-0.02360695692750482,-0.016234136178647877,0.025601197047930364,0.027124624836812772
TNFSF4,-0.045793330842409746,0.05608834671737565,0.03148242392416707,-0.026413474154586367,-0.018621935038627354,-0.01485807436700161,-0.016459753216382527,0.25045500388009,-0.009674836016572349,-0.03615193070774342,0.1642067494099718,0.09764668991851695,0.08713333055515353,0.020503213129354547,0.08808904104471434,-0.02007507492446378,-0.032795976633165205,-0.031337157952413854,0.02473750672722188,0.18028545484688394
RBP4,,-0.03099796846189496,-0.009237513830240388,-0.04605742541808928,0.0005492687020298424,0.029839839997340533,-0.06398530494023846,-0.07524425536623362,0.03988226825769484,0.031121719669799937,0.03421400084825977,-0.05546875958682912,,-0.02064841408562843,0.10294413803583105,0.0967861859902525,0.012232180123651544,-0.026747964438807247,0.05745326366638085,-0.05038735281295239
DKK3,-0.045475207842944766,0.0061859575018647,0.04129313616659858,-0.04441593414198802,-0.019986949144932424,-0.017689803663330814,-0.1167027372348386,-0.11023146467799776,-0.0002612271560957626,0.0173868239428174,0.009119838630269621,0.050812058098748746,-0.04962985771637265,-0.008963987429846746,0.07860358348294147,0.03101635915891671,-0.0320647927698397,-0.029931151117045293,0.07423030053107957,-0.08424875325695813
