,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CCL17,,,,,,-0.056897835072890174,,,,-0.02043137133742251,0.020925094796379082,,-0.02875235288314881,,,-0.0397624156120531,-0.03769330491581264,-0.05406798639546182,,,0.009226997272736698,
VEGFD,,-0.06293490878008835,-0.01582411063024377,0.03253041473234301,,0.026085903111449215,0.020070974253424127,,0.061578414268785436,-0.04084675623304071,-0.03741033588734462,-0.019515870604288887,-0.009306153641692553,-0.03809865526739449,,,-0.006410751420516168,-0.03854852682559116,,,,
TNFSF13,,,-0.016204513311135902,,,-0.01760998376349657,,-0.011844246836053512,,,,,,,,0.03477351770029006,0.036790747350688636,-0.003667194684895711,-0.01861900097294802,,-0.026583267301200728,0.04989682705648193
WNT5A,-0.01698083215572969,0.026083845629414446,-0.023409775628651906,0.11621092250821939,0.07617508620670893,0.04934010293301335,0.0024507131918059854,-0.011050211374594856,0.0588584261923115,0.022629034120044925,0.043744856749082475,0.007325650125028053,0.04512866745756538,0.08101332361009672,0.10227269042122704,-0.005198354996817527,0.05818847926105957,-0.049847709985988,0.020080587599621804,-0.04362069843715077,0.029546356464050183,-0.06407231594458807
CXCL8,,-0.11226255694862797,-0.01303826191082611,0.017961566382584837,-0.08520054955553548,-0.04178158189102227,-0.04855777919766289,-0.01684767291643769,0.022670546325120094,0.02637603018919502,0.00338009866800041,0.040841074313072,-0.02777419607114856,-0.03763927908499787,-0.050464265508375156,-0.09634323536027835,-0.17940500058842107,0.029128882504230284,-0.009044743771097498,-0.09477935909945082,-0.005321505435998717,-0.10951282692440753
GRN,-0.15418378228137095,-0.04814125862502308,-0.02370879984762827,0.007890951444930256,0.10994928006151719,-0.013353902860966169,0.091276607035121,-0.025982460793571673,0.09113078450973831,-0.03303461726314668,0.026985698400603914,0.09338684539445988,-0.027366629307900025,0.0574433926704168,0.08423811405310853,-0.038819278239434055,0.019989553618415555,-0.019500408566563477,-0.06105128871328562,0.13461429380084938,-0.012983571218292656,-0.03666544130623643
MIA,0.06298582788634016,0.07449321281170974,0.014355915854955895,-0.0059497848630432155,0.05668000360228432,0.022446310950641826,0.009706467215643442,-0.02141668257539206,0.0008485674350164921,-0.013029697711818515,-0.03151495741860793,,-0.016511669819343624,-0.014378696539249345,0.06895618400463649,0.11662117809589848,0.1280469301770507,0.04710915116872151,-0.10783996438431062,,0.11804502266430161,-0.06667558048483085
COL4A4,0.06657478170325883,0.08877222554145932,0.05804255434423009,-0.03162936772303798,0.05527993499568009,0.0588018115434465,0.05503056389539373,-0.011269277580754198,-0.025479851795848715,0.00961048516173581,0.011043727498331525,,0.027437086705800907,0.038487421045893484,-0.036761624117342094,0.05116303527706952,-0.06052080423475077,-0.03367667282587717,0.07333270160461854,,0.005003166665944874,0.0040690972790397035
TAC1,0.032867176153247024,0.00018750154678009236,0.04178789847067799,-0.02404733524149886,0.05692455425204801,0.05905332756424262,-0.056906227224056555,-0.01569963221081119,-0.07019329991055587,0.03618087313313623,0.011549160294612622,-0.03886623897082875,-0.05317399233587169,,,,,,0.012336327024959872,0.03620982456076975,-0.02144719121947589,0.07414806444446832
RARRES2,0.08377527708954985,-0.01070584793653567,-0.00493239467830502,0.06704961584364527,0.0010612501748690749,0.09436342740785131,-0.03393307465320476,0.02319956695616666,0.14403620487716315,0.08399598433142727,-0.0959592456241909,-0.001990758475476187,0.04021301358549082,-0.093050394889332,0.10978031194200863,-0.034613327434764724,-0.04770699003192536,-0.030397974355856734,-0.004446800447900471,-0.04207328052922436,-0.04360445486583681,0.004988283979065889
FGF7,0.015653699562734946,-0.05084179990180246,,-0.030709052952753772,0.042531849878525804,-0.047650023907099694,-0.015143106976755027,-0.020415372114861264,0.18261290161184165,0.0418560794958039,1.5116034117168216e-05,-0.04530770118350733,0.028010178193716685,0.03496568844732886,0.04540182907699952,0.021481244923433198,0.023411631322922927,-0.03702802786351389,0.013951578699317034,-0.004395429056203441,0.05314104256995225,-0.012874919723361808
EFNA2,,,,,,,,,,,,,,,,,-0.005292874128311065,,,,,
HBEGF,0.009258990208636552,0.029799822369990955,-0.03465676644832923,-0.004257501386070397,-0.05396208373661147,0.020237080319773434,0.053934840153660166,0.003591554362189659,0.06581755930089453,-0.040675465935327296,0.05420142001497458,0.012160038941586815,0.024631730378158894,-0.011388679731382622,0.0633861382749674,0.04267406076289088,0.010560660362810819,0.010059098027267139,-0.07211124265515834,-0.11921697230472951,0.01063353408099325,-0.02237820436159787
CSF3,,-0.050685025543928064,,,-0.024416531862703122,-0.038468954037590174,-0.06247548934048469,,-0.02695719277376063,,,,,,,-0.04076690807134035,-0.10176722772970662,,-0.023403436102939722,-6.004062150236478e-05,-0.017176749432448124,0.03742346096005249
PI3,,-0.017065849496527823,-0.056011011621163224,,-0.05784617882964297,-0.031821476380847355,-0.03165235617143441,,-0.01771754336275575,,,,,,,-0.11849072908187622,-0.1677272179011901,-0.045939572732303466,-0.08976604865574135,,-0.0373193701011345,-0.08223316273853286
PCSK1N,0.035691724528372354,0.043637264011494946,0.09364518497208346,0.00015447796888912966,0.07237790545886297,-0.07568171006028479,-0.03066693054578302,0.059432314883226645,-0.02283386552952521,-0.01372159702211358,-0.053115102886331485,-0.09725698089469623,-0.032620204164543656,0.03756873219689343,0.09267334209581019,0.03942978027884834,0.09905745145406195,-0.022857648173782986,0.14169585952333236,0.06139091234800218,0.08159964922926129,0.04657566262146546
NTS,,,,,,,0.08195835837685063,0.06626683013252174,-0.020740071770688567,0.025160948123218663,0.08570694175831779,-0.017570552570320606,,,,0.005491091879005508,0.012611935526800074,,0.0898835429241471,,0.04092809456325123,
SFRP1,0.004174822189643644,0.08074542007080987,0.03685166718622806,-0.021860621178380984,,-0.025966531685866375,0.09804084856290604,-0.022722302629484666,0.010211075310703482,-0.001897792239350586,-0.07815593597144706,0.11603842517512049,-0.00119460910680821,0.031372364365293254,0.06198892005965056,0.07986064961881474,0.030552592967211946,0.07977709770236442,0.06549365436696468,0.05150631245504885,-0.024845345622670687,-0.015331874451667098
CXCL13,,,,0.023462470064628965,-0.017729291164549334,,0.05030254091022926,,,,,,,,,-0.014516480024479583,-0.019212360281165266,,-0.06012426834113875,,,0.06550496283575143
MICA,0.033446368080857554,0.031336756844548494,0.037903409985837265,0.05322460757122698,-0.03942107453445136,0.008509395647793004,0.012460159228431215,-0.029200166516282888,0.11857132692168439,-0.045793833642699754,0.03453538449707853,0.008246830035744201,0.05121378736105125,-0.013540382543670498,0.01702861002748797,0.040087147952315716,0.07009408352592196,-0.05615455768969392,0.05698411141924706,0.027693999039865868,0.04555401779179709,0.0540535971312425
TG,0.06192489583334534,-0.06879454780983114,0.008307141329664005,0.040933285529369715,,0.008705653595153488,0.1598255136704725,0.14452223127953584,0.0026424967800156808,-0.03163890881918894,0.045494282944778475,,0.0529932852948066,0.08043994069316994,0.02027845020469877,-0.024796372126308773,0.059930845055803136,,-0.007072658971353791,,0.06841575680745046,-0.0046797784134458556
ADA,0.05417657379360669,-0.017870974467212423,-0.02480668070955053,0.02279107451984729,-0.023908027136373626,0.048034236364254336,0.06797766173074454,0.1005789899837518,0.12834139052406116,-0.038694968927897054,-0.0012016621017585936,0.06569186938214848,0.11402565321625995,-0.06318147943446459,-0.027134587806127392,-0.01704523101556699,0.12155041136100968,0.01211962983189111,-0.05010135341561597,-0.05634884542709882,0.05540158031179369,-0.004152268173112553
LAMC3,0.06286974655762131,-0.04478284505162756,-0.050449651200636866,0.02559417914696104,0.11816092205303852,0.0015246225451522794,0.04603605107910366,-0.009556977211821124,0.07650972690342923,0.0006291319088859671,0.042515874998934375,0.04188015554640379,0.04594417560715085,-0.007663866775727714,0.0695515453903614,-0.00974437940080034,0.10022151293151375,-0.028494210395047792,-0.01579817240691283,-0.0245616696513258,-0.01346976455835354,-0.02461713865945679
CCL7,,,0.023557309106340574,,,-0.03885443064984209,-0.0020746704608507185,,,,,,,,,-0.0067487793406042,,,,,0.050059820512472236,-0.04896121047522917
NGF,,0.007764518322408214,0.03519335115193367,,,0.005964222987918742,0.10729901098348206,0.009034418628433216,,,,-0.017570564139363688,,0.058802829690924,0.030883241842655198,0.11830652330081348,0.016281692964782615,,-0.052751321684059,,-0.02067317107827647,-0.043935992452648974
TNFSF15,,0.1092212419877242,,,,0.026435050732459407,-0.02081064142543469,-0.018399392761633798,,,,,,-0.009069139990396364,0.03546647638305641,-0.011373915422888427,,,-0.007074268585137267,,-0.013292148833169313,0.05341742229759181
HMGB1,0.011787442459999653,0.036929917538641444,0.013807100372988766,0.04680737723138285,0.031141920245766896,0.018753517323855575,0.01722691584126333,-0.019737302541713967,0.11318602717482919,0.014261441515462103,0.017905739658772898,0.07971240009706304,0.02567929257920446,-0.016687485662772207,-0.07174617727418554,-0.09059966435990244,-0.009752927154575807,0.05094047219909435,0.025665789852101925,0.014338124911985781,0.005629643315733937,-0.019095685899772733
ITGB3BP,-0.0279204225584086,0.024062181149829845,0.006681579322882252,0.04463767990470138,-0.006772508340468682,0.015799825517083442,-0.008495676088731568,-0.007942164828710355,0.10346705158994254,-0.00032360308536921875,-0.016158301895390016,-0.01174092689803143,0.06851746864527623,0.0239358823378359,0.10304138871924032,0.0037617926851137144,-0.04312200404627571,0.08919259475315856,-0.036289901138304395,-0.026417665629322348,0.06058703901272852,-0.005831705935830341
AANAT,,0.06055745516503882,0.04683587859109961,,,-0.037702681144303425,-0.0187516325204478,,0.202373927978132,0.017777464400362947,0.06647020496640736,-0.016518914327041005,0.021083394330212325,,-0.006499041013941901,0.038561675951769375,0.11542993950562724,0.0034738436768891445,,,-0.01904429396970222,-0.010759419702320992
RELN,0.00569155435388209,0.04541237946884066,0.01733014385684695,0.01690745301173712,-0.027496745542256586,0.06643551474414161,0.033489592482500136,0.01976189365707111,-0.0404512237010266,0.006805032190704002,0.0025443792192798354,-0.058043804846114,0.021280934550935823,-0.05476191916734098,,,,-0.05956704555116733,-0.013845140459327339,0.018559773501560076,,-0.0025527765396000765
IL15,0.07147124801668978,0.05075603518616394,0.058856272790974246,0.056216256670017145,,-0.005121247926528466,-0.0169487536915223,-0.013092261781162826,-0.032558110306716015,0.03999994329328353,-0.02297255087269558,-0.03385094521546485,-0.035770530079935976,-0.08265003124148673,0.06595358051359068,0.11099095463449098,0.08855818247611007,0.007647726762589249,0.01687121272657347,0.033954778113340085,-0.023021247778310223,0.07021359273660993
UTS2,,,,,,,,,0.04161277914351224,,,,,,,0.11702730658311371,,,,,,
BSG,0.04985376386234226,0.08999227321058006,0.029752041433904558,-0.04315623198278503,-0.08276682560310566,-0.016317077313665405,-0.03258993861912481,-0.037468994276457224,-0.0009317828167578161,-0.07620286721844016,0.0591337853368279,-0.05768525750897109,0.004364021695471974,0.01575196861402296,0.10045812199329414,0.03518159499430612,-0.0026680727190654765,-0.012869242767585465,-0.10926365081910284,-0.010453881712898358,0.06581155576161504,-0.0026529218989540795
ADAMTS3,0.015066829217818462,0.005455606569937489,0.00479511206975475,0.04816859195194339,,0.052080633060061624,-0.06224100800311248,-0.021087846302971173,0.09024359365101907,0.01004887799455776,0.0030277005252996956,-0.026525494890678472,-0.0008310889841391712,,-0.024025459980278985,0.22047367389150604,0.09568625053096204,0.003041740800225539,0.11470890178590262,-0.05709791902208957,0.11834213650863151,0.01650450619499292
CD34,0.08768027194646665,0.005961020939894009,-0.0247547204017704,0.012559452720028362,-0.04048529665364306,0.0008567378117454133,0.018701888154168875,-0.03563412186991037,0.05694010211954197,0.051964728791023,-0.057900618735546854,0.027559694648871924,-0.02699191000455682,0.04246188084726303,0.11305917758965627,0.03627821453958952,0.09277011223675175,0.00641668264474005,-0.04324543026334516,-0.08044417356172612,0.0007306108767055649,0.015132073920721282
CCL23,,,,,,,,,0.15440599884009143,,,,,,,,,,,,,
PLAT,0.07049425492163995,0.06443908693801226,-0.07075663094423143,0.03846279432479807,0.025750542283297286,0.030136642988461262,-0.04993084726101636,-0.043211468341446096,0.14006811211750436,-0.037141697646795445,0.020633977999971215,-0.02491564985103026,0.044904669082217186,0.02382834768797143,0.17576514331622156,0.15054978040849848,0.09003271668965003,0.013182405949532587,0.027990227160788875,-0.026084672260110058,0.052487867166737694,-0.001532355716475049
NTF3,,,,,,,,,,,0.016807060119364198,,,,,0.07408641500508653,0.12853104189734654,,0.07948877859033245,,,
LTA,,,,-0.020081307938885233,,-0.00943352291696364,,,,-0.00571826205465325,,,-0.026581865914554845,,,,,,,,0.007532997859297356,
CKLF,-0.05816014171102309,-0.017612439037392118,0.03969900532005378,0.04050666580829286,0.052477762347518206,-0.015320945385882459,0.004785478186811628,0.03334515799871017,0.15263513846742657,-0.028345398157292014,0.026069300428987877,-0.0004260454800876107,0.012920707680643025,0.04998240261556942,0.1326380027373782,0.038858439223110657,0.128346422323837,-0.014430282365315848,-0.0070549574819765695,-0.006967873103562913,0.031986880311991685,0.050074313545892764
CD24,0.056149441954266986,0.011937637779328845,0.06122770169654811,0.05448495344711837,0.029145608528820456,0.07052608988696567,0.061957706737441796,-0.062497201888707325,-0.018315671635736854,0.1044678962024702,0.17329105704924735,0.014101070976836154,-0.0008191325992278349,0.013581323761560475,0.08808190079954843,0.1435290732752387,0.06789895550103912,-0.007342637160966309,0.1597259405768071,-0.03556379494049347,-0.002564002677718788,0.012118686728836073
HSP90AA1,-0.07094114508770821,-0.045043037538974116,-0.05591632090602784,-0.039716806133585435,-0.06721113014162917,-0.021452678272582532,-0.047698242437607896,0.051889596337906685,-0.10178981631476279,0.047028023296407394,0.013815040308237823,-0.029010854268723567,-0.048281537269726636,0.10837777055736914,-0.11126959914370019,-0.1400541120123658,-0.21850801566548725,0.07364886577053892,0.01713157146750113,-0.07808682549991702,-0.028220072612234245,-0.0412381779902091
BMP4,-0.04241167216464095,0.0010704885706861009,-0.0009811632320914888,0.09075670736405511,0.039217600327399,0.013511682858912823,0.016354532660509444,0.026816309620896605,0.020173488047454776,0.014255729391542344,-0.034398284622865025,0.015671607736926288,0.04719930269739051,0.12181778053103295,0.12838641234100315,0.045563154415837415,-0.014454011092726834,-0.011238476562927969,-0.015652633090745542,,0.024262042057994135,0.04344343947351317
SCGB3A1,,,0.006622272672257081,,-0.005483788594232703,,-0.005741391931085779,-0.01671250371750196,,,0.012681808485641063,-0.029077912000722645,-0.024960205925402136,0.015047776240457344,,0.023169005011107476,0.1044605863619412,,0.05979018184225492,,-0.03774028257719445,0.016872519394566552
IGFBP4,0.13429656360752867,0.04019961387568972,0.025564857380399257,0.008495834199148875,0.03165551163895896,-0.0460314144469715,-0.007057480944053899,0.02120505344643388,0.02176051005683871,-0.020382769421845102,-0.03707083526122187,0.00043040486095544974,0.023085887939673408,0.03775723822708624,0.046451777738169296,-0.05883193316465138,-0.008774916712699109,-0.0034818333032694926,-0.0908579314972357,0.012552584583789975,-0.0378899168120629,-0.056696702410677646
RSPO4,,0.04207075960868,,0.020677362486271552,,0.02023385215014016,0.02972590880737924,,,-0.005734934564368946,-0.01997104641910336,,0.014826230451244928,-0.024207144995853695,,,,,0.004599138273856316,,0.03238666084867395,-0.036590607814669336
LEFTY2,0.0045891197413739345,0.07809366691070602,0.030584225282442826,0.024955948842264798,0.04293725896302851,0.06452077116018459,-0.04000440156969058,0.037159303114817493,0.07022546207740277,0.015995645578664983,-0.005509679132233932,-0.017570564139363688,0.07235215649525914,,-0.007859101708771729,0.003934769440936712,-0.004864876985056174,-0.012933449527727884,-0.017710632283436716,-0.006360567597442158,0.12730353701081876,-0.020022332310040025
PF4,,,-0.016511420671736016,-0.004729587009990267,,0.06498061968962278,,,,,,,,,,,-0.04190124817076129,,,,-0.009709557675302825,-0.028663493569392105
ANGPTL2,-0.0014668606989373192,0.06546324293286697,0.0008377138250633063,0.04976264881325557,-0.02322407276671603,0.038683535498728445,0.03869196106207479,-0.0166629346106644,0.12203306464719339,0.017519987098355536,0.09958834300547019,0.019373376493086524,0.06355294613596492,-0.058627793763670895,-0.004889758654455262,0.10808576861542141,0.14142290182284226,-0.03144725525142056,0.014095299865861426,0.07038766382114525,0.05210960661573095,-0.05541583584095073
LRIG2,0.10520752150711152,0.09136225154068138,0.024671823066229396,0.02183844953359891,0.07716380997562297,-0.0232649803185023,0.01129891911058408,0.018952778434372035,0.06720497722462915,-0.009250340358908635,0.02834114064296374,0.04183063157343307,0.1116777832117506,0.011990295795169838,0.17552229301757138,0.08373785359376291,0.06792002634073041,0.04455025702610068,0.017799544480859224,0.04223033937343663,0.060362718062680815,0.05696486302905304
ICOSLG,-0.028045639312133545,-0.023638481842339663,0.04924342872399889,0.03355924417544747,-0.002787310504982345,-0.018789271353195847,-0.011134540845251397,-0.03494990387110907,0.048426543066319785,0.04533975447192137,0.027426737959555598,0.08540208150752587,0.033271286805092545,-0.03703603001043168,0.1587933953362019,0.08572081502863976,0.05894161014910416,-0.028536625391626855,-0.018811466247606896,-0.03218847513559764,0.023230157466271398,-0.003980795402361716
WIF1,,-0.015390289655845723,-0.04024891417367655,,-0.04232227768976741,,-0.017986738674825867,0.04610035636614672,-0.1048344607198018,-0.01665760473558384,0.0008224230467470783,0.0012873985196552072,-0.05017376383628208,,,,,,-0.041971248286714655,-0.05053640237081646,,-0.0025899915185900197
NPPC,0.05205334245495643,-0.0723412796073662,0.03267282336774983,,-0.03274317773006361,-0.03254003725743753,-0.044959823637380276,0.017458266923748085,-0.02654518675321211,0.03229635954709033,-0.0402551091312534,-0.031015988485947252,0.03245297050065891,-0.0018679070727270462,-0.06084438028596276,0.025139854727878126,0.04492166022708985,-0.06344996107069736,0.028578233561260605,-0.03727585802731432,,0.10761274428666567
LYZ,-0.049545158081034026,-0.04345906701109043,-0.031280003251782186,-0.04068275018339148,0.07103086916193903,0.003115426822279014,0.03694383440933766,0.013146131413510991,0.05783047362190582,-0.06531039327193343,0.019371367507700087,0.059955577857167194,-0.005033541147732986,-0.030596103375338,-0.012108867025009004,-0.016166879270951215,0.02909729371499886,-0.043908744047592846,-0.0353408782578579,0.09145935233607438,-0.01574851810482373,-0.019796517201537907
EREG,,,,,-0.016443553793805375,,-0.03626938035067145,,,,,-0.018074975706510447,,,,-0.02245809343979827,-0.10614766116776207,,0.00478275419093256,,-0.03870836001328875,-0.03300017216504158
SPTAN1,0.011125268991885654,0.09517284369954496,0.04787975668304643,-0.007243876107662148,0.0742105239444225,0.017870759609164025,-0.023850183511690694,0.00023348090063553633,-0.05501604498418611,0.01660357072497527,0.032565736841335076,-0.06290904385445734,0.002749662022024299,0.13135555426946663,0.06125793877825949,0.11218423716537851,0.12266604113082925,0.047616618435469035,0.116751342873455,-0.02262187569866381,0.05294469364930642,0.13074480914585643
PTH2,,,,,,,,,,,,,,,,,,,0.004744613838369637,,,
LIPC,-0.034327856793197824,0.06709115639985283,0.03091823681997582,0.02907927928029631,,0.03931394959857972,-0.024952956078670648,-0.00123533529341133,0.11445670831988841,-0.001040498512020186,,0.09205630087868374,-0.0241107220686913,-0.005059651720191145,0.07903744717013908,,,-0.018698774561321567,,,-0.005938838867458522,0.103269561302238
COL8A1,-0.007985280501683659,0.025383491174041362,0.003673994750089753,-0.01402185461406428,-0.030484485642465923,0.051454143967833564,0.015627856266440865,-0.012612994288862195,0.07355446775881509,0.01660993249002185,0.022160380012303974,0.00047647218633457676,0.0814301960443821,-0.03136838499468708,0.04101410773216262,0.03697749393615919,0.02315960963018332,-0.009958397107869166,-0.1243165364038238,0.05541495752548457,0.017776945550693563,0.06058942828842665
GSTM2,0.09045435902638828,0.028764619436602894,0.011533638472921085,0.06285303858504321,-0.015176790588115848,0.03814591769407497,0.06221086983522483,-0.011071270243209983,-0.01730478441132392,-0.047582779346208345,0.006685272843961095,-0.02874847154648416,-0.006177850259125002,-0.008658968289169598,0.18918654351348746,0.009279082123079234,-0.011551656764762582,-0.047019582319032686,-0.028590470215685174,-0.03164457206863384,0.004206612376662225,0.02768391572744206
SPX,0.0023798981390538323,0.02631301882579118,0.03994437750348327,0.014517672824717743,,-0.004995231634946856,0.0007660031515980612,0.014948090345192561,-0.030538615362496684,0.04043301617804901,0.006913376340751983,0.01910002924864271,-0.06364217487358377,,0.055062854649860604,0.013857431087632686,-0.004428724235118837,0.03851775501701389,-0.028828882828821137,-0.030118872887854285,0.09927323466750779,0.14429939786587379
MFGE8,-0.004421829165707866,-0.05363570865292695,-0.026631869095470485,0.02458962494717204,-0.0007152245263820146,0.026138313372044197,-0.020417290031149532,0.015040805431501481,-0.0143201101361675,0.011522731793260271,0.028699011956443494,-0.029740749733595452,0.03248634423232347,0.11209238982501143,0.04707731490511842,-0.018193017953689054,-0.008268455610446862,-0.028201300926982614,-0.05610205513247495,-0.006526493112048467,-0.04516758700327376,-0.03915714852307003
TGFA,-0.010480030098715256,0.07369639109039332,0.05952648108747981,0.03800871356259496,-0.01845992469942848,-0.00164373821437626,-0.01729739819001225,0.036010796036923615,-0.030823082136591132,-0.043222878266138305,0.019280183504315943,0.04034613013300456,-0.004833195414053051,-0.013381147352096915,-0.006011523307626596,0.09822640276601698,0.08137075717441171,0.06825432544952774,0.008123083467171497,0.01008300356093564,0.08035800026592495,-0.032058128497010646
SLIT2,-0.04241166537813739,0.01766971525816203,0.031590961087646995,0.03339090123602216,-0.01939850298665106,-0.011661950731127678,0.01752074282468102,-0.054615118177243724,-0.07054846635603441,0.00898571915976732,0.0251706376011394,-0.06873258482995014,-0.04389725158081961,0.08458420335242019,0.0009353155332886023,0.08655830463018431,0.05827334606471043,-0.05808258891033709,0.06923511307465954,0.023674558419230968,0.02356268021731468,-0.06779636986084626
PLTP,0.0023918434306293146,0.096766944882973,0.01116951661127004,-0.013233550890730942,0.04382935826052618,-0.006666924841185205,0.07522049511037786,-0.021791351631134402,0.0894686551305628,0.03630159059472336,0.11828254022658813,0.08781098557314361,0.009264871728542802,0.051595870946584126,0.039525500855048315,0.017983991432781867,-0.023627723291035463,-0.000137987284687506,-0.11883147291531375,0.045977807856337725,0.02163974005388224,0.10440595913335067
APOD,-0.0883749368770831,-0.013145117765026672,0.04738864359501117,0.026079015737129996,0.019763171647784836,0.06072257729091426,0.011191956762165202,0.008095032261913439,0.10456020964669958,0.09559080736787674,0.016094741031121445,-0.0009928200146777975,0.00893095757353293,-0.09549049504105225,-0.13955608776146247,0.11898036338881592,0.13291896511384188,0.0017928930085746473,-0.043594191997343636,-0.03456735889719103,-0.042657348071726255,0.01911772819263
