,UKF259,UKF260,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
POMC,-0.008698407339375665,0.11159028029575599,0.015484249912942671,0.06948675811726489,0.012806126983868467,0.023792955797341916,0.15893739171851812,-0.014605923355571307,0.047636846914306086,0.0369836705874674,-0.03860533216033462,-0.04837712388163379,-0.01577162222646174
CCL18,,,,,0.07006220869328245,,,-0.03336597831820471,,-0.03024577698864881,0.05296777896079767,,
CCL17,0.11367239374782716,,,0.07750190791434705,,-0.01200724736923598,,,,,0.02822212907357726,0.08885064130931779,
VEGFD,-0.01990589184044955,-0.013723316861097918,0.07461233609840744,-0.009446813515339032,0.08162208119419712,-0.012868538910126532,,-0.03759050427009385,0.003382715137104555,,0.032332356040782155,,
TNFSF13,-0.012324306745761805,,,,,,,,,,0.006587899229999939,0.17093441048905406,-0.0382740326685188
WNT5A,0.010285234995939634,0.023338029360051412,0.03545849263774867,0.007136175195536031,0.07210305940529191,-0.01686042067576901,0.06544768031759388,0.08677771850600093,-0.06891114830857523,0.05267450849930964,0.035438552465313064,0.06767870068623594,-0.050316874573559864
CXCL8,0.007768259968840191,-0.01747691240542484,-0.02131006220531773,-0.008797283506591222,0.007760218041309054,-0.03869077253603405,,-0.09369598812329281,0.05815159180988882,0.036864623813376705,-0.03771701978061618,0.007203802261329405,-0.07197644714977829
GRN,0.03627041308771775,-0.0002468146361757047,0.06799896142398723,0.0014479681349569315,-0.024452376522319016,0.05169626828199487,-0.028197465727659972,0.1366095401463514,-0.001594622317900694,0.005370253794552228,-0.01674080717852828,0.08059428299628073,-0.0021627337303734145
MIA,-0.0022820439385446557,-0.04164128516714175,0.0138856886069032,-0.010743760893296412,,0.02091787274609313,0.04509724724207729,0.06252352999580577,-0.10231060911542765,-0.021110072612288002,0.06941169006735504,-0.01662157069064272,-0.0461637502655069
COL4A4,0.05713912813671508,-0.03514642019906186,0.07345585613837656,-0.018048663877777822,,-0.017095985994530917,,,0.10684000753229195,-0.01871185940041997,-0.026386083561474583,0.07664909974566307,0.005237023492674374
TAC1,0.018718317147268536,0.012838472165806528,-0.08069209520323813,0.013312196417038452,0.00702480105069761,-0.030297665068800956,,,,,,0.06154133523252678,0.02469683968840848
RARRES2,0.028055176813596972,-0.0669451215060833,0.09442218411090467,0.03173259964028439,-0.02735534084390494,-0.0880443576373918,0.11561635340702206,-0.019205462704526857,0.034747441331842585,0.028546071311103625,-0.0008089132119974842,0.021804242114471937,-0.024157898784484266
FGF7,-0.012257318698913123,0.02846792155643341,-0.03290416956040473,0.008888495216161247,-0.03937842512889867,-0.03690603612042731,0.04780586988962395,0.008009829813862298,-0.10077512927674669,0.04966298591367816,0.009720717129375826,-0.003433245086806717,0.02694705095317336
EFNA2,,,,,,,,,,,-0.01566255940444524,,
HBEGF,0.03262033620528614,-0.010736980469804093,0.046080036419137195,-0.012231375687974817,-0.05998668254811962,-0.02625499089861363,0.12981224317529075,0.07084634517160711,-0.05079234063015551,0.02860732073307308,0.026148277576211583,0.011745356822444996,0.006541849352387515
CSF3,-0.007901430794769149,0.027966493359296483,0.10920665206633606,,,,,,,,0.03538124659582007,-0.01654970707358897,-0.03364739864118553
PI3,-0.03675045369259581,0.03228864604650869,0.01718494253912233,,,,,0.09950955211772507,,,-0.04552340114947797,-0.03595701536973536,-0.0490672424368221
PCSK1N,-0.008481634632582115,0.00027212465093032526,-0.08632420545656684,-0.030316955890221247,-0.01783476592591456,0.007836546476178648,-0.0076287072305702705,0.17092058593430381,0.013865611107741007,0.01663582301075759,-0.06288568871556396,0.014364076793822777,0.019634822204564993
NTS,,-0.013888860797464205,0.04805969500333725,0.007317852162513391,-0.022736241692040287,,,,,,-0.01908185645341803,0.07627049889597086,
SFRP1,0.02152115753164972,-0.01565592797803011,-0.01384588689606006,-0.012878879155705597,-0.026098556437844776,0.044323196717093415,0.013038649520742698,0.04312341571487677,-0.010456135620697665,0.05821855317325445,0.0056770340905186074,0.04542395072024624,-0.007075498840462497
CXCL13,,-0.0155152245615613,,,,,,,,,0.04354679483889588,,0.0631196248251659
MICA,-0.03791284777108647,0.003838005779766368,0.05078472703751329,0.003514367839544657,0.019763053518096024,-0.028442141554140127,0.09016479339543686,-0.0005051756973023649,-0.08409253798602323,0.053608095360763636,0.018283000581921623,-0.01846580220167586,0.03999570823855898
TG,0.01875811873196299,-0.0215768510606204,0.011889748668419709,-0.009320388823027437,,-0.01803657980648303,0.0012758383488763456,-0.052721081923264045,-0.030946287222419214,0.06849672795409642,0.04456374243688331,-0.0040501220930458355,-0.027359360399466404
ADA,0.005706802262080333,0.04225007825299783,0.10485396051672952,-0.015137060994764591,-0.04689682430058564,-0.011356633405293519,0.05695217742578612,0.06362378384963742,0.024186122161362133,0.0646882570654663,-0.025049797110410315,0.12803335639504812,0.026556142249917505
LAMC3,0.005107918794061111,0.03240292702825415,0.045040323440618195,-0.0025174158732130065,0.007897140580663252,-0.04418130755978332,0.006086396692877558,0.021134110634606473,-0.018710233290711243,0.026015562718162827,0.013851867400265951,0.04681493619509248,-0.01883980429314596
CCL7,-0.01216355777655131,0.016921818096123746,,,,,,,,,,-0.017342488772391997,-0.04779744164802617
NGF,-0.006781080374604079,0.046665495267906226,,,-0.022736256662346917,,,,0.08286996342326813,-0.04494713417707257,0.08866371037717151,0.08372476007962795,-0.0005147423515879993
TNFSF15,-0.01354471649618001,0.03235854910913323,,,,,0.007632600750807239,,0.012284718672662875,0.019696629291185454,,0.0364327490659769,-0.04979973294564243
HMGB1,0.015281476189842463,-0.010317109978165517,0.029096499361038395,-0.02568970342050243,0.019084730949315846,0.011919875344611421,-0.01219031914600849,0.05858996360986455,0.02251660462182642,-0.0174144649473973,-0.01722889060662085,-0.008406545644784259,-0.011724904353984556
ITGB3BP,-0.015658695823931437,-0.024050435424265448,0.05832724238652424,0.029716053694262307,0.012958217995578163,-0.06319733490549685,0.05481013532837061,0.06786718485174366,-0.015954521226262407,0.006164254490075491,-0.005284203204720147,-0.02763859346024272,0.07194936421069227
AANAT,-0.012324308061111604,-0.01372331882017874,-0.016645706161117397,-0.010743761490891825,0.002934660582535829,0.004962774061067888,,-0.04543987644996762,,0.06423354604435708,-0.0019194512163819256,-0.018349076340747884,-0.027474830624857442
RELN,-0.021392238826407808,0.005254604182604312,-0.01587542934797535,4.564116392056248e-05,0.0812314328389781,-0.017831367456521696,,,-0.005346591580814844,,,,0.060635148422686344
IL15,0.008425424896152866,-0.052015605472108845,-0.026201221507210742,0.012972928310936195,-0.018757317526227234,0.07545433469933983,0.08598256753562729,-0.009450734026774604,-0.026448884387990545,0.056774756655613864,0.03507764674716936,0.06391550116629975,0.009090215021840422
UTS2,,,0.12174974528015343,,,,-0.0648777059140535,0.08103308608695542,,,,,
BSG,-0.05595223547498884,-0.022818164601229922,-0.035609554744193965,-0.042264328187234176,0.004862059295970604,0.01979880652332888,0.1308784520675758,-0.01970665163947591,0.05239463362888728,0.08772545425452007,0.01184315755383059,-0.017330637461709042,-0.010688812958986027
ADAMTS3,-0.008774320236428141,0.006889522057583811,0.06518433741956028,0.021079734482274588,-0.0016954743996975012,-0.024822305700401077,0.10366903819345523,-0.003353237324703975,,0.04075129820958246,-0.010369520557628329,-0.012983084915122638,0.008027936280935592
CD34,-0.011135398359624172,-0.00041587336030602637,0.02565035481452175,0.09608478357937814,-0.013767347135686543,-0.023637665953042102,-0.030181706007098477,0.039523060228340325,-0.05840533012563913,0.07173686533063119,0.040842170346571074,0.04558934641729447,-0.02354022866180586
CCL23,,,0.06348063539336686,,,,0.10659298159091189,,,,,,
PLAT,0.03877959580045624,-0.023398579642149878,0.05981705397712534,-0.03146558003396675,0.019476867017837338,-0.03976242129834718,0.027553497549815585,-0.012816575006955079,-0.046913410768297734,0.0032006832566205835,0.016780794982706324,0.07041521050994734,0.03725469804166614
NTF3,,,,-0.017342994019193744,,,,,,,0.057573927743745375,,
LTA,0.02154058930329616,,,,,-0.014938104647031677,,,,,,0.09364240412932152,
CKLF,0.01731523303107742,-0.013718172411908551,0.05429226543651127,0.005413898074223458,-0.07155451591490126,0.017886514061996615,0.08176466047850729,-0.045074411390350184,-0.0573191272709709,0.06621760100382267,0.03008845131451598,0.007339184241003562,-0.08089009076300188
CD24,-0.006923267823651388,0.014413541401686616,0.04232446741877843,-0.013816670528363223,-0.017989834713555638,0.0804839415124409,0.05655119300937769,-0.04674954018654897,0.029790204960652256,0.028492462851880986,-0.00768617295058138,-0.01034591725271212,0.026518664985121645
HSP90AA1,0.0008290247861888824,0.04847699685130295,-0.11538358882390953,-0.09399736544389437,0.00014397776851889923,-0.04595804275648497,-0.13815073770382136,-0.06621239746910505,-0.009151832848954988,-0.08305787544340622,-0.07055663764281823,-0.05599568259509007,-0.027013163516898264
BMP4,0.013863462047774378,0.05490532938645142,-0.0281486324170461,0.013384050438738825,-0.034094266693535165,-0.012728808032827074,-0.009846861395202449,-0.03434255002260877,-0.010762962365254605,0.02661665004071772,0.042883453571114095,0.06372926085295523,0.04239900864642041
SCGB3A1,,-0.016342778576581465,,-0.009062467898962093,0.03774797170014864,-0.010423611874526744,0.12288827519568624,-0.03759046772873111,-0.048072366413777434,,-0.029982163640463706,0.06006048785173005,0.07136582433512043
IGFBP4,0.023475057179400252,0.007518400866890951,0.09386882410003455,-0.031036912270193298,-0.007412019622487472,0.0014108142153081164,-0.01193760645160442,-0.03885966889896696,-0.09439691901742615,0.08301388616606298,-0.037364679985190045,0.07662829195869932,-0.024563966494589095
RSPO4,0.00021138662461371487,-0.018862223080409992,,-0.009062466573371156,,-0.004471099985251592,,,-0.049995713997923956,,,0.045187270519824824,0.08697735785491019
LEFTY2,0.04026508053512537,0.03435717677052981,0.07886571390488079,-0.009937105434102927,-0.022736256662346917,0.00027828922870166956,0.0526701968243131,-0.009745248260919732,,-0.021464671241102178,0.09422924614191668,0.029451292821215204,0.05154886799803317
PF4,0.0968255503377143,,,,,,,,,,-0.014355820063677506,-0.024695085767848002,-0.008992664132947815
ANGPTL2,-0.0009317502087627505,-0.012166468755542812,0.01254954991084436,0.019755382097908822,-0.011847175621279385,0.024394244605710786,0.0981097063633845,-0.0037305929599692894,-0.043238296746955944,0.03428279719746203,0.041932880665886026,0.04053862060731208,0.026979846543512064
LRIG2,0.010997274775808898,-0.05505574276954001,-0.018870298498549393,-0.008143681934207357,0.03707869862338573,0.010660319370472484,0.021642588969506948,-0.053428422306701875,0.012519840855500224,0.1457013381447344,0.04575006910531004,0.04211519600520904,0.03620822188210949
ICOSLG,-0.03256312000126842,0.01150583173732705,0.04978213814479458,-0.01719886921401355,0.035735176284575204,0.0477341658594745,0.028466915633217696,9.39838326163447e-05,-0.029082884494112816,0.06191234169759899,0.015102345397366396,0.10132313471583851,-0.012503891551457995
WIF1,,-0.01796057331067223,-0.08344755959960587,-0.017053685750312506,0.02528746549144693,-0.01620926174349001,,,,,,,0.09668368113241901
NPPC,0.1741180998275545,0.03903398052651001,-0.027795462737756592,-0.012594610758942481,0.029553536155481983,0.011737969557623022,-0.029267002560509243,0.005713529399413352,0.07917331468348167,-0.03772065837867208,0.14187163950853746,,0.017007057697932253
LYZ,0.01639296624375761,-0.011492391182363075,0.03110354462376157,-0.009948307973811198,0.006969766134508739,0.05769704249697339,0.10355723665093142,0.004289691994031241,-0.004018826915424048,-0.07170990689523216,0.031074593939182403,0.06023258546979273,-0.016460653098700578
EREG,,-0.026543623304255335,,,0.06982968395361216,,,,,,0.07295778730549085,-0.03729529979105305,-0.031245181364314416
SPTAN1,-0.0028975855002917623,0.004710419954849057,-0.053878993218273816,-0.04102090571097478,0.03142318474240075,-0.00509638749222243,0.03646593395226007,-0.004729391339362943,0.030655073668057142,0.037937425856758286,-0.010023279713198986,-0.041268601564973105,0.06646204358698328
LIPC,0.040467105283881484,-0.018261736486148716,0.025430291416406816,,0.04001298237872542,-0.008136307984863136,-0.03103466032443215,-0.0024163267435211642,-0.0014664750424231534,0.0814019148287501,,0.14519554881593946,-0.0053797981629558084
COL8A1,0.026195856741777834,-0.00788480017111733,0.10013176677292787,-0.03590623109165119,-0.05929888938188196,0.057580009149566916,0.0029641475246860354,0.08882661425834688,-0.038859821124692356,0.024936462648798043,0.007310325653041794,0.016154174832653478,0.050030767859530804
GSTM2,0.010635960625491183,-0.03697725288934874,-0.04159894835200753,0.09972227728542561,-0.008917550523391986,-0.04151092937910759,-0.01260721233631966,0.17801889284165293,0.05843676384241785,0.11622261707034888,0.0036279837853901956,-0.01091835684888672,0.04415480062530899
IL4,,,,,,,,-0.032364309341693716,,,,,
SPX,0.08382238304090671,0.03701197786777733,-0.04434768883025328,0.03161761848108376,0.04796713670191863,-0.004756337544837263,-0.019695793209579787,,,0.04107858740004756,0.07344456780577457,0.0027456379808974895,0.06820662285408544
MFGE8,-0.009985100750260345,-0.003809436328207006,0.004192450070943937,0.013762976307996286,-0.03220363553905302,0.03801870858710639,-0.010765132714018494,0.0731369867468794,-0.0739549555457172,0.009401997811037018,0.00020952099875413605,-0.026548186528854687,-0.03090424830348244
TGFA,0.012334131549441749,0.045042859618059455,0.09044135428112562,0.031430531685685874,-0.03270728481644436,0.037869871710164246,0.1052940667243111,-0.08420183454360426,-0.029834612663044192,-0.02200815411979851,0.025771250340766286,0.0032359056076671088,0.02623630206767742
SLIT2,-0.02817976307177405,-0.05287050123898329,-0.05531113168413016,0.013314310086511683,0.005488493422540523,0.009243608184354787,0.15274737216437698,-0.055871572266847365,0.047690709315509665,-0.025854853537833858,-0.003134749259956171,0.005762471434690203,0.005098160449266772
PLTP,-0.031282643840978515,-0.01593259631775068,0.12781645447379747,0.024131480308120578,-0.00514590012056688,0.01070971355104107,0.05356884744762295,0.052948153411599655,-0.11115089504789684,0.08449461480227241,-0.06741323520374837,0.06071569728052861,-0.005624344288339359
APOD,0.060390820518545676,-0.006585448043816054,0.03949814324462279,0.010940378841949119,0.02208380112037009,0.04965093627629926,-0.14194477391809748,0.10831826914694856,-0.005115611640155492,-0.08676324683883298,0.0330200675604663,0.07673942135248783,-0.04306762274088271
B2M,0.10482878549727934,0.023526213156268575,0.09931322930054289,-0.022244838199140412,-0.03890916097817878,0.01056094896615914,0.10980803380243981,0.047967647389460376,-0.09524448579273341,0.021309741844903363,0.0495047725965926,0.05850478430652296,0.021480635121293678
OMG,-0.024428887446252042,0.03915064126002974,0.015243214361239085,-0.007220177046074148,-0.01366214749584228,-0.021931423932944057,0.029891125514164802,0.09464821955525882,-0.041224810815584545,-0.04095841401736275,0.046400322505395906,-0.01890892771048987,0.0208570925029605
CXCL3,-0.048664898531390305,-0.0011551011306300681,-0.0037635061647491703,-0.00969492363933885,-0.03292569196401285,-0.010758140433295565,0.143881436696928,0.036434942383069414,,,-0.01910697579733226,0.054517111695649115,-0.06384855074593346
CXCL10,0.07650155423169128,-0.01538266729580405,0.09265684148321755,0.004156867736097837,0.04548536655600998,0.022150378442261223,-0.03511162967527936,-0.054194141536337996,-0.0602988281013182,0.005821344429192498,-0.019255316407218007,0.017760121983877282,-0.019061129897242044
RSPO3,-0.012324307150484775,0.022922944926769696,-0.02733313214473652,-0.023542217877117914,0.09346267118084665,-0.01124204940994765,,,,,0.02839992803297281,-0.017599234945769086,-0.0767855208566288
CORT,-0.02763820510859355,-0.022163360813115783,-0.04730610900410694,-0.03185277806010201,0.058126217448901604,0.05329647299361441,,,,,-0.0150226360462357,,
NCAN,-0.009286208682420515,0.07689030212323203,0.031809938744299805,-0.004592923588927432,-0.006907236848080703,0.025649948930754746,-0.1682535679749871,0.09729254432041465,-0.003329309111844788,0.11013659156363667,0.0450336416447525,-0.024711081600039896,0.0646861434222528
PRG4,-0.012163559672061229,-0.013075329699493777,-0.02367791849079678,,,-0.013143814139550167,,,,,-0.022166818782097853,0.07802262746488191,0.02064693431322846
ZG16B,-0.014117298599625483,,-0.009556728946111237,,,,,,,0.04486084061935208,,-0.021944351949800118,-0.023152463670520013
TGM2,-0.0017076652750923542,0.024602970122088594,0.003944011996976399,0.02507789511346079,0.014349838857306143,0.002148641578637856,0.016774444167835377,-0.10980041232444526,0.010936392384062571,0.09101372614850868,0.018250483375686685,0.024546097570656004,-0.022156114942817714
VEGFC,-0.007647997055606712,-0.0201272651529605,-0.019150003946721565,0.013330640223067094,-0.026429427141409348,-0.013413786240046157,0.042280298390975475,0.05351156330612946,0.029121287738978343,0.0818741036316545,-0.030099887512150425,-0.042764033172516196,-0.03345878005530819
WNT6,0.017157375772619672,0.002011672707349273,-0.023284132346434963,,,-0.011706875275335807,,0.01644316403150354,,-0.01170703613796024,0.09159150256659111,-0.026502315054498488,0.01935445602879897
NRG4,-0.014803608553555824,0.1406995565072734,-0.029492349566274063,-0.03674073512588637,-0.029443945726834904,0.07286141728814755,,,0.05368044303672126,,,-0.01759923691822344,0.037772848785156785
PMCH,-0.020511841870670906,,,,,,,,,,-0.021077562075094383,0.033147692414765166,0.04680011513678223
COL9A1,-0.015461288682063187,-0.025008656590976678,0.0631687255367204,0.039232457837192626,-0.023064727823091578,-0.01783137429598466,0.06362562947554255,0.0019067667115096718,-0.09601148673664456,0.015801732465970105,0.028492336398251317,-0.004889647380591009,0.027072602506570377
GDF11,0.012644122987094567,-0.04453175566883874,0.0277407188343583,-0.033262790467278945,0.03970419364980781,0.02128970681572945,0.033405027297774094,0.10775533090930402,-0.004151946539773212,0.11291174452140885,-0.010097943057419328,0.04810308185474027,0.012013234938328525
RAET1E,,,,,,,,,,,,-0.019306237853339753,
IL24,,,,,,,,,,,-0.01412692381152945,,-0.040221297363732374
SORBS1,0.005488605938538222,-0.04357117250028588,-0.06601746464172477,0.02627430759609275,-0.02130023226348302,0.021654856855094485,0.023680281750250557,0.09687087967991011,0.048094667461206775,0.031526845274834785,-0.01751820134371033,-0.01384367558626385,0.06373562450108686
DLL1,-0.01408341869154933,-0.024005960098478853,0.022301052347322967,-0.028476025182192468,-0.016379014365948533,0.014143672779773438,0.04908155991103504,-0.11560138947783977,-0.07093559297445869,-0.015561260424797307,0.05134195204332324,0.04337117507617421,0.015939804685743363
TLN1,0.05401561246387291,0.015188395145426355,0.038425610696243805,-0.008166411805397138,0.03181374115078978,0.04307057966232303,0.003360106876840055,0.009843024371181588,-0.027987995152382112,0.04481774720961292,-0.037961758982138404,-0.0020370806868069097,0.03027092485791533
COL2A1,,-0.011678252972624288,0.01375282587976565,,,-0.010921721218476331,,,,,0.04525665395479363,0.11975478788346705,0.014634143594370696
SHH,0.03288447200995011,-0.003217372720030308,-0.017180704324854437,-0.010405329370428271,,-0.010423610963438176,0.10420142110218664,-0.05841917772793921,,,0.041472007031446316,-0.026288145791567415,-0.008704596398393558
PON2,-0.008732569790271797,-0.0042095220200293266,0.04203874079327527,0.013704304416096012,-0.008918193825699614,-0.04413085004488495,0.06645411315028558,0.09000087586859391,0.11480765186956342,0.10734868455410929,0.04648638457435292,0.02006417259525704,0.052838639042352864
ICAM5,-0.019700236745562042,0.05760216455286295,-0.04270685247403868,0.05000161358595474,-0.030704437216499413,-0.020356749159679156,,,,,-0.025801722089824494,0.01776033633412792,0.12752228341416263
HPX,0.016813629265965208,0.013950469987245737,0.01616361712451028,-0.009062466975065318,,-0.00038983673499734815,-0.030162565331579422,-0.026397733139969574,-0.036709179716955476,-0.0320792050132519,-0.021881314570460525,-0.030379366985914463,-0.003230178804750845
SFRP2,0.005602186586825525,,0.13685867643610314,0.003421291406482721,0.017558400544773055,-0.004177753386228557,0.026045374151471977,-0.03236432839081742,,-0.048560450029832766,-0.032387098492202816,0.05246858942311511,-0.07451529521409654
CFC1,,,,,0.020792255138023893,,,,,,,,-0.03183414907286745
CD70,-0.0244682827095871,,,,,,,,-0.013007302232246611,,-0.04813017748306409,-0.026850815858829463,-0.02862715330643755
HP,-0.02375350262952988,-0.03718719553054266,0.0514084479039127,0.015707587192596992,-0.044351621672401385,0.03799730959971391,0.10761577319827852,-0.034323067630961566,-0.02385698107029292,0.007140077499673989,-0.05813388453568128,-0.02632653352565273,-0.01037882464736605
CXCL2,-0.01255165900116876,-0.015431817086761713,0.002237406055040926,-0.012594609773249355,-0.017761618586271434,0.09896939443520723,0.056466444441775086,-0.02227685116091173,0.08055563762072653,,0.057701951872146884,0.12830170232820012,0.028979125579963672
NPPB,-0.008977636188160578,,,,,-0.013413787215669295,,,,,0.08380457052516493,-0.01785246582264301,
CCK,0.050017852819348056,0.020868083738374035,-0.07986945091303814,-0.006025022225346222,-0.0004292511128880874,-0.024274775476700115,-0.03103468537365158,,,-0.04358665539352485,0.08970861829163748,-0.023159467541648264,-0.025182962204980133
SEMA6A,0.024147003888848304,0.018301135432889973,0.05621687549348099,0.008571341331744697,0.002124824888482552,0.024183615830724613,0.009978834634272397,0.03203632588933352,0.1177309998554815,0.05448145487095632,0.016803029228436985,0.03492278639816622,0.012525356030770615
IRAK4,-0.0018834580527559328,0.0453877681126187,0.10304260623413884,-0.0012516571289269904,0.007342383701309375,0.010705541463824844,0.08336244598370994,0.0003815372711861463,0.11367149326484996,0.1049711827589465,0.06719227358463639,0.02258510241892419,0.05581730762466807
GSTP1,-0.010206846863876486,-0.015313846150792733,0.05001238126377507,0.011865550678753205,0.020016341006194822,-0.022808411079643605,0.04326720758004814,0.024100336658987233,0.01323693537771847,-0.041958972248273885,0.031440457754381784,0.029679745698272204,0.035703490819850324
VCAM1,0.053961317431910814,-0.00023041832717989982,0.09030930299533982,0.01997575755198912,0.07179167623200605,0.005537789383193611,-0.013383130000824467,-0.06963572604837966,-0.07888142956154859,0.0040400258439846955,0.041205100499166245,0.07520767460884739,-0.024176750014328428
NXPH3,0.05956968454294062,-0.013842297766026893,0.05424600726187627,-0.029676469595883884,-0.005486373768468476,-0.006789875259541211,0.03244753810278505,-0.07063432370667427,0.004098703673345416,0.17951669166150713,0.05034086421196413,-0.006755346496830964,0.0674810248467752
MTMR4,0.003313230018825093,-0.02802296798529627,-0.02023309666982282,-0.014079353409311374,-0.04670977978053007,0.09076127815223263,0.10919033749766344,-0.0458989379273827,-0.0838364946303401,0.051735047246097336,-0.0027092749198553254,-0.027676329985855945,0.06378394316685741
LAMC2,-0.006553596252154407,,,,,,,,0.11727770222798374,,0.0263421265639328,0.07237275886751592,-0.034644692186898016
IL10,0.03514815211010186,0.003545088105990354,-0.014845030507102943,,-0.022235359307963977,-0.012007246604937146,0.09050501572401509,-0.051315725724274085,0.015869014305023393,0.013915760403395327,0.07915700768369924,0.08994807648091582,0.0461298873516014
SEMA4D,0.01053154908880876,0.032391913825833195,-0.03133602839261012,-0.034357069239980255,0.03662779621889445,0.04077043683167967,0.028590893178627758,0.07967476890546268,0.0339020427562206,-0.05959712077277056,0.00957919674347009,0.09655578589493494,-0.022594779254801606
TRH,0.01802451439634954,-0.011492286328439346,-0.011860774960840174,,-0.03741406956791253,-0.021301006126855537,0.03754595203140786,0.06005464174601049,,,0.04392390835200054,-0.019995958934034053,0.016828776162558935
SEMA6D,0.00489596942514842,0.09681458760359428,0.007907336843452345,0.010158126660953646,0.026769434026811704,0.03603690100079809,0.08056883335519971,0.017161697741077776,0.01680355161605924,-0.019612955126845685,0.024847763836150633,-0.02888430654334012,0.004924032114853372
CEL,,0.06124200991829099,,,,,,-0.04145511687448096,-0.038237672369161,-0.018394284624756594,-0.02306407639842016,0.07431297508369135,-0.03701312704553614
PDCD1LG2,-0.0016426058454077402,0.03216713813887614,0.07125798259573511,0.003766028206924541,0.03585254141992198,0.11431909678414848,-0.043899616787822886,-0.07005064119236709,-0.07723172248953368,0.08754734290738092,0.023658120267210776,0.06827188994683135,0.0025704231848844078
SPINT1,-0.03522289280785858,-0.030653377361769155,0.07647745573135348,0.0044859992258204934,-0.03633555109765721,-0.017624053077846605,0.042285330484962774,-0.026285380546302656,0.04118264722213569,0.028699838130606344,0.04028465057117048,-0.0243685619361475,0.055088242932179496
CTHRC1,-0.031009819912013514,0.010057495768262191,0.08840383768136695,-0.010877822861254619,0.07532898619545646,0.03172105477290966,0.0676371543904824,0.09258396580460555,0.03598257817113961,0.06048968493214338,0.03746926387834185,0.09091667812458333,0.00855217712432479
PODXL,0.021892652614336497,-0.06206747059351115,0.06449253501091898,0.05429395110815945,-0.04718564342230835,0.03502137783760642,0.07333056117448576,0.040285640998941566,-0.018942750848984495,0.03180267539114977,0.028832025427525963,0.05125144612736881,0.035971549647745814
JAM3,-0.036457383744577083,-0.03397962346435055,0.015871092408716758,0.00011544807597920231,0.05014095188568246,-0.0073620484119097515,0.018737330159412032,0.15520649438976852,0.012157571681710352,-0.11200210793490581,0.012493694863172351,-0.0026603541378789394,-0.02450160148027306
TGFB2,0.017684087918865186,0.024729721045995044,0.06576479283879413,-0.04699578510044394,0.003332455159257728,0.013893356831412223,0.10137557669782248,0.10805318376748459,0.05094679027947243,0.10096074073800985,-0.016222784862081816,0.01432662609992935,0.017727681238927918
