,UKF259,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
COL8A1,0.020919567633524035,-0.009868301065303502,0.14899428537694007,0.06392890267489575
GSTM2,0.018692004357459067,-0.004145868412652718,0.00967554595350479,-0.0006511027589070718
SPX,-0.02464306621373782,,0.059223117357926444,-0.023721056291143097
MFGE8,0.03378525760695179,0.02340212971077238,0.012773461767802216,0.043439525065360605
TGFA,-0.03900292370116061,-0.05915340558297636,0.047453807380462704,0.0407520674017684
SLIT2,-0.02848235078423238,0.08230712732281159,0.07595844105557774,0.05918245390480015
PLTP,0.016615719511661124,0.025668587087190487,0.029652122272363437,-0.06297205666496467
APOD,-0.008924960487618821,0.011191170060579986,0.07800363425463318,0.1282785227959687
B2M,0.05743815445922969,0.028450166878156817,0.06073656633859811,0.01387495802952995
OMG,-0.019621415734480334,0.009579700435406572,0.007711550293813792,0.11785790568722142
CXCL3,-0.038375318728917626,,-0.021550134590668676,-0.012318504918329934
CXCL10,0.05139986972221293,-0.03599480674936309,0.00844603827412402,0.03848333957989591
RSPO3,0.11027509858219309,,0.02412850192926824,0.008863603116889565
CORT,0.01756375651699095,,-0.028639470133831772,0.020338816421113085
NCAN,0.031224220256415417,-0.016544215803393703,0.06316151135276918,0.13525060793551177
PRG4,-0.009591728193832997,,0.021473301302174858,0.0821947576674494
ZG16B,-0.011132373634817748,,,
TGM2,0.024126885908566622,0.1015337111207555,0.07327537939999491,-0.048783352613263234
VEGFC,0.0864142916125076,0.10631882551449585,-0.0323235077110977,-0.040057095523609816
WNT6,-0.01326659515046503,,0.035146323624389714,0.1422682748453424
NRG4,0.013272247923738706,0.0867136253716927,,
PMCH,-0.016174871278040782,,-0.025529205263150834,-0.02805013530718513
COL9A1,-0.012192193943469643,0.01005999824958592,0.0028018296196658872,0.11804052030810283
GDF11,0.026793558680356825,0.07101947787538264,-0.03522515947178522,-0.021298082668322095
IL24,,,-0.01903396026872527,-0.018800187753019445
SORBS1,0.029081571822492863,0.0016203586094915028,0.04335041139302213,0.037194341376937695
DLL1,0.000561850753456475,0.1319778236292689,0.06043484410589017,0.13561632737497628
TLN1,0.01277344321278185,-0.03058293322374233,0.034788962134495595,-0.0405289915363826
COL2A1,,,-0.020472584055674783,-0.04899904040263459
SHH,-0.009967380421510236,,0.0900751906677561,0.009817659099709487
PON2,-0.036150145153643155,0.0037482341176962673,0.12293566162895078,0.09362562113962095
ICAM5,-0.015534869833509136,,-0.027810637283913635,-0.014981702269292994
HPX,0.023643086816457146,-0.01727465776805456,-0.020381209852999137,0.06246762799493578
SFRP2,-0.01135176613647622,,0.011520941807527755,0.029827897631585325
CD70,-0.019294772537622785,-0.0342999134822808,0.021077083977165484,0.053214388975869484
HP,0.031891897618778184,0.07745721131248375,0.01207666108530809,-0.017145469894853445
CXCL2,-0.04983516017262496,-0.031135376970636296,0.0773070155704947,-0.06028014431772494
NPPB,-0.019014972846155005,,0.05003634387792022,-0.008670850418800308
CCK,0.002597629478007135,,0.006605204288497701,0.1283431834561333
SEMA6A,-0.0051462879885878126,0.06591970087975774,0.0029384228066344185,0.009692742569818457
IRAK4,-0.018775231873161657,0.011444380326497467,0.02511822106572647,0.05874881647688757
GSTP1,-0.040530407867920316,0.08457276884426874,0.04531936315660018,0.0789236888367939
VCAM1,0.008409278218316139,-0.030280626453543746,0.05060044054399683,0.003073654953158672
NXPH3,-0.013611459650860146,0.0345645414924771,0.06809282632157611,0.07878031635201353
MTMR4,0.006055929551009503,-0.007614324663899565,0.025278600821814413,0.059095123131268
LAMC2,0.030938449968148304,-0.03160438540462301,-0.02340051782450253,-0.024689921751170706
IL10,0.07027240826356607,0.016079064179669363,-0.004162104454265214,-0.011346639402251104
SEMA4D,-0.04144778310224951,-0.021198534044676674,0.010283072448445495,0.11968968820518858
TRH,-0.010503809939463038,,0.06481669113624126,0.01550591965731676
SEMA6D,0.00700130220400928,0.04271021919114492,-0.018615639662142303,0.018150355110416478
CEL,,-0.021794127816757054,-0.02882402340266514,-0.00240647143032005
PDCD1LG2,-0.0034746500354615817,-0.0024293726863889448,0.09239045529852902,-0.015440517536011228
SPINT1,0.0031413796614520326,0.006520618161525698,0.014312391584496893,0.0746509236546942
CTHRC1,-0.03908623963966091,0.0868555537884515,0.04083497997652195,-0.018892365670685446
PODXL,-0.009672872269772486,0.000636410303582136,0.05515465403845139,-0.01500502102468171
JAM3,-0.02012634612112029,-0.013339499485587622,-0.047606125270268446,-0.035401487250044036
TGFB2,0.013372969907461781,-0.02685879743700233,-0.0008220455841054844,0.05174317640845935
COL18A1,0.029672668091227716,0.033367680994266784,0.06213019971341396,-0.01983871622538645
NODAL,0.04291187077840053,-0.026263988083121522,0.03223197937687924,0.04812525813554123
INHBB,0.05946110898238422,-0.0346416629079575,0.008953128760678861,-0.03148910187488283
LCN1,,,-0.03026529173528214,0.014629458773088345
ARF4,-0.05812067977425304,0.06788901037297504,0.06894413122143804,0.10368681407688715
CXCL14,0.056351921950226314,0.013952860238151685,-0.047354854725987466,-0.12292849050481994
LIF,-0.034080892940402376,0.07638981309583939,-0.05203606070398937,-0.017879447325226706
IL17B,,0.0007477155152473237,-0.02633720677992495,0.0028100830968351693
MMP1,,,-0.03105098985511141,-0.036147567879006734
MATN1,,-0.032976040340176135,-0.03808247926971228,-0.005088106530763918
ADAM28,0.00898010027459673,-0.026243593175852047,0.05394289383925543,-0.04585226439001876
TCN2,0.00010564035397986629,0.11220862770469828,0.0477193879860879,0.024901109327893165
THPO,-0.0202212625359473,-0.03160440132010343,,
CUBN,0.034282769093697735,0.01023857416596895,0.06825466494021197,0.012534525241210797
TIMP3,0.05874826771328085,0.030886112953657983,0.08127075907144989,0.012875449705126635
PIGF,-0.022509560187999163,-0.04541718761757248,0.09499388213528825,0.07159013971414872
CRH,-0.01124257427598694,,0.053517023637631736,0.019707866718212824
BDNF,-0.030151928440452468,,-0.04450643366420052,0.034109273170902274
CCL5,0.017755895103623364,-0.01314810151266459,0.01082242288863019,-0.016639637033793907
GAD1,-0.0005803882309821395,-0.034731567293504476,0.02562385261416818,0.07568988464368348
COL14A1,0.020031112929135224,-0.012180710485821488,0.027496783981920243,0.011564684335189082
HLA-A,0.027921807786348656,0.11565334572266885,-0.03323740154264865,-0.16371733394189583
FGF18,-0.008932141187715343,,-0.031136887028396718,-0.0098193269250285
ADM,0.0501220421696068,-0.009706690653702303,0.0030824889232865835,-0.08500199622202537
GNAI2,-0.036946453977644504,0.04543788025152632,-0.0235580185909385,-0.032641362880032374
HDC,,-0.03763461483625943,,
COL11A1,0.01069832917368811,,0.0899370514739214,0.0409283307764181
NUCB2,0.006153999252318995,0.11818012212549489,0.0006223940007328086,-0.060181535100898804
CXCL1,0.02603451127319854,0.01992240211042237,0.04242054923777203,-0.047741084304457705
VCAN,-0.014776537635896949,-0.045867823051937165,-0.017776117498300048,0.08428249236318609
MMP7,-0.01775770427084549,,0.029717265061798462,-0.07867863380458814
PTPN6,0.03938860120117603,0.010647962584365334,-0.04146786798370908,0.0462241112817011
PTGS2,0.003942279612990728,0.038433015273179716,-0.052799281167277654,-0.08490409001143016
XCL1,0.07812441810016699,,,
CD58,-0.00523965792741689,0.03948147846790657,0.03374425135320504,0.004942472304988529
TNFSF14,-0.039261811659049455,,-0.024907871911302212,-0.03732234028629285
CNTN4,-0.017465873688508465,,-0.022791420669038755,0.08846703929219105
NTF4,-0.012293463341782314,,,
INSL3,-0.008932139435727982,,0.005552035270598728,0.09452322938259293
BTLA,0.04621128848713844,,,
MFNG,0.010114521711230935,0.05636990148974604,0.038349023148181845,0.05292991484626799
ICAM1,-0.019784961837139712,0.07199722766765101,0.03845973888326948,-0.0636326490211821
PROS1,-0.0060459979363201915,0.02353673484062246,0.06896673403376735,-0.026715958523022613
CLCF1,0.037705319286629096,-0.021424883219388412,0.011195371590674701,0.04408303012570477
PSAP,0.034779927600945434,0.03084278425144917,0.0534295356969448,-0.04997158094315906
EFEMP1,0.010115614375659726,-0.02098243843870324,0.06974942377971922,0.0026385228935567446
C1QTNF1,-0.0017287907287338623,-0.05005338910938227,-0.01588767858386688,-0.09027666680440972
ALB,-0.015857738346580805,0.0536334560307892,0.010821302754511417,0.0722706320294059
CCL13,,,-0.018489885299010987,
EFNA3,0.007448383110024517,-0.0025598873490033022,0.05912165940720608,0.008617459679380055
DRAXIN,-0.03769609820230722,-0.008315618226859455,-0.028716713357038945,-0.051645396409540974
RAET1L,,,,-0.0037536877602324698
NPTX2,0.01889253474484529,,-0.030532130621322196,0.04042718010346099
FGF11,-0.02284884977544823,0.016314410160915303,0.006399850304476715,-0.031477538127506643
CD59,-0.013224423401989111,-0.01583520454258668,0.06593745767194263,-0.028487542271340746
COL9A2,-0.025829071545784166,0.034161328081629104,0.02771982067961216,0.09889524059105535
DLL3,0.004759176728787948,0.04321667132566422,0.07338266485625497,0.12757920486508412
LIN7C,0.025152845714715922,-0.005797202352781161,0.0053077025306875365,0.002932741140274806
GDF7,0.0022727326870266803,,,-0.01880019370929959
PSPN,-0.019655503877807998,-0.03600654026987502,0.00046218846994135,0.006305626416401765
ANGPT1,0.016171688382290474,0.018113008409016182,0.007299279461539989,-0.014680442888032627
PNOC,-0.019572976607349014,,,-0.01999220868674584
L1CAM,-0.031247901429787797,0.10873491970814117,-0.011933411854674097,-0.06957608124431458
APOA1,-0.013910331380191904,0.054113801403808726,0.06733567753452065,0.04067676162404098
PSEN1,0.040488278520790386,0.0693016951646873,-0.022245814469433137,0.0009628979154878581
CALM2,-0.019844462567793625,0.03905372136522873,0.043530345207761376,0.08301257697630295
CLEC2B,-0.006812433113902322,-0.06418222338623576,0.043016407990295526,-0.07799963862889457
NTNG1,-0.018614589081551832,-0.02919339126711812,-0.039227571166847545,0.06284851993525443
LRIG1,-0.0335374241181851,-0.007987461996456263,0.060295263025207005,0.08802420827733903
CPAMD8,0.016843311743146277,0.012684505354648804,,0.01825478238307886
GHRL,-0.028180885861183367,-0.06001060610296806,,
NPY,0.003334117974134674,,-0.006822004106700897,-0.07922133253005396
MMP2,-0.03314892705953877,-0.013542116683563827,0.03545374428705784,0.027593767926878544
LHB,0.1155567026706976,,,
PPY,-0.016017002271195527,,0.10333144336261392,-0.02670266772670439
ALKAL2,-0.00906774546081337,,-0.020530710550403435,0.10181008203234955
CSF1,-0.01915640652886316,0.0028719853455400884,0.03483058004301379,-0.003115819886908934
SEMA4C,0.0012145858012992102,0.09567905284360187,0.01975825656563846,-0.02820868135594855
ICAM2,0.015912594050147742,0.07394694148788271,0.030698066053078697,0.09528553639127789
SYTL3,0.019388830214644368,-0.09943361964504448,0.03747099449581692,0.036969621721426364
IL1A,-0.027738173782337807,0.07888925493995752,0.018788762045963872,0.0037547155391866142
HLA-G,-0.009718488400728559,-0.03297601331779065,-0.01959363252888021,0.039326943055805454
PGF,-0.0014387096308924067,0.08071071645851062,0.04651243658691178,0.046483096916591235
LGALS8,0.00726849273961532,0.0076152861969177995,0.028060362391647605,3.948746972822747e-05
DKK3,0.044049456301348336,0.01287236005970884,0.0532194903349074,0.08335595114318667
COL16A1,0.007322433353829769,0.032535777967685156,0.06154604308327663,0.06797576013092423
TPH1,-0.01768513910997769,-0.03160433993195431,0.0705046299967976,0.016662802558711616
TNC,0.05122287563358919,0.0070495926563302735,0.0033386851318702765,-0.08965254730678981
TNFSF9,0.0026987650309605034,-0.03206723139860154,0.01308213904622105,-0.037717189395894815
C4A,-0.01090882666087718,,0.08347514045500812,
CNTN2,-0.03500807631165049,0.025387611905766886,0.06650133489839061,0.1103958948211394
F7,,,-0.025936015087590553,
LUM,0.06236999580659459,0.0539304306294125,0.05456462612804561,0.06167871293061781
BTC,0.02125912048153303,-0.029328555663972796,-0.018763795101670602,-0.032037411695338955
APOC1,0.0453749023169696,0.10101112759621518,0.00431798113461053,0.0572050429434253
PKM,0.023793851248089578,0.09658131892304807,-0.008788370064435289,-0.10109229365159199
TNF,-0.01144752656321012,0.006692392913483852,-0.018212115092888847,-0.021930857164461106
GNAS,-0.008465182619119771,0.030596951122122552,-0.021408324782997888,-0.10466062713744863
BMP8B,0.09036740777114731,-0.05055746230786495,0.045254630381843824,0.0020820813580154857
LIPH,-0.013820051778189096,,0.004589086151909931,0.06174354475414918
PTPN11,0.03158980567832475,0.014784399720363448,-0.033409002996221425,-0.06970730648321527
ADAM12,0.00806672805821194,0.15832588587773558,-0.03128485471704209,0.01811723051402963
EPO,0.026372464944691663,0.018624616347311378,0.002117763327921962,0.07075112657088956
EDN3,0.08175514085307378,,0.1253243261818148,-0.021320483458459348
CCL22,,,-0.003419813517010777,-0.023222650256537178
CCL2,0.011596901292892226,0.034994232085553446,0.01322929933441957,-0.04858804716012859
DSCAM,-0.016016409813459226,0.051351263025947634,0.042731932689989004,0.07726907708877034
ANG,-0.016217687487930024,-0.1186949744680682,0.014121745813677884,-0.010852987984680543
FBLN2,-0.021363444430997896,,0.14554752490537473,0.05733068328015731
VTN,-0.0019493663030151667,-0.04778816004779581,-0.004124952121177718,-0.017856722713235445
VEGFA,0.05664769045813433,-0.011043314363951185,-0.03909045805487293,-0.11319887322148965
F10,,-0.02968951589640117,,0.022074424276000634
SERPINA1,0.026972781975174637,0.00746148195598633,-0.013843259329798319,-0.07296509648521443
VWF,-0.003269869615314295,0.07305704563119399,0.1148087869521499,0.05966434635668236
GDNF,0.037871853318392386,-0.021319836207256453,-0.02410026962381442,0.08526476088036238
VASP,0.04269673030341635,0.04199446934130212,0.04450467824263274,-0.03208246298315552
ADAM15,-0.004280211230308392,0.01523702625438641,-0.006282636240098847,-0.013464698667283899
WNT2,,,-0.024907860623342333,0.005506855065508539
CALCB,,,-0.021798933816813876,0.02486872329868702
OLFM2,-0.008412347562612945,-0.05054265693672708,0.03920262933144938,0.06620798113538573
MFAP2,-0.004204484989171908,0.13201411385405726,0.003521499277752221,0.0563982233565648
HLA-C,0.031264033637294304,0.05551912279911456,0.01620648681446696,-0.07273483381344248
THBS1,-0.003261091155864541,0.11284745659219386,0.039105048566431336,-0.0006009505269947029
HSPA4,-0.003967324227303327,-0.08957616747705256,-0.0332669830708735,-0.006425939023872407
LMAN1,3.377803294924474e-05,0.09154870329441159,-0.02396510635909173,-0.08739625379992849
LYPD3,-0.010329978484595744,0.06643062695138521,-0.03122637425976069,0.09442057564225936
APOE,-0.0411011308713309,-0.0141253991438259,0.050044980726883605,-0.007862129840715033
SOSTDC1,,,0.10254061849409227,0.015509542278510475
ANXA1,0.030359917060553906,0.10486164646904012,-0.009335507533710527,0.04251806198399211
WNT2B,-0.02422355090070681,0.03493761710555929,0.03307714397227474,0.03175410310573744
AMH,-0.014353947796316926,0.017748686269431165,0.03994209564293645,0.0067385726284375025
GDF10,,-0.028689656078312056,-0.016598972115453442,0.03825756706504416
EFNB3,0.02335163164712969,0.041057051284683205,-0.004064144360821011,0.05430134960624823
LTB,-0.024476040118545334,-0.05069594973479007,-0.0328808929999672,0.06556441214758468
ANGPT2,0.012790644184579853,0.05952242204714433,0.014129107346645174,0.046259444490809556
ADAM17,0.018056815106374666,-0.040578408905781314,0.01650714614472913,-0.05119813782244826
LRPAP1,-0.0022248410570511325,0.0629889107774055,0.04900961104893123,0.07631289257385815
NID1,0.03000782927636048,0.01410749554381904,-0.009949503257611335,0.00119492687515781
MST1,-0.0010225055289072847,0.054026577029576965,0.0698736824670278,0.09348164287471984
DCN,0.03500216093784385,0.06445073862537036,0.07784724999794318,0.03049220137007635
IGFL2,,,,0.025810812160082363
COL7A1,0.03003013395547766,-0.0916568607707118,-0.01886819548442843,0.05504114364946172
CALR,0.0008334503132537567,0.031356315296302464,-0.004801856466305468,-0.12570806845824836
PIGA,0.013073663109385472,0.05915714161821522,-0.011247877101061657,0.02992810442722616
CD200,0.02109031747506989,0.10302295514654149,0.03933669941165553,0.07021635488165705
GRP,,,,-0.023721057913137313
CDH1,0.004342917773148197,0.048325541996265084,0.03723652243905174,0.020489066701878552
LPL,-0.020218741921380286,0.09658177752115778,0.13349664753759252,0.16683290668237274
SEMA5A,-0.0414438225178554,0.015043356602140581,0.021528793896450297,0.07293649197430757
SEMA7A,-0.009981891978001192,0.014783043823315108,0.0013371603048357057,-0.021931032444896876
SEMA4G,-0.021244334042793633,0.04922116601861567,0.08078661145885223,0.06263342394140854
SEMA3B,0.02360221510313594,-0.010374042740226547,0.045873822854914106,0.022110836339499094
RPH3A,0.059040064337229255,,0.051757761762703,0.11251717414826082
JAG2,-0.01302006624487995,0.0069001922524515045,0.014733221846366197,0.03461108540272919
CGN,-0.023078394523432456,0.0441703682551949,0.0805936012595304,0.06707356759963395
GDF15,0.043226952695527586,0.03343031195176688,0.009902424142514465,-0.04741593446630094
SEMA4F,-0.022155229465032174,-0.011636262136627863,-0.004643712587861732,-0.00942095706065255
NXPH1,0.021835615277797912,0.08702914125413283,0.03177913879923947,0.0230012185797153
ARF1,0.019955421649265677,0.01539943022977974,0.056607474200044534,0.025825327072422015
EBI3,0.027581308918668255,-0.02628425390607904,0.0868179088548242,0.022807096259543184
TIMP1,0.02166842666422022,0.03826933897361962,-0.028801972924134306,-0.1587639504324844
SEMA3C,-0.021549011130818776,-0.018603152562454373,-0.00045436562564641123,-0.03804829227761648
GAS6,0.05413946198863606,0.0676155474470062,-0.03632615642469382,0.06211066220427475
MEPE,-0.03068707596069633,,-0.009292102677364073,0.0682505074288501
SERPINE1,0.07349559766594957,-0.0060456872458393325,-0.06846409131103046,-0.09026594256644963
RSPO2,0.08716188188131993,,0.03410723350470036,0.014019086951882235
SHBG,0.011870406815189383,-0.010126349130523718,-0.030088377265252854,0.04984021984740096
LGALS3BP,0.020849877351415753,0.06426685909528276,-0.025247528419886756,-0.08283761609074874
LAMB1,0.08078424598920442,0.11351327554595382,-0.003209221632027443,-0.0022365411091668543
SPTBN2,0.005893288097905166,-0.06906993015037316,0.016705647247928695,0.03971327786262569
COL1A2,0.00875265157502963,0.04237831562437848,-0.004430398105641845,-0.028143556482255683
WNT11,-0.015777571000054214,,0.0041105073728462576,0.13777892742321268
LGALS1,0.005286069660033706,0.052023798955801254,-0.05683147451089889,-0.1408031662611062
BCAN,-0.07316779606571733,-0.024167553201082926,0.0441516070955608,0.15869351016414832
ANOS1,-0.0006570591644843292,-0.08901929791065122,0.04498947632990361,0.10479076435653396
EDA,-0.007892939811613224,-0.055939930450329294,0.03441499682327972,0.025902246524996488
FGF22,,,0.06946810126173678,-0.023966651603289275
SHANK1,-0.019023168183541633,,0.014453669237039918,0.06420410865346662
NPVF,,,0.053344122933770374,-0.02166389012401138
TGFB1,-0.02430815018870653,-0.033737086781630087,0.03997771336454708,0.016175972865949483
MSTN,-0.04566542102563491,-0.03861883657066402,-0.025733335492213218,-0.02578336721914036
WNT4,,,0.023959956729735804,-0.017402812985570008
TNFSF4,0.005675729257903767,0.005784369345560653,-0.023175229146963634,0.048234971748719054
NTN1,-0.01295723357099874,0.0570431714846519,0.06210966075544799,0.01238011000836493
CXCL12,-0.037813781678337294,-0.07295836640104582,-0.023257676472009416,-0.029205855283428898
GNRH1,0.0191340479735308,-0.042266086381113344,0.006278845771512971,0.04133621381745889
FGF8,,,-0.02141000111396311,-0.029902424900827503
RIMS1,0.019102604977908163,0.048089167000002375,0.016315000221362584,0.01981404448960716
FGF14,-0.024362827202949553,0.055610273085289305,0.00428514517809649,0.04891163252244433
IGF1,0.01240379780293068,-0.003997082942234741,-0.02202268575033114,0.00534999697225172
TNFSF10,0.007133093323983463,-0.05618754256913813,0.052625688147896886,0.10506281786884873
GDF5,,,-0.045186573846727286,0.056179325559051585
CHAD,,,-0.026723877985738154,-0.017600893400503078
RGMA,-0.0026219993349125325,-0.04484957900588445,0.04205098908859145,0.02792701433584567
WNT16,-0.018045461923972165,,,
CX3CL1,-0.02044193152982012,-0.03830441993118597,0.03850983431947455,0.00840734136535418
FGF1,-0.08816741831643617,0.028234342801302627,0.08799470364904619,0.08545994151483485
ALOX5AP,0.019240558599761294,0.02484829192002243,-0.0016094747380837114,-0.07786961040444292
IL1RN,0.001996922350816742,0.090309464102414,-0.05180801431769648,-0.03874288708859166
PCSK9,,,0.024111992018102574,0.04836699187717
NPW,-0.013077334483017688,-0.044664740507487075,0.06281280684717282,-0.046463433141804095
CXCL9,-0.012982370325863095,-0.05352440649875849,,
ANGPTL4,-0.005529339473510761,-0.010436243271841845,-0.05224601579539895,-0.11545959995385673
UCN2,-0.009067746142990845,,-0.009455957545902671,-0.03990042534389929
COL4A3,-0.03991488417272791,,,-0.018176399354083494
NRG3,0.05444094782513067,-0.028689674245900985,0.05764671804156582,-0.00873601943801515
IL23A,-0.014266231555801734,-0.04745489623243813,-0.01982371473198641,0.02842718087578685
COLQ,-0.03418082521306425,-0.004285500228267816,0.1583246780660483,0.13610994037999546
SCGB1A1,,,,0.07268015261439559
TNFSF12,0.018166532064882796,0.07056820332446608,0.029308715159666807,-0.05203700812178034
DKK2,-0.009201428612521604,,0.013597145328280784,
FYN,-0.0035921109415893208,0.040015031558713714,0.03502824358423967,0.14972317193689583
ACE,0.0399385757477546,0.016813495152032898,-0.009298746696492971,0.08733716147482681
IL18,0.006739259881513709,0.08482904605819869,0.02064279231243923,0.0363142070335912
PPBP,,,-0.024272232272242733,-0.02719091096971986
CCL27,-0.021363447608358562,-0.005928087038326201,-0.005400253318949739,-0.02154294202469965
SERPING1,0.03475148801461322,-0.022535449913551615,0.004181447311084033,-0.030767377689850224
AZGP1,0.033615450253472276,,0.04500714845804155,-0.006088573676717109
INHA,-0.015619239324805472,-0.028029534087509998,0.14654116751968613,0.03907028700182098
SEMA3G,0.05348547785314769,0.12641057382517196,,
COL6A1,0.010154775343233108,0.07984281628780983,-0.010040699003802406,-0.07336252666526362
FGF17,-0.017020017725959357,,0.07828305325573715,0.046451985815191235
TNFSF8,0.08929798874203926,,0.00798736624426596,0.04055535019698702
FGF20,0.0015892346144965683,0.01915351717474433,0.04954472779281595,0.14132007243562397
ICAM3,0.017214668584061815,0.054608841658955624,0.003239373720904998,0.10424378105414135
LAMA4,0.008110362112672199,0.07881569335501382,-0.008858175810309307,0.019434458994604758
DLL4,0.011699675758770348,0.07095889454555047,0.03769419409891051,0.03891510120394894
SEMA3A,-0.03663331757552933,,0.07631708867728033,-0.03498072435691121
RLN2,0.01264767053419413,,-0.018212109180289673,
C5,-0.023721418361167975,0.09019279688295834,-0.013439177910651155,-0.014156544338392803
C1QA,0.058036593281056516,-0.030831928415220675,0.0034883909687090098,-0.02263468838505997
UTS2B,-0.011673572580703218,-0.03297603814916943,,
COL9A3,-0.02137702886319378,0.05962304438698818,0.08204479150922464,0.09602566485234353
DLK1,-0.019429381846945933,,,
