,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SFRP1,-0.026862919570007797,0.04968787276307864,,-0.01416375053115662,-0.020848498466752883,0.036308612926870244,0.06276087285269437,0.07325292472800987,0.010076580135797297,0.09220246786945951,-0.014395376133365624,-0.05619659208067082,-0.0032493565729632234,-0.030512739169426904,0.04273502395587303
CXCL13,,-0.0115126555988274,0.01620635293990078,,-0.020661128228039886,,,-0.012212846925761335,,0.007235150433894375,-0.00900917847352405,,-0.024605447862499595,,0.10636992184492779
MICA,0.01621868828136318,0.057905805681589866,-0.02542942811167875,-0.047948119861239584,0.07382223630326219,0.024356204742627365,0.058008103387140804,0.05546501456625108,0.01675715338941635,0.014915838507777333,0.025877118122833317,-0.05511786961667036,-0.023457301259151218,0.07137507175003231,0.06719989720769017
TG,-0.033647414908925866,-0.017978134411990317,,-0.01727688042128436,0.0651296100235757,-0.01975146649435306,-0.014728218253865789,0.0041945939446625105,-0.023954574636861518,0.12556975178578952,0.0337447960450214,,-0.02699638710138425,-0.030582187775918757,0.1364550744126686
ADA,0.07538870874611112,0.010114763057780788,-0.030749366355614795,0.07738044771803931,0.07141643050909005,0.07652460202803417,0.0002660356119421033,-0.004657204750743624,0.045022577851459,0.03866322834656394,0.047551194624389656,0.012128351385467155,-0.08371991672481364,-0.05613628669948869,0.019037264965424128
LAMC3,0.08884817819924715,-0.01206881671767284,-0.040552636877831845,-0.02585662987422751,-0.011231078410310761,0.036281956268428964,-0.01838012939697016,0.012847733019675366,-0.052173433161855624,0.011223202361990904,0.012058728161565573,-0.04244092892870437,-0.07569497000886669,-0.05406314975076068,0.029698831375454905
CCL7,-0.01359104478039345,,,-0.02000821455499626,-0.014322849099578405,,,,,-0.029857030411785827,,,,-0.022105393241575004,0.009543129238544718
NGF,0.007606813142197626,,,0.007605723968949583,-0.004028518712300333,,,0.07758197368802952,,0.12352501931103543,-0.018003723996882284,,-0.006340986074089739,0.031173166395304645,0.015600065035445072
TNFSF15,,,,0.04489871338782301,0.016748003149139035,,,-0.014605550857444949,,-0.029107251996133027,,,-0.02036935590744215,0.0901252247435574,0.05987543854855356
HMGB1,0.019806859332904825,0.0020276986752767985,-0.05282666441301194,-0.06487094717688338,0.02645889804104684,0.07152513597728755,0.03555826581555571,0.006635134844943241,-0.00822872264544667,0.001947202582694705,-0.059258118963837064,0.0712423481821097,-0.07649460276385149,0.006468726583131565,0.03128680491582011
ITGB3BP,-0.002445804227578085,-0.026318708407929277,0.01995285864051025,-0.008063831341240177,-0.0075780163185656686,0.020482102970064798,-0.056466905133485575,0.044588146426852195,0.014505003131852013,0.0263166834561663,-0.05367523189076096,0.008302549837714831,0.016120196147554385,0.051928580141002746,0.028773828709426325
AANAT,-0.019718538243252186,,,0.07881388133254572,0.06008162496828829,-0.014761953614437584,-0.016977453098779106,,-0.005661958753572086,-0.026193040277949716,0.04163350027736433,-0.025871935519052994,,0.06722450193243867,-0.020830457676630464
RELN,-0.003884249064767048,-0.042188782365629646,-0.024465522223547385,-0.03518875908787305,-0.001952452942530572,-0.034158677885185874,0.04649239394473862,,0.004885527821043701,,,0.03578186050481762,-0.024603974461671285,,0.04473082003569583
IL15,0.024407560584529718,0.03394713046712059,,-0.020128944914343107,-0.013009317170200232,-0.01766680932869334,0.02557458110571233,0.0217587358350013,-0.019839454174151026,0.05343900142176213,-0.04452386131112457,-0.0002983846069776753,-0.009802315299433,0.02869155370345464,0.028304667131242134
UTS2,,,,,,0.015632317381607624,,,,0.21464149590391568,,,,,
BSG,-0.05229176313849822,-0.013282321156221409,-0.0187335309538289,-0.0005654215846916693,0.08393367970037795,0.040115993810919626,-0.002631419457125879,-0.07634000224750101,0.034447935276011366,0.054466103556142946,0.03767713679233907,-0.006243490318241048,0.06836418667618198,0.07828454399689969,0.04324319263369357
ADAMTS3,0.04185289478551709,0.01130628672360936,,-0.013109370541948544,0.027534286112441287,0.054824734138738514,-0.04457130183956972,-0.028655427962793127,-0.0329667698055219,0.05499961714741048,0.07892190968549671,-0.013242055851994925,-0.042011729358788906,0.07441455932982606,0.012488059545840069
CD34,0.011928327555190051,0.02463956888963561,-0.02169220585298685,-0.02725652268322554,0.007261261137498803,0.05261466062882901,-0.03176435377443873,0.06155976424850477,0.0934126992741006,0.03847156928807919,0.007482651841230093,-0.03996591999899405,-0.018564218912887148,-0.0486542798243583,-0.008014021692357074
CCL23,,,,,,-0.01679675990732807,,,,,,,,,
PLAT,0.09339563911906111,0.03252417525237409,-0.021519512313208217,0.007247229643013263,0.009779485947464589,0.055419361122321854,-0.026524579256133236,0.046820964680446074,-0.022801008805144136,0.09405227353657704,0.005792118058406603,-0.06965266683855509,-0.03573882674256499,-0.001969854390458305,0.0017879963379313793
NTF3,,,,,,,-0.017054842196525297,-0.03111068956991488,,0.11408246289548421,0.04116697168180666,,0.0055525845993028705,,
LTA,,0.08233289502000922,,0.030523576256624795,,,,,0.015653945789512253,,,,,-0.004033935838552436,
CKLF,0.02914506975603056,0.004461874762076846,-0.006141783721478712,-0.023182904626895758,0.029981051084046074,0.08975850051547944,-0.06362835777716676,0.06613062971213346,0.007419905333678194,0.14223826389305225,0.07043617590567487,0.05471861368218348,-0.031666412360853054,0.03963023635517356,0.01959293902214036
APELA,,,,,,,,-0.012391429067597787,,,,,,,
CD24,0.0585085665253173,0.012174123312420813,0.061459941837708906,-0.039573054735645055,-0.013776149766487028,-0.03852856643833023,-0.01720883901605059,0.10751027172848593,0.04842427374473882,0.043934456845676303,0.0624301537851429,0.00492260714430938,-0.005147591720708978,0.09143650595738663,0.06719694375851855
HSP90AA1,-0.024687420820038632,0.03942273164643462,0.013111328481817742,0.021877740626680957,0.0030142323513684456,-0.08653754114470058,-0.016784298302197572,0.007271751619967297,-0.08473343728904847,-0.09725363918774786,-0.0930634335871639,0.020183886828414967,0.01620224283516979,0.010281782411682832,0.06131440465946009
BMP4,0.03367168561481832,-0.014015222175024121,-0.012457054245512768,-0.01664493302432348,-0.024247746127478032,-0.02657013410896752,-0.04114710145863161,-0.02631228658378457,-0.01690526614979638,0.011227336613374543,0.010266894372838991,-0.04575826560819258,-0.015516788699549387,-0.012766965976096509,0.01775859394298739
SCGB3A1,-0.01359104342130713,,-0.023221736894045147,,-0.021763155436999627,,-0.014320647740016861,0.020483788875371788,-0.013843710465787848,-0.025764658754749713,0.059220033725350875,,-0.014676568578971653,-0.0020128065330279467,0.0769893099061368
IGFBP4,0.08696519163779289,-0.017642546103138007,-0.028410936781233846,-0.019556936834713923,0.09508305433471205,0.07109476392402729,-0.010281378273289673,0.035083934069273064,-0.018502906162525378,0.0009419250546385736,-0.058008102786537216,-0.042451755404634174,-0.029542714216141002,-0.04235598748567076,-0.03390124646392206
RSPO4,,0.025047310496761118,,-0.008240478920620933,-0.02511821908757647,,-0.014320645645298172,,-0.02752044969824144,,,,-0.0284877379269724,-0.0010517899889840106,0.050938550745361695
LEFTY2,0.08586052030210871,-0.013383552719984752,0.03740557208805235,-0.035538521034459265,0.028073824153074613,0.04139880527703954,-0.01570276309541392,-0.016514348260867617,0.029988549686417884,-0.02534523777791231,-0.02098309603086299,-0.086686077606676,0.029973299310542212,-0.04857723014166882,0.03693108428746162
PF4,-0.014098525868017,0.04096506759334757,,-0.017456773013903127,,,,,,,0.007473002210538479,,,0.038638464506404686,-0.020575943308969013
ANGPTL2,0.0967384753144673,-0.03308772125274593,0.010025439696463401,-0.01455526181747929,0.04178151774867033,0.08901293684570016,0.023832780377112048,0.049142856928143824,-0.037422603972890434,0.11290881723223314,0.0408922884731006,0.04876361705111091,-0.020747651343335973,0.029323978788958108,0.006975195682333333
LRIG2,-0.02624150779291414,0.013174456526261286,-0.006473409819959875,0.06117775293905322,-0.027770528182463245,0.048099603986103155,-0.023347898556317383,0.03459533850409126,0.043253220467069524,0.011796934319655464,0.01664585694993321,-0.014512117854740004,-0.06278908742146563,0.05020051952691553,0.06916441110048953
ICOSLG,-0.017203000650755296,0.03571369277226004,-0.01402033607822952,0.039654005453474965,-0.010316954789547559,0.058803445221140664,-0.02717791117016996,0.06336633133116715,0.04651063202206813,0.11024363046854309,0.02676342187410707,0.08211014893022314,0.004123583875611751,-0.0037129138148888612,0.07142056439047022
WIF1,-0.025368008921081868,,0.017662679384148918,,-0.0041713086758496665,-0.055503036464275055,0.12277646930966864,,-0.028177216588560088,,,,-0.02648211177971626,,0.029998607634105983
NPPC,0.024647180046100812,,0.008507051155734743,-0.004817182708794602,-0.035418157875183744,0.02395777871488158,-0.01990219288082645,,0.06178286186372364,0.07061113379208178,-0.005147204929130126,-0.003936471154776506,-0.01009649049846336,,0.0053662659856340495
LYZ,0.007024703653131811,0.07741133466472513,0.014515129378376655,-0.0009077452123808473,-0.02252958021131554,0.08416510729495619,0.01703233428292505,0.011232621741914958,-0.004823036244558907,0.00570831533978792,0.03590558536546478,0.05293932204212573,-0.024257678454183675,0.008338969991459078,-0.05861269342339134
EREG,,,-0.029283523964769693,,-0.014700044979285119,,,-0.019310952737177957,,-0.012756926536708782,-0.03589706284165013,,0.05346679225836819,0.0415038067291695,0.01924864964551914
SPTAN1,0.03373791049333642,0.006877983640841231,-0.01512409055274673,0.029318700898138258,-0.03388352585983559,0.04551430217383867,-0.049710995775908894,0.05964308491629141,-0.03237004538933577,0.032474860717175535,0.07800500865422177,-0.006690255336340023,0.06385340678728504,-0.02427371471729086,-0.0466494204580839
PTH2,,,,,,,,,,,,,0.10425389939679797,,
LIPC,0.13851599217724214,0.05262563900915784,,0.0065144732394312194,-0.024318570299122027,-0.027762015384846718,,-0.024145865724760966,-0.008591549604271227,,,0.10551525345949288,,0.0035922038591177517,-0.03208695193565324
COL8A1,0.011727972041268906,-0.005632831690772242,-0.02712389580115937,0.007421125343147954,0.07225052380875338,0.08382100443923755,-0.06392015239929807,-0.025515401794110035,-0.05253814693152148,0.07163676040433999,0.03240907970504498,-0.011347982221340001,-0.07006496418653962,0.03353973103634948,0.008463118725684478
GSTM2,0.012079850066336544,-0.02635307353723178,-0.036149819654535564,-0.04237273678689547,-0.04102200928993415,0.01552946546597915,0.03814595467036188,0.012731740126814411,-0.016462487307186847,0.002565051433032639,-0.0011694124736825163,0.00586069900422458,0.027939256840294288,0.026103072990490223,0.026528438105440345
SPX,0.047666859849237554,0.04911193389172608,,0.025766228535309334,-0.03305823200112271,-0.018883810742742525,-0.03271710217650403,,-0.03450031150217755,-0.014523243303135161,0.019863142596968933,0.058435702967913165,-0.0012060265578633209,-0.024691477525970403,-0.06065731440867092
MFGE8,0.0536352301034946,-0.016076335660469752,-0.03530846900911575,-0.0015952969846241686,0.035750909817091496,0.02858880510894304,-0.005692960151656575,-0.006858465504341593,0.014229644571698065,0.023375708998058936,0.01989418860267467,0.015219907390608453,-0.03882765499219754,-0.06423607818167429,0.10719277451264635
TGFA,-0.019250434694924563,0.028490190317458544,-0.006604205408474644,0.1125175828413507,0.01618651764398953,0.06239402262279848,-0.013828469890583983,-0.011582944777866169,0.06248047295976555,0.07888481926542404,0.028782299438554163,0.02095739021399117,0.024096695060697573,0.08205197571360813,0.02167536807417752
SLIT2,0.010206769370419611,-0.02100883918573426,-0.01726002465252159,0.036175508405787475,0.005429060765063193,0.018004103093126327,-0.007445849374395898,-0.019775832204674833,-0.036968837081849344,0.08552556988467565,0.04163394375495581,0.027090260246980576,0.021850576367000506,0.05990974412380899,0.018160792954894166
PLTP,-0.0448544500197319,-0.032551427111137995,-0.045794097553242125,-0.07100195945745627,0.05067777676587476,0.06157888776983778,-0.028045043246813707,0.01619574601294553,-0.0017795333468535385,0.030584246586007353,-0.06450906986109256,-0.07526412263693147,-0.07108490879174241,-0.06899861465723599,0.00405721759917068
APOD,-0.03011665444963718,0.0002627887101100043,-0.05400088982726032,0.026225872191958023,0.02483606968945205,0.04804048677806022,0.03171547246314977,-0.03476918916045186,-0.008426856341602364,0.09572257166542138,0.07529110025622043,0.013951554628788006,-0.06372213644159609,-0.03392328421903142,-0.05968508991714239
B2M,0.049468231867166555,0.005040019076225378,-0.057090391070441865,-0.01811346396803428,0.03404983700940254,0.05997669896272385,0.0026759303136740424,0.07004745406272096,-0.013856828034550446,0.13037850338910897,-0.0035288355201691167,-0.06203551415856961,-0.08122613480421206,-0.05251366687153264,-0.03697241651456782
OMG,-0.031233010143302344,0.006262843903749095,0.00230044353590056,-0.031529022967154575,-0.036192633700943194,0.032780578936995285,0.056619401158339806,0.019331567011115783,-0.01848593104300871,0.05716688001309383,0.05876092691826482,0.03111387586290765,-0.03735525578609345,0.040074760457059024,-0.023557919128003577
CXCL3,-0.024774701053187805,-0.024725251104319338,0.017163682463502913,-0.03423954887037411,-0.015365081149370899,-0.01938173943625128,-0.015320063789824256,0.0029854472594151907,-0.01428800142422716,-0.042366621583924596,-0.014542511744061574,-0.018219029451826838,-0.025470473892729963,-0.03749216564844727,0.04067175445159245
CXCL10,-0.019300881344756517,-0.008700699954379304,,0.040805179781854814,0.06562280901643716,0.040128638534229655,-0.023272298198267236,-0.016664263321414553,-0.022705363365040945,0.029819811146468374,-0.02243507430442657,-0.02454491888413769,-0.02881142622731218,0.0077707750361739845,-0.02432663365552711
RSPO3,0.03728766739418958,,-0.021724869971368854,-0.02027263620056467,-0.024318555305530492,-0.024239910578285003,0.0007796848688113059,,-0.0149306861140647,0.026964442987079774,0.05274205933055336,,0.0549291439319982,0.014232609313002471,0.025130001740173283
CORT,0.005140201639692628,-0.005758120559262984,-0.028831862286720137,-0.012676266174320919,0.01952253941527768,-0.003433305335293364,0.07410394703434693,,-0.004487178661395485,-0.034044915952016606,0.07551538501450723,,-0.0075326961979396674,,
NCAN,0.028502190611956007,0.05642508487763357,-0.04278258721589026,-0.03264751831589951,0.010907573682240282,0.06865453059408927,0.00185315558448347,,0.04431836108844834,0.07893458746442876,0.07339827165829259,-0.032599908901598834,0.01726578917753228,-0.00531436031802088,-0.004344226498384592
PRG4,-0.02043930823217951,,0.06048305860288726,-0.020008217672979486,-0.017411998290661795,-0.02099834822652622,,,0.0586365616928964,0.06290959292987926,0.053518977765267844,,-0.04393839063179269,0.0577080615018019,-0.010544275938904434
ZG16B,0.05525777423127227,-0.014471886384454293,,0.002636667848309201,,-0.022671091329250704,,0.05037584347815236,,,,,,-0.012613953916930752,-0.017553389907421637
TGM2,0.019246650410086465,0.009236990032663265,-0.021656764422712093,0.01657187963893426,0.016931868602838365,0.0011876900044188175,-0.03914139820529822,0.08477453729808136,0.031708282127659186,-0.015526269032145077,-0.0305190952514258,-0.046522861305288,0.051581613191480365,-0.03641743073480531,0.01613556341865584
VEGFC,0.05285838691843932,0.05095833579405846,-0.01634249229691559,0.008412522674648346,-8.662845156646379e-05,-0.027685003738927218,0.009939396162130095,-0.030038520421033707,-0.017814993036240526,-0.03842428292689397,-0.023474404788960165,-0.024031200062847077,0.018916611814199746,0.11609263479479327,0.05398247741700146
WNT6,-0.021928850295984424,0.010847725353435127,0.06527723198654169,-0.02767394135714393,-0.008466870058225783,-0.020649125866068114,,-0.02436055788860971,-0.015548026319638607,0.03726695333332501,0.018733247895042184,,-0.027783249112486932,-0.0337808548577194,-0.018137918171355242
NRG4,-0.012517829390827634,,-0.016283957873359192,0.02615776693740659,0.005896701573260083,-0.026154774814845756,-0.017048487038398518,,0.04372294451717409,,,-0.019296706543988934,0.08369716356845903,0.26517512667643617,-0.008886668175920001
PMCH,-0.014427472031520757,,,0.021450794549255,,,,,,0.01341823229588772,-0.024558239465420812,,-0.021659350159645284,-0.04837332430410417,-0.0049341635807789355
COL9A1,0.0823952691057012,-0.023455323364563616,-0.03524357588466464,-0.0254327547030541,0.044134741653143954,0.011677301450642264,-0.03033561639821969,,-0.023682039002618845,0.059039390576539647,0.040744741962565924,0.007533862343476672,0.012463241797876992,0.056121222153911715,0.07564118112041981
GDF11,-0.01967601876656013,-0.008296775799848421,-0.04230002356993655,0.12327543430464839,-0.023703885076232466,0.09279825122088746,0.03694542831494928,0.06256834409033761,0.07193981296659976,-0.0023069518832344853,-0.0365688448167634,-0.02474820176103746,-0.004107885814947415,0.01913415291472273,0.06478784443194734
RAET1E,,,,,,,,,,,,,,-0.0246084622204194,
IL24,,,,,,,,-0.013737814189728963,,-0.022626451346852337,-0.01645979628181178,,,,0.08578532760470868
SORBS1,0.017381381142906042,0.0005340679650919344,-0.007313426018194029,0.02350097249574746,0.01777536903522557,0.0002877259751152656,-0.03895596001422515,0.026031139714260732,0.028589617691877504,0.061207384610758364,-0.009519691231188553,-0.026233718699871702,0.018383188458271898,0.0024367565976845403,-0.004930668720711355
DLL1,0.0921331603893836,0.06942323936632402,-0.031064998200091433,-0.04024542442577721,0.07916990006414672,0.010073608655329018,0.006970843018148873,0.06884549730232183,0.07062326411268499,0.04592161595340645,0.11933780062084254,0.011841794992769075,-0.03877628642872404,0.021575125120409377,-0.020562277889204558
TLN1,0.024576132956525863,0.023043929557986696,0.036652076241144894,-0.06935255978879203,0.02897640743090541,0.0663533338105246,0.007223753799236092,0.027772428474132933,0.07740026563706988,0.02191868277930002,-0.0755651689682844,-0.05656899925139574,-0.03950751637824639,-0.03076172700194637,0.01323058259567563
COL2A1,0.027446795871015017,,,,0.030473053290733982,-0.01938174603207202,,,0.0785900963837963,0.016811149172744247,-0.01215340883565518,,0.05177157051178589,-0.03264709016523169,0.059523233806320214
SHH,,,,0.021975191353819125,0.008836272364076928,-0.015236407386506653,-0.01644265758445562,,-0.013843709255761371,-0.03937274271935481,0.013297127319989891,-0.04859575743933313,0.019929051066712278,0.11209291554446221,0.07406668071302933
PON2,0.030672262625389902,-0.048117632613111076,-0.004881526011528303,-0.007501965393180325,0.011397887688076496,0.05426836682896581,-0.01803617902405805,0.07312270646595244,-0.001061663901291591,0.0793966870865231,0.04255653669136756,0.0007717559645045723,-0.03464699080896429,-0.007510041882529869,0.011150934395597148
ICAM5,-0.027415714803960274,-0.017227638531351935,-0.023221738537445077,0.01317019999959139,-0.04124263783673961,0.005313737365977244,0.01798522042519939,-0.013004529078288725,-0.027036016381228056,0.038644291613092414,0.022407430863967397,,0.018537980146437358,0.06275486367652088,0.04796560642887918
HPX,0.02720353040126097,,-0.021724875682764384,-0.00230614428641519,-0.00916701578427606,0.04063637596035787,0.10554111813563222,0.09330782045312416,0.02363731069519024,0.047241070333576676,0.08361493673544808,0.11038942591576403,0.01197568843987135,0.06766575027572909,0.09080877974540155
SFRP2,-0.018069328447943525,,,0.026439421415005392,,-0.015468434924886417,0.08609371269736692,-0.013558009136665182,0.05899390874758483,0.03231960601523938,-0.008202180569494226,0.08573531959838404,-0.036416444503496105,-0.003889438601281654,0.020690427275711357
CFC1,,,,,,,,,,,,,,,-0.02413554077869228
CD70,-0.033012215805509296,,,-0.0402486393569406,,,,-0.0019747551771469424,,0.05107149838262422,-0.028127079280337475,,-0.01132719478332683,0.040256662462679386,0.011703289687768481
HP,-0.015692566133107672,,-0.04229695904823228,0.007230568785607498,0.04666331865602554,0.04285111073521444,0.10809316486437176,,-0.025480756131883112,0.060221756194507516,-0.04328827705055154,-0.02471411267616893,-0.0007201021347376335,0.104129529616762,0.0688780424956147
CXCL2,0.004963232589130732,0.051058683491701735,-0.040316679112669965,-0.008549720637907234,-0.0012364489504099567,0.0006003121895384544,-0.01990219132321939,0.021943806738888322,-0.02740002787640953,0.052885331375388415,-0.005943761446341839,-0.026029921591503302,-0.015833329628442177,-0.03668443935863482,-0.00411823369931838
NPPB,-0.01753376141734243,,0.019045388983439635,-0.004305271027062451,,,,,-0.017814994331976055,0.0034082366166896527,0.052487948949085976,,0.03886638859260132,-0.003876103596327478,
CCK,0.010149907570483478,-0.053196492298445724,-0.022175359803392834,0.005510836086995528,-0.008200922856580802,-0.038233910590553165,0.03374907025138706,,-0.057558011414459896,0.020544372354480152,0.010291087934965562,-0.00813674562667871,-0.007899379279310175,0.06878987590277533,-0.019313956138279794
