,UKF269,UKF296,UKF334,ZH8811Abulk
LEFTY2,0.09909084476547153,-0.011490346628349994,-0.02240412718044361,-0.016936657073760287
ANGPTL2,0.12367644075785625,0.044748727915093565,0.0921117337764323,0.06813407186780338
LRIG2,0.015224884465161412,0.030116264419613056,-0.03386104354309335,0.05037016779492719
ICOSLG,0.049749941482434605,-0.019887176421260675,0.053713700806538,0.006097090476242981
WIF1,-0.07009739763740411,-0.0055737528834161046,-0.060606258635242896,
NPPC,0.02999020481884665,-0.014563239187615559,0.0418612355144958,0.0308250721584005
LYZ,0.041101399873337136,0.01707949925086449,-0.025144519788212173,0.025079249049268157
EREG,,,,0.00282411933391908
SPTAN1,-0.03825694667579434,0.00281169922306582,-0.009082440405579213,0.00990794718479718
LIPC,0.022199797230329443,,-0.004461631345447427,
COL8A1,-0.003831431836476636,-0.03303649177506225,0.06027830071808604,-0.0013817537993972577
GSTM2,0.02268733372597563,-0.011320638505435665,0.05604259914461625,0.05011345134651527
SPX,-0.03038649101083801,0.031498882803926494,-0.04941761165585185,-0.020116131697065144
MFGE8,0.07336448145146533,0.01831400339263285,0.053593812289712196,-0.024107425057955448
TGFA,-0.028535743329447985,0.03470947034460105,0.00343590931672183,0.042926934114348614
SLIT2,-0.04424383863183805,0.029264649021644273,-0.024352593251546498,0.09350828287100572
PLTP,0.11271491228791711,0.0788651133005825,0.010714223350979619,0.018251104804041237
APOD,-0.005406223959373286,0.020609655695077,-0.03222174665189087,0.013421881464438509
B2M,0.11568004115032991,0.00486730953211337,0.02994122298005305,0.020544055280521507
OMG,-0.060588620758566844,0.009119973582282963,-0.07534332204247426,0.0258801588756115
CXCL3,-0.01748201118066429,-0.0112103100737045,-0.013070210300319263,-0.0437809234054981
CXCL10,0.11281656172469619,0.04882926867662428,0.047100949983678586,-0.020602596291419584
RSPO3,-0.02186400189424087,-0.005724288042801453,-0.013658117860205755,-0.03350953507850151
CORT,-0.037840553779129635,-0.0030427981519332474,-0.036234562543488454,0.09001176440659844
NCAN,0.005868365485055984,-0.011575066253567802,0.05095395624065587,0.03489306273435891
PRG4,-0.01894016580292109,,-0.01596859754874988,0.09665308543781524
ZG16B,0.053663134330826937,,,
TGM2,0.12737907670386966,-0.03369636474952205,0.002091753586169993,-0.002905866131915734
VEGFC,0.037599311890529306,-0.006481921278653568,-0.016296590304615083,-0.02567657517914792
WNT6,-0.018625172959778863,,-0.014222841090146904,-0.029784158966850167
NRG4,-0.023591178038730613,-0.0028592016422214557,-0.019011873411673604,
PMCH,,,,-0.02027943761741353
COL9A1,0.004801666091888148,-0.022197797004401287,0.03964123593380431,0.04770718695620647
GDF11,0.07651933054313217,-0.008210291114248078,-0.0032603650036535326,0.014647837917649285
IL24,,,,-0.01511986001534862
SORBS1,-0.004845685986855442,0.05893843842168613,-0.030320014664914616,0.012894482767481726
DLL1,-0.009757997996295042,-0.01419016914838294,-0.03632403865378835,-0.07287198778044218
TLN1,0.051164647745523005,0.023702297008170076,0.043282970311354134,-0.017785822164868584
COL2A1,-0.017482017129986448,,-0.01326894680842311,0.07074736037562152
SHH,-0.013742989640334564,-0.012031757340327041,-0.01266378592337413,-0.019366908891977397
PON2,0.06021115469842401,0.03090628135958622,0.04660445864626403,0.011410976904180834
ICAM5,-0.03416156986491779,-0.03740514895986983,-0.024731689848962964,-0.0004075409974640058
HPX,-0.025457459120283504,-0.010478995874805807,0.08004771810505909,0.006198941649715907
SFRP2,0.09371837986942974,-0.005305751299131385,-0.024843107147642682,-0.010994699502911905
CD70,,,,0.00625568819114081
HP,0.0021954849511758696,-0.01715071850600837,0.10833448290335564,0.031386363175414725
CXCL2,0.06430007592879114,0.004712707834787764,-0.02506467601354216,-0.024150282379753328
NPPB,,,-0.01629659148991283,0.04637457116725574
CCK,-0.05575936738933807,-0.034700250987207706,-0.06978147339980242,-0.028261072501784126
SEMA6A,0.07316564996646756,0.011947308415106734,0.05166602023646004,0.03216409257705525
IRAK4,0.10504978391079894,0.014810184565665891,0.06533185930373468,0.03951691007654851
GSTP1,0.043533856369965256,-0.012560803846985649,0.07228230333499958,0.014123729477625347
VCAM1,0.1045966001385827,0.04862589960335449,0.014137528730170127,-0.014743120692039476
NXPH3,0.046633625429577955,-0.03870053540302855,-0.040708525980505096,0.006631943989050128
MTMR4,0.013337183765270062,-0.017471599829896024,0.0073266657787842025,0.025489250947810148
LAMC2,,,,-0.01858848861707978
IL10,-0.022940309786139788,,-0.014587766280556724,0.0038461653361482615
SEMA4D,-0.002834542493040574,0.0032974295616751076,-0.008262145104270192,0.024475821513711915
TRH,0.008745279514140654,,-0.00421796786026782,-0.016100160495637037
SEMA6D,0.034181200264184926,0.007437931003520601,0.04808555253967256,0.10597713254736706
CEL,,,,0.05171477490552286
PDCD1LG2,0.09745527443796068,-0.004509931945678088,-0.024954106952820288,-0.012812303134796732
SPINT1,0.05173562132549721,-0.01712498469345191,-0.02141170042347927,0.08435661289105811
CTHRC1,0.09265331692994251,0.0394356877636662,0.025107163478954156,0.009400090902707598
PODXL,0.11833119524113025,0.006807473218109838,-0.033873635163875364,0.08550419643275253
JAM3,0.08597221411580534,0.009672768107535616,0.03551860620242261,0.03178250817321189
TGFB2,0.12246481216703119,0.02921137979881079,-0.01817713556909721,-0.008829848698961843
COL18A1,0.13723921231694786,-0.03915458329488385,-0.04559847440157798,-0.017361226716367504
NODAL,0.07512486973014502,,-0.022404124674296026,-0.022602682285275014
INHBB,0.013219246416540221,0.0029183890425099734,0.05127459292293119,0.011800556548634305
LCN1,-0.015341484077813937,,,0.013533670941713176
ARF4,0.00451802883565649,0.04625505471282075,0.014901839997013578,-0.021633876609886117
CXCL14,-0.027642179785109917,0.021521561528200873,0.06268280960164838,-0.057439271516660416
LIF,0.05083929277394923,-0.012423088840237288,0.07532702113487838,-0.005874387564049711
IL17B,0.05353957548702614,,,-0.020921283541926024
MMP1,,,,-0.01903223348715624
MATN1,-0.016084503065092893,,-0.01326894515716617,0.04336850411731573
ADAM28,0.040578877160385794,0.020070856089701345,-0.01595257939725229,0.016393869477673163
TCN2,0.11880425730444656,0.02039179458149493,0.035622409005173925,-0.01603719266652729
THPO,-0.03130254959056112,0.030164561590673336,-0.013268946681403325,
CUBN,0.09387096407231992,0.0018437076006590234,-0.0022204912653213233,0.04787677793823242
TIMP3,0.026568133495072654,0.0649235051363867,-0.01849613598488294,-0.043919639927666995
PIGF,0.05885499620444397,0.016743014888439812,0.03978038505353266,0.04244465062083194
CRH,-0.023591168257237508,-0.02338944435719389,-0.018148501438843903,-0.006887089824065314
BDNF,-0.05494264937640799,-0.021029723531875343,-0.014944241919851931,0.05290608259011804
CCL5,0.0576071611005386,0.042928373476648386,-0.018000921838319483,-0.016408672150791212
GAD1,-0.05684123071482305,0.005410564528113606,-0.04169209824160512,0.018356522275314004
COL14A1,0.01864049227698422,-0.0169330896919554,0.022013672111328746,0.04534434407710261
HLA-A,0.08820532377733759,0.0083928789900237,0.09179974908397547,0.009721519185288649
FGF18,,,,-0.024733968471954353
ADM,0.07906147418197128,-0.0209067697248301,0.09347088591790267,0.041965840842218105
CCL15,,-0.03688396383853584,,
GNAI2,0.10108197187631698,0.010338851936346165,0.004774433548202692,-0.022932188213932315
HDC,0.024163926446632965,-0.015737451214181453,,
COL11A1,-0.02789210941767279,-0.017685909764631955,0.07696837067290913,0.026121489050655852
NUCB2,0.07131745127403791,-0.021366502790218227,0.040481931238024696,0.029302879524050734
CXCL1,0.002044520654020796,-0.011764014515430602,-0.018000924890223053,0.005455640615490368
VCAN,0.05525354619129743,0.05276190208731732,0.02153968396383636,-0.005860161979513744
MMP7,-0.01119801817338749,-0.02272552752927836,-0.02050850891465859,-0.02783168336216769
PTPN6,0.039612390511850205,-0.042696902747027934,0.01591770227967106,0.022474714809965216
PTGS2,-0.06564576178938988,0.011911580141724241,-0.030627966085641046,0.0013705971140482857
CD58,0.03461481999219802,0.062127379706643886,0.030070753576531436,0.06743106907638774
TNFSF14,0.10629309639810713,-0.011490346628349994,,0.023531765380805765
CNTN4,-0.03976184971368496,-0.008108328713420309,0.020252684580754653,0.0326190934753383
INSL3,,,,0.14024598203081623
BTLA,,-0.014673565643447668,,
MFNG,0.10052936243409558,0.004632880068199699,0.01056598294727378,0.026989003237837275
ICAM1,0.034266645251664056,0.04895327113224991,-0.00564242103959003,0.01215867212506366
PROS1,0.08538138601316624,0.0375119924070368,0.026691597111476232,0.06082517667007511
CLCF1,0.048778928653319356,-0.021035338938679014,-0.0033770593835235688,-0.021459695361941398
PSAP,-0.04994150670701319,0.06043102119669325,-0.0687838239520833,0.045612772819499506
EFEMP1,0.09125020106708924,0.07943739963286985,0.059033510297227754,0.02014738885333931
C1QTNF1,0.13963574829482395,0.03428106651227272,0.07735376740961963,0.0526488237229557
ALB,-0.01878326660370936,0.07376019738984706,-0.028707343099253338,0.021401924668837793
CCL13,,,,-0.014687667383663257
EFNA3,-0.07316789153671902,0.017851128372175677,0.019605315745421466,0.013557386660375873
DRAXIN,0.014410429611466985,-0.010478996943114306,0.013001749107076946,0.009519878819781833
RAET1L,,-0.012550957151521795,,
NPTX2,-0.09147447538053763,-0.04940761801431286,0.0565370667016652,-0.013059140336649514
FGF11,0.08852996873619934,-0.010794002395355324,0.01659209486020591,0.029644948933258593
CD59,-0.03472877841358675,0.022002972545039398,-0.07227863393957641,0.051639432340035735
COL9A2,-0.01417563172136128,0.02101583996263764,0.11148189975968238,-0.014649896579096152
DLL3,0.01981675808602281,-0.04230248636414636,-0.05558132266807932,0.012288071320152204
FGF5,-0.01495700945699989,,,
LIN7C,-0.019390069048904682,0.07758657726255433,0.0239717123862266,0.02749245970953422
GDF7,0.03164555595453512,-0.011490346181835105,,
PSPN,-0.02687057242936801,-0.0027382314423655724,0.038949526126010735,0.018880517674658173
ANGPT1,0.06847213649969401,0.01698530613518526,-0.021028863484248126,-0.018649741376059643
PNOC,-0.08138316754941557,-0.035092527694640205,-0.026254801308066796,
L1CAM,0.03154460627719006,0.007515212740006033,-0.05251188626039324,0.04990410368639193
APOA1,0.050522678634060056,-0.018596022104266943,0.02426223351482066,-0.054686093952850796
PSEN1,-0.044424212608990155,0.06107913806736573,-0.004789297304777094,0.05581862050032156
CALM2,-0.0935996173196191,-0.05967961223091786,-0.06846663516537786,0.06075454714393352
CLEC2B,0.07810388786688333,0.015751695459558936,-0.002162967044393077,-0.0619230586927744
NTNG1,0.02552331806025193,0.007037871310665823,-0.04013434925849644,0.05763908447120613
LRIG1,0.029954614665298702,0.05394800164334111,0.039760296736834864,0.01841029247721822
CPAMD8,0.15543306453072464,0.0625760442021795,0.03117966170533917,
GHRL,0.024658862942843418,-0.010478996943114306,-0.01693476816856175,
NPY,-0.0703607785277034,-0.03961999125283005,-0.020997967705085392,-0.011710070921696581
MMP2,0.0769682359091514,-0.056482288939307186,0.030974206225732697,0.01114510154400534
PPY,,,,0.047061282541651976
ALKAL2,0.034892264741901644,-0.027862433661499306,0.03241057343911543,0.04130909816320179
CSF1,0.05053740127673358,0.07738193146335284,0.05650584427131869,-0.017148936165006245
SEMA4C,0.01636933592571344,0.1069926002794208,0.03965357510617557,0.01724654541738884
ICAM2,0.09947235727489012,0.03164912882354062,-0.043360265147249326,0.01883025612328924
SYTL3,0.07504175685425607,-0.02360732012304804,-0.013972151147158164,-0.0204431833179353
IL1A,0.14447734949273486,0.022497340760244264,0.0018592443430304282,-0.03710652576403601
HLA-G,,,,0.10672061627868722
PGF,0.06975530852259164,-0.018947867005258908,0.014799053627350326,0.016096872253218195
LGALS8,0.01752212416728348,0.05004613299812071,-0.009080880503204393,0.01963892608980588
DKK3,-0.0883366017643843,0.008930727303794041,-0.04362452701057514,0.015602435096971594
COL16A1,0.04563068776322084,0.020996091618267047,0.04883489957357478,0.018311809398813956
TPH1,-0.016084502913261956,,0.15502378210614584,-0.03558701052054668
TNC,0.07357138819582998,0.025722060519673476,0.049713770103365876,0.03803191483626392
TNFSF9,-0.03630923349244902,-0.017503089539127263,-0.027092650763806393,-0.024430008556491595
C4A,,,-0.014037002890749072,-0.016352012777664605
CNTN2,-0.015340463990502526,-0.03300575235769603,0.029348744615034287,-0.05291432673338619
F7,0.04272517319381434,,,0.020470998414514635
LUM,0.17023728026030338,0.0002801230071031649,0.024397593785379812,0.005927230140826251
BTC,,0.024317953829858123,,-0.01490525099813838
APOC1,0.10974582878669885,0.010442006145210436,-0.04009585587407292,-0.014282406223137721
PKM,0.01365672602066782,-0.016774671640202396,0.08797626097637055,0.023574764835223118
TNF,-0.019857863858045124,0.058835993478636786,0.07226944809815102,-0.014467017210304325
GNAS,-0.05648680793544473,-0.025893890160929925,0.10227972820235516,-0.037320617130230174
BMP8B,-0.04302796158492339,0.1845015961230788,0.0017688488065767472,0.06341058823886385
LIPH,,,,0.07260190148773206
CCL28,,-0.012031758235774527,-0.012663790660881724,
PTPN11,-0.010358953196252626,0.042122254946551384,0.053612475191406765,-0.055658266836114474
ADAM12,0.12127843672367493,-0.011627946375340575,0.05804880009669763,-0.025329251379690207
EPO,,,-0.015968598792333137,-0.015951187749466817
EDN3,-0.02397434943040888,-0.01095059970723752,-0.016133370966987512,0.015715358205340618
CCL22,,,,-0.018053308927082262
CCL2,0.0455452810634037,0.02544165613945635,-0.01645929808269578,-0.050077268255557854
DSCAM,0.05859504041261175,0.012530418810705463,0.018408278886655385,0.02322047021405409
ANG,0.08790285609060099,0.00862115671369662,0.011150930403231793,0.057484557388304686
FBLN2,0.027367254044469543,0.11237671500679387,-0.04707578668686868,0.02149407023926606
VTN,-0.022808211006161195,0.05424697049702272,-0.013268944183348268,-0.018233299190720385
VEGFA,0.03022437819582921,0.04291064984271284,0.09395935636146432,0.024214205783028533
F10,0.012060732324748667,0.04734195919785392,,
SERPINA1,0.11489470393714107,0.029069062712896398,-0.03979085867812418,-0.037798250646526116
VWF,0.1346420678281591,0.046776831919543654,-0.06367761969790695,0.005362687708678202
GDNF,,,0.1289314687107664,0.023660647826392572
VASP,0.061764127366962074,0.03789415277281545,0.08075311275071939,0.017637605800929716
ADAM15,0.046912942898350796,0.05559365529353886,0.013537808618782595,0.025298023310284863
WNT2,-0.012289412050615438,-0.013650932077670656,-0.014944239764301821,-0.019785864874665503
CALCB,-0.014957009294457202,,,0.08428263891751764
OLFM2,-0.050607643313503675,0.03793567714069555,0.02052943766463181,-0.04693194502885633
MFAP2,0.07603485234308048,0.021874473937216834,-0.03737730282933876,-0.011825543189064345
HLA-C,0.08198025180886274,0.029940582265476988,0.09446523912058764,0.06092220289503911
THBS1,0.10399682898988034,-0.0318379866409446,-0.026474978778636783,-0.018327340788516718
HSPA4,-0.013385389107626563,0.04525477187079832,0.010046052558418993,-0.017131660820867624
LMAN1,0.10337434637605236,0.03246504734626648,0.04319909930814591,-0.039404388551727246
LYPD3,0.06037227463669143,-0.015942385918633797,,0.037899420617178096
APOE,0.012925937944839335,0.047172829815197395,-0.05228128749039237,-0.04576753669368888
SOSTDC1,-0.02234775401411024,-1.081281473120879e-05,-0.02428165558548615,0.0494801082419707
ANXA1,0.07312555654330319,0.07842185590380243,0.029692850648047185,0.0003451435191691535
WNT2B,0.08999811941765265,0.01477781163223047,0.00039987168597225366,-0.032487497269158276
AMH,0.020353487932596774,-0.013532867738280182,-0.04644514547614832,0.04193879109785919
GDF10,-0.024100905116073202,-0.005563091326988942,0.012284152839356811,0.11958616521435833
EFNB3,-0.003908593415032061,0.03840134532703508,-0.03331740827857938,0.06646689390923226
LTB,0.037343617093500925,-0.027157360844834232,-0.0047900011082701146,0.012287864676872953
ANGPT2,0.06754458219604058,0.04235911376259411,0.0038145482083064256,-0.011451906733763319
ADAM17,0.064530385941508,0.11633059751597187,0.008808131061169993,-0.00809731253658688
LRPAP1,0.018577304758625793,-0.04253894123256342,0.022328134358180676,0.024085043442116438
NID1,0.11048781513247191,-0.0012620687346617178,-0.008231541858960325,-0.0055524667468604925
MST1,0.08135373469701976,-0.02735102987510018,0.08602551006871009,0.03244329783607425
IL13,-0.015150399299938515,,-0.018728133379712956,
DCN,0.11897849692737611,0.0462930719304486,-0.06215398875853611,0.022058462134410737
COL7A1,0.09671458528247784,-0.024533120881282577,0.020309658212433235,0.03153340114576133
CALR,0.08192270426661995,-0.01596687058533144,0.08777259574712397,0.022892228788671105
PIGA,0.0727842159247025,0.03157896870218161,-0.011903077909615442,0.028728862229680463
CD200,0.003146194684545327,-0.004591585933648195,0.04239376384110823,-0.00513601024517971
GRP,,-0.01673920764219037,-0.016133373395180187,
CDH1,0.03137254564824673,,-0.012490031913351504,-0.03556725981591266
LPL,0.10028340528075944,-0.002059653273602633,-0.014713792585677997,0.01919804672556717
SEMA5A,0.09445831905010617,0.010704244461686113,0.039146966621478964,0.05225787675244107
SEMA7A,0.07641536944012857,-0.02409847216840595,-0.014168063780546719,0.06839613747161935
SEMA4G,0.04081953129186228,0.0006563419152388486,-0.03374791789037569,0.0018499620062408131
SEMA3B,0.013708540371144726,0.015566239574787437,-0.008673124406831014,0.023307569773928023
RPH3A,-0.02218971772926062,0.05665636925071884,-0.01407332281901793,0.07164632587310986
JAG2,-0.03400410062819406,-0.035560708847432204,0.02676307300939796,0.03425017640183745
CGN,-0.00950152199943224,0.031731546021011706,0.0033505607597133016,0.011429010833637772
GDF15,0.1112739122456345,,0.03352771649818679,-0.03332223570922247
SEMA4F,-0.01505780868190027,-0.01769365994083214,-0.0257241761229754,-0.0023549107382942205
NXPH1,0.036405112360122255,0.012010924822250758,0.011775037947957756,0.038897854763291474
ARF1,-0.09859400007931186,-0.005374613125019851,-0.03248945576540586,-0.015678437983165393
EBI3,0.05719185257745994,0.09111315917883626,0.01436733511811581,0.042425200802178833
TIMP1,0.0997389833928728,-0.01504897577197939,0.04042999517314004,0.0013313114787140503
SEMA3C,-0.049106859104860026,-0.009394475524139552,-0.02385822077058957,0.03198601235164002
GAS6,0.0571516443934994,0.0017393876870298631,0.04554072694244206,-0.005008807852470567
MEPE,-0.02384720497049505,0.017326696366820986,-0.029583923478094062,-0.012311863446116393
SERPINE1,-0.03655764943629464,-0.0366216845965134,0.04040089788979632,-0.013563036473546904
RSPO2,-0.014348690690703561,-0.030121001037975773,0.004483549807289906,-0.02230528531501468
SHBG,0.07494510918483646,-0.006020640872479789,0.03922145441217735,0.04874106231613264
LGALS3BP,0.06900872242367917,-0.03802141045137711,0.03867511130790831,0.019029650073954362
LAMB1,0.12885659315423095,0.011405854860179818,-0.019070986578007727,0.016150272017047385
SPTBN2,-0.03322134645669155,0.02902824809470336,-0.04199941689240402,0.01394106708924513
COL1A2,0.15094757589051855,0.03744262671864969,-0.04804127670996238,-0.018228370455460115
CEACAM16,,,-0.008733614945915118,
WNT11,-0.014761248055838528,-0.013507150115611141,,0.07287310163853294
LGALS1,0.05697736253256124,-0.0014025855720319826,0.004079350373303408,0.0017198404694212075
BCAN,0.0643776131450191,-0.03998287780478744,0.014941022547604628,0.0007495744781039224
ANOS1,0.013537235000102983,0.013039917027273156,0.048882692703525805,0.01889355603302691
EDA,-0.01764948343574309,0.016187421861460542,0.023858496972022438,0.01030278327612786
FGF22,-0.013530626129637272,-0.014783126444122444,0.06617567570029448,0.04981425686719818
SHANK1,-0.012873531399678046,-0.0024845798822870427,-0.018000919008951937,0.08984203427784887
NPVF,,,,0.030633472879841972
TGFB1,-0.029315569879170108,-0.028678695061842226,-0.04187948887079629,0.0345011020270945
MSTN,0.045971820163706156,0.005788775225286991,0.002024616681958391,-0.020441590970932698
WNT4,0.1557905137982682,-0.030142170195768175,-0.017852221083132346,0.11431276785725784
TNFSF4,0.0073669683189074055,-0.013768050365744978,-0.02667647471875263,-0.04030948416066824
NTN1,0.11398573047077395,-0.017309138584358102,0.026563857457825454,-0.006521956385239428
CXCL12,0.035696415688229434,0.01125845614248302,-0.03785961511585043,0.058694650440032595
GNRH1,-0.0048001026038380495,-0.02046531650246048,0.03066585157188139,0.05809309955877662
FGF8,,,,0.03503894742958059
RIMS1,-0.050212731873510386,-0.014414898759547027,-0.04700593829878028,0.019041972072179156
FGF14,0.053071296851363574,-0.045848474283865626,-0.05445892500455716,-0.0038774910816839698
IGF1,-0.02624902165419254,-0.0300822322022396,0.008151625146627013,-0.005806665807605418
TNFSF10,0.09804781881714426,-0.03919645403131883,-0.0352342584909435,-0.05027528363316047
GDF5,0.07333281402676727,-0.014783126662224583,-0.013070208410279099,0.08475626277879342
CHAD,,-0.012423087754374094,,-0.03640293409843725
RGMA,0.04797459402498793,-0.010575297306625651,0.05213535238926482,0.012303078724118854
CLEC3A,,0.03118456287223164,,
WNT16,0.05077274399339149,0.005619730952629826,,
CX3CL1,0.00924420880036891,-0.002032344188260338,-0.021489743868508566,0.01471468233953583
FGF1,0.023150677027464775,0.016285734043891918,0.00444614770587952,-0.001044804140376293
ALOX5AP,0.10109093710990866,-0.02552522501481753,-0.027460826666788375,0.01425361881132452
IL1RN,-0.013742993279893381,,0.033404136127699366,0.024853005775272705
PCSK9,,,,-0.015747216662176988
NPW,,,0.005705175176891135,0.01398533119101508
CXCL9,0.028883454491205433,-0.014783124246324528,,
ANGPTL4,0.04618016659982372,0.00032943056862560344,0.049342142841555865,0.0035751691700766047
UCN2,0.1436731140601183,,,-0.027228610767972127
COL4A3,,-0.021267679993356103,0.09996457830282934,
NRG3,-0.0023176078414961694,-0.005239307734470492,-0.0474935975850855,-0.033484689823941684
IL23A,-0.017815498694691383,,0.010688680697272,-0.01574721116888788
COLQ,0.04126319434790896,0.03211333047916511,0.03281175500019326,0.029222876101661313
TNFSF12,0.06931713778181998,0.04040089292492309,0.01178862326060366,-0.04438412392077971
DKK2,-0.02593579365419568,-0.01017236251026101,,0.07470734754235586
FYN,0.04291990185417242,0.029303821007989252,0.031100489101618823,-0.03158944587871388
ACE,0.04847702344123367,0.0028746298725479324,-0.047840233149978255,0.08565947100279946
IL18,0.04680920701786727,0.016640691464220824,-0.013374535016440753,0.00814077994810513
PPBP,,,,-0.0192809456904953
CCL27,0.04837256082583372,-0.010478996943114306,-0.0014703056240143871,-0.010568525626373467
SERPING1,0.09415680522924291,0.0416520870430374,-0.0735475579871355,0.01601052551535552
AZGP1,-0.0428157303632056,-0.020219292082747975,0.04798052920264304,0.02149761482261764
INHA,0.020066397099759443,0.053667366853266146,-0.006848464958113327,-0.037801047983395515
SEMA3G,0.014807527305529214,0.05267204740119496,-0.019976019366399474,
COL6A1,0.0900099830881997,0.0605041419294155,-0.0016006840755792766,0.008293262261782543
FGF17,-0.02144819955471143,-0.005878204630767987,-0.018584773693962314,0.07157878095574684
TNFSF8,-0.013742993397298554,,,-0.020921277408875512
FGF20,0.049283627588943855,-0.021029723213346504,-0.01709084432916906,-0.022750120347415265
ICAM3,0.10160597943662827,-0.029478016855966932,0.04139792914998971,0.0903818169557635
LAMA4,0.10880717152230295,-0.0013472886617330428,-0.013021266093949125,0.01787034494641504
DLL4,0.10339494155359231,0.0049634867063690505,-0.036234565826275926,0.07120703977565589
SEMA3A,-0.008399725023135787,0.014076499189502706,0.020526972369205813,0.0775740597133899
RLN2,-0.017649481160406898,-0.008072611680090092,-0.01346487921375846,0.10376471052514463
C5,0.0074482516239410025,-0.04295785532248364,0.022005057444032968,0.003303681501510184
EDN2,-0.018783270463623162,,0.07702149960089895,
C1QA,0.09792414702044344,-0.02459138996925457,-0.04043841114419698,-0.02435708079812306
UTS2B,,0.041559239721476605,,
COL9A3,0.05467097790358368,0.004918740098923044,0.00763418662883882,0.04691073612972611
