,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
WNT5A,-0.05051679219556036,-0.01974928220229502,-0.0521811743547084,-0.05379111006780837,-0.00892075155570778,0.015835657746269164,0.039621754429239285,-0.03827194113694738,-0.07432188663323357,-0.004217165132281735,-0.020982319798001126,0.027262492667433892,-0.043927070701443
CXCL8,-0.021791716280434838,0.01690199877929248,0.006057603813616147,-0.01564988123324572,-0.027308568567339004,-0.01901016980974936,-0.042301393661959105,-0.03593935419074536,0.0523590054867853,-0.0549771450600971,-0.11629383076836973,-0.02160497758616427,-0.08794602381461346
GRN,0.026087495393888403,-0.01782520837931905,-0.02111012380921955,-0.10409846152730402,0.008480877182190434,-0.019441323226470044,-0.041398281563049324,0.03979197742261913,-0.11568773642108143,0.035130177592381726,-0.07926159519382438,0.0643978082104095,0.01647824897517298
MIA,-0.02139031888942993,0.06653717183795874,0.043062334709107926,-0.04089582889495031,-0.03457890908369737,0.002090951674726358,,-0.030516497639897767,-0.014945675507726413,0.16979602562006743,0.2124791340852842,0.0366396520352678,-0.029118059601800476
COL4A4,-0.0012382375929873494,-0.015209278918132766,-0.023667907503514284,0.005507341686884245,-0.018367442353618625,0.03489766765273221,,-0.029602134845249827,,0.046833299698512756,0.04954421737616504,-0.02225525977336316,-0.015358308687718331
TAC1,0.04132106609751493,0.01262244540876495,0.10348937491778697,0.12657207335078174,0.07120515799519485,0.021004519419363314,0.07934044232640232,0.2169346073514766,,,,-0.029068490418182522,-0.043479135681169345
RARRES2,0.05117502747890952,-0.0171049781205382,-0.04523750162008057,-0.11708890948820162,0.03727074355791187,0.020956595359171954,0.0016380700201164744,-0.10751764509054024,-0.09680646068958464,-0.07144529091556776,0.008509809811739131,-0.0008248824020445181,-0.04487537704935247
FGF7,,-0.009250178013710706,-0.01680346356020152,-0.048041650962415944,-0.041870933204046834,0.021244925083635825,0.08384825217226688,0.0010751333816402806,0.003842546250017834,0.0033557589694059855,0.06752649824448577,-0.014270715054037039,0.09095419903522255
EFNA2,,,,,,,,,,,-0.030896207091098332,,
HBEGF,0.01725497924671543,0.01675972095464318,-0.08576053510230691,-0.04113539938659592,-0.0877342794938263,-0.0035624851247042944,0.012208616724860857,-0.0740230912090822,0.09635762095817178,0.031569222994225606,0.01616461893805547,-0.002520654726262316,-0.05130742156358371
CSF3,,0.00048542280505591446,,-0.017835037741759586,,,,,,-0.06066013039674231,-0.06582493242583953,-0.02415464956214807,-0.0366337364279732
PI3,-0.03299664697787542,-0.03493109906368944,,-0.020082487894239973,,,,,-0.061069152282135164,-0.12817908164508696,-0.13205303925167944,0.041064638306650844,-0.010825778892168432
PCSK1N,0.036463178392702834,0.07478155287084907,0.004901167706656448,0.07150880410496976,0.011661483372467238,0.007792362982072277,0.08673829485617984,0.21488813666079762,-0.014685241589037328,-0.00925786313016324,-0.012417366733091665,0.02083355683919291,0.02045211402513157
NTS,,0.006473073529117792,0.054262161929897086,-0.004723213925770423,0.04659782879734988,-0.04017889928559996,-0.016713660026614,,,-0.01477111216668289,-0.037641165370462415,-0.048990155456053924,
SFRP1,-0.06497013233411834,0.09533400222223751,-0.02833200484636616,-0.016257398459787766,0.03845347314589942,-0.027830145467719704,-0.011947820603305298,0.06550329159730175,-0.05331186713288243,0.008940167875070409,0.04791384626311783,-0.054063496907710944,0.04049789999887931
CXCL13,,-0.01876222669605144,,,,,,,,0.06348077250491894,0.023064322887775976,-0.018889185413144646,0.08221066811615328
MICA,0.02978692258553856,0.0036411125852863963,0.00465278940889106,-0.026281429042772784,-0.028616587760521447,-0.031098194069964915,-0.02721177617792754,-0.08679897254983909,0.05177050287397089,0.05403127727607693,0.016290008721464137,0.01672001518627862,0.07891452640033861
TG,-0.021517090381766135,-0.00048737376792735944,0.04651166360087764,-0.02152529488958642,0.07630845922827752,-0.020140555216379096,,-0.031230796968915647,0.025847008878731023,-0.014389257400849143,0.09379765845783723,-0.01987964776402251,-0.04994183527579025
ADA,0.04820860316227212,-0.0041496513549155924,0.02762877942884586,-0.06760393715054906,0.01914859545783039,-0.0327098813759282,-0.035693142601353305,-0.02956422236847147,0.04811122252878052,0.07352752850787773,0.009243725296097977,0.015027642373706658,0.04368383153924917
LAMC3,0.054173838420216995,-0.018632540411394286,-0.04596958033438137,-0.06827288824585125,-0.021203215479481705,-0.024055228412059346,-0.005796870569913077,0.052026329228663806,-0.01464144682363584,0.09543024402292016,-0.0260167916577427,0.01399130136124807,0.04024391666578535
CCL7,-0.019950393362494448,-0.024875248583325932,,,,,,,,-0.03310798084940081,,,-0.08261312277247872
NGF,-0.03425383468509857,-0.02655173881382876,0.017973936129540707,,,,-0.016713671031450196,,,0.052723882043086326,-0.0014818192885929966,0.03550844213306521,0.0034803625943990394
TNFSF15,,-0.018417549638864064,-0.018609301330562975,,,,,,,-0.00618078463644624,,-0.014999622693926991,-0.03510097444063008
HMGB1,0.03063228066538353,0.023687958500146964,-0.06905296550685561,-0.11742849739535255,0.029481738308584204,-0.005740735513385959,-0.09238483917950607,0.029038985321095504,0.004600943613792503,-0.04188559007470739,-0.06597005103370769,0.05619131641736727,0.03774663157230806
ITGB3BP,0.06337246299740058,0.009142824655788116,-0.017958129134692465,-0.028139709644156404,-0.005558381542886848,0.048535204906624885,-0.04136734483028694,-0.09179701131236562,-0.039442666754160846,0.03620784710586524,-0.021793538874625932,-0.01097545715788475,-0.042449988942495354
AANAT,-0.028944985528543226,-0.016595313700085587,,-0.01608768669344179,-0.015939381819900397,0.0018163769410222954,0.0858174791284943,-0.027888942519344154,-0.05195588643671411,0.00040636761661650355,0.042036941751242944,,0.026771202954484985
RELN,0.04364791954116241,0.07061072155464226,0.03080633451188751,0.06204370170618664,0.03813753943913638,-0.03200325736424513,0.023672908865108228,0.10305242206577926,,,,-0.01811791867023387,-0.014019441209581283
IL15,0.03863109790944904,-2.5265795809260944e-05,0.02730567742179514,-0.0044691081297671366,0.014979598135437743,-0.00926977688076689,0.034938116264105944,-0.012355912901945874,-0.059884558997271,0.04107224866928667,0.04820494175223434,0.026112988986679783,-0.010291154601729866
UTS2,,,,-0.02086217567445697,,,,,0.01308579546428256,-0.02473397824672723,,,
BSG,0.029919439606966747,-0.03106011994459102,-0.044960745102649656,0.07766523274997189,-0.021365973794182265,0.05019411978542959,0.09864950934201971,-0.1355997823838146,-0.0003493933944400096,0.09214456906364994,0.001063664906328708,0.04412477079485366,-0.02737296549783743
ADAMTS3,0.009735131406080646,-0.004573925068813846,-0.01773722338506287,-0.09724952080183905,0.012800049169443271,-0.019773742952516517,0.0838038642511478,-0.01683804810619123,0.022514094039288973,0.005836902648277588,0.07376266092275914,0.05319485761824789,-0.0484684638708018
CD34,0.027085316626837035,0.01367894949443743,0.003532285653304291,-0.06227866574892989,-0.017447363672247224,0.011559166198684849,-0.02620837851148738,-0.0073982274551039826,0.11785406389019683,0.0702658833226979,0.07285037149455123,0.0038552935898181644,0.010209230263507516
CCL23,,,,-0.01830523370495996,,,,,,,,,
PLAT,0.01465483115252237,0.027087231148045565,-0.10370362655031119,-0.09371455098389833,-0.06643456653474454,-0.04531416323445247,-0.02655889408745943,-0.11394888522950836,0.04340819778021548,0.01840282858482931,0.04693612025241188,0.013026934714683166,-0.04799458320856223
NTF3,,,,,,-0.004171753911504112,,,,0.04129364112873506,0.08767038042886008,-0.05449465190947647,
LTA,,,,,-0.01535128583593933,,,-0.025865708373611587,,,,,
CKLF,0.04182177179300382,-0.04347209582316378,-0.04528822654078194,-0.1210703494694116,-0.0460136197327056,-0.000833705519922598,0.041515925311492716,-0.09418071203018964,-0.03792471189204949,0.05858785290291505,0.08240392417383544,-0.048559781374157354,-0.00915056762056689
CD24,0.046948944699096426,-0.02418653164998328,0.02762806299430441,-0.051293647595789825,0.06097563813157872,-0.04303522962422387,-0.04679755212320717,-0.01979484574485363,-0.023778996892615867,0.01190801474820768,0.035399146862305296,-0.01261306992651446,-0.03630371181427449
HSP90AA1,-0.019559902843684866,0.046379143174126454,0.08866348825034874,0.13719957922989592,0.04562238288867213,0.04195619125413797,0.04069119542538412,0.23297512330482048,0.08983172935202216,-0.14445271739737453,-0.1936355342808102,-0.022576100627066095,0.008982258830466444
BMP4,-0.012313794880684582,0.061975258745455376,-0.030548875786369254,0.06780337940099966,-0.01695406215262547,-0.007799309179332555,-0.025063068474151143,-0.022040255059145822,0.07531404652392626,-0.0021557561610050535,0.0012656506877106297,-0.006594215128429032,-0.036117448861504475
SCGB3A1,-0.019950391367481765,-0.019762969931924623,-0.01307703328592748,,,-0.019583210376884493,-0.0276598208006733,0.05762076771411672,-0.0429808843025213,-0.022942314450755532,0.10625558112825677,-0.005742819836070181,0.1737469031671169
IGFBP4,0.03168644567718917,-0.00047544493530878197,-0.052540442102883916,-0.04233510181658669,-0.005625497703574159,-0.036666581459244216,-0.06674680978618604,-0.04267237449524428,0.0861214279396811,-0.05068103969197572,-0.12866599346421476,0.060771708484569205,0.003385055569620769
RSPO4,,-0.02280967987423916,,,-0.017854479989691256,-0.005272333869092421,,-0.02576646678885787,,,,-0.020977851349336944,0.005256506099259696
LEFTY2,0.004350388722609748,-0.03540414908991388,0.055218061228350726,-0.08248096715562193,-0.04396934717068249,0.03196746380901645,-0.016713671031450196,-0.03193092812845052,0.16702070165061011,0.0034149690228928863,0.061107829662171535,-0.015618435161010965,0.057144957080016816
PF4,0.18050390439354194,,,,,,,,,,0.05164184231717059,,0.014624919029195283
ANGPTL2,0.020360850378759864,0.0329841687102435,-0.10319169226488048,-0.09795766510192132,0.01032489210695796,-0.02113436107085331,-0.014777737527822599,-0.1688345037986797,0.07215812936715851,0.10553083137198498,0.027154321342668656,-0.024702527469677993,0.03692970843427036
LRIG2,-0.03477329175066556,-0.017053349345876996,-0.061235295778969225,-0.06338438062699331,-0.02450464770977576,-0.024829876667713014,0.045284534529442436,-0.025080838060359347,-0.005787101106112847,0.05664126183981277,0.012353924547771495,-0.04482485499043272,-0.05845916563773382
ICOSLG,0.04286924237062589,0.012493794574138769,-0.013816724321706905,-0.052391582103261065,-0.004267284026958294,0.07426829480084043,-0.058309232147871086,-0.09652888769393615,0.013092193492718405,0.06651210177853924,0.09449521190829005,-0.007289776362381413,0.045637323997539836
WIF1,-0.018015107342851947,0.10066511752313226,0.07694477796111877,0.13073999355112761,0.1461660638924816,0.03700856609383489,0.07730720413553001,0.28151819872055095,,,,0.1913073155091402,-0.008856600307250604
NPPC,0.006267694373019544,-0.03978972904621698,-0.032313763653528046,-0.024377468750106417,-0.026876264800032745,-0.006557442439077535,-0.041495304815913535,-0.13698246255995314,-0.03153019265060841,-0.0494242449252918,0.007502423132793463,0.05592460810809665,0.018113627614084048
LYZ,0.023874426661357265,-0.04221216729837417,-0.03749680511239467,-0.04213062454689945,0.03449298994010867,0.007778346798382806,-0.044213640821906736,-0.033857925622740176,-0.022388050543612474,0.04629836629942978,0.10932851535260127,0.004601075975601833,0.013697126277469445
EREG,,0.013258297802032231,,,,,0.01395377533258493,,,-0.053850469269542636,0.06313257240707855,-0.026128267543651433,0.04414503128897984
SPTAN1,0.0020777022769091734,0.006470042923950988,0.1050820549656586,0.08971928187387457,0.07869493221111011,0.003583436052617894,0.04938386500028348,0.16511304586780956,-0.04874754573786749,0.04443556348545308,0.0331235426535504,-0.07072767916467027,0.04216600867543894
PTH2,,,,,,,,,,,,0.09165159139657682,
LIPC,0.02801648529374325,-0.02208352437679426,-0.004865395820857405,-0.042077119193239185,0.0004315753530051537,,-0.03079321488862605,-0.003561872173127119,-0.03871234026155006,,,,0.015407603197080786
COL8A1,-0.012059410216537907,-0.0008440818423444099,-0.004693154925687079,0.011157529008080262,-0.01654641076527804,-0.012308008027188002,-0.0708786193238502,-0.1444753485692559,-0.023412526899726498,0.13738922598702497,0.08222609864509782,0.05301079564833107,-0.042481757930820124
GSTM2,0.039704440752044316,0.060341800175513556,-0.023252049493412804,0.01007155597262825,-0.013100818888359842,-0.011029097095779193,-0.027346446720426326,-0.03162891105432098,0.004270625406693299,0.036047077450049626,0.042843910819023376,-0.015302747462942254,0.03832360169169699
IL4,,,,,,,,,-0.03700530265770391,,,,
SPX,0.008987305632060042,-0.010814494737282942,-0.03238890461545873,0.03233694315269116,-0.007610042052821907,0.02407490043545829,0.024879529889583727,0.23819749690664838,,-0.03338099139178251,0.04898860440273988,-0.004837828679930935,0.03319121984413346
MFGE8,0.020293568165167277,-0.015485040149355058,-0.03468034603360975,-0.03128903297670877,-0.014060940374454153,-0.02946662320407586,-0.05194801124080365,-0.09175107923637356,0.08016919332877773,0.020274524456616067,-0.06429933228520772,-0.0313851978267767,-0.09673904380329225
TGFA,0.007723218967871203,0.007859417312973477,-0.041042511114122465,-0.07406788410807975,-0.05046694686915516,0.006440296065395007,5.4111870709992683e-05,-0.0591730521388509,0.025189057275323286,0.0314034797538275,0.03250688535578645,0.039690222053489266,0.004760559035424427
SLIT2,0.009562069169041489,0.0034332513693988522,0.056012244855967924,0.12352939548381721,0.023640982354569885,0.02017619171510083,0.028601147258144315,0.2537262954543254,0.07990049106733889,-0.0008609270656657586,0.13096972657238104,0.01696636967644615,-0.05944990272058876
PLTP,0.010405831173429936,-0.04690436364629029,-0.011262675777964007,-0.08996996175515132,0.008749875836315842,-0.04217093486988257,-0.0539520245142846,-0.015543329153057363,0.021281939870223695,-0.05784610005975987,-0.0850808669597521,0.10073568648923684,0.04827136624479702
APOD,0.030781102961470862,0.0014164615162315943,-0.051127728046907524,-0.0790477011887898,0.07444173505007261,-0.026314529101858802,-0.02727014534624448,0.08517557673098795,0.0277799368593091,0.13879924770436514,0.10689493246033027,-0.02120311431132876,0.03183338593597702
B2M,0.0425536286340309,-0.011336234162630403,-0.10077481988446405,-0.15964585956761168,0.020617990001857427,-0.029227292814956007,-0.1072133128833167,-0.22172538463741476,-0.09835394190802985,0.046423141904995434,0.050205519338748915,0.05859472026648813,0.12342708369987378
OMG,0.0334046488043792,0.040277628060745196,0.027948752541686956,0.04506149515568667,0.07898732571495316,0.020322037281946658,0.03823171747847702,0.17079462106142418,0.01652305979710935,0.11605808502747779,0.12343753239284487,0.012176052561543835,0.09827064480090864
CXCL3,-0.02152377725567608,-0.047182862114108166,,0.0350055118547091,-0.027200544065894557,0.007173559332621943,-0.024204036405022236,-0.018627993956735093,-0.044008653922961743,-0.06344302121211863,-0.053422370781752784,0.010487472528696327,-0.051625319330311614
CXCL10,0.06780259028577086,0.15683743593339858,0.06421334499784842,-0.09155984874495977,0.014112882220926503,-0.01280820396884793,-0.010857061403190685,-0.02960213671537584,-0.07976113724731036,-0.03418823757017781,0.03993297251084784,0.02667171467041852,0.03480793303416628
RSPO3,-0.014311597975831186,0.04342576368302278,0.0895785831895177,0.003068507686480055,0.06678945119662318,-0.007158997489236022,-0.036926467190903346,0.014850345562238517,,0.002769866741117321,0.05862996811332328,0.03145993883017111,0.06524394836687601
CORT,0.007832653766715122,-0.026801674592083106,0.0510818916776499,0.009764506386012025,0.002074195465354321,0.020625907146371133,0.012871037022470255,0.0492395559823867,,-0.025457840457164902,-0.029633884370581672,-0.013256999058227933,
NCAN,-0.01065867094749373,0.03934853709600712,-0.04826675012258565,-0.022705572873946953,-0.031680216444832175,0.04219141015636118,0.041288172859128364,-0.16169436797674241,-0.0015604572986896675,0.1073105154557804,0.058616439348697716,-0.08206045518068217,0.05846938848872118
PRG4,0.1674736111778469,-0.015811714421156246,,-0.02288415586252425,-0.022817316630934642,,,-0.022758848694912088,,0.10863490034480719,0.03420523586667398,-0.042395494940395434,0.019870978689293346
ZG16B,-0.015538714339298487,,,0.07113099519188974,-0.012197990163080636,,,,,,,,0.009407485464652516
TGM2,0.07224092420317223,0.031249542287278467,0.0199407655042399,-0.07663763058854384,-0.07151966636211965,0.09052438646558374,-0.004350385452037188,0.11553952742820275,0.0343539348256121,0.04639559547517808,-0.045273357173086,0.04471499926240846,-0.005214995003915309
VEGFC,0.0327784026907137,-0.024339467989845206,0.012240319753677533,0.022193383373572094,-0.007517622728442435,-0.012906439471883547,-0.01942856105784301,-0.023226312257756267,0.011192035851671653,-0.042608069380985485,-0.006472711692561799,-0.03580324958505689,-0.026240613127889077
WNT6,-0.010751762477926358,-0.021787020206707364,0.0658200361734979,-0.004672473259772545,-0.027146192034532123,,,-0.020270752481189105,-0.04692523989301624,0.04285153028255622,0.030947487829293928,-0.02784103230520572,-0.029705155041561414
NRG4,-0.018375012695997894,0.04276953197163852,0.032365315070474666,-0.028503667857839386,-0.023434314133739927,-0.06271903641349605,0.027754636407503062,-0.014785021939398162,,,,-0.027701796991600507,-0.020095409333484616
PMCH,-0.02117819100047829,,,,-0.01785447912801975,,,,,0.006195266402258608,0.03244911989809403,0.14491447665707674,0.01991317348992002
COL9A1,-0.0034087107265142994,-0.02052563085399207,-0.03999627656214916,-0.020840519176215367,0.0024683551705959946,-0.0049233008319906875,-0.016955133775539317,-0.019329680028548814,0.06452379630443163,0.03037041251747288,0.06935796074026572,0.03689234389227125,0.0336278996976275
GDF11,0.0156177963182238,0.015902245838855553,-0.00881202876214255,-0.06965029362122103,-0.04247243108204634,-0.02352655813826598,0.02892528175878973,-0.087810483472364,-0.035314760348649665,-0.0638634019095933,-0.045031291709960966,-0.01082308331923032,0.0808872804275691
IL24,,,,,,,,,,-0.025090108009729554,-0.02786698855343569,,-0.02821664044451221
SORBS1,0.0007962699759664867,0.04636776088825772,0.04450841492575943,-0.02701827880229579,0.021874064234350052,-0.046286118405618595,0.031034101152153725,0.03288358695153023,0.019134463852365217,0.0331153387977994,0.09821424854251778,-0.029666996672154066,0.012623546249393698
DLL1,-0.0024009199514083315,0.014515644885569109,-0.05005655404181993,-0.03156686930545425,-0.021057872022492943,0.029221814792818088,-0.031179334968125045,-0.0792277391280852,0.12222064848973971,0.07001759737495014,0.10512595763527566,-0.008281388893356811,-0.03419900786860111
TLN1,0.00621796427825286,-0.04572463809426723,-0.03963333366657566,-0.08498274640618698,-0.029490081929390666,0.01521789382838561,-0.08911630101612465,-0.18599001823905922,-0.09187239996711856,-0.05560340347273987,-0.026431641852903098,0.017971917599077444,-0.02773244615050092
COL2A1,0.03043832212116995,-0.014122259643541017,-0.03055444595004729,-0.003367792484995471,,,,-0.018911238249434095,,-0.04621540051733535,-0.04901369420169009,-0.03360029863562568,-0.014248888452489256
SHH,,-0.03580088368157788,0.0032965317393068728,-0.01660474993824861,-0.014999983798697977,-0.022485018029714532,,0.13297490021565092,0.0014386898978979042,0.011194544463694313,0.06131057480441552,0.040459890916443766,0.009867927980080153
PON2,-0.036492280971237426,0.030046810515071524,0.03298404909878499,-0.14688528380804386,0.004583777295869464,-0.05476246618932968,0.00704931053032557,-0.15737253450556607,0.04777491996715133,0.08549803131119635,0.10217603218143578,-0.05394173651512567,-0.0016233994728117442
ICAM5,0.08325114401370141,0.03425139143889427,-0.00634663796261897,0.11482181252043057,0.03242384891917423,-0.03238164532824329,-0.049318047218308486,0.28931173950933636,,-0.06281105453760635,0.028217642039620353,0.020209660107143656,-0.005445412402835938
HPX,-0.0354109869639856,0.016360731474275473,-0.028203006878422653,-0.03075857246627475,-0.0003209032479230186,-0.01958320838042336,,-0.022064223785146962,-0.07928601711902482,0.01437846417867319,0.09906668096711722,0.047383113400973495,-0.0374349376816369
SFRP2,-0.02652409848966362,,0.057897778345521816,0.07517606922586835,-0.01995059068339059,0.042743885368972175,-0.06267882124871899,-0.025439133336743698,-0.03700532443844333,0.003893164392359561,0.03965491539992661,-0.012105231016549995,0.023309497501703486
CFC1,,,0.03281966217965974,,0.09472722381711125,,-0.01766121979578701,,,,,,-0.039527688573170607
CD70,-0.02695598184235416,,,,-0.018835363783996122,,,,,0.04547589421280723,-0.011983340975567506,-0.010374565145119505,-0.06484273770816619
HP,0.04661040160452254,-0.008689055681189703,,-0.04269560036598308,0.010780171710008439,-0.0005713807454769399,-0.03985245547700555,-0.02704540392305476,0.028906548603732686,-0.05614121253692371,-0.031321446380678616,0.07265618349816774,0.06872450365253908
CXCL2,0.0246437469826707,-0.004237414212164469,-0.03393011293621738,0.012817778009534197,-0.05075128473474543,-0.027215863885438438,-0.045765501513989455,-0.025437642930990854,-0.05239473314349543,-0.012623361118643593,-0.06040943815539729,0.019745151608470946,0.001558917648502582
NPPB,0.000559931799118031,,,,0.02798708854987904,,,-0.023226313947072565,,-0.06610306894637334,0.08025378075872489,-0.023838252379050184,
CCK,0.06371025367425706,0.0701329184813247,0.06045313982961621,0.14089594585287266,0.11773578800914054,0.013591506578628768,0.06864079283382254,0.2603118917615394,,-0.007664815201681265,0.12452630928943226,-0.03742683200810246,0.11689805536494036
SEMA6A,-0.026719289647051846,-0.016033636915993073,-0.02669008660215554,-0.0723980899189115,0.00810627102419387,-0.03082045615853316,-0.045182694210784226,-0.18189442997283065,0.03300841891662197,0.018091112241589775,-0.03318031097061155,0.0134938375348149,0.057558938030888164
IRAK4,0.01786419769280295,0.019383181838531955,-0.0169710773785651,-0.02813555074157329,-0.02666198034765426,0.013555002038282875,-0.05332886545375646,-0.05431600609888515,0.09405925892076462,0.050413736105455124,0.007703232563904802,-0.012144615265521139,0.04483254695836331
GSTP1,0.042485099481876024,0.029256383672837904,-0.056967375373117954,-0.1441767644617971,0.0022668033107020183,0.004785830468918585,-0.08935596886570914,-0.17811934087097706,-0.01639431449689067,0.1092196257405842,0.12103025544075385,-0.028930871717497864,0.0808769479737592
VCAM1,0.027013900284449145,0.02375619620685617,-0.04969713279070283,-0.09827702556854616,-0.023824849418698876,-0.007445905468811168,-0.028699690298297553,-0.03660808653127586,0.14597925448445007,0.008973236983135433,-0.007372123739865685,0.02294273487162457,-0.08939506645629271
NXPH3,-0.05822864687984402,-0.0067771777674502515,-0.03456002619801598,-0.023006230239025777,-0.04931156408624521,0.016630476083037762,0.010465195113175209,0.04865768195547542,0.06790360654798065,0.11577297199901677,0.07676689296658061,0.007099179179339235,0.0832593789707955
MTMR4,-0.021690262234195328,-0.019984004082508333,0.003325597755696707,-0.003307127431350063,0.06288508284244838,-0.029224052801076088,-0.003175478289442195,0.06938421712766771,0.018956425841966832,-0.042016824201620166,0.02546621244507284,-0.011266172458584769,0.03405657498395374
LAMC2,0.046680826500971294,,-0.028205849802509862,,-0.016922243988473876,,,,,0.06869554813573596,-0.01370316698546935,-0.01548152698860464,0.01839768849757771
IL10,0.007769278159104089,0.04877198109526049,,-0.027717266582726996,-0.03602351756368909,,-0.06324709738089092,-0.02079085308289469,-0.04585055860999612,-0.013272239581812584,0.16371599160433503,-0.038552169420765954,-0.014678491573300378
SEMA4D,0.004790328768427376,-0.0007084066990042514,-0.01232041041505622,0.0618011216470414,0.03048438234010328,0.0872262872151771,0.008726435510388934,0.006219175261059168,-0.00546884383671728,0.058237772934877204,0.0842736659888042,-0.04041459099139566,0.07844376575728425
TRH,-0.015444133816216885,-0.013897374188467029,-0.04500322600354168,0.01499386442360899,-0.04459283298916545,,-0.02750349188929914,-0.0765203260932903,-0.0035269472553068324,-0.0028462733924109885,0.06501158258715707,0.0985339058230685,0.0007198193453610023
SEMA6D,0.001645690799802797,0.032107566648454974,-0.06929539852447857,-0.06095297000032502,-0.0038483207392383417,0.002358895201810356,0.04192456988038521,-0.08431302540674164,0.09976227021431315,-0.05276880598559793,0.0028113154903997043,-0.0462150352597884,0.016681455301600073
CEL,,0.07012163702954241,,,,,,,0.02502557825554844,-0.0379951334476687,0.05144017790745854,-0.020435484408222147,-0.0459582995488991
PDCD1LG2,0.0767851817733251,-0.005487003462261639,-0.027136847569871444,-0.050593614769469025,-0.046348485235905214,0.005163549346817513,-0.024141819966277518,-0.035565223728764556,-0.011913408588244632,-0.004631159113170163,0.05103746014512298,0.08168361924048763,-0.004797905089717818
SPINT1,0.017379390357435257,-0.0045684306173386265,0.08419031936416388,-0.052676488280719115,-0.019708807772504118,-0.0036007332153288802,-0.026710661161669164,0.02617040295734497,-0.04896612337200804,0.11122847071944522,0.049822692003778785,0.01637408511295849,0.08680085415733868
CTHRC1,-0.0012181782862956594,0.06325725612887668,-0.05333069910533705,-0.05323523200981963,-0.01169528716883724,0.009002696481773563,-0.006217176722939015,-0.05460775219133817,-0.027068933133278072,0.07653989393094694,0.013583358038385323,0.04648144581613272,0.024157679340564762
