,UKF251,UKF259,UKF334,ZH916T1
IGFL3,,,,0.05432759162765129
BMP1,-0.004901930397789578,0.0504667558136759,0.06385461336696192,-0.000824618556436057
NDP,-0.01898460367908572,-0.014007775253471888,-0.013340745029984473,0.07551648077352484
TNFSF18,-0.02998952651923004,,,1.7873097121979485e-05
IL36G,,,0.08745428777712229,
RTN4,0.009672611379828293,0.021555634449294925,0.0007409183714083397,0.015959201021273583
HEBP1,0.004885315283171603,-0.026889155139323922,0.028226620841215928,0.010459740507138878
WNT7B,0.05247273434567604,-0.023719157888235882,0.07850873273776089,-0.013962458135019916
PTMA,0.006093064371425503,0.053930746181584985,0.07833838916210145,-0.09899509779734901
FASLG,,,,0.0397543247491481
CEACAM1,0.031018578555936704,-0.027388827182798094,,0.06079920625117941
PDAP1,-0.0367796287330834,0.025706032226460857,-0.041629847689097325,0.009445369240772427
QDPR,-0.02236946322067647,-0.0127130390546481,-0.005164237764499682,0.0660568710914366
POMC,0.054396956110386245,-0.025505587133846635,-0.028160762575728155,0.014907860993347916
CCL17,,-0.015874902991707015,-0.012007247328554144,-0.013620008678260397
VEGFD,-0.020476585242467097,-0.017686394993861498,-0.012868538866526549,
TNFSF13,,0.06762999618765489,,0.015291940513476836
WNT5A,-0.05009774356238194,0.025869315266373746,-0.03332764696805625,-0.030138458934121242
CXCL8,-0.0025543112557220313,-0.01802160880355576,0.013961748014163144,-0.03596340516649527
GRN,0.03482890723451855,0.06654386279316131,-0.03242781882872673,-0.03314345239461364
MIA,-0.01821044292922905,0.036185596289049125,-0.017624053711448363,0.0759649597987982
COL4A4,0.014154400054901616,0.047969542271910574,0.06055005335991087,-0.007185546646613241
TAC1,0.022040916937598597,0.04496996213879154,-0.030297664966149232,-0.017904886348347974
RARRES2,0.008885246973911961,-0.06313654235209143,0.02584878667068484,0.011488784607712325
FGF7,0.005576977041444389,-0.02813973847161713,0.024502701561253594,0.005789428131150226
HBEGF,-0.054052880385464665,-0.0036392223931280623,-0.016271389505485602,-0.059095375989820946
CSF3,,-0.01892150018510522,,-0.01433976800387523
PI3,,0.005965575200545821,,-0.03115555195152857
PCSK1N,0.06099756308735212,0.04157042379375596,-0.029664652622863913,0.04751821066362482
NTS,,,,0.07779429912694695
