,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,-0.003228347363432851,-0.046404322979113906,-0.040589723415781924
NDP,0.051717207625684866,0.0503246954356597,-0.045219880533145296
RTN4,0.08017071166897072,-0.015426268580912365,0.09887941979084501
HEBP1,0.0053615295742851085,0.032029184693059695,0.012912108826810438
WNT7B,-0.012111057651446796,0.10827651485962693,0.06001242873304552
PTMA,-0.0736243512632079,0.00929489933853723,-0.012621021999446064
CEACAM1,0.020106156875293227,-0.04007269552436128,-0.039042051259034406
PDAP1,-0.04974409603526048,-0.04068959994368019,-0.04015876172805148
QDPR,0.08652188656014519,0.0857798066897682,0.02580722394080954
POMC,0.01973627785274581,0.007549386726243512,0.011957477372664017
CCL18,0.024087301794059338,-0.021692322992741993,-0.09536829557793555
CCL17,-0.02773594368610392,-0.050099839423341834,
VEGFD,,0.020556017544096753,
TNFSF13,0.02076575471317242,0.05970655720436424,0.05146902277340518
WNT5A,-0.004805686685539171,0.03513397706417508,0.003902524904500273
CXCL8,-0.028309972460833156,-0.1855876692191932,-0.04668834895559569
GRN,-0.04677851831195137,-0.013984939952359844,0.03296987558546826
MIA,0.1356731821410797,0.15061470198394694,0.022088422294598176
COL4A4,0.10166495877493638,0.085565243369083,0.00884072151926034
TAC1,,,-0.027246006536876036
RARRES2,-0.019052524511670117,-0.0659307340773912,-0.007450124698961195
FGF7,-0.06688945453090388,0.04338774892725451,0.06771093152111918
EFNA2,,-0.03808641530781011,
HBEGF,0.08092040049205586,0.05756205006258123,0.019373359853476678
CSF3,-0.00014971539784189734,-0.0960685227572924,0.0015055723235143678
PI3,-0.04665121342316048,-0.15427045172107226,-0.054937951107227066
PCSK1N,0.0723684490512595,0.014396003971794516,0.10043644792123246
NTS,0.0045997967840938235,-0.01611560457702767,0.05749355452984769
SFRP1,0.07955211552016143,0.016465456895734067,0.05657412283561538
CXCL13,-0.005638921813624656,-0.03218130600436279,-0.013837854977095432
MICA,0.016707902382822278,0.015760842798859066,-0.001210914438623084
TG,0.06018910342109045,0.003812470317119379,-0.02743239104404474
ADA,0.007771733171431174,0.08903958962295212,0.02006920745417792
LAMC3,-0.0011556372948189175,0.06882439697548898,0.004707090992685474
CCL7,0.04345566556104761,,
NGF,0.009658864228497264,0.029669866568953658,0.008047304529683217
TNFSF15,0.004527105264426745,,-0.03475772160554944
HMGB1,-0.0829027852640329,-0.06164553790679911,-0.038240419293280925
ITGB3BP,0.04358203292808319,-0.009297054634423943,0.01661427427308519
AANAT,-0.023745576345127046,0.006990633216911134,
RELN,,,-0.041983560924298585
IL15,0.013434685646721673,0.01161231517577666,-0.030656108551118232
UTS2,0.05438576654793692,,
BSG,0.08494031446028805,-0.014022155404190984,-0.02684388546082973
ADAMTS3,-0.006809195679373722,0.09753931105060887,0.04173871002831639
CD34,0.05062747421641277,0.04457214557834783,-0.028691870456074416
PLAT,0.12799245531771603,0.09182130641173712,0.07935187913981442
NTF3,0.12294838801918921,0.13151035087004165,0.07869800423373162
CKLF,0.014822238065010152,0.10692882705325435,0.004701674072884802
CD24,0.13790393879736657,0.08589347732975318,0.06037900509153409
HSP90AA1,-0.06906252953689566,-0.18426723568490727,-0.002709965894014917
BMP4,0.013986935818565725,0.03649443736615957,-0.004468581643891364
SCGB3A1,0.03237632421103517,0.033587718329298584,-0.03201525154062371
IGFBP4,-0.024894546853869125,-0.0426535735211576,0.01901467113981907
RSPO4,,,-0.010815220643963033
LEFTY2,-0.009122061050767028,0.052856833501853225,-0.03259924084312175
PF4,,-0.00999750402377714,
ANGPTL2,0.036129846757027496,0.11884351827808008,0.03218032987763412
LRIG2,0.08029716176143892,0.039484172448806955,0.035054592197418355
ICOSLG,0.0750208007301788,0.08523599576891971,-0.02720946367586597
WIF1,,,0.0016166660378325152
NPPC,0.035549406984781394,0.054086920878412506,0.03697474445645231
LYZ,0.003256622461490834,0.07205221517280887,-0.04606937145248929
EREG,0.04870242435338283,-0.0369160885160438,-0.008452733948047528
SPTAN1,0.052938818913280075,0.06977403601636938,0.07573766970978904
PTH2,,,-0.02308311298853996
COL8A1,0.07982014932193017,0.08374735324508038,-0.02009293843273191
GSTM2,0.01674660122168516,0.022340474060319988,-0.0224060305668006
SPX,0.011670929808637036,-0.014456702758144913,-0.020381532284143324
MFGE8,-0.014380792184852454,0.04343854776144172,-0.03438910442453264
TGFA,0.029248931525719755,0.03642780121275879,0.08095104313381024
SLIT2,0.06263808985801012,0.09022553605166828,0.02841321020575488
PLTP,-0.015026291759676303,-0.08017258122606867,0.006705122656753784
APOD,0.044497812305532417,0.16339458818730876,0.012510366362742702
B2M,0.0335620881765296,0.09087339673603509,-0.01567081989640163
OMG,0.014447160180928282,0.17313621225950201,0.01605880134280901
CXCL3,0.040774095283914645,-0.048437868283445686,0.008184696209411462
CXCL10,0.030563943028894723,-0.0383425786326151,0.01893924179015461
