,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
WNT5A,-0.02680345071246117,0.0319066265878346,0.016290034780668327,0.029393067786170568,-0.025206980299910517,0.014951345666582447,-0.0020841650556419366,0.07085360747401385,0.0015167592577194039,0.010469755318638104,0.03894427189458525,-0.0417416969360371,0.017982482623531793,-0.00781918903949279,-0.023216543815047178,-0.0019476704038858515,0.06834662983772774,-0.037273345463848556
CXCL8,,-0.03820827220168405,0.023181121130223987,0.02638826646364145,0.05964563033309189,-0.06212789395359573,0.043509896847936144,0.06134258626121728,-0.026014449078691985,0.009465031966170535,-0.08016607694285822,0.0025085266806787244,,-0.05796143746351202,-0.09405191044942227,-0.0922291495410111,-0.008561796037298647,-0.06264268456760165
GRN,-0.06675368730625456,-0.002486290234092,0.04437588826244137,-0.0054313643719002885,0.0358012940471794,-0.018425222075441713,-0.03661424157431581,0.027099577706077363,-0.030566736195001276,-0.03493284710284423,-0.07551143443425275,0.048325409678573086,0.018390077023310556,-0.02268314616960591,0.04834940300668578,-0.05913313506189671,0.10258051032151323,0.012116539401253618
MIA,-0.03329258754785853,-0.03732924827347196,0.048457059319405534,0.00218965869889396,-0.00432400881824366,0.028453351435260562,-0.0024231884366214553,0.006636324564454386,-0.038934105710118586,-0.012066233512602064,,0.01226194902842913,-0.04194901671285098,-0.012001706677431423,0.13063482909779817,0.1471711209417695,0.024067296707058847,-0.01310669636310139
COL4A4,0.0027809200764342006,-0.03552882116988034,-0.03344538726369139,0.006931543274803514,0.006478747495285497,-0.01506493748488462,-0.02581244442669365,-0.03509285374803728,-0.020680812702603395,-0.0337581627751428,,-0.019853581443051053,,,0.01832224608239086,0.02065350916675096,-0.028338165338900347,-0.049214350996952115
TAC1,0.04601982274704196,0.09068175574178723,0.008183644510564109,0.02855764989847833,-0.01327704935348169,0.11493654669454063,0.06407497521480848,-0.054263060204263254,0.09826861395265866,0.01154702109076132,0.10997325712395098,0.07826097234900958,,,,,-0.024350142731439692,0.09543367834824545
RARRES2,0.06532882928092461,0.03317810350853097,-0.012998450120200058,-0.01612115765708202,-0.05152151634949154,-0.05906960439844165,-0.056208318696459085,0.03329012837912473,0.04871403438615593,-0.0422594868086344,0.020402037020064916,-0.05601355845747842,-0.0016714146464660202,0.10981247289967658,-0.06749620001000937,-0.06387532030137497,-0.007513461219895817,0.04797676641427485
FGF7,-0.02691558925505012,-0.043776590495667796,,-0.008743701516984495,0.019002716126940624,0.07459669813846578,-0.03959995421883593,-0.044001536873517,0.042398271079182016,-0.02304155639777531,0.040670912449216806,-0.01329804096662372,0.045387942254200335,-0.04421695978590968,-0.00026608592718497376,0.06545985790799647,0.019288793560586482,0.10736034488788856
EFNA2,,,,,,,,,,,,,,,,-0.015462462655061073,,
HBEGF,0.039379876100322925,-0.024154254871830073,0.10947598795337814,-0.01516493358175231,0.02023880847187682,-0.029020056576086653,-0.04104857683074051,0.028297256966189267,-0.06403997214603295,-0.04493881666258896,-0.1348139210813681,-0.019361778783566555,0.037497467023494664,-0.026479492002718243,-0.03831832017742134,0.049722858439184,0.047888314913530905,0.014261609620837624
CSF3,,0.029364265490238694,,,-0.01815156035249213,-0.03704193498777526,,-0.037127563811864724,,,,,,,-0.0029320014795265483,-0.061922969859653634,0.12668740218888389,0.005094595650299424
PI3,,-0.042089153446337464,-0.029297415114273695,,0.10948141233212015,0.0033790815832935475,,-0.04180612688296077,,,,,,-0.06714737775992484,-0.07395932149656528,-0.12740924441891402,-0.04237067592258148,0.026296361528118803
PCSK1N,0.08405084826146901,0.07385728923959546,0.03732270523527186,0.003109054410423011,0.006378337952185904,-0.021095636569856562,0.07716844814029034,-0.02738235232942151,-0.02446781772457359,-0.012881306395154701,0.1679970138824572,0.08306195218698877,0.03015724028734703,-0.06583847188802387,0.008221718760993584,0.003385188193092123,-0.03949817510194908,0.06225145497628331
NTS,,,,,,-0.00022079383375313681,0.014898003955246217,0.030030426891255808,-0.023625424522256286,-0.016733961170212065,-0.034816878647809135,,,,-0.01859093848290272,-0.018838076535337683,-0.028879331588471183,
SFRP1,-0.03700895461632917,-0.03258369774353365,0.050722104782946295,0.00488715395862255,-0.013287832749183917,0.04969982874811684,-0.03329138002885974,-0.022959995831651626,0.025587310141452987,7.241250035792519e-05,-0.01762640017243052,0.006339726519299607,0.11384208076861854,-0.06096017722819832,-0.03233277219664892,0.03857650091463135,0.0027058604282918816,0.01694200606085829
CXCL13,,,,-0.016461373872798682,,-0.024826962432580115,,,,,,,,,-0.040355045073090665,-0.029209944860309624,,-0.010407320228515824
MICA,0.014142746706458004,0.05109181735778028,0.028098631269416814,0.0032765818112467926,-0.02292154535099142,-0.0006738104532131644,0.0059745850217108355,0.034560624274689596,-0.010959886527958977,0.03760162665379903,-0.034967432710623796,-0.04822205267491648,-0.04095343306326579,-0.07623557153579383,-0.0002104308861600256,-0.03364595733616482,0.031115821159785062,0.009322931721241231
TG,-0.013413219528651148,0.11143497312206622,0.007111144713315099,0.05134249653955813,0.06476530499078172,0.010220919348946705,-0.015506270072387824,-0.018522111057392057,-0.01995643557286467,-0.007099203478300879,,-0.004945293177288858,0.08050551420356704,0.0017999897974054159,0.047841066579567916,-0.02320115056446957,-0.003967156501569045,0.04093148768058223
ADA,-0.05723285827292825,0.02852613843103287,0.03930499478547364,0.01864242049264231,0.038281833625717035,0.04208373358800163,0.05809896108913894,0.07501732571969619,0.022319066450325144,0.08491953396787087,-0.08777210575006174,-0.012171251335712006,0.022820736701890647,0.07234981341260605,0.021383164303732955,0.07983192190469976,0.09559415879756324,0.055700047714814606
LAMC3,-0.0010811397594516,0.00969929250312615,0.055082653178232646,-0.014623603741686935,-0.007274126996977289,0.08545646178190437,0.02591530475428308,0.07987711124707507,-0.017738286555756346,0.03695659075714472,-0.056261495715194454,0.03844116253489846,-0.02076566495159205,-0.1155684754628249,0.030727850442932608,0.06147295349880077,0.06706233918559472,-0.044818633278245805
CCL7,,,-0.017713768202749818,,-0.01036756340398213,-0.032915968455348395,,,,,,,,,0.007434463827185213,,-0.02043587221881918,-0.007471624859794846
NGF,,-0.020469147630450588,0.0512032667363626,,-0.011182642674901298,0.02745580107056817,0.021239829547357723,,,,-0.0022925190465794693,,,,-0.03109819404010582,0.038103600670929216,0.07847763515050056,0.007187050659813498
TNFSF15,,0.15897447711600304,,,-0.011544788921364697,0.03574757221654991,-0.02487585704858477,,,,,,0.007321635684408675,,-0.02625051833417893,,0.05626735001472929,0.012624269813011194
HMGB1,-0.059884318489639744,0.04555363363510009,-0.018923904215882303,-0.05929156823969314,-0.034764061921801294,0.004006146847732076,0.018269045668867973,0.061125963950214295,0.004654359144627992,-0.040427593316712085,-0.051384506698035945,0.03190226648112545,-0.02858299710253176,-0.038010800653944604,-0.007483199916026143,-0.06987517308787417,-0.020821048169610272,0.03642902941328353
ITGB3BP,-0.004611825802287791,-0.07396237513121262,-0.04784574565917999,-0.028114669931739885,0.03204618593490393,0.019677538598926368,0.004505229373956596,0.07504279690765592,0.022067864459115908,-0.04373805071387703,0.035823802742656057,-0.017889956050727504,0.042750981796427924,-0.055185384335045586,0.08108551584029082,-0.011725917509181586,-0.022296899163770336,0.00034660980589488403
AANAT,,-0.020549792514305495,0.04348428502075794,,0.0979140873503737,-0.021959612601611726,,0.028943622304122993,-0.0179469391364497,-0.0007001934919157665,-0.016225208284019386,-0.018704576361228843,,-0.015746437642362575,0.04884975245371302,-0.02080828679320714,-0.021622005027895557,-0.004977859086819309
RELN,0.015066424601795702,-0.035293237276868374,-0.016833012015722324,0.0659940390055722,-0.0022066871544311677,0.12370603943122621,-0.02462686177068598,0.10246440905107854,0.055180716805840045,0.009784020952162034,-0.010760545576876461,0.013234832538742004,,,,,,-0.026298868268116796
IL15,0.05148719681063359,-0.004483484916521941,0.09024378358206495,0.007930953311406943,0.0007349128195877403,0.04137727048561533,-0.016885327605015397,-0.010191620989692965,0.006303594124622772,-0.007981338296151726,-0.030032315571772415,-0.01734763006358344,0.03803274865042066,0.15582196963934594,0.05233653856474253,-0.02698784054107914,-0.008256292165438807,-0.009091368141837903
UTS2,,,,,,,,0.046078709531652495,,,,,-0.06557372774316239,-0.0023266111682496314,0.0017150253997830019,,,
BSG,0.10527563310086058,-0.0003627066080222239,-0.035314587163481286,-0.027417042450126897,-0.06839861852720482,-0.040630507349496255,0.007367645620275813,0.055350551487755605,-0.03760045501910667,0.007766928176713844,0.08770534970421477,-0.08103337188344721,0.076147011441517,-0.06355115186462339,0.01760371868169811,-0.021547320003073106,0.07373796086520501,-0.004089071821912821
ADAMTS3,0.10617894369083736,-0.008251279590907377,0.03890355305089106,0.030119841609279472,0.057358255072097464,-0.003987277557258783,0.014178217738924505,0.05652922706797157,-0.031571302949226686,0.03245107202459503,-0.008964925111496465,-0.028826162350909495,0.11355542101747963,0.038205192779130065,0.04305488677414457,0.016702342351153483,0.03940158583305485,-0.012606839365522909
CD34,0.025472067392296415,0.0533649153696606,0.005313458442694732,0.06908363109898392,0.021509258805361753,0.060766745046541115,0.007265161301140855,0.04256654681674162,0.08977672679591399,0.022175535322064663,0.028838683522199586,-0.005717277243696383,-0.0351072621320073,-0.0269037578971067,0.006578793074723368,0.056641982184170096,0.06870558067607481,0.02258430215924662
CCL23,,,,,,,,0.04459694129675042,,,,,0.010925506847562477,,,,,
PLAT,0.07100701432821956,0.032408088496766255,0.03756255035281075,-0.008037853195976894,0.008562825891577988,0.04012891241906514,-0.09468234407606356,0.1036800604780857,-0.0950455960113176,0.029956002427818026,-0.06431017306641013,0.0035055477972202793,-0.11414321791930827,-0.022446985851440844,0.0344053503929004,0.03671355604254327,0.07604818615470613,-0.016042310021166777
NTF3,,,,,,,,,,-0.01045581825255433,,,,,0.006523058666898829,0.1322039550739108,,
LTA,,,,-0.019051067011900905,0.07275853517956068,,,,-0.017284772751969067,,,-0.017347632204982994,,,,,0.028345334393419006,
CKLF,-0.012792514830362894,0.06276514658439938,-0.027570806416006642,-0.009261271415126,-0.009238381636029398,-0.0010789462523070842,-0.017282745252689448,0.1109584319276765,0.038006965527060156,0.019409753218823468,-0.03283923162749991,-0.016165932232586083,-0.018892417092187558,7.759204873868282e-05,0.07637954619472316,0.04273720949089972,-0.009345164584542189,-0.0516851024071562
CD24,-0.05223206094761084,0.010857464158724314,0.06287435727335391,0.010785736448224231,-0.0007038176242281836,0.012928428417672524,0.02416723380830125,-0.04521531118447754,0.07633212014049949,-0.03786716833660538,-0.05149902462626737,-0.01994884721765816,-0.07200488137761714,0.07481924744571992,0.011762134883152874,0.0522279201356538,0.018042855440611762,0.06882201275161155
HSP90AA1,-0.08681168918677143,0.013652668789108606,0.014472205546872306,-0.04330628224468206,-0.011706964712668898,0.13224511251608304,0.10155461514138375,-0.035860345909551276,-0.004807795296158222,-0.039930662729520325,0.16260034816748853,0.05466789607295757,0.030940551720086282,-0.165858144407856,-0.12979082473082657,-0.14840091982875958,-0.043417749621202234,0.1136047092937859
BMP4,0.017869365889992883,-0.016024605180686838,0.021384186112049848,-0.020195247806271657,0.011292777955703243,-0.03403000657004257,-0.03133351912410074,-0.05402477765043281,0.02498749686294024,-0.006918591808959384,-0.012463234951039365,0.12199176454162339,-0.05178208465702964,0.009224108261173728,0.023360916492305123,0.058643375034979794,0.013837004436977347,0.1067631280777843
SCGB3A1,,,-0.017713766431396667,,,-0.012309801843530106,-0.0003059113368313677,,,-0.020749708481073267,0.046907818980904036,-0.012104948339795885,0.02920510152316626,0.09534492098893631,-0.030280796871457943,-0.0021020392322388336,0.04661960720534121,0.09403791155320886
IGFBP4,0.03948771104728081,0.06458975354594866,0.0707270723785458,-0.010622448935656155,0.010658675708033798,-0.027468535374970578,-0.06870590488730527,0.12258586560196968,-0.034898645271086055,0.048929597654574705,-0.06679011933447423,0.019653997601929214,-0.04070026020380835,-0.09273998964546773,-0.011979424739088185,-0.06097973481821833,0.08556145108416013,-0.05119581066010406
RSPO4,,-0.025005162404881317,,-0.030798225656005474,0.09231247059620502,-0.030182721619928663,,,-0.020103242980721216,0.006140083985415226,,0.03556853753147966,,,,,0.016783320717916973,-0.06203372274597414
LEFTY2,-0.0291658957542529,0.01628733811499154,0.08401745236938599,0.04758123202577907,-0.02969050525186518,0.04010087242815085,0.030879618873068563,0.08865360148156612,-0.00016799380365490444,-0.022752305795967508,-0.0025291829526926076,0.02639600340526946,-0.04376225547271101,0.1311798483341398,0.10894021045193059,-0.01777905395665202,-0.01820027367502363,0.10947342892489297
PF4,,,-0.01837518919713953,-0.017329534758148513,-0.009045494816796198,,,,,,,,,,,0.014386835872779754,-0.029099953519238456,0.008077671542517248
ANGPTL2,0.01997991175981103,-0.03868515155102961,0.05026556939345945,0.029306793179108195,-0.024787694750579712,-0.023181132559964304,-0.09416317731528707,0.08879728554440385,0.050301534804244305,0.0239555557160964,-0.0066600291335292385,-0.037604815820285534,0.00786106234756862,0.14058841113052642,0.03876571130031319,0.08545407812694426,-0.009390527216989719,-0.01954170528571145
LRIG2,0.015790331253058724,-0.04384847286203975,-0.028579610618698754,-0.030808430299336956,0.04776564721935646,-0.02379706255701911,-0.0014133110326225193,0.03111548870079568,-0.015714841779309034,0.015944543627134426,0.031342823959319296,-0.0370571510072235,-0.0009724051941357806,-0.07227697134074615,-0.010385060653197012,0.020990883718930074,0.04385700616333535,0.06649602425540123
ICOSLG,-0.06328788688659641,-0.04941267200578607,0.04519749247902858,0.010766714774541691,-0.009779623780301562,-0.01105831183217011,-0.025268085602044684,0.030587950185664518,-0.009385525660641943,-0.039379066096968854,-0.033402372697512846,0.005015003988813577,0.036895255065446296,-0.014736706193722795,-0.016074427406911795,0.03558461576782184,0.039341986744539585,0.022807013625654106
WIF1,,0.06690609036244877,-0.011999389947426175,,,0.03729211441663105,0.07888645835673802,0.009112836178974272,0.054868822340425935,0.08481920953462986,0.08919948911681376,0.10691970707734018,,,,,,-0.008236820641924204
NPPC,-0.012407742290376274,-0.02813627244840851,-0.054952848131513014,,-0.014031793137994459,0.01776868940040577,0.026805066196045193,0.027902914904050568,-0.030261317159683124,0.032708873849262604,0.007573002383015795,-0.07519720841015788,0.02134660482234039,-0.05903950354293588,-0.02931826119680239,0.004298992633244759,,0.05090278730371715
LYZ,-0.04645687458050917,0.05084231776581029,-0.0028675655270064583,-0.054239742460129116,0.017642402310159934,0.0022842536032096476,0.00010789944536938919,0.0870750231376939,0.07347340500386032,-0.0001346631814788143,-0.13461107552365545,0.04869679258927851,-0.03744267523147204,-0.04295516377275286,0.007492219181763133,0.02087987520282034,0.027875203454301733,0.041366609739207576
EREG,,,,,,-0.02563452464329481,,,,,-0.03581641688370586,,,,0.01684346785254753,-0.036169895590915616,0.013227808216298476,-0.016018368042011143
SPTAN1,-0.001831318549987343,-0.008234731240682405,-0.016287858930569152,0.04395876330812114,0.018599786298542642,0.057376200096583035,0.02517939852741376,-0.024527646116040414,0.022445861739825903,0.03169941846390241,0.17969978477351922,0.0634247339099797,0.026471825009506757,0.0863250634412731,0.046374504894438486,0.008810886680736239,0.020056708079699236,0.19388809618892308
LIPC,-0.024410797856885443,-0.030414228313682245,-0.022496061400078492,-0.000487889475885653,0.0014997934329200448,-0.029221842319868283,0.005112728199288181,-0.020590537709396523,0.00013592367525718383,,0.07681487306583075,-0.027251507936646838,0.16695985209398373,0.007983139290563499,,,0.03369442144457983,0.01834015118688859
COL8A1,-0.050250220000158885,-0.0157802278363159,0.05829490531518203,0.04282997651508471,-0.02824556237643249,-0.008800772123301269,-0.03279660467875063,0.057362666318562926,0.0002111503769922468,0.05133023838500509,-0.09094856442568017,-0.04298131927280848,0.03738415482493981,0.07838250893013454,0.07275199218369373,0.005515617742832956,0.06380248097358653,-0.024282617671467086
GSTM2,0.08769396328610007,-0.035047129889208425,-0.0045642753897499186,0.08129156382351878,0.023110194402944383,-0.014537650493062347,-0.025358905736230796,0.01767375887258485,0.0357742137860536,-0.028517776440075006,-0.04743885370375374,-0.011714819719656648,0.013074604067923193,0.07078432241496148,0.0385988777657454,0.061730806308696595,0.016966303029413175,-0.013706331694110528
IL4,,,,,,,,,,,,,,0.013680243031436511,,,,
SPX,-0.04006092786109513,0.0646168359026517,0.0031819178896840116,0.03861961504764498,0.005261485258913747,0.10404178134525023,0.013455233638227294,-0.037694397766610245,0.06856734252476718,0.054957101725533995,0.07074042236817699,0.12622752768232917,-0.019518337224759343,,0.05637561540368844,0.09807142575716532,-0.05239088550695621,0.1093676651272915
MFGE8,0.015907522144709262,0.029471182858818133,0.033680696963957056,0.006447801392220482,0.04971939513814022,0.0630053045429345,0.017299089595228388,0.05844468490130319,0.0003229482835219639,-0.012614985601416065,-0.009036580768745148,-0.004536629555666297,0.009663193365347557,-0.0013075747653121645,0.01427626218669611,0.057501591097223186,0.05853860207786389,-0.031617721608091356
TGFA,-0.04977988832768082,0.011016059684764655,-0.03109390315195978,0.006597276912985942,0.030925087681726995,-0.06975544777234899,-0.007272693654577149,0.027189503924082987,-0.02670671507146519,-0.013425876049892815,-0.08374652938611393,-0.06844097182678702,0.028722358643071284,-0.10648353162558379,-0.009168786795281741,-0.015412723237875556,0.025787646711048995,-0.06379519557515304
SLIT2,-0.030315675621765504,-0.004072768659170913,0.051334925042183344,0.01962994521001118,-0.021179723474154963,0.08426487213272067,0.05952919861393054,0.06250750703769363,0.01795691884218716,0.003752177954903719,0.0911654848226681,-0.010852667213519473,0.07768708003540493,-0.006706704285130802,0.00468305723094659,0.05094249705365556,0.026811795733004667,-0.07486570214820093
PLTP,0.02895932313310033,-0.03229848075393552,0.015596403419029401,-0.018191206023874154,-0.06280529621084027,-0.033136001287393364,0.004988084783747411,0.06796589530880148,0.04443525713457022,-0.05346294101047137,-0.12416505676120516,0.0070454588005617585,0.10602557200718174,0.012630715135874689,0.0066291711641753015,-0.0633537987022623,-0.0007078129893460453,-0.006424473506744924
APOD,-0.09781114177183425,0.07051413277633307,-0.047624219579928226,0.005319163418240245,-0.03877774182154438,-0.022049483576251267,-0.007821155307753899,0.018849996594029538,0.08847298626943248,-0.026083003747695552,-0.16331071569437858,0.010931067367627683,-0.007839679031677234,0.12008771773662272,0.05520793509219793,0.11456005235145571,-0.04369954402659044,-0.030250391727098758
B2M,-0.029702713180539294,-0.009396255344992733,0.061489689484532734,0.029386237072344164,0.018088721286821523,0.004932735812764635,-0.11491996718848611,0.07887927386838742,-5.775057206129122e-05,-0.04933213299697889,-0.16048947475928077,-0.016115392913925098,-0.007601814829518577,0.07737520143874436,0.04204331353715871,-0.012403433901318733,0.06044212795857491,0.04452025728904766
OMG,-0.02018077385000639,0.011252659372395845,-0.030284567066738856,-0.01618339079452637,-0.054726315318309356,0.08312216568698078,0.017484464532969844,-0.02633282761451768,0.04894620066138153,-0.0035985255532045434,0.033315328370523305,0.0828709241094405,-0.03760639952928273,0.1327371883563588,0.010247605764398659,0.13376340960174718,-0.0036201217479393476,0.17478527237886804
CXCL3,-0.023721933716464975,-0.018131013222223324,0.009608789935913178,0.12156029875134362,0.09739096913470931,-0.057735443087964196,,0.0126492124896144,-0.027383875966588835,0.01600872792447753,-0.039982318863100066,-0.01249343660766578,-0.030486171698011353,-0.03860974734705647,-0.015948077072236524,-0.055576027392789225,0.07573042393883338,0.0024268257285057124
CXCL10,0.045542851287145095,0.010901321996259703,-0.02836020913436702,0.014659239335648742,0.05210299663253841,0.16093114891468682,-0.0023696781683840763,0.11807728694835719,-0.026991794448808594,-0.015765900291116075,-0.011997435912961603,-0.019853582697308532,-0.03441569895571766,-0.0006043139686141196,0.03420219693890385,-0.019009320454579863,0.04735361368630503,0.14346099788198577
RSPO3,,,-0.0240619009849291,,-0.010504577537266264,0.16158248661133756,0.0070961002190404006,-0.054992466298957585,0.051278898971362855,-0.020181288236040075,0.018000376689912268,0.012903273042692702,,,0.07093236979581748,0.11720062262154461,-0.02073841426227476,0.05606329977507675
CORT,0.03840131887548269,0.013867234983288733,0.02975012137490619,-0.030949451692322744,-0.023557321722760653,0.1265120132430018,-0.007862035421815732,0.02090717237120203,-0.000864081165854831,0.03957073190153965,0.05852648478695043,-0.00348270749262445,,,-0.030703574851474222,0.1783488502501414,,
NCAN,-0.02143273153309502,0.04297320551737396,-0.007312296373905186,0.049745746655112374,-0.03543739897691657,0.08896504239719652,-0.026870569195034836,0.014675210181519571,-0.02456069678745218,0.007866245747903629,0.03385219768753496,-0.08164042880365763,-0.05235845344154957,0.08670856349882336,0.08768351784958443,0.1339557495036418,-0.018521232681194787,0.08811330578253054
PRG4,,-0.0382614556142802,-0.026639391901032556,,-0.010367565019612987,0.014428237678161551,,-0.012487358835285813,-0.025691146460976397,,,-0.015263921283941438,,,-0.02949219848308169,-0.021883626982600074,-0.038093048247213344,-0.051112914231018276
ZG16B,,,-0.024563647684341324,-0.02085327853589736,0.012303957399990573,,,0.008064128411871489,-0.013734321036873706,,,,,,,,0.007055467365334613,0.09747676504786014
TGM2,0.013141645903673789,0.049598704940968456,-0.017705921994038573,-0.07094110245536385,0.030973613736611234,-0.03238359831767356,-0.025462863381549006,0.06197379848769251,-0.0005490982482281078,-0.04542481420907685,0.023747142877387578,0.0702741814581618,-0.05098321138244653,-0.11811261139975704,0.036215364431575116,-0.05135105711468641,0.033399838059630586,-0.035810884990503486
VEGFC,-0.029457154824718723,0.055875005238750525,-0.03382400772369255,-0.02677641268993638,0.09398895346990525,-0.03220700118392901,0.0012515138108508742,-0.011632322583750528,0.02419533528018165,0.02561653360251637,-0.040472395129213946,0.026806279971494432,-0.050458783851359844,0.04640977900063325,-0.034653128491281535,-0.016309202098496758,0.03615186190975904,0.02447564817051693
WNT6,,-0.034818172159995164,0.04547813257084344,-0.019285043606624204,0.02650344503522606,0.0233441199210265,-0.030758464748051228,0.03722218767304056,-0.021114658970365553,,,-0.01359520309602929,,-0.006407551370888431,-0.040196727191296105,-0.027563546010155444,0.02594898654754017,-0.042836603316854835
NRG4,,0.1508982468390719,-0.016315002401476198,,0.00976840560898364,-0.029801680359308125,0.08232777036631972,-0.021850830098503034,0.014671644966907269,-0.04496404045614188,0.0055351560102648335,0.05559888671367724,,,,,-0.02073841658655622,-0.06441968115621445
PMCH,,,-0.018803918274678536,,-0.017483192420608553,,,,-0.02010324201052261,,,,,,0.005897950976766239,-0.02080828605530336,-0.035039613489862585,-0.00628815150924531
COL9A1,0.012332071690125642,-0.0404233366141091,0.07767119900667589,0.05936791985643419,-0.013178372122963642,0.0035654466752397277,-0.0010923478306920096,0.01454692402841621,-0.02919635913584672,0.005784674891723789,-0.03531990205498488,0.01181317127719312,-0.007150078769106598,0.04444542790621454,-0.008015266267420319,0.096721521564901,0.03333472607988796,0.0226694148509559
