,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,-0.033752762047994905,0.0035316851017261294,,-0.029185437895309214,0.010272352193423196,0.09384538023667661,0.03342312589648653,-0.013146367928571873,-0.025244135477928375,0.032005195371342776,-0.04169024153636815,0.052016541815910776,,,0.07336522097663696,-0.02502491087537495,,,
TNFSF13,,-0.02696738151961532,,0.04164778342687158,,,,,,,,,,0.012613269382320338,0.05615637412843223,0.09543664296233971,-0.023285997137469653,0.01531723128335966,0.021570048655442025
WNT5A,0.05556137740794094,0.05472398194108949,-0.001665033204124851,-0.011235325791502524,0.0032884575181996137,0.18250512661996657,0.03324581407353646,-0.012138017054164818,0.01913253856702394,-0.004707156947295923,0.039390887628546416,0.026999249423195978,0.056411522211856704,0.037688750932669046,0.015705603977285973,0.03245094828686236,0.0034853119749427433,-0.026721724161551025,0.03093239041379678
CXCL8,0.04603195244175894,0.12542371436515665,-0.008669368053529941,0.1319853418907274,0.05075758513969608,0.038587876727683615,0.055406064635046715,-0.030988672303526997,-0.04449002872739523,-0.0013093716170304518,0.002009526217437755,-0.05115263087932819,-0.017698521250430067,-0.034615343215530316,-0.06746175831612146,0.0857944532009502,0.03283096838673526,-0.05106203182902928,-0.019960043308638573
GRN,0.010932729701315596,-0.002166985039968822,-0.042285426666747596,-0.02348647138143888,0.012312838822894598,0.2026165109627993,-0.06288784324563197,0.04747805932912593,-0.006465857665663237,0.04563750048315767,-0.05126951984121783,0.05390010822307655,0.03558116322252102,0.04776063370663011,0.010603481222466746,0.10115341460626405,-0.023721107449962288,0.0022995211324279017,0.046627047909577266
MIA,0.031645842313219076,0.0065245650046373985,-0.04394050318911375,-0.032251574260683195,-0.015266674574051422,0.024849284128595158,0.003633056132725468,-0.030076384460820168,0.021952634456026146,0.015654679423183437,0.0041977769934560556,0.01871916198157689,0.061141948459594926,-0.027602473154391755,0.09174869084188077,0.07326766521083693,-0.005530760193960859,0.10027739322661239,0.0410721605903936
COL4A4,-0.03397804556586898,-0.0025293870931622276,-0.007927507597473812,0.05860817669361341,-0.06451015707372308,0.033789580127695576,0.007341934868347068,0.0005876240197336133,,0.019883418103984685,,-0.03139907284788655,0.01645432837386798,-0.023245940737332788,0.011245180817756842,-0.02250313505729995,-0.014853030188906565,0.03952552440557796,0.06057188552617715
TAC1,-0.04255485311002452,0.03881369457696186,0.04782252538137314,0.03398158404337616,0.01393519858766297,-0.15245420999207088,-0.006794566057892622,-0.03274711781632313,,-0.03199467142936493,,,,,,,-0.015192311487522944,-0.026973971436875892,0.007549807500304978
RARRES2,-0.009902347267423409,0.02841480951500822,0.0159489084155333,0.0165531105572541,-0.013239875332730617,0.2601305326613464,-0.04854501057848413,0.02724265284568484,-0.04183761364309362,0.03952741032424708,0.049533101687293205,0.07390245086735502,0.04499184658235953,0.027965843707120616,0.002572749638365253,-0.043431419195980814,0.04906149393435284,-0.009203619702986375,-0.01566505018713938
FGF7,-0.01449948653298891,,-0.03454889283408009,-0.00033066082087803393,0.014359512993364482,0.033160097443345624,0.03733118307526767,0.03285985610542555,-0.017225568469101057,0.05398225579706311,0.0840823711139278,0.015167807734934981,-0.11527196122183166,-0.039177282602431945,0.0037403829504783505,0.022766426360900933,0.04292205987212497,0.01486190909764991,0.004359407010984653
EFNA2,,,,,,,,,,,,,,,-0.024270346588418916,,,,
HBEGF,0.0355053865786746,0.04743499460274492,-0.03167990186225747,0.03673357902653707,0.033737560803478846,0.16191260768350008,0.030344493115106615,-0.025561713281786493,0.03032106650660445,0.01957355741786882,0.035332088600167864,-0.04895508551104345,0.04900301475812362,0.05171800571157746,0.07740910891547452,0.05160029298108221,0.0008912009720900498,0.038142018711371115,0.09190216321467701
CSF3,0.1592703677917053,,-0.036244085024935625,0.03544966078645499,0.0612181990953785,0.02727680078250373,,,-0.03792492711558217,,,,,-0.007164542988031269,-0.033878789473462755,,-0.02972898507983622,0.01762541064987526,0.04104978916219379
PI3,0.0062463336951646495,0.04848629557502108,-0.027581550663829134,0.040086306015233344,0.028973436332975184,0.019356645689708653,,,,,0.02123465301256069,,,0.01233243305369865,-0.08998106119352785,0.2538407323248821,0.02057870360066066,-0.019669280257342568,-0.010189506407222366
PCSK1N,-0.012292730286613126,-0.07935261511428256,-0.012551194998077397,-0.06401954544160429,-0.00021312554712326023,-0.029322030801312324,0.03445573399264652,0.0014770760165925337,-0.022936524904961186,0.003957249202368077,-0.009143216129861931,0.0920241003742579,-0.09011650708009716,-0.044238687907788614,-0.0037390685804488885,0.07881063907070147,0.07313141985262198,-0.045478342567857315,-0.009186707921671446
NTS,,,,,-0.023978473891293626,0.08063764486164153,-0.0341033047777468,0.0017502115277287136,,,,,,-0.052383233726637966,-0.02956881169392234,,0.0063459036345632075,0.06393281073204689,
SFRP1,-0.052462521666453106,0.003632680123800394,,-0.029013643671201482,0.0506503605236524,0.02639460471033961,-0.019603996976300327,-0.03166600812952642,0.0009318612148377402,-0.008972021314217803,0.02169901117340277,-0.01540449797843492,0.006771939910197975,8.586941298507967e-05,0.03532942829750039,-0.05514427337601076,-0.018181890510739766,-0.031247804726832935,-0.02263213752687224
CXCL13,,,-0.026317494229445678,,-0.016440376246506627,,,,0.011492655353782818,,,,,0.01044898659822438,0.06316029932539562,,-0.005840841415803683,,-0.02014095397753298
MICA,0.03533378573946217,0.001219341091990135,0.04813066969989805,0.07290883952271401,0.023178142043867037,0.16828062246881495,-0.012501118895601076,-0.006038462468856925,0.02101983251410438,0.030343678915892132,0.03013099306878037,-0.0976793870416514,0.06321759225648475,0.03932319820017751,0.07713840728606594,0.0986238643663239,0.02986775744405634,0.08810656522299756,0.03960733886095938
TG,-0.027085904168385598,-0.05627519779822883,,-0.0313103182759142,-0.035185628432176506,0.06408624201937262,-0.028807118533583705,-0.03283132512006171,0.041825239900852774,0.013472295686709553,-0.01884990843648348,-0.025234601449760596,0.028952708916604276,-0.029835973799439766,0.01969925044861012,,-0.008659605973023702,-0.012537940959961826,0.04477907384671157
ADA,-0.04005562734640704,0.0320333445487619,-0.055715270125497755,0.01338855123878534,0.018636408014130912,0.12173932565251532,-0.003010119551126205,0.0024626084866854196,0.03417589199108628,0.07079205118308025,-0.00924370122045006,-0.0668331053462781,0.029038645200367034,0.013881289483545181,0.07344450478767922,0.0629804552422909,-0.0009828582147868021,0.05927499227053932,-0.04373044896432339
LAMC3,-0.01793555018639212,0.05251957608983008,0.008864028522219623,-0.05644454810781194,0.044227704183448506,0.22469020488618383,0.033940158385470674,-0.031150445155367305,0.014952639978463864,0.01377675372287136,-0.07517758061848709,-0.04374256415268537,0.022761855701217176,-0.022314354720941194,0.0565371057167481,0.0739878037440495,0.06370402006952659,-0.016046853924184333,0.0642921659073896
CCL7,,0.03718764625188353,,0.028113019610624266,-0.005075185266659881,,,,,,,,,0.0059452100283715215,,,,-0.022637922068782977,-0.02879137619261063
NGF,-0.019575702429203097,-0.029402117641747907,,0.10037821965025738,0.13709674861893634,,,,-0.012905997993681348,,,-0.025844027704494704,-0.008111450048277074,-0.00554819143122458,-0.023944112298191815,,-0.04358467758840892,0.024056788837131842,-0.0024655604780190942
TNFSF15,0.1414222128602353,,,-0.025207751959722812,-0.01613835343250387,,,,0.02425790910927184,,,0.04558175509187972,0.06561556779043475,-0.0328085008340609,,,-0.01846118935087843,-0.01250081977983983,0.021675776757346214
HMGB1,0.034180592147769494,-0.09728868953385034,0.07707571594148664,-0.09448398022633062,0.0018040183262651418,0.1932155611705661,0.011057987729814969,0.054571672944183566,0.059295846918111794,-0.05591467255480669,0.03279634463150504,-0.15761040524259298,-0.05173471011320305,0.01132258700622041,-0.05275992656257239,-0.10879715442715623,0.025601705719101333,-0.008236297651129994,-0.0008557520498915605
ITGB3BP,0.10168089435352645,-0.0003292478144637439,0.025418591149890715,0.060965634320831796,-0.03171827956213772,0.200247413180237,0.057247857201630864,0.038874429730476584,-0.015268067271117236,0.022519124990336606,-0.015096579677919273,0.046561364184584945,-0.04841882328589036,0.051832123749914,0.031215102969686798,0.06252990438178851,0.03168114727879517,0.07145805325705137,0.002229240355097735
AANAT,-0.035086351301420515,0.019752256077748047,,-0.022936478645922992,-0.014541621609104194,-0.01517006957571546,-0.004466142893624169,0.052917720885858874,,-0.01992448533097396,-0.05039569065023206,,0.18473002148467188,0.016399596040492036,0.04140410801576821,0.05524343542944264,,0.09959775433020213,0.05295398567128223
RELN,-0.03375274452891446,-0.03294637783148551,0.10833925602616477,0.0050318316471719545,-0.02682316655548664,-0.06863606285277817,-0.01974663488528,0.008773532986323898,,0.04535802837603605,,-0.0015081959191492278,,,,0.05208016580572365,-0.02229911605379419,,0.03203118678343095
IL15,-0.034424881918086146,0.03570572076874199,,0.011676899776117836,0.0668993868332831,0.07313651671581603,0.025581323476000815,0.0024045593256035347,-0.007180658076221223,-0.00504299520000357,-0.0580862711990889,-0.10484893775474886,-0.02920641304433953,-0.045637040117784085,0.04244958631184203,-0.0222179189537152,-0.006700228304042705,0.041106445506873306,0.030700986545017482
UTS2,,,,,,0.15577929615814487,,,,,-0.0014572390112699038,,,0.02619689485832346,,,,,
BSG,-0.016270251245631286,-0.06582337447579768,0.04997052869506002,0.08868339660141591,-0.005954729552507196,0.03400362051211628,0.08428439605951149,0.011679107304562751,0.002753577324086084,0.028994982534184702,0.1151694796773887,-0.02915367756871406,0.046107818893520815,0.006309954097538868,0.03183628517812782,0.12711841015696204,0.010383200922686818,-0.01775564885474417,0.052716355277173936
ADAMTS3,0.0280300108719717,0.020042992276059,,0.027970691395982586,0.00380794013126212,0.2528441320643814,0.029313526359561717,-0.020038333447703092,-0.01215248865160045,-0.04792023556683269,0.11316684455823764,,-0.014709530939687661,-0.018937526095379444,0.02135908652735587,0.11239180540086002,0.014504898075131325,0.046101623420038124,0.05938657149563465
CD34,0.015941336089720343,-0.030799436031892186,0.07386800031501808,-0.0006980166692571811,-0.008641765107036199,0.21708895151801974,-0.03007854396858579,0.0183334732420165,0.10245969538157453,-0.044845077186853405,-0.07366939773116662,0.054401626546831644,0.009828088581158224,-0.016685719116179793,0.10247969046619308,0.10054185435844191,0.008118042027039703,0.04633771602792911,-0.0007308659669967406
CCL23,,,,,,0.21369020105842845,,,,,,,,,,,,,
PLAT,0.07099571263011281,-0.04092614936778195,0.03903150577952181,-0.057306569643392716,0.013883575807908376,0.2668179179734995,0.07516927656232966,-0.06434124382868905,0.011185412919077571,0.03383937304302104,0.03493919863871468,-0.06038086663550449,-0.03830886031760485,0.010599069944138666,0.04362492135108035,0.13743818949561767,0.11400878592822565,0.054614059386397705,0.04843763845058438
NTF3,,,,,,,,0.027538016259010714,-0.03568057591751112,,,,,-0.024020475260258366,-0.009713897868161103,,-0.03742835061886674,,
LTA,,,,-0.008492452260143038,,,0.008266931111676971,,,0.11179150391931575,,,,,,,,-0.03223560146405882,
CKLF,-0.024651111672407276,-0.1247767561591897,0.05477333949014956,0.015894631215911077,-0.0307736703646445,0.2552661665049593,-0.04708881698790305,0.0016343238850479891,0.02141731337086059,0.01419290119765947,0.10923749867801995,-0.10520926079548791,0.04598221119331169,0.057651806648863706,0.09421586965367608,0.01866885774531978,0.022054099020421172,0.04903922035365793,0.04069301194539126
APELA,,,,,,,,,-0.010356629539591414,,,,,,,,,,
CD24,0.04566267378685283,0.013484724541202591,0.04984213806302932,0.12573437489015732,-0.015663305581079232,0.004972259244257611,-0.04480949393246751,0.024231465623163823,0.02960443326278322,0.007531324401703625,-0.01814421587730725,0.14505210922092224,0.14549497981480056,-0.02487841281598968,-0.0026337157672253644,0.043450980668855645,0.01886294754468515,-0.020646333792430704,0.007011858835252305
HSP90AA1,-0.04379696114297328,0.048978025507702874,-0.09457851098325579,-0.06938510365686382,0.008732562111589355,-0.24840623022449038,-0.04144082015217384,0.017981157002735847,0.01971814896230744,-0.010482546918606582,0.013763841709990112,0.012591069784490065,-0.07763996645700155,-0.01316710888309648,-0.07231926737257564,-0.07016394309505247,-0.013113260904165536,-0.09614734309761974,-0.028086329861363796
BMP4,-0.0423666085260997,-0.010910414749463316,0.0024496494415351556,-0.01737343971937767,0.010673206565269268,0.025698356745205483,-0.004396876374428249,0.024926368567110245,0.021654768634375286,0.07171884575078585,-0.03808805530061569,0.00199062140006178,0.0765815705562248,0.005301038006200073,0.016562752300870155,0.11674794226642198,-0.011387510843883099,-0.00415169906541452,-0.009872276851481787
SCGB3A1,,-0.022730978260546302,-0.03874134269966571,,-0.01731727617903778,,,0.045650932009849814,-0.035546385348431575,-0.0025789063233736457,-0.014744770767373664,0.005563565847060215,,0.009296250174101779,0.10031891672951584,,0.09057294184907944,0.053315123122541934,0.005765681767212057
IGFBP4,-0.02467020489997159,0.051487931618605196,0.06047240038487905,-0.006402552872569577,0.056498422353993875,0.2319666193363458,-0.004594268805821191,0.018082660040542868,0.03954693886224232,0.02417544785547138,-0.11812887236131243,0.04436981618911361,0.02698802375197049,-0.04315836112116245,0.03227683579892412,0.12421974511025147,0.011515765470979879,0.027573809478639816,0.021004148945218536
RSPO4,-0.023913727492182728,,,-0.030253095653000488,-0.019986951723261162,,-0.018815509146566094,-0.031922786925470334,,0.030996006319906122,,-0.0543743703337088,,,,,-0.02581905517473378,0.08011832544077588,-0.03312089267255632
LEFTY2,-0.024799733539426754,0.014256714657920383,0.03023318116352179,-0.025320504180615405,-0.019241272377059034,0.2408768011749926,-0.009146880027231238,-0.025945329062033503,0.02932488732796812,0.05166655787930218,-0.07856836656415911,,0.03877508720948213,-0.01360998307738156,-0.01347916600232523,0.16850206047001542,-0.013949446293500664,0.12064453862408916,0.04214663141748536
PF4,,0.004759864195193092,,0.0432432755851308,,,,,,,,,,,-0.022245452962658504,,,-0.0187857429978515,-0.025945469365822923
ANGPTL2,-0.010357145867024053,0.027040161962201846,-0.03434348785032798,0.0019119729035295308,0.011826624590652682,0.1903535840646197,0.010076348723347813,0.026648337925684933,-0.010003325662101478,0.012444705712162819,-0.006515800965297279,0.06284433107994494,-0.027312628453584856,0.02344497398609734,0.050556706442027324,-0.05270223744188994,0.0899053674508516,0.06481999686501065,-0.01203014308105468
LRIG2,0.0023467479392887333,-0.002314312014704402,-0.03921869838754313,-0.05399253053939281,-0.056166631169793424,0.10370638467588325,0.030255600840664046,0.01161017285861606,-0.018566128463314555,0.02003564172843533,-0.03062642779841992,-0.09916799151975789,0.02988912351103623,0.011809696116109863,0.07268430430069961,0.01366606941498204,-0.00100137230772107,0.02470172140195107,-0.01776970837404825
ICOSLG,0.019997009086900965,-0.026921481323247363,0.004253384586952088,0.009753346073883241,0.0829712425166911,0.11597641595814336,-0.012417099026860997,0.01899470594346571,-0.029178896139124482,0.00882552602719296,0.01237001464946062,-0.05543638819546312,0.047455287929345474,0.04528771342249312,0.06128552547941268,0.04803559916417811,0.08112293855744346,0.03701724246628336,0.03126030930245967
WIF1,-0.055651065853076706,0.014912978272187615,-0.010489651477006883,,0.010632027887410186,-0.14617516182753365,0.00277449152376978,-0.014140286826476509,,-0.04091724811609633,,,,,,,-0.02400131266781237,,-0.047609381943822
NPPC,-0.04880444112111073,0.0155492026310913,0.017117560933045776,-0.010402826061810295,0.03558061444028917,-0.021630692872458324,0.002624227939771064,-0.04436486164245194,,0.08324545044479736,0.1316338377119911,0.037099649136869056,0.019338683378738935,-0.023364643142330086,0.09139979051168964,0.19191401398468633,0.011245952782523261,,0.032580679866603034
LYZ,-0.027184237962796835,0.01588838426426274,-0.022719584931965853,-0.019200405575400672,0.03146377708337889,0.2027482447840238,0.0024759439555947548,0.030120209847685226,-0.01318815760941576,0.055445556779598754,-0.05514265365846717,-0.08782210210822262,-0.030658516761854895,0.0006451933355568038,0.003515664997142366,0.09113158720791424,-0.010209118153672397,0.007483681459138964,0.005983089377124059
EREG,,,0.0056633274847925725,,0.02446163636096901,,,,0.055756574490159305,,,,,-0.039434733660204335,0.02370327613051316,,-0.0321580685312209,-0.012862808723428468,-0.029870921138840333
SPTAN1,-0.10449027694342401,-0.06712837119543133,0.017495894996668506,-0.10823607554664323,-0.028268999537326922,-0.04644534713744573,-0.012865687785443869,-0.033762699852847106,0.06106382402682599,-0.0266338785975184,-0.04311506221153081,0.09439148396891676,0.03504034765878984,-0.02583295535215722,-0.009231701210350277,0.08209145636060987,0.038533825089748674,-0.025926798162935735,-0.02670460385522891
PTH2,,,,,,,,,,,,,,,,,-0.041060899137997514,,
LIPC,-0.003480553934613643,0.01897996139596303,,-0.0101719728161671,-0.019350658932172787,0.07945378361852949,0.04154109373358587,,0.026670482112996784,0.06297295832377157,-0.03754983810244437,-0.030172192868951873,0.032137121737314325,,,-0.003676337106123222,,0.015163933429411285,-0.014239006772515352
COL8A1,0.08457155451333269,0.003892889285189543,0.02785308046998306,-0.0007048659957592287,0.06104240009360758,0.12597699885760474,0.0013335832958581402,-0.009650061432113863,0.006534266711568614,0.027704996131483337,-0.0922017468089342,0.013677060126430869,0.0610022750779513,-0.051464863807019146,0.012754562222786063,0.12217472476993084,-0.021184429313502822,-0.03027043417033372,0.012349969896229825
GSTM2,0.017751945703960395,0.013667170324868857,-0.03266900474338112,0.02671296506919971,-0.018593819324983205,0.06524852315216131,-0.014194798433443045,0.02708744709145721,0.059919005304456284,0.040300276819534894,-0.09946435318590642,0.09125462185285761,0.04732655850949244,-0.04157347519299256,0.03997620604109952,0.06548095411998282,0.04380809987523529,0.059358902734375774,-0.02634410001448799
IL4,,,,,,,,,,,0.027485376776378134,,,,,,,,
SPX,-0.0031058560954302437,-0.046689107176078916,,-0.009026829324696565,0.0020120030627352355,-0.1199759672149615,-0.026557310220088635,-0.013150010421251137,,0.006383817177642669,,,-0.03179026483144807,0.015908025061277583,-0.027620573235507415,-0.06624460495872589,-0.051711252585112666,0.04103293262053207,0.014420434399625115
MFGE8,0.07596979082985687,-0.013082177212837687,0.04179563890733304,0.009910783861168867,-0.010808307205079443,0.06671402343729799,-0.004648262531952706,0.014738702560939707,0.0031605077617868787,0.02174635436237549,-0.07775833256965216,0.03765958614091063,0.016710939655821957,-0.029643921998071497,0.04423148620848263,0.11119038497695974,-0.02069293925606323,0.05578923180536481,0.003277855334350527
TGFA,0.082613764486445,-0.007363610628955047,0.012413252595690889,0.016064670858634143,-0.04781249371701458,0.09794936973193098,0.05029596944015015,-0.021871251281191204,0.010839955133955075,0.06088951202757408,0.08064338051093188,0.01012914356480386,-0.04991463681863088,0.03973829416156071,0.004558927370015983,-0.075933280706414,-0.005746663956703847,0.06842841267129063,0.013367532443656188
SLIT2,-0.036176603963807764,0.03249664008771976,-0.010432082932316301,0.04211849849360267,0.07437809288048763,-0.06347321630451046,0.0553496338365461,0.008218810303795978,0.01655391669839823,-0.023209886820321875,-0.04233814949725364,0.12661547262171371,0.05073059809989089,0.09305765366054204,0.029670320068490973,0.06287105160153715,0.040550605134016655,0.0070775301540986855,-0.00863010498860182
PLTP,-0.03711477869872388,-0.02812216074368834,0.05277772428113371,-0.012727204707236654,-0.004061422066887022,0.2726636989805963,-0.01496266891302677,0.029865323471970715,-0.023774161906193397,0.023205707134101458,-0.0270649307507314,0.032378126220097884,0.08134159286074133,0.06087231530300693,-0.022434548659435807,0.09366402856990863,-0.042228569173158266,-0.09320186311291175,-0.068688343273058
APOD,-0.10794732837866744,-0.06298364991361582,0.08459486641240821,-0.04058235601580853,-0.02296176204330132,0.08013014533537798,-0.06376129311909468,-0.008238307617962518,0.1297943248615105,-0.030784037973430885,0.04443912328789038,-0.037441248042960826,-0.05222001789021555,-0.0026689667785194686,0.10884641371058718,-0.12337211855587864,0.04856509417865634,-0.20542805204670547,0.03403240473949039
B2M,-0.018407394068744348,0.027260278941988986,0.03027450984581638,-0.06801283173409972,0.048852819402858294,0.30754725455709375,-0.08395161809282066,0.07507259944213462,0.05687442667035161,0.032143672250435934,-0.01728829313797723,-0.0704927914770501,0.09188310593781841,0.054809307657364775,0.08853211707997424,0.09101887804365419,-0.026189232188654595,0.020870566031080416,0.0797080917902485
OMG,-0.013312432886458423,-0.10099651488705551,0.09240942765379201,-0.0676835516833282,-0.05741356572570276,-0.10976184543196128,-0.035625983458395794,-0.04549769464901936,0.017319446428295734,0.023769170196632123,0.00688957864619971,0.0017979248718699415,-0.047033241539141464,0.060534873602517296,0.051346064228632124,-0.11188660294922705,-0.006515905416795945,0.022499178443820236,-0.06124529992092072
CXCL3,0.06585096765552301,0.01977815003904378,0.005799655196825905,0.09226660344805637,0.09512840511748942,0.02575745425717156,0.053270334555544155,-0.00497693849282101,0.03676645408088279,-0.020768925741505996,0.039016781621385804,,,0.05533230113910242,0.014666994768255262,0.17552293298503388,-0.024636543839412838,-0.03215006471994368,-0.03572147158714993
CXCL10,0.03741830878623775,0.054854608544130115,,0.009919916712759618,-0.029390563709881225,0.2829319184321254,-0.03191289034571515,-0.02754901092576169,-0.013176650924009175,-0.03300433641214822,-0.04809893054595353,-0.06482268045028308,-0.03673337565211972,-0.021824290667203462,0.023897371659242266,-0.02784442615060558,0.028530892409626852,-0.014408773304309775,-0.0012706125197494938
RSPO3,,-0.03087714576762182,0.03697361838654681,-0.02293647695117691,0.15348586378276124,-0.061858751110138215,-0.030645026797900387,0.0028688030546521557,,-0.021703127118040413,,,,0.05421697321164923,0.03510256631798764,,0.029170241422263446,0.05009360026403483,0.02815858689273356
CORT,-0.02681150184108892,0.007172996879645344,-0.026618179464861533,-0.051436810743573556,-0.0234849317977282,-0.07475569009062195,-0.06494120058789217,0.011818673503333155,,0.00047007712469857184,,,,0.04885356441399971,0.012227034882595517,,-0.02491046114755018,,
NCAN,-0.030392341764302413,-0.1011574633708107,0.000951211518607246,-0.07706729549029885,-0.02291500059166605,0.12222030763106242,0.11112399954283886,0.027073245821912284,,0.030853743711527624,-0.047661505665753494,-0.12973001496147643,-0.016486392872361956,0.01586180294265238,0.05953920317034036,0.07568807844544423,-0.002984124235642245,0.026432355933427826,0.013242429281942256
PRG4,0.028877313892820545,-0.0030606091172698706,0.08169070786680022,0.015596272746622883,-0.013854993780713183,0.03154387432861732,0.07894599136032035,,,0.015069379213282314,,,,0.012082486245146884,0.07465049826540118,,0.0001148078826184969,-0.007078119395536472,0.07967233731289453
ZG16B,,0.0016086684714329417,,-0.015188276607157736,,-0.023645316897438966,0.02373052344485554,,-0.03602378171843519,,,,-0.042254300204981284,,,,,0.08598860212946802,-0.022134146331499273
TGM2,0.05105440394964345,0.0309615942150729,-0.05591890509504817,0.06697281933232548,0.062087899183206216,0.10432881040196457,0.04487107846493286,0.08291682080626124,0.08905452525509595,0.09337460618435718,0.08666697180313644,-0.04301042282749066,-0.016547932200518704,0.011591970533801788,0.025097262607825896,0.05864919535097175,0.017268931764756777,-0.02302043892933475,0.024952089887054503
