,MGH258,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,-0.028857804864927464,,-0.03069610650624619,,-0.024846638041526124,,-0.024316117540844027,-0.03700538865602188,,,0.04422560152691948,-0.0352035735331305,0.0632092933784104,0.07579544826801105,0.12599708515547295,-0.0222684823676663,-0.039916915186847125,
PDAP1,0.07450938830246015,-0.015023964654266087,0.08330763767006842,0.04194496262562695,0.007508415458403028,0.16377836121949826,-0.015017864277095542,-0.029862386630700545,-0.026028459339539227,-0.03523467612511267,-0.030994801369886152,-0.029447232370936605,-0.10222686764755515,-0.015904239340989505,-0.013387417723848794,0.039667247372712745,-0.036691906060397565,-0.09052810316561681
QDPR,-0.022682745395900324,0.010164486978133398,0.03889469584740787,0.11871325247937563,0.01410559975657382,-0.12448146068596551,-0.02575248370676781,-0.0020031388643965814,0.029280591882842287,0.015319477864091125,0.13170923778018542,-0.10603026641246187,0.03738450868519655,0.11500159391169873,-0.02348338724372455,-0.06361909372716598,0.004742346918880172,-0.03239419347138673
POMC,0.05870061815696284,-0.025423807429587584,-0.02660622593218335,,-0.011973125361829387,-0.017813359794014456,-0.0313448235894894,0.004832392715192198,0.040670272578164385,0.005391500302632237,0.0832452871532828,-0.006207239688362308,0.03089519723111069,0.07513311808164581,0.08260838269881905,-0.025870833295589056,-0.04979674474420559,0.03165946486015507
CCL18,,-0.03513992634864257,-0.029024288794006065,,,,,,,,-0.04880067052267846,-0.024959912437260697,0.028038524121191014,-0.06287207154078502,,-0.034016803438345504,,
CCL17,,,,,-0.036172155994593454,,,-0.019182941449572898,-0.02021059945850668,-0.015053567111075843,,,-0.0016832520741436442,-0.0627253592674276,-0.025990046571827914,,0.18099557379632258,
VEGFD,,0.004288138493905021,-0.02889974988561501,,-0.03277516428475991,,-0.02084605232137551,-0.003738584545978587,-0.014824719118194381,0.06773055154552797,0.10615901228742533,,,-0.043451770966293525,-0.02741147732310839,,,
TNFSF13,,,0.018644529775112776,,-0.012737022603659085,-0.009592782625271811,,,,,,,-0.021339938176598332,0.04791291242118201,-0.02787096383462457,0.03422027945727741,-0.0016252077790578873,-0.011280009800997736
WNT5A,0.03435770996044505,-0.015582118375776345,0.02148062037291938,0.11611317039716933,0.003866115572479875,0.23747590046867387,0.052154328662806726,-0.0020549593026981923,0.011782069146351043,-0.015144959069551236,0.06779334120255867,0.11782571274759678,0.022178356189929395,0.06548116259501284,0.020417124720093105,0.03602664143196669,-0.03810562029760043,0.07363620563376522
CXCL8,,-0.09513669735329282,-0.07826262113547111,-0.2282060465163511,-0.040325717319245905,0.007991519188093613,0.03339779502819916,0.04939784645970191,-0.013805423043079778,-0.027698369161946176,-0.08723051500742143,-0.04394585561511258,-0.09585006195667393,-0.2432255538748262,0.016344061565585728,-0.012262813766044335,-0.009373502291162104,0.052090674551570404
GRN,-0.019336653477430747,-0.016748610411027116,-0.001578980445079774,0.1209396504049358,0.056117915123046494,0.17789165111705452,0.03671472597543496,-0.0051377911179096595,-0.0579152226473219,0.0006997632996753542,0.0071972903569939625,0.12740351189390195,-0.006083190249625324,-0.033222868185275894,0.06697261191038795,-0.026204316544892445,0.009806531104820002,0.00943721152819505
MIA,-0.027203557395285235,0.0639215350998039,-0.015794489258813625,-0.008475387028465549,-0.04251167405320852,0.15909476190639305,-0.03554575372009358,-0.016373552799849804,-0.016859995940170135,0.008868135375775148,0.12145727606767243,-0.05187418717574114,0.22332059112852362,0.12991447709533474,0.09405447448892643,-0.07729728360957173,-0.011985903800628264,0.035100831086553326
COL4A4,-0.0035702461531359193,0.12260325506603913,0.07071386216085207,-0.09132266041441736,-0.04771085641274205,0.04680965299058739,-0.012262058531495552,0.02471517999466306,0.07194453411107854,-0.005950682228441455,,0.04043211221831204,0.1246833790071657,0.0825481135387366,-0.040035565837813016,0.015229719467808732,0.05063189204869415,0.01865966311696571
TAC1,-0.020783296561521475,0.019525642948859282,-0.028996966074262037,0.15802989962742642,-0.018156052230920115,-0.17666504457279894,-0.03865352064723775,-0.0800406443055218,0.030790136893725218,0.029199096771684818,,,,,,-0.019418844181225983,-0.03418438580365857,-0.049881867854329576
RARRES2,-0.051143136126116866,-0.0026263451721853875,0.0530390302127146,-0.08421260136905682,-0.06268123698767167,0.13218871027265774,0.0017393622691353726,0.029887679399436415,0.009702458768931381,0.011221241152233156,0.056981446639369736,-0.03320948134277588,-0.0612510992774835,-0.12990623757617745,-0.013113917235384593,0.03726965008547607,0.050228382986731726,0.0450289968015216
FGF7,0.013062712382575097,0.04924226472777606,,-0.036486760466353074,0.005774522683056106,0.07903391517360027,-0.02354884676050523,-0.03434242964202141,0.0011540735124652274,-0.003036324671051196,-0.008629657699035924,0.04993634239664357,-0.05600651244839247,0.023870539019355513,-0.032389802946770414,0.019058856269882393,-0.00155939051189967,-0.03979778786605317
EFNA2,,,,,,,,,,,,,,-0.02942378170541433,,,,
HBEGF,0.008818465106402074,0.09661816849403301,-0.036284730430260405,-0.02830809386919167,0.000709309788229839,0.19735481916935088,-0.03874945399988689,0.02027339944110822,-0.01605722838016292,0.020363039565253344,-0.07826017767591008,0.011705691402402407,0.023995219069607648,0.020150719067886954,-0.061370302503255564,-0.010749175977446093,-0.011678706813398937,-0.008087613208599354
CSF3,,-0.03985665505375013,,-0.05713981940399614,-0.04311405598540661,,0.01692768473402706,,,,,,-0.07155026570860361,-0.12215259412797612,,-0.03192491131903239,0.003477208415703058,0.14369751039690967
PI3,,-0.033267439573122795,-0.040299359382128995,-0.12215067335111117,-0.01332805001533982,,-0.014607793897145392,,,,0.05713113969458482,,-0.15712972079824808,-0.2700471463198235,0.13380938149294147,-0.034597440515240135,-0.043957033942581325,0.040585219529360485
PCSK1N,0.019057603224589346,0.009367671331031554,0.014130744482014526,0.2305731878431513,0.005409752583892753,-0.16181263008736635,0.042715383036024034,0.020471231389156047,0.003062167195853149,0.05582398992957484,-0.015967760977060555,0.016612063170714782,0.03199255255522001,0.09280400074807704,-0.019909139374918717,-0.006135089030485528,0.0314716065422165,-0.07736966568399624
NTS,,,,,,-0.011487488822654905,-0.01594540447113424,-0.002913762397542797,-0.006063470008744553,,,,-0.026381759677037882,0.035022777908114755,,0.025297661292043822,0.18182978292898644,
SFRP1,-0.030240221478656914,0.06461283373778982,-0.011674638609756014,,-0.022503236336560605,0.20474797061223124,-0.03793265070510166,0.03545806235610717,0.06272615779449425,-0.019458852471545378,-0.07873235025860943,-0.03515496655785116,0.03474592682695422,0.028522245642943207,0.04242717901405202,0.057849670882333455,0.08181676209683265,-0.006046276452535842
CXCL13,,,,-0.042103085039302796,,,,,,,,,-0.008021947575113224,-0.060097179655197897,,-0.05207617380351789,,-0.008825531879261418
MICA,0.04916501633709327,-0.07990429373643222,-0.01628342199865031,0.02367466486518815,-0.027749936895235066,0.028883389113509215,0.018338114239301772,-0.015125424446116262,-0.0021406143573578845,-0.01607553594094887,-0.027449485995894154,0.033584512838740886,0.05901066649629503,0.0619867842913984,-0.0013229317472490674,0.07664800984418839,0.04715857695284924,0.07813300459742255
TG,-0.004709195945072529,-0.031772115669570195,0.04010383816093683,,0.02417157166233126,0.046670870995085094,-0.015657276776576155,-0.01996930439114096,0.004426555813964806,0.03612377193832648,0.03136360474071709,0.0998895311539841,0.003463977353543057,0.12002258998367032,,0.017799517940160277,-0.021816780796830713,-0.014550026446744867
ADA,-0.02444419763774689,0.0031409596788141026,-0.003946779506716822,0.07774706220003628,-0.031073544392490965,0.19354214122305327,0.03596482564083458,-0.015219123496677546,-0.01146751674981365,0.00043666389737415865,0.11573767651009267,-0.010526715644203391,0.04983955950051867,0.12637216326057932,-0.02977007529111768,0.02077702890402422,0.050283881736861304,0.03950741397053151
LAMC3,-0.04155603533049707,0.053826428819391155,-0.008166939875703404,0.10365767231363347,0.03453790790940403,0.1380531049530367,9.213132147172572e-05,0.02986398901984158,-0.02557287931209318,-0.032176280716650116,0.09517202578495138,0.10859605354289828,0.019292677656510014,0.12126177034506182,0.05692006603581847,0.010787314410695928,0.02356584029631635,0.019506649113513352
CCL7,,,-0.02436575063124101,,-0.024625304951822993,,,,,,,,-0.036553093926570586,,,,-0.028689266747516894,0.09056708184983296
NGF,,-0.022962551961609404,-0.03325637388709035,,-0.030180476072329942,0.0423978044363274,,,,,,-0.03709200572981073,0.06172540154838662,0.04605429063097799,,0.01834218382574366,-0.033849154391267025,0.02713192635684053
TNFSF15,,-0.028407542581213398,,,-0.015810440195734556,0.10169912421556652,,,,,,0.040022174151819453,-0.025744861900304075,,,0.017883774651470775,0.047416580301347384,0.0015097375083409372
HMGB1,0.07447724459953815,0.06419501760119738,-0.021671689964208395,0.2306485310438809,0.02152264198928867,0.23091768273697322,0.004604809350108091,-0.06800997390224912,0.02783801559610684,-0.03625760942204821,-0.1247596608532638,-0.10606990154964459,-0.10596137740707241,-0.07082914882384812,-0.05454509891088444,0.046429182246863765,-0.06150747194193405,-0.10231482960808151
ITGB3BP,-0.07578893292656094,0.010912798685270553,0.02093544728902489,0.049011826349962484,0.01290036101020182,0.2693592753938235,0.026797104331968507,-0.015082871449422658,0.04700980772407036,0.005708013067511719,-0.026763760939920188,0.06095067881360786,0.046853424554194584,-0.02212351797803207,0.05628849477920342,-0.053615515445352285,0.006502496278294539,-0.03070169490251885
AANAT,,-0.012157776906093577,0.005580138191945529,,-0.024950746311259847,,-0.011702016838613407,-0.026587189975671575,0.017755551646435146,-0.020192920390261472,-0.06645980579613948,-0.02599679507651922,-0.0404461627696763,-0.019294321784715112,0.09347714671679311,,0.20839871477386476,-0.027077236547899588
RELN,-0.01995433448136461,0.08145164934628742,-0.008679249561885665,0.0625721477396411,0.06057691196139936,-0.031531052014531324,-0.02117277935693884,0.021278696092715155,-0.0333208637419418,-0.0064708102622223545,,,,,-0.04020412399073088,-0.00859766650725553,,-0.05976975141603997
IL15,0.02166114568485326,0.06678338025301367,-0.004381833703377205,,0.007087983121731062,0.00728346704732016,0.033922639162174355,0.008922770043010236,0.009944662594772754,0.017064925029026592,0.09148262992576738,0.0042352044799650514,0.06810786981196418,-0.006538179087035449,0.04180211576904671,0.033298792592116794,-0.013143441524780815,-0.004804268677468907
UTS2,,,,,,,-0.03860079096713774,,,,0.04514913923447804,,-0.007990377034689694,,,,,
BSG,0.013187348527250788,0.006339384321487967,-0.00802727736209237,0.05945939066442227,-0.016949679743400312,0.05363098874900847,0.001827505552903968,-0.03836668632566132,-0.00308903653492983,0.01915031706978944,0.08505657300724744,0.028771273516918213,0.060020043423098995,-0.04650523604828627,0.08107609102328552,-0.10257134421367402,-0.013227988977976862,0.059375576486514384
ADAMTS3,0.006904030438432285,0.007466183284862877,0.008547571845733138,,0.009577232726305056,-0.034115815444899035,0.029382831254863167,-0.0021506401513216836,0.08065261799184655,0.0019433708471008825,-0.014960192508872093,-0.031128515520687152,0.033807389694666685,0.05371861435610415,0.04070272077072391,0.04275600895829814,0.06400314705690835,-0.005101908379279919
CD34,-0.10244962042106437,-0.01823106954021754,0.05045136998749719,0.09004662536758183,-0.019998010098009014,0.09249135439093006,0.013048382464040206,-0.0014716320340749031,-0.03154459637447988,-0.012141894611388716,0.042588675503470994,0.0805882897381088,0.0279453930147343,0.08926956598613309,0.032757114079987645,-0.012674683107355993,0.07548012611011044,0.010280644747843605
CCL23,,,,,,,-0.013315037589432789,,,,,,,,,,,
PLAT,0.061411875178290956,0.0017665634229562053,0.024779060090913175,0.13189515044579295,-0.0055947899251590745,0.24247508288074843,0.028293532961446714,0.05702406904516842,-0.02057461600797946,-0.047879043133359334,0.05480094511309646,0.0946910327350704,0.08656943709212825,0.22602304779915905,0.04920910953392775,0.03744047553195105,0.0842239106696522,-0.008986554029776661
NTF3,,,,,,,,,-0.027216056989545136,,,,0.09742749217980265,0.14821943568637103,,0.07098476408604247,,
LTA,,,,,0.01569625546846682,,,0.016626021955949432,,-0.018728002672162306,,,,,,,0.021536303224138038,
CKLF,0.05856351304015005,0.04090567083136038,0.12154466240402291,0.1316957705817557,-0.013581172066575525,0.2948600216572402,0.021719805539253675,0.04157312092870066,-0.020047491520881915,-0.037937403879968995,0.04839855033838051,0.014028658581928847,0.04795471435260331,0.08617463299055868,0.011697608683539758,-0.012506879502805757,-0.04034661130602642,0.033360444531354706
CD24,0.0225750499430548,-0.010232033170278366,0.059139666171312576,-0.004039727667769083,-0.04169990900832312,0.15247476236804,0.0073394573535145915,0.017783460911712946,0.017712328778549183,0.013281314853085445,0.05440090690222985,0.09033444451968121,0.04547565808785057,0.11291639116725057,0.0745355872871089,0.06452765815806025,-0.009902300293355693,-0.043858891672329085
HSP90AA1,0.020883627391552244,-0.07812789556858608,-0.03791946225456392,-0.17853653167648084,0.021904772321915223,-0.24439735947107077,0.0025456322855288713,0.024577557963518844,0.05813512690680467,0.041363748898264316,-0.11954074284290077,-0.11002284890144252,-0.17695277420146452,-0.26089847600684407,0.0003742629866369454,-0.07357552179816786,-0.0621705218859812,-0.06421662616719379
BMP4,-0.024771110161729018,-0.02633261528055405,0.02361082972881883,-0.06800431344156424,-0.029064467608952316,0.3052379415421208,-0.03584367675668576,-0.006102641689512504,0.02233282823803629,0.027272316824013477,0.1306723731742605,0.1071442931401392,0.07089343346363448,0.08143406518928288,0.05695152725607042,0.04829042585691653,-0.012847237668197876,-0.03562760269431062
SCGB3A1,,,-0.0243657481946985,-0.04074524089509284,,0.07933504669503263,,,-0.01422157226895832,0.03896972453687228,-0.031800503594489174,,-0.034350373803693705,0.040099546100952496,,-0.03205267370276355,0.04269128562772145,-0.054411863823024494
IGFBP4,0.05105466241404259,0.05141101243694404,0.017043472962872903,0.011537065251550268,-0.0261602830058431,0.20379900404023057,-0.012958680201193744,0.0652453255362511,-0.036259745518820524,-0.027155939212278397,0.011905700393921366,0.08870585245971001,-0.014920441966081157,-0.0970970320978909,0.038638211550692414,-0.028551116900661172,0.03763227082674884,0.06596775662881592
RSPO4,,-0.007294102443259261,,,0.014732148200152688,,,-0.02978160989970654,-0.01422157018873166,-0.02597868809000353,,,,,,-0.0001927159853421108,0.05142455597657917,-0.018760050033117613
LEFTY2,0.055283594907700184,0.0024633499316488684,-0.04686549651658575,0.09801930462546776,-0.01897026369246353,0.14647328314328056,-0.0015710924771643964,0.12022276780707379,0.002996510068542826,0.006519862085451074,0.1308570510881085,0.008760443443871512,0.04050388096704868,-0.047485280539608044,0.06189212086217562,0.004126425905024971,0.10554734542274852,-0.04890742784508333
PF4,,,-0.0252755524773025,,0.0072346862290923325,,,,,,,,,0.04220194197349978,,,-0.0006697554759398165,-0.02674639668614563
ANGPTL2,-0.0672838476685226,0.07745696361298697,0.0009211641393641331,0.23006175104616955,-0.0041567927485900895,0.343876559075993,-0.03157078411951169,0.020015226078416853,-0.02114082173011191,-0.05031905771304491,0.2139920186978922,-0.017679356535304072,0.12918849118119183,0.18927537131734695,-0.03914442701262447,-0.037970067613769636,0.06843517524332093,-0.04886003057350535
LRIG2,-0.003426953403455428,0.028389019954386596,0.012536422600134356,0.03784722310830539,-0.03981918836880836,0.20150826645230605,-0.03575626433071816,0.00378974917270464,-0.009019433612700503,-0.015548378233146917,0.01756939818060689,0.11866175888098612,0.0585628716385915,0.06777593031188928,0.0046351645420743,0.005597794708971602,0.10158979235516837,0.014593683607423715
ICOSLG,0.005918655541292831,-0.029889774614475152,0.02780635989828916,0.12028397816954049,0.012493244346454118,0.11967898508425202,-0.006077119817819431,0.025800668127671716,-0.005239305899601103,0.00037662042033974433,-0.03526951872520046,0.005560595724241962,0.05392160147000368,0.06911592605531412,0.006826396556583925,0.008247948820092582,-0.01848538679820538,-0.029297727424733643
WIF1,,0.006373518723273388,-0.04547925412429435,-0.04769182909324199,,-0.2574784985446446,-0.04400705626509296,-0.02298176296184494,-0.01608363646708021,0.09039112122640593,,,,,,-0.010568848547697154,,-0.04907906646426142
NPPC,-0.04088055342957218,0.02731731335062807,0.04453099899361327,0.0433762441184785,-0.016313464681276302,-0.02640666658576107,-0.03150721727101362,0.013064331299241458,0.21138739509474064,0.032549528124733614,-0.06868467381625669,-0.031128455736509075,0.06037499020646096,0.025366247328919594,0.0017399870122826826,0.01363834244350057,,-0.02418056950059283
LYZ,-0.02339620431965586,-0.04429119904819745,-0.02531317375850055,-0.06003857736519286,-0.030891295634087206,0.06682431182199082,-0.008982356904355452,-0.00655108086150481,0.00020177928771513006,0.043826284977535976,0.004022477464538429,-0.03204594469166262,0.08084942706421151,0.03696880197923799,0.07985494125925001,-0.059834545963390946,0.04744917189164548,-0.06522444139572088
EREG,,,,-0.00745337394544621,,,,,,,,,-0.024775534290942598,-0.047775139111679576,,-0.034533418591101435,-0.010268259802064163,0.08414330333752303
SPTAN1,-0.03379517424097227,0.056023921853884745,0.007364343315565794,0.1321425507773273,0.018746045090422516,-0.09320456650539086,0.046297867668753906,0.006668326793404416,0.002333869927106205,0.06320940421279062,0.060866958670443914,0.09395565610688066,0.0743722134075741,0.15627012313515712,-0.0024715113913937555,-0.0017423268584565593,0.03283683042352024,-0.024768002376150365
PTH2,,,,,,,,,,,,,,,,-0.044093855210328145,,
LIPC,0.060803377020581535,-0.03809873193366487,-0.03094391977954803,,0.000587730431508733,-0.0407578859488999,0.03467726233009923,0.03158445374748278,,0.030318107298058172,0.1315767440997612,0.005538088590955809,,,0.02928212719014457,,-0.009290498947953635,0.018910285945207155
COL8A1,0.05928636148189738,0.007562653595394858,-0.016272140382854742,0.05504453661268123,0.04195435297829312,0.1451980926263904,-0.04104006006963316,0.03684808932362917,0.023149263252976345,0.006259734763178275,0.0788443413501526,-0.08214582027718335,0.0913933491052057,0.042315996252416624,0.085301325016246,0.021917765547312694,-0.014428750396837086,0.08843635614344922
GSTM2,-0.03702126871544042,0.0050490545755000876,-0.010935681506986731,-0.030815800570937812,-0.010838129684998565,-0.03576965434276994,-0.00320803074358761,0.0019448951910958515,-0.007469743991506161,0.028381642995493915,0.07043966928642645,0.05141712318434506,0.0765184123650288,0.033706958950784384,0.026726409814915364,0.0022615290144275607,-0.009987402566519308,0.04779227745727218
IL4,,,,,,,,,,,-0.02313255265276404,,,,,,,
SPX,-0.012851319480055122,0.057114088906649554,0.0651872577025421,,0.018134478400619082,-0.08182931673129008,-0.011419224152283079,-0.06651603683320002,0.02619180039629879,0.021114435629494242,,-0.029203202624947664,-0.01717793305427915,0.06009550629571208,-0.025392050628942616,-0.05599427295889451,-0.034890139764726914,-0.016378846678945735
MFGE8,0.044605316466752094,-0.04739418866751023,-0.006539128816347795,-0.01889182374543982,-0.036132313429554676,0.0908414771052202,0.024921153674149463,0.03313771939108363,-0.05444714645512522,0.009171217613566863,0.10130426731736207,0.045103157760102375,-0.013169036281627515,0.015183231746134535,0.014120415093827495,-0.05333996466521055,0.053128835477158326,0.07421294449826694
TGFA,-0.058594957701192524,-0.05757726019461667,-0.008030399215185315,0.07210552324244696,-0.02127611805636079,0.15689160296823365,-0.0317928297135513,-0.0295227919005015,0.003253303511268203,0.000767316612643276,-0.019693690973427283,0.04056575495598725,0.07720880841252965,0.11819265112586252,-0.022933973890233512,-0.058543726951862864,0.0747957356529902,0.06112574078214483
SLIT2,-0.024771106197979918,-0.013115404728537249,0.04617581271032794,0.050464396219426416,-0.007068154747340694,-0.012792252276155226,-0.004254869152358186,0.0018451319402257563,0.04285453156956702,0.05587219049725653,-0.006353829409463831,0.05152162563675274,0.08122005908552075,0.07259549915881632,-0.0015203840336259786,0.023664723600309436,0.09932942741573747,0.05633922916788239
PLTP,0.0029816822738919294,0.013441056121297175,-0.008955320175020924,0.20093683809950263,0.04961506879086323,0.06476243554828981,-0.04502800993448331,-0.004612443702336676,0.014757542092319397,-0.0005648450375786166,0.06590286184978494,0.0077918610088346905,-0.017416956477317905,-0.060365884762153876,0.05860497092803747,-0.022125550982578897,-0.026918811308986042,0.05735412816451973
APOD,-0.019363813887496147,-0.02877037894188049,0.03187217222697695,0.295479652779448,-0.03326685545566844,-0.0813498036963975,-0.0007105649514550483,0.019744274745616484,-0.060024053417044705,0.05365019626303266,0.08036911531110581,-0.09471146405553103,0.2080243360307353,0.2911816077586183,-0.07739353350404747,0.010844349075883596,-0.05864208845945954,0.04398169425710682
B2M,-0.013082933997223899,0.07147304414442418,-0.006430136698585423,0.04698348844159347,0.030100774902095603,0.2054122750180621,0.000421410069467357,0.0409632185568172,-0.03334938703446649,-0.03504750016551566,0.2316591275924455,0.022564772372147126,0.063558524742914,0.03640130312650339,0.0622998918126928,-0.012482768514917263,0.02211800494664652,-0.01940965077892521
OMG,-0.051860181945983554,0.07956925185740955,0.05610495432318968,0.21562626643637806,-0.06271697728610699,-0.02695080518988966,-0.020327859021843586,0.03279181172364553,0.01219087102240344,0.059585958321741746,0.12530420905610087,-0.02861886339124145,0.14026852175192153,0.2665079891654853,-0.013054346235272745,0.06113590238233009,0.023244862582826927,-0.03323905459248227
CXCL3,-0.019383323223385675,-0.02038712682210097,-0.0624172158782435,-0.07421398020975084,-0.0318597509937704,,-0.015364188722474257,-0.032097486169244814,0.003745685331289293,-0.013487553310338614,-0.011065657420108198,,-0.09982363559368325,-0.08588141642442,-0.022639238324316233,-0.03259122107632732,0.025570570841167956,0.027547079670382058
CXCL10,0.046108228591574194,0.05754200349475351,-0.01308788076965258,,0.04809410898792063,-0.010930213267018924,0.021120857643853824,0.039015635643665024,0.012962309053733918,-0.021433354443633368,0.021042602704175618,-0.02388679188523253,-0.04760823081821334,-0.03253628437221657,-0.03049988308862879,0.06449732352970601,0.057863624168431445,0.006300446340798565
RSPO3,,,0.06999690691952945,0.06639732385885283,0.04413192880909945,-0.04542991828886631,-0.01921533214114366,0.028895946320817472,0.09162055319344209,-0.014094233262177373,,,0.10357208838428314,0.03395658142625858,,-0.018678047632304618,0.02896324869465286,-0.002550709529505292
CORT,-0.024069602557277792,-0.01363548191734268,-0.03788851884521,0.1322293398827196,-0.0015124527934099693,-0.007440970506849971,-0.03325643735250101,-0.015442241687896853,-0.006880493421211304,-0.01649500514872446,,,-0.009587230708137209,0.11285502528984441,,0.03748529244273234,,
NCAN,-0.0595412441256523,0.09478263094052672,0.024031710811217306,0.09577637015298589,0.07516770243463307,0.16698955893384165,0.0531101540460259,0.01453573338256604,-0.015251003820172528,-0.005818452235425816,0.002861211527671186,0.13100631984930422,0.12484025016572915,0.24359754400161396,0.0038794562380905662,-0.010649032052985532,-0.009565614109682557,-0.028503378037624406
PRG4,,-0.04292219092517146,0.039260890731367695,0.028276897425380167,-0.024625308789311223,,-0.01664569818791153,0.06198012185708586,,0.025224608514147828,,,0.12518765972898838,-0.0284426629480241,,-0.033825382887901344,0.007760252681233571,0.043787393988081146
ZG16B,,,0.0571282416271311,,0.043452983505481636,,-0.01797170614498925,-0.02034647801599777,,,,-0.02889973262326725,,,,,-0.012714246475835364,-0.022817419478689684
TGM2,-0.02157504795014257,0.014490217522914893,-0.049824177942714154,-0.06871041446903331,-0.021633448560934826,0.031204603355542645,-0.034919974752986346,0.03273098491050497,0.009206405283567663,0.022458525120320615,-0.08333240058779945,0.12946501439160316,-0.0036049260092354527,-0.09985888463417895,0.04862840350744412,0.013361458171910173,0.0066037682900442745,0.10027184267855567
VEGFC,-0.024069604107043445,0.008703317093579797,0.021005297182524287,0.027931819380843825,-0.036562446746160875,0.027636922879236116,-0.021946307947557142,0.052462140453389684,-0.016509541829969842,-0.016816954391688274,0.21694872131391016,-0.03745979305460268,-0.028458388965923863,-0.061989019954801945,-0.01251114031394511,-0.006650153597175879,-0.003509414187929521,-0.013070569939999131
WNT6,,-0.02417022753115781,-0.02119112350256423,0.1076909961335386,0.0004428382305551117,0.0338387962016734,0.1013606667120558,0.013949568057599768,,0.03172479151241516,-0.04058165732342846,-0.02748364911766247,0.04107354767176488,0.03828023251019671,,-0.036797159283438824,-0.004446228331281411,-0.023577240041308425
NRG4,,0.00974303898902961,-0.02244171175282493,0.1581766838500283,0.007696515413557878,-0.03210210939527345,0.03576391094381548,0.02081000262553563,-0.02563858456621546,0.05129628164608771,,,,,-0.023978375987528444,-0.03661313363537934,-0.02911399909933566,0.02418912250386952
PMCH,,,-0.02586528051665077,,-0.011771991804413644,,,0.017957980928508456,,,,,0.01265841964974396,0.047572856501371816,,0.01523059765699577,-0.005750764028414843,-0.04540721863570066
COL9A1,0.009813119517296768,0.008532572922913473,-0.019354411371578454,0.09035875528670996,-0.03130161057630335,0.36258065056337235,0.05739371576673038,-0.0341543538486527,-0.020900986123698336,0.00880314807223566,0.09101379370222282,0.025814677835763536,0.025398927751276085,0.24769798794963876,0.038519024750495456,0.021471220950536,-0.02485209946581449,0.09164514041395545
