,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.016494118206727394,,,,,,,,,,,,-0.025545682577550452,,0.029127866013239474,
BMP1,0.06016922135584099,0.04098976871760657,-0.03270515561957157,0.04403203913673279,-0.028204092878114696,0.0022038373941288348,0.017032224679455577,-0.03135097442676056,0.020662378229908736,0.05606347958120697,0.080522676001948,0.02556683108611789,0.016510433062470662,-0.044742869259618505,0.05626440284291469,0.05564110159542101,-0.024090913824388053,-0.01370452528011983,0.11812513382127741,0.02180774664829616,0.021266819910538838,0.023575189345141072
NDP,-0.013997126010362328,0.04675086106295952,-0.005783003462473608,-0.023452279330158986,0.02465683273349091,-0.02603100473693352,-0.0014846891031973946,0.02251044870289036,0.03379339388438085,0.023937075099049274,0.07092627459136683,0.0003369214089471353,0.04857443646871451,-0.015357274684769141,0.04305518139593829,0.03156220175305404,0.05666528365292136,0.02219920977758037,0.05960363165955862,0.013366258527453791,0.08020692756730767,-0.016984690140961736
TNFSF18,-0.022885145688031565,-0.037015189831701344,-0.013633132730488686,-0.02419451206624712,,,-0.024493270369992538,-0.016503115957057116,,,,,-0.03097601565009695,,0.02369518658369714,,,,-0.026344811534450716,,-0.02299702276970258,0.021815751312659365
IL36G,,,,,,,,,,,,0.012159944890817207,,,,,,,,,,
RTN4,-0.019117732143518383,-0.05864023884957561,0.022577149528380427,0.0034113450486278653,0.021066838384324334,0.004450723290204838,-0.04636850710779982,-0.022267507251143317,-0.0023809509273438586,-0.07538800160877195,-0.03773050317999864,0.011084423211895412,0.029188085330278748,-0.11321778444503174,0.004491223089382767,-0.06979240319444263,-0.021701012830058444,-0.01859976293978145,-0.09460355002003963,-0.03456490913767033,-0.022915505271286093,-0.10364498884050662
HEBP1,-0.00026042864939829257,0.03473716185729382,-0.036411382851778716,-0.0051859901056462866,-0.005723055961232898,-0.029974728020385557,0.0940875963765249,0.007674631750447309,0.04443035488489836,0.010629475057852906,0.004203255966060649,0.02135332353621799,0.05415074936977687,-0.0909217830127872,0.033648510523129706,0.003513900951099546,-0.003047708006710685,0.015989738547794043,0.0144902055937787,0.01905534779970244,0.04879450086330028,0.05010800256427196
WNT7B,0.07310096622785475,-0.07170200702058621,-0.03218850965696137,-0.024824179417711922,-0.0227539901867822,-0.04991130669922633,-0.006005261134502126,0.006759592034816316,-0.02700132178418522,,0.012312814510277522,-0.008190680666289639,-0.034101569804053274,-0.05820465662457749,,-0.0513064142418584,-0.006642975709304978,-0.004349650964749182,0.049148630110311786,0.051801982409653606,0.009780763636741392,-0.0005960916842992652
PTMA,0.053078981592234994,-0.11475288966959642,-0.02321444918602742,0.03975520768674086,0.028054911373527093,-0.04867684034046613,0.012412284477557968,-0.046584308012210245,-0.0012004020428504458,0.13469699294974485,0.11772947441530468,-0.015546783875886193,0.09588095963300784,0.12104718728531763,-0.008557828709663762,-0.10224298839180662,-0.0467755244418294,-0.03158617304105225,-0.07261089844741607,-0.05693232735215232,-0.052751383328707664,0.07211661272355926
FASLG,-0.02016110226795097,,,,,,,,,,,,,,,,,,,,0.008337575425974242,
CEACAM1,-0.02799386694271073,,-0.03264579354578596,-0.01905106462924063,-0.026274335196948783,-0.018242960832514324,-0.019781626184596186,-0.025955469796506387,,,,,,-0.0438295660273414,-0.010269537190442166,0.04930252904994999,0.00892198365402528,-0.01864862236582607,-0.011936794755375341,-0.01351765766452986,0.026192630290584926,
