,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
MICA,0.05010039303474499,0.06826775517987674,0.011640469733089603,-0.007705049689335954,-0.01741526294772193,0.06917932143195606,-0.03956651804759643,0.19397970232423908,0.047680455504771395,-0.009575660390794724,0.06930269947210753,0.03868879170393886,0.09300276576580653,-0.04478458108283712,-0.02588022902135923,0.054879879382895715,0.07651619251940088,0.09360206291205997,0.05852565679589552,0.06762484705006257,0.08499765931869299,0.057030349986312366
TG,0.05331060349547348,-0.028060523753971424,0.03139265010271213,0.012726798315236746,,0.04731222930105722,0.09945789525141084,0.04549420545467922,-0.028724852195251106,-0.012063748422302019,-0.021530207804773913,0.051688026256171186,0.05428372837262653,-0.012295888496389342,-0.05239679761973345,0.09174906219816918,0.08409631343279568,,0.026677654686369533,,-0.023188016507266686,-0.06613638891008787
ADA,0.06794483499213036,-0.017132727218236242,-0.04569704706284648,0.06138851783416253,0.04128678792500906,-0.008621967304422702,0.048669928648396456,0.2704915477534629,0.08311780771710464,0.014596624875077745,0.08873230170454287,0.054508402100738824,0.03923394806691209,0.06259962589496099,-0.0938954781276363,-0.03945536196940755,0.08782300760444038,0.11286096694350264,-0.024188219064840873,-0.06440199125927715,-0.003515389410116382,0.04116650691587162
LAMC3,0.04149191712178933,0.012680076814267837,0.016955322012667626,0.013525622244399025,0.1288521817247939,0.017446789570691,0.04795124549600675,0.27394368248029066,0.008356051867721282,0.008578913227914604,-0.02986474248176316,0.01545934681660509,0.05551898403017882,-0.032683713242482135,-0.0697933561616348,-0.01970357118930074,0.04901912667155199,0.07753346156533257,0.05836417856945031,-0.037154179664942555,-0.05501876830738332,0.029815466929316168
CCL7,,,-0.05146748465660481,,,0.036222492178657965,,,,,,,,,,-0.014760175594778442,,,,,0.006614325621530227,0.038482072562884315
NGF,,-0.024516918669945334,-0.016995593839805714,,,0.10186142053632034,-0.020532833585183086,,,,0.014854505264520656,,,,0.052711959871910866,-0.009841244842186628,0.07274802359399984,,-0.014715087147551867,,0.0008649735706283851,0.002505107774753159
TNFSF15,,0.020261287390958248,,,,-0.011687645034902949,-0.0249313614483001,,,,0.027843983653235576,,0.10381793454983594,,-0.0274916167231532,0.08168206882531406,,,0.03524506366861803,,0.022186232371836548,0.007672211730443572
HMGB1,0.03854912972090503,0.03754286541145616,-0.0521542725877912,0.038433545283405576,0.03458990738465693,-0.0618873834775621,0.08224110534293093,0.344232215797719,-0.01570858118582201,0.019349078663192177,0.04496071650138987,0.015005829648475024,-0.12540322146402794,-0.15925048417228785,-0.009657676608109084,-0.056707776733987574,-0.07055629749097019,-0.004695371595087798,-0.06360727247682525,0.10378160404235219,0.027330117247390012,0.11639250060780786
ITGB3BP,0.0147799907183803,-0.003678068863114267,0.061636357992699516,-0.009187733013371755,-0.01138888111862885,0.03163819952657252,0.08052741383594104,0.3291091034146513,0.009658883261037457,-0.012398571880907584,0.03427193546799479,0.06931340028091867,0.09683275101963396,0.05571768399751344,0.028777668525745294,0.06423395205708106,-0.012017855518667263,0.08555108220751978,0.007287818835712471,0.006801948426182848,0.09428240500817078,0.049558342834070325
AANAT,,0.006191867578976631,-0.02127207318062312,,,-0.005618178982417239,,-0.02855372726099563,0.0220270219013497,0.0012920852250242817,,-0.005958237833159203,,0.09853577605685002,,0.003094002433807708,0.03760109539648185,0.03434721312414123,,,0.04516763215691989,0.08140640239212993
RELN,0.052832196741146,0.07362009750123054,0.047432043795061635,-0.019149975477286144,-0.016109634423435406,0.044042714220490206,0.0243229871494766,-0.1049520018319856,-0.051555891435222864,-0.025965021947369313,,0.02011641703078637,,,-0.009932384784006003,,,-0.03385482280855666,-0.03941618385374431,0.0745153052380332,,-0.025306429760151416
IL15,0.05393927521701366,-0.007547947983830851,0.04685780410738164,0.021360957857742557,,0.03917027525397671,-0.017740145822777244,0.09364892734560094,-0.026675523909806348,-0.021956775628117556,0.10844643917186458,0.025852630279072728,0.06554345334022439,-0.03175115092772816,-0.0299012220619747,0.006153372597646096,0.001308877012825664,-0.04667846653530981,0.007623824618593441,-0.036719082035314654,0.07617222364602767,-0.01144565940009666
UTS2,,,,,,,,0.1451569967220367,,,,,-0.04754512752970771,-0.001000705016467404,,0.007449843128077303,,,,,,
BSG,0.052859817832186656,-0.06872864123332817,0.045797444613463446,-0.008486246433400296,-0.013146977514016833,0.0018062618996820426,0.02668685786380049,0.008261349131473078,0.11574227759344843,0.00015030253924923814,0.06320002682480226,0.06885780760483047,0.1138910192988594,0.1170705340282179,-0.02852870116531341,0.11613821591612844,-0.009930401368276333,0.16927947493672313,-0.08898861916472844,0.02275424328955982,0.12863656937565154,0.0547991252374713
ADAMTS3,-0.010164978231846597,0.04036586885009159,-0.026977619263936273,0.005995956229597539,,0.05260593165853996,0.013152680291867861,0.3875495171476155,0.0023130232929712315,-0.020581607918479936,0.1148936973524303,0.0014662247383760041,0.13338252491327782,-0.13517909042218437,,0.015797772320148597,0.0802646949240927,0.10892882421368236,0.024141279840089642,-0.04221620344216932,0.1972383532345362,-0.011826469726158813
CD34,-0.003924868260629753,0.0076347409722120636,0.0006615105438442536,0.04383738462186492,-0.027153426764403514,-0.018987611285818187,-0.034850367437283626,0.22991350718919717,-0.022295101997554707,0.01868843337361707,0.04982225006316993,-0.05023089623692678,0.019954258902861545,-0.09546931203794358,-0.04888566184539645,0.039334520839513026,0.04293069952116699,0.03671384264538994,-0.011784385679058247,-0.034399843391465484,-0.07131788689458819,0.020442053461943076
CCL23,,,,,,,,0.09993128126923877,,,,,0.0452876638761547,,,,,,,,,
PLAT,0.07289584542737199,0.09516411591768807,0.0142856002206685,0.02146154061904885,0.0020320407691927283,0.011823859078847022,0.11965751855724048,0.3780853100132756,0.1247698691877326,-0.048142238935083966,0.02117335855990775,0.06026064353509389,0.0072058667909801555,-0.07921680526928508,0.03320486437314885,0.05544008845657508,0.10528247396497736,0.12232320462279439,0.010495012529439022,-0.04034102918696439,0.03609288992028144,0.0936698856228055
NTF3,,,,,,,,,,-0.0009661980057897624,-0.04905665189459006,,,,,0.03529537259552047,0.02103389127701783,,0.048875805699095214,,,
LTA,,,,-0.007354260084567361,,-0.012265796628117226,,,0.05425435171272585,,,0.027990362451455007,,,,,,,,,-0.05895976185653578,
CKLF,-0.04461515482920423,0.0920737981387463,0.030009932049103953,0.025629156904525885,-0.006598167146766551,-0.05319186570602877,0.13034273314570174,0.3655510728100069,-0.03210277111570511,-0.001283119029215399,0.058347390620080666,0.12653068715537516,0.028381565900060284,-0.01808018465718541,-0.07363777238063382,0.05799939090145721,0.12822909545568956,-0.0657986646901581,0.05173172948657065,-0.01214385902536564,0.10386856671135622,-0.04512232667693293
APELA,,,,,,,,,,,0.08607268739470866,,,,,,,,,,,
CD24,0.013968123450355726,-0.022120654728469715,0.048941538452673995,0.0434029141569617,0.04618328876118553,0.04287764121386171,0.0396996632243228,0.03489413203949352,-0.08142129127259605,0.12783105205658787,-0.08062392520062647,0.013893995559767194,0.05247061170850817,-0.03341771086005851,0.006110007030754923,0.06123107590029144,0.08713765521877608,-0.030579657910583608,0.06417365939174573,0.03330637239269019,0.10419560783901588,0.11391350651815485
HSP90AA1,-0.0849912243528886,-0.05752650763217754,0.011683656210247046,0.03976550559804876,-0.06239237213009715,-0.0712362747016135,-0.1378277155627706,-0.38398678949899284,0.017594889115289832,0.041593923737114506,-0.14734796493193025,-0.079035798903766,-0.03846418693949461,-0.11794403211812589,-0.12783068825294,-0.08858678078052579,-0.21935247669080538,-0.00495939795152249,-0.03731238242684916,0.01357115513593717,-0.02282843819946014,0.0018695338432055974
BMP4,-0.01676571974355751,-0.04820248473079048,0.020584273140413424,-0.023880924070137532,-0.020462119032609777,0.0122916445738977,0.10834480252287612,-0.04848277908659869,-0.023771942830227235,-0.0373240635166391,-0.0025292600041070474,0.019333536647289176,0.06636420619369832,-0.04458445587016841,-0.060160105013183605,0.011039727978830878,0.04726321150389037,0.01903348801589598,0.059819735241910456,,0.11592219739279339,-0.010195723928340322
SCGB3A1,,,0.007342180414758256,,-0.011168324802883803,,0.04370924182268459,,,0.033676116143579043,0.05433414159643705,0.0038955522113711285,-0.02239609847926622,0.009827121450780213,-0.052439455062203495,-0.008496325504560334,0.08720743464531416,,0.0031746365467266936,,-0.00024615006477577946,-0.0016817075702027378
IGFBP4,0.09156439257529518,0.03528633444542717,-0.009936874424002694,0.0789407449687692,-0.027641823517726486,-0.004113898546090592,0.06472362580489999,0.27028312586827624,0.07792851004280642,0.011819777125410198,-0.022736067813554483,0.07994552364358136,0.05968645495535849,-0.11599006274975562,-0.009216471958178998,-0.03909828309522925,-0.07297890486648996,0.08443027398554069,-0.06909620516307345,0.05325824548410136,-0.04774850727141539,0.04639950105075108
RSPO4,,0.003967417325068734,,-0.036418968236558165,,0.06668313208850275,,,0.025199920277308375,0.10735597718583964,,0.03363194698447849,,,0.1398927309539951,,,,0.029913662246969456,,0.06090471773237646,0.05227688298185979
LEFTY2,-0.004777522707457575,0.03397260557329424,-0.022455972110418387,0.03506404381311094,0.09842531829749866,-0.01546384405663734,0.08745802436518643,0.3423560247318727,-0.0068098637887185265,0.03116395242802311,0.09646043255274912,0.03989546886642895,0.0011805307030176336,0.05994095918308165,,0.006987210938737071,0.025395603218166533,0.13490006281391687,-0.01677956002041155,0.033311580576790706,-0.011696788948540792,0.14695810518889743
PF4,,,0.012892380072268861,0.04169781693289958,,0.016512030350349104,,,,,,,,,,,-0.04913215983011767,,,,-0.017915292383325423,-0.009567931246855541
ANGPTL2,-0.021854105064114858,0.09634320345454021,0.016598058410213955,0.041016926998852676,0.052644031400283585,0.07116277945352328,0.13733174300497478,0.2709834313843697,-0.05502872999549868,0.07450586829232161,-0.09768135912855086,0.07427840805368566,0.06982100775381826,0.05327081995711834,-0.01773344920345385,0.016286852183283483,0.10122342680887614,-0.00870972177757247,0.003784841073818315,0.07086821546358835,0.04716598103442962,0.11413342500847035
LRIG2,0.05988638500105486,-0.050888285893540934,0.06120972570061393,-0.03659000735335274,-0.057795276505482385,0.02113390687747829,0.07629045887427259,0.2287603041500315,0.012058709793335882,-0.0066462837164063485,0.008807514009722526,0.03911051129832938,0.023070635514260716,0.03205964271919722,-0.01603143311128082,0.028132965002633407,0.11942464843536665,0.033385154470549905,0.028250423813202304,0.1039951048336707,0.10599888290468754,0.008500622750623969
ICOSLG,-0.006820212788856705,0.08039650745398687,-0.023520992499741933,0.04833001402786863,0.018330379600894432,-0.03528760200365682,0.07815640676287787,0.1619101421313764,0.047847802351058816,0.02958179972392407,-0.01640785052330361,0.011745074104931797,0.051365071691313303,0.05969423215045115,-0.013056293336478933,0.11189412041993936,0.15032570912361637,0.04143999635587039,-0.01727513730387783,-0.022836976502184646,0.09350537591216133,0.1515587702979495
WIF1,,-0.058803689456463595,-0.017953807852635763,,0.012444381018997499,,-0.09372659939427352,-0.2519914720916981,-0.044530989252927373,-0.04462172694878778,,-0.04137137721810348,,,,,,,0.0523926300885865,-0.037364847620739765,,0.03561921264156252
NPPC,0.10536583133697287,-0.0892389142454257,0.039742122422369554,,-0.04979863507221704,0.03521855886720005,-0.03419147654680812,-0.010018473758560163,-0.03954160580749507,0.011912419531225394,,0.0918878711589315,-0.006153436949580113,0.03227722614692442,-0.0056811282474880315,0.010379788236099136,0.048607843975877536,0.08191859168819428,-0.04455640296164254,0.03611815571013876,,-0.025875139547572288
LYZ,-0.0480329502183304,-0.022763553167991717,-0.0036050403779146886,0.012226141879475847,0.036741306697888595,0.06598914870978188,0.07496275979603438,0.25687835717703644,-0.017050525005995663,0.020951163557110897,0.08717260416413812,0.059654624853089734,0.030538393505172425,0.06084669197595357,0.060392971031099994,0.0014128557759163073,0.10945965129688923,0.05501822671716765,0.022961567697392597,0.12145397707163287,0.0395306477068292,-0.03446430767506802
EREG,,,,,-0.006514712681455888,,,,,,0.021006757026607377,,,,,0.032210324838912605,-0.06443179752759398,,-0.005036292239621147,,0.008940852077799254,-0.027854248584929533
SPTAN1,0.07458827640418744,-0.050851365353100884,-0.01598378403455488,0.03343758940881178,-0.004432499892277331,0.003745587998438841,-0.018980330400252498,-0.1382313821707787,-0.04391630718227188,0.048238909593434444,0.08665158525683674,-0.05760305299900886,-0.03881013212666148,-0.051062751515824685,-0.10874748835658707,0.06370445770701808,0.054118559806891474,0.08845436179188759,0.030248355989044032,-0.02347702951932245,-0.009595155705445715,-0.09107433006259953
PTH2,,,,,,,,,,,,,,,,,,,-0.006644325500161383,,,
LIPC,-0.00041924977768453137,0.0008518938711855505,-0.013883700101434922,-0.03084187457735355,,0.013186699641660946,0.057369485400817155,0.18969004640239565,0.024151451653264377,,-0.038074222909497316,0.0001396969401570861,0.1738139171979458,0.1648066704474983,-0.09110477346727283,,,0.07526817462355796,,,0.04385929238879897,0.0021425902331722742
COL8A1,0.04445599819303679,0.17972854036978875,-0.014795163704808406,-0.01942757928545836,-0.02403157972492566,0.026097607352637858,0.0782175874696358,0.1205239601374519,0.06472186710471108,-0.06828886538047592,0.05184819121103416,0.07155731414929076,0.021239799622499087,0.06006992535946235,-0.062030334174819755,0.033014171232521566,0.09365204180657509,0.12846325146961277,-0.02045700131478531,-0.05077732477144224,0.020749180947822164,0.08308699612030615
GSTM2,0.01051236170633354,0.04203452155221004,0.010416644148239425,6.146190982430167e-06,-0.006347151856816133,0.047089725211078404,-0.015001682050118254,0.10551590420177868,0.0008085470123419736,-0.02296255173240117,0.03405789554976241,0.045577588481090725,0.008061710074535922,0.009370845585942863,0.029157107238092193,0.019822501864771764,0.1274418709379453,-0.06759859390436503,-0.02978971509115122,0.0058174981796372495,0.058760238129260574,0.03374584185045865
IL4,,,,,,,,,,,,,,-0.010335629244514843,,,,,,,,
SPX,-0.031370127448369284,0.019267270925997226,-0.014013455645552142,0.007905535008536907,,-0.005786842432775285,-0.028456596090494345,-0.10649035529225777,-0.06910548926381896,-0.004715242193657474,,-0.10085069357444168,-0.013504359679233186,,,0.0046520194069420515,0.06741982002056576,-0.07623480743592136,0.06845837104426741,0.1325635654432724,0.08227559319141929,-0.008411839157230252
MFGE8,0.02947570875826332,0.151274105707717,0.005925538162700069,-0.04332565406153548,0.031380441667573096,0.04522968440102728,-0.023274835748208267,0.06734122275017017,0.0875345738319732,-0.008299768373455436,0.0553268865649937,0.026117261528118305,0.029410711482716647,0.0026190180422585737,-0.086178277442469,-0.05507146037678469,0.047217038260809696,0.12836960779977416,-0.04173364329196397,-0.005524814975460193,-0.05312662072584731,0.09193766367984434
TGFA,-0.013865158716290524,-0.06097908686145859,0.05476352772874661,0.07191837824564275,0.00855355752355902,0.012791525667500428,0.02914890817235267,0.15278674006286805,0.09660878280077495,0.02099491547816513,0.1038738305256763,0.024865937603513053,0.1061943499336994,0.025150852928233755,-0.002267288714464581,0.011619364297910032,0.08454037187340172,-0.0037451129421680386,-0.014960189667581128,-0.04527445765689308,0.11501030376547636,0.029267996743198334
SLIT2,-0.0034737256923584097,-0.04525076183511321,0.013899498123881372,-0.007382014309591989,-0.02950290833539301,0.03643755512970731,-0.06919492374774222,-0.09285169959094801,0.002580618316146147,0.044249022891651515,0.1106843919052143,-0.052703494481377094,0.04909657769112405,0.025055166122309524,0.03135533361631337,0.08866635998489414,0.029776677084512215,-0.006259181014745855,0.020408892420076666,0.14695185077262132,0.10765771037077242,0.11743766401493151
PLTP,0.016152827449921768,0.015846613289694788,0.02488641277433612,-0.04248981410003441,0.03424561307202,0.001070987432182991,0.055443628124435484,0.37038391439035595,-0.026232331084686988,0.058349600239141285,0.04340831313034387,0.009672233633754124,0.04216492417779453,-0.012459131103283734,-0.08792964518168744,-0.012773889319161227,0.0096974303492084,0.15527790473968264,-0.03288452670262948,0.15046142349928093,0.004083201265958771,0.05461300868876617
APOD,-0.11899861496124069,-0.07379299072514704,0.04531571441600121,0.008120243931064199,0.02662335760613496,-0.07038097883304355,-0.02984467718416106,0.14137264503290511,-0.08537136638117727,0.01552060729383921,0.057321812241261136,-0.11099879246151509,-0.11915520141149302,0.0340165452834314,0.030641519189339408,0.06300655011479495,0.15565098108745984,-0.14097639465797315,-0.0007833969287012032,-0.0561917230677003,-0.09327997125795684,-0.09964912357112973
