,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.05023539554373647,,,,,,,,,,-0.014343821614019585,,,0.09752962593614586,,
BMP1,-0.009301021033158626,-0.057104605066821176,0.02277973674596367,-0.005234721550811189,0.08757901576890126,0.010211043489932833,0.09121411683110164,-0.009894837259154353,-0.2274586227524163,-0.09679898654801386,-0.024238729883171512,-0.05638150170051145,-0.057466806249207456,-0.024076654771117412,0.18481576573193678,0.14203702422395634,-0.0224291120948007,-0.12226759985142756,0.05808661625488344,0.0215205056152373,0.010747510629733574,0.060229594935609074,-0.013301128218181258,-0.033156228820573126
NDP,0.011882521067052447,0.004775969445559991,-0.02831432299022262,0.012944294760950848,0.16052464395080515,-0.0004637478780263192,-0.002472397131199053,0.04903111162736387,-0.04060861572941077,0.01236325816446374,0.019687647611488692,-0.07118370978380928,0.05172336731369797,0.04907785762796877,0.03871366802085218,-0.023278156477007806,0.11714425253158943,0.08145457901043573,0.09534708450637502,-0.006119064761060519,-0.029155210098567242,0.16962921291543331,0.028585419626366574,-0.02723685709566449
TNFSF18,0.008714333760821277,0.01642808643395786,-0.03622019456471293,-0.007054248603947154,,,,-0.003659079811175244,-0.06913707053324557,-0.02299696324762951,,,,-0.05770551751972644,,,,,0.04806884095558356,,0.14944862434378955,0.05051149873759474,-0.017770775716365136,
IL36G,,,,,,,,,,,,,-0.005127855967923863,,,,,,,,,,,
RTN4,0.023217054130346686,0.03788487146992138,0.0504885282681318,-0.0023106779747436314,0.0616127668874893,0.023637775869461062,0.04541205973561797,0.09020615067881207,0.3085977219897843,0.12775547912619467,0.06018327901204291,0.2037877813044095,0.1596548458458774,0.07794607833815592,0.02558694651894316,-0.07365512865695195,0.06134082692986196,0.08160921786444711,-0.10832510867491224,0.1506353128564145,-0.07730527800978247,0.0009467082239248251,0.1165937641066271,0.05547033862092832
HEBP1,0.04877473959515726,-0.07130605621019424,0.06343898704948095,-0.016232177637249816,-0.046511218603441984,-0.010221068113040074,0.0030862830818513113,-0.0008799580181728664,-0.17988232647894326,0.04206889070575253,0.0020247405942560906,-0.08026237155263351,-0.021456871206798372,0.09290436958079931,-0.11709952640363082,0.03982246167694449,0.0692680426140177,-0.0077258863309102475,0.030091182916565432,-0.0008317143259376171,0.06427498458022284,0.1364361431037482,-0.043330046608730986,-0.11995209968472487
WNT7B,0.006864062370584479,0.14489468748238674,-0.004025927842533072,-0.03960575217251448,0.009701947436122838,0.07190461032931443,0.12085768507590366,-0.00866166459379426,0.20488263822720776,-0.03990753399528454,0.04552249070889526,,0.05988455368055274,-0.040030450389149756,0.0018175024650491382,0.10066846503768308,0.0010491953292789313,0.05012655495156511,0.0015428202002157098,0.010448401476157474,-0.04804434536166324,0.07720375969138439,0.07744185863490646,0.022850654705751282
PTMA,0.022290669337931956,-0.005299212730948448,-0.004144690583499411,-0.017722231347805283,0.12865432518401368,-0.03279654890634252,-0.02798108400541522,-0.004471643941976968,0.009127510120906781,0.055084965796894335,-0.06611104090554912,-0.26293501210469755,-0.14118222641645142,0.05319958638840382,-0.030768669977279384,-0.05523021659640228,0.02297625391681798,0.02715789136011117,-0.08716125941559769,0.02021621474064796,-0.02742341021545223,-0.16048062282679432,-0.12654907906462193,-0.1717770748189236
FASLG,0.03659195496254318,,,,,,,,,,,,,,,,,,,,,0.04250773692665842,,
