,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,0.057863949135163496,,,,,,,,,,,-0.0023165551285568623,,-0.005667805380856846,
BMP1,0.01975717073034749,0.08030558523905945,0.11681756296363834,0.026004973673132935,0.07367947344780426,0.1873461147697822,0.04977542972486181,-0.03404522582419592,0.046872668116663456,0.07579098215373818,0.08763871352314172,-0.08438013908951913,-0.015630809369240953,0.055498330603806524,0.0132933432957673,0.01410151403696921,0.014223118713248483,0.027931104272429,0.0011037122191374616,0.07690227140377508
NDP,0.032463394954874096,0.07204423555401634,0.06617979534372422,0.009428160689961428,0.017468009316230784,0.06629258839621657,-0.00797869681074341,-0.03278571284371322,0.025217598170593727,-0.010808985735205839,0.06497848312624217,-0.14422632738921273,0.06631486258766713,-0.020857696830831635,-0.013222206796078998,0.18325794007802423,-0.00786262273276087,-0.015387193612544373,0.039797192812474895,-0.016258141608750838
TNFSF18,0.056142946704526284,0.03946925652439565,0.020462110113037685,-0.018016415824074004,,0.12897119737237886,0.03612110945287965,,,,0.0792306502582145,,-0.03235996124415779,,,,-0.024243203932013783,,-0.010482506306716483,0.053784528449606274
IL36G,,,,,,,,,,0.003280565503438962,,,,,,,,,,
RTN4,0.006542956847868142,-0.07380129907769437,0.05325334697705015,-0.058341464031868726,0.014098808006322633,-0.2591834730394827,-0.025244063458183603,-0.00363178740922848,-0.043088163402543116,-0.02360291867636351,-0.12922001442445977,0.12991669606593576,0.016632064316848626,-0.027487088560127687,-0.06181255318105808,-0.07161652822757461,-0.016460068083451428,0.07943328590327754,0.006983359142396376,-0.08789270811126781
HEBP1,-0.026601588263688986,-0.007980940061581624,0.08222440221770713,0.010408260922939236,-0.04029684297685094,0.06819626894257205,0.05843492290207297,0.019343865885404266,0.005259177863996955,-0.0383951089515663,0.016466036855500694,0.10970320763268972,-0.03245837780463073,0.010495455887207645,0.06341354810092042,0.0757101249627504,-0.011557174797446019,-0.013459738283701098,0.034954115752038765,0.009709339820728403
WNT7B,0.02457716476113662,0.03589035561256179,-0.004931554384310933,0.0033742629769010633,-0.015900922467765012,-0.08719535260504795,0.015582547046675492,-0.012770484172554535,0.03632430118175013,-0.02725925079357789,-0.03898240353331514,0.12377038689523531,,-0.04493804195083824,0.021001574522422222,0.02919111559236515,0.038858551210236424,0.04994892033687622,0.038846331841284346,0.0014125891783696516
PTMA,0.08106817932561583,-0.061830189923896564,-0.02036262299406649,0.06985811688193205,-0.05164542812396483,-0.08564362296065803,-0.04227790101302251,0.07985164357176178,0.041494798409558,0.02792681874758886,-0.1072654700886708,-0.12358959283461864,0.08081810708443657,-0.07062211308412387,0.013896552184224642,0.014859089930167792,0.032125186344323424,-0.010284446731226148,-0.004370689712266509,-0.04704982557685703
FASLG,-0.020370420587514235,,,,,,,,,,,,,,,,,,0.0316990908979914,
