,UKF248,UKF251,UKF260,UKF275,ZH1007inf,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
B2M,0.06193017497182108,-0.0013299109534836843,-0.04810253229433667,-0.008608430131617769,-0.0016310066254692666,0.0534484390472937,0.06793170464093358,-0.037314555984157456,0.025277924059723383,-0.03595603478957078
OMG,0.0009453501985988644,-0.019386510400637477,0.030288732714070708,0.08792617513437734,0.010735859179007592,0.0024597076965934194,0.0677340964040242,-0.009112808211855016,0.06048766137362166,0.006080499602622381
CXCL3,0.027058975276215997,-0.029383872042622466,-0.040563392586941326,-0.033075796058734584,-0.025635753226864913,,-0.058694797385096635,-0.02263924610216191,-0.05060479008616946,-0.03250319199347623
CXCL10,0.05914327155683674,-0.02662879253850474,0.003944771046262249,0.023942573260684545,-0.011554755241624897,0.0158217200643677,-0.02044366624470483,0.03865368549370828,0.012542487272970894,-0.01696380869130907
RSPO3,-0.024239682370089242,,-0.017979696877989178,0.06959514637056381,,,0.054776610119540575,,0.09842061784835719,-0.0393489625127824
CORT,-0.012048172306870749,-0.025525371571202868,0.04390559083787232,0.043895058473142005,,,-0.01594976425990016,,,
NCAN,0.054263042973574295,0.04756074196334759,0.07190262024104556,-0.020644497293768594,-0.06751924549570386,0.07474978302065245,0.08202581438322136,0.023983299750663205,-0.06285438253145095,-0.045106247298196324
PRG4,0.05130838917144057,,-0.012873398414212893,-0.02041713204981105,,,-0.02353485319608606,,0.10470007779863881,-0.03695139229484564
ZG16B,0.03237708799140995,0.06024387595803007,,-0.010914866981521661,,,,,0.033787428839532944,-0.022648285126245782
TGM2,-0.013192945453364918,-0.0344330180773111,-0.05212124035372794,-0.01984202132399548,0.04067125271865147,-0.04384574120365521,-0.0004364247591081747,-0.04724891444743952,0.03232604296056678,-0.006242706442181086
VEGFC,-0.034073916446554955,0.0080181531229346,-0.019816425991353442,0.04929882694115675,0.15354570495177516,0.06431038776621947,-0.03195751455275451,-0.029861538661628953,0.0056813105589023066,0.004447096085028297
WNT6,-0.028791942476483926,-0.015905222125406557,-0.017738303634182447,-0.012195583634743901,,,0.028590062439816582,,-0.02650231925309876,0.021842131446397847
NRG4,-0.01643554581687975,,-0.018336472554075795,0.006007890941978217,,-0.004849280400189325,,-0.023978384225442868,-0.017599239706363297,-0.035193730714623665
PMCH,0.017341225325622187,,,-0.015976342176150203,,,0.07063684431981322,,-0.004679048476780578,-0.03360444769002048
COL9A1,-0.028285696798673807,-0.013215582312707475,-0.028396626508903632,0.05107480506301558,0.07007683637834344,-0.05690397374718253,0.10054448197502584,0.020635741523955437,-0.0007336593277385206,0.05518727318567147
GDF11,-0.03200465757665988,-0.005455113237138245,0.03153625807388118,-0.03322069854301292,-0.040751570304417326,-0.07095133342264948,0.033464210485252846,0.06948659428396867,0.020978418996449463,0.011045341511408058
RAET1E,,,,,,,,,-0.019306240911909366,
IL24,,,,,,,-0.014998772773166186,,,-0.026024311495922586
SORBS1,0.0623340737542925,-0.0025196362094792755,0.026542173470205998,-0.008742995323872413,-0.0020967339910552686,-0.14965065682439574,-0.024121338707276938,0.07131889366817397,0.013363363381741843,-0.0051462574287104825
DLL1,0.030901999683799045,0.011189188859982522,0.048995218840090865,0.04353809497074055,0.024725162175074148,-0.012175444407324003,0.052184242507264694,0.013523242465799303,0.021577362899203468,-0.013543279360560956
TLN1,0.007867607758040502,0.02873643256681396,0.04380422659896281,-0.011221972838629581,0.028788277045313247,-0.05815865377509107,0.030471514196957362,0.059447471416725295,0.021137647765397193,-0.004712813388672499
COL2A1,0.04608672830270283,,-0.011497897701530155,,,,0.004575754003348177,,0.02487974500290407,0.05014518505902087
SHH,,,-0.029147948599247638,-0.032489445647395816,0.02667732998488891,,-0.018165495306230225,-0.0603858353211956,-0.005727719864768065,-0.01498945602629334
PON2,0.023560966795046025,-0.023882273467177015,0.07035624734509807,-0.053717010430027565,0.04289004391224375,0.016756576132126368,0.06854080971009427,-0.056234535415102836,0.016414410555637242,0.0637033819577277
ICAM5,0.05694152162400262,0.012219251499325057,0.09583625354253758,-0.03546531110387423,,,-0.019522957758146067,,0.052190024479355134,0.024125707301162754
HPX,-0.03658379421012595,,0.035729704983863096,0.06739221875491336,0.03296023690472972,0.11753608641291013,-0.024455555817043943,-0.016408003693857056,0.05486028887171221,-0.007858323649257806
SFRP2,0.0808464882637959,,,-0.017851960905090468,0.014717328348343403,,0.07580214982099406,-0.03722453090641955,0.061766831832487976,-0.0017776442957692447
CFC1,,,,0.025856538453759112,,,,,,0.0013414527417438785
CD70,-0.025129907050887575,,,-0.025623314980725787,,-0.0332284169195717,-0.055674158073142535,,0.019366542716011844,0.08777211773495772
HP,0.02680424259566947,,-0.03661288816223478,0.009286917811003666,-0.008758334980038182,0.010613792661704103,0.0582835916279033,-0.030710136374264722,0.037685158905931514,-0.04385439021630233
CXCL2,0.006681873083194174,-0.016811439685165696,-0.04477865902385681,-0.044641187245403516,0.07872920282570799,-0.047850372476116246,0.03716495762014748,0.034347847856708934,0.06782936883241078,0.03902623456898424
NPPB,0.03531390816226294,,,-0.012028206541996428,,,-0.003812322081763637,,-0.01785246865090038,
CCK,-0.005033089487523356,-0.009439389284171963,0.026632657189047348,0.05592603765051308,-0.02637697127968835,,0.08707616266438793,-0.05178297838362189,0.06699832604136542,-0.00036862819776484944
SEMA6A,0.04231643856934336,0.043114996162147465,0.004039198412460384,-0.02188368829234965,0.07374446262032015,-0.01893732990354148,0.04223434578799688,-0.01883197495735717,-0.05195693902126005,0.012731112799261859
IRAK4,0.030360716825188046,0.016243855253053482,-0.0008139348343063665,-0.03582475873484619,-0.025865831654864644,0.042022889004463986,0.013167085445346977,-0.01765407066116628,0.014192926051398774,0.038108142007810424
GSTP1,-0.01944108050172973,0.009945655578143397,-0.0273357400885921,0.003028177504892333,0.04906690294011421,0.07849433395063875,-0.026131148738013175,0.00991377167992407,0.010415914578747125,0.014268198854357355
VCAM1,0.015851817502751876,-0.030716944332211574,-0.01895458035419288,0.010626960793422312,-0.06624816725590053,0.09212922960519546,0.04011329337965219,0.06626076076408687,0.07336114635319647,0.019613222400464612
NXPH3,0.023527149404307487,0.0024644044417287993,-0.020551844969491112,0.039756178008779085,-0.01689001771040284,0.06269798111631114,0.06564932000482676,-0.008065053491167887,-0.00024928870203530995,0.014466348587670059
MTMR4,0.04620848785047397,0.04962252700501015,-0.007258389269461442,-0.036361251424835705,0.011489428316429316,-0.021786074777726972,0.028616276490427566,-0.0330723842806833,0.012315761634156628,-0.04521069073185151
LAMC2,-0.01806932795232802,,,-0.015142170119310816,,0.13568743278090892,-0.01969759722604829,-0.023183390990271727,0.04221076264447394,0.011925187439157884
IL10,-0.03817850383239945,0.03355579699642373,-0.01448278556758849,-0.0014701721545385903,-0.01801158902993658,0.08993514669522133,-0.004393106655219861,-0.02236260702150906,0.034008620914375516,-0.0020487316173517494
SEMA4D,0.02577403549587895,-0.008610254542539993,0.10624854251707616,0.01473772840218224,0.027210054036747908,-0.020824927062005245,0.0748217268479487,0.008441915084438992,0.017815127801273496,0.029642106759716003
TRH,0.06388225259922385,,-0.011314803067791045,-0.03990205221505345,0.017432727422792265,,-0.030932814429208543,-0.03116222590921624,-0.019995962101871975,0.034932394574087054
SEMA6D,-0.015736824124936457,-0.05814919352856376,-0.010770339419207783,0.0182616660756615,0.11189353403101582,0.08462263082180914,0.06151383837800854,0.04610925392363969,0.02028028935643051,0.053851235407832945
CEL,,,-0.02232292782762565,,,-0.038017295131776735,-0.02448748543830341,0.05460770405728709,0.09444388791524634,-0.007549107210080141
PDCD1LG2,0.008280518102297782,-0.04106075922922271,-0.025157483903734654,0.0013649388139172721,0.0042176037337937336,-0.0001958939807674053,0.030597400341219452,0.01577773331880273,0.008808038781207695,-0.004567642408791644
SPINT1,-0.029873360719751742,0.012267046390182891,0.00931802331309345,0.018614075671551603,-0.013325763132522135,-0.030080183757526448,0.041794084727595,0.027411668083297428,0.06248737345869656,0.008115139231223282
CTHRC1,-0.004518582676643054,-0.023859628051176356,-0.03436615880281634,0.0402977806446376,0.11490318430898745,-0.01622640447539412,0.016572189978679555,-0.02591499547936046,0.06319293749161121,-0.007999260825713887
PODXL,0.0059108341042544855,0.005311655155418734,0.018975787682911093,0.025567697553818436,0.028177451032340393,0.05160883459648205,0.040537352033406436,-0.015341919422648807,-0.0594401588054223,-0.05807037928713532
JAM3,0.07909336229590667,0.007851535693024889,-0.025633880672067982,0.006799298327458201,-0.033919957625569146,-0.009393095311235316,-0.008376090282016545,0.012970365646175718,0.02621977447407588,0.014392193642916223
TGFB2,0.08664876650113817,-0.005909277173614429,-0.003626895854312761,0.0006886373181419491,-0.01893959337303443,-0.1302628353311169,0.024570304726663605,0.02402718785161182,0.024912195572505926,0.012651455034358957
COL18A1,0.06771010042669626,-0.00456578046248074,-0.039735605172390706,-0.0063585597507793724,0.046765818484854726,-0.0026813702950689204,-0.035240016386219576,-0.00932257877669794,0.012081603485862824,-0.07589300385621711
NODAL,0.0018358380311702936,-0.0153193955819235,-0.012514220863497242,,0.06516413631462861,0.015997146103272804,-0.018527017525194173,-0.03487526199604796,-0.027366292558955615,0.07088958776179517
INHBB,0.011529111582553033,0.011335762709577826,-0.03556356131760222,-0.031686626996959025,-0.04409307086456582,0.059801416617044405,0.013743908026934272,-0.02090222427920251,0.022191372985008527,0.022954602669660602
LCN1,-0.018069332018000383,,,,0.031389600601461023,,0.077765732542462,,0.0002327474409001955,-0.023771121498562982
ARF4,0.018380655286993397,0.023672660784435386,-0.06723849586375008,-0.009807597876487854,0.10371951276510741,0.05108784974874433,0.041185239394570645,-0.0005847755291292658,0.05634990860388684,-0.06136442046088944
CXCL14,0.05512252810159468,-0.0029720716128056918,0.01808130507476831,0.022929730997183397,0.02189369364211492,-0.041156112263783205,-0.0223119243312592,0.03152050163317697,0.02503501805022736,0.04569759294045094
LIF,-0.030304362790906335,-0.019385816311970977,-0.06562185187644433,-0.036193790009405,-0.03373684487990229,0.056064917654520395,0.02074307684042468,0.024143802319568853,0.0012936069713306224,0.03835625857728898
IL17B,,,,,-0.04042583534709836,-0.04637944086986492,-0.013320993951789402,,0.04049335287019782,0.04590911971442051
MMP1,0.01679488151698657,,-0.011314800599499391,,0.013838129753669022,,-0.028838496936433332,,0.009166977024964119,0.04074908807160188
MATN1,-0.0094397352461867,,,0.032236276198628545,,-0.05067919410620891,0.13279013196894285,0.020428167135489696,0.04745109691688437,-0.024492843342373637
ADAM28,0.06422829207219868,-0.013408270106552336,0.0007787782326809501,-0.005597550325431617,0.028525760059388845,0.09362857197378059,0.006126453281882466,-0.026098310106739513,0.0413848533441499,0.026681903092702828
TCN2,0.05002921572485111,0.030831664945931384,0.059134117951411096,-0.007735864777597961,-0.015954033991658238,-0.018807380754881406,0.017978878050100594,-0.049474793009679,0.07176392096413893,-0.02515646502948586
THPO,-0.03091401338569193,,,-0.025003516050786358,,-0.027871592818276652,,,-0.02632654571077396,0.06376465667975272
CUBN,-0.012672864096782421,-0.0025719938107931647,-0.028417328186270664,-0.04483581520645907,0.04951741368859525,0.022997784201662392,0.054486980201774116,-0.034379552909047095,0.09503404333201666,0.0460560554226073
TIMP3,0.008167701296032451,0.002247479193335414,0.015665803021629586,-0.025983328421502173,-0.0008033838563205277,-0.055322665591773186,-0.050773930153241206,-0.02874090904216526,0.05002437068900897,-0.08040096964610302
PIGF,-0.05358094299625801,0.013432203972018305,0.016992137401665778,0.000243356852773803,-0.02294477581240059,0.029172935061954182,0.025760752093258274,-0.08272609408040395,0.004079097424501736,-0.03387106880765554
CRH,-0.021170373766788663,-0.0192258010605908,-0.011497899811209506,0.08474258418578275,,,0.09456628651457169,-0.03952656933636628,-0.029985162731138753,-0.017240434515663
BDNF,-0.01873992739654407,-0.01719861104292287,-0.02506723933328967,-0.013240917965926285,-0.03112457930704262,,0.025658839153306683,-0.039038116691472974,0.046442510424120946,-0.04878039094707022
CCL5,0.038833717442732923,-0.02180620739155287,-0.051618122443734565,-0.04504728623062969,0.047098633855648823,0.03291677634362789,0.00581831237417683,0.04581035539883965,0.049166982864761115,0.037286704083728944
GAD1,0.03154505069881483,0.01577272562378959,0.05394169056694037,0.049343160534109136,0.0769230379617475,0.058541146385539075,0.038874750802196746,-0.018415658620578902,0.07566516992831473,-0.06796684637997746
COL14A1,-0.042816862953100006,0.0029032093897225515,-0.026523879785542565,0.039570333204433074,-0.04194814502976712,-0.02493618205277511,0.0791868777832308,-0.022582866095405215,0.0626073170108437,0.032886666306720484
HLA-A,-2.6806739185299095e-05,0.016076298009727086,-0.09012530789350073,-0.04664247394252932,-0.0069377935604187,-0.0886121139746588,-0.044174324113944285,0.004195119197850956,0.016206988766799015,0.013059053784064396
CD5L,0.04222149298639489,0.01977113195443963,,,,,,,,
FGF18,-0.0015567423115328,,-0.015687851324416194,-0.0130505691139906,,,0.06330616478546729,,-0.01999596370613232,-0.03362425245813259
ADM,-0.04769653239056602,0.01756950726586945,-0.07017762189533362,-0.026006455883346113,-0.0055128964953707,-0.12020041207483698,-0.0729970285577243,-0.016064075588844713,0.003662112967443683,0.03756771620046308
CCL15,-0.015164303390910813,,,,0.08921242122948989,,,,-0.017342497769976966,
GNAI2,0.04175268684593235,-0.052215216517000076,-0.04654810396996815,-0.016035300930829617,0.009930719149015284,0.009473170777429275,-0.026906255054766307,0.02788269961415318,0.028624626163551707,0.007255685532918642
HDC,,,,,,-0.024335028458380023,,,0.024724286961146,-0.024492832249796693
COL11A1,0.01913350812668879,0.0668857319040613,0.02833161667458128,-0.024925146088453233,-0.043563244258702255,,0.024928101343290727,-0.05287777341444338,-0.005859511429736452,0.012735255129117521
NUCB2,0.01239676176253175,-0.022079849126361958,-0.03619227300763485,0.016799242631010517,0.01310134194196118,0.08032231001570087,-0.024764750274599793,0.011125467862982704,-0.04116834461696161,0.03321228062256765
FGF16,,,,,,,,,,-0.0038700238845093466
CXCL1,0.03627909052385281,-0.02062468671958021,-0.03606000033374267,-0.02755849142560944,0.07947721837580678,0.025619146401358275,-0.04317126354675124,-0.035250458406053606,-0.023221816290659846,0.016470913865580444
VCAN,-0.004827118253275261,0.012344183813887986,-0.031557908177426576,-0.021871861781987214,-0.01252106644845505,0.030494846138612964,0.0930849367901688,0.0367594251918693,0.006698396023714276,0.019451511264868666
MMP7,0.05851340881662116,,,-0.01202820647627879,0.07222425755954716,,-0.026459088819364842,,0.03797986792392471,0.025987351851330203
PTPN6,0.026418624064642984,0.0023153155264101373,0.07180807157971128,-0.07229730752521263,0.0017796186387376294,-0.0004204233033716552,0.054802290527168576,-0.021845459884484653,0.004699360111951863,0.016646163115852965
