,UKF260,UKF275,UKF334,ZH881T1,ZH916T1
IGFL3,,,,,-0.015471715484396452
BMP1,-0.04445156867273621,-0.019492590079401618,0.06927484165052253,0.0027415588628565673,0.030848581295751132
NDP,0.1072559397710127,-0.005917097241914117,0.001218570443245381,0.024270970062147942,0.04329188158201381
TNFSF18,,-0.010647509681371023,,,0.04033391881172385
IL36G,,,0.07383977538845737,,
RTN4,0.03819115838056799,0.01969303447299501,-0.04141194118074908,7.55706401712136e-06,0.007382082945309123
HEBP1,0.04752875221260735,0.06729744883900475,-0.017294731690751214,0.014703099825615405,-0.028642069696070284
WNT7B,-0.00984197305824919,0.07689760316979316,-0.01637661953836467,-0.0020927088525234125,0.029497173520765883
PTMA,-0.07522536233887277,-0.07729595368296713,0.08230130097652502,0.03567556553946372,-0.02193711824892243
FASLG,,,,,-0.013418613561365037
CEACAM1,-0.021787022118198107,-0.016745996129576765,,0.09779738328586896,-0.018670029935042895
PDAP1,-0.03248972369939068,0.025043267609012203,0.04834563203362291,0.05408402190665052,0.01959892253785509
QDPR,0.06122420566477982,-0.03158475771538518,0.02754578333677286,-0.01434422346575157,0.049925949649399316
POMC,0.05921411593562379,-0.012354528249030876,-0.009122895868502177,-0.02211311218353496,0.09751964943732014
CCL18,,,,-0.046551375588747355,
CCL17,,-0.013279517579130084,-0.013611408810342963,,-0.012162466019815731
VEGFD,-0.0031458399596470997,0.025550761761542674,-0.014587768412793418,,
TNFSF13,,,,-0.015179423569579693,-0.019817723219499064
WNT5A,-0.0669550731505169,0.02715063232389392,0.039580054233001455,0.011863582538129365,0.03625725571313961
CXCL8,-0.027579829415673024,-0.0023735488925540715,-0.043859837811391675,-0.05170972464873868,0.062008535628016274
GRN,-0.04895915563491474,-0.008918261139105018,-0.006426884055173447,0.009022675409098558,-0.009349110224209117
MIA,0.016432444158401,0.017542250865008255,0.046196366266380726,0.022904442337790244,-0.013667074003659551
COL4A4,-0.054056288301468886,0.06553146513824816,0.01566501348833785,-0.013155252309786107,-0.03571733926778885
TAC1,0.0984576234501719,-0.050664454319889314,-0.034345415944948436,-0.02332181041532054,-0.01598879831464681
RARRES2,-0.09336645224066664,-0.09769613544155063,0.05061527422597649,-0.023089405315528107,0.0285824336866504
FGF7,0.022763030600412487,0.02416563693908681,0.022524255056299593,-0.00479302105480823,-0.026782740707423192
HBEGF,-0.04428866112584373,0.04483393041089264,0.06385167251234317,-0.0045074800227791305,-0.013987595084093519
CSF3,-0.03047467434185983,,,0.0592899411363473,-0.012805200437027129
PI3,-0.06394280063095022,,,-0.03437265954167038,-0.027821446438862932
PCSK1N,0.005125786915127968,0.019166372241325034,-0.02400238940992438,-0.006995732778827016,0.0827300215805994
