,MGH258,UKF248,UKF255,UKF259,UKF266,UKF275,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
VEGFD,,-0.02214569289344958,,-0.01312967021601746,,-0.018269537358800388,,-0.05652378652113791,,,0.03502558190993183,-0.026779285063410728,,,,,
TNFSF13,,-0.01671185050851345,,0.003536669262091423,-0.018237297635398463,,,,,0.013695746968202879,-0.009879237052561109,-0.030699254004963275,0.04963593738436097,,-0.027056563236354438,0.041229917847526706,
WNT5A,-0.04079311436158072,0.037323906239797484,0.05893554630673066,-0.0671958129683585,0.07721585790497025,-0.033221711148191196,-0.044409183668966845,-0.06141092599779666,-0.03242172647774286,-0.024108751290038425,-0.044409640881383244,-0.0032435982640621063,0.017095231615770756,0.13140350404092918,-0.0003256176510249256,-0.017124917052162916,-0.03764522393051395
CXCL8,,0.03399652187510211,-0.07226459826929922,0.0655524502625979,0.031751002939680445,-0.019187812102782472,,-0.038984384252832405,-0.042229191053553876,-0.22363602025309215,-0.10780974783017717,-0.016283452500138542,-0.01791986835692538,-0.006606610366331493,-0.05232973225824199,-0.10163775447947501,0.10336014044490997
GRN,-0.029235329939655892,-0.003271204404205265,0.0657297492833292,-0.05292999347640309,0.11619730442437567,0.04182267553743091,0.023537366475082998,-0.0863809005688673,-0.027810460130770633,0.011973187915355541,-0.03462842332974452,0.041542141816256095,0.02835845112830701,0.12740667269530814,-0.045719101728787404,0.04359865508913849,0.022764862754277762
MIA,0.004634040513260139,0.019825978800941998,0.01150528446710372,0.024339600120496657,-0.0329765513921372,-0.0155824545295533,0.021917462803655273,-0.09998836224555298,0.08318165743217489,-0.05456007110822724,-0.001396612427704524,0.06776719584405205,0.04380049646919433,,0.07976721197371975,0.0413900879753264,
COL4A4,0.045741502776688085,-0.026596788790734002,-0.06409992709284584,-0.029326254047975796,0.024369780029986875,0.10565689205691595,,,0.09001263251892519,0.049548274577238684,0.03706398164159061,-0.024604438459884973,0.048464112341700456,,0.0064479684858449226,-0.01039029031320298,
TAC1,-0.022547128015280783,0.01463445269994971,0.07627346424951068,0.022020313047007148,-0.135602578281304,0.053479368281839086,,,,,,,0.08263582531436471,0.002682435202592679,-0.021829043017813105,0.09016090572413543,-0.005232127098129836
RARRES2,-0.10628550829074462,0.00716198899582396,-0.0331117374553539,0.005814638112006456,0.01620419298587037,0.04383738053768471,0.027159134750068245,0.025664095943381513,-0.0014290151040059246,-0.1593761599308907,-0.022787329683232885,-0.00645585463029867,0.03147881234156364,0.15095220223027536,-0.005367810492306147,-0.10129026486469456,-0.016674569013788554
FGF7,-0.02623090070854693,,-0.011205408658832483,-0.015304002825190384,0.036494405214014904,0.027277928654897952,-0.002349098238578483,-0.062075097822688004,-0.01909478524644468,0.006401894796528265,0.03192095632161806,-0.0162801334752351,-0.03653169290661783,0.05823627997733528,0.1417323218066114,0.04272711547792682,-0.005088487889171128
EFNA2,,,,,,,,,,,0.024303672535120384,,,,,,
HBEGF,-0.001056195555722118,0.04667888008899866,0.019976050003657226,0.048682760190835,0.07179263667865482,-0.025707912119927345,0.060839211077967845,-0.0668273405684901,-0.06675505589680987,-0.09294080833577875,0.0028851299184476523,-0.01974718796669393,0.01906192981139363,-0.041856199614651105,-0.020352939986680977,-0.009964538587127144,0.03867815387181754
CSF3,,,-0.04486751236218309,0.17364899255147245,,,,,,-0.13375035769753832,-0.0306389223237824,,0.03956398541745368,-0.033542337226314146,-0.01748256908935554,-0.012144505679695064,
PI3,,0.036184688701449315,-0.052400009018949846,0.08858607126237608,,,,-0.04643659662412353,,-0.18044131426961138,-0.04833181442820679,-0.0271513280292634,0.04917685058405923,,-0.03798381461697346,-0.033873244109592957,
PCSK1N,-0.1360067398708645,-0.005646266813857104,0.06701349630096098,-0.11002888801852692,-0.10102825822270654,-0.06179580008015374,0.07063876844063867,-0.06478133153548184,-0.02212818999221839,-0.01984193443237923,0.01438656557897751,-0.04233354833520599,-0.015131042057325454,0.017612565282455035,0.0121816191691942,0.10185063236453801,0.019437571608311274
NTS,,,,,-0.021182828692337244,0.007513638898775791,,,,-0.004850100934224054,0.014476503506168291,,-0.02726344563655306,,-0.025889300876929755,,
SFRP1,-0.005143348020755331,-0.03912501592619049,,0.011821224401644475,0.07115314879430061,-0.013510390395790928,0.007638349614085697,0.08596596134175076,0.049816617304953625,0.03419971145790908,0.028943391315307945,-0.04769082803386139,0.001218220666470969,-0.0599845714422884,-0.025287699113588934,-0.03964259681657585,0.18351185697454775
CXCL13,,,0.036168587329798225,,,,,,,-0.07725857888698685,-0.02594002915227675,,0.015863448948070197,,,-0.043405362258222537,
MICA,0.023601918587605412,-0.008270307521892745,0.10280704351901006,0.035558549503877025,0.05170193540334244,-0.00919502022964032,-0.05267263201868957,0.05271236401061336,0.06806688703027099,0.006529915002089937,-0.06892534351980543,0.032008310515033396,-0.028365191123760354,-0.05579824375070753,0.011274085312764201,-0.05703039661628566,0.06847126898484618
TG,-0.0508169990252928,-0.002233733240819219,,-0.020820937317416795,0.005495137945408815,-0.017275766034979833,-0.028821360754925352,-0.06463921969160881,-0.03905302328615253,0.03954844588006862,0.005062101026066353,,-0.043064203503670545,,-0.034094344391071126,-0.005819198491288056,
ADA,-0.08317617827458969,0.031944175612615866,0.03188866251772384,-0.032830140862159414,0.11008838734870928,0.0028107885490215533,0.03365339110736358,-0.017797740025736704,0.005880237720248389,0.08254958379907121,-0.06806957443776203,-0.02322115787685655,-0.023297263285024544,0.03900711711075782,-0.03082613063791302,0.0026002687851063256,-0.01670384398701019
LAMC3,0.04396630976166897,-0.017577339010739577,0.007498031109675626,-0.032631025012916766,0.11838581856017684,0.021240334220658137,-0.005013844646296895,-0.13240210164188365,0.011271043502871513,0.02274308501530087,-0.02670135249737598,0.019347252530583725,0.01616671904850482,-0.016224070418722696,-0.020780515999012372,0.08176582696084994,0.008077663905041799
CCL7,,-0.014086527025746807,,-0.015053504414270613,,,,,,-0.03462438655696928,,,,,-0.018320037738224805,-0.06566156792920708,
NGF,,-0.024185867379146957,,0.057950030118850145,-0.02333240029873457,,,,-0.035643074292198644,0.041352060404751215,0.12113697794054211,,-0.020620898479789533,,-0.015675242677900665,0.0025248187575337977,
TNFSF15,,,,-0.016762813422759894,0.16059524250336507,,0.007171679620270878,,-0.035996491467040044,0.059960562449966275,,,-0.03841827061664383,,0.12701855700124387,0.007402613719950087,
HMGB1,0.05983669454708786,0.034455958992259936,0.10505837714374396,-0.0009530632738815392,0.09131158105949763,-0.014706423403010647,0.0009307653275367246,0.05164121900206912,0.05276512393047355,0.21526173124933623,0.08392205356642411,0.0519971273547814,0.16755146515287508,0.00333836444889006,0.04922695038526844,0.19014453792273145,0.04567965225937565
ITGB3BP,0.018084350050607097,-0.017954136509639416,-0.007983064334757992,-0.005302389028997656,0.04003302593674809,-0.016804969897982972,-0.0818402856776983,-0.04723635520529057,0.03645032547856266,0.014310563439706788,0.016475961989629882,-0.0440423292613805,0.003921480516558266,0.18190770109988283,0.05199383482033017,0.05421800418357716,0.05551204634811427
AANAT,,-0.02043740759889931,,0.003980415276477673,,-0.015536197355148327,,-0.03221951165820228,-0.0249812777723888,0.04310556216141355,0.011644457684100655,0.013732815644386942,,,-0.019383363912520168,0.03381986123246621,
RELN,-0.031003647898648297,-0.04412184905091232,0.041846128006780815,-0.02647483306448885,-0.04670305445013553,0.009333931383579274,,,,,,-0.013208125305665955,-0.04640510742748264,0.2012502423738668,,0.03376487215243738,-0.06042087248023366
IL15,-0.04840913263116692,0.027564094841970463,,0.006891298476273826,-0.02015894114067412,0.0011836170266059421,-0.09132855930627111,0.04737388490712657,-0.02481197194812189,0.011599063121365242,-0.052856531357310464,-0.025908083863861002,-0.019650468958779872,-0.035476119107594184,0.014587385205290375,0.0251205729392262,
UTS2,,,,,,,-0.0007204670463239207,0.09642456094569835,,0.01844136407928356,,,,,,,
BSG,-0.05334485454063952,-0.005410500007136707,0.07399633440806005,-0.04598032902005722,0.07262748940751126,-0.02195994496412901,0.0019113555184222565,-0.10047231838227744,-0.04271323975173313,-0.1974135648135529,-0.12057640362571964,0.029945880108234773,-0.053149556801442815,0.03299062698652318,-0.03159109241448385,0.0010798891244709996,0.07757110184406724
ADAMTS3,-0.0130507971195915,-0.014542400774808647,,0.029936840166204348,0.014024605042735835,-0.01902121851823723,-0.02838987260779296,0.0006546308745634278,-0.006245468265674681,-0.0177511508678392,-0.035949504882025245,-0.03564415015213513,-0.04442825363944356,-0.04078715966113864,0.09807570105237186,0.009992860678424566,
CD34,-0.029027104126653755,-0.002956207716722621,0.1337582578010105,-0.0013059781126702626,0.03827997568182899,0.0436890936749599,-0.06211849307099284,-0.01878328948175998,0.061367822980902986,-0.03115629675247393,-0.07461252510481255,-0.041625194325136824,0.002022367744894399,0.08110549753820472,-0.04855969421729646,-0.07003944493605686,0.016316004222281733
CCL23,,,,,,,-0.005918324280636193,,,,,,,,,,
PLAT,-0.07321476738478593,-0.028236725124527982,0.013193548343227682,-0.04300688758929571,0.166385208943437,-0.06967780292064492,-0.06574622817530093,-0.04344848806704053,0.01843491167511243,0.019729511779003915,0.021267692603708626,0.06713845660035891,0.04964807880634301,-0.03809162207727717,0.01883164050159717,0.12417435084452765,0.058102738883900586
NTF3,,,,,,,,,,-0.0023295804257238623,0.02038615565050699,,-0.055598026285788096,,,,
LTA,,,,-0.019293678928595168,,-0.014962977177990515,,,,,,,,,0.006016383068042653,,
CKLF,0.0008352170355252977,0.026806338205376135,0.15941855264646224,0.01040043258686122,0.11037346644543805,0.04072136394102867,0.030167397046270895,0.026827764560747296,0.0967504273307371,0.10643613988796755,-0.01142883803939207,0.009553036341513096,0.06925236886350872,0.017586539551038262,0.03682321325573381,-0.06355715061437459,-0.002305466557533215
CD24,0.01885011119871495,-0.025576745205726864,0.0091472122831876,0.021138073023520887,0.05032910060277184,0.044628441584438426,0.08620874774764481,0.07956441501501457,0.027190411038950982,0.02479783640345048,0.029550106495188598,0.017973908786058885,-0.027579126490072253,0.07226205353587502,0.10648876468505726,0.04118967134480547,-0.05968371730889619
HSP90AA1,0.07732673463696475,0.02789941118313448,-0.13180343082739457,0.028543639666362912,-0.12320447682600934,0.010063024547761154,0.04977319033597154,-0.06832166773421904,0.013784776824383668,-0.17459210442101977,-0.09058676496611764,0.011007969154413018,0.019584852966949357,-0.07104846721695345,0.04212435335475794,0.08724647574039944,0.027663007148884713
BMP4,-0.02412272017806866,-0.032527660689760325,-0.02314149084100205,0.04953566800163526,0.0799140113921399,0.01204243553072051,0.03276478860825373,-0.05163992885335645,-0.007985839690748323,-0.028389282823353526,0.04091902272534276,0.059250115646448706,-0.0031254648627500217,,0.02230108535103914,0.006420719626774327,
SCGB3A1,,-0.014086525617112926,-0.0479589337490224,,-0.02573324490342541,,0.09511295722817469,-0.017403666173589537,,0.016538987537214025,-0.030711291934193332,,0.001690996500748828,,-0.016702536033615215,0.03519338260417982,
IGFBP4,-0.07248077564363846,-0.007832792170074133,-0.02206900816812108,-0.0034877418189315818,0.14373760114955436,-0.013215201111194197,0.023114913111017803,-0.09735175541250528,0.022633830618322085,0.059491834706406545,-0.0361239872086379,0.08572068474272646,0.0159167383846181,-0.0269423662538898,-0.028690916402608804,0.059380283656669336,-0.0026895227888965654
RSPO4,,,,-0.02953235586052361,,-0.0174028533808674,,,,,,,-0.011268660763377325,,-0.034406136618743775,-0.05331207599229025,
LEFTY2,0.06446900188314333,-0.0017045525964984225,0.10479861605067135,-0.021504212992303606,0.1268293796347983,-0.03589314273700924,0.14403639104175495,-0.04128163696273016,0.1726315857117259,0.04025822151279567,-0.05305495706303751,0.10109249146040945,-0.03586963039024999,-0.05492964488999316,0.041958635469124615,0.10309303271144324,
PF4,,-0.014612509109639078,,-0.013133886029730252,,,,,,,0.04941953110520941,,,,0.02284872378083607,0.04294704161189009,
ANGPTL2,-0.023661195951072706,0.005629463167734522,0.09448133188693644,-0.027683261211126936,0.1977618254073939,0.020618137700797977,-0.024183071174385347,-0.04995288118740984,-0.03010279908904875,0.0793688276364708,0.08632209989571507,-0.0055942645059906156,0.01843341886013087,0.08771349284613193,-0.024660623677428987,0.1520719776202017,0.10934493249881885
LRIG2,-0.01775580636308552,0.010284363456866995,0.009851772842670565,-0.009252809672772793,0.038590720831772396,-0.010345711241892415,-0.03245566471535108,0.018868313006687034,0.04693513633070715,-0.03147506487343865,-0.000787138201446107,0.058466941628259654,-0.044680191490511806,0.06438228012453984,0.011489667341916586,0.10837329090036736,0.09200091041614025
ICOSLG,0.08414277017882096,-0.015006754680863271,0.11458986847653349,-0.031930399218203676,0.15129977781990603,0.0004410012663072111,-0.08189320487538047,-0.14644286539620036,-0.06663517735094177,0.027441914520513647,0.010104534645360024,-0.06246256625138477,0.029270079453815222,-0.04957170716135632,0.015956326275397233,0.11940294602166014,-0.009977754541439158
WIF1,,-0.0001499349003629053,-0.029949202606461462,,-0.1166745346104137,-0.013429369755554331,,,,,,,0.002574203224633823,-0.03610002514103189,,-0.034589299078914254,0.008584496911571326
NPPC,-0.09642442280536245,-0.012751082635628946,0.013853381980989244,0.0352976256331384,-0.04936913937658772,0.01789005246452594,0.12221961364219638,-0.02218116761206494,0.04112564435760961,-0.013138437208093759,-0.047897603756657976,0.0014015146466831933,0.012831005451102754,0.06806308612244538,,-0.005382186550292279,0.13071266345443186
LYZ,0.047433737153340864,0.05007067130916982,-0.038816152387325165,0.003558384458486342,0.04244238094596542,-0.012707759463578742,0.00805433773103359,-0.025562555544119958,0.04299252423423367,-0.022626882876286093,0.01152183921051542,0.05039645444481186,0.006757189649272818,0.004087062177703312,-0.014859466955932703,0.01613182229393946,0.06841006659925893
EREG,,,-0.02491530602128375,,,,,,,-0.08877212072318662,-0.021310274843071207,,0.0008041131583602181,,-0.018292219856345833,-0.027852228609719705,
SPTAN1,-0.043985496218571216,0.015775364617827366,0.15747867758566195,-0.07886548949636585,-0.09885478757117949,0.02048723324032034,0.0031477637996685805,-0.03466825968570098,0.010262275589296307,-0.005804988420832176,0.03221288356552468,-0.004275557359575099,0.0035481100821039765,0.11501893385000418,0.022281827557845198,0.07134894016658372,-0.08010093678296507
PTH2,,,,,,,,,,,,,-0.043317859479307254,,,,
LIPC,-0.05073640185987997,0.02007579426159769,,0.027190394672476,-0.03126134868698859,-0.005780504464229299,-0.03164980820063437,0.03798143999243637,0.06800907427954948,,,-0.030143692620174307,,,-0.006778733513719899,0.01593325487879057,
COL8A1,0.013455680492618857,0.019243102122957316,-0.02830540179277089,0.004872709794977614,-0.002376519779831609,-0.019061967968990387,0.0520254409578676,-0.050660749741857115,-0.039805286516802874,0.00028758601339191723,-0.02660563709188793,0.020535822745038564,-0.0011724074299907913,0.08309386313923331,-0.028341107707798185,-0.03819931638299649,
GSTM2,-0.08339060969641039,0.029716261659045784,-0.0671799372091871,-0.00010978274725863217,-0.01704709918850585,-0.04137603091678188,-0.0423545773888176,0.008250481431450104,-0.020543176587059852,0.024725562134495425,0.051070545550198174,0.08226683511609269,-0.012439931613211025,0.10227597205939024,0.014857448542715678,-0.03505206397708375,
IL4,,,,,,,,-0.04866530384880622,,,,,,,,,
SPX,0.06256986010013078,-0.02893352396616828,,0.0013057739675007391,-0.015294161222584804,-0.010547538627833811,-0.05185460882045402,,0.023159839934308344,-0.040204685746628985,-0.038234697526490356,0.004579487465151827,-0.0614529529658757,0.045957852743352665,0.1088907356470284,-0.014339618293572618,-0.05506526545944799
MFGE8,-0.004167136210787052,0.028550122705911406,-0.013201243717343526,-0.025981514430325616,0.12491992598397213,0.006013094510739188,0.048497837823479016,-0.15278010107841505,-0.012340979925867893,-0.10799074745015613,-0.05000043070872041,0.06929551997022611,0.05703006929496584,0.013931822722012979,-0.061328453915863224,-0.004115863027519092,0.03687090539829411
TGFA,0.08710757160312732,-0.05656642008399936,0.0008096101242058643,-0.02014423746895481,0.09871105697573221,-0.07323024197427004,0.02784572764337927,-0.017328074599624495,-0.013828342030826222,0.022063182957619266,-0.007818453624872627,-0.044460622398562896,0.0020683941835837813,0.12351034036793579,0.09690424735403125,0.03186325405574167,0.0243509701289572
SLIT2,-0.043447180660220006,-0.0266376995026265,0.07352925789681768,-0.0002695216919629132,-0.017863691638137013,0.04622825997395755,-0.03719550420447537,0.015051632524900067,-0.03382836891676715,0.009893065323461426,-0.03650435079325919,0.020266867958643926,-0.019493608095053443,-0.06840559830412789,-0.0157575346939478,-0.011160515071792268,-0.05561067121047061
PLTP,-0.09154642125516607,-0.06144071903088353,0.07546079257474761,-0.049047964131605414,0.09217565167496349,0.0012563017780565064,-0.08222310506933006,-0.04117937678647114,-0.03762073419324022,0.045708871209607406,0.017572479301447074,0.064374473158792,0.035460033997618656,-0.007738322049304986,-0.017061670897176945,-0.009231087071814996,0.05771600825253319
APOD,0.08179900087259775,-0.014098638094696312,0.11966940822482758,-0.05641290118159337,-0.038799779004272394,0.03192140899243389,0.044546813896294266,-0.009492527539062198,-0.009416380182694526,0.11582995385272048,0.02824515523062879,-0.039856937511805815,0.05475140347581083,-0.04385389345920604,-0.05032358810862444,-0.0856845608383261,0.11544199158462319
B2M,-0.009422196174712618,0.010063144267759117,0.10435031573892566,-0.006564172268870774,0.1897430157169641,0.060367476320639685,0.04489551618526457,-0.10867692914109028,-0.03327657063688484,0.04213228950558508,0.03035098329848434,0.00638383735447514,0.011802718938512398,0.13257624804118404,-0.02572214879990651,0.08126783167207301,0.09746997409329919
OMG,0.08116744352601596,0.015974110129032576,0.10178883055431792,0.017927941392073776,0.006894075657349511,0.032908757921335255,0.10923606197363052,-0.0004082083445186046,0.02787944167667761,0.19282084094558666,0.059328812805632083,-0.060814697309313805,0.0107079457602171,-0.0038062834363351275,0.06712319645617754,0.10798561221585166,0.10103985512045209
CXCL3,-0.028868579254894732,0.023660662484071383,-0.07801626952397162,0.08804825663686781,,-0.046952065590431614,0.004114969681691,0.025145829602394896,,-0.15844572318914144,-0.05880826343738336,0.01859260143506959,0.015952889432827563,-0.028621967846218937,-0.014800309039136785,-0.05427212341139187,
CXCL10,-0.10102184729696383,-0.021329426119155045,,-0.01797390651559365,-0.02755498877354773,-0.017205040470091356,0.010252283291182863,-0.1048930747944743,-0.04034833919085082,-0.049126906270792955,-0.025392094920047095,0.00144150188692451,-0.07341737780974479,,0.06944913180349625,0.05046324590802234,
RSPO3,,-0.019134755216139183,0.062476587415649466,-0.01525244632374743,-0.06691383652704172,-0.0048163525477576295,,,,0.0318825011573029,0.04646107578333791,,0.08038353362932897,0.04900965663001741,0.0035839141437866246,0.02082474138586586,-0.032052118981351706
CORT,-0.050817009659115155,-0.009384975412872117,0.011325157050535974,0.027086239173667353,-0.030686286901705453,-0.03784297422159927,,,,0.026598459706284796,0.03957455865714039,,0.0033390863986331554,0.022946465601526654,,,-0.03422647162482255
NCAN,0.053190748691313725,-0.06884812239363126,0.06536772470826943,-0.04969508809589368,0.09673086447621157,-0.03741787935688897,-0.006992006566020336,0.005951136602967151,0.01221323972783173,0.13499302652831927,0.10770061930963852,0.05191304574478948,-0.055878846599432534,0.12060017023765625,0.10075746338337298,0.08224407871031558,0.012328726526094269
PRG4,,-0.021184454355968274,-0.0277866911536145,-0.015053506760135817,,0.04268800746612789,,,,0.06614400701257257,-0.004232357904047447,,-0.011779239388563257,,0.041798044407931494,0.011759395315293244,
ZG16B,,-0.01953375944609475,,-0.01747143563511663,,-0.01188944368426974,,,-0.027770817367471813,,,,,,0.049666651453315384,-0.045908094120515386,
TGM2,-0.016054096310105626,0.029806120993732914,-0.11354258952769956,-0.008114398247138587,0.04111124808734657,-0.026403682344840123,0.018779277696159374,-0.02060716100090916,0.010859538869350831,-0.12265402128066749,-0.08088148540334436,0.005553867177748077,0.04480858227302204,0.0643320368810533,-0.019349192288070135,0.016911026719670888,-0.025667050152269732
VEGFC,-0.019634586588757105,-0.001974005340694779,-0.04836071343167156,0.004923803222919209,0.0056228965436191545,-0.02278662057770797,-0.08702307113620704,-0.055165531039687334,-0.03599649467708641,0.07651639967613592,-0.05202849549447112,-0.004990204591092178,-0.014059452500416616,,-0.025679135791202304,0.014846147011227688,
WNT6,,-0.022728299945237763,0.12141281042040442,-0.02082093818191316,0.03375356726911786,0.03721154930669632,,-0.04185958582946946,0.15551554192990288,-0.031914694463672094,-0.02643520051023909,,0.004781478840677028,,-0.012732822954219066,-0.04743683464860106,
NRG4,,-0.012974185933958526,0.04381573549036053,-0.018320806362895375,-0.025312301689640427,0.050698605934526325,,,,,,-0.0307837589910711,-0.005841185922169503,,-0.018591258079352493,-0.008866763203655701,
PMCH,,-0.014953447506729495,,-0.025385262093317505,,0.07867669971945493,,,,0.08650522570303762,0.04689306892892863,,-0.005174838643932797,,-0.04008981505508083,0.027704590575265607,
COL9A1,-0.04401223603820775,0.04611800759036062,0.07384088379397231,-0.01913474508868081,0.0850236273145774,-0.012990984414353235,-0.031034831721014004,0.011557105525437412,0.02507220646821953,0.1307441257404236,0.07465353400515508,-0.059872420928949885,-0.01597472420710008,,0.06333663127356745,0.0745033084395258,-0.0521487614546458
GDF11,-0.06478484629010801,0.054571237103862344,0.06930563257277805,-0.022460393340215972,0.05133120200150069,0.02148625245786983,0.0936985938113822,0.06192962748247799,0.004623149329385342,0.06522586335939715,0.029148173881525963,0.024344248942718673,0.06227135929266977,-0.07497599482607309,0.04132466038747501,0.03778157016252595,-0.026085589533237412
RAET1E,,,,,,,,,,,,,,,-0.020394478018597843,,
IL24,,,,,,,,,,-0.03912767057455568,-0.058495090859542596,,,,,-0.021779043369713084,
SORBS1,-0.01631654890519617,-0.07759757859308378,0.01070091544358533,-0.013819177624333216,-0.012458344075063273,0.00810157702812398,0.10361782852412547,-0.057016023114371504,0.04689763373555756,-0.027108754892547063,0.020513155442037866,0.02485591147648909,0.06732157044995879,0.06045528069908296,0.016903581357721617,0.08777675333902714,-0.08508828904221136
DLL1,-0.03906881577594032,-0.0006779409511154598,0.013560441621547783,-0.023440619003640334,0.12024216301326933,-0.01998916694617092,0.056580997273534966,0.05840987620371278,0.024045280052130216,0.06835711444713187,0.04978824201190088,-0.03138828332028691,-0.012093781762646015,0.011012970163489094,0.06948936688414567,0.030854792669416094,-0.014462680693850613
TLN1,0.047869143587308385,0.05271989732689567,-0.06420973738946274,0.019784154542508824,0.10160342532816505,-0.04158446149946903,-0.030898800553705863,-0.04607548022299517,-0.005689626145039427,-0.05969179224692303,-0.08882648771055177,0.06975880952865368,-0.05964587937428383,0.061399325773136185,-0.08339325418460374,-0.0019515541791968094,0.0200448539659429
COL2A1,0.09253527640563337,0.04403302842890093,,,0.07930097894160942,,,,,0.011675199911651973,-0.036948250907428856,,-0.011588737554685737,,-0.027056561144788677,0.070856769685456,
SHH,,,,-0.01564306509983473,-0.009075220504365242,-0.005952563508582372,0.051822024415137086,0.03377651776165998,,-0.04627541798473943,0.0055686901224038824,-0.03202507688789328,0.02036712241484655,,0.04465052596010087,0.07167179176896875,
PON2,-0.08327884515420039,-0.08795609268808262,0.07739394465921605,-0.04644378251957328,-0.0011249928730749277,-0.07345151853474599,0.02358622164272512,-0.012364135794984065,0.010639022340435875,0.03250499872079571,0.005742882724715522,0.00578245577118622,0.011859750160085055,-0.000631328954278016,0.07315946730838342,0.036671566514598394,0.04907276207482137
ICAM5,,-0.020033075887063115,0.05856836589693074,-0.024380827243094354,-0.019487145383452194,-0.022263380229915475,,,,-0.0028690915500694755,0.05011800460188478,,-0.04064901832017586,-0.01869042314332043,0.001291674634415386,0.025660657271155008,0.02519414570932865
