,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH916T1
IGFL3,,,,,,,-0.016649264805709222,,,,0.051753562200491356
BMP1,0.08193009288673027,-0.044358061988504525,-0.0651778692531433,0.01382951322796274,0.03462673689860442,-0.006973387478445167,0.08504236970934173,-0.014550326130916261,-0.013579845196206572,0.001913866407805157,0.026055821572844473
NDP,-0.034997265509714985,0.022784953771898625,-0.01314626262382333,0.0022077325340775257,0.055310714310861375,-0.032874424135932286,0.04612528452402973,0.02631115729246553,0.03353947612460006,0.0948736340873285,0.026516563376420478
TNFSF18,0.006561860119063746,0.00563978692021412,0.019220279934098698,,,0.16674139949536929,-0.024723658411852017,-0.012224651301281942,,,0.008935237078500833
RTN4,-0.037633268582528176,-0.015591210286543313,-0.019059612635660788,0.026560394700129948,0.045056186627413106,-0.06078747218124747,-0.1131225073469149,-0.0008639362303770764,-0.05965801551693322,-0.05325867017802981,-0.01290491769904686
HEBP1,0.03553733541704755,-0.07192971764698415,-0.02555438058628052,0.028108540697195282,-0.013792907775206016,0.020615399219266795,0.06285806393910465,0.011914560004038592,0.01385756503572697,0.03071627387060875,0.03521892157446877
WNT7B,-0.0490165082173027,-0.013487029212500104,-0.018040737434330763,0.018972605193332204,0.03764427296561394,-0.036972377567316514,-0.0460843831432153,-0.018604535182609065,0.1315334815301044,0.109435035588794,0.07139423357388697
PTMA,0.01457281890370633,-0.029706007961377873,-0.005358073846148336,0.03359772376951167,0.01845995494691105,0.10850238071729155,-0.04704081093876074,-0.0005704913617722974,-0.04412445275456013,-0.04162262878397738,0.01139014733512148
FASLG,,,,,,,,,,,-0.015772856978263586
CEACAM1,,0.002748727439527175,-0.013845180903557736,0.03277561721452733,0.10852048720668353,,0.01673703680328195,-0.019226464168880946,-0.02083308421451224,-0.016479393740331093,0.016789543913303426
PDAP1,-0.037728381483179155,-0.02161789457015972,-0.011668246697500937,-0.02187383333355269,-0.03409763330635248,0.011340418401145056,0.08356648343206959,0.02920997339110773,-0.12487558450494397,-0.000255532513225967,0.03445938758579755
QDPR,0.029164543358034124,-0.03824550047357383,-0.03919163873296398,-0.03899142132688447,0.03086884329269037,-0.021921499071085426,-0.0910545684691208,0.043839883167058294,0.0069770953122592645,0.0493689680193461,-0.01896368022611135
POMC,-0.03965334486875213,0.06627733398978783,-0.02460067756949685,-0.023385719224446763,-0.01591304938371795,-0.007065797151982177,0.005421965872954646,-0.014184518667354006,-0.0014662911174217193,-0.02674544951523194,0.06641139592519876
CCL18,-0.02816403375653529,-0.031733444296441246,,,,,,,0.008067095058727405,0.020728041434090263,
CCL17,,,,0.024979106448975708,,,,-0.015246520239200728,-0.01478006490057646,-0.02378903943117785,-0.014296323249510832
VEGFD,-0.012358613602604191,-0.010376823976040889,-0.019830443894478016,-0.016216410359369257,-0.013932180235994145,,0.0004833672417900009,-0.016243877746444237,,0.007926699983848534,
TNFSF13,,-0.0239470829906668,,-0.010040043278940204,,-0.01386116817358602,,,-0.012624063741783964,-0.01013109821707838,-0.02329466546946107
WNT5A,-0.04153151336750378,-0.06305923712754838,-0.015211136413902666,-0.013224269759662973,-0.011818857640265867,0.05918639548891121,0.07981582371610162,0.012597420125361474,0.020587872104366536,-0.04369292916932707,0.05421581419461725
CXCL8,-0.017480486179961167,0.04284878644645414,0.0169407733546451,0.06318083041457315,-0.05641380155767614,-0.019716612703262835,0.012841224048437376,-0.016264844506418782,-0.03454102584103391,-0.0902695651409717,-0.0041500017515224835
GRN,0.0660051174265795,-0.014049266575818434,0.0423300059436792,0.006322800181195151,-0.03020700030986702,0.04441362185701323,0.05196762075918613,0.010873947621864633,-0.03964492223544478,-0.0043667723257816175,-0.011201937621981538
MIA,0.02980247863353738,-0.01553458081920411,-0.017635810000816394,0.0561459891977708,-0.02439957964273907,-0.025063665339545745,0.034821579385799495,0.007900129742484656,0.04510121317687674,0.07046819780672169,0.08160298370149446
COL4A4,0.05803711463145868,0.02711794897892043,-0.02965817965648111,-0.03508066876752966,-0.003319466893168746,-0.01318828912499294,-0.016406614671563624,0.0010734482643114482,0.017544280869661397,0.06571378991139096,0.026222081384533427
TAC1,-0.009032067845966175,0.03533477344674046,0.04441525279056279,-0.010851216927501496,0.006212599532758317,-0.0075304011608999044,-0.059746184031395,0.06506795789606089,,,-0.018793970622816833
RARRES2,0.025531317041041533,-0.009068414648644675,-0.009933950557841246,-0.03023024334013349,-0.020991291274773338,0.03212681920613595,0.10552827049719833,0.01442569212285006,-0.015205493755956543,-0.05509464381283084,0.030296062842495912
FGF7,-0.039653850853141076,,-0.022382322741292243,0.062097159137455886,0.09537474855498304,0.000755983732497845,0.04491896054599865,-0.0010262267510620555,-0.04370528115099235,0.007915255281386131,-0.0004902044720354044
EFNA2,,,,,,,,,,0.08893937532414767,
HBEGF,-0.019642504299359327,-0.05112334691505302,-0.008239646161110534,0.020821195239815043,0.019193875353335454,0.0247891942778978,0.09275829747938073,-0.017636172896400622,-0.01184169761189789,-0.018673985309525725,-0.045361793352612076
