,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.04129147944639166,,,,,,,,,0.045682420442093995,,-0.00981957954669515,,
BMP1,-0.03453380581920415,0.10102398817248738,0.005802275476765489,-0.03445731972083459,0.028588438820968815,-0.027678693457597915,-0.01916916087993257,-0.018932235388686283,0.15272851887319197,0.06483560619640785,0.02376439676169018,0.03405906324716018,-0.09150466595271817,0.0580019378921339,0.111587921086402,-0.0166290668333349,0.0059015518388054276,0.024829721909121055,-0.03473962562412553,-0.04471941974463008,0.08154992265638934,0.022039442605123003
NDP,0.06956387546295449,0.13883584019323195,0.05941406999848295,0.037259501158703655,0.018369805785616512,0.021387381499713188,-0.0007359660107879555,0.026261042610288537,0.00359246704435388,0.054448942689031915,0.0556193049589039,0.02450617662479586,0.013290527667724586,0.05565413655586965,-0.046562094475329954,-0.014581496611483185,0.08850095781757228,-0.0551028728588392,0.01014868713739625,0.316373732135078,0.11278319158705565,0.049187484050819734
TNFSF18,0.013822833117278789,0.0749103379860162,-0.0360878850714681,0.006492823512498587,,,,0.05216563255514703,0.015298308200997904,0.0018025062901609475,,,,0.0830287671062399,,,,0.0027200634940303323,,0.025314879767318617,0.012079477000820916,
IL36G,,,,,,,,,,,,,-0.017456433115339273,,,,,,,,,
RTN4,0.12133580613382006,0.039133643086783465,0.04906844068093591,0.0011973412269061325,0.007501220066303518,-0.011567903151111563,-0.01677887351804387,0.06811653774457227,-0.13678823204293192,-0.018660614497548692,-0.0845598953399963,-0.029306046631496968,0.09044898621843399,0.01941963774153568,0.02187332315694963,-0.012446065715175326,-0.09108976242199857,0.004582994046858185,-0.02225781141110377,-0.07623877140689905,0.01925841318095388,0.03617392705492746
HEBP1,-0.016408285569081287,0.06790771380764986,0.0482438141981359,0.039872284119368696,0.029132340092085585,-0.011083666319973597,0.013098661815311928,-0.0322700097050588,0.08286698445015908,0.06806189871196366,0.08667566889573228,0.010220536891266964,0.024976308973290375,0.055707283458691075,0.065880660870465,-0.007968892526073612,0.03097822175606403,0.04294992543713174,0.03263299805448582,0.21447879722495733,-0.002121717187295405,-0.06427795345322855
WNT7B,0.08700671068606436,0.08913084530525704,0.045027801223233174,-0.010754370077960247,-0.01129965949117996,-0.038274116815338655,-0.0023328885569248565,0.02378925728565847,-0.025874100399892994,-0.06332446313799976,-0.011882103944893007,,0.01678435398892699,,-0.053661682149730716,-0.011780619891537406,0.02699028689727123,-0.0540855365463594,0.0024777336484126406,-0.02593607937837261,0.13461774540289773,-0.04531576882945465
PTMA,0.018516168899089826,-0.13680516614161817,0.009196435612262644,-0.022791879683122337,-0.07012497383473915,0.04861956135284586,0.11303077930125018,-0.08043028303494724,-0.14399142030831028,-0.021073740608472308,-0.027314383873759084,0.007955360192898988,-0.09716216362081197,-0.03548215133498381,-0.02621051443189926,-0.051851991113678296,-0.08664015587105306,-0.03374158833826315,0.0583411135037266,-0.21465168171555032,-0.11722019701525392,-0.060548069005125944
FASLG,-0.02118886222949928,,,,,,,,,,,,,,,,,,,-0.01874997177010309,,
CEACAM1,-0.029420920643954268,,-0.022968949834343964,-0.00967029794623398,,-0.015973121456434074,0.026166754704349395,,0.017645403507685703,0.007845130833601062,,,,-0.055031757158567826,0.007399307053553514,-0.02692900421726551,-0.020705872996710204,-0.04313886624436585,0.053430698722634506,0.043688955770597025,,
PDAP1,-0.039791908904659876,-0.04235452488325829,0.039191634965077736,-0.03835028175825339,0.0563453080070484,-0.005861442521685718,0.014308295999089962,-0.11756933092173645,0.13129552570614367,-0.01644602539631592,0.04977961095677528,0.01818449081202597,-0.01595135083875176,0.09922331109709873,0.06188810565875584,-0.0025702511962903993,-0.005375074731890404,0.05725808154411356,-0.02827698634212522,0.01796163715602782,-0.045748831062767496,-0.011792228143763144
QDPR,0.05171056155984596,0.024726778962210642,0.04051069058418291,0.04780865230327959,0.025312601005896294,0.03360416724011575,0.040699368388701224,-0.05260059494465673,-0.16147405295022127,0.047839022391298044,0.016448447638199446,-0.1016280767786775,-0.021291693025659066,0.021960465976108047,-0.10116508278641656,0.05608441692793696,0.010429101906990052,0.019353695850379427,0.0012573479143540242,0.11265732724736356,0.10337643511008149,0.01493355656074888
POMC,0.0038243980341458807,-0.008437151900055714,0.08653506572224426,0.015432335969897907,,0.01102588562080719,0.05724610998685571,0.03853327481200966,0.011703204702280081,0.01792785717184659,0.06338901947500306,0.07076857924104099,0.05638781046393599,-0.050079863107454256,0.11865596670675671,-0.019582151072183973,0.002397481172597306,0.01985537153835835,-0.04067173637644741,0.012706699444368476,0.050721022992189196,-0.05674846494291721
CCL18,,-0.03806255424558584,-0.02866307919438109,,,,,,,,,0.06023957738492209,,,-0.04123696137696811,0.029314710483773775,-0.020609073648793462,,-0.05822297865088208,,,
CCL17,,,,,,0.019154378892763176,,,,-0.0365042250624968,-0.012951702268148383,,-0.015946947238830538,,,0.003707528249166004,0.006395517919183031,0.017233083811801587,,0.04393421447028023,,
VEGFD,,0.040164781370081025,0.018184808265415818,-0.015471554320120534,,-0.02374214498596005,-0.02677488058759723,,0.012983602617933902,0.01571811833811633,-0.01802085411226536,-0.02259837504732287,-0.017090837286021815,0.021702345206969006,,,0.10337361797387912,-0.04048111062550362,,,,
TNFSF13,,,-0.021630086221459264,,,-0.008702006364478418,,0.046677801437512344,,,,,,,,-0.01284130114885432,0.11017389578334147,-0.041159677639034574,0.12613839310407157,0.08622513777143098,0.06881598224939925,
WNT5A,-0.019598391947210296,-0.0148386840475445,0.035055218856668985,0.04754876911553784,0.04455365366434432,0.02713113431804848,-0.03865570851890725,-0.057088081060907236,0.06212782113027565,0.022096618477478323,-0.002310505483043831,0.0272336224628171,-0.07503009582685316,0.22471160088844233,0.07487969870155327,0.013410058066668415,-0.015005628567593942,0.03644862440506572,-0.02815277796121339,0.00198659015342369,-0.008463585271157436,0.05735666616760026
CXCL8,,-0.09763712827237853,0.0184434799327171,0.011096306398148556,-0.013047698838557732,0.0034616125960773986,0.09599245492657621,0.012677292188096843,0.08962761582615333,-0.03014951214108116,-0.01199968016272781,0.14126650257955506,-0.005411521824950426,-0.021693470242351062,0.07480892841841165,-0.07228426511643611,-0.09650917046963996,-0.02475035667965098,-0.012914739316462753,-0.013912238260289993,-0.09399420397283034,0.04151666825597552
GRN,0.057401812448038526,0.0685481403976857,0.06698382134649623,-0.00014296944178332437,-0.06647834029197411,-0.0340976856148379,-0.04322726477308078,-0.07904934931690284,0.08665492519063431,0.007171262166974483,0.04757453714437366,0.02413020483971455,0.016982872978810813,-0.044317811454512204,0.10838434621413798,0.04929220891797261,0.01932838522341583,-0.00590854800549493,0.023481620000846297,-0.15052337149729295,0.0874948390994632,0.04504440188248145
MIA,-0.027734393073419718,-0.007039422403857818,0.028005141574633373,0.010842082081026501,0.015862670994267105,-0.03773076906767582,0.07234103492222939,0.021145854938628847,0.08602038501931608,0.03888050684321136,0.04010548106122929,,-0.02340668489458235,-0.007383085488584585,0.031576490040742505,0.11000238854582124,0.17471002234962135,0.10269992876137136,0.03970922571056674,0.1882978015659272,0.04022001415972299,
COL4A4,0.053348070237563695,-0.029577258881882736,0.016723431731498786,0.010300957783200889,-0.05178011862400075,0.011296252702179864,-0.03672059976291601,-0.00966937747445794,0.010778153744581773,-0.02172410323389418,0.04487221462224796,,-0.022705352714651173,0.16710060313869826,0.0026389838851649697,0.01895570820291274,0.03459733083969321,0.001649150052159554,0.006786277141372417,0.035680052379056325,0.05659447050634857,
TAC1,-0.021188850701511178,0.0458779699452887,0.007279734816647224,0.054332192915919494,-0.005104370810648031,-0.019239051098618305,-0.019486810242039576,0.021834443851436163,-0.07658636801637218,-0.07395540573687291,-0.040174026511094196,0.06679614625347202,0.12776365564029618,,,,,,-0.016564236160819087,-0.004263977482515064,0.0828859484456291,-0.017252332152431167
RARRES2,-0.07907515107498125,0.025325477814816633,0.00531544774418484,0.03268821618742534,0.02936722217552494,0.038589509279883714,0.03215148209422296,0.04245930476728167,0.15672919248238265,0.060242531427212434,0.0026653856320972154,0.021066529148075063,-0.07226313806346389,-0.05907788266914726,-0.032063021013214565,-0.06419459502334272,-0.024006983827743977,-0.08097637504650701,0.004926806248952292,0.13648498223942193,-0.03181685093248367,0.025244160504010012
FGF7,-0.001084844773954119,-0.030294855446624937,,-0.03873864713388848,-0.01776175185895913,-0.026605548823163832,0.08532329625800174,0.03136135711769531,0.021280441108334297,0.04559485445132033,0.01518213387073289,0.05212108949982124,-0.03519805679088907,-0.1185284398586737,0.00491288374290323,0.025893938050117995,0.07699652597722395,-0.00474243003243298,0.04710286619443015,0.18074978134266245,0.0608724052066392,-0.02024678314815996
EFNA2,,,,,,,,,,,,,,,,,-0.03144201954119814,,,,,
HBEGF,0.005846012964991748,0.08553493098525136,-0.04063484339413835,0.059017726429229644,0.001914953853270503,-0.02096352160306874,0.10930241394151725,-0.02742534261684372,0.08776144887396421,0.04768632688702213,-0.004258559351037152,0.020385529578911783,-0.06513683411180818,-0.024864709814724762,0.12017491662282628,0.00234460602231624,-0.019371904492578966,-0.003719081974949583,0.022394146245519275,-0.19809335446324394,-0.00537759392898339,-0.026398234889878473
CSF3,,-0.043171578676048344,,,0.05171419226063413,0.006379335056710719,0.08007020413718442,,0.020270245605041103,,,,,,,-0.043012197054255706,-0.058550716368287514,,0.009054369958858685,0.09094751489325444,-0.044936118193869876,
PI3,,-0.014753159537803921,-0.01907545029305101,,0.10217172081038924,-0.017980141289200724,0.051167264396279485,,0.10929587597612848,,,,,,,-0.11711723731218218,-0.11217644567629144,-0.03261172642985456,-0.07298395228472383,-0.10319891448433055,-0.1114899898880814,
PCSK1N,-0.029755075042455854,0.16487345689810418,0.058993518166297075,0.0011604358941546863,0.0361736500719529,-0.03171032759992929,-0.056789719380919555,-0.038453306566639596,0.006661408002867312,0.06945310988557925,-0.009483066551341962,-0.00545106388680468,0.10277936977397147,0.008939187527907708,-0.04373859864604681,0.02000284763504331,0.04531654190730147,-0.019568676807416748,0.006689141982475111,0.2335365647226662,0.07775269369835429,0.1305926819759369
NTS,,,,,,,0.10843609797560025,-0.03140972700116742,0.013087497508194738,0.007509347280371589,0.01077788541755157,0.012753621134705065,,,,-0.044569568199956285,-0.015929646115854727,,0.08065517760567453,0.1620611584943912,,
SFRP1,0.08031289767474374,-0.019749692344360564,1.8816722525373323e-05,-0.013368439968254951,,0.035415454604709504,0.021456963338848504,-0.049214872826792815,0.024242440476094345,0.004156017523347596,-0.03852323894569095,0.024165892893447023,0.03911822811603971,-0.03160480430594019,-0.01127577258444412,0.041578801885361144,0.05072821122205267,-0.004675263020981419,-0.007337448681041284,-0.060211124030292405,8.799070567730948e-05,0.15629368296354032
CXCL13,,,,0.018488134836359,0.015237116895657687,,-0.04937103571894057,,,,,,,,,-0.03219081497460985,0.07619392910506324,,0.05023161104948453,,0.05052386501238411,
