,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
COL4A4,-0.04892705196047162,-0.012933146037817466,-0.001938945391219224,-0.030256997578569454,-0.019230999119464534,-0.016528831045286848,0.018689040111463266,,-0.02143334794686809,0.02659939016596265,0.029277546722912634,0.16568756409020044,-0.004483542480508005,-0.012320407190255702,-0.05155611088326323
TAC1,0.04431329038783134,-0.04836485559593317,0.08078893915961625,0.1124887038781474,0.014667982673015053,0.02772050826380343,-0.10116238687667153,0.12365263467789375,0.06788940245415277,,,,,0.05255878121763654,0.10090538889598294
RARRES2,-0.02740682328368667,0.008202702566923601,-0.07661236811165464,-0.028819369328490902,0.03299689369413258,0.08995041187484067,-0.02854236237065533,-0.03306182396091892,-0.0658671537243998,-0.019153849164654565,0.04695672887313496,-0.023228197315711706,-0.05707078843149209,-0.037288723694880725,-0.018296891512793716
FGF7,,0.04817851543279547,0.06052572303790983,0.008884674364695958,0.09954364663824057,-0.005530269473989536,0.014607472494935722,0.0205021331910967,-0.04307320235545356,-0.017722627255589474,0.0369790848156397,-0.025580692225125386,0.007086409173122757,0.04134371588808422,0.06725383931785127
EFNA2,,,,,,,,,,,,,-0.027924873928937208,,
HBEGF,-0.04650109818152711,-0.020160130816795126,-0.014256580352791356,-0.05317922158115068,0.00557063233981589,-0.03467252004388374,0.08258258710527622,-0.06811236693923364,-0.02546311853063283,0.12157871024282847,0.014826014394229472,0.07117365304302366,-0.03804506635771803,-0.017693658960743743,0.015176526662889838
CSF3,,,-0.014869044111853413,,-0.020346026917624715,,,,,,,-0.05527092099227673,-0.08964091478053303,-0.024534552488007667,-0.054231129811109606
PI3,-0.042859008936031284,,0.01470020123351279,,0.010529157813206218,,,,,,,-0.06702656787372044,-0.14437617446832784,-0.08746400015890543,-0.07152299861676543
PCSK1N,0.0356638759299611,-0.05596283133861518,0.0016692943829657541,0.07307766349242745,0.07017299264051222,0.003013472996790363,-0.14750381151736633,0.20986857588002258,0.1264167432080006,0.05786964048940777,0.0065829891948160635,-0.048904646698814384,0.02963483046598284,0.08246966045472212,0.0695379142936829
NTS,,,0.029287669510449685,0.003370804364634157,0.005383863867323205,0.025243356636672678,0.10926936477512621,-0.02464875945404923,,,,-0.0051223084062350386,0.041096275959211635,0.0996288157030835,
SFRP1,0.023808439542658974,0.013216271690327037,0.06609682371644736,-0.04599775937300793,-0.036485022549851316,0.05099437606003514,-0.04245435048645506,-0.06912807822249642,0.011071676779993303,0.10328970967897003,0.09236931972920805,0.02047639737312929,0.003900372336559217,0.051749108197656456,0.029758187330859658
CXCL13,,-0.02915219202316253,-0.017318600785576566,,,,,,,,,-0.01802592878728923,-0.036762216523259526,-0.020789869091044057,0.03698462569339998
MICA,0.019084664990125726,0.0012010092113841782,0.033516335064599966,0.009910981671825784,0.052804687382611626,0.01943696367817382,-0.006309344148880664,-0.04744705770322143,-0.07131329408434435,-0.058862609165496425,0.027877259305685097,-0.009013507151067723,0.0720916369212111,-0.006353604308729973,-0.03182068632424154
TG,0.06697039685432879,-0.016393590150347106,-0.03706520112859215,-0.004662300152087098,-0.024555834171737886,0.0053962587718064045,-0.016932274403340688,,-0.022612576477746033,0.036816754755348485,0.010696009308579146,-0.014610017364394117,0.018044135297199882,0.009789518416664695,0.01970336917046282
ADA,-0.020212476460025254,-0.024066694676159673,0.050344017984472675,0.051779322315212956,0.03548112149511355,-0.03285359171154228,-0.06448647250665134,-0.09513083316862193,-0.035226759870868755,0.1050256683836827,-0.025356422317764873,-0.01089011052986772,0.027697180545203298,-0.060223114392746066,0.0161973181053873
LAMC3,-0.05224971016764669,0.00471233622905257,0.012135297863262728,0.01378412566071883,0.01644908015861448,-0.03701101449517814,0.00627551156063066,-0.0529021444778284,-0.0480033361648831,0.047865965646362287,0.10939214583166876,-0.018236845011244212,0.016283118935936584,0.007105893124066208,-0.026895997664332615
CCL7,0.02564962315936649,,-0.02296126715851189,,,,,,,,,0.017274817823708363,,,-0.06075854842365538
NGF,-0.02774452236679314,,-0.024508762852565518,0.06724317606705933,,,,0.06345318101780803,,-0.08328457476612965,0.16477073649460047,0.05080411104086543,0.03346394758475796,-0.040024205201042634,0.011547447014369525
TNFSF15,,,-0.017000444286879548,-0.01589520859905367,,,,,,-0.01807924930689342,-0.029963242323793046,0.044633669723827915,,-0.02658480822565883,0.13010627010823014
HMGB1,0.04877679486429524,0.028989060266016244,-0.008461077989511599,-0.0028591675963740492,-0.025698202549553895,-0.0004359800003565016,0.046207156023069955,-0.050703287239586795,0.0268035904669318,-0.06727052707924577,-0.10112065560519445,-0.0003315517375267115,-0.050094735265647214,-0.059518922431036084,0.031840088987892694
ITGB3BP,0.014556208655153008,0.019009863200511918,-0.01506188125000776,-0.013113349204430259,-0.033394286028347,-0.011685920088728725,0.08370123283807404,-0.006435600366071034,-0.07847721964478221,0.021582691380081162,0.1025164108271289,0.04320237230973561,0.01071597437266215,-0.060107651901036147,-0.01665646534326066
AANAT,0.07334879934005802,,-0.01531841702689146,,-0.018352666882261753,-0.03082730652874623,-0.02691932363215291,-0.023173474144293892,-0.02019291554518498,,-0.020794251021309898,-0.013499737974373822,0.11169823750242655,,-0.017354362943259774
RELN,-0.008670222084341518,0.03321641889450148,0.03521519208283555,0.05719337048961015,0.036031833118466014,0.0012851380781096744,-0.05982433512500431,-0.03920621925494807,0.03834188127723298,0.0360307725073504,,,,0.0022596180649488377,-0.027933212689014254
IL15,-0.0041945663880151515,-0.020885183044233493,0.0041517787601325655,0.08755933181982165,0.010457580377079088,0.03432650984499355,-0.0265977671979607,0.01114426492477951,-0.01872799586678469,0.027475425111269918,0.04658822511014651,0.062332106940262436,-0.018976748769347036,-0.009099719984008225,-0.027416653377138608
UTS2,,,,,-0.002317125567265307,,,,,,,0.008103982949102846,,,
BSG,0.043033689122087423,0.034949974903556995,-0.05234892655901005,-0.011522041799819966,0.04383826168530022,-0.10798696907912023,0.04324497604546812,0.14015880350678914,-0.09267298055054668,0.01431082452022052,0.07748229271653195,0.08162834960806234,0.00821746966528336,-0.0905252481781198,-0.027700409103662213
ADAMTS3,0.0016895923620269995,0.0744725180367239,0.03410100303198434,0.11107120343137195,0.01165550166991046,-0.02832061399323361,0.01624728902390299,0.05166530842860648,0.014458770624278488,,-0.02489899865551341,0.09226743497774711,0.10906399609216266,0.09288180316504094,-0.01734409579408504
CD34,-0.03237971514249215,-0.04106987077915401,0.04883244114481166,0.05623544252993246,-0.0007967669960816128,0.0016875311765525754,-0.03234673532578471,0.016305846232080815,-0.02532868645909456,0.009535574400575996,-0.015407574814526506,0.06357421764254893,0.07231824556557705,-0.03476999379819365,0.018231058913777208
CCL23,,,,,-0.020882421617896843,,,,,,,,,,
PLAT,0.003306943988621464,0.006179903686494742,-0.020166638184452877,-0.07230330788180463,0.008465942036573651,-0.0682211721754832,-0.008453519138713676,-0.019722723515420086,-0.05555306811692926,-0.06469325432807216,0.1632644658042766,0.08023335448619795,0.1389699035895203,0.0008414001758615192,-0.0263728334563212
NTF3,,,,,,,0.004147104953580343,,,,,0.1455917795727148,0.08622308808824757,0.08374098567071957,
LTA,,-0.012055897725588065,,,,0.00818925733854962,,,-0.01872799817857724,,,,,,
CKLF,0.004132166619099657,-0.045274243882021795,-0.03565186204716676,-0.04086135856480381,0.01245877482019171,0.04077566045300434,0.06995140608392371,-0.060377551901236504,-0.07642563328408931,-0.07629900183673674,0.030710897860208506,0.07070860766085418,0.09135944812128051,0.01891370255078739,-0.040453085625783286
CD24,3.4116232597393044e-05,0.03888707507104134,-0.00015214271756824484,-0.030591779093217794,-0.03427279481008111,0.14047649985834693,0.2626540409456635,-0.02527566389834077,-0.06454383987092084,0.1058194689536817,0.06063940215078726,0.024858244055791793,0.07627048661573911,0.211991983292105,-0.032518129145925924
HSP90AA1,-0.0020250279594789125,0.008920046747317868,0.09543491294544813,0.08882710337629406,-0.0061500983594153565,0.13081667790101034,-0.02412097283022867,0.21185742124345638,0.15794283892127606,0.05179663986174005,-0.09627570152270125,-0.1276454949581452,-0.18335986050887462,-0.024105917742371245,0.002984337200303841
BMP4,0.0031514568939792435,-0.012779958305916658,-0.01697588221641467,-0.04159718574386527,0.04329497515176679,-0.01792897493198415,0.004791566668733025,0.0485695304755108,0.027292877592330074,0.0667387122167257,0.17302005076804544,0.10214206138124164,0.01721601276358181,-0.0524306642446921,-0.014739237289033112
SCGB3A1,-0.025913360302019312,,-0.018242343626536973,-0.007327519724464239,,,0.05316524207078849,-3.584725802025724e-06,0.14156968514981255,-0.007353435435367395,,0.05190252246885867,0.07143611835696982,0.026453786464416748,0.03302045217172938
IGFBP4,-0.03413857652574164,0.017669330447828594,-0.05246423153318357,-0.05178947229864218,0.03666383313491887,-0.011680767227890588,-0.02702930221851256,-0.06623994466381204,-0.05861187242432004,-0.014687491151629498,0.02958823128249656,-0.02994407402489484,-0.0713532272866062,-0.10087336130404606,-0.010675324595290584
RSPO4,,-0.019489735583127124,-0.02105462993216492,,,0.010884668382050485,0.03350953840266053,,-0.01303453996057469,0.006437579556258874,,,,0.004283968364289996,-0.041754762753875824
LEFTY2,0.017219038238572577,-0.012203962492385409,-0.032680040283826844,0.029491412978807204,-0.012433784687688704,-0.027244014386939793,-0.01947965660963463,0.018451092580376256,-0.023119504604018085,,0.07593674753849904,-0.03706335931515462,-0.019342090885185424,0.028939208143082224,0.034295608353008815
PF4,-0.014009025733801398,-0.010966477549302144,,,,,,,,,,,-0.02559508028495811,,-0.03270886834537346
ANGPTL2,-0.04109379255126324,0.02020588199280248,-0.04433271010449357,-0.08594340811124992,0.022595925011398312,0.07398492439766598,0.040181536886866334,-0.10220004990511716,-0.10793711244945137,-0.08734651292316734,0.06998762063842542,0.07001217107686529,0.09807711399276126,-0.002986913586167455,-0.02891888733952709
LRIG2,0.009570663263916689,0.025097506631943777,0.05634082508088187,0.02109262288264454,-0.03326539133779431,0.03225264514492827,0.020334881148606623,0.042295342786522416,-0.08226909085122522,-0.059367978777784255,0.11210393343017669,0.04171511022856519,0.06940731999335416,0.026644673152448582,-0.008253260313606629
ICOSLG,0.0407734413710087,0.02751557951336561,-0.04621958788571797,-0.013538209467003582,-0.03759076176235044,0.013913975333776028,0.02048031046661926,-0.07946970747584928,-0.056569080569777025,0.03643566421292592,-0.016340367565971785,0.017320218209564482,0.12071176660115746,-0.014409861864232742,0.009064074097184523
WIF1,-0.048367909286953885,,0.04377450885975744,0.08733928189838329,0.03028119888576116,0.019085070002873822,-0.07151554025286694,0.02007233664794442,0.12338821817036476,,,,,-0.034562794536718566,-0.060020074566713544
NPPC,0.07242924675795329,,0.0024090923423195757,0.07047284598627641,-0.04031504706042532,0.009679703729544012,-0.0129017062860784,0.08157757943327697,-0.08736726497449021,0.0806773958996184,-0.024898950835495502,0.05887329489174116,0.03956777657274346,0.0660568179573598,-0.006619554590669219
LYZ,-0.04067321805951398,-0.008932775804904107,-0.0394411289823129,-0.04225530916336591,0.031195845443701794,-0.013081416378776356,0.03221117939865742,-0.1389266704617453,-0.034013010065824884,-0.10899180565606144,0.01621830337523088,0.03367867206678692,0.04446591312268451,-0.03634463538863262,0.031267322968898614
EREG,,,-0.029628859935938008,,,,,-0.025356386860600037,,,,-0.07373355218095537,-0.07131457552440057,0.022302467710225763,-0.03765759690485261
SPTAN1,0.043851666108261834,-0.013745049614380047,0.07145140866155092,0.11596997939778374,-0.05909239275976857,0.04140784851328586,0.013835750702927635,0.1661497662651487,0.1178112116650986,0.01735282351716718,0.08498004025651777,0.03274000045496606,0.0989822705087335,0.12235742991795204,0.06465842262382515
PTH2,,,,,,,,,,,,,,0.01621964156996869,
LIPC,0.008529264856103565,-0.01650513481041437,0.054609704036365565,-0.008665454923521256,-0.01472076338604659,0.04821735440669274,,0.0351958769585264,-0.02941993379675215,0.16062069048365257,0.06481909793430218,,,,-0.03185023589811213
COL8A1,-0.0033312573314381658,0.05086203427392032,0.006334745219405006,-0.06801907893340729,0.012959434977710639,-0.002828753236150956,0.0037148993313777176,-0.10452947082606455,-0.09513424054317116,0.016811892862771592,0.01453067972142623,0.10392277277924086,0.021136799250682358,-0.05325710041726911,0.009248218360937354
GSTM2,-0.01903210304305726,0.03071635477251865,-0.031916949964236746,0.07796819786667775,0.02349762140934628,0.029096370109580327,-0.0049053480645411965,0.0135900724099934,-0.038105420635499196,0.08023696078088792,0.07300395422185632,0.02514988375525218,0.07184143087898516,0.04922705675670677,-0.007537200060677831
SPX,-0.0038028630174695706,0.06478962778965794,0.08270478732963604,0.026897786043587484,0.06134645729391052,0.08175414344744823,0.049905030269111826,0.08682804473787914,0.16451314062348538,,-0.05878018548339325,0.09222710367789609,0.05949587517610367,-0.03144490440448064,0.09311393962288338
MFGE8,-0.023474234298501376,-0.005815986517228179,-0.004116158786811143,0.022898724550380833,-0.027169309623845384,-0.03800901040508445,0.056012046489495516,0.08567730674636952,-0.054222304312219805,-0.0067522497442749265,0.0711811187772191,0.04581950583025255,0.04232668574299472,0.006651044214714602,-0.1208431429605864
TGFA,-0.019719851572634426,0.0012181000456576233,0.00300527805545558,0.016568619851445827,-0.04843342864811385,-0.05624712051887367,0.03326345930235076,-0.10020047857769752,-0.07935344553833475,0.0652120842226156,-0.0726843949014462,0.0056281942393122016,0.03942594029734119,0.062011766761391675,-0.017628730662245146
SLIT2,0.059862884874185236,0.05606583636109629,0.022309435898009565,0.030798930711655292,0.03782458398928806,-0.03979005570636875,0.022122215209426102,0.06764659610317758,0.11653596588934519,0.10112154710204796,0.07275542047057873,0.08623482601734002,0.03897627547938245,0.0026893800897266765,-0.011367929454098646
PLTP,-0.052044526703278214,-0.002472755369922213,-0.03579693584303797,-0.019540645418229273,0.015000571230278684,0.07637562712845213,0.2329348248429493,-0.16023636334555025,-0.04296969176887295,0.1296012924696166,0.12267419063041268,0.040898765828707065,-0.06587344020691807,-0.14363666967564342,-0.01740573979548229
APOD,-0.011663478534975801,0.01210172395790296,-0.000250294433010167,-0.0004270950436419684,-0.03738849385296573,0.03914073694147694,-0.09713643029967792,-0.14965693259011859,0.041740978065919636,0.04557897939525088,-0.13630220326110223,0.14223072186087507,0.1415634505529984,-0.005249435421429072,-0.024708806043689534
B2M,-0.007013368337341084,0.023459708389988024,-0.027100018470420106,-0.11199049525859534,0.027101564492275042,0.14320207411781813,0.13873075184247724,-0.2003602042783291,-0.13364326120759998,-0.04149162545908922,-0.003123576793706305,0.08878392977871304,0.04580030485712036,-0.20425055345808116,-0.019364983626433106
OMG,-0.007505630115585484,0.02418560984403808,0.05333543095819025,0.034237957501954394,-0.08023349493771952,0.1056709833396059,-0.0368974322604926,0.029497560081337505,0.14723938797025884,-0.035967173786292404,-0.054093506434798856,0.09568289383023414,0.15233835307505209,0.051015352744623835,0.09130627255616444
CXCL3,-0.011060451763289758,0.007898472976118698,-0.04287611278004044,,-0.02409617431153726,-0.07338162591792774,0.03748454729000526,-0.03569532168384712,-0.013487550074143638,,,-0.04444478480753109,-0.06531403220453194,-0.03339584647878299,-0.03591588468373903
CXCL10,0.050135263856236775,-0.027215484830027645,0.100305199450605,-0.015874991036520594,0.00908119455507861,0.08739120719766236,0.05363773767795876,-0.029759855910805037,0.04136319811156058,-0.012797644861611552,0.00732454760589227,0.08852358846220339,-0.03433042258602715,-0.02774301447506481,0.03893362523494187
RSPO3,-0.03520000741732816,,0.1050865777445648,-0.02695067770332933,-0.01730337442235397,0.005905661545088213,-0.06048977855084852,0.1455967606705044,0.03368473237398647,,,0.0060133989760022145,0.20094127574780749,0.0023439912672383227,0.07109763368738992
CORT,0.046859423102167695,-0.0195854344553293,0.0353962532995964,0.05083362775628864,0.03331107326322947,0.008367535266953234,0.06353115612168306,-0.026258612812093574,-0.01716090749065185,,,-0.023517638986437085,0.005121885674619784,0.12186421165363209,
NCAN,0.0284415160477833,-0.009646934759909995,0.054330841841815254,0.0005140323334789622,-0.014345700161190657,-0.0742177879677913,0.02492248947718098,0.15115498408414801,-0.10012033070123852,-0.116087749865843,0.05500037887673179,0.11409367064090561,0.16222950252758922,0.10937446449530758,0.07844668735347445
PRG4,-0.02053882618874102,,0.009916916888154298,,0.0026206561494014173,0.0004954399940989882,,,-0.016478484592352002,,,0.08479342759034997,-0.028554715094306498,0.014422292095742289,0.02234490418662724
ZG16B,-0.016714631897656335,-0.013196373364018434,,,-0.0007086392090275604,0.018828491054212887,,,,,-0.023116245400562684,,,,0.048240071321432425
TGM2,-0.07793302841597805,0.010921592933263198,-0.07016161025247127,0.010847792145162016,-0.03334922067163542,-0.057233160985224726,0.001466336901926587,-0.0008880121863894939,0.03432258840309595,0.06934464100288518,0.05596840936542068,-0.031098769665598432,-0.03589161691956107,-0.0202927886404389,0.03835742996263395
VEGFC,0.01877859094936517,-0.01694465158546525,-0.00631367291747631,-0.024070944997867664,0.010955579802408006,0.03533721266244912,0.06398055433996024,-0.02865260674744611,-0.016816950356638917,-0.012608257484062123,0.018559443935412853,-0.05618937241881888,-0.005751708680085229,-0.021523472553389853,0.032857755423545076
WNT6,0.09016399511530962,-0.012203962812672341,-0.02011065698010476,0.06871377269732887,0.004757898983588274,-0.034294589284733425,,,-0.014676985066970056,,-0.021983552089867665,0.032744975037375106,0.0544273754790473,-0.04934447484055288,-0.010838702742770549
NRG4,-0.02386711697905281,,-0.020788826111281057,-0.018102770889769075,-0.032516690005581037,-0.02435022134581534,0.010899162517902034,0.08575338111547963,-0.019618934106742272,-0.06067877505609848,,,,-0.009917301231173608,0.02258227023581901
PMCH,-0.014824212992520763,,,,,-0.016821246400226104,,,,,,-0.033868034643760356,-0.0029302713597601573,-0.028268427971067316,-0.025018033766881487
COL9A1,-0.005475598763329973,-0.006370812135222506,-0.01702630376087914,-0.03064537276063852,0.02218862581393518,-0.016192314544061205,0.01133584105659698,-0.025004877045423587,0.008782945989209862,-0.07565868163425522,0.05092144992682015,0.08308793963506492,0.14747714820254176,0.0016982895591241187,0.05210843135117828
GDF11,-0.014063033303023975,0.014695553886891815,0.015613559864276021,-0.050327644444464345,0.012924159985455817,0.038699608109885264,0.015748258393453514,-0.0070593316166417735,-0.08827611088179739,-0.0693622845241494,0.017590624448288,0.04226878695498186,0.0010641680722716282,-0.03643627924455474,0.058811552590304475
IL24,,,,,,,,,,,,-0.033087568703974855,-0.025186979742831735,,-0.04847587170172533
SORBS1,-0.010222245125682495,-0.01213485956422049,0.03020446829013767,-0.006762998396220825,-0.02335669950509612,0.008660645660978086,0.016311925424039253,-0.038153477594332824,0.029473869110586092,0.08001538865615868,0.045967575060718184,0.03313974556218872,0.019801111566156535,-0.0907734468979905,0.03082116868776064
DLL1,0.02294285574370231,0.0022657236867878686,-0.011516582912022323,-0.0547143217079066,0.005193461351896585,0.03039211664921552,-0.013633098870525509,0.05591356595846419,-0.04361736988957569,-0.06637185213425109,0.01572294345293497,0.07700164346764393,0.14598225481046673,0.04788540418111326,-0.01639712833270168
TLN1,-0.013714579920925405,0.03795121448285939,-0.10462177500303901,-0.02504749575010752,-0.0186390457820378,-0.024216125775296842,0.004444331790157019,-0.14429902900096234,-0.14953085540481767,0.06521319744980286,0.053046179377318876,-0.02358261684954666,-0.019464319859048177,-0.09269200342928116,-0.049562942107259055
COL2A1,0.030425283136389984,,-0.01303564768291696,-0.02948447857210309,-0.02409618251173243,,,,-0.01369263235996926,,,0.015288422865081376,0.00977290812537591,-0.04602112672966835,-0.025875205301169317
SHH,,,-0.03304624884329935,0.003513030599474481,-0.018942527293508402,0.00626877444746868,0.035282111039632885,,0.03782333017145321,,,0.0365512772687781,0.035210859060404436,-0.0462696805958573,0.10315120962734364
PON2,0.004281188873094001,-0.045318729954551856,-0.03284986215680593,-0.0740097738709837,-0.05269088104674187,-0.04543613742861517,0.08841037391391401,-0.042074577300380285,-0.055534826270458824,0.09434163819054565,0.06475177025613994,0.10504227137019248,0.10653908415782201,-0.12795628347154395,0.07549095696796086
ICAM5,0.0502109829812013,-0.01570924095177265,0.09554735025196212,0.028392996473335937,0.0764116784476139,0.021654842375069056,-0.03589970873278191,0.18802832669516098,0.19744995512198124,,,-0.014090168739230384,0.06387261768319136,-4.7384735995715334e-05,0.05653804747470351
HPX,-0.0014017522964594937,,-0.03698114962077333,0.0407926456460058,0.012448840566223491,-0.028727738325698072,-0.02513886113434571,,-0.033216624865297605,-0.07893739297776614,0.03402060169470595,-0.03201002558292266,0.13611936552417875,0.004961014666398299,-0.006107851725424553
SFRP2,0.027586582289181604,,,-0.05878965768632854,-0.019230993456634017,0.024336910109085716,-0.037149044869486954,-0.06645775409027836,-0.02563636268675506,,0.12447741742482062,0.051302780922953525,0.013753772910029632,-0.025951897538247615,-0.0037023471716550018
CFC1,,,,0.09274749619787205,,-0.0037429889095041565,,0.053663548848334394,,,,,,,-0.038367437833604454
CD70,0.012269701023406621,,,,,-0.03916957164355248,,,,0.10417094899011096,,0.037566824451881024,-0.05599768166225554,-0.0714986564277354,-0.06978935399863312
HP,0.030961807633194876,,0.02294933992560998,,-0.004669434760067421,0.04084302852049838,0.0358200516167733,-0.022726409246836082,-0.04564636848503899,-0.06123815196425287,0.058825379649869086,0.009841191150525744,0.024404155516988234,-0.04505252691806,-0.013975750756394623
CXCL2,-0.04350608983065692,-0.007756336740677273,-0.0582901171495396,-0.048974703901424145,-0.0033076307588580504,-0.022102644812246518,-0.08382191743232502,-0.06749346560334367,-0.0258650063814642,-0.041417393669788395,,0.005477495183370236,-0.02597162458235588,-0.017476543679348946,-0.03488551340621587
NPPB,0.008855235380210208,,,,,-0.014956332772505741,,,-0.016816951579783943,,,0.020610160057284922,-0.010005837881285319,-0.04225008727642794,
CCK,0.10815644088519732,0.04300459236527768,0.161084147567445,0.10521590696624429,0.024838651626627534,0.08961872266876075,-0.22215579611525182,0.21976869550847933,0.16684299236024883,,-0.02877102458902696,0.06390170599004857,0.11393319236507861,0.1147352839566268,0.05429543181063567
SEMA6A,0.06678976399063594,0.011516492033679325,0.05219289473430109,-0.0808601353257907,-0.006716702210026658,-0.012249902372510772,0.07286071088425639,-0.10999528066970615,-0.141260476406719,-0.027356679515570012,0.024631743211347257,0.1299396527630942,0.060431017149370846,0.002632564888014453,0.02313881911489402
IRAK4,-0.005068450382872812,0.003318558687400427,0.03485750013449646,-0.030552292229997835,-0.020681923530548568,-0.01660274752955893,0.05268042667560212,0.014073583934503238,-0.041499820410465536,-0.0690193362513352,0.08491043581772478,0.060828949315483015,0.04436424665004946,0.016228699153221244,-0.10980120773070416
