,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,,,,,,,,,-0.03550820803751323,,,0.03826505046574557,,
BMP1,0.01824786360303776,0.016460026985781032,0.09137316317330373,-0.028054654772922714,0.0436126484950004,0.0028708396429365716,0.06607985732261179,-0.015936450500302023,0.0033658399080390908,0.051782147908317123,0.034490129356124735,0.0669357850460507,0.05036613984501315,0.021530798411358732,0.11478076297260283,0.06245150012420053,0.09016573359818408,-0.0020296831205315253,-0.03990411513492553,0.13190053697016946,0.0966131088097123,-0.007434389774292225
NDP,0.020346420826579687,0.0733002571027072,0.015301698931551049,0.02988066129239914,-0.04362545058760928,-0.010968145466063244,-0.007718170688235665,0.0013010648161269804,0.05216993796938068,0.054712849387668495,0.12346091125961148,0.07947516101638999,0.038123850327552083,-0.011287848842527004,0.0647971081454742,0.1137522343644391,0.06166703003767351,-0.015002453445460487,-0.06016420618327204,0.025343778425320245,0.05922043269460817,0.12995298936012367
TNFSF18,0.11833307795298456,0.055061491270972776,-0.004100250363157415,0.039376069705819396,,,,,,,0.042057804672175195,,0.15682667989308038,,,,0.06245517812092586,,-0.00822159217979443,0.00998436438826909,0.02133914854138579,
RTN4,-0.008881092671358441,-0.0025543149325094297,0.02988027586460725,-0.07238452274032887,-0.0034483806744291007,0.022294241446181147,0.03418151010852397,0.0027284264579759735,-0.03263325204306586,0.0003215350905207101,0.015583152595678043,-0.0485851019472909,0.030937113089642605,-0.015120537906109259,-0.031166662374671816,-0.08339392332874401,-0.11500198932496451,-0.05099399493193303,0.013117707365189222,-0.036824353894571775,-0.014770931335069095,0.08064424959737529
HEBP1,0.010520893799002954,0.05558685581343228,0.05126186144386091,-0.004446029483587723,0.0145299206736309,-0.015370996250989798,-0.021985690004716854,0.00010308518974320145,0.06569063988777474,0.022980781781217277,-0.004866532428952829,0.08455287131713263,-0.08646890509705454,-0.029770412092833893,0.10570866803938585,0.07798582765672489,0.0023989934456162825,0.018324449964862936,0.028486722250937627,0.036180778615671504,0.003904857371411295,0.13491063952367596
WNT7B,0.08032625299512425,-0.04299379117302069,-0.018466204550420442,-0.019936820853797575,-0.03865441194897311,0.011181711798868272,-0.018873806644260735,0.03385648335054541,,0.017237435223869668,-0.04041911334355271,-0.045888378332746005,,0.043163967943913126,0.007769375976805197,-0.016063649918207534,-0.007710128216229365,0.016376123506043,0.021812341192389447,0.0650452356838124,0.03444991948695991,0.1338937821134747
PTMA,0.09236247604265937,-0.11065838920567411,0.05651749012354677,-0.0068077818757056735,-0.0016093569576551873,0.03125700315616003,0.11363646567955177,-0.03177170929125613,0.006097466888178402,0.04217584044296938,0.004570159595259801,-0.021921887213564858,-0.01851990741248553,-0.03245297011517942,-0.07338474064584984,-0.04900699755780061,-0.11125400708833527,0.07743758603734635,0.07763366358654439,-0.010246424347319165,-0.03657409925490438,0.0744262622085465
FASLG,0.01268201658881253,,,,,,,,,,,,,,,,,,,-0.026600052458497486,,
CEACAM1,0.019547025600515848,,-0.0020268775631462027,-0.015300310886260033,,0.03367230706279438,0.09191939701592175,,,,,0.025190294257425267,0.05778707823890598,0.08784596820641055,0.06562309974410219,-0.03397185530819586,0.01417029351166207,0.020504108161534425,,0.021482733081219167,,
PDAP1,0.03740513361215421,-0.0045924299467708365,0.0341927731772562,-0.035066850893749585,0.002969972506699761,-0.07182735813897886,0.03453868606237911,0.01024687019048795,-0.014063250929575923,0.0381107489013275,0.023993860874438323,0.02884191148041373,-0.0975497951960295,-0.015067991622910901,-0.0372105351647887,-0.009962324287044305,0.009341978636616162,0.03375881989914702,0.1164770953719334,0.004052099443954948,0.018467521851499673,0.08202573111100046
QDPR,0.1075852594410015,0.04996858744090278,0.0532110425896824,-0.00502045113921187,0.05517742240655134,0.006088153088346534,-0.06191194684194268,0.014395757257963708,0.04488465226620137,0.07915563923674043,0.06875214509957615,-0.011669094153873913,-0.0020202803611866073,-0.08140453767301287,0.029145720272502104,0.0363303828123389,-0.09944337896018901,-0.016560217429989713,0.09577028901300669,0.007067135227690053,0.039636633472969196,0.009059933134232923
