,UKF334,ZH1019T1,ZH8811Abulk,ZH916T1
C1QA,0.05087952965356351,-0.10558425148568752,0.05309002096987345,-0.04500483195556303
UTS2B,,0.07591705081584091,,0.10170539879416574
COL9A3,0.06312385455200999,0.1117749878725383,0.0080190541159017,0.057546764105516075
HGF,-0.020728950135714408,-0.04645923479761548,0.01013482174083464,-0.06086945208412219
P4HB,-0.017341792314948725,-0.004908405248427434,-0.029364438908736655,-0.0047060702120901975
ADCYAP1,0.10075190327795625,-0.03879366048337375,0.017926349880121487,0.04581781650534314
GREM1,0.09117594334358246,-0.04717117128916643,-0.032245819606882276,0.06895379085911275
EGF,-0.024770998286759115,-0.03580120250776307,-0.01579758531771736,0.03017692252679412
VEGFB,0.02415337456557788,-0.03217221327074973,-0.054416636405462925,-0.0032028277295566075
FARP2,-0.026411422474413394,0.06260792066826906,-0.021193028982925518,-0.0005637770459041616
IHH,,,0.03307916360866013,
LAMA2,0.013986481695739609,0.05026313632083057,0.032757988305520215,-0.016752166914864735
NRG1,0.02150691252713843,-0.032031552975939986,0.003805150038644431,0.024365428127085396
SPINK1,0.010790477312253265,,-0.03566212280828899,0.05401043003377313
EFEMP2,0.025295022536458923,0.009798604678972592,0.025829424982977533,-0.008602185238021517
SELPLG,0.029550454752167263,-0.005472383715750276,-0.030854456243480714,-0.01892961736731138
GDF6,,,0.11196325496148499,
HLA-E,-0.013389938817452953,-0.06706644194126299,0.0034016628257568455,-0.034257872373806925
PTN,0.034492332947306886,0.08222556695631306,0.08598364456318872,0.07354329490143365
CD274,-0.007503531934608626,-0.01081435146160672,0.004586527168293546,-0.030658284865034954
CD14,-0.0256949177999312,0.031067148951616868,0.0617268535832002,-0.05756566231641152
SFTPD,0.022323401398751812,0.09716227131941456,-0.00014941428298805012,-0.006851153690347901
SLIT1,0.028318482718844483,0.03650329901539191,0.049940259899340006,0.01843446597021383
CNTF,-0.015802210737044034,,,
BST1,0.010329339087044007,0.09310093207068411,0.0205438465057473,0.0297822085965338
AGTRAP,0.06227431741639382,0.03945490925342981,0.04238373309149943,0.005673477472266693
LAMC1,0.010718074666731713,-0.03179094490535922,-0.0016491673290153488,0.010646625812024212
COL6A3,0.04506561504711944,-0.045559082818641926,0.01705926365790877,-0.008534459289674976
FN1,0.058779734814596696,-0.10037246805891444,-0.05018370679845547,-0.017952690325817554
MIF,-0.10060007491057174,-0.050800821416810804,-0.025692649976591896,0.043136913606717814
JAG1,0.052222563672523696,0.11248363279534573,-0.05518350242762292,-0.0065996940222436615
NID2,0.007317581522253464,-0.14693921952773367,0.009696151921402203,-0.0027429953256762054
EFNB1,0.06152239948320081,0.018309838275214544,0.010223676421684107,0.09250342779801551
COL4A2,0.05651645799105002,-0.0626507053403396,0.02919494967365757,-0.0047167503272628475
SPP1,0.013689439925750281,-0.03992103270617946,0.029126221869505704,-0.06264424726176956
PODXL2,0.06101845349781866,0.0734345483106835,0.029895919638588116,0.036346687326816424
FGF9,-0.029510772225846468,,0.029265765098133976,-0.015924685700630253
ITIH2,0.02406185095087301,-0.008641628824965664,0.013548534125486521,0.03268292268798927
ADAM10,0.0280919891274421,0.019631278846926996,0.013370301716353089,-0.028445866618397556
CFH,0.02744354482375745,-0.05920499156655067,-0.04405251017651928,-0.009153276015315966
COL4A5,0.06187478372995795,-0.12698265502027475,0.04057592109538941,0.0635322581727581
LTBP3,-0.04784000934704289,-0.0502089000596127,-0.05090351209925317,-0.028631591869579736
GNB3,0.024494589631682974,0.05741130242016432,0.055788162246693,0.0964407000473846
COL6A2,0.012252995004888592,-0.14997903740692467,0.015760900903758434,0.02892117608754194
PLG,0.015648006737405493,,,
GDF9,0.011291584754891025,0.1977664390856945,-0.026495388124961397,0.006745747961205717
NCAM1,0.0025124259669890747,0.05889275821651564,0.01861773596162174,-0.00019989319897672182
APOC2,0.007611167968705451,0.0329859863306667,0.055772596393679263,0.011272965995640767
BST2,0.07727526092775039,-0.02146399098401923,0.03404630776563893,0.05711377052185929
COL5A1,-0.04100146028164811,0.11339858400456088,-0.019589678912991036,-0.020156564153890263
CALM3,0.009027911889520809,-0.06855102663795978,0.03568887769032922,-0.02367762920368737
THBS2,0.04339235393145572,-0.004633783458815762,-0.030584903118330006,0.0064872227348720946
SERPINE2,0.006638219947204075,-0.00033650373423191055,0.026937210773433376,0.012978912314523207
EFNB2,-0.03352555440437096,0.02733395662479369,0.004504990493025569,0.015614087764442237
PROK1,,,-0.01292061991926544,
MMP9,-0.01481015510956158,-0.13878574840482835,-0.06388878505167854,-0.0010238688577273402
NPPA,-0.009970227170098041,0.006171468184272441,0.031794040931520794,0.01376080229882747
APOB,,,,-0.017505317735745367
C4B,0.019879320259070583,,,0.06611599495365952
NTNG2,-0.0013358740568689893,0.03462346298019797,-0.010293938021933858,-0.00989065561513215
LAMA1,0.0004847615522839083,0.045733378894256126,0.14076380380013195,0.005274015028691902
UCN,0.057481357506390794,0.016863297358510356,-0.005097723936011223,0.028911541196642396
ARTN,-0.01580221183602769,-0.045009596645778104,0.01361067756231294,-0.013078476705495076
PDGFD,0.04003069879964057,0.0811163913334956,-0.009956713551060403,0.0005868861393352298
EDN1,0.03904540371193826,-0.09516805691338832,0.001542504339756106,0.0057382353934427085
ARPC5,0.04730888839925544,0.04286495742006797,0.042382683392279366,0.004594676474115883
GSTO1,-0.012675388810647779,-0.037391458067683285,0.05444595588989621,-0.01725618341329611
PROK2,,,-0.011227008540388803,-0.01596077677296093
SYK,-0.009300792113530477,-0.050014014084457284,0.0466965580843324,-0.030108171276579467
CD40LG,,,,-0.018930817159812957
ST6GAL1,0.02790444159954289,0.03284806142967788,0.08427728624658545,0.015027900736485246
WNT3,-0.044567554865727395,0.058606195419478084,0.0037546491830106163,0.01012903928443382
HSP90B1,0.007817891771715053,0.07374878704198069,-0.019782973823706616,-0.02684907607784564
ZP3,-0.0074805506906136425,0.013102221726455946,0.10241108193682767,0.08492812434034946
NRG2,-0.01721915410278159,-0.061162831859954844,-0.04647874912294117,0.0209995943701492
MELTF,0.02577822449885,-0.023201373194175666,0.027536186459587227,0.05308581468236679
NLGN1,0.05451800159723345,-0.07858053572256428,-0.0035217140731286867,0.03296240435579116
SLIT3,-0.01619198059861972,-0.03879362952379559,0.08426160394678754,0.027785764654734795
CCL8,-0.014744569582639755,-0.04787503349883725,0.020926828900038743,-0.015751802077037542
S100A4,0.028466473159802566,0.06989159480409583,0.026713749193971674,0.002650479675876145
TNFSF13B,-0.012298532084010282,-0.02025673811800064,0.03775960104493501,-0.0644731215568502
HSPG2,0.032201988837447494,-0.04570700134250924,0.031431724234576935,0.02870844150301016
FAM3C,0.0813620928063191,0.004248682097249387,0.0897036341560357,-0.023209527411232986
FLT3LG,0.081793965116376,-0.040559920956813385,-0.029559933858496326,0.00909355446999099
A2M,0.016951978049312207,-0.07392914625709453,0.016570968939714426,0.012195605366736334
VCL,0.07557099039135048,-0.004971766252091843,-0.004399662732735469,-0.0372257819079672
FGF2,0.04196303037306257,0.010682012207408881,0.02851992693471893,-0.017231082170028948
AGRP,,0.0824150146890856,-0.013312009347252548,
CNTN3,0.005886261400945956,0.016632897036084667,0.04454369421802661,
RNASE2,0.04556428740952557,0.0005979606822781643,0.051308414719069925,-0.03599358171044307
ADM2,,-0.030092465577253,,0.1417494498717733
GAL,-0.020861545570284808,0.03411589171488798,-0.03104229054208353,-0.017750364229491142
CXCL6,,,-0.04805064108088088,-0.03250934222053504
PDGFC,-0.013992931137956084,-0.09208909520491872,-0.023330629060383617,0.02469851320113667
COL8A2,0.09095536010869895,0.0013103225167847307,0.09379811582408083,-0.0101488697850857
SPON2,-0.009819262417403002,-0.005028732329015454,-0.005524595584267573,-0.016500835722735932
LCN2,,,0.14141271832356025,
SEMA3D,-0.015972059069175936,-0.035801199627701306,,
BMP6,,,0.11367684684852378,-0.014789598879989867
TIMP2,0.045964428569753774,-0.11722334998694321,-0.016619736704061052,-0.05652248903848333
EFNA1,0.006534218327177882,0.011139122776769851,0.03792912949965397,0.0534985204163941
S100A12,,,-0.014246146404188174,-0.019607113423483324
TFPI,0.04968576860097068,0.013763603408764993,-0.03135793638580837,-0.037979828972395345
GPC3,,-0.030603831606790446,-0.001836282449870737,0.055717433729177576
NMU,-0.020125779286317237,-0.02810453234317274,0.024820267602303537,4.49291134249263e-05
SCGB3A2,0.08253841217556411,,0.1482177016243905,0.03082340905181819
LAMB3,0.018976245983034053,0.12776520817336287,0.08226066273614376,0.06570167052281124
LGALS9,0.0061948833943018125,0.056953950811292314,-0.010557032880572085,0.03179469296422486
VIM,-0.021986504492574777,-0.13670965683355435,-0.008778637115074473,0.03870173495126227
PLAU,0.0436377894011003,0.07084903763961238,0.0353869769399796,0.03324090739858711
TGFB3,0.04764626449663607,-0.029199238737030654,0.06217413497363189,0.009404305138110195
APLN,-0.04826950083407258,-0.11979921976803543,0.0028980215942752117,0.02072627483653368
SHANK2,-0.052325487616453295,,0.01528559295473949,-0.02798253472506037
LTF,0.048404605080150966,-0.008632097258792657,-0.011905784836637495,-0.026019020033891126
PYY,-0.01321069996548784,,-0.01882586108078879,0.024671224902561965
PENK,0.03583619151222543,,,-0.02131313902601747
CTF1,0.004744679166795537,-0.09319971840479467,0.026779946522975443,0.010855185202694564
COL3A1,0.06282638858088689,-0.05925100724677375,0.03964820767909827,-0.050911335738426246
S100A10,-0.03326742454555795,-0.05843372020922812,-0.012392330964936488,0.014927566237293953
FGF13,-0.026288246051465007,,-0.011707697176003598,-0.029402065355547843
SEMA4A,-0.005709062468254608,0.018019586740883053,0.013245578423317077,-0.03338161309248658
EFNA4,0.05886819572443306,-0.010997412706748384,0.034358180625563534,-0.002590744386197664
HSPA8,0.02501906516525245,0.053690189734714726,0.01391744968572455,-0.014317876546726798
NPB,-0.018213338877861782,0.03855562519766531,0.007728412261722506,0.005284281991933848
ULBP1,0.07683506894624662,-0.032577732492458815,-0.01737148322306549,-0.026910921259604065
SEMA3E,0.020038123775875178,0.07515559091734376,0.07699528750090685,0.020820995399448382
FGF3,,,-0.022686159703605786,
ADAM9,0.030795285823856395,-0.00020203849834042793,-0.005311015946543057,0.020602729593049523
ASIP,-0.01892943766448812,0.020834880266829732,-0.02271919544964766,0.10373471134751618
IBSP,-0.033346602163790956,0.0008651697678071104,0.060685389757005916,0.008623096112486829
FAT4,0.009665086388894203,0.008396718082073235,-0.04325749407428658,0.02437293314955232
MDK,0.07958766424908925,-0.0039768290416502435,0.012605809382979805,-0.05223062972216864
BMP5,,,0.006993960115197081,-0.008621556038681604
CAMP,,,0.09782711034919354,-0.023284040967976205
HSPA1A,0.01054768481009853,-0.08322320178723032,-0.022436605128521726,0.02239675313876187
SOST,-0.018194410099113958,-0.03837817970561224,,
SEMA3F,0.03182811302748846,-0.09408212167739168,0.02347221227184828,0.030032144336277117
ARF6,0.03334340870708705,0.0429693569997752,0.0027343879109766973,0.013892695899514581
IL6,-0.018784544788892434,-0.008300064403814216,-0.04370531902188459,-0.005448645705132467
CALM1,-0.027383391723325823,-0.11125678861074578,-0.010166082655710644,0.06542397220122431
VIP,-0.02769586873058177,,,0.042786443651892235
NMB,0.008424104746635215,-0.13836059786763444,0.0020469699589069448,0.03394587358687565
CCL26,0.07579274344574488,-0.03794939396728313,-0.014315355083319008,-0.003370431169664793
FBLN1,0.04027878361569109,0.029153336992470663,0.0070749954211670445,-0.00881323806843524
SAA1,,-0.00878159856686397,0.027399171479416513,0.0247906992517842
MICB,0.11213705831200745,0.09068265921711484,-0.010374465882432361,0.041905928901414105
MMP13,-0.012589695024022409,-0.02850929538676792,,0.017222617760490225
F13A1,-0.026963212448328493,,0.04523671611592646,-0.08003099597757832
CXCL11,-0.015457248929677191,0.04178527054619622,,-0.034722079512520154
COL5A2,0.04760820550671158,-0.11414529144627009,-0.008795212713191346,0.018084411676761863
EFNA5,-0.0489121808441949,-0.03795894126585161,0.004806238396006713,0.003987278489751939
AREG,,,0.06302384120248032,-0.009073469645257239
EDIL3,0.020348428477351774,0.0019174498878778536,0.05540793581428909,0.020893743165684243
CD86,-0.013839911544295175,-0.07612513771643223,-0.007184934172712101,0.010420808096413815
HRAS,0.02997777711878755,0.047543445376749295,-0.042407902036117474,-0.008109000637036358
C1QTNF5,,0.108175266301099,0.15500979386308744,0.0486224508624259
RLN1,,,-0.01442617394564212,0.031400258395213855
COL4A1,0.08162253000689777,-0.09771934242763654,0.04538854175386739,-0.005000716983304101
CCL3,-0.03231505686673097,0.0189255936121786,0.021257217278195253,0.04302466128907431
BGN,0.0209767068698915,-0.17672623564741938,-0.03587274192026734,-0.008306723231180002
RETN,,0.01585629186124684,-0.023863484783730352,-0.029091721451551308
S100A9,0.004960500870172511,0.029507960208323723,0.008844095303911694,-0.04941429178443112
HCRT,0.018197331129552755,-0.07437718110820833,-0.00774577987434862,0.021048142993000604
FADD,0.03824938372647519,0.07747130439452511,0.05630573960675738,0.02378064918433357
ACTR2,0.05686394079141911,-0.045923035348764296,-0.034107442231528215,-0.05499318586685982
BMP2,-0.0189969280354287,-0.003953975169163351,0.007062306085102915,0.05988861503053764
PDYN,-0.028107436309061394,,-0.02712120534842218,
CD55,0.02165032917304297,-0.07557895695551572,-0.017564648826580584,-0.021118155574300034
PDX1,,,-0.0023533406033230553,
CD6,0.10659456259531587,0.01627375923947074,-0.01691333057636093,0.02140156825543842
IL16,0.04764326398412002,0.08536437856113105,0.034466516736476445,0.010528023465420472
LAMA5,0.011119022192566299,0.027637856977134338,0.0426126101622419,0.014660392804473149
RGMB,-0.08430556962575218,0.059948898305853274,0.03126838488922282,0.019520039487330904
INSL5,,-0.008764267198511064,,0.0005228554872121377
IL12A,0.006542980665446014,0.13314806841024035,0.11226768228897407,0.03533751422339129
S100A8,-0.02938381747025123,-0.02496561443716635,0.03197808878039105,-0.028886330142359678
TAC3,0.0005884937079637215,,0.033462975000109065,0.039691785380304524
TAC4,,-0.05325396755909221,,
MFAP5,,-0.05785377101686952,-0.04281577318232018,0.0020365666692909908
CXCL16,0.03088199442025392,-0.01639864440826518,0.00535446434946254,-0.022948775241947158
AGRN,0.03864707521501606,-0.1245494427895149,0.013157891277023149,0.012889036315687986
COL4A6,-0.013609611024463576,-0.008173193291622038,0.05739378221576287,-0.014803484624220252
FST,,-0.05395252312547155,0.04426945312575912,0.014630340758752195
MEGF10,0.027261922214450698,0.0085829726809484,0.051131665251645475,0.04630115348521227
C1QB,0.009455098657706251,-0.011434198501046192,0.06007828656669642,-0.038941784133328106
HLA-B,-0.035551687968499286,-0.03530294127206088,0.015035024374880987,-0.030514070077019274
PDGFA,0.011222105668189914,-0.0016649185215201368,0.05402391424171591,-0.03431794168173081
LAMA3,-0.021673665898402503,0.05128592309902384,,-0.03208077693030361
DKK1,,0.05299871746004554,0.015209397300805587,-0.02768331279161439
INHBA,-0.026644101271809703,-0.009760945255345741,-0.06894719154594003,0.01819807569372269
LEP,,,,-0.017005255853598533
IL7,-0.01614024268018,-0.015558584307712413,0.03583930875413531,0.009678452441042503
FABP5,0.042174045616277196,0.013017531632674889,0.07158664420431565,0.03381909717958483
CCL4,-0.034862386136816824,0.0665680861464969,0.09764001300875894,0.03518431127965714
FBN1,0.024239400336780143,-0.033721197523436074,0.048809958208700564,-0.022930291831267283
TCTN1,0.02376457863370112,-0.005469911687916686,0.06748286347403025,-0.00980777871991758
NCR3LG1,,,0.05141403936999333,
BMP7,0.05162891539566849,0.049167223201052546,-0.009374063534858689,0.052151878443051296
NLGN2,0.04406547786221836,-0.03285713580599663,0.013091486170484303,0.04069935850835301
CCL25,-0.017841459026434282,,0.024844029675446067,0.03866729796585724
NPNT,0.07550724611830792,-0.06559160336738583,0.03584642112988686,0.019889798423984632
KITLG,0.11469863124634598,0.018037875212588157,0.011796131219151455,0.07688797014340053
MADCAM1,-0.02313207387296989,-0.00409556587623857,0.15546299621657567,0.042178176986769775
F12,0.023424298296944646,-0.042963799525124434,-0.013139722860807853,-0.005264037356177267
S100B,0.03052000485606579,0.031473884130459,0.030227621663430154,0.06659465392909766
IL27,,,,-0.03031692341833874
CD99,-0.028032234151548246,0.04978067781745354,0.05139835833273698,-0.004041152018339434
PDGFB,-0.006049099012744175,-0.013934128659315667,-0.0030974998093573833,0.0334888514084883
CLEC2D,0.027169489102148878,-0.09332650204150225,0.06679227455837897,-0.0025496857131613463
F8,0.03970194714185421,0.06795587504339151,-0.0067632770237474864,0.10870926332357292
C3,0.06812723078300875,-0.059768739621192946,0.04570758796960566,-0.057300026161380885
DLK2,-0.021641843778663374,-0.03257768952537282,0.013443034096251423,-0.018930805634812645
TSLP,-0.018784544414430657,,0.07214037093292532,-0.006138475231660677
OSM,-0.005161512841089071,-0.013089284394436322,0.009935787006932735,0.0009977216250291832
PRND,,-0.04199430254202084,,-0.022120665428222344
SLPI,-0.014187216878361653,0.05339418973164347,-0.002072405377236963,0.015528878311572118
AFDN,-0.007472035407678824,-0.010370848959106707,0.026867268024620833,0.027797394570691362
KISS1,-0.015972064654306107,,-0.019787066555699555,
ULBP2,-0.013002392109358695,-0.05642699309576839,0.012148314349984174,0.044976138131739035
ICAM4,,-0.032577732492458815,,0.06114368574904674
ANGPTL1,0.011159577706183279,-0.007909528745110651,-0.023517754947092365,-0.030014576378400135
LTBP1,0.026653474535721214,0.06006976874270013,-0.038375282738224256,-0.014309363808362896
NTN4,0.02209314615283568,0.07793116815844076,0.05054800607561173,0.022760536483180032
APP,-0.03332174336639837,-0.07917768587233356,-0.002567056903002726,0.03567940821463916
RIMS2,-0.037163509107253606,,0.035431176603231904,-0.020898693652265966
WNT7A,0.07174798513827266,0.046189072423351255,0.055646287704601026,-0.001738358928973203
GAST,,,,-0.023284035652767637
GPI,-0.09776500018118683,-0.1247279044547209,-0.014429740756804107,-0.0075039864271349505
IL1B,-0.025498449765086136,0.04051491335401994,-0.038941546328693746,0.005431720086397087
SFTPA2,-0.012799905837720206,,-0.014063980334412854,
HAS2,0.014684379106941254,-0.09655133653455006,0.017889785769110635,-0.012380353571171815
IL11,-0.014375718107753822,0.02799660425861908,-0.00017417209669774172,-0.012560301141800472
SEMA4B,0.014336468216697625,-0.014779932604948233,-0.00837817690590872,0.06566564167518588
FGF12,-0.0603290248628633,0.05568268504304674,0.02232154648967213,0.016495000898125223
CP,0.019480574875083072,-0.11182982927413739,0.014498647192669753,-0.03352920831126521
NLGN3,0.09817488289169303,-0.011863827201981491,0.017947790830522198,0.047259435497891335
GZMB,,,-0.020186656086778613,-0.01682699642213852
PROC,0.05514274280953459,-0.07301470781438874,0.06495585584574223,0.0315336770005443
TNFSF11,,,-0.013312008667543862,0.06749220925379487
AGT,0.027132410944610615,0.024673057458371735,-0.025119671901182125,0.04500457213750559
PTHLH,-0.02285314105917526,-0.03773690133843104,0.02436834300292082,0.009189980522279198
COL1A1,0.0951080219568948,-0.06307672727750724,0.027153222206967607,-0.046511385247953105
LAMB2,0.02719700799369657,0.01189942393036682,0.02988474960299997,0.02797182630711794
DSC2,0.07378874020103046,-0.052816250556877206,0.04984804620168824,0.027652645478276987
WNT5B,-0.028412892486524493,0.01865987398817311,0.022636785610487747,-0.038535733781559875
LEFTY1,0.0196015853231744,-0.04645929368032369,-0.008471657893686434,0.02849081438196848
FGL1,-0.014744568057515504,,-0.019516693924711136,
CXCL5,,,0.08379219311451483,0.005044138861366637
S100A1,0.02375050400393677,0.11769476934567122,0.03322606615543117,0.019956489379519344
C4BPA,,,,-0.01700525168616256
NPTX1,-0.07697401656963938,-0.11489229700000077,0.035752163882177265,
TGS1,0.0028695676726160097,-0.07609453014054014,0.019178135605716514,-0.00849411271065205
SST,-0.041922360834092356,,-0.03658848935815932,
IL34,0.035833239866332536,-0.01758454311166244,0.04833986002639091,0.05905459020728927
DHH,,,0.04190253177484314,-0.025114767899703364
XCL2,,,,-0.017750359834950692
RSPO1,-0.013609611024463576,,,
TF,0.02427953792071395,0.036804923345309076,-0.02182205215885876,-0.0006880168723947704
IL33,0.035981076703408686,-0.07534936771494995,0.07297767379681844,-0.038258943228641755
RBP4,0.0055682593209377875,,0.08022437494043687,0.07844238893462561
CCL19,,,,-0.03250934845369584
CCL20,-0.013411569962870181,0.06994715503741816,-0.0410679511692922,-0.030804597089738154
NAMPT,-0.0028447875959238633,-0.0302320693338042,-0.05509032658602823,-0.07473297967333717
