,UKF243,UKF248,UKF260,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
QDPR,0.04336605922676081,0.04848373784470833,-0.038433964781791424,0.0010645802206213,-0.09753881410313406,-7.624904156017728e-05,0.043157428219792224,0.03190654574880667,0.013659447454614492,-0.020898627357159867,0.09441532218509054,-0.05170493030654071,-0.01793119489238592,-0.04065367173451893,-0.022310283893983113,0.018844606655778907,-0.16236159732571848,0.055342631095771075
POMC,0.08257042186176632,0.053702306245296594,-0.002243156655254353,-0.04619480944581288,-0.045678636862543205,0.0237813278685149,-0.060003205514443554,-0.013855059458807007,0.03770872347352076,-0.09112440250452031,0.07135090147075752,0.00506916727344395,-0.030410685422937088,-0.016829715110495524,0.004881715351095149,0.02102249374439188,-0.007909968499418801,0.027345477173688567
CCL18,0.013298843528921172,-0.00169265636362202,,,,,-0.10303495752440385,,,-0.06416355534349139,,0.06667143704657855,0.121903668948198,,0.044568061257504794,,,
CCL17,,,,,,-0.025337381120691997,,-0.014744568794898829,,,,0.021545434867247793,0.16795665522998832,0.0802802708307613,,0.07285957030304213,,
VEGFD,-0.027653863034856375,-0.006894315742475933,0.06531644734355631,,-0.030378835959535833,0.01515638491398888,-0.03637029969053018,-0.015802211065987747,,0.0263194729194295,-0.028838424414134287,,0.024110666456295216,0.048580864993383925,,,,
TNFSF13,,0.012259800646219201,,-0.016981009656839026,,,,,,,,-0.01676968662685456,-0.025095226370716817,-0.03447743532797336,0.016022990740223435,0.030966875070645036,-0.04547162444245828,
WNT5A,0.048988876097932975,0.04208001558909353,-0.004327456321484065,0.1201044911483734,0.09092573562201876,0.023656172186447635,0.02529476584889258,-0.007923200478949708,0.021031569013235087,-0.08025962167862548,-0.06047506404180596,0.005355832440109723,0.06377002770573494,-0.020710658449145002,-0.01827531938670575,0.078453643429994,0.0772952245825373,-0.07927077701899428
CXCL8,-0.083795697047279,0.06991748943584288,0.08608007898172942,-0.024154384862906043,0.046237770233044206,0.0018899896655720347,-0.050655042518208536,0.013905621987773679,,0.12607684852374126,-0.020821059275270712,0.16926913502329707,0.11892300915048834,-0.03517690909470128,0.0020751407505636317,0.02731970421896567,0.23747591479310318,-0.07997437482603047
GRN,0.06623679392254034,0.05196492886652626,0.025691164414844116,0.03621649351702538,0.014720817665364557,-0.0381008543923672,-0.0605594486875474,-0.03403685379253747,-0.028700240293228298,-0.1358705209709128,-0.03329186897505551,-0.028171025609356557,0.049635811622052974,0.010363951408456392,0.0248181087319895,-0.028471643600852175,-0.05803921992831374,0.03787497977681755
MIA,0.03338738466862302,-0.024681885348834542,0.06255399976587399,0.04292080298326032,-0.010469637079636515,0.016429572351834343,-0.03349846165931225,-0.006247094593182418,0.10162025189043407,-0.0101648228866153,0.03708833874259501,-0.03040681231451729,0.008733487796349977,0.035344126483504046,0.0013425012297175662,0.04816984129661373,0.07677707604979786,
COL4A4,0.07487761300327826,-0.009271767594096463,0.010754484615725549,0.05208811926068326,-0.017869429612462507,0.005628541339258287,,0.027069674933850197,,,-0.04787503178901728,-0.011527982384994266,-0.03263982471935317,0.031158575124694596,0.0498138678817008,0.022015285230216296,0.10104049764212913,
TAC1,-0.028616198874023894,0.06213003789042063,-0.05998145705915529,-0.03911367037717356,-0.024145078894089272,0.0010903156204432624,,0.0016613538713212469,,,,,,,-0.04913114596104562,0.021762495959421414,-0.03796026444611736,0.06624452817853357
RARRES2,-0.015299843771892838,0.06549557701362302,0.044133557958906625,0.07397109217483754,0.05088466735012314,0.007704968415722417,-0.2354028433450937,0.013144987177146222,0.11084265645667407,-0.03786266781019462,-0.01694483480302373,0.12047262006249448,0.12645036143986868,-0.03208821040647527,0.01204342148280905,0.13302557369869372,0.25859635552601046,0.05730569243591639
FGF7,0.08304572669949498,,-0.014057214817140926,-0.013252964336444828,0.016954613687240265,0.01697320637325028,-0.03147909179418597,0.020911069658801084,0.01091868681912598,0.07267161142324918,-0.03699810151991296,0.01662641679479199,0.02033205599094995,-0.006808286304770831,0.021679565139291278,0.1370322753187035,0.04931920295577049,-0.1251899593044552
EFNA2,,,,,,,,,,,,,-0.025218045424440345,,,,,
HBEGF,0.06653471441458142,0.0008645833499903655,0.037385851415748725,0.05984543943026601,0.0842186033582609,0.020846030902810873,-0.03800113967165912,-0.035796918058386286,0.11587955810654872,-0.005485669352082576,0.0040822666774124675,0.05046347352194466,0.0849394073273338,0.059895775704665505,-0.013099941339984456,0.08855156449084352,0.20992002537275475,0.026362029959871944
CSF3,-0.003943178827929845,,0.038780690944364433,,0.0631382373870593,,-0.06562272925229687,,,,,0.07031557617102424,0.10892074673839275,,-0.04082584256021383,-0.0027689915846108282,0.1695852062748444,
PI3,-0.04277344836469187,-0.024177873407238384,0.0818872781386654,,0.1067599303029196,,,,,0.03244020078531175,,0.152048640764317,0.11776286580969182,-0.0315373215003637,0.008060651349284596,0.027567683683596255,0.22951154828698364,
PCSK1N,0.003681940713343267,0.047862281590194476,-0.0354183436606916,-0.06710651381415689,0.025953648603512913,-0.04148257163894008,0.033416355024182644,0.011761447417112906,0.055711456210788435,-0.018538755245324865,0.03269116634243607,-0.027601243197308875,-0.12325709457595753,0.007140296373823892,-0.015298513471452318,0.04699694441497578,-0.17941636418914494,-0.07578506348284775
NTS,,,0.05744985656530847,-0.019723635912239496,-0.023237149138320562,0.03756117499442851,,,,,,-0.0008549838696505288,-0.008084360316457056,,-0.011184279601606839,0.05904916122675435,,
SFRP1,0.03830745776910794,0.04454610417724724,-0.013304284899462667,0.03176356024123912,-0.03113664846719294,0.01871281671802703,0.02779615288180705,-0.006569712005731093,0.1094619496800914,-0.06396666856493445,-0.070895619801721,0.031199679203274697,-0.03203818451228778,-0.06794342834681728,0.02499986987792826,0.027851228370363468,0.0038653844248819776,-0.03220110840217801
CXCL13,,,-0.03506721443688923,,,,0.01603076835951986,,,,,0.018907416715719026,0.10530193319905028,,-0.026939639348932124,,0.14342911483479265,
MICA,0.057639500695470504,0.02851671110696654,0.028728723387372125,0.025409502168859868,0.0366385677983957,0.03840471717977723,-0.06520376761759004,0.001063974336508997,0.06536640683603072,0.016354654851162335,-0.021056029730406926,0.028277635045689344,0.11916271553039184,0.028039284138678826,0.02111610128466788,0.17041508191311527,0.06500961519177134,-0.05942247629107735
TG,0.0030070521849470903,-0.0187744052907246,-0.020087169940990333,-0.022766275254979654,-0.022817262253579128,0.02967045930581674,0.02387521604470748,-0.0221484228319262,-0.04324725403866968,-0.06923990778718521,-0.01386357047957171,-0.007235364900566585,0.03516945440163837,,0.04997157647410744,0.034611031259612464,0.09895726088278611,
ADA,0.0017768130297556738,0.00669860913305495,0.0026099761496050852,0.07051576774112644,0.07429922096498325,0.02767508555679515,-0.03888249626538784,0.06395297016224938,0.11127056356903071,-0.03350746349557988,-0.0019366395378190163,-0.043579546729616114,0.005737297931771122,0.04633149454590828,0.010164614915975397,0.10276709316703832,0.0425216611635765,-0.05603068638505732
LAMC3,0.06367237409940292,0.014231162854734431,0.02849722953283972,0.017345205019549052,0.10337818315870761,0.07361465372692623,-0.04933298235048802,-0.016114360552546367,0.022099194192948514,-0.0968544017499169,-0.0763671233529094,-0.0722576932025341,-0.009705161833503017,0.07657241072655122,-0.014367669443826659,-0.09082676266708561,-0.038147874719405006,-0.0547213261575479
CCL7,,0.0005794323224980664,0.07297253080239934,,,,,,,,,-0.019218760216150325,,,,0.09657509202075582,0.17910394025271203,
NGF,0.03892254179281402,0.011268746270950756,-0.0024883495353422,-0.005081851148172441,,,0.0193304756382241,,,,-0.081202565667796,-0.008492258274889489,0.0344102774971146,,-0.04308006611373839,-0.05064873161861919,0.10609512392721364,
TNFSF15,0.038844861404948104,,0.02123338089558999,0.07693040318329702,,,-0.0035931748144664532,,-0.05759993857447829,,0.0013606933351904054,-0.007039591059990531,,,-0.0253521473366561,0.0365854282468591,0.1350313620458218,
HMGB1,0.024976908090137265,-0.09617970995350866,0.07249562925907503,0.05845029299059362,0.0584026815342952,0.05046681365471842,-0.07699118792460613,-0.012574369575560247,-0.04258473322174305,-0.042673519934249345,0.009498403381680148,0.02039255554965849,-0.03398755070787001,-0.028108027838951197,-0.00874817908009568,0.010531995857348016,-0.032109405327646126,-0.04096411306146378
ITGB3BP,0.048337535941784304,0.02823271819473234,-0.018109762154729137,0.01631265711830234,0.1146775458115268,0.028311880420976585,0.039002258839201484,0.049300058786345205,0.16508794157085604,-0.029734227472041175,0.09624283010876773,0.018135664679701787,0.014790414798677176,0.03979896105183706,0.04133468609180357,0.14984874013712252,0.05623001053505568,0.07593720112057922
AANAT,-0.02742520556048135,0.008448811684811885,0.020729179099119085,,-0.01705328397220994,-0.00889759819115245,,-0.01977842870511819,,-0.01006727426034749,,0.04568636774473019,-0.0005480086090881671,0.0025739058577161165,,0.03755013142853004,-0.04218047139458632,
RELN,-0.07168320647995706,-0.04219008169418548,-0.016018635817963714,-0.045816431053033006,0.0023676357236760122,0.0017874703681457578,,-0.006177946677312693,,,-0.013816684898319763,,,0.0068375390287655205,-0.017559556105342714,,0.02537668460197139,0.13367644678838186
IL15,-0.014434529793786581,-0.026385596045282757,0.019179233997047913,-0.01877027951317731,0.02767198270346822,0.05867856714455622,-0.10602466885854976,0.018030427533185595,0.052630999796942864,-0.1450982446321423,0.056867254503256776,-0.02407594200717855,0.06817932343813438,0.014298578133162236,-0.04920336519187382,0.05839466902521539,0.14575547453874685,
UTS2,,,,,0.07127252943651015,,,,-0.012906242109413274,0.07962782752907073,,-0.027823577535897856,,,,,,
BSG,0.03911436950341194,-0.010043998319724955,-0.0020729781111988917,0.05092707329455099,-0.024730592611516188,0.025350026206729666,-0.18520193453818665,0.03923103054192733,0.06137865154938899,0.153204588379301,-0.0353496922046803,0.13393146226290323,0.08455635839143148,0.05656874150624003,0.002023401689501086,0.15874802257203507,0.08665977282347645,-0.022944872931260647
ADAMTS3,-0.014949094824864038,0.02015762698388166,0.006465948932983948,-0.03023349029021137,0.12037439626289807,0.009504754194292976,-0.07818278471910262,0.10547583273000768,0.18192028576063257,0.0029382954772855744,,-0.045945997431323875,-0.0734359656195269,0.01756153545963832,0.00015496749054126253,0.10523519245348975,0.09526014198132232,
CD34,0.0825286430670322,0.04534180434564122,0.006858231465763245,-0.034203320183343947,0.03864830617802493,0.0039547553106104435,-0.056155142268559825,0.0028778733006053566,-0.07460865869329725,-0.07612136582141034,-0.05830321338220548,-0.04682007916971983,0.04700709680222135,0.00015062765179309822,-0.023123316302280025,0.04392083166487008,0.022329503037799604,-0.06561675197530953
CCL23,,,,,0.05977392929228605,,,,0.05748847876633158,,,,,,,,,
PLAT,0.12930745001427207,-0.0542744679653032,0.02324427894105446,0.11321913504478143,0.047204868610465724,0.0669826364135291,-0.024998612014683452,-0.008942671611763051,0.030680765122579626,-0.08132371033647988,-0.06139056705339656,-0.025396967478497876,-0.08565207284099191,0.001092310286652409,0.055634064538429534,0.08071526935967012,-0.05266799986862642,0.16254467775982978
NTF3,,,,,,0.019580934643604737,0.04865487200891115,,,,,0.01487720216622964,-0.09345282693771167,,0.041344908752650116,,,
LTA,,,,,,,,-0.01834358074423275,,,,,,,,0.020526214713006637,,
CKLF,0.12672803617347805,-0.026947346838455156,-0.048896697948609916,0.10234229080818445,0.02545507067518447,0.07331716365891665,-0.05530438723712117,-0.016107681471621914,0.13899528852114218,-0.17618962091716336,0.006233932009634574,-0.03399095820567092,-0.02846136385755623,-0.011573259074941606,0.0491338502792581,0.048550700257224536,0.01680560790039292,0.15757697520505615
APELA,,,,,,,-0.13180181630175591,,,,,,,,,,,
CD24,0.05576658139816714,0.04474432298178268,-0.0246916238758248,0.007583590966763987,-0.021390575334480195,0.0915847434618808,0.23533939688597647,0.014569736869432566,0.026687648952391115,0.034649986356514305,0.03927060421279473,-0.046092600234044954,-0.011716432928477825,0.05075385309214926,0.022627093805484277,0.07115002834686787,0.12042892104730334,-0.05689177195055143
HSP90AA1,-0.09995076383635013,0.028207159999095274,-0.015755010855438054,-0.08395786450673685,-0.08467581798162595,-0.0032609998738115597,0.08115353614073444,0.004648258497690723,-0.10708204212901476,0.1495789596617893,0.13644333284875323,0.1144419856181746,0.09479787289689261,0.06735550308760425,0.014875183456490854,-0.06191921907887204,0.06278680640637649,0.0951211268471314
BMP4,0.06038937058343183,0.02861084868232369,0.06039577804380266,0.10833146942246025,0.044061267552984874,0.06947605129931116,0.11699082139681326,-0.015630625400284537,0.06128312871081742,-0.06691240242015596,0.007621361313812679,-0.00121409820146364,-0.019599819388011214,0.08870456648998347,0.016757116614069752,0.06320096299619977,0.0746240123086854,
SCGB3A1,,0.006120160671540849,-0.03693763622728455,0.10192789154758101,,-0.003403831125777247,-0.061384627267350854,-0.012799908059615771,0.007939983664306555,-0.10219236823841954,0.031816336736518305,0.004061773789519668,0.05275136847738649,,-0.03060745242500201,0.09623684969007092,0.028535887534194424,
IGFBP4,0.05603268273527648,-0.028689523847411587,0.09470089689390244,0.09384732969638629,0.05309104997473438,0.0028877004656110645,-0.00035577866054122416,0.051247094369157385,-0.013758185113742636,0.008093582709280036,0.023180277830802086,-0.059317058707717966,-0.02048506531677556,0.03775079997149117,0.05020310834146138,-0.007942935820255237,-0.056254684304795834,-0.061882597269818033
RSPO4,0.023443213659571548,,-0.02437257441876017,,,-0.006693889780861712,,-0.02544543435571801,,,0.01231115532206796,,,,-0.03545646374359722,0.07333196197107669,-0.002884097831713405,
LEFTY2,0.047127306198873814,0.05554380393085248,0.003621508526937294,0.11489552959112076,0.050562635247827635,0.019179429706305817,-0.16145259020657055,-0.022644945574353148,-0.09002039518259729,-0.013254018278178289,,-0.015303000531536637,0.026543617338072183,-0.018234047471417505,-0.01639672921740336,0.11247673437363796,0.03881510767332953,
PF4,,0.07132317336102013,,,,,,,,,,,-0.03368382578923143,,,-0.05324921448617238,-0.04816099147377134,
ANGPTL2,0.055617172052802845,-0.04795960612106336,-0.014968255012373219,0.09778757544951301,0.08955412406490214,-0.00188505259424311,0.21825604364610257,0.026153847918974155,0.005934299887574261,-0.10047703433545722,-0.07600420984538515,-0.1145608726530035,-0.09180055635673048,-0.04285031195837315,0.008129482572853026,0.08546173984102144,0.011687901589495502,-0.052452181410509995
LRIG2,0.05080551861459061,-0.026525845819609255,-0.006442890747393066,0.15342152015138166,0.04038221452259725,0.06437989772770847,0.036974770669701396,0.05294124499585029,-0.0019034075291936437,0.09800846949026318,0.09425064094500227,0.011403610999179173,0.054259658631227795,0.005584553265247999,-0.06194829529996157,0.11642004691545509,0.06221086818768361,0.04205242793499872
ICOSLG,0.07115630209763055,0.0403369624865516,0.045366478666639454,-0.044246720464115784,-0.004480560276224395,0.02112775032214979,0.017694767269408742,0.06261787737419026,0.05586134033253068,-0.041459768384905615,0.01093165999155729,0.06629133730701317,0.031035248278193574,-0.0036279125060895132,-0.02903772708225003,0.10790122593088756,0.07264659845725682,-0.002538421604612243
WIF1,-0.06968780760386405,-0.013218420829529266,-0.028492267227588946,-0.06869821125580844,-0.042520355471447314,0.03902306440789909,,0.0281947561347533,,,,,,,-0.032960217430334546,,0.03988659580018544,-0.037391303713941865
NPPC,0.06806270171752976,0.021120224482623233,0.023167642289876625,-0.011558941722337476,-0.03662949361164317,0.015457977855439875,,-0.009013931130020345,-0.03452451323497703,0.0015153742981521032,-0.006815452097241483,0.10513562122618443,-0.008790185653503,-0.002101941433148229,-0.025265095613813113,,-0.01910318553772518,-0.049564698021626365
LYZ,-0.032442263292158095,0.016805587443643997,0.06793634220622828,-0.0009356454357039852,0.02781211474785645,0.008092147913976952,-0.15604802688172148,0.0010707039434895,-0.004897434027503738,-0.057594945233775896,0.0012488722241907942,0.0147262231838917,0.06846361816855617,0.037041992643919976,-0.00842943342539765,0.022013320711120058,-0.06539490331311804,0.1420223304517498
EREG,,,0.1342867117675609,,,,0.05210199769547647,,,,,0.0677817596726502,0.16393479398012992,,0.06530485093949984,-0.03316606601523798,0.019532589364436807,
SPTAN1,0.030402473342765017,-0.03057814021902325,0.018199776990161762,-0.039235848689455566,0.024032518896862757,0.004399952045468853,-0.0733387254409937,0.03003203854810024,-0.07496887043039346,0.004321743951558098,0.00032356416639785565,-0.03127986628619918,-0.08848016779379927,0.005779111224635233,0.036483640590383004,-0.10046593229064861,-0.1922585890843025,-0.043173222927530064
PTH2,,,,,,,,,,,,,,,-0.026581071035787787,,,
LIPC,0.06807181049061051,0.0813754496394572,-0.041274828270052355,-0.003552380280446411,0.07317895349017514,,0.026343672482241978,-0.02881604995605052,0.0039237891582505095,-0.06783846314264645,0.05233601454230294,,,-0.018763169843430037,,0.05090091741960766,-0.05998129199540532,
COL8A1,0.10042716641162446,0.044636516471280176,0.0710225686980796,0.1044479370650403,0.042136975216003715,0.013715283013982933,0.04396656747903978,-0.027698392551626438,-0.027450011524060142,0.013831337583903277,0.036640317319782865,-0.006618279330527992,0.06144981504566954,0.0997724192853205,-0.03892883784530579,0.017281441792645933,0.17654863229516374,
GSTM2,-0.027773257431434828,0.09287336753522055,0.012208205346455631,-0.01587279879554292,0.03479291749075754,0.006809331269827274,-0.05113700645083163,0.04729412759944333,0.03666588487013844,0.014161100397601541,0.04246513681010317,0.016081321202136074,-0.035806564078650585,0.002698271900375945,-0.018237949197601896,0.0421967736477341,0.05682445253593621,
IL4,,,,,,,,,,-0.01720105779805015,,,,,,,,
SPX,-0.039162757350065226,0.03224073836171787,-0.03894852085414001,-0.009717093869621841,0.041762485202765195,0.01858198707438952,,0.03500371660359729,-0.013711801258350585,,,0.030947432300325928,0.006398852314599123,0.07061612061401279,-0.03487255510192984,0.04313556659901943,-0.10652561225174473,-0.09908695078073612
MFGE8,0.07868190716778449,0.009051851791454155,0.035560330753043226,0.053602862432104124,0.030125050591042347,0.0351737413485005,-0.06477805024436831,0.004020041312148311,0.03644394180266237,-0.13449550773318594,-0.021743392209232593,-0.08003613859253216,0.016028480073000926,0.02554135299793375,-0.007268440307786029,0.06125961625913356,0.1477659540428719,-0.07379500102746647
TGFA,0.08038525520452272,0.02825146198035615,-0.06866381466958499,-0.013089763486951376,0.02087889932907992,-0.006903105302005526,-0.06291974308092321,0.045059597360534005,0.11978581851564073,0.018481314466651962,0.061306927760155325,-0.026246499980163693,0.0072405452875678455,-0.015496906528575697,-0.06237214628077945,0.1490709587375546,0.06244197333006404,0.06329102951207163
SLIT2,-0.062317330932776506,-0.02848893100035334,0.017484517337315555,0.016250956362635505,-0.034916259491520704,0.04371267797966038,-0.07233428123658288,0.03269730919756158,0.06582263772071627,-0.09256010592192154,0.0325838756124624,0.002794150850935123,0.055260095571054046,0.04901513396417557,-0.025942997945257198,0.0719465772981732,0.24631713677310235,0.09472561951417416
PLTP,0.057162346962766473,0.021826321340497525,0.013106850035779069,-0.005146408696532125,0.07906793090410276,0.08943812791339857,-0.0525606000986404,0.0017531259673106761,-0.14781324691241765,-0.06054793519092849,-0.011186512883687718,0.03711947990902393,0.036720239143270925,0.05339188703132103,0.003229959396803653,-0.12784546617241302,-0.08578300110687744,0.07270657398323924
APOD,-0.0064896303164157015,0.05380344055346263,-0.06843143718939589,0.05003911655427091,-0.041043326338432634,0.07894598628746764,-0.029375423175174095,-0.0070248400542241695,-0.20376464619200071,-0.014992245674530249,0.10212282080588699,-0.06402429021957252,-0.08204314627685587,0.012279143532102322,0.04419744671545692,-0.2237810259028733,-0.2558318195022004,0.046336588138522296
B2M,0.04565132054845994,0.0872515739692435,0.05641030897661812,0.07908637961165084,0.06530003396148167,0.0475463181320635,-0.2908019394408266,-0.03269149790159271,-0.0544184841929021,-0.14322000551768752,-0.06959208593556307,0.04867550872538515,0.03326992691193076,0.011756148755680231,0.032978360803485075,-0.09604640533882385,-0.15868921470098216,0.01863520651664639
OMG,0.08982895822136046,-0.023769905111507218,-0.02334827692268429,-0.03514423399487482,-0.04528466204214762,-0.07733070833973096,0.05753755780087198,-0.01285421935309384,-0.04159461002822246,-0.07068484517229562,0.019010078466327886,-0.08274766282466182,-0.03554199579958182,-0.02340861275751548,-0.04968727401702207,0.08627643121129719,-0.14088168116439825,0.059083437284358914
CXCL3,0.024837082378233566,0.07152708328132726,0.06031252306719255,,0.0640242031440936,0.006429894409313284,-0.08172052329471442,-0.013210699908650453,-0.007797405918751023,-0.026306744370950683,,0.15260834123254557,0.08712431046399252,-0.04620634475354645,-0.05570170492147179,-0.02969563355727492,0.2405836617977719,
CXCL10,0.08922069819046205,0.05314931489375635,-0.03126871560106765,-0.02565684564743254,0.046883862822927586,0.04733001923491724,0.04931258674472564,-0.020993400884172037,0.09002048816308018,-0.046186733203923545,-0.015703171937315828,0.03672829124461081,0.021103966489140643,0.05634922725291667,-0.024936292457215726,0.009997900573574114,-0.006720381464442367,
RSPO3,,-0.0026848624119385138,-0.005698391656857261,-0.04923145848908184,0.01392869282591108,-0.031131899738597722,,-0.013804926793239884,,,,-0.018950774720886302,0.00119283986537013,,0.02704610398552458,-0.0013045634751548865,-0.03379961406241889,-0.030552752506707536
CORT,-0.047233088263555045,-0.013129139735037921,-0.03503490052375252,0.005482944760689071,-0.048464420953901986,-0.004650462696364989,,0.03771952406642004,,,,-0.028603384024329135,-0.01071727402990374,,-0.032889607855527615,,,-0.03262539108067892
NCAN,0.1685659239237088,-0.040826603806981394,-0.07317702952409239,0.08732260577179234,0.03665402592878653,-0.046052238456717604,,0.0020760759778339346,-0.15084435726194206,-0.0647295252511372,-0.058924775699918365,-0.10031793559134883,-0.13454480055074955,0.15594337932022606,0.007605507894135858,-0.014429252547051501,-0.23650627150292347,0.012683225293937967
PRG4,0.000645401238860569,0.02667757085595442,-0.015744589141211594,,0.00791543810362125,,,-0.01614024145987865,,,,0.021794158229220865,-0.05201118841318048,,0.04327159040043802,0.02312466866267342,0.07076264822047626,
ZG16B,,0.04247190043871741,,,-0.026190067283472392,,-0.053030883146065654,,,,,,,,,0.01382568560639103,-0.06588626441972754,
TGM2,0.04730437485117154,0.022423727652322974,0.08440043507068705,0.002488461874295354,0.03467134895982329,0.030403216379350596,0.06557784655096895,0.04416723805819936,0.045772089657245614,-0.022722807837129863,-0.009355514961158913,0.05288482357770413,0.14482054636080832,-0.03325432907140319,-0.04227505583279897,-0.0053883466550394615,-0.028504984632515346,0.08921624976509301
VEGFC,0.014079445470034535,-0.012581837792278195,0.05768155560318409,-0.028048280440654282,0.016711791995244578,-0.001345899774677477,0.07040087399053198,-0.01647175975762483,0.04799848655806699,0.013465108143805712,0.07386120187274416,0.059277986941092535,-0.026991747115822577,0.02283634836148464,0.003303679504547293,0.04353353971921647,0.14459364857830584,
WNT6,0.05424774397155016,0.05082677002524589,0.04235380428655326,-0.01925252324701388,0.12091163207057186,,0.07051052735219576,-0.014375720143214832,,-0.012525312488414944,,0.0626731439366035,0.01991164395495137,,-0.03861343211815589,0.0168703032662401,0.028842819082791873,
NRG4,-0.040095412694754265,0.0803579623521383,0.031763507623439755,-0.02356864750588448,0.08629422962671769,0.009055652647126456,,0.051842276528923203,,,-0.04787497897862343,,,-0.04888762177201031,-0.004772201399257369,0.037821715343720266,0.046052344746112917,
PMCH,,0.0335368307869864,,,,,,,,,,-0.025980500998127674,-0.02266150105013525,,-0.012013727439863078,0.029622877412707742,0.019229108715342943,
COL9A1,0.03634930602788903,0.019267946716634465,-0.045057262459860775,0.11320396413374553,0.046321066768371326,0.11629406681584674,,-0.021896436121434364,-0.016223316433505577,-0.024023016947290615,-0.09398949111504222,-0.05636929426526411,-0.026359383964270906,0.147155486143107,-0.0009281112201884468,0.05591297843124143,0.0393333419355639,0.003939681970334427
GDF11,0.06640298503748068,0.07263499931833207,-0.053586531161068346,0.10512247810685978,0.05873065722394539,0.02357787031163107,0.04165258598531253,0.019323066760528092,0.1384517699390758,-0.06754343481759228,-0.12760781753106948,-0.003658120242528322,-0.06020320536799628,0.04507056155833557,-0.07728806344961077,0.18583003405022117,0.0343805382475649,-0.028366550210546137
RAET1E,,,,,,,,,,,,,,,,-0.029422684384483696,,
IL24,,,,,,,0.08771358429536683,,,,,0.06065236360309004,0.06225674276669692,,,,0.12277695410201492,
