,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
PCSK1N,0.061412761251942796,-0.08212780054404017,0.03260910814587026,-0.01785847954665638,-0.04129294719347703,0.03465773471227524,0.03493747873349071,0.0013141614777030304,0.05489992400269269,0.13626155573515966,0.04290825811305541,-0.006453900342480765,0.06506296201795586,0.06965695617598923,0.19942601596706855,0.06644757484972906
NTS,,,,,0.0014572985810167459,0.08793128234854024,-0.024282714231436964,-0.01877547243508332,-0.02539492314865336,-0.01700377717631498,,,0.008381273342161663,0.062218289494326603,0.07944532369299591,
SFRP1,0.015017692131390814,-0.02864517414090125,,-0.012498437984442556,0.058840490992890765,0.0609819161937615,0.022318611187909274,-0.00844216452799751,0.058993415989557305,-0.07978191837245828,0.04690146004964335,-0.042999035254382936,0.09659535501801222,0.12216477919688677,0.08960076556427704,-0.012717116895544358
CXCL13,,-0.03723758547185295,-0.016778584284911666,,-0.01478527237549996,,,,,,,,-0.044227209249037676,-0.04941022398810949,-0.047102517668864946,-0.03978367629046046
MICA,-0.0036803064590878337,0.000642148612444407,0.010231649072273558,0.06574691082249252,0.059653322207197795,-0.0016073618354247087,-0.00905722413159115,-0.0193791279513928,0.020267703354078292,0.00015444559864274837,-0.006884040492941511,-0.016585807241545358,0.054175778889930123,0.065285857547542,0.07087257643012493,0.012500907896679075
TG,0.08313435526395721,-0.025279940578119237,,-0.013487794765781193,0.05093415383225391,-0.027583161853465148,0.0195294678905754,-0.01585967294038926,-0.011046451019231279,,0.07522273213321705,-0.004376553384373973,0.08963642770353071,-0.00032164546427901824,0.032580799913528816,-0.01971215116044405
ADA,-0.0319581641889037,-0.04539914734020592,0.020378439285576064,-0.003112068028874312,0.030543802938018928,-0.03009979055240846,0.008906364821007762,-0.0035996909101594057,0.06322475324320588,-0.057995427513731976,0.022623655423578512,0.07345176969488325,0.04962899413013279,0.06237182401719037,0.04462152780427729,0.06425355445959166
LAMC3,-0.004233698592888458,0.021532807577370694,-0.016969075945457608,-0.02494780221962571,0.060674810542083984,-0.043393096343706895,0.08259001303344339,0.029437666698212732,-0.004689618672919953,-0.01832804369055213,-0.03676459660571873,0.015943149060879954,0.005678939815521831,0.034790014063439484,0.09846190150601603,-0.04525244028921786
CCL7,-0.01861232335870168,,,-0.009751654065814835,-0.01960254140784608,,,,,,,,-0.026405488014218687,,,-0.0464375461539577
NGF,-0.0319564349359201,,,0.057715067598747505,0.013074580165400357,-0.036459803407513335,,,,-0.017003788372174068,,0.02759436349699421,-0.011982773963334286,0.024594966041920716,0.00484052305274599,-0.019057520640387658
TNFSF15,,,,0.1723704114371745,-0.014513655138662415,-0.01831388205102472,,,,,,-0.020516050394143774,-0.026355481945053678,,-0.03045163906469816,-0.007447472757625812
HMGB1,-0.012388631975808403,0.00734433151248227,-0.0301089389021227,-0.010747928144209159,0.012993782880402401,-0.0003886413051207325,-0.003820989806378533,0.029854973742759472,-0.032492438902845845,-0.09202617102669969,0.008785525766581096,-0.09592304342171097,-0.03550543223636692,-0.0008165910010383445,-0.00012428624651959785,0.06494576143121411
ITGB3BP,0.012309937546004294,0.006996673582744458,0.04737816585136641,0.0492425476159231,0.020357514836652577,-0.014900454264274216,0.023648622813120756,-0.05343290096413665,-0.004967980794259431,-0.055251123387739486,0.02834357377803108,0.11168298498104015,-0.023687769545174778,0.012567844788512868,-0.0529123116325825,-0.016849045327535006
AANAT,0.01160227218082483,,,-0.009880529284300275,-0.013077671280044256,,-0.013635872266164804,-0.014262696559509217,0.09780434238288774,-0.015986061752326388,-0.01610657122081648,,-0.05040253201353231,0.08027775787108363,,-0.013277619485070816
RELN,0.0028763119629819115,-0.0065091701253914514,0.05825189223186826,-0.017150386142003263,0.061769518703467925,0.03506237875536799,-0.012693376836742794,0.0380037009706481,-0.007988177317384607,0.07910356447596176,0.0794090307759402,0.0035411864698305707,,,-0.014053460478442692,-0.04176369468037617
IL15,0.047279483689581965,-0.03220625753597891,,0.018890752895807255,0.012945068834756658,0.05063327356089372,0.006747778185380945,0.04507162094846264,0.029261246071771153,-0.03275901126887026,-0.014938100373695246,-0.041175840377194455,0.02556145585888644,0.031123053815322932,0.010529679943364963,-0.05200897551804826
UTS2,,,,,,,-0.0005048439019770562,,,,,,0.019081586297941266,,,
BSG,0.04334373547493614,0.014046612106286245,0.020348552765711143,0.06540143092718256,-0.03814345552305089,-0.007374264303934019,0.12676463981045014,-0.07597224598922758,-0.003215537373456366,0.11286987995223294,-0.039756896620374765,0.08151158253578096,-0.0033532639226574253,0.028755427054212822,-0.10378670576695055,-0.02466394713029642
ADAMTS3,-0.007865427950541001,0.0011062756893989128,,0.030194007208920737,-0.04770016871210451,0.011923337002552383,0.02796038344743852,-0.037644320150535614,0.009950055248522304,-0.025669858862290087,0.06923012498347056,,0.1641645188280076,0.1617765439977477,0.05677267234096651,-0.08030797859122152
CD34,0.008799744275438674,0.05775277419783524,-0.03831433281219223,-0.009973701486963677,0.031271520362208094,-0.025915415327208282,0.021949046108198936,-0.005453859942700566,0.05154296520932058,-0.03942163650348759,0.022745656749480113,-0.01645067566300977,0.0476728626990733,0.035074016388023044,-0.02147961855617048,-0.042274720221496524
CCL23,,,,,,,0.07994577652330666,,,,,,,,,
PLAT,0.06197941835581888,0.05005898200719235,-0.035911737369461044,-0.084091965375229,0.02307934098152942,-0.021009241384018645,0.017437677370825504,-0.08146181647366317,0.07739165287618699,-0.03901348250688215,-0.0719127780013468,0.00027289868033743584,0.15715346978440053,0.16456750437342518,0.12061348902683833,-0.03540592095309843
NTF3,,,,,,,,,-0.020554779161843638,,,,0.11240621138479946,0.19261753869634538,0.057343828618918694,
LTA,,-0.01859094776212251,,-0.012498437399745984,,,,-0.01373646319225087,,,-0.014938102217661328,,,,,
CKLF,0.03810461853790412,0.034370978592616154,-0.04427292552783076,0.02138833610935288,0.007355181752188381,-0.006007504581385827,0.03969514018149586,0.01217949004082536,0.049449884011664225,-0.09271983073752871,-0.03564530370109999,-0.030305472236987183,0.09462410825872293,0.08569120832720353,0.0262837074773278,-0.08001679393837782
CD24,0.042531194954176364,0.07507316316627824,0.046680748807250885,0.0325379303908549,0.05471127751461773,0.036487426422607695,0.06433813020013746,0.02314351042127639,-0.07660992439503594,0.04997195545762198,-0.048570678561048033,0.0018912637521423682,0.17123458057295207,0.08250063197392168,0.19127334464587378,-0.0008194533291964438
HSP90AA1,-0.02942600123081999,0.005866182566454957,-0.015265708088120576,-0.007973290441185004,0.08931805148090141,-0.03980744339757414,-0.006956593108954546,-0.024929043003935364,0.012873146964356782,0.15729057234213162,0.04068669000166064,-0.07929834293480995,-0.22820560994380013,-0.18241203777042195,-0.08660797909167947,0.01665191619187859
BMP4,-0.03915446466933058,0.04700066617060049,0.009636301393996488,0.012742525536697673,0.01990453988158339,0.03465825737182673,0.03004240151110979,0.007527427911313651,-0.025143860578405813,-0.025498115374525024,-0.012728805962752618,-0.016092798354945672,0.0042222492506774015,0.05797569809442769,-0.04450943652190008,-0.01711685341195685
SCGB3A1,-0.018612321497494214,,-0.024699345542924047,,-0.015573892061213394,-0.02119798352414242,,,-0.010740765182661507,-0.028139942351497797,-0.01042361017934424,-0.011492542876126508,0.02290103015657981,0.07673174038328477,0.035676515564610385,0.03923273106312966
IGFBP4,-0.01388336772271319,0.03396702801977837,0.06477285359695006,-0.04874592446565506,0.03617271292006117,0.005645763141349046,0.07485859102153172,-0.05906061074934905,-0.0035832881363853327,-0.052168600751343865,-0.07841166621408227,-0.011574388339208668,0.006412461874649625,-0.01776305336203757,-0.05963516173875688,-0.06890273463166321
RSPO4,,0.04611425663388323,,-0.019131048171570856,-0.017974803055202413,,,0.08934183047816295,0.042702396881509494,,-0.02072149950865035,0.007905780632880251,,,0.06116955805654109,0.003206959234602828
LEFTY2,0.03668389754475103,0.05073073116653666,0.02444568017050002,-0.0068631477106163245,0.03630092852671293,-0.009629435996396159,0.08866803951239083,-0.023578631811363018,-0.011777378662524476,-0.017003788372174068,-0.018440920364439655,,0.00459785306255717,-0.017770885416759308,0.02948082967847974,0.0033148866380687675
PF4,0.015723277224196672,-0.016910993763728257,,-0.008508126053382725,,,,,,,,,,-0.014095955011086944,,-0.029582044662524492
ANGPTL2,-0.04689127668237777,0.05119179048730604,0.014926399033720837,-0.023104037148119202,-0.05555950180284115,-0.0022939100032445966,0.08614311215530772,-0.017847339419158413,-0.06408375310357141,-0.0927707099118638,-0.028716301722936835,0.09413550483599742,0.10875873193581,0.16320920141174106,0.05908995768247605,-0.033773855969946226
LRIG2,0.00783147780604022,0.06380521744105688,0.1020782687591982,-0.026590579791889758,-0.007499283349845108,-0.0008983648760596539,0.024377393323426883,-0.05331735208671009,-0.020698601105006015,-0.03079390757302619,0.002172569766619448,-0.05643447650043515,-0.007952838705496675,0.09486094499578468,0.025531787631605688,-0.01367792867954287
ICOSLG,-0.037187412454482406,-0.025134382850795573,0.00652151224812576,0.02965899249581949,-0.050129215714282,0.009326498563588397,-0.017442243845562096,-0.0036494070444317087,0.03792492686932532,-0.06329779208671175,0.002860383152994679,0.11999385020261413,-0.005355994177278907,0.13517430699528996,-0.006718234815708113,0.018582421936039144
WIF1,0.08802494860262336,,0.055101564794851655,,0.031577566530717166,0.06461384946361401,0.07187834205666921,0.010172235251054752,0.0675831935658767,0.06500585314058788,0.06082757114497903,,,,-0.002993354141810639,0.06043202307826161
NPPC,0.03356611895397028,,0.1913058190911125,-0.013198201667350246,0.014062895522026098,0.019571460737452643,0.047851456350266296,0.08477508100687295,-0.014927032927125322,0.05698321248221794,-0.020010383821936806,6.023851165321239e-06,0.04679057835019224,0.10397801086026325,0.01150874038057632,0.0695494046447403
LYZ,-0.01932204187881919,0.04168845980072596,0.03277074224791052,-0.03924849309976755,-0.07907934298091397,-0.028529661552180903,0.012411389452510156,-0.010196953303179986,-0.017060083245435138,-0.10495019412170169,-0.03410020807765338,-0.13596347579867948,-0.0011572130211996946,0.06136867605122925,0.02912771187226284,0.03316272896999287
EREG,,,-0.013632397473236862,,-0.010326757881543745,,,,,-0.01749192907569452,,,-0.08076633169596506,-0.06515579976608545,-0.06645948540780341,-0.03405769657819003
SPTAN1,0.07679343568482695,-0.03960193668693546,-0.012737663000504499,-0.02493166124849834,-0.0038951360485712768,0.04310155292482003,0.05183300312472946,0.02568691648434694,-0.05516586023929631,0.14450154826423103,0.10330124080475728,0.01504787786015463,0.07820383979715737,0.15650465343319855,0.12098321465033297,0.12260463793127785
PTH2,,,,,,,,,,,,,,,0.014861036603675742,
LIPC,0.019107796787595145,-0.02545194941525899,,-0.015289736180633673,-0.017402567840767606,0.0019027973988698444,-0.016010694869947818,0.00973128486899778,,-0.03132772616379813,-0.009387202580345184,-0.011236357586344873,,,,0.05783139640635468
COL8A1,-0.018345968287147785,0.021662652611854565,0.008378085906023635,-0.04218337331213585,-0.04936287888071298,-0.04434986276411212,0.09722081291027491,-0.007275586493686818,-0.037681618479274606,-0.04368204767756277,-0.04214171662633881,-0.047305892320195476,0.08867186925620872,0.06143273354175476,-0.07715542566299013,-0.004118762031272681
GSTM2,0.04747473383880006,0.02683289449536937,0.006029128091491914,-0.029219126117322886,-0.035237566397927,-0.026638231691705205,0.0036215133373306164,-0.008094764185187177,0.07577316138709721,-0.027821128696986018,-0.01757429268012404,-0.045777862419187486,0.04080272495398175,0.08083243906263023,0.07084236120750957,0.013233813561160112
SPX,0.01901537489475841,-0.023979986755397316,,0.021819308804707317,0.06748755592326987,-0.024934965881853233,0.013426177244643065,0.11091925756820317,0.017742568737683734,0.0013076210038156406,0.019795246158245114,,0.1134875603292806,0.021262103469765665,-0.0558113446980285,0.12026123728581298
MFGE8,-0.04313053198762161,0.0013726611347123642,0.07647633838505787,0.007015676821119059,0.08115513712408465,-0.007738865834142077,0.0007718367969816676,-0.004616482711958426,-0.023858059875452645,0.014770244466288862,-0.024281568168339585,0.05058411740323192,-0.03550500381660441,-0.02503244728481356,-0.04061904379892339,-0.12472576543929945
TGFA,0.04220756462797207,0.051821772107772016,-0.032623643190388456,-0.03219670746038377,-0.01854004294950431,0.03391193409802906,-0.006158934892060459,-0.07389160730433277,0.009621277963449288,-0.05252900046564571,-0.0030789381235072975,-0.009234053894828105,0.03266830429911802,0.06098040591773014,0.08439888989798804,-0.04894321379591714
SLIT2,0.00540287341153202,-0.01057679815556636,-0.01835828710475741,0.028044699469816674,0.08984932113195396,0.056863854410591684,0.0032586734556416634,0.00951634793971063,-0.015066289598473672,0.002503550317584993,0.07990906955180027,0.02366471867686402,0.06658231953483347,0.05834297315097812,0.04589315095315989,-0.04424015073590703
PLTP,-0.0057061554139148565,-0.01885775010147585,0.047952138997146884,0.039163233704215955,-0.039712022914055393,0.016605425964860712,-3.438503054028426e-05,0.008328967512802992,-0.08489618278906286,-0.12607773397459146,0.025042603117894333,-0.021203959152128093,0.0077123421295216335,-0.009740164643853615,-0.09936944916876882,-0.00220483013065622
APOD,0.0227193365535716,-0.00119392222126042,0.04481063737672666,0.06042308521946582,0.058087903643654105,-0.06477756676276422,-0.07127093733693109,0.001561124745753393,0.02084312003052806,-0.14991302579242924,0.03679613151916906,-0.03438807721783765,0.17404458549160914,0.19033849809952533,-0.0038453956435823894,0.02484701366360748
B2M,-0.003694422605884731,0.05883229499395199,-0.05969030938074644,-0.04366552384623165,-0.004497537608762961,-0.050336176688172654,0.017054689908450528,-0.016308734944456522,-0.08560047978959409,-0.18402326015442416,-0.030971456871693278,0.08966302329249089,0.058967091181739796,0.1255868904823709,-0.07464954751384108,-0.023069278416273077
OMG,0.04090665434280035,0.0013467589199853073,0.0812659371670143,0.0014518897432132356,0.07636762317551758,-0.0029004713455150696,-0.07062123307356998,0.02412164464634636,-0.004729704256104549,-0.05565756354446965,0.07003488864624705,0.0006262971173022696,0.2090707954380324,0.20556587741273363,0.02295225699712135,0.11319860991109741
CXCL3,-0.010779817660413147,0.04386848018484356,-0.04350773589831497,-0.03901516845186145,-0.04195026039853112,,0.009780902955929873,-0.033487102753587045,-0.011490346717354837,-0.001911301597606776,-0.010758138683708987,,-0.15187207871970462,-0.030568013689528203,-0.08460680947636576,-0.0910859569217168
CXCL10,-0.038504238212028,-0.010932702924203164,,0.048402780257561624,-0.035637027206373496,0.0009725395254738104,0.05513931750192397,0.0013969083341102161,-0.01745467766168031,-0.03800437786103299,-0.01709598429427147,0.05721099982560504,-0.050097962285519805,-0.004326342776693803,0.028917231891385453,-0.00029397336371094
RSPO3,0.030976858075558566,,0.022811865056162076,-0.009880528554241026,-0.017402557111230847,-0.023497649250232032,0.034897698681891465,-0.012082503036027748,-0.006643978222298473,0.214747233255548,-0.011242047581663396,,0.06944090750179552,0.1347782789731609,0.051517152904190046,0.01818464648957077
CORT,0.05414448614269331,-0.019159430723545947,-0.030666445516756985,-0.022157843960638968,-0.02112063058308861,-0.012045770227020011,0.033535502224085426,0.06540442309026355,-0.029136337300847345,0.018011006538557115,0.014499258783465906,,0.06011744532572971,0.01164527652422118,0.08552698042716561,
NCAN,0.0475004229642589,0.014144657492159072,-0.022499198658164615,-0.009368988100308494,0.1244572392197389,0.05220983436879257,0.05636466782633772,-0.020326104838143667,-0.03656783383327768,0.09505920492478671,-0.060492571485124234,0.13759382142521392,0.21138162148421,0.21790582109657775,0.10794594508002407,0.14241926985129627
PRG4,-0.01611049387822423,,0.05484772081337531,-0.009751655585465363,-0.012460168413252122,,-0.003351440935605821,-0.02041713204981105,,,-0.013143812001983647,,0.00604839744389235,-0.03797517387166138,0.030761706309910455,-0.04117417599341156
ZG16B,-0.02580967235978692,-0.0203496324740068,,-0.011317988931885696,,,0.018236297510897132,-0.010914866981521661,,,,,,,,-0.025236518026063318
TGM2,-0.039486935240824916,0.06186833867188648,-0.022648110696147715,-0.011184052258049021,-0.029407311086635305,0.02347554159775977,0.045946580364297,-0.02011510672474874,0.0343387176107763,0.02106030655250113,0.006165189231174341,0.01417411809824857,-0.07548028805923529,-0.03597125355013952,-0.02893945338530657,0.01266626542112102
VEGFC,-0.03553977684673896,0.05099961135609259,-0.03435849370160717,-4.204733234814733e-05,-0.019180328088688886,-0.008338124806760702,0.01018062328272524,0.04938188876042869,-0.01916015705367297,0.11387764234466424,-0.01341378405857432,0.07454133726936461,-0.028107797842148455,-0.07374027106476448,0.021301169173974413,0.030218936740050786
WNT6,0.05365740116636565,-0.018819273380175448,-0.041654513135058746,-0.013487795325801587,0.06911678422228795,-0.032310191889278236,-0.03658636444863854,0.02426728888139113,,,-0.011706873371457345,,0.0593758629566582,-0.027299734237926813,-0.024248896714303744,-0.026076894622681097
NRG4,-0.017142603246164775,,-0.017320112795854478,-0.011868210945510358,-0.017747880456842766,0.034348898498632624,-0.0004025674158964432,-0.020969226745823653,-0.0013067364090457506,0.05337845969938681,0.0684492972155469,-0.07194261309023668,,,0.0197696923965094,0.017405018999837263
PMCH,0.015936559386089816,,,-0.016444562507943388,,,,-0.015976342176150203,,,,,-0.002588166426076759,-0.006676942790971263,0.037507695405072775,-0.008116438278778932
COL9A1,-0.0025826633169233667,0.018223398205217786,0.04061741378102236,-0.01239548012258684,-0.0011444216153842562,-0.0025021378909981505,-0.0038998967005590634,-0.019678927190481074,-0.02275230410801166,-0.017249442447363778,0.021467066860694103,-0.012739036509436596,0.1393830865407968,0.20711205458025214,-0.0035831150728030856,0.053393246540987864
GDF11,0.0017475487661213357,-0.0075238442827229865,-0.0014318234810806818,-0.013770398878583156,0.062332223539022694,0.015088185209247231,0.0018321979047050587,-0.0195103256970861,0.01498866362197299,0.045863570084156216,-0.01316926831937533,-0.033562486726773234,0.024517808313345553,0.05925657466358352,-0.023665617652260617,-0.03443998791151908
IL24,,,,,,,,,,,,,-0.051339286247610826,0.023418249606586356,,-0.043841791974991426
SORBS1,0.04641328090645727,0.04899929273422903,0.08532937477342126,0.0022289191834741844,-0.030800147789310645,-0.0021320133575524376,-0.058254056191253574,0.06529251004379208,0.003968168592979962,-0.029846647049123896,0.089255589997651,0.10324739818036253,0.07391709855944104,0.01292716688767401,0.004574167889774084,0.06993514355576899
DLL1,0.037361510182924815,0.03171630213623236,0.03660061913207984,0.01660148351648049,0.03874656070984127,-0.004120027588387075,0.00047024852062134675,0.12208384212702797,-0.014043049751480033,-0.01074239010918937,-0.025214395973685955,-0.03561254606494783,0.16938224190500373,0.15868896081232342,0.09321630656923548,0.011449048657476504
TLN1,-0.05146653756171537,0.04286444074844671,-0.01731365989499426,-0.001633806026680344,-0.01567170318435801,-0.03660348207731617,-0.010150096389738645,-0.05308311869148234,-0.001124991679445775,-0.06293336062377268,-0.048049487385249175,0.030348816823141275,-0.07191772121760778,-0.07396697577894763,-0.027955440842767947,-0.024073534574124124
COL2A1,0.03901360166843942,,,,-0.011128820622939586,0.10385520055058246,0.010039902245283526,,,,0.20401561642317356,,-0.022095601363368106,-0.025502823446152213,-0.01712595280372489,-0.035331195649799314
SHH,,,,-0.010133571239265535,-0.002126883266682095,0.038498611991721166,-0.016074206807735397,0.003681080681103935,-0.012332313963707493,,-0.010423609268255822,,-0.0811819005107436,0.008973951596055171,0.02436171994735014,-0.032068804288416734
PON2,0.04650518834488065,-0.058370937857056215,0.07099575271395753,-0.04142445084843588,0.03965589500938585,0.020711212941513436,-0.04612293751777787,-0.049363844263357264,0.001089492633293667,-0.0670362830244584,0.01848933840739348,0.07100783725979909,0.08649030506030861,0.1186241779748113,-0.09590563079240569,0.03923684025991292
ICAM5,-0.03017615617500991,-0.02422463134347428,-0.02469934729089419,0.055895391512419276,-0.02951356901569094,-0.026177363010839904,0.009533476001911869,-0.0021694206420834797,0.011376368659346598,0.08129620195000421,-0.020356745849079583,,-0.038282945800687154,-0.0017893887754004702,0.05231364118072389,0.06498800183910691
HPX,-0.015893082074805557,,-0.02310723843845056,-0.024656357421612162,-0.031571625021671615,0.0246413180560718,0.09172878193226407,-0.02141974997102685,-0.010740764087666365,,-0.02649473439884872,0.01587298570532701,0.02739938012937633,0.04449328849086602,0.03345530822197274,-0.044330275350956634
SFRP2,-0.024745131031639205,,,-0.011541039467823798,,0.04195367725316691,-0.017818343613321713,-0.017851960905090468,-0.02897824196948116,0.003573353597212409,0.04688368249729849,,0.06263368586087793,0.11849527512765454,-0.015941015793262965,-0.025252433061290835
CFC1,,,,,,0.0006965093264501978,,-0.013736464022416298,,0.011182617495689724,,,,,,-0.03469967984205293
