,MGH258,UKF259,UKF260,UKF266,UKF275,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH881inf
TNFSF15,,-0.012659188321147246,0.028021438824614633,0.0024637574050808985,,,,0.13063648688287413,,-0.012034279181103192,
HMGB1,0.021310436866319678,-0.023183814492137435,-0.02577719646068257,0.045487118250639925,0.00019709452436866948,0.04111313093206927,0.015852366808719577,0.0013336382335062688,0.033453581640849085,-0.03160529392930334,0.11644289351767541
ITGB3BP,-0.08397878173697522,0.013090107885771408,-0.009187880622961516,0.019204985978687413,-0.01810458176990306,-0.006392527744416099,-0.006603118359402812,-0.012496753040998086,0.0284145165451551,0.029392932994525764,0.03942936251214089
AANAT,,-0.011518567901915534,-0.008659484051953157,,-0.015939381513604748,-0.01486680503188368,0.018434054210081083,,0.0031039868452408495,,
RELN,0.09825968277208062,0.08557172527314494,0.033400329267004585,0.00895579259692131,0.10142165801967581,0.0318330046602648,0.012421771123032648,-0.006352485104195373,-0.025343918129652684,-0.014536105067922418,-0.00899719530699089
IL15,0.030799913829208703,-0.004488088252889575,0.0614217730636371,-0.012684740078839084,-0.03170828364003492,0.07729235843081425,-0.03422986484358109,0.06337559395235975,-0.04608685542217736,-0.01644855941285761,-0.041009590490603966
BSG,0.03179343744583947,-0.051899038979559525,-0.022288398318703134,0.008114843565304113,-0.04679067171676187,0.01948735785161031,0.007839942093718303,0.06025461887189353,0.005414386155076248,-0.007556806603980883,-0.005390426588188485
ADAMTS3,-0.015921447174404815,0.03265944031866357,0.07926454926838954,0.01666242005743205,-0.015042788562629469,-0.0016766851164583773,0.007011581777444812,,0.06413565972197857,0.06734197690154334,-0.047149033125782884
CD34,-0.054632683758678094,0.03216037319394187,0.020328643485507798,0.001772583894698575,0.0021112849107553554,-0.011090350327572709,0.008537341117780846,0.048730434408691,-0.013552557201625789,-0.01585668983634209,0.0318643476197536
PLAT,0.013688991979034469,0.12971923770370705,-0.009149641446607546,-0.009310582699683543,-0.05092410186980594,-0.06976713586928358,0.027627476072744572,0.1036952776626601,-0.059679688632595,0.07372531683949708,-0.05675210513014044
NTF3,,,,,,,,,,-0.009031025778270935,
LTA,,-0.014570484608103673,,,-0.015351285540944698,,-0.034229869068931586,,,,
CKLF,0.027763532366971464,-0.04622927423369311,0.058585442121375585,0.014378605633329445,-0.005106825089615853,-0.004417373766401673,-0.0026819578212904315,0.10594727305832574,-0.02292336380567438,0.024550964925677154,-0.02548791439490067
CD24,0.061421454587510235,-0.011800935129397278,0.05837221966437235,-0.011998322640471118,0.05332676372028101,0.031003437089587593,0.07090697892027277,-0.11186036669357537,0.1262496888546757,0.038000418904067745,-0.04814524595107012
HSP90AA1,0.02903199930263925,0.028886112684113934,-0.008786250864778963,-0.02412743251177169,-0.002380134110398674,0.0455423606240963,0.047953656682934095,0.03934477730377988,-0.04743510130711734,-0.004985560645393912,-0.1483893624997629
BMP4,-0.02024407447600947,-0.03399468970511386,0.04135555974412152,0.02941601592827,-0.03713205935634623,0.022647816619182994,0.054466466588900114,0.03916622771489943,-0.02611855395703152,0.004797423079022584,
SCGB3A1,,,-0.0018713500015153472,-0.016192295056929085,,-0.02616973730176434,-0.008938290071391112,0.04723536999125587,,0.019650110239618893,
IGFBP4,0.014112030245064744,0.039866935315889585,-0.035740990416054025,-0.018955831050501748,-0.012899301655319098,-0.02611936530693075,-0.030717448610709134,0.04174914021766555,-0.04085555281727982,0.005118156327596627,0.026061446611795935
RSPO4,,0.03181400424134699,-0.03288530824844105,,-0.002184108863517314,,0.02851559816509046,0.015356280274647206,,-0.01683064467080334,
LEFTY2,0.029099847956144523,0.04347715073436167,0.08497940566632252,0.036408219923068516,0.010131055750117723,-0.01581327599311537,0.06767049787308242,,-0.03848216408890962,0.08859409688209229,0.13969193052771572
PF4,,-0.009918641486105962,,,,,,,,,
ANGPTL2,-0.00728899925992843,0.07327621151010223,0.05169272145579585,-0.030398617559725206,-0.019644456915223738,0.04273254632360926,-0.029477716767302847,0.023252002711020934,-0.00849023303549966,0.02958999063764354,-0.031619045439007835
LRIG2,-0.0079018171720651,-0.037352210456289184,-0.051826284977749444,0.05483058130194937,-0.037026677195864985,0.00884564519857054,0.04469179503383283,0.04578613104375419,0.047876472157448544,-0.01446243567415342,0.07475688290262267
ICOSLG,0.08365902603605332,-0.005480460767141442,-0.028458183925548945,-0.016960381836909295,-0.021391569167251108,0.002091386583784352,0.07972872697637293,0.03159440337621331,0.03857034523797868,0.03514734966170516,-0.06597791609336934
WIF1,,,0.019786554697302783,-0.028886157498641905,-0.013777879047739593,0.07530291484587676,0.020000547127894334,,,-0.015645714469835016,0.03253431414191011
NPPC,-0.06292528531711718,-0.01538625894567295,-0.035750325759337266,-0.031064860824681868,0.03858538610397637,0.10153669682528584,-0.00036595600833459367,-0.006367329948448566,-0.04199742544284091,0.004405550440419273,0.051297433401041946
LYZ,0.011321899876509129,-0.03577266170114116,-0.0018161293871616546,0.05187654658338184,0.0181219319558456,0.021295685731792354,-0.049428653290634526,-0.03898930388273505,-0.011541792901605334,-0.025255903663314462,-0.04683849082927937
EREG,,,-0.04627743138599158,,,-0.01626723975103148,,,,-0.02096285170334093,
SPTAN1,0.005272654796552543,-0.045223773451433136,0.039963492596999765,-0.020864194837321215,0.03604756821317717,-0.005544379641697468,0.08618190787787847,-0.003906616572213411,0.004155140596526031,0.044916895921815254,0.030534830594713173
PTH2,,,,,,,,,,0.046252407289358304,
LIPC,-0.02518446959001491,-0.017824537464692706,0.015144304573452075,-0.01967077932522538,-0.024846776038097623,0.04618893054627027,-0.05377192331380106,0.07101765918622768,-0.051549721221524,,
COL8A1,-0.03355587538383574,0.03000656455521398,-0.015349068304495044,-0.003915290493306617,-0.04679933291204066,-0.057808761402928205,-0.006548952175196727,0.04293853275221475,-0.05285858129672537,0.028703914872089415,0.12376647709111908
GSTM2,-0.003635959441484149,0.07129184963697609,0.03868142331081661,-0.010726655770033877,0.013946470935578596,0.03902502174409968,-0.01166491022020446,-0.0008268260265593334,0.05317604544123865,0.00998533884299858,-0.013021993515461353
SPX,-0.030720144215471094,0.03421645710659523,-0.02434756197627506,0.01038501260832445,0.04601596646729004,0.009180157641817628,0.035952191703056864,,0.05833163900117644,0.031244502885178067,-0.026488752064551393
MFGE8,0.026537660914148227,0.006002829929015338,0.026843415749364954,-0.006237911820488231,-0.015862468963447885,-0.03716442654906191,-0.0027097674114914846,0.034520999063243886,-0.07242434686691757,0.03134119438944816,0.0892014610439753
TGFA,0.008241799432341575,-0.03879470171599561,-0.005419909101428802,0.08689001529853088,-0.01829593945789981,-0.016707311040182363,0.011441891059562543,-0.057280559390934654,0.04501996311069731,0.00567271720600272,-0.0380726432456765
SLIT2,-0.020244071236653966,0.14016008027676563,0.038113658872609334,0.0012360576679576146,0.003824501567051677,-0.02109471720347465,0.02460106634564422,-0.03193192843843456,0.011520442506993448,0.0019256783501639236,-0.047242736093063994
PLTP,-0.0755986531130136,0.03471564864937023,-0.00202930901787674,-0.04293691865453972,0.07380924907866139,0.005272712228001337,-0.01545033391488476,0.09822020574882524,-0.07601291128770035,0.005357294059956685,0.015384204594498236
APOD,0.01713101522885744,0.03419242344976545,0.011183154052040982,-0.01674432952449934,-0.01888267970994413,-0.034631933422904534,0.07551097353194236,0.015909830313453156,0.02198524354454977,0.02542068310369305,-0.09573322335348414
B2M,0.006308447660001036,-0.027474109669660875,-0.017899315637611157,0.006190569136853896,0.035392010841395156,-0.025949459966061284,-0.018441570032802796,0.1317709381750215,-0.09721195962427424,-0.019301705944577998,0.10171570124843475
OMG,-0.016491700055184327,0.06853843997060792,0.06463595834334221,0.020376368056004946,0.06169942442861363,-0.0408224055531234,0.06576571047760703,0.07143822941405574,0.06476756787784788,0.015311891507207376,-0.0008703225916990179
CXCL3,-0.01584093067952326,0.0028066679040855,-0.0634765344094655,,-0.03565660304398046,-0.02290012212755745,0.07385601571445102,,-0.031173549664520833,0.021397131105982792,-0.057194463913972385
CXCL10,-0.08348904894148804,-0.015190980806897006,0.015438542259725506,-0.017338602659171885,0.0665238456973188,0.03722524291901847,-0.03917454141567921,0.042184254012834675,-0.004229447813007717,-0.02299752714335434,
RSPO3,,-0.011518567050823778,0.005479144678492801,0.011626326664896925,-0.004926850331501771,0.0969869527672493,-0.025760555871151513,,,0.007078739059587806,0.11876255570418381
CORT,-0.019670770651623818,-0.025831271066238615,-0.03864067077637856,0.080104468526207,0.019506495006087178,0.018506912357141764,0.06269047734001044,,,-0.014340074838229203,-0.002967784835922661
NCAN,0.02528861570136271,-0.03270332475704663,0.05809454467902125,0.05366224195060119,-0.03518865117651058,0.03525846146957848,0.01964068347542907,0.058917069026062,-0.06536986786736833,-0.00842921479913811,0.07861435633849602
PRG4,,-0.011368328941219408,0.042081113993153375,,-0.02281731619247066,,0.039383830034962805,,,-0.040134689806873444,
ZG16B,,-0.013194336079971074,,,0.0100642402618196,,,,,,
TGM2,0.08036694317093623,0.011797763842219911,-0.029560046203325474,-0.037482707122701166,-0.002081615862286716,0.010750211211233528,0.045940602902262574,0.06127522596991191,-0.037387725444789036,-0.023076627611795526,0.05182541608503053
VEGFC,-0.019670771918162584,-0.02026140615400715,-0.012535563953374098,-0.02600387017137183,-0.014524240773428744,0.12496761152717072,0.004611103565857128,-0.011574226884230763,-0.04111842568990868,-0.02872514261786996,
WNT6,,-0.01572386274430105,0.04328969693975421,-0.013010634875135076,-0.005453531204719481,,0.06528934971920707,,,-0.022337012222754877,
NRG4,,-0.013835776375597221,-0.008536246250966299,0.07498663612183257,-0.011837806861676767,-0.02047853553992598,0.05276417344004331,0.030555167050269637,-0.033017501914757906,-0.02222530297046335,
PMCH,,-0.019170816098487448,,,-0.017854478784923054,,,,,-0.012796411820130771,
COL9A1,0.04010952113688574,0.12347072160344419,0.05763598317658687,0.08175915522700003,0.027037067152468616,-0.01604173071183942,-0.015545489810032294,0.2110368629937378,0.09731733205460077,0.05776397609792365,
GDF11,-0.023593610295072676,-0.0008279819341379013,0.01506841360947621,-0.03217810924709898,-0.004346595504658565,-0.004045562856644461,0.04599387941313918,0.06513500674973205,-0.04056758809389708,-0.045182176450568164,0.16561763675277383
SORBS1,0.03162737210255267,0.04799608054911467,0.046804897786524274,-0.009165792597888509,0.02055565290906591,-0.03514598501819863,0.05161403274014618,0.043553967401949334,0.027013634454685558,0.018793963976578464,0.022646892326560093
DLL1,-0.04678938863748675,0.04485187652611151,0.017182628221724533,0.039930711662518575,0.053857912130817774,-0.05174632705965177,0.0928782865829986,0.04463705889313832,0.007307998429072082,-0.0023360330372184787,0.06613897798668686
TLN1,0.08420843391450543,0.029603455525886464,0.04116287860258612,-0.02700215993458167,0.006975255783110465,0.0021028779049980214,0.0015912818356839948,-0.058689342245078296,0.03982612603342559,0.026973786315541735,0.03650521377907797
COL2A1,-0.018475884263189184,,0.052639535239424565,-0.014095403677990281,,,0.033863630747477926,,,-0.012743119932006039,
SHH,,-0.011813560291132183,-0.022040358651922474,0.07873463760287046,-0.01597508147058458,,-0.02388514787750315,,-0.05537426891247469,0.08109817549904108,
PON2,0.011842036835144405,0.023551403261850706,0.012763944613984573,-0.044988566972301386,0.017743974166409493,0.036894044505701426,-0.01739203809231063,-0.09031911167946535,-0.011147564550712275,-0.01693476391856162,-0.05265746070634753
ICAM5,,-0.018412272195109405,-0.016288668629706213,-0.008684606123737419,0.021171274619161646,0.023596065552720254,-0.03901005682579729,,,0.09233922775257869,-0.05104473844310778
HPX,0.1362339204749746,-0.017756140407249533,0.073628044701863,0.04264118553454287,0.08305320114188111,,-0.025464028739168316,-0.039812601845401745,0.002534091747188701,-0.03542105101435229,
SFRP2,,-0.01345436493772104,,-0.030757102653913203,-0.01995059030001442,-0.0389359401131205,-0.009501175310157657,,0.0428233051384359,0.011436193592208321,-0.07076580789617783
CFC1,,,,0.047761035541275546,0.055697747079227825,-0.016709778628544676,,,,,
CD70,,-0.022868592251679233,,,0.021482288103335745,,,-0.0332139495936499,,-0.032365657304034304,
HP,-0.011288724291328116,-0.014278892378160674,-0.013946664163300234,,-0.036525486514477935,-0.037705533169546335,-0.02045171561828278,-0.028043204153945994,-0.04228691879346321,-0.024723726758534494,
CXCL2,0.010918988446595924,-0.009364121862788519,-0.026723140532971028,0.10664668112366996,-0.06916834089422708,-0.029482644147933126,-0.010387672039929852,0.002637638402807196,0.02608066622695903,0.009322325500155739,-0.04725039589102971
NPPB,,-0.03458529327574583,,,-0.013442210748674494,,-0.030736977077082242,,,0.01920054404511757,
CCK,-0.008117774718649424,0.009356056696955592,0.01512299636514906,0.008910781870744467,0.061770570753304395,0.028052262727489907,0.028573596032636227,,0.07012630732157288,-0.023066304966879055,0.05289004079786954
SEMA6A,0.05576912685870728,0.035293887581896506,-0.057022820676913555,-0.03317651650970345,-0.009499004877693585,0.06124065674891519,0.051313446136554725,0.11344267288374799,0.03221082981908619,-0.04495808827242755,0.07354864289272776
IRAK4,0.0013415743885122253,-0.0008537302420687575,0.02934042097016891,0.01221737693292269,-0.03359627017676184,-0.002740674541007434,0.02384908702582451,-0.015297171581058741,0.017982519199946926,-0.002319264464852093,-0.013227957038392755
GSTP1,0.057002086469464565,0.011427713869070032,0.0051717271318851565,0.030467559287857795,0.009501970166864415,-0.0025176118230743395,0.03025256392535079,0.04961735655173721,0.07605220737017328,-0.0059748384797542655,0.01819169070983921
VCAM1,0.030669659641231934,-0.006088545968566925,-0.004598871645008749,-0.011527595286673378,0.0579540787450458,0.07885809061462956,-0.05028359299276906,0.07006280906258994,-0.009544870983623313,0.0037801341025876832,-0.05276283072164991
NXPH3,-0.004761090524610602,0.019463938830843224,0.026025205769764834,0.0036768803090163568,0.005792275908267934,0.040033931052306466,0.017263091620035413,0.10226983201005017,0.03419271575994689,0.01084470981797338,-0.023582806269611168
MTMR4,0.0404530935074941,0.015883208947706364,-0.010088067861989073,-0.022888040924204545,0.05868723164593885,0.02385688549767851,0.06017493335358167,0.01412461122705352,-0.041360586533339995,-0.025397654187954432,-0.010307364167086497
LAMC2,,-0.026405381311952657,,-0.01782667469933133,0.01616545566005244,,,-0.0306037641847029,-0.03192282053766032,-0.012420913627786407,
IL10,0.024664273365556197,0.0113468662586862,0.08024671640202108,,-0.02270728882092866,-0.04852060937416047,-0.02751396438014927,-0.05329975004071247,-0.03079262610898532,-0.01843777370265954,
SEMA4D,-0.08387739518173153,-0.016990164010978307,-0.0031732002123626563,-0.013773365151938284,0.038652599117033885,0.047285572570008684,0.04632762727193126,-0.043441523576100004,0.04369988160949375,0.01602515940113643,-0.13491836042141128
TRH,0.007939374036067285,-0.028003937017620575,-0.0200362055299082,0.05618335845212142,-0.017546169840271804,-0.02602183010551696,0.00033321786543356733,,-0.01566650289981944,0.030418373247152956,-0.019360243350977895
SEMA6D,0.005026689894978175,0.0065361062911876875,0.016759718952956148,-0.014033307096669877,-0.0035621249030568626,-0.026102365610136756,0.03351936427407966,-0.019932407165152714,0.006522810485200672,-0.014480670436269372,0.042544953693173106
CEL,,,-0.029346551382998264,,,,,0.05384115565114131,0.006478836961197369,-0.019654617044853835,
PDCD1LG2,0.061624351507730185,-0.05193228107595881,0.05020084063205652,-0.01251879420987621,-0.00563014722479459,-0.037253794005041946,0.052625387107118754,-0.04149572920097886,-0.008824230865483786,0.11686277051072591,
SPINT1,0.030113655771675043,0.053249337485837364,-0.031139331772612477,-0.01619230000448966,0.062099450443873404,-0.025271710572336972,-0.005158640792807655,0.017027452427101818,0.02248711249150277,0.0616979256042716,
CTHRC1,0.03956364770746967,-0.03991735165223422,0.07724463064346854,-0.0007846946356613452,0.033404263058578604,-0.026567721260838117,0.029166446422845372,0.146190569851888,-0.03747851397485453,-0.041967380404592865,
PODXL,-0.03798662165966237,-0.008357124763685242,0.02511844068742952,-0.02710101598821957,-0.000644646791141346,0.04196762418508367,0.05529554804070485,-0.013636589934866829,-0.034843946405438274,0.02143145773065071,-0.039816873058062446
JAM3,0.037114049797598574,0.025638460171689314,0.0651129371759291,0.03720754367998451,-0.046977372273122354,0.007566928841530494,-0.028300408046784315,0.11093572781695367,-0.003643553673460235,0.05089357372046991,-0.15624714631534808
TGFB2,-0.05868521525517061,-0.02576291339837772,0.007107706129457215,0.10952908325121044,-0.056930180853316685,-0.003315471919210912,-0.05886531897113115,-0.03877295715902665,-0.07166631365407454,0.005235127935545659,-0.013299594976397624
COL18A1,0.034628852934919865,0.04734631241498486,0.006464653342801741,0.008726597377968395,0.005110411319023885,-0.06813291904344351,-0.019107285170988583,0.1174243374514306,-0.027634167773294433,0.007725384756163498,-0.0014396996372592638
NODAL,-0.028574289445583195,-0.010889070453257333,0.038460592894875974,0.06561295699633132,,,-0.008383145829722268,0.1192768758254181,-0.04802216942167333,-0.01420424631911339,
INHBB,-0.04331230145817156,0.024838458486445784,-0.008437721021141986,0.1422116788805757,0.04437369097820315,0.029276047208289687,0.003402872094753741,0.10019673959848785,-0.01173679240054269,-0.0033675548235198435,0.049211588357492723
ARF4,-0.001078043219688792,0.03158536982925513,-0.026775705222616335,-0.005986874183652437,-0.025537123937633622,0.004551562824789697,0.050859432183897976,0.07266622948710384,0.0374592442997887,0.05759672016950836,-0.030401899115364464
CXCL14,-0.017429219304751314,-0.022584580539073605,-0.013669695641303594,0.05218476437861188,0.014952738319763976,0.07745990114559281,0.018936811916907208,-0.03428365982383112,-0.11990791906088338,-0.03869360804236527,-0.0759260953001885
LIF,-0.02439550812997048,0.04719151978740417,-0.03617530061188426,-0.015793466301948583,-0.021517717701992626,-0.02273459284082976,0.0015954039604663542,0.09181120947583517,-0.01743082118902376,0.021222079477730593,-0.037746587484688225
IL17B,,,,,,,,-0.029222799063653635,,-0.017671402308294677,
MMP1,,,-0.020036201159067756,,,,,,,-0.012796410806733256,
MATN1,,,,0.08011028832816983,-0.013611034374942177,,-0.02502653781223668,-0.031931991380170256,0.030163456530396836,-0.01821227719303239,
ADAM28,-0.00833450885091308,0.03835485620062956,0.03539419591531957,0.005046253624104963,-0.004818299718747177,0.047997449219395916,0.048928807573986655,0.017331546178366956,0.009967651533157712,0.04701595603329601,-0.022732998131983723
TCN2,0.057477216190090476,-0.015389877035906366,-0.007183404885522252,0.005616574010737645,0.039750114857828436,0.02699170736846157,0.0019133708028087827,0.015012121569314472,-0.05666927281806296,-0.02147543518825103,-0.01128857585650902
THPO,,0.0016537436868065123,,-0.02168170925317167,0.025180150180678106,-0.022568020143365987,0.07044110820531616,0.0006205374664684704,,-0.01579830691193437,
CUBN,-0.044847795724555564,0.01847230816318533,-0.002879556410160655,0.000377779470333375,-0.011466465579821129,0.013251279347637191,0.040309414831440224,0.041341622133954065,-0.014462265247252833,-0.03126364324743214,0.041553894259785375
TIMP3,-0.07614172647011604,-0.00037829633224033173,0.007105628966184487,0.04356037055879063,0.05269212633096484,0.007027244281547953,0.0048268222314113585,0.1116055698837051,-0.05569065425147881,-0.013085011916041745,-0.026107986460484386
PIGF,-0.034908711624963805,0.06783521303542611,0.05031292729438349,-0.04357903063333945,-0.021987629607761846,-0.043156837719379275,-0.010097533130208319,0.11527133891556234,0.06654545623628176,-0.027677457095984844,0.052802399858222805
CRH,,-0.013324948323461266,-0.02036043247058136,-0.012848660952219515,0.01861087369643339,-0.019360132812560653,0.008201195941824361,,-0.004937713255067763,0.013019412265307714,-0.050277004091301696
BDNF,,0.09653090113629997,-0.026749290560735658,-0.03585546409511175,0.010812473422776468,-0.022400378166257697,0.007491493439672721,,-0.01799380559234188,0.06056724450633654,-0.0022057575281735314
CCL5,-0.0572117938858137,-0.028272585964656614,0.036309028397780954,0.01974465188932521,-0.03302718111957859,0.008272554457265898,0.008791456426759364,0.020183399841286417,0.01080062909852706,-0.032199245134759386,-0.013277326701173528
GAD1,-0.05229316870032232,-0.012650561638347739,0.016785027514507098,0.020849114441199888,0.009441691857779674,0.035038874767226696,0.04094111938235621,0.10821513200597453,-0.007515005205962582,-0.006809868994841337,0.07405302176704048
COL14A1,0.017720807873024522,0.04946822436580116,0.02346142633565415,-0.019890688642689034,-0.009169924732791674,0.001648826544870213,-0.005276094118753091,0.04344493618140011,-0.03942027474368705,0.018094951117070022,
HLA-A,-0.060418944057554005,-0.07364426329073163,0.006286220972440511,0.040157094930623846,-0.009307862827255394,-0.06019437148250331,-0.07923664139153577,0.10362508318828163,-0.10475266065584658,-0.011296223688473845,0.10363341650133502
CD5L,0.018490738595904308,,,,,-0.023552241322252677,,,,,
FGF18,,-0.01058657179596161,-0.0011235508033393363,-0.017826672102518655,-0.014584759565600743,,,,,0.04791254443796096,
ADM,0.05681439757952792,-0.02397514017010507,-0.05058526048720484,0.0012987552074948984,-0.018333848960410935,-0.05454175367936299,-0.026177143436216785,0.011928206312941364,-0.09472897568398372,-0.03096648594462741,-0.0594773497076709
GNAI2,0.06138940766362947,0.02558874270417753,0.011324875994191358,0.03254251598911661,-0.004340129182747939,-0.010128701561603068,0.022762163710315204,-0.04476138083618186,-0.0641061660841765,-0.04107608334896624,-0.03901475709896731
HDC,,,,,,,,-0.036443071519515396,,,
