,UKF248,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
LAMC3,0.04541243304851912,0.03386096535269602,0.020605253576665945,0.015830200736031808,-0.028332373746676395
CCL7,-0.016352651625275248,,,0.09589971822614865,0.036671245491838686
NGF,0.00889275300217328,,,-0.08390643661308206,-0.007243175921943578
TNFSF15,,-0.038378913678262606,,-0.01960434505711156,0.07973748258428238
HMGB1,-0.015297451478185146,-0.001717284585258402,-0.10769891858868688,0.050873238454375865,0.023766326691362524
ITGB3BP,0.03170272983316763,0.01636540262251598,-0.002970297446103532,0.046322448209859195,0.005279541715341706
AANAT,-0.02372520962602813,,0.056250097326792696,-0.004655147076165374,0.0384089782268895
RELN,-0.03095448786407435,,,,-0.07547258505959875
IL15,0.0074683961772405326,0.05155364020640516,0.06619532443234812,0.04271706779425796,-0.08746874258862287
UTS2,,0.0008851994331924327,-0.08742461532146999,,
BSG,-0.007380192645566384,-0.06088173497960759,0.01060611200353256,0.07072217757666538,-0.019901199270442167
ADAMTS3,0.011418321586096866,0.007054929375187996,0.09148405979133084,0.15549708239162627,-0.06375503599195284
CD34,0.05472110831685948,0.032202718965683504,0.14308111901633447,0.007130393718357306,-0.03404527678134037
CCL23,,-0.03621470807723082,,,
PLAT,0.05947101591144718,0.020836832895733307,0.03428613044122462,0.16029317626983855,0.035678606793652
LTA,,,,-0.032059299854196095,
CKLF,0.004624015949356564,0.07001240738419898,0.10259661975700113,0.08168262097229831,0.011475246016471907
CD24,-0.010468472268097372,-0.0542635042123487,0.13906879866925154,-0.06331974978082469,0.01720935120592318
HSP90AA1,-0.011478656905067433,-0.03469394461687769,-0.04960170564698603,-0.04626852593453895,0.06683983456524603
BMP4,-0.005539859425373152,0.020702906434987327,0.14139447725020843,0.004878910083429901,-0.050965922846337885
SCGB3A1,-0.016352649990031932,-0.044691859119790345,0.09830934486546353,0.008185185565333873,0.0741821667927188
IGFBP4,0.05588627400229387,0.031623625982477886,0.09860723473835335,0.02904534907368407,-0.046123938269862726
RSPO4,,,,-0.04778624722792641,-0.00950462667742875
LEFTY2,-0.009036905908436848,0.08280075195096616,0.09646308684309189,0.07738989145678521,0.05835177333946012
PF4,-0.016963249380371706,,,0.07238319592357192,-0.029217554944039593
ANGPTL2,-0.015432401989773711,-0.0239362536966421,0.06981391711710937,0.07940451646330518,-0.0071717102212239215
LRIG2,-0.02211299070130914,0.05002498119859415,-0.05191858078449862,0.06819520789884369,-0.006274556083306506
ICOSLG,0.02778320518594004,0.0010013882508786687,-0.06253779118330018,0.021887302212646318,0.061821517475771255
WIF1,-0.0305226138988056,,,,-0.015549767179891245
NPPC,-0.029715124556082082,-0.031996937493939975,0.04917818470379815,,0.06294542642302878
LYZ,0.01618138316850289,-0.019143433549686235,-0.009746708499732389,-0.04976210272476605,-0.0029828234783903164
EREG,,,,-0.06353890571523538,-0.03363806093840767
SPTAN1,0.019759563209188407,0.05277309199968574,0.018056140329569367,0.05096094940996266,-0.03923385152776771
LIPC,-0.004492534315305102,0.03469985963138999,0.07942144419662496,0.004124923705744093,-0.023036966244368
COL8A1,0.03105000536159432,0.08634156159164567,0.015108646145272178,-0.045244346933108984,0.03959006976543347
GSTM2,0.009998799839582379,0.005021752345418112,0.04097354168873011,0.012225478070668334,-0.011217202132308618
IL4,,,0.03644427705016567,,
SPX,0.06200641200491871,-0.005939761964134423,,0.007692739614225126,-0.05193100793336227
MFGE8,0.03561359294400101,0.05704788922331598,0.07456054286198566,0.10254221921545247,-0.017085306752177384
TGFA,0.020468900233619833,0.10997794604114491,-0.032258316141730796,0.07068858543955168,-0.04266598444943636
SLIT2,0.025656281095441515,0.03172820662302235,0.11983332501236209,-0.030075953975930592,-0.016025517226880257
PLTP,0.027619510519209765,-0.08432692905937157,-0.07575352830086154,-0.02185692485931665,-0.04181434918341313
APOD,0.020346872891464696,-0.06335013957823032,-0.005586105408551025,-0.18495221813000923,-0.10208371388860471
B2M,0.051957031596079964,-0.07769963978751962,0.171328575548961,0.021036570640836326,0.032529226640895255
OMG,-0.01919616223876266,-0.09789130828928642,0.033871590857943584,0.09181259542793353,-0.02815538789553183
CXCL3,0.049672364511698264,-0.03297605282607942,-0.04516886711649834,-0.02699704246769562,0.09598089888839571
CXCL10,0.0461222777457402,0.07175472755743158,0.10971514406594698,0.14451762681560132,0.0674042800619899
RSPO3,0.023906652169129596,,,-0.029983299132716888,0.01591989913986777
CORT,0.002393995103050121,,,,
NCAN,-0.004871526266758183,-0.04698554915408015,0.03749942203103025,0.1866463114012912,-0.07006416562987819
PRG4,0.01698053552020844,,,-0.060857052085555474,-0.04066685596236252
ZG16B,0.025036516978435872,,,0.04109537544931161,-0.024925570914198808
TGM2,0.05716895143088134,0.027126214511719236,-0.03897449009603304,0.011318457387254722,0.04265956538477366
VEGFC,0.054742673813138354,0.014358181872425673,0.029180033676252194,-0.007329432043098701,0.037488267608969714
WNT6,-0.026384641889368142,,0.04076192099672564,0.06086904404731119,0.05271427160423365
NRG4,0.007975094017844717,,,-0.029983302493129374,0.014341007702612141
PMCH,-0.01735903514240582,,,0.08249053983945188,-0.04960249116591521
COL9A1,-0.03818818200811393,0.03615513514766136,0.04319986748331324,0.09661462040735591,0.04570445368669516
GDF11,-0.01197809711401331,0.026851455251270626,0.02944727091219391,0.06073556071376018,0.007888144737381168
RAET1E,,,,-0.03289146979785214,
IL24,,,,,0.032070652023058116
SORBS1,-0.03991230114878537,0.052749589826212785,0.012419884502862218,-0.015371860593012598,-0.07948279841090543
DLL1,0.002848771742567614,0.04454455099308366,0.09540577908280148,0.09104199610997583,0.05923452058703207
TLN1,0.028536388355395622,-0.003579400546422367,-0.01545925939420107,-0.019556240251982476,0.03790621726237677
COL2A1,0.014373109435769955,,,-0.0335311145776938,0.008869165714376683
SHH,,0.04953554722506987,-0.011610026090252057,0.07961386220418308,0.033518413990337934
PON2,0.014513511716460892,0.00619849267324226,0.14309806317411772,0.02339033690797142,0.010958803381450262
ICAM5,-0.04407379567870161,,,0.040950792112394274,0.0155591176369477
HPX,0.015841510407712152,-0.03297603557371729,0.05952212324733008,-0.018477406349607213,0.068758756445521
SFRP2,0.05755638142860333,0.00217833932670761,-0.07930404192856816,-0.05829955205242165,0.03356101365989903
CFC1,,,,,-0.03427213412364732
CD70,0.003454693726899006,,,0.05433860395878471,0.07654866598512096
HP,-0.010634052272083815,-0.023017550543504513,0.07762323163186263,-0.04485174112735563,-0.0058949834959452305
CXCL2,0.01183127223265906,-0.03162155593641033,0.1385308337536548,0.019851596156340506,0.03653512498987512
NPPB,0.011712193746178663,,,-0.03041472113227241,
CCK,-0.027558747352267845,0.05335217467344095,,-0.03945610392698477,-0.03621120082673883
SEMA6A,-0.046607333446418237,-0.028058133921533484,0.02411656034239033,0.06265692162682235,-0.007574479159748571
IRAK4,-0.0018287385541301,-0.008196551252574071,0.08237530326592192,0.024158728466681233,0.005474581204210611
GSTP1,0.027735723583304346,-0.00043431187891427854,0.038720439906234395,-0.03654720778406203,-0.03706542262486077
VCAM1,-0.009036535437571117,-0.041423466435866974,0.036501170620222324,0.015784807560199298,0.06341873200947898
NXPH3,-0.03604412569676929,0.028365001690491855,0.03535115248764958,0.09075755590920166,-0.06921016127143717
MTMR4,0.01752432727261261,0.0033160883801195565,-0.031054598827729388,0.06408307396753184,0.005658509558163617
LAMC2,-0.016558547503111906,,,-0.042315342796666024,0.017301219448721813
IL10,0.005623629080239393,0.04324111975415399,0.06432720312279899,-0.0902985845146426,-0.0403227594899043
SEMA4D,-0.05677059637389977,0.0011027410921654504,-0.03104268857908263,0.045870398391677204,0.031475972124064146
TRH,-0.006178246208242908,-0.06239345373150941,-0.027421692214933343,0.016147656253952532,0.05407335180059325
SEMA6D,-0.039547657823852826,0.07179373931151156,0.02675022972436125,0.11820275658977672,0.006271700645340125
CEL,,,0.061801115705332386,-0.034804530896665034,0.012302554841254757
PDCD1LG2,0.0149253107975623,-0.04253480118420985,-0.0073417760214599575,0.05060070633956132,0.004052720019400564
SPINT1,-0.006827140409015166,-0.05881355198304123,0.009941440969752479,0.02581753221856519,0.0563446602514721
CTHRC1,0.054905913722333624,0.0146096839702518,0.04827569110262582,0.047453052994535616,0.022606277541631536
PODXL,0.05326173855064863,0.05799135036415317,0.09856552255366278,0.15431038083570464,0.004156974121365179
JAM3,0.0031137493412994443,0.03346952598236756,0.0608206795617712,-0.009404559506926211,0.030358011868056388
TGFB2,-0.04086525553890387,0.009132761063058291,0.08060402299989311,-0.011356060761832366,-0.03609677425807872
COL18A1,0.030353193561037887,0.046066795587581255,0.08901984468773634,0.04574801212641572,-0.054475790147962756
NODAL,-0.0032742696846815964,0.12820883663340504,0.05652709294703548,0.16083398181828462,0.024930065918828716
INHBB,0.08567136162211088,-0.05004589367415195,-0.04131247867307411,0.07997071250842396,-0.02629569924689915
LCN1,-0.016558551228852515,-0.04356736340204964,,0.07124314605367141,0.053366802289077184
ARF4,0.01415174365352485,0.04409639066391435,0.18600175712434996,-0.019539668015457402,0.12363091129397584
CXCL14,0.0029082915573522086,0.006427292703397583,0.10292641023292745,0.07326116215349539,-0.01118592585331283
LIF,0.059812905220056,0.03697690209355774,0.0064619479956044435,0.0002076001102998352,0.07170643141785944
IL17B,,0.005895004529766804,-0.03631447022658758,0.05463126012253052,0.03693888462892977
MMP1,0.06749464384294405,0.0877183302957319,0.04735874451874294,0.13561279483767746,0.05062534755850231
MATN1,-0.021740894703297414,,,0.07163618917525576,-0.007645330489438611
ADAM28,0.030889771885757655,-0.04218901006603943,-0.011649780106617756,0.025750328083996264,-0.0021806931583807703
TCN2,0.07515907208229923,0.027810512703168463,0.09048785895140303,0.0018974262217362104,-0.032860366960457306
THPO,-0.0026351609371516893,,0.022068899710974723,0.02226436172978836,0.03704305249489659
CUBN,0.04164007933926996,0.010963275113294847,0.03021605753941422,0.10551352744715825,-0.008852927642809335
TIMP3,-0.014330034518551993,-0.06471854313898102,0.10652525545035976,-0.04333894754128579,-0.0919954959430466
PIGF,0.04471831452653461,-0.04222870790432609,0.0769523616098114,0.06938918241853884,0.03369478910478903
CRH,-0.01940031420099605,,,-0.006699206045823355,-0.002774873777587247
BDNF,-0.03682252738332491,-0.04003649755619268,0.1058526232104219,0.0031367627877387956,0.07069348776285572
CCL5,0.1220731309268645,-0.08301976746588047,-0.0880261038116748,0.0674162416226274,-0.01010240731593683
GAD1,-0.01695079044625132,0.08505487080996492,0.1892650521117056,0.05619255469244383,-0.05205736573185733
COL14A1,0.025775113552059324,-0.044698572824576045,0.0029012054494083244,0.017861329566969602,0.024235850603967563
HLA-A,0.041809987166945096,-0.15238736832798025,0.00649892249953105,0.050842213032329865,0.02922081271265754
CD5L,-0.019400311956527472,,,,
FGF18,0.002145359641769633,,,0.04956888484899757,-0.008973651999067142
ADM,-0.004738924776609941,0.04386746381221299,0.046146734457010175,-0.033527805292310364,0.025354510867145765
CCL15,-0.010540691505463386,-0.03297605282607942,,0.04384568349891536,
GNAI2,0.010067100129847715,-0.10001082068775655,-0.0613066648487959,0.047117675796300496,0.023005544948435052
HDC,,,,-0.05451749300712615,-0.026955587309540383
COL11A1,0.022376751366310663,0.031943947097181014,0.24268586444083953,0.00605048503969126,0.017493161858563255
NUCB2,-0.036376784028155515,-0.07781096268494393,-0.008184964818770051,0.06115045211422456,0.014033561268067334
FGF16,,,,,-0.02656122708910385
CXCL1,0.04091165502448998,0.092110934452375,-0.07549276339761883,0.041363946360867966,-0.01801043345116925
VCAN,-0.006095198045359664,-0.05617687446742622,-0.053626631720266944,-0.09314168792456895,0.047954747217480595
MMP7,0.06838181138890355,0.09959970794558075,0.08727055114411823,0.023966122334522545,0.11052055798494434
PTPN6,-0.03188695049244484,0.023905712692695643,-0.020068869597614416,0.023684610956158564,-0.03194057490079282
PTGS2,-0.023014271343315837,0.18559292078774742,-0.04968879293292766,-0.0807568232008753,0.05255962323684455
XCL1,0.15860271025435957,,,,-0.03720993044797642
CD58,0.04039821290204312,-0.023916096338124075,-0.005264063471296553,0.12165292770421983,0.011213041416502891
TNFSF14,-0.021420908131557812,-0.04202912768304582,-0.029180621776721094,-0.0012420026105449237,-0.04871607193759817
CNTN4,-0.0376605311084086,0.039747253459813524,,-0.016645331310319457,-0.010430960840656152
INSL3,-0.0015203608680611628,,,0.06336781252317249,
BTLA,,,,0.04878058853418335,
MFNG,0.0021152770615340305,7.816427987498341e-06,-0.07068423663677205,0.007895567687412296,-0.04632821942132866
ICAM1,0.03355697625634194,0.028334388223589867,0.09322034323742472,0.022006544988439614,-0.056629359911122244
PROS1,-0.004224448067525207,0.01640120111655591,0.013105717242691299,0.03362228642230402,0.07158013877936602
CLCF1,0.003234220259718918,0.04250038985702227,0.06032435384353938,-0.0028614575197348524,0.0777828997770857
PSAP,0.0007990696194561788,-0.030880022256007042,0.03654650944811158,-0.0437757363266537,0.024860233765775088
EFEMP1,-0.014693611860151555,0.038792969803360375,0.05001650066713911,-0.0520184758707308,0.05162332798673685
C1QTNF1,0.02664592956082535,-0.018902680084511726,-0.037125424827392846,0.02735987399592132,0.006395491025777872
ALB,0.03882161554776764,0.024803917481964418,0.0017728985146572885,0.049648570732761244,0.013049996218849436
EFNA3,0.006260018909345008,0.07706485912291282,-0.05312497937940995,0.07057497946143812,-0.06475969070009255
DRAXIN,-0.08916149976862593,-7.690015738307665e-06,-0.1023286440187678,0.17511216551634204,0.03507176394425316
RAET1L,-0.014835760160912644,,,,
NPTX2,-0.028980171769783104,-0.005394369219411739,-0.09353332177766052,0.03470761582006054,0.05768892366474568
FGF11,-0.012022815441885696,0.041772881946782976,-0.005298646059791455,0.015863610948044417,0.011021464859258345
CD59,0.03308113462874373,0.002378680896122261,0.16853201647797106,-0.011546827985887565,-0.0029928165054240235
COL9A2,0.034267879550367156,-0.002407970399464467,0.1884470117665661,0.02426987664686075,-0.0404923068017058
DLL3,0.002816389947680069,0.02516927081472504,0.0899051794569388,0.07327978464084003,-0.03479818717808018
FGF5,,,,-0.08364754367093567,-0.034798659559615974
LIN7C,0.08140947261921788,0.025329368016331573,-0.00521978579498327,0.11752344786114201,-0.022865723163229972
GDF7,0.0480919323234582,,,-0.0023100514203275293,-0.04120520859171964
PSPN,0.048590038500597704,-0.06797388659677858,-0.028625039449415395,0.008427352288244186,0.024011852112035128
ANGPT1,-0.02897830507565648,0.028204562308149782,0.025125342253495695,0.02366126432649002,0.021738291569043475
PNOC,-0.02453547217714089,,,0.0007892477792799397,-0.015268922861675789
L1CAM,-0.040326160133050556,-0.0513407946553154,-0.025500481311496542,0.03725384816053889,0.028906849232318496
APOA1,0.021183933978678612,0.031841313733235795,0.025496138316084823,0.05886681747726709,-0.04316722214604293
PSEN1,0.024954595503579785,-0.02378469926051917,0.07102350865542903,0.0002818180025198489,0.04018628860867947
CALM2,0.021529060317183456,0.033862150166666195,0.031021069302164646,0.10712083611143042,-0.013346344763728053
CLEC2B,0.00011079654276519206,0.012415714645154556,-0.053911154489345886,0.08185141849657113,0.015451857654846149
NTNG1,-0.011082238666198233,0.0619553736225213,-0.03863100361873503,0.07547602826404622,0.04264793833478367
LRIG1,0.022094700836451854,0.0182779077380461,0.13420276095319797,0.07733969951137593,-0.06027235433177017
CPAMD8,-0.007018754517666054,0.04743154010987683,,0.008672993541511553,-0.02921758120699605
GHRL,-0.013792124545126874,-0.04758250464301959,0.06760669050564805,0.04610297231029739,0.03722897146050302
NPY,-0.014594705533275415,-0.041241926248409375,-0.01140661443852026,0.10605934024155889,-0.0484341243684174
MMP2,0.004125373384442369,0.004821634365264101,0.050887345988297694,0.07232660937736074,-0.029091673072617064
PPY,0.11360246877918499,,,0.05112064969358966,-0.052303051495819444
ALKAL2,0.02270825707509634,0.08889230440395042,0.1460596901601956,0.06763799110258419,-0.03893175694472672
CSF1,0.010827369081434737,-0.016754322450892107,-0.020349214704133364,-0.046158415023602996,0.0017559672407988162
SEMA4C,0.016107254734842757,0.059771280155576,-0.009995335956808507,0.10872262076029944,-0.06257914553331229
BMP8A,,,,-0.03631057366435569,
ICAM2,0.044808619383533276,0.06323972280397579,0.009961393779898308,0.06871605666484251,-0.04101840323275031
SYTL3,-0.006721531194123532,-0.01044989421855815,0.012792832065502547,-0.03405419353559878,0.058725042657034356
IL1A,0.06088939487680334,0.015968706426394405,0.013055910550665567,0.03686582431226844,-0.011050039868644172
HLA-G,-0.0071770879942950425,,-0.00783086604117884,,
PGF,0.03140887119991487,-0.0074578419700907445,0.16802394647287494,0.12355246285208399,-0.01542450952367532
LGALS8,0.06201307822454317,-0.053654188864947994,0.049599493659064804,0.09665557108939643,0.011884416008080542
DKK3,0.0567634279881312,0.05378407714372768,0.09653869028622222,0.06151745592360718,-0.053727028215849855
COL16A1,-0.024399080002911105,-0.0285776132855355,0.010579663541426471,0.03314666877731167,-0.05411565041359352
TPH1,-0.01676205792759993,,0.04242699169211155,-0.013774755377201246,0.005562725462301905
TNC,-0.021966917612441628,0.0006367752198444575,-0.105631634957839,0.03166837828530377,0.08624447775759389
TNFSF9,-0.029806573093998426,,,-0.0026683012167673568,-0.0272875448630917
C4A,,,0.019815781627341298,-0.030119960143528565,
CNTN2,0.07331981030838138,0.007065650357421321,-0.023400552125281814,0.040639065489719746,-0.013371313423329772
F7,-0.01635265080765353,,,,-0.03611458147964566
LUM,0.056281091113608905,0.1097740736528376,0.1081314036915103,-0.04693146352758776,0.014951861887076524
BTC,-0.014835753981341728,,,0.08365760566035804,-0.031731883539465634
APOC1,-0.03750485714759672,-0.01191932547750379,-0.144872319390034,-0.017501965855778585,-0.007403398121813695
PKM,-0.020229819013884428,-0.1113806606681482,-0.05072019949116081,-0.015645563399181474,0.04887984685988044
TNF,-0.020504774247994986,0.031075971624915523,0.06436433935184992,0.08071959972311943,-0.009716932159247505
GNAS,-0.03179675177236889,0.10171683954963456,-0.1974514317072622,0.1988633807479088,-0.03961559860419421
BMP8B,0.07143920806240668,0.061366665639161676,-0.017017055117482822,0.13115020818151107,-0.06730733059915704
LIPH,0.10597274512926674,,0.12212723019954112,-0.004494104495436937,-0.02270077701986061
CCL28,-0.023577913750909927,,-0.034910154187420044,0.05113209063795286,-0.042525678574913406
PTPN11,0.006804513764442429,-0.04921052494058919,-0.030138033439170802,-0.03966517102539769,-0.01871621694288182
ADAM12,0.036891315353120124,0.03244608249478368,-0.04421218896164664,0.07369964542984125,-0.04241820232677179
EPO,-0.007586109288603717,,,-0.029983293392014845,
EDN3,0.03143943269861787,,,0.0354410991695257,-0.021602801509677215
CCL22,,,,-0.001390117260419331,
CCL2,0.08002770883923452,0.04385889359478485,0.18311115986463772,-0.048266965063285816,0.074256499223741
DSCAM,0.03806105173104869,0.06953091754343318,-0.021565700646252718,0.12728524423588247,0.007977867009704064
GPHA2,0.05417260409058302,,,,
ANG,0.01827985418828767,-0.0401556848193824,-0.054657758541938294,-0.031874047005738586,0.06283470441971294
FBLN2,0.04883434763427682,-0.013081937018169796,-0.01554341325753536,-0.06590428584481023,-0.007958038289187841
VTN,-0.020659414637228417,-0.029951973497582232,0.002048564219121594,-0.012618846618805976,0.027354199780766527
VEGFA,-0.053270529431159154,0.05967960212263409,-0.1005866170520286,-0.053021216186058484,0.04453800950420125
F10,,-0.00993236018065952,,0.020637168205056258,-0.03700518542999154
SERPINA1,0.03811633644612422,-0.058681660258903846,-0.06371178490294085,-0.0009223889652642983,0.08311324540092813
VWF,0.035862792814972816,0.022086186324553995,0.17610341413685143,0.08208032634697784,-0.044080002521581244
GDNF,-0.012985463650321114,,,,
VASP,0.011672529341208042,0.05714079809460107,0.048700491403888,0.12609672738673935,0.03150055969691281
ADAM15,0.03954146396485241,-0.017848088769704288,0.06406212797531471,-0.009519914536275122,0.010060141778273454
WNT2,-0.029321119159967948,,0.049442493652741136,0.04729213768704187,-0.03570865277879132
CALCB,,,,,0.0689535623808148
OLFM2,0.003998404416099588,0.028830834863201888,0.005073098244879201,0.11249689087921122,-0.00532659832222256
MFAP2,0.009930032322623303,0.004630512165751275,0.14301865435810898,0.11377161893242131,-0.0383542781557839
HLA-C,0.023449151220281166,-0.009118825461011101,0.15995126556418282,0.11928418152071817,-0.001656791189473768
THBS1,0.01805103925761369,0.11228527485300899,0.03595864587205683,-0.09407017935608801,0.010007004448274117
HSPA4,0.03878744200861697,0.020889810560089008,-0.12290246899829443,0.031006141659055207,0.036557957192231566
LMAN1,0.013445176093071413,0.09048581354257078,-0.08447763059932918,-0.032739303709381516,-0.005819415864204756
LYPD3,-0.02557116782823369,-0.04863037488864953,0.07914397725658709,0.014341498479391418,-0.04093679739952354
APOE,-0.02689043928721481,-0.06363158527169692,-0.16227891200635203,-0.06218295784149127,-0.02774732244015001
SOSTDC1,0.03708973117893323,,,0.004413693272702867,-0.046695509423484036
ANXA1,0.006664482793014057,-0.031016652186252457,0.026181915161956133,-0.11176256552700568,-0.03879752231396533
WNT2B,-0.006853901994731705,0.007166307409202058,0.05362127032249574,0.03575943286327666,-0.01704045889905383
AMH,0.04520262314871345,,,0.005416614658501717,-0.05252320547723862
GDF10,0.1371855622974239,0.11075459277549542,0.06616765408676141,-0.058834775411162124,-0.04531638108593656
EFNB3,-0.002747868824243334,0.023321252962474885,-0.020511648989146567,0.10720496144786704,-0.015686775608611692
LTB,-0.0004243179258752973,0.07890569414825038,-0.014513646910818186,0.045239865542690806,-0.013863046496740734
ANGPT2,-0.0008856446970500003,0.025636046517935874,0.14335356828257131,0.08591300760351425,-0.05795592434804904
ADAM17,-0.028599593056992053,0.06385531061035557,0.029838392908218974,0.011101995644152077,0.053202335338998694
LRPAP1,-0.009749824777234942,-0.026958352848193565,0.13288048481417458,-0.0237888899541879,-0.03709224110382638
NID1,0.05070855797307511,0.10505627894846148,0.0725938262589572,0.07080925844271002,-0.07104815114578857
MST1,0.0033042810450966274,0.005866890936982856,0.04212374483907914,0.048109703257070785,0.032550821203298885
IL13,,,-0.040018197822355966,,
DCN,0.030489088195558997,0.0181236929056155,0.17212917717566759,-0.10944950006828365,-0.08942419836526791
IGFL2,,,,-0.07922087728270773,
COL7A1,0.029360702893358005,0.05902868699645208,0.15866973195795497,0.04038173115280277,0.03500949928622595
CALR,-0.01817227987627575,-0.050519401524614586,0.008520054413791752,0.057103980856781165,0.015611062320901994
PIGA,0.018726158436910712,-0.04107510051915058,0.05685012859462755,0.04411468884337123,0.03517295107113941
CD200,0.03357705040475826,0.031247639457159797,0.07555333626080794,0.13837907951073172,-0.027146419993376955
GRP,-0.031108845624414017,-0.05167171423041592,,-0.035577111905625874,0.007132362657025217
CDH1,0.0209690153820738,0.06897860037273834,0.03584353243551021,0.15437768467768295,0.040077526217349696
LPL,0.04260355277318026,0.08753209164612279,-0.08419318421277244,0.1863119370076868,0.0574004657758238
SEMA5A,0.02419778458735893,-0.11533359098868418,0.04835874815243475,0.070870736003511,-0.01821606063961927
SEMA7A,0.0290511722520214,0.003644663315231933,-0.06796002559994825,0.16786986674769241,0.01540178581714138
SEMA4G,-0.03896072892344018,-0.05706998778262995,-0.04607621769558739,0.003685815031261408,-0.051835673671362985
SEMA3B,-0.015974620863659354,0.01025597060745802,-0.014729213721832411,-0.017873454653802485,0.027533875507623085
RPH3A,0.009059578189515704,0.006074178594472285,0.07265308546698203,0.20326896811006623,-0.06537575748108215
JAG2,0.016982474300541124,-0.006540282176102036,0.07429614415363886,0.0890927601715791,0.025923455794618563
CGN,0.020195494819617594,0.028164710617549406,0.0026553959413339605,0.014072633304808782,-0.04222600751897849
GDF15,-0.0028190946319937016,0.061664438830666995,0.12037947048697656,0.11665987371624022,0.05126272179274704
SEMA4F,0.06837698564176573,-0.020856459580435246,0.037892032131310045,0.025946794330972963,0.02511466910170441
NXPH1,-0.00916308706764109,-0.058354763329224825,0.021745515496444667,0.14592417224989362,-0.001276400916596369
ARF1,-0.02927155389508285,-0.07881135873711966,-0.054336759885882005,0.031701094273753117,-0.023787130788806267
DSC3,-0.014138289650645373,,,0.09519067314392265,
EBI3,-0.007339883140445902,-0.0846541441648783,0.05827925518121724,0.032755614972194536,-0.010834711831022378
TIMP1,0.06685106781253011,0.04822006887906385,-0.01790216695195749,0.008520351092837034,0.07611075734108337
SEMA3C,0.0671208011972668,0.017056518921928634,0.07060423614807305,-0.030730481962977618,-0.007092089629607573
GNRH2,,,,-0.03249099462352486,
GAS6,-0.03241488798026182,0.0413402623285732,-0.14374949213785687,-0.05241765472826883,-0.019217026513619968
MEPE,-0.009150512868123673,0.007399721282327911,,-0.021066053332608532,-0.059649031817342074
SERPINE1,0.05805792570932066,0.11471522648731977,0.02184714870798781,-0.04893153451461959,0.06455222407737446
RSPO2,0.04029371052045158,,,-0.03143289161895953,-0.05019380484456337
