,UKF259,UKF296,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH916T1
SOSTDC1,,0.003442050600619748,,,-0.0010128311989402292,-0.02376375057922909
ANXA1,0.008981114675702532,-0.014591193296565315,0.035485277571361315,0.06893304323648859,0.014727283490187842,-0.10529521110625245
WNT2B,0.038671941138430865,0.006587212459322464,0.03327800797760719,0.00506782603996183,0.05019640698974468,-0.03270922419559404
AMH,-0.022862465642711677,-0.012650040366724671,,,-0.01181582061250048,-0.003862265401022874
GDF10,,0.02159102053615928,0.005960294233470946,-0.0015039847674873132,0.010253141210134771,0.02430612596046413
EFNB3,0.0024385553681309006,0.034487419757415747,0.002916781543587151,-0.03273797040543108,0.08375965807844195,0.028946822230697247
LTB,-0.02199801374828142,-0.025385728848076362,0.00575246276974354,0.08160251001087473,0.0884990276457902,0.10000637546152932
ANGPT2,-0.009550386138075833,-0.02889601004770936,0.03227153782560066,0.013824122112922973,-0.04924764189460394,0.08301358862413438
ADAM17,0.05743448024491762,-0.058929788628931626,-0.033991349555976366,0.018486408829309627,0.00695898143886453,-0.02279246289141573
LRPAP1,0.005978833762052795,0.011688354568033124,0.06716539075015479,0.10059811265218796,0.05907565505415036,-0.03661499442372702
NID1,0.018298760179744918,-0.003145415471104578,0.010058994981698162,-0.022704992282660912,-0.027987829293453823,0.1283942745261239
MST1,0.011372109430437469,-0.013966595671633417,0.014329123818619659,0.08374219527790576,0.10974493911767985,0.03517749660991168
IL13,,,,0.05349903341754751,,
DCN,-0.02327701992627264,0.013969250065326792,0.049605628421119596,0.029296465040889157,-0.018951791020783964,0.07192868590062285
IGFL2,,,,,0.04728340171371155,0.021146935247958996
COL7A1,0.01023113433419025,-0.02293268326210662,-0.020350687676908064,0.048572799520167985,-0.05208806024741226,0.07082184054949117
CALR,0.016739903431668673,0.02407028518853044,0.018570944937859712,-0.023877932671161645,-0.03488766102244518,0.021758829928138636
PIGA,0.022892963342256222,-0.0393405130361522,0.05102030460636377,0.08957947081426561,0.00854990652127361,0.009416926187157823
CD200,0.024606633364701924,-0.025598115176252257,0.03700604586516204,0.13451295040580658,0.013007303891958224,0.12166454868398195
GRP,,-0.015647212141275582,0.029068291646036522,,-0.022472362784893164,-0.01690841350438357
CDH1,0.0016613804368998605,,0.04214173868403414,0.042750705634662274,-0.011402809256346489,-0.028671601074945343
LPL,0.06316076003823635,0.00801145663677248,0.08632702514891419,-0.05912116895291947,0.04031941886736433,-0.01085370295029932
SEMA5A,0.01008183179023913,0.025675632901914817,-0.061961639814343154,0.026828691595381243,0.0013936181674270372,0.050259580501983814
SEMA7A,-0.032499700112354375,0.048033549928799345,-0.006429059619814789,-0.05938396027589291,-0.021526916519298295,0.13690688833581374
SEMA4G,-0.04564976641831952,-0.02761185453072009,0.07002371888181055,-0.014934901974333614,0.029803345057763442,-0.024929587057990477
SEMA3B,0.06397120877009509,0.027387798213799386,-0.06438705097673524,0.12153571218381125,0.03754891569259788,-0.09860611228451854
RPH3A,0.015824672250734056,0.003078364310264942,-0.008778257464210036,0.08494938105738253,0.021005203917791933,0.01497140836055024
JAG2,-0.04772023427606781,0.06697934777338563,0.040409154031529296,0.0002732500519789251,0.021437986313541397,0.11953485003273243
CGN,0.021818593469808988,-0.011850578500630642,0.028063198894322128,0.004672380511748981,0.07468277033841958,0.001014439790611415
GDF15,-0.021076999409403295,,0.01660821651667295,-0.04195702887022678,-0.0437784179683938,0.030152667052878238
SEMA4F,0.000519618434417841,-0.04342324910532701,-0.004382894911282219,0.04322221651431569,0.03282837340763699,-0.05806367380554635
NXPH1,-0.008062918646562944,0.004303306319572296,-0.04649474255587898,0.11248274128798971,0.03995208019140046,0.0035457325615831934
ARF1,0.000191777119492717,0.045601869386001366,0.004013598278202512,-0.006071150938227688,0.005636886312214289,0.08075944187235135
DSC3,,,,,,0.07235456429131713
EBI3,-0.019558760366406705,-0.027894871761835475,-0.04299277503148222,0.11129799143817455,-0.009984572258802029,-0.007721142350134415
TIMP1,-0.05970701738509931,-0.023103382010938346,0.02875047368122738,0.028701351335093245,-0.07446480072979272,0.13480353713534945
SEMA3C,0.041636787804781236,0.011594558307835363,-0.020055017882528788,-0.021184318256715948,-0.06781303907234111,0.03991295179501316
GNRH2,,,,,,-0.015441702342802835
GAS6,0.012129467584820286,0.0335344876967796,0.03271421362308925,-0.04617164356584181,0.05338337178329887,0.028252904498322216
MEPE,-0.004838305740400289,0.06638765168709787,-0.02863855704860411,,0.06712361076194735,0.08559804104483348
SERPINE1,0.03147060997735929,0.04443361128447137,0.09665000846901196,-0.06775736119950888,-0.04441956905356434,0.018168938880411805
RSPO2,0.007408446400673357,-0.017417446355060033,,,-0.032263011060697185,0.012755992646558172
SHBG,-0.026477520820014356,-0.019206374408494414,-0.02674071511127618,-0.05956068187543097,0.020613311345236557,-0.029875714117132898
LGALS3BP,-0.029559753160325154,-0.0497932384500604,-0.03809981542115245,0.07032453245686564,0.04722952981111573,-0.023873967309535796
LAMB1,0.04089692682962603,-0.05585209820033117,-0.0005445143738087624,-0.0746767290161993,-0.012203919991580228,0.11157488614871898
SPTBN2,-0.0334779013152646,0.048774460118793814,-0.0007090322865451748,0.11060012772672836,-0.008337375045715887,0.057299210215283135
COL1A2,-0.031975924055028644,0.024680590837311032,-0.0191539582128306,0.038235500758235945,-0.042493849495169676,0.1014046994830061
DEFB1,,,,,,-0.030516780307653885
CEACAM16,,,,0.07899353442009188,,
WNT11,0.015168280998733139,-0.023128656317928497,,,0.024500162950313906,0.0028884094093640494
LGALS1,-0.0002680819533797611,-0.0692670437191225,0.08011188186790509,-0.06395252808662369,-0.06260380793606313,0.10386575580804047
BCAN,-0.036411887279761024,-0.009236659419307094,-0.04654493302228178,0.056494697333378745,0.07696455778316198,-0.01797962082334078
ANOS1,-0.0019230426128385996,0.0033103755808617007,-0.06637630668468172,-0.03704003539454841,0.060196675854428006,-0.009432063768700868
EDA,-0.028862056194639378,-0.026163280817357092,0.006297896492660538,0.11327291967221283,-0.025824790280081347,0.0503648408640807
FGF22,,-0.01381873745322731,,,0.06857589138171939,-0.02731046803242446
SHANK1,-0.034745100754529926,0.04764052774624586,,,-0.028892227774624638,-0.025404688019131646
NPVF,,,,,-0.02052348592468232,
RAET1G,,,,,,-0.017768079281322572
TGFB1,-0.0201625113817674,0.007173027337783568,-0.024063435157431524,-0.0778742113497222,-0.03046874589823889,0.08195738712048481
MSTN,0.01804368377760749,-0.058907860795381094,-0.02594675198272707,0.058099632767081286,-0.042208219596238106,-0.008897838046336998
WNT4,,-0.017280637401783254,-0.0077743171421354425,,-0.0192354050053488,-0.01448778381500994
TNFSF4,-0.028632394390773953,-0.012869880668759584,-0.016508299529990555,-0.032978528024216636,0.06294214012688162,0.043868358813659164
NTN1,0.03823959698967837,0.0221759908342876,0.0027600219494967344,0.18402575539556446,0.023648558885657842,-0.0368534744342119
CXCL12,-0.02769058067703066,-0.03339509297530194,-0.01473201195607464,-0.05295087696935242,-0.015021227353863811,0.05418894783289196
GNRH1,-0.006522141477069,0.04401741685886132,-0.0399934153742582,-0.014440983286390121,0.06395026773237412,0.05814139728731704
FGF8,,,,,-0.02832833775711413,
RIMS1,0.00913389726538629,0.03484754028937045,0.04932879807078342,,0.014733748116949942,-0.03072818373162937
FGF14,-0.02950501684510135,0.020803258839693816,0.001432985988245432,0.007825472780676272,-0.029817270100909395,0.04507656231989488
IGF1,-0.0073950488987029024,0.013966137912299358,0.03080832705936832,0.024955410792217164,-0.04687038568056957,0.06601130734809403
TNFSF10,-0.008093570142850903,-0.005739389364155742,-0.020054645912580982,0.0606096586844757,0.05631114897705587,0.06085183993015936
GDF5,,-0.01381873765710138,,,0.014412235267306147,0.03468561740864631
CHAD,,-0.011612657761197253,,,-0.024046223649040754,
RGMA,0.0065288615464026535,-0.04314933994000302,0.032457201198972864,0.08048672718134814,0.04557112943406771,-0.03864896966803641
CLEC3A,,0.019277357333729605,,,,
WNT16,-0.02537110557550577,-0.05326116875025151,,,,-0.033383171603173244
CX3CL1,0.007565843973510899,0.0008923674117838239,0.07175583230857836,0.05498910975544296,0.052208506168919665,0.11318933362786444
FGF1,-0.017124740489516028,0.04625577884633485,-0.0024984032859755715,0.025634221116950382,0.024644311966384565,-0.05573213174179805
ALOX5AP,0.015431123366697922,0.03419405101697632,0.023232695922296393,-0.07181837582371778,0.013369558465450244,-0.10238999814072391
IL1RN,0.0005738712491233649,,,-0.046233385159506084,-0.051211846088621615,-0.025848275841085438
PCSK9,,,,,0.05134123601980302,
NPW,-0.02901261610434724,,-0.03312054222087082,-0.07107554433758954,0.011774887415877594,-0.035892091815174665
CXCL9,0.022337699722472886,-0.013818735398804483,0.0137049649689101,,,0.16391382608000818
ANGPTL4,0.012330392190401846,0.030846366461979916,-0.018205323139819103,0.05621552083405251,-0.030865970390930322,-0.021804613204636017
UCN2,-0.020117175875550553,,,-0.07416692768534613,0.0063944609628738824,
OBP2A,,,0.11334038316115153,-0.010202696903484007,,0.11443317313704095
COL4A3,-0.04242037513327566,0.008396329006464353,,,-0.01721957940930801,-0.00890965209005123
NRG3,0.013224406476947127,0.04830331846059789,-0.002712840986741324,,-0.009340349274771488,0.04306654292674216
IL23A,-0.03165023422178995,,0.07210363522795292,0.0425589457622305,0.029056843287028202,-0.00489331497557041
COLQ,-0.05451488478119025,-0.0233300756968026,-0.03563547414851235,0.1184974996094438,0.03194310859917437,-0.02590278461857311
SCGB1A1,,,,,0.003483355886820626,
TNFSF12,-0.030150486534128093,0.04146331195095885,0.007543947501441425,-0.02112950364765948,-0.0012165584117995664,0.04352542018366653
DKK2,-0.020413756051993515,-0.00950876036538519,,,,0.02720306421575156
FYN,0.027525460247657174,0.03634175817420023,0.05548111605342758,0.03038076304496084,0.06051760508249515,-0.0650797176741622
ACE,-0.08252684991388823,-0.014419091689442637,-0.06376198159204867,0.037933561624360145,0.008716652818515015,0.1150920117629144
IL18,-0.038932569621787594,-0.01854953097168084,0.005284618236099699,-0.047024795218473546,0.014885324221955664,-0.0007422112440078824
PPBP,,,,,-0.025759560050012127,
CCL27,-0.007857613221824742,-0.009795391257553717,-0.002674299586120866,-0.04583273245252327,-0.02603493913983852,-0.041100938491230816
SERPING1,0.05645133183501547,-0.016325125338644664,0.002756634915148692,-0.048611107467732895,0.005598165025205238,-0.06873519999061159
AZGP1,0.08303540217531943,-0.01890027051028162,0.023022988010772984,0.1616394966748923,-0.023895154048338554,-0.05427388827970987
INHA,-0.028748848798174555,0.06174457487898574,,0.0264342581473688,0.013585435268077211,-0.031147673150606764
SEMA3G,-0.02144094101396531,0.011936455503681097,-0.06047173867415431,0.11220835271763319,,0.053343123509384936
COL6A1,-0.03529848792783969,-0.031588213568917334,0.06988808221711083,-0.026116896694425577,-0.050932745045519735,0.11889237198360987
FGF17,-0.02219292391361214,-0.004558074709904033,,,0.05561577664476292,-0.015249147894066454
TNFSF8,-0.0022611628402905187,,-0.013572267319845312,-0.04550021482476457,-0.023836948861332474,0.00018241598704432614
FGF20,-0.04766439164379,-0.019657832522620076,0.037691178246539045,,-0.02542210262434,0.007132248608083156
ICAM3,-0.03230436554984819,0.005328052126395899,0.04111739369148685,0.10655204592237406,-0.05424699757479687,0.08707228119588929
LAMA4,-0.015655971593807917,0.04233490605556335,-0.034109936406553264,0.09123744958716708,-0.040335362132149735,0.1318748752109104
DLL4,0.006152798965887963,-0.013716322833008802,0.05177784788030113,0.04697672200192336,-0.013897898284462307,0.1329197118686512
SEMA3A,-0.007663200029551051,0.025326120119139563,0.04434128614150712,0.06621653573353925,-0.0023793325410284617,-0.07431299466393324
RLN2,0.020763804381152277,-0.014183689462276751,,0.024560897489221904,,0.07895950308765977
C5,0.014198476932221645,-0.00478969750675439,0.01808013555038786,0.1307115294972775,0.022124256736113176,0.00594995685479313
COMP,,,,,,0.09416033808385055
C1QA,-0.04677487057165,-0.02555241062703765,0.02042701991956346,-0.015700625421754544,0.049596840959063256,0.027764242226567728
UTS2B,-0.014229473761571089,-0.023899634072059802,,,,-0.01875194214762845
COL9A3,0.014212356490222938,-0.03056798760863713,-0.011056897920667903,0.17698809800855805,0.04487650966486206,0.021908387429320664
DLK1,0.00010357440358736705,,0.0546133645251434,-0.10801362774662994,,
HGF,-0.006233684783264225,0.06436646711199157,-0.052552614293198574,0.06156847617059447,0.05108360559822302,0.011071858839477096
P4HB,0.022075718334300144,0.01216142598188474,-0.0051736999665748925,-0.050766598500364045,-0.02940426911113898,0.07688822163713417
ADCYAP1,-0.027763008692260418,-0.018745601206952057,0.01795567979251486,,0.06783721984712827,-0.026961573664524206
GREM1,-0.0223842602738229,-0.011122387207143047,0.08988291888173981,-0.05815042513106175,-0.03112378107625332,0.12821640782937496
EGF,0.022081403656231097,0.03370771395323195,-0.02594673637367344,0.11555061963943018,-0.02077640425394705,0.004876955987224277
VEGFB,0.0018179274530634268,0.006108071341711343,-0.029381218382151,0.02960998437834288,-0.02156558396330751,-0.08192632866886768
FARP2,0.015534777087365897,0.008875754142789459,0.03959790747793244,0.04575272960730125,-0.019383625171839433,-0.0003139295177704231
BMP3,,0.09720841544191205,,,,
IHH,,-0.011070066263018001,,,-0.025343768933486558,
LAMA2,-0.05346433160472235,-0.002921560473109609,9.685230611194421e-05,0.03995238524204019,-0.04153493912640593,0.08665747310271761
SERPINC1,,,,,-0.020776405906755814,
NRG1,0.011385210576023957,0.07440710919367396,0.03248039528821944,-0.08210511994609362,0.03641377679502466,-0.01628902926225133
SPINK1,0.05659598326568068,,,,-0.024111379325322695,-0.024532605935826898
EFEMP2,0.025749857701521786,-0.0030985567792103904,-0.02673528184186106,-0.09190464918022634,-0.017061672266659517,-0.011041473284696655
SELPLG,-0.0372323218405836,0.05265201076827717,0.0027851180771046864,-0.043256455923395415,0.03561794459743991,0.017196461791109095
GDF6,0.0009787383713290815,,,,-0.01809685085249818,
HLA-E,0.020152019151488128,0.00472339176474682,-0.006289971565464106,-0.05618619864658456,-0.04173922685291572,0.08570775993887737
PTN,0.00975175708243889,-0.02999765027382013,0.049710817412921764,0.13637831788940322,0.02844077568588143,-0.05538248095903048
CD274,0.015162551351015699,-0.013193220201312153,-0.0073748777069003795,0.05773131908065614,0.08453206110171867,-0.05182479136697347
FGF10,,0.07748269583494398,,0.09868790952276164,,
CD14,-0.0034813661607006148,0.00472998061561822,0.0714697939270462,-0.09250483694822087,0.05090495908156109,-0.0327734396254828
SFTPD,,0.023870385106184604,-0.032794756502278644,-0.07974687739240428,0.006173747328812936,0.06491604105469673
SLIT1,-0.00221094973466704,0.004964396615557503,-0.010805332139291671,0.023936316646344727,0.028002692382233275,0.010900986008590623
CNTF,-0.02041375395345463,-0.011122386245861359,,,,
BST1,0.046212097237497536,-0.020891642755353587,0.013341349498698727,0.05777311747568895,0.0033547990104724878,0.06214606016725975
AGTRAP,0.0036252970626306706,0.034166262497135294,0.06749004902758175,0.09127575676413249,-0.0002328084836447681,-0.0664885694536239
LAMC1,-0.038398092350717096,0.010019790165466733,0.022255086656588426,-0.016955159813295352,-0.02419284631428619,0.15513457901906755
COL6A3,0.0012783541271156667,-0.030673622232709478,0.027433293485502375,0.07294261004932157,-0.07175414683372974,0.11879296269571202
FN1,-0.06405797758452757,-0.01505346906571055,0.012351630059771464,0.0014540698555135733,-0.03684911566061679,0.15239337612212417
MIF,0.07626001704538318,-0.01197184791303179,0.044817803621484326,-0.051124348287112986,-0.04316281842654932,-0.08877393823947985
JAG1,-0.06493379569010387,0.007712715898732206,0.03885627550829813,-0.0951661147125339,-0.010572597085734199,0.11127719485870916
NID2,-0.014800303902456433,0.0023047497119293814,0.037583867993162115,0.005752463880317178,-0.013684639497858699,0.13359188501309865
EFNB1,0.029827579331290606,0.006786699263887414,0.032328959868431956,0.03457161668263054,0.03205052242706361,0.09497390970560902
COL4A2,-0.056289289785031366,0.026270625062283285,-0.018604673200749555,-0.01927647131258475,-0.07220975170071733,0.14747400048944156
SPP1,0.09418477003881383,-0.01734371523684348,0.08938953204927454,-0.11554145778210104,0.005408296626331295,-0.1357025276978277
PODXL2,-0.028378036593747706,0.012441818799700967,0.054517763126880975,0.08821644256542709,0.008232003661983041,0.0363926824941368
IFNE,,-0.012426560625704257,,,,
FGF9,0.02084135200433922,0.007052906098571705,,,-0.004821378748333208,-0.024909489742318356
ITIH2,0.017534700755281393,0.018988940451943628,,,-0.04680029412332757,-0.00032284342299055004
ADAM10,0.02112781821008442,0.011207013316590192,0.07289317333191746,0.01933865208073397,0.009849555282195221,0.043628292577560804
CFH,-0.011537695759867404,-0.013442722809244698,-0.019397392768213992,0.0983909111384656,0.021158256339215847,0.09535846568205773
COL4A5,0.02276737042034479,-0.010170564980290519,-0.031576430551495206,0.047153855238104114,0.011258994831376493,-0.037728333934838196
LTBP3,0.0037236787884500867,-0.0170684566594956,-0.010435801455510154,-0.07035599395986239,-0.04752111174240063,-0.15201545439098565
GNB3,0.04407697508543467,0.05263836662054281,0.02430894253874725,0.03771694652603463,0.08835795270151334,-0.04124901489137271
COL6A2,-0.03319675218977375,0.031193308725829254,0.052981845629912296,-0.026283746886514272,-0.07120004932960966,0.140158201236435
GDF9,-8.684165614159016e-05,-0.017048406597627432,-0.03344365971631425,-0.07736620240996203,0.02347252947784716,-0.011408795446326959
NCAM1,-0.010227887319305415,0.020995537386171225,-0.015254884209388322,-0.07239283228561222,0.07381845329234646,-0.054641438118507656
APOC2,-0.024540583710970326,-0.036022822842769905,0.00985626569544739,0.012428920620366574,0.0519347223385987,0.013322703398300242
BST2,0.02799092279172854,-0.014326016344649911,-0.036342696556260864,0.07207222122591998,0.048963999910548936,-0.033629638813897605
COL5A1,-0.04700592523634147,-0.0066179182873687,0.005530942708113164,-0.03309924522672916,-0.04281723870227545,0.12528644173288525
CALM3,-0.012269184592771312,0.019914274267939177,-0.03172405527043129,0.07092496331133662,0.013713769417096747,0.06221404602466933
THBS2,0.015291379138997873,-0.017658797145164277,-0.0474959957874979,0.023884707130361192,-0.02128031976969745,0.07459641606493662
SERPINE2,0.01316670209334041,-0.003285714676673532,0.024221986263186664,0.08041737601716227,-0.008962284619323455,-0.0006538362861006034
EFNB2,0.02093116625081591,-0.042679262773106755,0.016402448741363984,-0.09052978105380811,0.041824701873359016,0.01607521319845372
PROK1,-0.011849730650984993,,,,-0.004841071549343038,
LACRT,,-0.015738063722630147,,,,
MMP9,-0.019415353305295986,,0.01270268334173318,0.03927852816524649,-0.0824430730737997,0.1432420095411024
DMP1,,,-0.029725207687277367,,,
NPPA,0.047574636347587955,0.03146693171900078,-0.02295488101686,0.042997748705899584,0.012469006761373627,-0.019069622114278942
APOB,,-0.011612657742742238,,,,-0.014454938027745447
C4B,-0.009279259638730587,,0.15821943251598283,0.0070101366997415504,,-0.016006360350654825
NTNG2,0.003519330114761798,0.018676457959146072,-0.0034391777995225934,-0.0074442003130468365,-0.030603950903943532,0.01908816725398856
LAMA1,0.0060031301756881565,0.009345082310936961,-0.025981726045740013,,-0.017755860684059283,0.04921571904748802
UCN,0.02229565922471206,-0.016448557794431117,0.03226812683761501,-0.03291496100018827,0.048531232470699376,0.015454678059570834
ARTN,-0.03464506313614356,,,,-0.03613529109765997,-0.03673221931083422
PDGFD,0.02966748493340087,-0.017299808711143862,0.008404029062578575,0.11639580692321791,-0.016459320764809608,0.033986819098694596
EDN1,0.06420749292906773,0.022625196524524188,-0.025764718996533584,-0.03944745110650373,0.02490360970898811,0.08252853284375349
ARPC5,-0.034295366331231404,-0.046701345199071036,0.06627124265043154,-0.07363341891955338,-0.053346707411338797,0.05921560320579513
GSTO1,0.008325056772928371,0.03013260245556412,0.10824376406078447,0.013223936488346251,-0.08727498366439401,0.07789435862119491
PROK2,,-0.018977195632155847,,,-0.023390219861909662,-0.013179540218040242
SYK,0.00924664566567988,0.03588000174110709,-0.030095374340682136,0.03143140305598142,-0.03940570707879602,0.09236162243680658
CD40LG,,,,,,-0.01563203781790852
ST6GAL1,0.006546240282102249,-0.027801909447737208,0.06303764529808564,-0.06045280660469086,0.007191897067182033,0.05628607832873722
WNT3,0.010244768286743238,-0.008771475980455455,-0.029366953485497182,0.07833013468198789,0.009281231828733139,-0.04170088274608747
HSP90B1,-0.03607793677985048,0.022457419284261468,0.01132941962824752,-0.11755357674606771,-0.05226761908151712,0.08239199356538114
ZP3,-0.005072214701749568,-0.011612658776223297,0.05956796160871251,0.04826801142335316,-0.03310084652731525,-0.0243778213853504
NRG2,-0.030739043439598893,0.019403118481403497,-0.0013728332628416785,0.13923543343166073,-0.01798026003188976,-0.038302110319143684
MELTF,0.010506203839174463,0.014421998435163518,0.013794692650762956,0.08420658603284167,-0.024495614044563026,-0.03305577713607383
NLGN1,-0.028782923278720746,-0.047423985504151105,0.02731125975494787,-0.05089556178405622,0.027482779035226255,-0.023684582733280883
SLIT3,-0.041594453477332954,0.07679107316959331,-0.04737468287686351,0.15539612727633548,-0.005150339258202647,0.05074683555347144
CCL8,-0.03392667299331358,-0.010478995883203796,-0.03801029307378479,0.07866224945898578,0.008174591681329942,0.09638453220175064
S100A4,0.04478583877415052,-0.0071687964623221734,0.07358721670502076,-0.04032031941556853,0.014507698474631469,0.041949034332806785
TNFSF13B,0.024039164142436988,-0.02668367939245919,0.011777738194142375,-0.055802280476606056,0.05753158656532554,-0.0078041213602999815
HSPG2,-0.08537614842893883,0.028615364717040237,-0.004573173148308133,0.034450701593074576,-0.04800533784149611,0.14970452592126324
FAM3C,-0.019581322251876945,-0.01358172601773431,0.04071816143589857,0.06795793489839982,0.036154568638351293,-0.11034939426180526
FLT3LG,-0.028617436192430803,0.007919000954012616,-0.004942679470717274,-0.0637264503944996,-0.014174084149047007,-0.02343395143640118
A2M,-0.03907563041616345,-0.009646484857250654,0.05211635018796636,-0.02723133136011059,-0.001943452522247189,0.009198192307464291
VCL,0.002309580790117436,-0.020446812989766174,0.022544649760488242,-0.06545254756127794,-0.06259766528811224,0.08362492234486375
FGF2,-0.01646695470907272,0.035253591868948234,-0.059701211187195194,0.014439263069737302,0.0012646563127094968,-0.08913387114133262
AGRP,-0.027101147533653128,,-0.01467678876793598,0.020664626439191036,0.005306124028169392,
CNTN3,-0.004041885173315517,0.07608242015229916,,,0.06880715728415077,
RNASE2,0.02056893342234071,0.002174441438403911,0.001300615711898329,0.033842625775743,0.050978233937618155,-0.06132674388074406
ADM2,0.03370648503720076,,,,,-0.014857031552914917
GAL,-0.024515280457509166,-0.019053851103210003,-0.055568329978650195,0.0976487695859397,-0.04431921615884493,-0.014657284076785081
CXCL6,,-0.01361319508221989,,,-0.06039133661099134,-0.026844444311972585
PDGFC,0.012670048675359242,-0.03580940527915636,0.09524748110377562,-0.04819908426800323,0.006625621911108931,0.030238753280489996
COL8A2,0.042323582644649416,-0.037068457351804696,-0.05856884547313893,-0.07601447280331186,0.05974087310089422,0.015181697006004108
SPON2,-0.024266716617721572,-0.003885485836788513,-0.010626028521478334,-0.038597644898224696,0.018311143388438887,0.1338646839473955
LCN2,-0.03066036073586049,,,,-0.03750177420335152,
SEMA3D,-0.024038892227324023,-0.003034753128528714,-0.026740651955837337,,,
BMP6,-0.021838627939641957,-0.021173122284133587,,,-0.028138158879352945,0.1130382076184055
TIMP2,0.018023634382240198,-0.05293733870086243,-0.1077676121831486,0.07414072386220989,-0.004083172386866531,0.01748903042763181
EFNA1,0.028071553309027168,-0.003940643878555802,-0.05262826193864403,-0.04903515824477948,0.07557507468671983,0.04853358107912046
S100A12,-0.025184368876795354,,,,,-0.016190486440625547
TFPI,-0.02179349893991652,0.03177435965165707,-0.007355760328371425,-0.05521906456155134,-0.03860750152958141,0.12488145196339306
GPC3,-0.013664827797466807,-0.022549893580455754,-0.03408199363928882,,0.019793884842213137,0.06922688908069913
NMU,,-0.013818737751197109,-0.02975902096565075,0.09623580110319443,0.013676110873406018,-0.0458479187640291
SCGB3A2,,,0.2765173123044524,,-0.018978406055582455,-0.023371265486861435
LAMB3,-0.010503185126731953,0.019974496202086592,-0.06110318866727152,0.04873851019779888,0.0010199703339263274,0.07637061668281564
LGALS9,0.03007439754680062,-0.04314701969489846,0.07354873255134652,-0.10841320893129662,-0.01660903457599279,0.0708497954450354
VIM,0.052017782858403756,-0.026950642842952722,0.018195912936540676,-0.013128064831414332,-0.07002549752784507,0.06383961629474366
PLAU,-0.024935312799723195,-0.016483835560755212,0.0680781598295347,-0.010841296353915467,0.05188343630790198,0.07483227149405124
TGFB3,0.04828977005401881,0.023056639655097872,-0.019712812320862215,0.05548174089513077,0.04469497704225588,0.11969791804018626
APLN,0.057695898357917635,-0.00855118891886031,0.042533314868317476,0.01771270104939189,-0.04748916247696897,0.07695787146440668
SHANK2,-0.01438584625559035,-0.02672849041844092,,-0.081111020708397,0.056449334929324836,0.04803027308459974
LTF,-0.06087738528363914,0.01843084541796673,0.035287771210287026,-0.023854282569871623,0.022970630584181216,-0.10176612723652488
PYY,,,,,-0.008934189263632793,0.04338855519587687
PENK,0.007616287409686198,0.03823499282253269,-0.04729261502264439,,,-0.017599229471208885
CTF1,0.025072662922622595,-0.003846681566000523,-0.006666706315831574,0.05029594284429234,0.13285590840121525,-0.004927489535626051
COL3A1,-0.061764835375666426,-0.02948200144167411,0.03174425776132512,-0.00019477927842319093,-0.0746444465595838,0.11545771697574612
S100A10,0.08395269394425951,-0.013082868830728036,-0.011535643231732666,-0.08739736944242994,-0.041274553728718695,-0.04533807523837046
FGF13,0.0029033117555714474,0.06293009698286761,0.00043023488795508456,,0.1058673870252116,-0.024278624302506498
SEMA4A,0.014719666564826076,0.053172371188288804,-0.04348432348995181,0.02815362167933308,0.05609944023815213,0.0916413279833983
EFNA4,0.04020682409876206,0.04219892121504864,-0.006389696195846108,0.06723648703989063,0.07151423208715119,0.004591326848787537
HSPA8,-0.00836585131518071,0.002897922649494806,-0.005073921888907587,0.010349679342268136,-0.039379646876953424,-0.03126408232597418
NPB,0.05999763782507392,0.05797933518236669,-0.042695672657859465,0.08765629503505706,0.08013230854100803,-0.06110661608717208
ULBP1,-0.03742485220075768,,,0.08629621036649009,-0.021760567078739017,-0.03135581275091098
SEMA3E,0.04513821154127991,-0.021227812190677202,0.0016189497793122642,0.12753312377448855,0.0002642670490374312,-0.02021387250825782
FGF3,,,,,0.0439171225485756,
ADAM9,0.01848769784741363,-0.014931218588768818,0.05983959381992428,-0.07406884604565779,-0.06739538902131516,-0.06701099243483112
ASIP,-0.020117176017435515,-0.01034573996621337,0.07400129631892725,0.08443013978112852,-0.003847559654238539,0.06288468475457314
IBSP,-0.04157333544639477,,-0.03759341790053623,0.011990279999035403,0.020823732213079555,0.13212729093899558
FAT4,0.04246394883315675,-0.005129729257499156,0.13556760376868082,0.05041974367556073,0.02752754379990866,-0.0033230918131838625
MDK,-0.03630574773972595,-0.0094626445457797,0.06958249744663982,0.14606356082635946,-0.004869606694887253,-0.061530868724256976
BMP5,0.011980524613873823,,-0.0048933664631035795,,-0.004591188316773274,-0.016251900863623187
CAMP,0.0005743064975939826,,,,0.01572832987884777,-0.019226692957438698
HSPA1A,0.06138325152746418,-0.035787922596799,-0.05147029433985219,-0.08286236525835329,-0.09645767506340673,-0.004463477210690484
SEMA3F,-0.014630814343611409,-0.015647210993462713,-0.06679651149903812,-0.027320265580005294,0.0014544515563416564,0.11844883376756504
ARF6,0.024765918905922,-0.01260486833564308,-0.004388541852244489,0.0006294277577259595,0.08536111088949302,0.06123055301512773
IL6,0.004812370852636899,,0.009394274643489488,0.038913023370191244,0.09273793347212346,-0.02168705838342493
CALM1,-0.005267163788900228,-0.015536298967644843,0.010710919799882233,-0.15592062072882512,-0.016861031599924272,0.032056409965674874
VIP,-0.03410157446877609,0.020521945780305084,-0.02674071511127618,,,0.040618325091672965
