,ZH8811Abulk,ZH881T1
BMP1,0.052573608022753425,-0.004959334910544363
NDP,0.04521391000216298,0.026468609315398076
RTN4,-0.06771898609205969,0.05445823525649626
HEBP1,-0.02914018781389362,0.03301023662854459
WNT7B,0.0816934380649235,-0.019153669163686986
PTMA,-0.056151288802341416,0.016071828210380393
CEACAM1,-0.01876378603025162,-0.012712568789165834
PDAP1,0.0038959209707242082,-0.03306892356731743
QDPR,0.009198779662851767,0.07766279147754848
POMC,-0.045053134768858784,-0.020796092544447958
CCL18,0.01661702837280564,0.0025918398975212026
CCL17,0.05225718200237015,
TNFSF13,0.10947243191492699,-0.01427536272164342
WNT5A,0.02863935241309782,-0.011016568105285143
CXCL8,-0.0203012982756168,-0.041978538781502615
GRN,0.0408142857929781,-0.06732567391768682
MIA,0.12137400944699,-0.0686549024254711
COL4A4,0.06649017294917411,0.0352085856987891
TAC1,,0.027916082713723766
RARRES2,-0.04403999954005539,-0.05316739834297332
FGF7,-0.01104658717568992,0.003971212966765084
HBEGF,0.027945526799147014,-0.001885731700168448
CSF3,0.0018874372507470631,-0.018225203879205815
PI3,-0.09520459757375893,-0.06932869568196691
PCSK1N,0.012293710721186424,0.03978862523675362
NTS,-0.003925693651662505,0.11402924148081363
SFRP1,0.034221862244568864,0.041922269887624784
CXCL13,0.1344650492843759,-0.0297291001166307
MICA,0.0502620716793678,0.043769421393011924
TG,0.07865163328145226,0.10894732728237662
ADA,0.06451824177509233,-0.03311464059464423
LAMC3,0.07125987977239108,0.040669143730275935
CCL7,-0.019951616571724593,
NGF,0.09145788912397117,-0.031288692327436
TNFSF15,-0.01945058578411637,-0.011317538720842072
HMGB1,-0.05263548224964949,-0.014575078914210485
ITGB3BP,-0.02611717165111773,-0.025536758974130668
AANAT,-0.01750319737984062,
RELN,,-0.013670360266759213
IL15,-0.03206657473533943,-0.0009505035641111188
UTS2,0.042696232736887114,
BSG,0.04665822659391931,-0.03865742607093895
ADAMTS3,0.07277713354776327,0.028766843093969274
CD34,-0.010623528196315221,-0.005445930294688371
PLAT,0.07160878045896725,-0.0376224035557293
NTF3,0.06563195730023196,0.04617759078309035
CKLF,0.051996384804496795,0.03824135283855767
CD24,0.06698834961671483,0.12834935629901476
HSP90AA1,-0.11526044713808302,-0.03822342936835962
BMP4,0.11091596921438174,-0.039217953670165465
SCGB3A1,-0.030367203874454702,-0.023502956741456475
IGFBP4,0.042759187046211664,-0.037143691181471185
RSPO4,,-0.015828241134513008
LEFTY2,-0.01693666312723729,0.013559122532846265
ANGPTL2,0.08530701148494894,-0.020298361176969888
LRIG2,0.05744267658265742,0.023092021326196206
ICOSLG,0.07747143659268704,-0.008337083995516767
WIF1,,-0.014713883288135969
NPPC,0.027020205302771928,0.02526744841277648
LYZ,0.0676502175450764,-0.02690439655286083
EREG,0.00733202645597937,-0.019714341198297052
SPTAN1,0.008571043836630581,0.10646068827833827
PTH2,,0.04906562391842898
COL8A1,0.026654126770174036,-0.013891835219528767
GSTM2,0.06939605526826419,-0.011668346712656378
SPX,-0.020116138886945658,-0.0008183351303075743
MFGE8,0.06387408269283999,-0.006730858085883874
TGFA,0.06373802343244088,0.005460039000701727
SLIT2,0.01805614405030758,-0.006985771960282459
PLTP,0.029877401519948575,-0.07638674017060143
APOD,0.12038380864181161,-0.018367115764137697
B2M,0.07467168303481962,-0.10773580265442159
OMG,0.06725267591678005,0.02990540298100372
CXCL3,-0.024701242133374036,-0.044401345342223834
CXCL10,-0.020602603655171612,-0.0216278349547704
RSPO3,0.0488784304883999,-0.021616196829406898
