,MGH258,UKF248,UKF259,UKF269,UKF275
LRIG2,0.024852570881185188,0.034019148482754426,-0.005103859163728029,0.11502056204320286,-0.02829129210648942
ICOSLG,-0.03682059432375442,0.006088599435997411,-0.026860792931767574,0.06568447109141255,-0.006912334645453151
WIF1,,-0.03474034323213802,,-0.0906650180522651,0.03207907020774191
NPPC,0.07100146267283895,-0.03941363131681026,-0.017154884005000152,0.04769533863742252,0.02985157374063669
LYZ,-0.11288933408161936,0.024817565594955127,0.009224003765447119,0.11948593787456076,0.007953046216463049
SPTAN1,0.060129687871118165,-0.023120198931930642,-0.029005434855101684,-0.0227625837334677,0.03840335594503492
LIPC,0.014274706057594956,0.04783120911429151,0.012160375041774455,0.006685645491205046,-0.01862002770139506
COL8A1,-0.008077700606880409,-0.02303995865744573,-0.012952274788498797,-0.013904029928693162,-0.015685867957193428
GSTM2,0.08293755478313941,0.028796599635553578,0.028435593920417973,0.021213137639898672,0.015259470999487037
SPX,-0.02843495149746663,-0.038229442579616905,0.01772708155831722,-0.031183276321371856,0.03703614173078556
MFGE8,0.014110790907462496,0.006669804526565566,-0.029074559210155452,0.021322613475250933,-0.002370902082051041
TGFA,-0.11006444643199914,-0.0004668653536124291,0.0347676389244228,0.038011533052020506,-0.025983244650226854
SLIT2,-0.04183860131529778,0.008781962157588127,-0.04311665314602617,-0.034674613512754034,-0.0178006415533857
PLTP,0.07691956101780255,-0.012740613358819219,0.017482648187765428,0.149197883117167,0.06244429183378943
APOD,-0.1630348715885728,0.023680230484420865,-0.004479286435048221,0.057385979710507184,0.031567091856909646
B2M,0.07654822409285095,0.06654680036780147,0.040007829560999915,0.19648078285403986,0.08992427409569463
OMG,-0.026764884667258758,0.012073063878580701,-0.002851846017591826,-0.030580696491380958,0.05063019326933304
CXCL3,-0.0504341587567581,0.0021430159994239974,-0.021045571067037312,0.13411604704830227,-0.04507849835093217
CXCL10,0.0943330862273375,0.04846485200233028,0.030009220886036546,0.16436941625786258,0.1053882208503102
RSPO3,,-0.01098191142947678,0.0196884954197637,-0.036037013523759806,0.0009069722757259656
CORT,0.04231863547259984,0.06839391415822862,-0.019818878179125782,-0.03708216278188308,0.0324793022316952
NCAN,-0.02584276885299537,0.040877474440314,-0.008383263690902306,0.07446311631057703,-0.07835336814465622
PRG4,,-0.027990710095630877,0.0483005675307582,-0.006267599586469404,-0.034476011725896566
ZG16B,,-0.025809671023194897,-0.00963516076485864,-0.022306961073008252,0.04296724026315825
TGM2,0.06861069006413462,-0.014464121368855882,0.023429758648814906,0.050551252795571884,0.03797095805224
VEGFC,-0.05543016526984915,0.03722681591563659,-0.01867672186290626,0.01909525624002738,-0.005533248624666473
WNT6,,0.005100171454807619,-0.002181538075807208,0.019056505101050773,0.011575907726059013
NRG4,,0.02295410817059384,-0.031122666834966697,0.0013218615139783281,0.018395834448129124
PMCH,,-0.01975777176310325,0.008528443369429225,,0.01165535249501706
COL9A1,0.05264538950093309,0.029510620235647645,-0.032505353998671535,0.055969673069328034,0.0013829218308473521
GDF11,0.07696275839925498,-0.0001533310149210929,0.001322958537387703,0.10259392017752288,0.007894918620463563
SORBS1,-0.03767086742599205,0.006131143142225728,0.01322025679342696,-0.043550430821365844,0.06667607896482858
DLL1,0.006992707005871611,-0.0015486832293078521,0.02599781874161943,0.06659097247091636,-0.0021077928820234385
TLN1,0.005793222301220992,-0.001547576687538639,-0.026147605912703622,0.09105496082838242,-0.011640796364761537
COL2A1,-0.03217534103027611,0.044666533380031494,,0.0677226499098681,
SHH,,,-0.026573825067321432,-0.02265167675713025,0.014072380291850957
PON2,0.049121384458385035,0.034466962873483886,-0.021747269493255412,0.11003283036726717,-0.04164868306956261
ICAM5,,0.08850216052500168,0.03981464047924179,-0.04262963286786088,0.002984126388133794
HPX,0.02941990068724464,0.02923183144777237,0.0032224481362657493,-0.03237670178221433,0.015555011273606081
SFRP2,,0.003872423979973443,-0.030264706949968648,-0.022996627680586492,-0.03603001680817067
CFC1,,,,,0.02480734441467328
CD70,,-0.006167568529750263,-0.005457085207907406,,-0.009542382587840343
HP,0.019110460388488532,-0.020734163861354432,0.03141162736208879,-0.006650394933023361,-0.049444878354827
CXCL2,0.02948305200893066,0.01836011736719561,-0.05415752404016936,0.023774440578685947,-0.05852073600797165
NPPB,,-0.024011694874589994,-0.00043172022063750254,,-0.024276127770182534
CCK,0.09359852540517741,0.018183240324266787,0.023349201710016403,-0.09967857438242725,0.07925408899261345
SEMA6A,-0.0153757500150671,0.049761419092194864,0.0018944273599701392,0.09806123991506673,-0.05552921889357675
IRAK4,0.011932125172448904,0.010362653751674352,-0.003866758912460847,0.014927763595205302,0.008150271030994428
GSTP1,0.0318678608718996,0.025513174382232377,-0.005559651790165203,0.1814953807525537,0.04017345035074137
VCAM1,-0.05599845449124841,0.006240005772103298,0.05153325152509048,0.1775692281515374,0.05215955830851709
NXPH3,0.03107166356924098,-0.0003823281386906191,0.009281928801607105,0.06883089560485736,0.019543308016538266
MTMR4,0.01076949311264831,0.018790652439334293,-0.03841974779097329,0.0574547225531374,-0.023619914940441022
LAMC2,,0.017404205504312327,0.018447035822884896,,-0.030560936516244492
IL10,0.03355940033865851,0.06771567474225158,0.008499527661107554,-0.017778202043083162,0.030878277706802057
SEMA4D,-0.10153860218130668,0.019662127749276885,0.0011267528414602836,-0.025220973813399706,0.06463738316576673
TRH,-0.009139430953553181,0.005560417101060606,-0.004899000750387905,0.023594611634609998,0.001849907614444132
SEMA6D,0.04557497585573688,-0.06303426508550541,0.039224758398518834,0.09357165253856557,0.015485008208970464
PDCD1LG2,-0.005326041657886579,-0.025578950275617376,0.0005460175843568226,0.04471742115943628,-0.006112092144004599
SPINT1,0.024957862791332212,-0.025649929533983342,0.024973841702259966,0.04623284927435979,-0.0021538574107940515
CTHRC1,0.08511409331685513,-0.026097052522650672,-0.020014746588662324,0.15394685954784607,-0.02573960356089416
PODXL,0.08012423985991989,0.06276004227868495,0.023378657903787334,0.18472606333610583,0.008822349410804455
JAM3,-0.010069510183840032,0.02361819412082426,5.304562164830408e-05,0.09267138198573587,-0.08490040476822229
TGFB2,-0.12759427771184062,0.011003253731682289,0.04188919443767109,0.1399866591691689,-0.029571672260369605
COL18A1,0.004532606889271518,0.0047252636437600205,-0.044677773939865696,0.16865153669695365,-0.005513163063816547
NODAL,0.03030961063546014,-0.03872462855344635,-0.034792618656046444,0.11189030575746517,
INHBB,0.03934684959738215,0.03154279855352634,-0.016773025524435044,0.11149036883052059,-0.039309471808875
LCN1,,-0.018846673978331445,,-0.02528637126272634,
ARF4,-0.0119889840270306,0.004443519156447659,0.022706343855952188,0.03801831222249213,-0.000659504471992943
CXCL14,-0.14593716189796296,0.0033006892875748527,0.024157200988381283,-0.05239690505365565,-0.039113018296906714
LIF,0.006291951182127186,0.025110030625999626,0.010246266540411884,0.08067095246824438,-0.041419748234192616
IL17B,,,,-0.021016131097478043,
MMP1,,0.0007180553207223456,,,
MATN1,,0.08877963074799461,,-0.01176687821794749,-0.012588446147269032
ADAM28,-0.03718266960523115,-0.004765824186341865,-0.033278012519676596,0.04168782684050684,-0.02210555998345354
TCN2,-0.02109041323022479,-0.0266226506154103,-0.07526869958906514,0.12714685836626885,0.03994209964917151
THPO,,0.020954325139132205,0.03405020178808314,-0.01921619190399463,-0.020029991964534272
CUBN,0.08456545633433701,0.01598945331363899,0.04409094648403206,0.023097408230815197,0.035047879745088974
TIMP3,0.03842133469952735,-0.017517757346549378,-0.001488735887079896,0.08590746156721081,0.01042030936746239
PIGF,0.06332080688008027,0.017859429505622294,0.012028147690798232,0.11449155338328892,-0.02225936546983488
CRH,,-0.0220811224224901,-0.02997359280796645,-0.03888378960263893,0.09532705971174293
BDNF,,-0.03178873574270572,-0.011415185162706313,-0.10097641231493645,-0.04652157263889737
CCL5,-0.0545668215343117,-0.008761617835645226,0.022683802401660052,0.09771823139706168,-0.05289927943922421
GAD1,0.047220657030528364,0.06853896989148464,-0.012867632918443127,-0.06912265170323312,0.04535874485028794
COL14A1,-0.007137185560739361,0.026201209134209046,0.035695501833978106,6.339415655175972e-05,-0.02076971513641314
HLA-A,0.14387013465542223,0.0028223996871900746,0.04071767166684729,0.166211806905891,0.021433238279598376
CD5L,-0.018260981965839078,-0.02208111986787243,,,
FGF18,,-0.019979422449974478,0.00044377741359569135,,-0.015817523470856902
ADM,0.04891438707067977,0.012722140179042529,-0.004154321442613403,0.056443534299073075,-0.08277815687421862
CCL15,,0.05913533491407862,,,
GNAI2,-0.025429929636570883,0.01161682576725515,-0.01395520017692751,0.12591104879511036,0.008135507992445551
HDC,,,,0.04050022355106975,
COL11A1,-0.016184009320132822,0.0693120056677172,0.047972254342990815,0.005987627188105719,-0.032994088489308133
NUCB2,-0.008865327727251838,0.044539219186789894,-0.020721938445569847,0.0372418583984184,0.03912992914113289
CXCL1,,0.000826162281870761,0.022685426893643088,0.010244659195635086,-0.038868834063618185
VCAN,0.06508319376601812,0.008274388263640853,-0.035630217418770135,0.10371503299784308,-0.022868268407068224
MMP7,,-0.05557351223211267,-0.00946099175099659,0.06937148901077109,0.06861302614536728
PTPN6,-0.05209227083451988,-0.004896782426115755,-0.0019884578331602213,0.07379765238596671,-0.009442495005271986
PTGS2,0.05722090728134753,-0.01816035136188308,0.0370805713365277,-0.07112654074292003,-0.014005153354249308
XCL1,0.027469954256999843,-0.02419695794300659,-0.00345974749004094,,0.038048632207525517
CD58,0.04394205670403487,0.031878869965256504,0.012136066675212984,0.10198235838610054,-0.05141561552234146
TNFSF14,-0.022904085832638966,-0.024380929605230677,0.03552495957038518,0.151348872774743,-0.02042413620056294
CNTN4,,0.005839198466717891,0.060129914966972474,-0.06553687302045126,0.08050863429329204
NTF4,,,0.002998251074570393,,
INSL3,,0.10413521720467894,-0.023813790665571297,,0.032710211270160425
BTLA,,,0.01282803967515502,,
MFNG,-0.02406875866118279,0.013090189999759343,-0.0009784090969813164,0.13516835211330586,0.09393425242491886
ICAM1,-0.00213133018017777,0.01007952649720554,-0.02220394120193454,0.10552817902241672,0.003293472337617428
PROS1,0.012450336375323123,-0.015852414737955463,-0.02592794702128156,0.12049498146888522,-0.04890578284706523
CLCF1,0.07990281651785384,-0.018437345734468317,-0.04076122391587776,0.03491232157965554,0.0017209949410680737
PSAP,-0.11451008953372432,0.03961683724601127,0.011211822449960239,-0.08570489823292493,0.03140700882703554
EFEMP1,-0.10285491927453604,0.03807371606688215,0.0312737847703823,0.06555725338239447,0.04451166611601528
C1QTNF1,0.02424640495773873,-0.025686126380154172,0.04852974992809483,0.12376235580365821,-0.016318706609834643
ALB,-0.07218861244474865,0.030753012187235525,-0.04227798548513147,-0.03095923774121874,0.005876927303282711
EFNA3,0.03196831033569834,-0.004362485371054405,0.013090945301223652,-0.09958939114400195,0.03307439196945828
DRAXIN,0.04135809104964222,-0.04525817602831863,-0.008827747824971982,0.11652834609748265,-0.02605763383076309
RAET1L,,0.06533637634310754,,,
NPTX2,-0.030123921149761083,0.07223289576133642,0.01658889965614474,-0.16242392981182627,0.048446759820289134
FGF11,0.11768531172548946,-0.005689042662486984,0.004600796738233245,0.08979904356631241,0.01591825417093145
CD59,-0.08115795877312404,0.04076785247621111,-0.055529987139888416,-0.043971916741370846,0.06316689251468435
COL9A2,-0.01212285674842742,-0.019123325772048963,0.0061280903189686025,0.051607656078842226,0.01162524844501682
DLL3,-0.09611389662758656,0.027294138834519057,-0.017718044179037225,0.09775176000262618,0.06569848907252082
FGF5,,,,-0.024652666729730127,
LIN7C,-0.015892228833503688,-0.005391271951335716,-0.0016912338199363889,0.05822341360407873,-0.018330066747343304
GDF7,-0.012118661656549751,0.0033383649108697784,-0.007372157045199465,0.05287519501804383,-0.027300488673830194
PSPN,0.023799795884435718,-0.0060985502790542115,0.019517784642644954,0.05624653896625432,-0.01872708987221827
ANGPT1,0.019481348581400326,-0.009918535915607464,-0.030758914394333904,0.08463038862381013,0.03768674904633462
PNOC,0.05805284116016651,0.054921371723232554,-0.0050056617336685415,-0.0921450432234489,0.04137948765262477
L1CAM,0.06643069899981166,-0.04400464598568784,0.01603308184423795,-0.053322335685598785,0.015820272797885906
APOA1,0.07036833392742167,-0.031145156526964913,-0.0022625900705650877,0.07882901838010999,0.012647936805078707
PSEN1,-0.07569085065296119,0.05411538450653425,-0.0093805546770958,0.04381572410937053,-0.017552817106611426
CALM2,-0.05027171318159205,-0.001108948239267165,-0.009419760352431125,-0.14621432702738826,0.10157036295228208
CLEC2B,-0.058968187294923285,0.044804845629710426,0.05679097775681779,0.13935950056468938,-0.012125526666578772
NTNG1,0.14684090886734258,-0.0008895515377900937,-0.0027604760086225692,-0.015706062312145726,0.003972797715236039
LRIG1,0.029484851600273667,0.06655231399326657,-0.0242396900811725,0.014535080083726365,-0.07406032694983326
CPAMD8,-0.011454886489407857,-0.023326232656486832,0.12975680579293614,-0.022301654728581227,0.033923560646603415
GHRL,0.04622390938886051,0.06433785348769364,-0.0008112028806979854,-0.014701542802361136,-0.0013902959057249086
NPY,4.251052800202787e-05,-0.0010095186153392427,-0.01754519254525961,-0.03938694052385647,0.03498068911911006
MMP2,0.000405243818946179,0.001017417276715781,-0.01333557284571225,0.14155999437152889,0.05310931392774717
LHB,,,0.022796072184765037,,
PPY,,-0.028472831415958667,0.030823366312151025,,-0.022692952214689713
ALKAL2,-0.0380382779714341,0.03548427316256581,-0.01216328698248307,0.004516066567637522,0.024209625655556496
CSF1,0.002064932437642842,0.052174479531972316,-0.0032711913804523325,0.05360427272794754,-0.024355589275132657
SEMA4C,0.042740688620695196,0.028246646148798567,-0.04486934815791274,0.0037092912786687374,0.023762126324708317
ICAM2,0.015520669387070812,0.024831091014265737,0.03133439301439066,0.0902525042065761,0.10200718582528649
SYTL3,0.045009486350526116,-0.017543363753775004,0.007407400751175532,0.04835050982539429,-0.037453312118857655
IL1A,0.05151463226550303,-0.03504799621461326,0.031139912059547248,0.05484108203975639,-0.01111948532312787
HLA-G,,-0.02598324675919458,-0.02591025924147706,,
PGF,0.0738793491950251,0.030230327972779757,-0.04203764058105959,0.1310407186392165,0.005345764654630463
LGALS8,0.01705736184949549,0.020691426208004383,0.017315542099700314,0.043919451762580775,0.028369986881237475
DKK3,0.020150741781614873,-0.01269104159431806,0.02984990479094491,-0.12800073255870797,0.06354356288634742
COL16A1,0.1070225907920494,0.02536298695017146,-0.02678156098299422,0.0566839558591544,-0.022069737126974503
TPH1,-0.008044692366688293,-0.019078301996428584,-0.04714998054911042,-0.02651104092525969,-0.013762880243567513
TNC,0.0527134287032431,0.0050274588095456565,0.037445152048120704,0.1274264036424808,-0.06384581936802729
TNFSF9,0.010592894131367148,0.08112691933497115,0.002297283504516745,-0.05984615006594011,0.057752662742654434
C4A,,,-0.02908379525178782,,-0.02690135660140036
CNTN2,-0.18794643181511306,0.020856473684676056,0.015061548294830421,-0.0615682393587822,0.01636993498383997
F7,,-0.018612321464231255,,-0.022301641766113475,
LUM,0.03581615115394366,-0.0014218808729238618,-0.002287278020079178,0.1407461598612077,0.04518028793847547
IZUMO1,0.08689939760063364,,,,
BTC,,-0.016885814141872634,-0.009140255925885625,,
APOC1,-0.1798990232876934,0.023815513311562644,-0.019201179263114317,0.19485792128711707,0.017996992177418722
PKM,0.031429144536303404,-0.03529219916841902,0.014512233933586405,0.014675984051366255,0.006475931442210629
TNF,,-0.043431211702936796,-0.050454956084648304,-0.03273042656449147,0.00667537474493027
GNAS,0.1539799046152002,-0.004834501791773635,-0.06557488494559052,-0.08328985468701013,0.007721386192764115
BMP8B,-0.01255786778833822,0.0986297609493231,0.02843189426095113,-0.03651787748118064,-5.5537799673817894e-05
LIPH,,-0.019078297299499797,0.027300311371203773,,-0.00908887851507325
CCL28,,-0.026835998355842345,,,0.01638306991166547
PTPN11,0.007103145697856447,0.012747071523785243,0.020258268734320937,0.05203928760385619,0.04365969365746877
ADAM12,0.06255601636220155,2.8983294745935222e-05,0.003155480009738848,0.05748769803428627,-0.10449432956959455
EPO,,-0.025635028531533845,0.01152635761808662,,0.0030469042827056827
EDN3,-0.05724811805964702,0.08398149537548939,0.035469230558920255,0.027929009624377065,0.014073274062903691
CCL22,,,,,0.006449577305860251
CCL2,-0.054180356136121446,0.038566199678312305,-0.0010106583268600499,0.05427192285926818,-0.0023996943743155377
DSCAM,-0.041606719841409436,0.02763184529386547,-0.046056150751569595,0.09166157352287728,-0.021067758014743424
GPHA2,,-0.02126373175871595,,,
ANG,0.04782753311329337,0.03390200776665566,0.006895667608070765,0.11373491378035772,-0.031322336217229664
FBLN2,-0.039224991689905536,0.06091274705977741,0.03141054144335793,-0.019701301642733048,0.02081455642518083
VTN,,0.1075002932847475,-0.016152210743728683,0.003975889210270027,0.043148539414468966
VEGFA,0.06352661084728055,-0.02642666815684936,-0.0006487558585855495,0.056767256756370614,-0.10379700857348807
F10,,,,0.1081057238371965,0.07764401110968255
SERPINA1,-0.06983990262933742,0.013697264004154192,0.01944893278574007,0.13215010267758281,0.06770271022048434
VWF,0.11180920328146336,0.060144747658102654,-0.06605296376501688,0.1526552901150554,0.021340178188248526
GDNF,,0.01756005673235417,-0.03055320725131971,,
VASP,-0.03228257303034663,0.07660518867839025,-0.03658865381893903,0.08382708681055939,-0.020073371506184944
ADAM15,0.045391359598631546,0.03402049837026925,0.03588294459456716,0.07770983851759015,0.017734070520242395
WNT2,,0.019609581400026853,,-0.057244907396582057,
CALCB,,,,-0.024652666461821574,
OLFM2,-0.030051994748955178,0.013432336755951698,0.006234652436714641,-0.06921537040363102,0.0562412227713518
MFAP2,0.02280813634442929,0.04367662226253892,0.03217720697848773,0.10988964787335612,0.005942780812380172
HLA-C,0.1377009450274211,0.002302861988314593,0.04294798359703719,0.148861048725207,0.061604819246900255
THBS1,-0.01813490549413092,-0.027626799743448997,0.05311128189515029,0.03434420645064586,-0.001678626902289399
HSPA4,0.005778363325262035,0.03727939056891092,0.002908837152815586,0.024993792892036758,0.002411712211325266
LMAN1,0.03183491426236272,0.020250806623373495,-0.013648716639080842,0.16265758977628514,-0.02613306987194985
LYPD3,,-0.01733566642392794,-0.02754054020115836,0.014209122220625764,-0.03177195979172078
APOE,-0.0021939285867015094,-0.0052948731471244405,-0.009373892067627928,0.1043883059242537,-0.007726636524307564
SOSTDC1,-0.02270245797963771,0.007052724255993688,,0.11445224179538668,-0.039233444793090565
ANXA1,-0.05348053968525036,-0.005143868768498451,0.031551417572408695,0.14200609783152054,0.026786737098096272
WNT2B,-0.019767546053903684,0.06531021049353934,0.016876070874934448,0.09488342174070252,-0.002085781427932944
AMH,,0.023400618876452593,0.026450206306604922,0.026673523333211917,-0.032710743247871286
GDF10,,-0.02208112088091036,,-0.039723955742592444,0.06825911125407763
EFNB3,-0.030826716036545004,-0.0010187555776718287,-0.034973665243566425,-0.014549246151503596,0.014126975320986723
LTB,0.03459354195001422,-0.02859742822443885,0.021470522151901063,0.026995945551657748,0.020141903008418928
ANGPT2,0.05801622376101395,0.05300928403124265,-0.03201099792387253,0.1294208251724298,-0.026170327691636193
ADAM17,0.0014212054101335918,-0.019860594034934977,-0.0012459115791678384,0.057122539370388165,-0.0020409688521247503
LRPAP1,0.10626024306434735,0.04875942298836548,-0.014954380452962062,0.04225405503124049,0.05201573056218945
NID1,0.14651083475692497,0.004307301186930016,-0.007945242359429694,0.16153413466987107,-0.003744102677599884
MST1,0.009815977871146062,0.02600001811986353,0.005480825934660545,0.08430137565181073,-0.029253465988645005
IL13,,,,-0.009305222317287483,
DCN,0.06937195124685089,0.009970346988095471,-0.014368325038095361,0.1256999544611342,0.01970960050248828
IGFL2,,,,,-0.026901359447891147
COL7A1,0.11136456070057382,0.01912791611057642,-0.022393584767509855,0.05188639336669962,0.0007699295946022016
CALR,0.04472547732880506,-0.00197682807035981,0.06643045815345618,0.07917178221422727,-0.013825136169467452
PIGA,-0.03438282589841708,-0.006900201436650671,-0.04783670170094158,0.052885569907338066,0.01047747150644818
CD200,0.04240064943362827,0.001461675426619246,0.028626411489166326,-0.06704968165993307,0.019592253728074684
GRP,,0.07499573342497855,,,-0.02816179395364977
CDH1,0.14677773161008742,0.008678385564831808,0.04717143469331319,0.08559464950352011,-0.017049681997941508
LPL,0.09284352764440838,0.016128539800782174,-0.03730848605323186,0.15392509448398156,-0.0571134942488694
SEMA5A,0.05458938268128048,0.014008331210305824,-0.0024098045047497496,0.05145095496848569,-0.05686442717013382
SEMA7A,0.012896122209102662,-0.07407062130662864,-0.04050470133536936,-0.03655564960264248,-0.07551301095830809
SEMA4G,-0.00841202153516568,-0.02312315013820529,-0.03314637991202294,0.03680398339022486,0.05761175456231911
SEMA3B,-0.048654372656093015,-0.025923447932830416,0.011253745138040257,-0.009298424416982861,-0.049756439676432146
RPH3A,0.1568964436395255,-0.008097048062611297,0.03211643900219426,-0.003857292756847299,0.048664265030865836
JAG2,0.0037065724225359975,0.019217821974721785,0.0019882925924418413,-0.007197119354401435,-0.006923641859547737
CGN,0.036159598832067506,-0.04474839432242624,0.022589975327980707,0.01873487061317997,0.00026159447867745773
GDF15,-0.028920415651038263,-0.009290477086745935,-0.03439522761138905,0.08366254813338973,-0.08242931849288235
SEMA4F,0.09440109302725716,0.035997713607004926,-0.005508727566609754,-0.040192241705372986,0.009557833296027047
NXPH1,0.09346820148268703,0.0714032254624418,-0.046667850432891386,0.03202137701180641,0.05333258923925444
ARF1,0.054916687300024455,-0.031334667513797175,-0.044166151847512575,-0.05569332810989874,-0.06783006183699271
DSC3,,-0.01609197157252726,,,
EBI3,0.014210173271892366,0.06528067988160248,0.0004259452457197744,0.04259024662141961,0.013164643987035261
TIMP1,0.001983521797735185,0.04369573250749747,0.006882217006001488,0.11899803852559289,-0.08126225112910528
SEMA3C,-0.02254307194713975,0.0665951158983333,0.0038032727057377967,-0.04790817955936564,0.035247695804651744
GAS6,-0.026054147243274,0.015856773345049036,0.03152253871093505,0.11430600697492453,0.05205922300174144
MEPE,,0.04115055609144858,-0.03325989422905191,-0.03930579827894953,0.032002759987875155
SERPINE1,0.040633165712098004,-0.002352946936765691,0.03416778148925808,-0.05597842577285737,-0.07821137959785336
RSPO2,0.03576008585437725,-0.027076511820236224,-0.003190619834690089,-0.05708933381682178,0.010167311398811189
SHBG,-0.028730528778064434,0.011763961397205267,0.03536597240480994,0.06353683801767131,0.03713233849340477
LGALS3BP,0.058015398626747094,-0.00020057241234659571,0.0356056250041696,0.09406762674167334,-0.002511621312958119
