,MGH258,UKF243,UKF259,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
TGFB2,0.05438589344821732,0.027451427246490058,0.04431315030958296,0.008266603815064572,-0.01676075403061675,0.0926378880447623,0.10275490133231485,0.08139306287768212,0.10886680858208539,-0.000300540690424355,0.02349736926674866,-0.010542800670252853,-0.039290017839912164
COL18A1,0.013732349922380621,0.023727132730786003,-0.044977726278361545,0.01476498914482752,0.07988376870300389,0.01702343608743175,-0.007734908402036622,-0.10103731654507127,0.00019157512335442719,0.09850428346664507,-0.003430560959981756,0.01695872064140279,-0.04610279635733438
NODAL,-0.009075534889352572,,-0.011539634962639156,,,-0.007460546172499343,-0.023449804531935167,0.03571511810384185,0.009564183217418903,0.05499205713202888,0.06670565767324026,-0.02647839107273554,-0.027983844930679097
INHBB,0.017135572663270107,0.023204023363961466,0.023390802216696264,-0.007856375187844862,-0.013666366934056989,0.020339431586040936,0.0790741842524701,0.059947068054165005,0.06545592534230756,0.0348127272388973,-0.05191056620020862,0.053197109762792426,0.029424179032048862
LCN1,,,,,,,-0.04777603119743196,,,0.033452010604758615,0.050784333125840714,,0.000628212934439447
ARF4,-0.012658356532856912,0.018973695571719504,-0.016509154059906665,0.07218423929525093,0.016602039844022417,0.08956443137452595,0.008402798627321226,-0.014503708118947738,0.05506335750729297,0.04886011822720503,0.019116468073362137,0.01287743012009516,0.04253738159342532
CXCL14,0.11422429500458454,-0.0058505281757740306,0.028883071182938765,0.09678186662488904,-0.03598782635504283,0.018238742409547922,0.008421385517191746,0.040853048319599725,0.040420172193651425,0.04465547523285456,-0.003770635130213728,-0.06621691711080714,0.07128859054969126
LIF,-0.03128873311621719,-0.012073214222818842,0.015191982157691937,0.014166998056881411,-0.03454228897334602,0.0025016968138682804,-0.010008236373016956,-0.06971686561207131,0.09699701569121118,-0.02274158418756325,-0.014973096719127253,0.030805201757307256,0.09606978325753555
IL17B,,0.025797096305499437,,,,,-0.043055234959918844,-0.048801116193237536,,0.04760559394352175,0.03161176249533237,-0.032941578920174235,-0.021684205274763783
MMP1,,,,,,,-0.02464857075819536,-0.07283500322411761,,0.007913341211144636,-0.02980206300432384,-0.02385401956963611,0.03943172244387003
MATN1,,-0.01870741879329237,,-0.011128762856929398,,-0.01773802599005473,,,,0.07485754910874484,-0.005259147086163327,0.0007365773401785665,0.042387971024080026
ADAM28,0.0006937820360637108,0.0727711992707199,0.005990371315322202,-0.04545424413677096,0.04587002887092294,0.039876036707590885,0.06758158598897539,0.04317253979156491,-0.04570609294840195,0.010658816884195906,0.032024981951335754,-0.04544846044693702,-0.010475586135068875
TCN2,0.0692728949378416,0.013718967395614602,-0.041364383134048194,-0.05829630055464939,0.044589347513841415,-0.03107225499378387,0.004424591289344924,-0.06443093257883994,0.07862720141039904,0.031131268618246187,0.03064479701463737,-0.07517485544850229,-0.014212379313177988
THPO,,,0.04289429866545278,-0.02284686759497768,-0.03428920318944185,0.0019763662163333495,,-0.04692533458559715,-0.029232221188645453,,,-0.029449908098144677,0.0062609784766970355
CUBN,0.07440872216161717,0.03871791919334612,0.011210845832930829,-0.026119243852658017,-0.02636730027678476,-0.014674713117429844,-0.08044007737338187,-0.07274095074704225,0.053735010006506025,0.07549488527639471,0.059624005197742386,0.0659026008299884,-0.04032781698783861
TIMP3,-0.025913296577974355,0.021810543188552717,0.04215863469921984,-0.006898261397373473,-0.03746890183629028,0.04091046202685376,0.0031659731025066237,-0.1352834179610659,0.02499342201279067,0.0021273111363474552,-0.0008812595161022016,-0.038769165558387116,-0.04770945979735782
PIGF,0.009653068370472669,-0.024776344345586915,-0.0335944602233679,0.020035577969552614,0.009037871446481166,0.04412407804108037,0.02742689064448922,0.016199711302195365,0.028791331256322248,0.05506917816936517,0.06856875328547776,0.04900307665217415,0.10579138649363917
CRH,,,-0.0176443853842831,-0.017519270485752192,-0.02941523109104516,-0.02426105363988938,,,,-0.030541420705356318,-0.014718078055030948,-0.020507760207998497,-0.011631407963567816
BDNF,,0.03415402016688452,-0.04732121242187357,-0.00023998018708029284,-0.034034492772682695,-0.019977575341234736,-0.04390407880846382,0.015141500970226247,,-0.010683224100338935,0.004210665286579119,0.01872513671865453,0.10610942231941818
CCL5,-0.03785026850755917,-0.012601465910886978,0.0012370290288010446,0.017438488857187857,0.01680345359966732,-0.010201973301033838,0.004113948223081995,0.18132751126649635,0.0324272301124311,0.10831389023275867,0.03867095734245581,0.003601068572015307,0.0034929651031779165
GAD1,0.037993862087474295,-0.06580787595632168,0.006911576221673813,-0.020401589697906175,-0.0792084597530437,-0.06574022460145554,-0.03740343411608847,-0.10089096812161355,0.015155926755909257,0.07403846626989254,0.03283525231510526,0.06154166163761802,-0.0009010267699309188
COL14A1,0.002821548863162161,0.04046533305112084,0.012550208732929478,-8.916553169980227e-05,0.009824950933770293,0.020728259298236257,0.028232479693621037,-0.09236174274120129,0.018691848996023552,0.03677812335443414,-0.0410938890983394,-0.03716311475323046,-0.01439616003990142
HLA-A,-0.019748528490382153,0.04207830638026585,0.004734648036963033,-0.04165140122162681,0.10726512928083005,0.10561452432010862,-0.035527843879825875,0.09166231183742153,-0.01859662174297432,0.02691725780105754,-0.06122872365412989,0.06372074403073352,0.040617353102122646
CD5L,-0.044290571828881235,,,,-0.005667972999869993,,,,-0.03336777717590669,,,,
FGF18,,,-0.014018332239040726,-0.011924907840194388,,,,,,0.03055313572642442,0.11643254710794214,-0.031597163059937663,0.09319600124225637
ADM,-0.022557048106711945,-0.0015647375015739736,0.006830315737786641,0.06258459887881736,0.06578511999000429,0.10456087804757697,-0.027720829849579524,0.028150868598788247,0.10555258581835762,-0.03451853377634671,-0.07731256917330452,0.021799229773026292,0.0077238839998672645
CCL15,,,,,,,0.003714007526997197,,,,,,-0.024546116091089747
GNAI2,-0.017575142737859456,-0.025940722861435044,-0.030154888429392377,0.004440748726677624,0.028975867696121392,-0.01384304957524111,-0.03129513284501154,0.04253819783282188,0.04018752039726543,0.0062764690111095315,0.018261156901819318,0.03095468996623353,-0.011499120464327444
HDC,,,,,,,,,,,,,-0.018613761202991314
COL11A1,0.0687295314285764,,0.02711730189250146,-0.022775257340275447,0.010192519292028173,0.0038264560574644765,0.020820721544847137,0.012425564954676643,-0.05263681288057537,0.007058226384199281,-0.052338361564091954,-0.010027925526059118,-0.005088782706813776
NUCB2,-0.05523718143668371,-0.0006245357824542312,0.02517983676800818,0.022871744085811833,-0.0897372603947983,0.009051064193584427,-0.03108264134350056,0.09684849788185065,0.026152050866225286,-0.004176907064471723,0.007434427313025498,-0.03678682607264061,0.03105058799457134
CXCL1,,0.040249461933074125,-0.014727974831400597,0.05173832054335943,0.03005056357454235,0.004374098146113868,-0.03872803606746683,0.05967700393115049,,-0.0020623824605675686,-0.07237182758996624,-0.007736310269893047,0.04007601832629881
VCAN,0.01542246126827635,0.08636053597693275,-0.01238577441602218,-0.02797886579209204,0.026100589701360474,0.01857960614304002,0.05878410984238966,0.06620349042608688,-0.01089885133911098,0.010525457780013214,0.03365339266548529,0.03995918105541688,-0.018660254488443617
MMP7,,-0.03425153264683999,0.1224986919890266,-0.01099072787244864,-0.021058724461590097,0.009298191357624394,-0.026103835256986983,-0.06714925763613182,,0.10481093708221194,-0.00850611866114056,0.021168763371898346,0.027901501150143566
PTPN6,0.04688226941552163,0.006531445302549952,0.014516608290989294,0.011317160801893678,0.10663595557798056,0.001022943061912502,0.008742088228729038,0.12165259137758407,0.011431380181581189,0.016939291943226163,0.04924500280287678,0.020398382356732577,0.028526800699177658
PTGS2,-0.010597225942113264,0.0202231235049779,0.031989838757850386,0.008919326931931947,-0.06399553918969879,0.044591218874492404,-0.05021701526630703,-0.05581268882708744,0.03505378118961873,-0.017360492185873096,-0.06824295226406164,0.10498125228517123,0.04925104170328344
XCL1,-0.02262215400512204,,0.003541080288713956,-0.018051859296225607,0.10995116766931869,,,,,,,,
CD58,-0.010767573337255795,0.053614722680469115,0.023487967119522283,-0.012998141974533325,-0.019233100110882712,0.0474654670577918,-0.05027807643157643,0.07593315430119563,0.11365704570271308,0.05603348095475659,0.011926633461074738,0.0342171129017816,-0.028467069995946056
TNFSF14,0.11138753543982685,0.010032715571828074,-0.021754181391851025,-0.010455873508033267,0.04108954220768602,,0.020569138177156422,-0.04547854841447642,0.030725609386602848,0.01311461006840344,-0.03077061063704065,-0.03444395237234918,0.040780729510783195
CNTN4,,-0.011726874654106415,0.11024405674755476,-0.030447146643522847,-0.09119074138351757,-0.04336468151611492,-0.043003570387359795,,0.004213656121347795,0.007955845424334956,0.02803817754210893,0.033896034652711036,-0.020285976180465973
NTF4,,,-0.01929367772764145,,,,,,,,,,
INSL3,,,-0.014018329489426678,0.008639318783268055,,,,,,-0.009187500047986083,-0.017860920711289283,0.00853605597644399,-0.033609200618846806
BTLA,,,-0.02225134913254825,,,,,,-0.037446713024030645,,,,-0.0324984165162416
MFNG,0.06777063761325332,-0.020213135733073224,-0.0011746558157545246,-0.028218728247831518,0.10376147897478834,-0.010813758168782377,0.021205200425593384,0.03347390579288443,-0.052005380428401256,-0.0182955381531973,0.06448010438845365,-0.007159211792384167,-0.0025727706834178217
ICAM1,0.07133188149490113,-0.046370839562452734,-0.030912551350004393,-0.010965244614297072,0.04298503790491331,0.04974766016737698,-0.04271351216131688,-0.005787097153108183,0.09495159269639371,0.014515082554290239,0.022288101458434594,0.05887755676212051,0.06415387123598894
PROS1,0.017773256736076975,0.020037796661875076,0.01303419542184671,0.04192531899267732,0.12914627365163173,0.11608140790687943,-0.020883063267352075,0.03903562255438475,0.08449769009202394,0.04034287755644698,-0.06288711571568019,0.009774298451368624,0.06737230901397033
CLCF1,-0.041405419155922114,-0.02701954640800263,0.034109681016433156,0.016988307691403283,-0.04843805474554271,-0.03342319652221767,-0.08105985310487741,-0.042531685476687786,0.01995972473142665,-0.00697763347238323,-0.03117472971171533,-0.012674727250999837,0.08002646805237805
PSAP,-0.05017858792166232,-0.0929268308520685,0.031081055381880145,-0.04409669331275736,0.0577759750039625,-0.00660794573124506,-0.014093060364272754,0.033314809473271347,0.039867987247254835,0.08682591988826427,-0.01876889396877252,0.036761916633310014,-0.03798905023744966
EFEMP1,0.046531761178412595,0.0276382101909842,0.09234918525353998,-0.016414819995082965,0.10678986126987393,0.09823328855401246,0.01138534138452255,0.04982499135455361,0.05818932857823316,0.03879378833478347,-0.021548074695890613,0.05685580551869471,0.017795922781859402
C1QTNF1,-0.0046959427235340875,-0.01734142564555662,-0.019960520459503087,-0.022229614649758964,0.07773572942106045,0.08723227359130939,0.012373967244893602,0.056950553069436055,0.021229220964339022,0.06503978008461023,0.0037546432966172297,0.0943451664194625,0.10733871986290627
ALB,0.07556743974879684,-0.026478325544521963,-0.0006976577799309511,0.025874839569264105,0.07531050889992259,-0.02881969499360163,-0.04900915060968928,0.07869403919346837,-0.053704297594592,0.09007459657939737,-0.030310992225191274,0.0336614281217855,-0.016027887981736433
CCL13,,,,,,,,,,-0.017430115806938398,,0.021910721721493345,
EFNA3,0.03206773420373741,-0.043889637397523704,0.008964679414057906,-0.043640895052027354,-0.0816430540013985,0.019897574001913554,-0.058804044399731414,0.051921863557421254,0.10326168368263983,0.022216071425308983,0.0032910101265606825,-0.027680795486573345,0.09769472338439603
DRAXIN,0.003076971377325192,0.093333288175778,-0.013623748860752145,-0.03478857111977476,-0.009579206582619973,0.11873179535283372,0.07613110328049136,-0.014257763587085323,0.09740576313614578,0.013635858565154124,0.0019445217531878654,0.05071480403100731,0.020653477769905705
RAET1L,,,,,,,,,,,-0.01808101200270039,-0.024008512923336188,
NPTX2,0.003406311395286572,-0.009404592626289114,0.031042916701195612,-0.01741303708763847,0.0769136418985968,0.08763557580861596,-0.009981855349932388,0.07420656288280272,0.05946599702551453,0.09151355458771117,0.07465789906101306,0.0735376498992928,0.05472343685883743
FGF11,-0.03700567735022041,0.04757355609377353,0.010259970670895993,0.04877963442112553,-0.01737235372117227,0.026832097492163667,0.023720407876804933,0.018582735314081764,-0.003006296047263363,0.021487034058663364,0.003977022801117423,0.1140666068026954,0.05379420002180139
CD59,-0.016971031589176552,-0.0328872331453643,-0.02247149406706893,-0.042642406459244525,-0.031793415612718555,-0.09070447948228698,0.02600484695444799,-0.034675353323757395,-0.03851188389477889,0.09071371912342618,0.0017045132896738866,-0.03697545194264121,-0.04979754977587914
COL9A2,-0.04810779983147352,0.0391667995736631,-0.01929030166399359,-0.021766451398103417,0.005631090541047536,0.043405258135947325,-0.06099538845868388,-0.08836032045946357,-0.04591043545434327,-0.0247873659295701,0.013123050175541539,-0.044024702382360864,-0.041993462622947245
DLL3,-0.04264595581312213,-0.059807595788772296,-0.059100745899337684,-0.037593512556657466,-0.08708570280107349,-0.05925192190218927,-0.04236753031105483,-0.058856080379314814,-0.050174151823693135,-0.04488584019495253,0.07729008330285976,-0.06168146747347817,-0.04581162576097079
FGF5,,,,,-0.02025327961320465,,,,,,,,-0.06478617000275189
LIN7C,0.024993883048319527,-0.0031149087529961,-0.03668758332561125,-0.010051301998037398,-0.04472555556905789,0.010823253970420537,-0.01676488671569428,0.11250219589689359,0.04844247062193316,-0.04471024551568497,-0.004144488590050917,0.033455754749830584,0.05542430905706553
GDF7,-0.023432131598132507,-0.018707431524309585,-0.02501279247142053,-0.036103968569091295,-0.03722867812330754,,,,-0.008837558343996015,,-0.015499924069398685,-0.0017488581764818966,-0.030149350032757902
PSPN,-0.01168352967266166,-0.007561580701908839,-0.010649671935541607,-0.022919953975625233,0.01205313675473521,0.010023879011953306,-0.048983091562498,-0.03409373589422357,0.05822980038560523,0.053783392806850065,0.05950655890546744,0.03327771941693173,0.07989637562975908
ANGPT1,-0.005991260060215009,0.03840518952521487,-0.0006933486633814338,-0.059719255385678835,0.0834209436775995,-0.015432362629325002,-0.03101053436972289,0.006616806480818336,0.04952067849305879,0.04192974435017488,-0.013130786739106823,0.05866202537497624,0.05601911475506243
PNOC,0.13812789896250702,-0.035626938691876844,0.023870639255802125,-0.0496670841838509,-0.030641538446908145,-0.03509761646084551,,,,,-0.016482687434802922,0.011927538199662335,-0.0346878151120113
L1CAM,0.017797113728788495,-0.052146963296179794,0.009386452496394155,0.0067342839242022275,-0.1148629238307968,-0.07599759087947122,0.019667113256551183,-0.040357578065336824,0.05651450855565708,0.043590439053988676,-0.07716009565482379,0.07765171109546311,0.05111340640572263
APOA1,0.08015171462031861,-0.02608626965758504,-0.021831232035480277,-0.016503056331733195,0.030085738951690803,0.05012595578525007,-0.03852613265886093,0.024658333472804668,0.01390870685231262,-0.01341010770462493,0.051193986288464305,0.028936072670991894,0.04314691187349132
PSEN1,-0.056767421432890514,-0.09238290277151473,-0.013094224106520525,0.033214771950508,0.09530315913318753,-0.011807071193229195,0.055540516618334916,0.06545377605616773,-0.02329560078510913,0.03879370641805681,0.00887426239594789,0.037103732999467266,0.010092958033225666
CALM2,0.028420596570604233,-0.001077332900529559,-0.07267307981916363,-0.0809491139211242,-0.032945468236457345,-0.0742372176571077,0.08431634900898023,0.10810440662756896,0.015294374220046847,0.06396154120052773,0.027181701644316807,0.06318921203806921,0.026360083347840336
CLEC2B,0.029308035318756014,0.02658277513291546,-0.004965165405315765,0.015721165228478502,0.026218882434676242,-0.02892648316995939,0.0480908012521727,0.008824058621938802,0.021175187458213552,-0.010065897793567905,-0.024663730893516086,0.02107057875595746,-0.04258022614506941
NTNG1,0.05686072327970993,-0.007287483125591472,0.009834377534841626,-0.02289364985982685,0.014840312197473528,-0.03919746247639677,-0.027893077249212087,0.1259350571192532,0.01106478804403334,0.013190491593137545,0.06100401543963992,-0.06352472968015667,0.04001879025700579
LRIG1,0.0461603712804825,0.03276933500138803,0.027822044978093385,0.039065742032863233,0.05691490225631511,0.06780908804712579,0.02666546602305266,0.030951191543582942,0.013518424663426492,-0.0255745829831929,0.060679218837173345,-0.0715801674998071,0.003347012823740542
CPAMD8,-0.020618264847443134,,-0.016581182412136627,-0.014057799023990942,0.028783503107289596,-0.022369716501167883,0.07827571714850108,,0.0737070849108639,,-0.01741291291006763,,-0.035215985284251086
GHRL,0.024633215454609173,,0.019966390424037198,-0.0020504842773139023,0.07079268216255748,0.008761790570051572,-0.052179040657069145,-0.009166621706014136,-0.03247709151622211,,,-0.004551032024818549,0.04940883276433384
NPY,-0.0302477992240075,-0.054365742588122636,-0.04495974447301485,-0.0632105601746756,-0.010292970598995574,0.009430301684565195,-0.02805707910777883,0.0996553466695022,0.0643173205061412,-0.03587772886356138,-0.002958433731293781,0.052344549503145314,-0.02223422349164427
MMP2,-0.006716343567240867,-0.019835665004883995,-0.033372817723353036,-0.013092831942655928,0.043126273647075906,0.035786231090810326,-0.046935589584637935,0.07745098345648388,0.02675146881172826,0.06812904493084167,-0.041529833800704005,0.06825422505927599,-0.08916327926605426
LHB,,,-0.014440957665726544,,,,,,,,,,
PPY,,,-0.025137495544729445,-0.010273964041463541,,,,,,0.004168428430955303,-0.04239358657781969,0.09192755507698849,0.02497889694793735
ALKAL2,-0.014560299950440055,0.13743064121244655,-0.014231153074870797,-0.002127430812954535,0.017521454605323783,0.09116377338486144,-0.06190870680793664,-0.047870460672565736,-0.02600583538798506,0.027114721242491705,0.03505108840918758,0.06334569954669428,0.03968626631212434
CSF1,0.02510032517353117,0.01833098871842185,0.029592524738466366,-0.00919767535486772,0.09796585261561601,0.0941474637268605,-0.00036996630620185516,0.1734731239471164,0.028798555174941516,0.06188739274487361,-0.005452992064417752,0.11178345258984551,0.032799916966093946
SEMA4C,-0.03393082867358683,-0.009519042019216427,-0.00699261541469525,-0.02189722156101534,-0.006092838203629292,0.09485886065601665,-0.0730497532534481,0.029696638175084184,0.025625471513243108,0.04865080215963321,0.009744648316784264,-0.031144564015500437,-0.009204795623774752
BMP8A,,,,,,,,,,,,,-0.03016606671200005
ICAM2,0.10317138415616549,-0.05410731616789491,-0.014737656107994417,0.016223538325772016,0.023275866364666258,-0.03256954321704085,-0.05990074998740158,-0.06051801413516896,-0.005620241152974198,0.07903722707240093,0.05090838549023028,0.05321853831804332,-0.022320566405746145
SYTL3,0.05250544009939868,-0.0015374496295636774,0.0075904028636177515,0.024835125141047246,0.060554297335301994,0.008467443310916502,0.020401612132434077,-0.02247869606356971,0.015463983031264885,0.013944898060798282,0.050237276116383685,-0.003469344670470249,-0.03818209237411159
IL1A,-0.023958092381820187,-0.01598458418364978,0.01618956119692798,-0.006771523093424013,0.13803164952905364,0.04936175277171683,0.018847772044570704,-0.036960869936690705,0.04213765597674495,0.04008014483206819,0.06365828033027823,-0.044662902103823,0.027352786969386877
HLA-G,,-0.029587253376463212,0.003584288688283864,,,,,-0.04194810287713155,,0.017576079596240624,0.05473633932935801,0.017767154228418253,
PGF,-0.04995274717358032,-0.028803181584302888,0.036072669792648504,0.004204619747467867,-0.04595120652353246,0.05249438240733922,-0.0011236377226721502,-0.08110876784701937,0.08159927874833985,0.038014088695168195,0.022920132860639104,0.027684069450017484,-0.024154398992257214
LGALS8,-0.008244451845373606,-0.10798508113446971,0.04654496919555301,-0.059778450743443436,0.010058649366793737,0.04736425235961496,-0.013272259553056347,-0.045342364272270896,0.063715128602001,0.04995125299165966,0.0025507727650819546,-0.011160187071816874,0.008885441627432985
DKK3,-0.00884742275055292,0.05541370791706732,-0.026864224486670547,-0.01755092906889952,-0.11187200042170088,-0.04635589920629583,0.06192154761970622,-0.10954943406831776,-0.003689517668737033,0.047902623506074056,-0.042127935767130545,-0.02363449228283377,-0.019792596835682342
COL16A1,-0.007693297526559015,0.06429277169730123,-0.036947736951662334,-0.05669470617897795,0.006517863393278608,0.03750194937884435,0.0791425897393942,-0.04343336500092388,0.09232300573934088,0.05794170484048548,-0.01751208960249336,0.01658886731532754,-0.04703713462604198
TPH1,0.06928351894362947,-0.02491487545696236,-0.02775551242722039,-0.02376152294941973,,0.026107617546633665,,0.023497892302347688,,0.0038968364724449337,-0.028920245792695736,-0.0696321770374102,0.0143429084674054
TNC,0.028243423543813807,0.03878840723798963,0.03778937909184824,0.04902433571339687,0.07912635710272438,0.10000853729067968,-0.013459487921362234,0.000852878234633049,0.06093762882237283,0.01569765087284461,-0.04150286796671487,0.11194664847697097,0.09506601194793952
TNFSF9,0.0018720677004703465,-0.03511226146268389,-0.001619925161778133,-0.03229657683799938,0.007556121931373232,-0.03621765993420601,,,0.04951198611522007,-0.04283871842209603,-0.03893910963033487,-0.03415365311405654,-0.03859788606320781
C4A,,,-0.017120593288494163,0.14411874338743275,-0.024373352445555448,0.01850388131527488,,-0.04926122738921647,,-0.019405224052680324,,-0.015027897756376422,0.032240465998971894
CNTN2,-0.012518363877312573,-0.03887813325758388,0.028772486992794534,-0.012522558877127126,0.10341796938554305,0.009881823499243778,0.037414726987593946,0.06816285409019093,-0.09844953740957481,-0.029282628048421664,0.05162852186343517,-0.04325277889963202,0.13045217254504193
F7,,,,,,,,,,-0.024449461921290865,,-0.028000922805337777,
LUM,-0.008815929158319653,0.07591735072938786,-0.05937744585763604,-0.02424228376448791,-0.01923623849748791,0.025290747374559417,0.023707901586900754,-0.05318299956499012,0.06585910007874776,0.08211638812485489,0.05153931420411155,0.016262662560498405,-0.039893081862221236
IZUMO1,-0.01970139587098492,,,,,,,,,,,,
BTC,,,0.0009038130314773454,,0.07832319699346192,,,,,-0.017688326147554636,-0.02641342192193398,-0.027097033441962137,-0.015047626256209269
APOC1,-0.040183784424598676,-0.050347831445764046,0.02843230255542128,-0.05300760625275111,0.17501022719608922,-0.02024759811881229,-0.034367171902499896,-0.016226486216826326,-0.01751858329429432,-0.02842510663112105,0.023506533832644578,-0.05775288967397743,-0.08636375115532319
PKM,0.10487449176174933,-0.00841013750880643,0.021754573213003125,0.04035410056375817,-0.1308520566078428,0.08874138961396315,0.028792925260902824,0.021899798787400084,0.043345901242442746,0.014930330740908007,-0.0762567681068441,0.10267828649881437,0.11238797045033326
TNF,,0.01515873219512718,-0.006192120520539379,-0.027786131672242167,0.0655451400048194,-0.027683446544356134,-0.019400915426860038,0.09134551251698386,0.043645700461529366,-0.017168266326418095,-0.01808101693430048,,-0.037134581794362874
GNAS,-0.016415247514792515,0.058884734697520626,-0.019953963603260707,-0.05410726083272059,-0.11025986602900074,0.09601659167935106,-0.11341526627429484,-0.08413900603731285,-0.004984271714424605,0.026449425816230273,-0.05128270867004414,0.01848684009566288,0.03179201331213014
BMP8B,-0.0477568542915968,0.09259632444475098,0.030959047133735675,-0.03163280540963747,-0.0476794484899147,0.0422814557818956,-0.06711108993406224,0.052916751610542566,0.08872054653227279,0.040250751645618005,-0.02892645695387766,0.020645285848970588,0.031317991307717584
LIPH,,-0.02559511516584657,0.03165693180870326,-0.009819820252314067,,,,0.09209200165944771,,-0.017430122217310984,-0.02015877834886862,0.02802557273229638,0.01375380834933913
CCL28,,-0.01870741510314731,,-0.01512090772728221,-0.03027548800654853,-0.01692905089399785,,-0.03815075548117291,,,,,0.011344701445268291
PTPN11,0.042306631393461365,-0.00878615068149117,-0.06448829769104134,0.009692349269375075,0.061898768618388694,0.030705900331399145,-0.024851953303345636,0.02651955616829188,-0.0758280347560862,-0.012946619077294344,0.023371652289326184,-0.03636214035188066,0.0157691971071022
ADAM12,-0.015539633459704825,0.015769627213456126,0.004241652868634148,-0.01121450681933038,-0.04094490367378104,0.029173571692622188,-0.0689980984653584,-0.16897262748826547,0.00598030401796796,0.019574618755126606,-0.005897271409763438,0.045143863523826745,-0.012255226245795591
EPO,,-0.04028130262482069,-0.022112118181449095,-0.0102739644899241,,-0.021346943336349983,,,-0.038147518423349444,0.004805442059838556,-0.020936428091400894,0.02931200673909777,-0.024909494327181946
EDN3,0.0041682371069807185,-0.025818381061070438,0.05601161896683551,-0.015924138249125502,-0.02049698339810922,-0.0215672120225069,,,0.06530647556267566,-0.00019168706828244037,-0.011143457082877721,0.018660289843496273,-0.045260369832922254
CCL22,,,,-0.02068684999703709,,,,,,-0.021424182416295734,0.0019785407246536153,-0.023506515520717832,0.047922086213495106
CCL2,0.04710294772582782,0.04943721399975567,0.04321575273328017,-0.01741594908776805,0.0372087522832748,0.07005308543688077,0.02734639551032909,0.06496778072647104,0.02643234813929691,0.07211500089130157,0.05578165791887911,0.022616022724389097,0.04207945187181803
DSCAM,-0.052203402624047296,0.00833482970832476,0.05550878563455255,0.015117690190796554,-0.050117984050579344,-0.0270325806613214,-0.04157106733291028,0.0020577731385726496,-0.046894383830104545,-0.0013096655130656143,0.03504984303013636,-0.000734874055708486,0.054245543461215774
ANG,-0.007549534829893595,-0.015166808846987808,0.019729848158266373,0.07670623945412004,-0.019472796746605965,0.1344696069353104,0.017621654624033464,-0.06044841087937684,-0.03527116088812554,-0.0272580562459949,-0.0494902407676825,-0.008691595335694947,0.03778386579742548
FBLN2,0.008336375031636074,-0.05108454782971655,0.0023608836530656626,-0.028304493180808313,0.05764648417327344,0.016729391891012052,-0.08400800767795906,0.04001977709404202,-0.05263676229657633,0.024301530066247235,0.018685090595267274,0.05332429011895783,-0.039704227607523644
VTN,,4.42468909568825e-05,-0.0073986413299003614,-0.016878969869362766,,-0.01773802468824761,-0.03284537572401783,0.08672730321786631,,-0.0216377800596372,-0.014722074169190446,0.06465384534501098,0.04140956802080515
VEGFA,0.060801716881214524,0.008779515051047874,0.05159149011055319,0.06318775881490246,0.04423754402070238,0.08681951512324348,0.07789688645428734,0.005339746825306061,0.0771290902803524,-0.035445949227782894,-0.06545901034034936,0.0501489216259875,0.05080684125924805
F10,,,,-0.011265180007284116,0.00015173619419641714,,-0.03562837297272824,,,,0.007596580737276765,0.0021440689659960946,-0.011968786362688196
SERPINA1,0.011617742409345756,0.012875862911118191,0.011887428650266622,0.00028052235062464846,0.11618694702606394,0.021975819807404314,-0.057651141609082884,0.09817221451894934,0.01972319450341885,0.038837780946162824,-0.03387129844290634,0.04004054171962937,-0.014112372831288356
VWF,-0.045449519261113486,-0.027248972329682413,-0.01566984086359331,-0.007603414194696883,-0.012319471535865547,-0.05952111459627331,0.025019184126749517,-0.08190033916569396,0.028664237053496407,0.0330618479130341,0.0864904793919969,-0.010200663953752439,-0.07769625985513282
GDNF,,,0.0145818319410423,,,-0.005365254481883173,,,0.22856984901822724,0.005093621207151771,0.01826735708598217,-0.0069330629499545545,
VASP,0.0032191152706920576,0.07219316777121557,0.043911461274176666,-0.04661865685429634,0.07501161280546072,0.04872652056088047,-0.07897908777338973,-0.14950918633136437,0.0842603622476901,-0.033800051828737195,-0.04899123265490327,0.041162713851665644,0.01574026944552646
ADAM15,0.07287017780941941,-0.03133591986368008,0.07053891607490329,0.005649258300963514,0.055617712454222326,-0.006070428238536322,-0.0006429757192173407,0.05187569914194234,-0.049093924690061755,0.06756832981668535,0.0017967115076627967,0.0252493657385546,0.028969831653579598
WNT2,,-0.02175264125223811,,,0.06325707171588439,0.01300077716117452,,0.0010347080268181073,,-0.023480237337716748,-0.002498103572452192,-0.007954338351557228,0.012643834730065244
CALCB,,0.1253107160558815,,,0.06892591004472215,,,,,-0.020549502322503608,0.0554260552981605,-0.024051876884329918,
OLFM2,0.0038025890320345463,0.02814231808661858,-0.024225439643313217,-0.029991195709509217,-0.08804791129710131,-0.016285663958119558,0.0031997465190815788,-0.019046641674361094,0.0779335708393181,-0.012791197347488275,0.02179951450860168,-0.0234765382170398,-0.00022741951199521855
MFAP2,-0.06768080641295113,-0.02918899548254299,-0.021161591976875425,-0.006337063166493135,-0.02668628756001586,-0.028299284458358304,-0.08192819493583929,-0.11845263894104915,0.04425985930897284,0.030665612880884353,0.06603047213567602,0.027064111817603164,0.010704470455012128
