,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CKLF,0.004848649291153365,0.10716565777502668,-0.03725700719690897,0.025845299697530688,0.0034783402704862483,0.004424843426005803,-0.05951595375675155,-0.12192385481209908,-0.07880742726457476,0.037595117513968074,-0.04172395991347895,-0.006698215961756672,0.016327456474481316,0.00934346389684747,-0.0009943839350433662,-0.02856105291296876,0.005171383569430167,0.016261881272728422,-0.02721064475949521,0.05877797501435498,0.005316404579125497,0.032305661599359096
APELA,,,,,,,,,,,,0.06233615174314973,,,,,,,,,,
CD24,0.03281343410788978,-0.1378953086246418,0.01037381938939124,-0.03064150894203898,0.02026332704317614,0.008745748617087568,-0.051556646779866266,-0.03979940928339283,0.025308210257821113,0.019496704053044135,0.043557681045991545,0.02883336753521223,0.009607517436428056,0.042883757613118405,-0.09585467343487764,-0.011220855673204369,0.052869011752061615,0.031689820242327436,0.037725108555155464,-0.010295349192571777,0.06374180435757039,-0.012911108617026764
HSP90AA1,0.011739219508015916,0.028777808420529714,0.06042875455550957,-0.04359634382045985,-0.023247346900639676,0.051826949531183136,0.057924803925357794,0.15295080021277527,0.004522047229523506,-0.018578470471081077,0.05604875846954864,-0.016037741616243145,-0.09439390027059802,-0.06403726970126447,0.06470982245771305,0.007647164964538777,0.006854857941034778,-0.07871547417302431,-0.02530693728395742,-0.05466979189145575,-0.05863455415984427,0.026307982131417783
BMP4,-0.02665701133020444,0.06920402578107532,-0.010677172689342006,-0.014997107870128153,-0.008060857632277851,-0.008365677576122164,-0.06561032186507151,0.0018431526081759387,0.013093532627765817,0.013223944113956174,-0.03442335655334558,-0.049764393185490266,0.02111690213124456,-0.022901891764641788,0.0319855689152707,0.03459147820224838,-0.03964789348275523,0.022034599351588753,-0.006053702426248126,0.015943834303584765,0.051673037148044706,-0.055364924278528196
SCGB3A1,,,-0.001872964892499516,,,-0.027265854193249332,-0.030500964901771777,,,-0.015828444827818113,-0.009405847858287119,0.0016541389816045512,-0.009113262292034388,-0.017429854885857035,0.1102482113390371,-0.03906647364525262,-0.045658629994056885,0.029517214873763048,,0.04307302368307815,0.015708441069207265,0.05825210838321741
IGFBP4,-0.03096952787514731,-0.02158571924475137,-0.05593788247659037,-0.028243338024531984,-0.03916361364079965,-0.033086554496208107,-0.08810190464051079,-0.0652777547834105,-0.008362653686789834,0.05540552002231919,0.05744817082254267,3.07847359567012e-05,0.041055520607715626,-0.026254404025088177,0.07403503556627232,-0.017170803194155648,-0.011984757808473944,-0.04353054503194055,0.0423657400162865,-0.004870769500638075,0.045970751706485374,-0.02399145211507125
RSPO4,,0.0756396407077029,,-0.022870940569900994,0.0071627653125413615,0.03122628048162024,,,-0.0162408411779864,-0.015828442512549994,,,0.0367571146200401,,,-0.035720578880291724,,,,-0.02167968176593784,0.023063339599542917,-0.04948536781751639
LEFTY2,-0.025645989186225685,0.10807531075490749,-0.0315020832854892,0.14670427654290957,-0.024232583158711823,-0.04063488994423788,-0.02277842164428489,-0.07939386930998438,0.025292116745586637,-0.017356080801116402,-0.022955715012481902,-0.02049208248375252,0.0033374679254188216,0.044775419893250734,0.07468083619675889,,-0.029921285959636973,-0.0053544621126089915,0.041426763106406576,0.04114114007998174,0.06320529883688436,0.04235788963009769
PF4,,,-0.016723901224768377,-0.012869012779649002,0.012375376626590502,,,,,,,,,,,,,0.05315992795108182,,,0.08297286416600304,0.01361077457288529
ANGPTL2,0.020662815561294418,0.12634299472062352,-0.04938228830148709,0.0008611554427851275,-0.051941691301385,-0.07703728655138761,-0.09811748897291894,-0.09218212834358577,0.03712849096669979,0.0387713750202583,-0.033740739570950924,-0.017019376685012983,0.03346283711360601,0.036323153748107545,-0.006737771195451999,0.008683492059093082,-0.01970870526920182,0.049212802566655715,-0.028285076641582686,-0.028880510894697214,0.1140139646039551,-0.03126269772670415
LRIG2,0.02065601040652987,-0.014362020630093533,-0.056901430199327876,-0.014558635918126889,-0.01095268496867049,-0.026609299373758975,-0.014908864933166932,-0.05456969144922129,0.024227282727133523,0.039242704501410326,-0.03335613426865287,0.00440196929096938,0.11405880457316092,-0.03931909533119777,-0.03313722795500802,-0.07643984987100773,-0.0012346835746869526,0.018522463799339462,-0.049768795777180595,0.010640026338609639,0.05777991690863995,0.06325633578932616
ICOSLG,-0.0027810351843866083,0.014585633910030957,-0.010972988510462784,0.031908023322199955,0.02239872292497434,0.044312356938190245,-0.0688307891299395,-0.03665246003429233,0.06241654768448706,-0.020446205716556316,0.03610486412209748,-0.014466691577309745,0.027141760152531776,-0.03846122814636968,-0.023423971682694684,-0.09419576178770646,0.0801859076929307,0.09054394438075983,0.03400967910127048,-0.02124066731574191,0.021996319335290948,0.06173705976841166
WIF1,,0.08783304990203362,0.01284139413892862,,,0.05221850735165895,0.14205383791010714,0.16513954709756304,0.007075917601360511,0.02867102223207738,-0.0525850319462888,,-0.056959168508954924,,,,,,,0.006254649666600555,,0.021268157160433867
NPPC,0.02143216080894033,0.03576973359305382,-0.014516764155320432,,-0.028905206957696484,0.05738773557030716,0.010821630733734261,-0.0290256767532175,0.003836865192878751,-0.02199766153638976,-0.005737697233111539,,0.007588019457241017,-0.026639990500294544,0.029071581023021067,0.00426973688135376,0.11583430493201183,0.05738734629307485,0.011572661642103561,-0.04632660378303236,,0.062388848935344965
LYZ,0.10538980060092325,-0.014358882538709134,-0.03587084964360971,0.0036561984926514464,-0.013827490435853523,-0.08045471888386899,-0.011263240250712124,-0.03648658768120736,0.011566066146682756,0.0033997808586812947,0.032127256485538665,0.008943023057471008,0.04154773539060902,0.034913688181308244,-0.058626129211976,0.0042529211887455,0.02273469798112113,0.11521329541898141,-0.009013018269529613,0.007115033938515768,0.026513133387798662,-0.01487669677305388
EREG,,,,,,-0.02718758133180989,,,,,-0.023614722207275354,-0.0075743688542875,,,,,0.008861601735273873,0.004555258195413738,,-0.021244555160825816,-0.015605829498101955,-0.031131710592723592
SPTAN1,0.03301343117547877,0.038537913706720356,-0.012145649569831996,-0.048134513550316366,-0.05473785608983395,0.062383276080617334,0.08018495807871569,0.0807672358089058,-0.022686399057789738,-0.007833100674522786,-0.027641033340931976,0.007462901166925937,-0.0014910214928642689,-0.044023989754834784,-0.032068615764846035,-0.021449314104552645,-0.05229126694195924,0.02887884856600632,0.02939423973699097,0.007892815788185983,-0.011516819158379283,0.06687133656057581
PTH2,,,,,,,,,,,,,,,,,,,,0.03511030411593211,,
LIPC,0.011740282580130854,-0.045214467617055665,0.12397019074003736,-0.019368552012270206,0.022118974753532715,0.0529632459672152,0.042416067633365404,-0.05273147728244136,0.003022162607196272,,-0.04229353706742668,-0.017280976483701943,-0.010272193838703399,-0.028248982946354546,0.040640617866684894,0.07357847231632467,,,-0.05154971543634811,,0.16239967182200762,0.0029616870408837905
COL8A1,0.014249691238853012,-0.061874427878622684,-0.06163417546854404,0.009001347824869377,-0.06350973546902655,-0.04275589693905503,-0.06963253394213656,-0.046670232871423994,0.008654018347072955,0.006245054225193381,0.027963541347486534,-0.03413106835173499,0.07209705994927186,0.03371189928486021,-0.0599510604752255,-0.09075623020967911,0.01965244570119509,0.061582162283062784,-0.05199110797477828,0.04710516626745607,0.052067946156560976,-0.10252592843752066
GSTM2,0.04565683414857771,0.017411367264129635,-0.02249228746755095,-0.016304767957981397,0.02827399412009131,0.033566508914527775,-0.02020549588584636,0.034973211043001565,0.006040219452350888,-0.014901291051550195,-0.037559506606111445,0.020336880717290902,0.02370794267356282,0.029222218922440958,0.014092460048467342,0.027510351766111038,0.042568680178634126,-0.010328625329114828,0.07953332519079997,-0.027297447454019155,0.014696278092861597,0.03107362561289757
IL4,,,,,,,,,,,,,,,-0.04866533485465023,,,,,,,
SPX,-0.03134598363751092,0.07713569166923095,0.006783270132773331,-0.017152819668020583,0.05327579823144968,0.0675493745510117,0.005967506927717179,0.004561136325658128,-0.0012263035131800178,-0.013558224275605968,-0.008896984590305178,,-0.04502742209482711,-0.03531641768651841,,,-0.03553833122370525,-0.013598891911563887,0.04003018832417985,0.019962135232285513,0.0032361389929705738,0.1296554047391707
MFGE8,-0.011841007863991797,-0.07046723020277182,-0.007356779174205658,0.009533767547675948,0.054450914025908535,0.05195417463083949,-0.038539309594487765,-0.01083502312199708,-0.011559023049536129,-0.07138109937209774,0.06334722036311215,-0.02696362313124663,0.028853350877509322,-0.0094862500627652,0.07313168757653084,-0.03376625217133439,0.009538724165211825,0.025350761723365648,-0.023960391478133343,0.006846041776591229,0.002873815298749362,-0.08377084555375543
TGFA,0.06094444895313348,-0.07615028829141149,0.044543424137811476,0.07091615806525826,-0.01794969231689111,-0.037257285792310836,-0.03885553225796071,-0.04372894391113906,0.01621203533164144,0.07181396430805212,0.027916928911471982,-0.00889068279581312,0.08866516479901573,0.005705190711261445,-0.001423949160608624,0.028370201398642058,0.011076143517231902,-0.0052026753563736575,-0.0023172611173948076,-0.01788787013886892,0.08186231932599454,-0.0040261348800354905
SLIT2,0.009776470852798591,0.19630175656606455,-0.019702852420823185,-0.013746778528678618,-0.03483910787646506,0.04751237942282753,0.047865988034762476,0.03147028239474928,0.047197349944546683,0.09383203005076372,-0.0061292503624994265,0.05719063459187831,0.008586192193687269,0.029681089378248166,0.029698889296957055,-0.029746535457883652,0.05533401544667283,0.08240993039101295,-0.06243985184407203,0.07633154724316038,0.08605393159983986,-0.0739184491362059
PLTP,0.00566711339567759,-0.08136368901285529,-0.0023308495583870734,-0.0004942895644458739,-0.021749366002834912,-0.017418377077803658,-0.03392120119985166,-0.11821561690719834,0.029864988690180866,0.028387768971360524,0.013522872260166081,-0.01325859868363061,0.02782580221177672,0.06409703160706898,-0.09118052715682909,-0.030143884960104214,0.004234666991751338,0.017346784889767503,-0.03331884443546299,-0.017906069787210693,-0.006972697255004132,-0.01747618378289394
