,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,0.02889650595592003,-0.01961061296168065,0.015313582261779857,-0.015318416514591737,,-0.023608761957955134,0.048504113714293015,0.019016893351993108,0.0024411622166327063,-0.0056940099222837935,-0.08834357618744745,0.0427563863829908,,0.01486451338231149,0.03571951389978449,,,
TNFSF13,-0.02222963120014205,,-0.021245067031761773,,0.023679765602969992,,,,,,,,-0.04736919561487725,-0.00042255934044523974,0.034563404713284625,-0.016857326961284037,0.04932825606917975,0.05618153967009585
WNT5A,0.07042517407673547,0.017032455788376658,-0.04005492559272179,-0.015375494278833297,-0.04471394128016043,0.006078768832417344,-0.038198105336546266,-0.022346921789243385,0.019353548582744323,0.022579067471144687,0.0045306329288785675,0.04898593524529893,0.050070537089386746,0.02231272150792945,0.05825539157346529,-0.0027062577628011652,0.05615465669213494,0.05097802759570545
CXCL8,0.026052804615559467,0.0867606892288383,-0.022707811312382288,0.011047018429929716,-0.025062197060300016,0.02586209587624752,-0.015561532399701391,-0.0148318316706286,-0.04918294907809495,-0.03573021193413013,-0.04848293279672202,0.05483482573210882,-0.07976244876493309,-0.11054251209871821,-0.028566388417206188,-0.07824014603749388,0.021707177599338587,0.05172228366587315
GRN,0.005553373391637188,0.06431238667404543,0.005931330560932478,-0.0071060575605366135,-0.01833790547510757,0.04598497641806578,-0.043438049323190155,-0.02613679819428177,-0.162509616348952,0.0590484374427993,0.007070544775594971,0.12199657061662458,0.08960424471076146,0.026204283599753676,0.06487746345715266,0.042255225965967085,0.06062904188112366,-0.002798776576490818
MIA,-0.04715510276328922,-0.017440307742584236,0.0013399702569295935,0.0020341470696678475,-0.03185894703349101,0.07495703858998201,-0.01564283867325501,-0.018113506625024037,,0.005471405267799429,-0.01511982876095698,0.05054963718019581,0.07422816505372307,0.09632550682132265,0.06297686401890613,-0.03321513281441999,0.019711726659708797,0.03292888443221488
COL4A4,0.023151821640743933,-0.029329403087804726,-0.02357732562196136,0.0016560234495292493,0.07087493335234228,0.10998666529653044,-0.022525021915832492,-0.02121731669563598,,0.020306283533911562,,-0.03445168293358931,0.0698216638398574,-0.0036415414058073967,-0.0444221646252239,0.020343974494043356,-0.048763852518735475,0.1149828852056923
TAC1,0.027470712733988437,-0.0033896209004539634,-0.02336677812323988,0.04528036690065817,0.011751425019530592,-0.06259746135789157,0.004280038765269497,-0.004707147376086606,0.15174038423358038,-0.006065666607375663,,,,,,-0.003857223357998989,0.05273806588795516,0.04770771803139541
RARRES2,-0.04156205366815475,0.009592223621985106,-0.013832354782249272,-0.03425406944675702,-0.012926599779674369,0.0675809141279208,-0.035209730571552564,-0.02005833025891774,-0.053409098809396136,0.02944535859844483,-0.0037222570168333725,-0.050778375758133105,-0.007422138971014215,-0.013558236641392562,-0.07158961767426501,-0.06882435884654796,-0.03221376458532279,0.018197901966940683
FGF7,,-0.022134202885147215,-0.005997703901029822,0.09627603248208193,0.022585454123424428,-0.044691618760347336,-0.016237875528340766,-0.036844831523728874,-0.027091561697810865,0.009188468613276763,-0.02470640809217482,0.014740400885907879,0.03157002731760632,-0.03453688159822359,0.010494451074852206,-0.055038518872096154,0.0008834256133455691,0.013225269497902424
EFNA2,,,,,,,,,,,,,,-0.036459097896667576,,,,
HBEGF,0.0837739985082868,-0.0102171970685219,0.03021345742482209,-0.01862194333034304,-0.007386299072505276,0.04074458516179478,0.03861291205919168,-0.017762643470912533,-0.0642295686505247,-0.037567378129275526,0.07527636598580252,0.07244591201966867,0.008594128268734947,-0.034056151439767125,0.008418227064995811,0.013737566288326114,-0.01034066942190616,0.058103532116125886
CSF3,,,0.09197536041258018,-0.0042501789276759685,,-0.021832252364867584,,,,,,,-0.04842066804671868,0.022377181604018328,,0.010438349768404912,-0.01748257060534102,0.09339323287706444
PI3,0.014479566438408168,,-0.004787645205563297,-0.016821174536418973,,-0.0245834043173821,,,,,-0.01876472029311331,,-0.0701935206412373,-0.11504198152650374,0.06048486506462963,-0.07187117724093783,-0.03798381791070627,0.041459267548860985
PCSK1N,-0.025899114518397024,-0.01171261446497769,0.030087147887497924,-0.01170046494415781,0.03834871645358004,0.04912046793162033,-0.01890706878824215,-0.0023621139619810455,0.1376698785967592,0.022644250804603375,0.04219829481741935,0.026342948907166097,0.014321139134491435,0.005225714828502531,0.11080746893449335,0.07246078510900114,0.009713294507347864,0.00319900567014201
NTS,,,,0.014718368359165752,-0.020464923978970026,-0.026834464387855802,-0.025732219172783184,0.00030377762319747017,-0.019432624290503745,,,,0.013214298157997928,0.02519135105723453,,0.03583159051714003,-0.025889303121897526,
SFRP1,0.05982706240946926,-0.05047151868453238,-0.015851449670354636,0.0651970435750134,-0.03209030513352582,0.03679103549616668,-0.01851441389019623,-0.021713221769046796,-0.03558748457442353,-0.011831405490133859,0.0860049638065842,-0.04961533470156681,0.11300052619228784,0.025022455064883774,0.006391638100366411,0.042726649197423014,-0.025287701306389344,-0.005248510325505309
CXCL13,,-0.03310770469576821,,0.06503962162729052,,,,,,,,,0.028979007523153525,-0.0007116062633716048,,0.02922680572287446,,0.016876615705222184
MICA,0.044089506781111266,0.01176780696647971,-0.019095973442639174,-0.0018004327293260826,-0.006047590395801677,0.012869739529708383,-0.03924954953544709,0.0020517811012840757,-0.02810218216890571,0.01825538012526273,-0.044285443702110565,-0.07360363618587266,0.04268786679015327,0.02175938448082597,0.07134915823000369,0.03127579395989187,0.04804040578502786,0.02680934131710469
TG,0.01941670228524443,-0.01861795302287757,0.0732963168777148,0.06274546078124257,-0.023621917097361587,0.10702323886146058,-0.021736048534692652,-0.015713764143713033,,-0.01807625605343892,-0.07364210103331548,-0.0411385039746594,-0.0073258621593736235,-0.038903914122329825,,-0.03929586511985714,0.015804152437552364,0.012865877585385328
ADA,0.08460310450422837,-0.029569375764467592,-0.03412602808560571,0.025429663671302578,-0.013680848981257645,0.058278009884714876,-0.032742129631092555,-0.0255204166711435,-0.05490473706178568,-0.028139128688182736,-0.06362843018430116,-0.05073048509895196,0.02699915680611577,0.08677719234007103,0.02391910684704343,-0.019850658701330643,0.054997869602850524,0.13402299312328483
LAMC3,0.05641510590382522,0.020922637058021706,-0.013733595926052864,0.033147500201440305,0.014672200449798958,0.10509190022470051,0.015675498528552583,-0.04157251629584542,-0.06864289854940019,0.06397303316519977,0.01534614611036234,0.03893285388309962,0.05042033227485524,0.01746167853651929,0.03923710204188725,-0.006064001470733581,0.10634731349017841,0.05114223651181348
CCL7,-0.01873750010590776,,-0.020967962388343347,0.11917029513207793,,,,,,,,,-0.01629688376921984,,,,-0.018320039326830635,-0.03517789483526053
NGF,0.009448190133570357,,0.05764758475841936,-0.02450876553167342,-0.02254164471118211,,,,-0.019432637085597504,,,-0.024831003360461155,0.016225507424443383,0.08410731478929867,,-0.029488436581260165,-0.05484964558730923,0.1078075987999167
TNFSF15,,,-0.023348851649323866,-0.017000446145236287,-0.027370498553068185,,,,,,,-0.03066441734250253,0.025648402909534972,,,0.02162796640736981,0.022837356362319643,0.12466677593313685
HMGB1,-0.054463662569715236,-0.009415406933015385,0.04917835196624727,0.001564801228034927,-0.0120658243088385,0.06704913456559457,-0.011020841893365232,0.020797523837917865,-0.027790131040855925,-0.0025609402542561264,-0.05906992644396685,-0.003474256746274636,-0.012061910494718477,-0.061054393479419385,-0.035887016396318784,0.0021331994134415944,-0.056301327552167366,0.05621262181568039
ITGB3BP,0.022642669007801756,-0.0007500054468445346,0.00608370443492819,0.06019449001966305,0.005457743410076777,0.07052256825910876,-0.025093181057874992,0.03565777418106317,-0.0011185270674000706,0.04577916276103517,-0.004550183607049855,-0.017009726107772665,0.011945890755179264,-0.019352780583513092,0.06475862504092257,0.04429378887790342,-0.016484774986351636,0.04262972841763229
AANAT,0.012053556978598601,,-0.007356480692801724,-0.015318418701382024,,-0.01969328245578982,-0.019547355473112128,-0.018113507632543522,-0.018269536744486687,0.05004840444508662,0.001560278771251022,,-0.046442112914554676,0.024206703968052704,-0.03567132488057172,,-0.019383365593331384,0.04531882814892755
RELN,-0.04707759006648311,-0.02688854621854207,-0.02853220278168863,0.026855331082946934,0.021441114777315206,-0.05778626969050042,-0.016759073439918067,-0.049746458450926866,-0.004904542346290615,0.06516040924191606,,0.009553514714122888,,,0.04688586750596941,-0.012679234682188041,,0.06437545679849305
IL15,0.05167019304405841,-0.023718987313069147,-0.03909294369007871,0.05287629637288541,0.15156290709610704,0.020304983319856182,-0.020720506427618073,-0.016211931703128398,-0.037438361577865314,-0.024707862412702924,0.17035490304870318,0.044397842384501555,0.07195232875123572,-0.010829516871542825,-0.04442215899576357,-0.0013076572787331805,0.020981287027659088,0.10438224857118858
UTS2,,,,,,-0.026261944595548353,,,,,-0.02775454004435608,,0.06490824413179332,,,,,
BSG,0.015184949083939326,0.001290363271679721,0.04486537763278241,-0.027908913839899612,-0.07551641895857254,0.0015972936325548246,-0.015564466619437806,0.003482341348449716,0.11854460310642617,-0.024934114481724303,-0.005758209206786136,0.07282283530621605,0.033424873571056585,-0.0020229330415551384,0.10672573724045416,-0.018387009024988372,0.07233469626750677,0.03150394432754799
ADAMTS3,0.026536828539713064,-0.03271309329268267,-0.010641723259569047,0.06959521821791718,0.01615197024137411,0.0709469023022882,-0.02347456273001538,-0.04488237640025377,-0.02933658314200792,-0.04105649305651526,0.07455005088143143,,0.07180201238334662,0.0656603118804134,-0.00864415931673632,0.05629706495528748,0.08804810619313218,0.0575813460202378
CD34,-0.008334957791012,-0.039218223937322334,0.001980270438092576,-0.030101399852237015,-0.007859355932129289,0.044408540030635296,0.026740197303226042,0.07158547793277734,0.030525649168675846,-0.026243109265646613,0.03350007109189784,0.07721464415822052,0.08807983355990234,0.04295519553952176,0.11106757241357662,-0.0271418192811206,0.04387617763042684,0.007170625989017334
CCL23,,,,,,0.04652690010079536,,,,,,,,,,,,
PLAT,0.020300426018010367,0.001474694886779372,-0.011052060534684148,0.0010399307838319985,0.03941340136918163,0.07708767226524547,0.057881200043825756,0.011231632783447347,0.007490586740384672,0.0242152146058969,0.1122981435587366,0.10113338819824354,0.10333943004362087,0.13936400696581502,0.14493488362204263,0.014637113863981142,0.07646513969002566,-0.011964474195646283
NTF3,,,,,,,,0.08030768499880259,,,,,0.07969387605951134,0.06990761218277551,,0.009441091202051055,,
LTA,,-0.013691701173758005,-0.02687408346750451,,,,-0.004351179928403943,,,-0.010514823375958313,,,,,,,-0.026087088945321447,
CKLF,-0.01691602031840061,-0.06272578936467788,0.026990088123959567,0.02966976932689833,0.010921441945907785,0.10039656768723125,0.03816293893353506,-0.01517928112793126,-0.12501871156399902,-0.004725258531899778,0.0054334481504593754,0.11377908272445979,0.07098922543616368,0.0773593575238929,0.07230797105858203,-0.04798450330962277,0.09507069107465335,-0.01853380460085811
CD24,-0.08175020449047218,-0.01774717559733944,0.025929098244176225,-0.02656323615750414,0.02311139835974376,-0.025370138987598084,-0.026732170442472666,0.008074058322797574,0.04534673597302449,-0.018757829142679535,0.07555720821403226,-0.18200376174722915,0.045176688735075674,-0.013603370512670236,0.02805810635078224,0.02667333227736373,-0.052333577130682075,0.037069940005363955
HSP90AA1,-0.05858187134579402,-0.016609447015418423,0.041055601508648336,0.05949893652187016,-0.03614370466501585,-0.09241662756978793,0.04596327596865113,-0.008659309708332267,0.1354232639165428,-0.027442699505341454,-0.0910026445723861,-0.08841151325064321,-0.12203943872223627,-0.1623224586123176,-0.004472658053057295,-0.010481692688568205,-0.09124227616052683,0.05359021227987237
BMP4,0.015745840159129824,-0.01451400585178424,0.07061498036745821,0.018743722378949928,0.00999616174024148,0.003299856625014202,0.03145818159312035,-0.04039318668432816,0.12587244679334578,0.043470542872772765,0.06973296627407795,0.05430575099867043,0.031850081301162105,-0.008427785017914231,0.010827371768532322,0.06802666451479407,0.051557539221566924,0.008989766213685066
SCGB3A1,-0.01873749823218278,,,0.11971942586319112,0.021082820845478127,,,0.021856235048482858,-0.03215949736360868,-0.01724082177198399,0.1326597919575078,0.09815156806441923,0.024496816969271806,-0.013419022215143933,,0.035137618286002016,0.09729572602319986,0.09065765210207914
IGFBP4,0.038126255348869306,0.008411765005118086,-0.016773732388641133,0.033390473304130676,0.05139422862382822,0.08425121061275544,-0.0006514603246633279,-0.052013915592171146,-0.09973146710993029,0.04888486597924851,-0.02314571453675353,0.10466243303463785,0.04574377635213714,-0.05178815400575323,0.12106034966043434,-0.011289823452926721,0.08237648531570471,0.05993623381899295
RSPO4,,0.06692077685678532,-0.033474719216339106,-0.021054632233693797,,,-0.021895947477105056,0.002995084435345315,,0.061348803136804256,,-0.04316608091484614,,,,-0.02284495471614296,-0.00803129409751565,0.06638347153198824
LEFTY2,0.09896513474165632,0.07997650295239889,-0.012307936482526927,0.10401728079319889,-0.009322643898511047,0.07058324444638076,0.050718745021074964,0.00011493691421254457,-0.019432637085597504,0.08234636369151366,-0.0598502015636541,,-0.006546115782975991,-0.022800731104074004,0.12502894215274007,-0.035156542518709956,0.00037287620738422206,-0.0025046747300697444
PF4,-0.0194371466074637,-0.012454463114354842,-0.0017087708958382051,,,,,,,,,,,-0.033417287403233395,,,-0.009929061441367489,-0.02791024804842713
ANGPTL2,0.03385575660217689,-0.05388640443362057,-0.006740395616146938,-0.018505714054305893,-0.045527062489096284,0.0723628831761204,-0.005748424075278216,0.044497382703556465,-0.04317183291571385,0.012849514230445494,-0.026327382535316104,0.01013682874827225,0.09349067398274002,0.08144702315184181,-0.031310805702447674,0.0076443903256968,0.06376984055606673,0.1168074842230004
LRIG2,0.003302941065564319,0.01161134369290639,0.028398475539889043,-0.0035664709080412923,0.04438468321757103,0.042320041575985554,0.023812385683155586,-0.0791256225706088,-0.024875569821209427,-0.0013371971590405627,-0.005523724286234183,-0.019126005331708166,0.03308793285630417,0.08443097340926875,-0.013342243683221476,0.004164477822489752,0.06081927744014533,-0.036941645367550534
ICOSLG,0.043048543624393684,0.005871416872461292,-0.0014805515414200502,0.02067667787823759,-0.01921883144562231,0.020815367027422232,0.029985452799249038,-0.019130183883032035,-0.07285993931455499,0.009368024955741336,0.06399144286409496,0.12693073221762013,0.020143384830390524,0.08551806870150296,0.015388295309600317,0.07121267247567488,0.04426252731642432,0.053760738133273304
WIF1,-0.014423242496629766,,,0.05563016011082699,0.01797959039470499,-0.051518445327902944,-0.016896584047620396,-0.028751761407134768,0.25342683553543105,0.05735741807420648,,,,,,-0.03854728740837144,,-0.030283622855308386
NPPC,-0.02809632217386496,,0.06340499687193926,0.025561131330169174,0.04281995329049138,0.006862150986374373,-0.0240353847854157,0.03320161258418678,0.09294987573793267,0.04134325371259422,-0.09952190990082836,-0.07522503626082445,0.019622981121842218,0.04007200614158949,-0.03384168417705756,-0.007143784256013987,,-0.018792880690814955
LYZ,0.050080889520151516,-0.027934477718979705,-0.0012084346672290604,0.022454098923775503,-0.0128104044046073,-0.0024504648890539913,0.017721421045094922,0.01372182976610665,-0.1322203303960822,0.02967939688238558,0.026718636909996197,0.042914796102826135,0.05107677538325747,0.05720328700156977,0.07362007107500886,-0.026642223373450933,0.06642695109419047,-0.0030707550805969576
EREG,,,,-0.029628863174735218,,,,,0.0351562257192596,,,,-0.02230310539855959,0.03495771107546166,,-0.020719167079744694,0.0030045127299419203,-0.03213296343438865
SPTAN1,-0.04328045636423359,-0.021594437196009626,0.000356133744912791,0.011871918478831907,0.04034945083256854,-0.0370661834151687,0.05218183244903546,-0.03540093303295478,0.18526048696102193,-0.005877552115699932,0.11860156596026056,-0.07025297049068194,-0.0035726171003010922,0.06597909980436018,0.034473886253728235,0.013348655145976603,0.037564546563117286,-0.032546999875625315
PTH2,,,,,,,,,,,,,,,,0.059448264012772374,,
LIPC,-0.023796176400289745,-0.018744632610572468,-0.005119088006323933,-0.020384349396430287,-0.030201874058053704,0.008736665273277428,-0.0005904731584194697,,-0.02003065406477019,0.013993532218229075,-0.04429206610022589,0.024473319075312347,,,-0.028734330102545235,,0.020280997231652564,-0.019638710745089334
COL8A1,0.13859553748117057,0.059463005012885914,0.005867961356482975,0.015506425318793047,0.0029178080426722885,-0.019813910210051126,-0.001960245806690506,0.0024921224618381405,-0.08240909396007721,0.017450779963075425,0.011444190049224706,0.0725848084454263,0.04673246005691984,0.09138702984633743,0.03612566761962833,-0.04285358331379392,0.008012678322741934,-0.003032574405159842
GSTM2,-0.01960849081295577,-0.027290945427429457,0.02168313991502885,0.013725750292748317,-0.016469357989045835,-0.004419187127819018,0.0286922539281844,-0.010682487698449577,-0.03179514384952949,0.010711551113137997,0.08816090632790359,0.03491516090625151,0.13318945086925976,0.02422135463600352,0.08877535458425842,0.013257827047020478,-0.05747147775391059,0.06300979531255914
IL4,,,,,,,,,,,0.16503281862357083,,,,,,,
SPX,-0.028807523358152214,0.005041936345853637,0.018909589931318756,0.0367454216445071,0.00041726161352512257,0.006397057849996562,0.0036703563778078354,0.03133114711107904,-0.0009694218465428128,-0.026680378433786987,,,0.017314767186047304,-0.03161913978497906,-0.09077118359562891,0.0029385474069989403,-0.03592112918148692,-0.010204400108338849
MFGE8,0.054527178029002206,0.019092881660085072,0.000967976653842683,0.026507632337493568,0.012103994438420437,0.04170192248205821,0.0012266002271147005,0.028585821187606077,0.072966611809483,0.10112684718873731,0.022776566115152292,0.04161789491405821,-0.020184686177139245,0.027324163394581987,0.06841157881749109,0.006787429449652387,0.10421084329669668,0.07513235123003788
TGFA,0.000999118807380184,0.03431653403521482,-0.013829777838356622,-0.027428843682710462,-0.05337967579701015,0.012248014802329977,0.020029040432930596,-0.009784509688360733,-0.014795564812046283,-0.008497737785328835,0.03482145125287508,-0.04968055637828437,0.030919188726005933,0.03379618721210929,0.027393639252865188,0.030800671512845917,-0.026514574934501406,0.02243359835045057
SLIT2,0.05639730236433587,0.06333266971740116,0.03150029932216085,0.008575967193774231,0.0768701902112613,-0.02816701794187917,0.0012059717361192711,0.04908788646093369,0.08725269250486226,-0.011556222736941107,-0.019095434375830733,-0.0077734548892880615,0.1035947143366294,-0.0014268140392700757,-0.050314274292477604,0.019682741187341566,0.05569690963539681,0.07931766229698042
PLTP,-0.03257952560069477,-0.07562948168717629,-0.03589417682500042,0.012141524612227972,-0.021965382062488978,0.0700545148661018,-0.020450651886466987,-0.004383552930875992,-0.1588945583778236,-0.039766102786292355,-0.008995009015833971,0.03720960928488947,0.04482838096917202,-0.01156270633144082,0.11647738700429816,-0.017971049149597962,0.08722390497136978,-0.05425311061922142
APOD,-0.08527076481974724,0.001426873237000583,-0.03612857014266931,-0.019269929383991885,0.012012210077051184,0.037210232945231105,0.016566910439059484,-0.029520316349669274,-0.12337072895071545,-0.00902782863084523,0.027647958704084985,0.08615386156184851,0.1401827942853222,0.17304283210409682,-0.12616772884370012,0.04076112322936898,-0.0077047781215152265,-0.0783223177192912
B2M,0.037785937558981596,0.018462183883993614,-0.00226074699303781,0.053712480812857635,-0.03151139489111439,0.08722888133046024,-0.04341822842826747,0.019883349781660394,-0.19241504096175072,0.024498686836442355,0.019604466299777485,0.12922014823176986,0.10807429709272508,0.06549661311855318,0.1308659058550891,-0.043616341509102693,0.06290074301628497,-0.05308407456879783
OMG,-0.06641680170945764,-0.02390194549503528,-0.038056752689731445,0.03185996438059077,-0.029491996650883128,-0.04694453868992019,0.009619528438202114,0.01758606973978684,-0.07636475054192982,-0.013150022449941456,0.03552463719099981,0.06944340740905935,0.06905965689299295,0.09460999742549427,-0.052684177577921536,0.002980483738294311,-0.0049533671872181795,0.024460346556259144
CXCL3,0.011652366684329589,-0.02560519089411496,0.07094673380368044,-0.030522711678633865,,-0.02585633847469307,0.0037217974966125182,-0.0163452133116475,-0.028141528846674715,-0.017794137391252844,-0.049773092492244535,,0.026327159874502418,-0.05374863636780254,0.014758598474516877,-0.05151827378880009,0.12712864134740087,0.028861978773144226
CXCL10,0.01234805578271221,-0.016972730718103835,-0.008290303125070543,0.1231118527901611,0.015353414967523292,0.08880665495824573,0.006047500791093905,-0.013217809714411905,-0.0558419862398066,-0.01605165748020206,0.02107097244877558,0.029665804190071837,0.021458594158413658,-0.02569836941479478,-0.004135148357733808,-0.02000269374390322,0.03754515837109433,-0.05634872556030829
RSPO3,-0.012012070256718162,,-0.021245067729437253,0.1592395504341707,0.13125236536021356,-0.032337414016419874,0.0481573334706651,-0.008740240590757689,0.12105707639073189,-0.01859453062545512,,,0.012712893187950455,0.03968744097450492,,0.023712411468908377,-0.018591257607840535,-0.05041871414005787
CORT,-0.02986846136604015,-0.02224288244843355,-0.007619219505292563,0.034098738690222924,-0.03626044539075332,-0.03988802110220403,-0.015027497209507442,0.0011876122342590685,0.029114821446137393,0.015108268045329588,,,0.02252596201874735,-0.011723263987037238,,0.03867949118346684,,
NCAN,-0.05878007398525253,-0.005366846651539471,-0.027753285742607246,0.061827878250017516,-0.06082999634155091,0.06851507261120018,-0.006669398999547528,0.01439616426049759,0.13397375757761823,-0.009727514601791732,0.11693000326376364,0.0439666189077795,0.08782835636782611,0.13532137122115606,0.09650898353147948,0.07153577946745976,0.03772462762596829,-0.016528363848635663
PRG4,-0.00375326461507862,,-0.020967965655889032,-0.014595111985662703,,0.04250339851578208,-0.018132269602220773,,,-0.006537015074131495,,,0.07617594782799131,0.01623885110601727,,0.02650416840565467,-0.0014527747063307307,-0.02483218142109256
ZG16B,-0.013002107082314128,-0.01498692215130473,-0.02433588852042978,,,-0.0050515246840722545,-0.01495907761476487,,,,,,,,,,0.04867052014818445,-0.023810304055092345
TGM2,0.08656712993147822,0.006595700288356684,-0.061557931922362204,0.007480139046905556,-0.015946487491467393,0.021696101635022648,-0.0011241017601736239,0.04522309627342451,-0.08869510530873502,0.05906571002609825,0.03370455996098375,0.09840053669564745,0.012316587723913685,0.013235598909995807,0.08832025101903794,0.04214135239258492,0.010242718982827581,0.012629854700363909
VEGFC,0.07179713598226987,-0.019243785181523546,0.0035446938335412814,-0.02246671369854316,0.03898912400968463,0.07217375226814382,-0.0038984388198876215,-0.026546178035295378,0.14161678301428665,-0.022186618288934225,-0.03512960258716966,0.1100726066846001,0.024679619302230508,-0.004288946351477389,-0.017517659880998085,0.09685526550436482,-0.016338896777001007,0.04486701342348636
WNT6,-0.007298413661744685,-0.01385985645947527,-0.029001396397406926,0.03397199570620075,0.01847693778399516,0.056732631547325066,0.016835512066956,,,-0.019363360086551044,0.019869787925154467,,0.009788101154663676,0.10641073867323436,,-0.020421333541837842,0.0024194671865551015,-0.024603187695600433
NRG4,-0.017257895424988654,,-0.02551897340111319,-0.02078882838375432,0.1734048053247522,0.045830462463645895,-0.028738810188289502,-0.02552781480699468,0.06179612983117285,0.05253134322459771,,-0.034451644930336325,,,-0.0065028427816678225,-0.03993959152706284,-0.018591259691476954,0.06667925203536673
PMCH,0.04887576557820869,,0.09396875695647113,,,,-0.00941320792853668,,,,,,0.02214577693597658,0.0046397230998668415,,-0.03152728916135358,0.08476767337473666,-0.01442271728430732
