,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CXCL8,-0.14898167575239638,-0.03822494033004025,0.012012881072489929,-0.01560727881146147,-0.10730161114306626,-0.07519694723163066,-0.06933617972378622,-0.10124893067974845,0.006968673464736876,-0.1616814217710806,-0.09513005897528655,-0.027554892815365974,-0.2847614577159763,-0.35552412335763267,-0.07730820971274315,-0.08467752888175019,-0.1233554595904361,0.14207040466090184
GRN,-0.11278108852293461,-0.07292132860221905,-0.03373842769629888,0.0005643614090362007,-0.0586057010108352,-0.16723296018858938,-0.104889627760743,-0.012572480406152107,-0.03716652710002449,-0.18537106356012711,0.04842902106760324,0.0035241211813038776,0.0013963708392200314,-0.07514191708154311,-0.04249960637980837,0.07609195704812116,-0.01026279804228774,-0.0019470591111668187
MIA,0.0007744456523148844,0.015294274261780233,-0.030045336415273363,-0.020951225025930657,-0.052971865809534474,-0.01660945854652374,-0.03606227394227324,-0.09398689698610586,-0.007488638637987351,,0.007690010047806138,-0.00645010527375786,0.22333510944795093,0.34161029933505177,-0.049154392129839984,,-0.09642109036013824,
COL4A4,-0.028416454691780717,0.025125862296376915,-0.01766534114001357,0.05298815260091873,-0.003213486136979144,-0.059551476318746285,-0.020511570442243807,-0.01929142469454991,-0.013018819247248207,,-0.0379195368392478,-0.01946639599188522,0.12250525064488048,0.13344593091820875,0.02914727953448411,,-0.05410594281471969,
TAC1,0.20504533506179543,0.11920235392174446,0.04883146713888794,0.07608276124181514,0.205724030811234,0.2859204302266851,0.0577003662353351,0.2401706922457367,0.04970951415086191,0.25132870854686135,0.39060732332902115,,,,-0.0049683058538360445,0.13218243120763493,0.1873852036256208,0.13919336868465376
RARRES2,0.004537663736228718,0.0022792088137677004,-0.026206275311181266,0.013110825643971811,-0.16789722756088066,-0.1504218843775471,-0.09012274220804398,0.18270458384332558,-0.00959394906196082,-0.1001299847655749,-0.20517945072968125,-0.08175961065501991,-0.1801679991149295,-0.12366026559914516,0.0036730223559455813,0.02957454769605561,-0.11764215713642656,-0.03024004956913497
FGF7,-0.03776594536658922,,0.006203347307126525,0.03217373732346114,0.10081772284855987,0.012061224527627376,0.02076689129694872,0.02382721503686699,0.04229602929808289,0.04801131976705243,-0.03220849068720999,0.0389673005179544,0.06902102657764463,0.04291908924284102,-0.006565621754267197,0.025297797463809144,0.016200267690940753,-0.01442891727373982
EFNA2,,,,,,,,,,,,,,-0.010158321892776817,,,,
HBEGF,-0.038996037831055146,-0.039024802755854106,0.0013372390831050225,0.02787997305991955,-0.07123537076372634,-0.13208092901837257,-0.05642003291635685,-0.2572985866919947,-0.03411427547868166,-0.15508786051151985,-0.10241838706452318,0.04370326651811452,-0.0007469702887763595,-0.013106303297279277,-0.07554028988445076,-0.035461522759272696,-0.14559129696788636,-0.035510348704411554
CSF3,-0.028416432194388656,,,-0.02129599034921965,0.010852681446767412,,-0.021700846729187935,,,,,,-0.19277022712418143,-0.2015092162150912,-0.06434209921814746,0.03177794481411455,-0.06965117430563228,
PI3,-0.03366350142056466,-0.04323707152828061,,-0.019762805291658837,-0.015326579520648757,,-0.024435439837240152,,,,,,-0.27111745995626174,-0.3824065694369677,-0.03643009650350573,,-0.06909284445153,
PCSK1N,0.19555204079105104,0.08173159748003128,-0.014270470520024952,0.00893094168191167,0.08331917316396607,0.1436890132990432,0.011001434608383234,-0.08093839510709305,0.1245840441837675,0.3892346099785579,0.37084062547755614,0.010349690671416558,0.14847745782377073,0.13100905414263256,0.1860506379010166,0.12619416689227742,0.1877873936217339,0.10642161480918207
NTS,,,,,-0.0759045392408865,-0.016419295344650767,-0.026672951054642256,-0.029531186974525357,-0.07470543817991847,-0.07757460460330469,,,0.08136865792250692,0.08159110154099572,-0.0089269150698707,,,
SFRP1,0.09295154646125543,0.007060256509125761,-0.006573416832467792,-0.015589709782157318,0.05164516701198365,-0.051745561600927845,0.05658587728597806,-0.003040558499911627,0.02413500044042629,-0.09689885459780824,0.029086899485759043,-0.0071670631544400515,0.11199850488826223,0.11442794153670997,0.04124657242097627,-0.04713175931404585,0.00039389916240968413,0.004178541706456914
CXCL13,,,-0.04566711137728223,,0.025097444685114066,,,,,,,,-0.09584408714311854,-0.05853351526531126,-0.08430219494371122,,-0.06879732483014066,
MICA,-0.09019993007229694,0.003962062670756118,-0.06371038248055516,0.05045619240435326,-0.01365061274888515,0.09014555480220798,-0.048970244170973905,0.005319826214951921,-0.006650422924841713,-0.0337562199513416,-0.13151329396292483,-0.019165837117221047,0.03585812449569094,0.11097990911944822,0.028398837446586948,0.15193401175584584,-0.07500542234542251,-0.04907546977163942
TG,-0.02265243205630386,0.04803902086881511,0.018427018400829352,-0.01682376679882432,0.017304766045296415,0.012669938364043946,-0.026190980471309157,0.004602163643905434,0.016173472389944876,,0.026956361200985348,0.019542898755367542,0.07576566978066926,0.04393909262867752,0.0018705820289054852,,0.0259679219126329,
ADA,-0.016519334976020768,-0.04692935901748319,-0.02273599568174414,0.06406762096968219,0.04424924563086749,-0.06639996207503329,-0.10213750548381277,-0.06588051963715713,0.015421401709595132,-0.1205314061483407,-0.11211156849672844,0.043522143769973695,-0.04818687430068617,0.05660451252830262,0.00034477790495819545,0.10637436895338882,-0.011770570652656949,0.17777076348830326
LAMC3,0.06789545142934805,-0.06688938180135887,0.03840662152185385,0.0049808154875223614,0.09794863295428055,-0.029528853656811925,-0.07717015465287247,-0.0683919984636003,-0.002870893604057307,-0.10211959163145913,0.09552147693091687,0.1435423065129327,0.017311028456539954,0.028361494841964884,0.030981636626428458,0.1305643961744717,-0.029196305765924538,-0.11873729255457419
CCL7,,-0.03709128814314364,,-0.01216355651572473,-0.03624040600339786,,,,,,,,-0.09025202218193903,,,,-0.1054510197461561,
NGF,-0.01637151436685364,-0.04950922433174872,,0.05863996034506312,0.028967635506438126,-0.054694095533118645,,,,0.16460093160408237,,0.0564082398888199,-0.0008297400848729193,0.0776190349542355,-0.07891655183160082,,-0.05778146396345093,
TNFSF15,-0.02025360649255752,,,-0.013544715092187949,0.041625147373923595,-0.06992964377065052,,,,,,0.12181325897898856,-0.03533160786605278,,0.027667915905705002,,-0.04776189329395043,
HMGB1,0.03343277405649534,0.06560593143560697,-0.010425052250214329,0.08460434109161438,0.021964668172972067,-0.11105697748619049,-0.1403569417205759,0.09242161993335443,-0.034801722540934,-0.17644188710472156,0.005183579781821085,0.022463248218236705,-0.07149615640458741,-0.04805217470570335,-0.006040205795306717,0.04458857782164507,-0.033614610764229925,-0.03191132094778007
ITGB3BP,-0.12152586112327633,0.049862680139865306,-0.00527090150132786,0.004884776513901138,-0.019779206907337782,-0.13537677156995892,-0.09588100141926104,-0.04963437050784959,-0.025299307613495192,-0.04948708988416448,-0.20141768832836607,0.038412696229169686,0.06323501817736622,-0.09149304409029682,-0.05906215256045425,-0.019559642473421106,-0.0658148862041238,0.08737213665678806
AANAT,-0.029343350844706507,-0.0006596069456373994,,0.011172131789017594,0.021974236411109436,,-0.0195747510163179,0.010182273088521002,-0.018840572989896956,0.009937918414365721,0.000350128340018934,,0.0346799079233003,0.06497172096707478,,,0.010708005427604507,
RELN,0.01157859878986901,-0.021154778731835504,0.007488292838747995,0.11339687019087125,0.09197663938113115,0.037579155780179195,0.01624868314649129,0.01625215288779189,-0.035420911925116955,0.0319801904826442,0.06757114804412401,0.04485528064800106,,,-0.03462593202924465,0.03820851332982277,0.14190933461645985,0.0871039675491186
IL15,-0.028790152023276866,0.003310861377376499,-0.016633855692423094,-0.013515079808047585,-0.0361889539773412,0.07080783469612495,-0.05105892727952582,0.0711039360304608,0.04866307986165244,-0.012624891768031565,-0.002076055676618142,0.05012350339822185,-0.008398126158179624,0.02458420928535057,0.0026708518133183026,-0.0683530936509975,-0.04214337408607984,
UTS2,,,,,,,-0.0417388589788103,,,,,,-0.011301716188573833,,,,,
BSG,-0.13890537189791438,0.09621911972610006,-0.028745309148676495,0.0017365292600665288,0.03352915819394726,-0.013878752362977314,0.03753286051866736,-0.10350252436980817,-0.033213263824481094,0.24345390627093993,-0.27916763021373314,0.1045056792177127,-0.03558726580437141,-0.06394098120314723,-0.015393840461402249,0.05238291586521425,-0.10812177615165006,0.03488425859783803
ADAMTS3,-0.05369853934413783,0.062347949049549684,-0.042861225058169694,-0.018158345751253968,-0.023828771970944216,0.04158603111566005,-0.0998659784318467,0.02653275164369344,0.0493782030433124,0.09887449888528266,-0.016274844440688444,,0.17594625704870218,0.15281395588245025,0.0847425991698261,-0.05671608927992692,0.003939016838103426,
CD34,0.02912928034012063,-0.061463869077035,-0.005080959612788888,0.053457051088582695,0.02595270736580843,0.002623127334330292,-0.12224187426509357,0.048485204434051535,-0.029329451097128423,-0.0342660836584752,0.10238763724919153,0.07671553339031882,0.13679157476163503,0.09028208576902644,-0.020260043918761624,0.03149261053224133,0.04763183669481087,-0.010849001530571771
CCL23,,,,,,,-0.022272959369364912,,,,,,,,,,,
PLAT,-0.07357048638263644,-0.002205006789416151,0.019425378306491034,0.09047207940658945,-0.02746790679744673,-0.1778408043110677,-0.07208940884562082,-0.21863623357739015,-0.04237154973701849,-0.06267147373371301,-0.11175277532910781,-0.021533903527544744,0.20687179835713235,0.274328814483507,0.14340442771867498,-0.0032774822857452486,-0.09039861616323915,0.03444797621162103
NTF3,,,,,,,,,-0.00509509597852195,,,,0.21737889076776132,0.30332213604695857,0.06622966430926215,,,
LTA,,,-0.023587414507514705,-0.015589709052846191,,,,-0.043886087506157204,,,-0.053094512581664234,,,,,,,
CKLF,-0.07938451446657824,0.016229429783653226,-0.04788475681028126,-0.004578579163993586,-0.03759315518403799,-0.17226855131073837,-0.08966910962713792,-0.030312555106274165,-0.10750908254541086,-0.1824817992767295,-0.2180527576116536,0.14755287465895672,0.16751988779847146,0.180110988616439,0.03990546229220149,0.09328231336160821,0.01109310609378311,0.06784393160489187
CD24,-0.11354222903369163,0.022209730898537297,-0.07703091819840878,-0.06778914394482127,-0.013123780989294257,0.08534343325700823,-0.049908815827882445,0.18177641890513205,-0.15767721272357965,-0.05975073260682575,0.02787923500172515,-0.15115817401901296,0.23951692727714596,0.20054132689487833,0.11534093661745735,0.2564196317163971,-0.039273798548727125,0.020772440078683615
HSP90AA1,0.09619317860873262,-0.03592570859125763,0.03891752955667968,0.035378130783456654,0.15233641681626858,0.3205073553533735,0.124596508279397,0.034268617894113756,0.014846434669253747,0.3906755982056435,0.43076720309656363,0.029985494312996085,-0.3205930934777059,-0.3636958352316663,-0.026816700543444705,0.08588320310894348,0.14160529298556906,0.07079737987127076
BMP4,0.2687123543007154,0.01629449375522645,-0.025004042072338306,-0.03637266268753742,-0.04692031186162589,-0.13970119858077548,0.0064699117567202855,0.046174188668792165,-0.06264946680947421,-0.004241832165544589,0.06341998791553323,0.06916745577725196,0.05759420191101812,0.11536245914818855,0.030990988435883667,,0.020633602237105534,
SCGB3A1,,0.007706945323173584,,,-0.01613011068623158,-0.021749305628345435,,,0.0329308548035137,0.01808350089497269,0.0725102622723762,0.04183205785305149,-0.010769308649533009,0.0685046485841425,0.022262370337689488,,0.013114614987944072,
IGFBP4,-0.022300001079027427,-0.0900017929109251,0.05684256722060825,-0.02864300069011431,-0.03399918900404077,-0.16591834031417893,-0.05139850743892733,-0.17387755147696074,0.00038702086286857023,-0.12675308977309696,-0.08281138811413671,0.001192728488376588,-0.061458005187209785,-0.14612269897445399,-0.04217570867507219,-0.02881582263876559,-0.06281316393170211,0.02440075734639427
RSPO4,-0.01999948326856693,,-0.029293066991666238,0.00013196012118526487,-0.0332311074874668,,,0.013620235235483098,0.04440952703755816,,-0.036892403916264284,-0.0531004128585998,,,0.011060634704520435,,-0.05347793826301998,
LEFTY2,0.0353286454573354,-0.049890263152199466,0.05979735911749061,0.007775796678883853,-0.04378529498040386,-0.06953626891287032,-0.059369753177673006,-0.08087496727018871,-0.04899632447906399,0.007262314899330688,0.04064529101127631,,0.029564063647486018,0.027156099472128048,-0.03911784838047903,0.08758737621844692,0.000724942280057583,
PF4,,0.015002197255022942,-0.021455959359519716,-0.010612463423617496,,,,,,,,,,-0.03261259179703342,,,0.02119378986615241,
ANGPTL2,0.02615082703245997,-0.07784219690579694,-0.04535359471789294,0.017273023624916378,-0.053506628046044426,-0.25701077901625213,-0.09402752362461238,-0.014513468128529267,-0.03999791395332327,-0.15427912042066622,-0.2985582061595176,0.10586628590912324,0.18929678737337252,0.22022910390956155,0.0778493002168577,-0.0018256389681942018,-0.06798832043312143,-0.04458492404235324
LRIG2,-0.019173973042096924,0.0020090812138285163,0.02313085268547436,0.055736199814422537,-0.022423683485147915,-0.07054851972230358,-0.04301456182441411,-0.016992851057339872,-0.01715037323475414,-0.0022719658640019675,-0.10467888625733063,0.01361021199861224,0.018656701585109976,0.10615343875409722,0.04939181327380843,0.07017052871254151,0.022546670658740168,-0.03683672237698121
ICOSLG,-0.0034643310129790204,0.023726777003551292,-0.03397566855488174,-0.007069684918150975,-0.03343878452309204,-0.10281172112806458,-0.07840738290898408,-0.04011361791797321,-0.03764823694442435,0.0029828556384667686,-0.12717061712331285,0.0202491768196535,0.08313524920790266,0.17120408714974295,-0.0013492447365219518,-0.02295872273544662,-0.023886329824223652,0.0028920278237048436
WIF1,0.3559568449549085,0.10888700688318186,,,0.10378590011097703,0.18669382663959766,0.0911607616259843,0.08136806722748262,-0.0055103284163914345,0.0773581710277712,0.30912527339909085,,,,-0.04293745393398542,-0.01143604440095314,0.009899927471105869,0.0836298792481457
NPPC,0.05360801464663159,0.03688393539561154,,0.05236085927204794,0.12682911556590717,0.1713279251620118,0.012254180377670114,0.008073854995110012,0.03035142138350075,0.13989617284791153,-0.24298627419752367,0.005429847799828279,0.02136285176434565,0.07550115159052549,0.03347506746402198,0.027382236843265618,0.04622550341623412,0.0691125553460008
LYZ,0.023007112866225074,-0.06711569494106126,-0.019886966216427413,-0.03290898491512314,-0.05881390750111955,-0.041158692798694815,-0.07995102088091796,0.009734912471670491,-0.03850830054173677,-0.24984786289437738,-0.07623519624196247,0.017939196825806705,-0.03653744596090132,0.11495903107354057,0.010160693806850252,0.029789656666532514,-0.033762042692078054,-0.002848082929523088
EREG,,,,,-0.04676405296291115,,,,,-0.007890576806555307,,,-0.08672926511744884,-0.08301737837226725,-0.05743886318353099,,-0.023480173010260116,
SPTAN1,0.1224587060912354,0.0702348141560178,-0.02331124853224887,0.04974538143229175,0.0938861364690441,0.18906174368422454,-0.03673881580886502,0.10229697226829429,0.014859822157509731,0.31854512935592183,0.2738567270968939,-0.027879588315091387,0.21440451063548283,0.1957260253140491,0.04837046782092707,0.02920385058432643,0.27252236520776607,0.10066419733301847
PTH2,,,,,,,,,,,,,,,0.01041549685628408,,,
LIPC,-0.04194558526081854,0.04831374814650349,0.02951478672089484,0.011833396050192352,0.012763745544494283,0.06060560820353224,-0.016868198775332306,-0.007456806008625911,,0.0344037390555271,-0.05467194302156878,0.09281047842621377,,,,,0.0894854729950425,
COL8A1,-0.10311525735756372,-0.07483060207672952,-0.020110406410579696,0.03827138400919164,-0.05524931395036241,-0.1565164514767207,-0.05633081496565951,-0.06937210952153124,-0.018015410528761412,-0.19890731712044032,-0.22170034316524928,-0.03869317937233656,0.10043826118444152,0.09678229505337518,-0.07510911440929946,0.03484778287042017,-0.07676046269780658,
GSTM2,-0.002482815173768371,0.006493132733542793,-0.024739453056605337,-0.018811063498087047,-0.0011426237371090803,0.033246800261464836,0.018489614517512742,-0.04699818925263303,-0.032197859152632374,0.04193978248246872,-0.07967708832994176,0.0247240108781076,0.06593492778616751,0.0908746317236675,0.026653879079340585,0.044252397532909334,-0.040388424877294694,
SPX,-0.021151875798765454,0.019195449803783,-0.002894622153656521,0.11043310760915812,0.25114056957092656,0.0029434592353641846,-0.0018775524103872368,0.16802806747287746,-0.021658118291572888,0.186372773885204,0.2806632178945755,,0.09721058284221416,0.0669148741981536,-0.02753737418038914,-0.03946542131867252,0.20461603888829877,-0.07855133565154294
MFGE8,-0.15300786438441788,-0.06507800173391616,-0.0055526406715094585,-0.054338276208997345,0.08643332317316328,-0.01935407796133774,-0.05448297786814457,-0.10491490395199346,-0.09379575250129885,0.0379648990163625,-0.0926574205572419,0.04175513152467018,-0.10081138987791553,0.021320911866203045,-0.04708101389001955,0.06904657561689005,-0.16051413737826042,0.08624481953386615
TGFA,-0.1326519298430525,0.0567009217476837,0.02361564314218442,0.006856075036514755,-0.06728877127823499,-0.09932072398745621,-0.06134118382627721,-0.14645658806434278,0.009266473188836076,-0.043235265307402196,-0.165041135446973,-0.028349507502647666,0.13597704759727028,0.12939966774417816,0.015859059001505218,0.07688367057544356,-0.05211043410530249,-0.06394296595792437
SLIT2,0.23805922620579548,-0.04349237987502258,0.004584001264501158,-0.036119323906199506,0.0660492987563145,0.11344954465180185,0.039299212243345184,0.06566623000712449,0.011786539485050158,0.16021341571395137,0.3616822337437455,-0.04421970089622747,0.14370370679457753,0.06501149479359986,0.07986067441787945,0.06669692248567223,-0.09065221853274578,0.23012753369440622
PLTP,-0.052927210736010644,-0.08717635405782775,-0.03165233604727885,-0.03411883666509118,-0.11069211102457299,-0.1648765480959963,-0.11101803969181273,0.06342257616104637,-0.1677958624438973,-0.35076726418175713,-0.07316699970695585,0.041603645732559626,-0.04111532105439638,-0.14409646941188733,-0.11961195979903816,0.019813176312048902,-0.056136309760971954,-0.051441056340231786
APOD,0.11476479274835388,0.060629721443817265,-0.012650634056271244,0.015303230083329565,-0.025975026922688518,-0.052093124293585674,-0.037504937697068204,0.11373976817439782,-0.02144162349046205,-0.13535331639735595,0.234668917279442,-0.04616503417270526,0.24622636247821142,0.37507011627724174,0.02226865585122951,-0.03285393306307605,0.07074896916514377,-0.07555828468903425
B2M,-0.012342287446317159,-0.09661106017068505,0.09221024822149015,0.04727027930676965,-0.14817686764617002,-0.2953240130484934,-0.1250347890156593,0.024349800333680047,-0.17265878713669386,-0.3823367585398783,-0.33876739839686565,0.11621719435953148,-0.01799276150943115,0.07490725329723905,-0.10445914898855257,0.029927871123469778,-0.036465673153249445,-0.2852089925578928
OMG,0.2028600862970735,0.17205297452057175,0.05213219199489258,0.059991218317340035,0.08305836777137537,-0.02273809486614335,0.0869456082141228,0.18342713744532171,0.08386740009234137,0.09937244502355132,0.25274420472906445,0.1038955043220361,0.21600044116623185,0.35485571401064897,0.03167367265253815,-0.012194399205008337,0.2595863507421681,-0.02749458057988919
CXCL3,-0.07823592553806066,-0.04436468214254341,-0.04411141051786187,-0.008644112883047885,-0.08722589157962267,,-0.025700712360775355,-0.1318152012283546,-0.007230356320758166,0.003427879345391967,0.010157203368266097,,-0.20168984331892328,-0.140991907096928,-0.05929249559023084,0.09412937825751558,-0.12628408156713275,
CXCL10,0.002399410220254369,0.10528721675926782,-0.060532835235355555,0.01351798240862742,0.07677481261605033,0.045036181180988365,-0.13010498656618544,-0.003130058228068338,-0.02434285147311938,-0.037149877170796965,-0.037177088016708444,0.011413320848273008,-0.02545894263172609,0.04843241388799399,0.07137487849865744,,0.08728210131195722,
RSPO3,,-0.03646112027813454,,-0.012324305872995546,0.21095898290842738,0.19955359801828926,0.0543715699010771,0.08718553400692379,0.07225981929884909,0.23985839621636632,0.18025810433021924,,0.13923366777559276,0.1658899630437169,0.03683055385902691,0.10559646003454394,0.1349831413151891,0.0819895829115819
CORT,0.08337958753938186,0.021788937515471257,-0.02032889717637783,-0.01682363406898931,0.10516272841731289,0.08236040423335603,0.03599586710889158,0.09468412577505757,0.0006247926947085112,0.1547754303846394,0.08237046620551808,,0.03751188299955713,0.07187404888223603,0.048676197991885425,-0.033581685302090464,,-0.0337812901565226
NCAN,-0.041922002566254925,0.10518695116878665,-0.04021304522628371,-0.03501609000534616,0.1957196239916818,-0.13874758064770204,0.027379462411169758,-0.12869059141121064,0.049398237101804306,0.19624948386398738,-0.3180276789776846,0.17441263818402575,0.27080151388379203,0.36671702309646526,0.05616528229187237,0.043310001841398285,0.23872916880337827,-0.08595386406342793
PRG4,-0.03060205444774216,-0.020966739795244486,,-0.012163558411234452,-0.007304686112015194,,-0.027844379478755826,0.005189289739148064,,,-0.017433372002776965,,0.01789939536468274,0.06968968507317755,0.004642431173843058,,-0.1049914725782964,
ZG16B,,-0.021225387283025376,5.8962305229839215e-05,0.0673822090471307,,,-0.03006248221808911,0.021756570763147257,,,,,,,,,-0.03373170252028592,
TGM2,-0.10156157831647704,-0.11524626104955409,-0.008281954080328063,-0.057767068348740104,0.006750527419080063,0.015332862557543058,-0.05592919812795499,-0.0524169367477909,-0.027043124555066515,-0.06678354278437926,0.16526020942900368,0.04743867170720579,-0.17383628510172436,-0.15811973156442102,-0.016084169889273674,0.058469267194539126,0.04380329591959489,0.021975740566774284
VEGFC,-0.021957585056649357,-0.05660183353999019,-0.033152281956032384,0.03313112925328709,-0.003286601605350061,-0.012984536971082363,-0.0019350496782070399,0.02954399683883719,-0.005758092832767546,-0.007113502677581723,0.0907494226270414,0.01570275197811255,-0.06721098315805668,-0.06952288102614501,0.015056932482280473,,-0.06019995631341492,
WNT6,-0.027848067542243636,-0.012602063943864516,-0.023877104471932326,-0.016823767497356038,0.039259263441213166,0.01123830187279022,-0.027381301153634113,0.03315845192079406,,,0.02634273847293202,,0.05277704344406893,0.06212178174746238,0.04162836020071739,,-0.04272239688791684,
NRG4,-0.020753367803480274,-0.03290102608328176,,-0.01480360701907196,0.08483665296603997,0.020590460359442685,-0.03468194103981903,0.03530380929351476,-0.02059496234504331,-0.0078285715485427,0.0040542957595585865,0.04930843749822211,,,0.002155628046314912,,0.10097957560892035,
PMCH,,-0.015653872694746624,,-0.006458568513346874,,,,-0.05306706793799456,,,,,-0.040264814366030695,0.08030461875105753,0.00929854851335028,,0.05728398815173045,
COL9A1,-0.032331157509927044,-0.024247737825879124,0.01679110535003368,-0.015461287079406786,-0.009014611014050194,-0.15895113383646575,0.036959064820401955,-0.038323850544802175,-0.05547036718305248,0.06449279402600036,0.06770153895269104,0.15121479187837392,0.18254142209680382,0.27053797766372756,0.006158892446884395,,-0.05212181958601433,-0.06754537703971743
GDF11,0.009867445661655583,0.07827266604571148,0.022801709697973,0.018270753168917644,0.05256134236046641,-0.15686659287779722,-0.0611563653541805,-0.059231472176922075,0.012909340587856984,0.022004575789949844,-0.136235232695082,0.004619523148259391,-0.049006221423548685,0.044425236170566575,-0.02147417100517899,0.10101255975071731,0.04323828462973268,-0.020580262006746446
IL24,,,,,,,,,,,,,-0.07212318264106816,-0.06281442045644144,,,-0.0833266439754653,
