,ZH8811Bbulk,ZH881T1
BMP1,-0.09308102143876698,0.03311423836453103
NDP,-0.06363674310578504,-0.053117841438434676
RTN4,0.025587257014634428,-0.0027101779723662334
HEBP1,-0.008869685865120042,0.012986617842987307
WNT7B,-0.0014628879469178702,-0.018151531153032262
PTMA,0.07358512368637354,0.0735020760492704
CEACAM1,-0.014481554669040555,-0.020203534558451332
PDAP1,-0.06368805276331192,-0.011977423460565805
QDPR,-0.018347339816046446,-0.09481428334291965
POMC,-0.03392511219363144,-0.03305032848754999
CCL18,-0.03536299753864401,0.12666549495976367
CCL17,0.01785648911283019,
VEGFD,-0.014481554669040555,
TNFSF13,0.0522248238400691,-0.022687215217033693
WNT5A,0.008613835860450343,0.02901660143293436
CXCL8,0.023038799798689707,0.16737932714906528
GRN,-0.05501545259979642,-0.11296610760752587
MIA,-0.08293958610852885,-0.04634011995522274
COL4A4,-0.0051663494950355045,-0.011731151787475592
TAC1,,-0.034856852746608324
RARRES2,0.07735807741982612,0.05559841931975927
FGF7,0.00394681093076898,0.05216897979568227
EFNA2,-0.013763748562722283,
HBEGF,-0.07555858714071732,0.038210190270966796
CSF3,-0.011947968430872037,-0.0020124179236202136
PI3,0.03856766082558085,0.1315184637449795
PCSK1N,-0.05489698217592713,-0.04574758671840436
NTS,-0.01676851576762513,-0.046778522164309125
SFRP1,-0.03228505850238701,-0.056887870238357216
CXCL13,0.04864414216706492,0.027120904536614494
MICA,-0.06702516871748801,0.03576199977003801
TG,-0.020652260242044865,0.008556872342350376
ADA,0.009874556437378008,-0.06796298947883263
LAMC3,-0.00021227154603977623,-0.06407807193809609
NGF,-0.013578740626108532,-0.04972576252762082
TNFSF15,,-0.017986473737551165
HMGB1,0.03827639062612621,-0.09817793757295527
ITGB3BP,-0.01695291773149683,-0.015518964758790861
AANAT,0.04867643783490438,
RELN,,0.03002747892846715
IL15,-0.033580717218353505,-0.00020028489044891654
BSG,-0.015450371848794072,0.12235686319210307
ADAMTS3,0.032996756692985525,-0.056548067307344255
CD34,-0.040980568204574984,-0.079241182299174
PLAT,-0.03136943270216032,-0.05488485492398945
NTF3,-0.013535644927377983,-0.05028154354080656
CKLF,0.05878571026913267,0.00542930812114408
CD24,-0.0363389872124691,-0.1259742473770371
HSP90AA1,-0.0011827073994499946,0.014130241418824956
BMP4,-0.02483458346179315,-0.025805633130808563
SCGB3A1,-0.026347351735924864,0.024542110471175792
IGFBP4,-0.06696997875292006,-0.012085578693519882
RSPO4,,-0.02515513757008492
LEFTY2,-0.015825837953589852,-0.03420932519980427
PF4,0.05262658999890432,
ANGPTL2,-0.066446226522995,-0.012266323199946116
LRIG2,0.028987309377566207,-0.018003351934722942
ICOSLG,-0.02336307844509456,0.003980988286239531
WIF1,,-0.023384136945966593
NPPC,-0.02386923639689855,0.048253917175800874
