,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
PODXL,-0.07475181867850289,0.07467139023128208,-0.030244985134101825,0.12581645462188876,0.056350494217405664,0.09816235461939062,0.02149178912543957,0.004460870605184522,-0.006636596341001714,-0.012875948434636205,0.009169733228364887,-0.07163293068579511,0.038969577965434314
JAM3,0.07162082041276736,-0.004224641941359339,0.019332797275827453,0.09427879608714829,0.009934401213994694,-0.025150673499206914,0.04249467587254638,0.006266296201701102,0.04479881429523883,-0.03528682894909123,0.017945889867261765,0.008314990759542952,0.0035627277583528934
TGFB2,-0.02433994614472259,0.023196434169421406,0.03804401844070547,0.06318195993171562,-0.024288603358689608,0.0859050533610478,0.015683958371295804,0.011790572745930695,-0.013027580148107978,-0.07211253239581936,0.025381249184237526,0.03619013298260802,0.10264011308138324
COL18A1,-0.044413721176750375,0.08918115739917215,-0.026039939901653472,0.1535915861938584,0.0015262107279682365,-0.0174456117730856,-0.021338903355331156,0.028703636255923558,-0.03181397119716468,0.011155255136346688,-0.02897008667858341,-0.09980986635475994,0.010170824413512128
NODAL,,0.007316547531353152,-0.014644311825749419,,0.0021369168575358466,-0.03750292320415924,-0.04548305480114835,,0.027449681112582454,-0.011578794755682688,0.012383789905158395,-0.010521642789204654,-0.032996462011336256
INHBB,-0.01167247992139012,0.0016705323076261704,-0.012955307488817168,0.1302710960826815,-0.006214832628802097,-0.026004965518136292,-0.007096077138279826,0.010772014106744509,0.025091859621205245,0.03588844994224095,0.05114878824796758,0.10642377471755388,0.07014525524559041
LCN1,,-0.016124023773365893,,,,,-0.015145663187477221,,,,0.006726274978123545,-0.0019531984841943554,-0.0025968511534161685
ARF4,0.0036762927821828856,0.07797100292124072,-0.01381559507165715,-0.09532913297972079,-0.04530573185957102,-0.012624351664539749,0.0022179438731413205,0.010242459133019449,0.03206305638380645,-0.0025167858516704977,0.024987114524874666,-0.004111458185479651,0.07883623122580445
CXCL14,-0.03420218711897591,0.09059711819853683,0.04313920774110209,-0.02976089445161763,0.008622124880077813,0.05151920139544027,-0.03598760333281248,-0.0044704364403199475,-0.02423387397068959,-0.016207563627908473,-0.032994119889300934,0.07916530396951255,0.02050213834980839
LIF,0.1407911240326982,0.021767244239757136,-0.018531536544704665,-0.07380526577498239,-0.024523741633683496,0.050151086071497646,-0.03865946967471678,0.004931929896090825,0.006583064974846404,0.058282727812426535,-0.0448533408413074,-0.009439911996835871,0.12001248170574927
IL17B,0.06734660756251208,,,-0.017320122529861433,,,-0.025013287759075117,,,-0.044362757353845976,-0.0037869211522314327,0.0008425423216287765,-0.02667450285050138
MMP1,,0.007956537951333581,,-0.019359107583114366,,-0.01557110049826124,,,,,0.01583068418845315,-0.04869237670040454,-0.008239719119796705
MATN1,0.041213972568809876,-0.021170372830649195,,-0.02766884794252884,,,0.08216710237917946,-0.017964076459105718,0.05653812314545531,0.07045530082017173,0.02192411041605969,-0.00048569490823046707,0.017771282538815436
ADAM28,-0.03777689304621193,0.019110118965702742,0.04669842921971978,-0.002366383977999998,0.000770388001041586,-0.00011743020908435602,0.09470907870349024,-0.042896681864518775,0.051994332566420734,0.010854716277674824,-0.032799895710195724,0.050737373568751694,-4.629162261086312e-05
TCN2,0.040630892867915436,-0.011274306617238532,0.015039930162575056,0.10719125469232856,-0.017297632369891954,0.040444834904752903,-0.039133664480075915,0.013322325270391304,-0.03469806464552095,-0.0007356577732125132,0.07321250500519015,0.005452601969408633,0.030967488635482775
THPO,,-0.027585872364539646,,,-0.0461521467997872,,0.02288807378119704,-0.020498041984024443,-0.022640724353137857,-0.04645920623083769,,-0.005122627901188518,0.03225213825950973
CUBN,0.07486904361511304,-0.04785892002990259,-0.01561625909670548,0.047081551048563555,-0.018107521539805015,0.0067418235146204705,-0.03865756752412339,-0.010649310263753726,0.009987694264595825,-0.01570650727953861,0.07096220554395831,0.01594203374309703,-0.016080586911729287
TIMP3,0.06367734066366595,0.04588767068926034,-0.035524230999299605,0.0675627977853108,-0.006895222229244917,-0.017086585083854838,0.03027788422637857,-0.0094436090146245,-0.06047760527260618,0.03984540717150097,0.058132996218735626,-0.06515096799347678,-0.011611521506396412
PIGF,-0.013256004003325682,0.05254795637730618,0.001765851650462719,0.03528931300713287,-0.033591731642829574,-0.031654747999354776,0.013655581979893883,0.013972914178084756,0.013363973933082529,-0.04586267197262567,0.01543870131138975,0.1030299824788087,0.02048764218120912
CRH,,-0.01889121355270316,-0.018378572726677013,,-0.02565957182299909,0.0068012733441225595,-0.023290047221698567,0.020730890186654367,0.02655575056136945,,0.04849501229531398,0.07068039747539084,0.008577778426827769
BDNF,-0.019087305558285646,-0.02887818429089921,-0.01644071541435554,0.02512993659269019,0.011179752882046213,0.10219499092386707,-0.02628324904530661,-0.015983412070648014,-0.025499270597580812,,0.06729071663452368,0.05636767488300036,0.1257616814596652
CCL5,-0.056299606975720555,0.004132473958588394,-0.04487678152139408,,0.04071397716185238,0.0285006554161073,-0.03438078391229415,0.02192246241660582,0.014567671976951706,-0.034678599060229756,-0.031305211361502217,0.01713146152947319,-0.04234788516231336
GAD1,-0.10485250141552474,0.054830191246702124,-0.011568674745253207,0.045188640587854614,-0.03682998630557864,0.00457094663674416,0.009557708328859335,-0.02510432589945883,-0.03300989550673831,-0.013470851930317026,0.09254001193021852,-0.013170498159252472,-0.02767980362294999
COL14A1,0.022457018219268064,-0.0015847286753555745,-0.00836250829021239,0.15173930422526927,-0.016838058555437678,0.02661141460939704,-0.012306427278653042,0.020458099023391275,0.06291472570146382,-0.08554063949002326,-0.011895342908783434,0.030394613074668356,0.15012148761291416
HLA-A,0.05644114198853841,0.008203008473255998,0.04630528186030531,0.05664154145082786,0.01717655762308804,0.0583786786386884,-0.007318157435545233,-0.002779921615203938,0.0084706420570499,-0.028044486913139172,-0.023449045156984545,-0.101259311780497,-0.014270048473296654
CD5L,,0.05253678530391023,0.009352735654405744,,,,,,,,,,
FGF18,,-0.01709313181370316,,-0.0173201031882793,-0.02038633792519286,-0.021589166103826253,,-0.019249215655238423,,,0.05480233881870405,-0.015951911121692402,0.06044157355040291
ADM,0.10241920756833603,0.006675151576023963,0.0025387137635974276,-0.08482317382982638,-0.08613495410469119,0.08728702635089962,-0.05048655194990657,0.038089657415965476,0.08342372618077845,0.09969358436001671,0.037328756577305444,0.030156058432563675,0.17455222352626523
CCL15,,0.07728574139501745,,,,,,,,,,-0.025869499582208418,
GNAI2,0.026139693181670323,0.053878112307037734,0.05285874574346129,0.08098902660912456,0.02686263495627317,0.031050181634171576,0.03548386953926343,0.054920601950214025,0.04175962680291014,-0.008213250839287402,-0.03596079280252334,-0.007187083137534067,0.06189932186917573
HDC,,,,,,,-0.02102919525656052,,,0.24250356912144153,,-0.028871859915804213,-0.024308731291774525
COL11A1,,0.025230140635448768,-0.03374449506824341,-0.023744033971474034,0.001548497051990388,-0.08873491392792245,0.08916700044070416,-0.020996048710128324,0.07614938566055787,,0.008964579075191522,-0.017019322504626684,0.11322024495039336
NUCB2,-0.044731676209757265,-0.012195503193657212,-0.01624589077042431,-0.030373782584808332,-0.04248993506899255,0.025830100901661195,0.009136996012088746,-0.01573957228284962,0.0543267573244339,-0.06861838735429021,-0.010798071107869019,0.012197530309836084,0.030983673084521855
FGF16,,,,,,,,,,,,,-0.02395309457272728
CXCL1,0.01255934862864728,0.07578749182338451,-0.01971581333054147,0.042473673005177445,0.017592635969129224,-0.049624726854566356,-0.03874318489221881,0.10906471074787115,-0.008073598009668633,-0.07518147780695135,0.01880512307067096,0.018712202245496374,0.11568942358322686
VCAN,-0.0010006663769357574,-0.025563370317456122,-0.08774579315432884,0.09065180682922133,0.04028321514932819,-0.09503284246363296,0.007087489481155052,-0.049870070809675655,0.06046494255758998,-0.04294910489997746,0.07390470444836508,-0.07512801214420363,0.11748586549699212
MMP7,-0.014410786713555387,0.07535920053521002,,,-0.018385034931446956,,-0.011055085072678507,-0.01774126004661475,0.02213180266057879,,-0.0059585124575694875,0.02004202404396713,0.025698768332621684
PTPN6,-0.0641937558489058,0.026325194752990666,0.019924381202818135,0.1351112816655714,0.0005603348310757737,-0.007535552802275698,-0.00913239768929614,0.03603926166212386,0.012774573233301598,-0.023597211279084037,-0.07207377482117837,0.048246742613279506,-0.01924534682264988
PTGS2,0.028106701769293956,8.312638013383694e-05,-0.0175953291813034,-0.03581733126479356,-0.06408530117327925,0.08368865114752307,-0.0037547935564872887,-0.051107799295783796,0.018208526779189656,0.049284423502654814,-0.030962162585690144,0.024066242098404612,0.11875615066951602
XCL1,,-0.02070138877367657,,,-0.022181065255003383,-0.016557027972299382,,-0.029139355811189465,,,,,0.03709148038924379
CD58,-0.01866977821933696,0.056520665871785836,-0.04150300965355698,0.03405249075753117,-0.036185379996961836,0.037149517685196594,0.035569869436169604,0.019215645754309844,0.031608026393575815,-0.020264131895016607,0.049996158735078323,0.04559722200225047,0.015555906977578148
TNFSF14,-0.01687397605355361,-0.004617181619569329,-0.020562943316147993,0.0601321000780426,0.03424646068082647,0.08933996945166403,0.04479188297711619,0.014840935787304685,,,-0.021441878621066234,-0.011246373152266878,0.11540293384149045
CNTN4,-0.0543562243839818,-0.03667224810413845,0.0043962496623904355,-0.01991133562437267,-0.03986336486288148,0.04003608433601816,-0.0392543237942318,-0.026211532651265225,0.025460146074631824,,-0.02387621431061712,-0.004942129091339784,0.017641840470061083
NTF4,,,,,0.003628613848213605,,,,,,,,
INSL3,,0.055581570413861525,,,-0.020386333926531663,,,-0.020457538782830992,,,-0.023846043225468686,-0.03542121279558473,
BTLA,,,,,0.005092641818880641,0.025710052773761885,,,,,,0.05243274213183655,
MFNG,-0.0516046619569361,0.08608802724101322,0.021767817747702558,0.20129534888371317,-0.020164992699316497,0.08780367242463705,0.01462364471570843,0.020086237105650325,0.03611353691004034,-0.07605364847718463,0.03838266959607056,0.04215940080361924,0.05598307466914981
ICAM1,0.02672657443235532,0.06064744413854631,0.001906611482975751,0.025530362721339708,-0.008700962073720111,0.09911666110830795,-0.034224070016006344,0.01993182671218019,-0.04294485932785789,-0.03440512162183102,0.030454595722288,0.05724202147837072,0.04972023984152371
PROS1,0.02679483720166892,0.059628842804288075,-0.0209530124941352,0.023622522179435307,-0.06633850107013611,0.10090901741696263,-9.28708103868142e-05,0.03580571521126338,-0.024613077878523543,-0.11700937677781971,0.025875872387748747,0.053755293335313974,0.04506535684210225
CLCF1,0.03011380055571515,0.07297688333944531,0.023333162467189018,0.03263238335854073,-0.05471332205849204,0.0766855501553735,-0.010304327287709724,0.04259848438946204,0.008334871307170368,-0.04730685817620417,0.07977182556414461,0.03437835374864335,0.11204418895437168
PSAP,-0.059966672758807654,0.06898011114558536,0.06466985014974659,0.1394882297239901,0.030899749262286738,0.06825040924848733,0.00018022141751169698,-0.06260202128446818,-0.07202610534117979,0.059384632230747594,0.008674306178451639,0.006087249954795243,0.009872504891762461
EFEMP1,0.020166449794633154,0.08810530965665736,0.02588533900460401,0.057327524276166414,0.025535529854857512,0.05788415083647469,-0.02714544592427533,-0.0010441794683528703,0.010538843660338009,0.048427082111387694,0.10767832912292866,0.0653096528014245,0.17208993722006746
C1QTNF1,0.12029782571576719,0.003661507351200563,-0.02777030229253458,-0.05463356801959073,0.028274305280889464,0.028623161883706137,0.002755530428106428,0.009757134073148438,0.08815998032804948,0.010427340792358084,-0.023204882614864655,-0.0066405223091091535,0.1374592008788636
ALB,-0.03380320982827323,0.03178805531769755,0.022694737072097564,,-0.0281949965355698,-0.02117858420076724,-0.018543514310442672,-0.022334266659792767,0.025322619967924984,0.056551319652174345,0.043531118545781275,-0.018077030997535774,-0.005803283554134481
CCL13,,,,,,,,,,,-0.015916971056806083,,
EFNA3,-0.03512257842532696,-0.010775446144822537,-0.014460247480056265,0.04594693158743689,-0.04728725912746368,0.04538962140794742,0.0012141043364979488,0.00022063589418212744,0.0327942598647102,0.1273394230252768,-0.020293353429990647,0.0461895827865882,0.016643698463477453
DRAXIN,-0.03641896953592472,0.03494632109370231,0.013820724394222892,0.05083612792007519,-0.03218526797919263,0.027423565815502815,0.021120357935273955,0.08243212627799018,0.0370444482701955,0.001463232610654026,0.0019542752872785444,0.07692907952679848,0.01814891242360149
RAET1L,,-0.014446441975774663,,,,,,,,,,,
NPTX2,-0.014169449992984383,0.05936576346757572,-0.03305235057195537,0.13567493682306248,0.01708431121810423,0.0729067273041691,-0.04344214439047376,-0.022644130823933656,0.05719589893749718,,-0.015707581287593086,0.0556378532975409,-0.016220327245901434
FGF11,0.13594207737905045,-0.02846851818541179,-0.052522278326958945,-0.032433663397323086,0.009890937916065101,0.01575226427848912,-0.008777983073239244,0.040495279593632694,0.11298928325547858,0.10846819908338999,0.04532969947004909,0.09583084227395208,0.08114556545912897
CD59,-0.06909229597473471,0.06487401757575237,0.010234486476772721,0.08444268896410266,0.02118082960511817,0.03536854894418572,-0.010380568117375267,-0.0010803692100854378,-0.05257087447482322,-0.07336716698483992,0.033109458083703934,-0.02957717374961108,-0.053483224233645654
COL9A2,0.032395466927163545,0.008654010504917903,-0.008537934390323567,0.11438195452739193,0.04334488029457761,-0.06633336592778988,-0.0018718718540595843,-0.006802357613924845,0.036214340232787606,-0.020791170527899937,-0.0054149687916680515,0.06935186415365625,-0.018991871014603055
DLL3,-0.030913435589851906,0.02649168367520666,-0.08036142079760634,0.11186941441078573,0.026203665437929645,0.0046958371644658685,0.00420799574078367,-0.05588200586659015,0.0038311534747049185,-0.0028529092006350574,0.05468172322828141,0.056930263219368116,-0.05100449314196064
FGF5,,,,,,,-0.014766096055546116,,,,,0.045250449521085,0.13811112225606909
LIN7C,-0.001664314920790955,0.026408586259928396,-0.06362814508837038,0.052486963151159416,-0.02291425224187642,0.026843744403707598,0.003119682686366713,0.0069194447421692135,0.0662757097288225,-0.10065688876708682,0.02230549668478293,0.04707912605264398,-0.03374753042213214
GDF7,0.002869454692445177,0.046109401061124856,-0.01727280411681265,,-0.03637517153110309,,-0.011558331216183652,-0.02443039402666368,,,,-0.016761678867230925,0.019118810308064057
PSPN,-0.026432634684819826,0.002197544717901275,-0.03112102225407857,0.027843122495091712,0.018798507987949818,0.015348966587820168,-0.0031283853040203874,0.03416089542939107,-0.029037482894851994,0.04493727376391074,-0.006317497357773516,0.056624464225199476,0.06288407152010163
ANGPT1,0.011826642134270145,0.009161781865039348,-0.026334901655281916,0.23271752072365975,0.03565010804465023,-0.0059921089236769625,0.04359865192910171,-0.018719603998925447,0.034301272791613456,0.024720085308993365,-0.05261834263656816,0.05536152553034884,0.0028123625464230354
PNOC,-0.06257516050338066,0.09254756625326951,-0.006100856311878274,0.05427540550559994,0.005986052355831853,0.0012101167499267058,-0.011879307514051668,-0.04733397052694375,-0.04479841042661247,,,0.011083387903742414,-0.004215693588981793
L1CAM,-0.08490881158757706,0.03219219427779061,-0.04041627190044387,0.010813482578627862,0.012492439182255267,0.11228626636266903,-0.04108335414112188,-0.009869758319317759,-0.03699752820372017,0.0922917115131914,-0.01485935455750064,0.037165272775504236,-0.07209272127229402
APOA1,-0.01692994971751467,-0.008888492744757703,-0.023920514873231345,-0.04088137777932339,-0.03174834680826856,-0.009715650543784005,-0.005723154326648674,0.015277232198446998,-0.012063864177293424,0.023496755977229146,-0.002499897535350208,0.09940349089355062,0.05358269912868364
PSEN1,0.02770507324505817,-0.007358079726860954,-0.049333770653633854,0.0785872206105375,0.0071102864576327645,-0.02938690935808651,0.019364083139570765,-0.004441095211455308,0.04895016065604199,-0.1204362071799306,0.012968589243678962,-0.008376224841633877,0.05501633982171164
CALM2,-0.09512218998447639,0.006932716287768191,0.01744009893312679,0.05917820960371303,0.021951007947893363,-0.040365371524017785,-0.0210351020643845,0.00832019763007649,-0.0330475206799245,-0.026067312523169982,0.008493633140556914,0.029494239704434152,-0.16380545902578364
CLEC2B,0.01672860140542426,-0.02439109116704235,-0.02582230095706164,-0.020885493144037336,-0.006278903874436757,-0.007307137913295866,0.011829767431512645,-0.002218635117610394,0.022403295509866347,-0.08423936913647768,-0.019921689794333244,0.02071998163164818,0.008153612790551806
NTNG1,-0.06638304794395956,0.025055222108915635,-0.04522878500454554,,0.0012118424444895785,-0.02271352176484637,0.01667949901339912,0.04785465316713294,0.012224988659277135,-0.020027656790128398,-0.04740038302305313,0.08072547122863857,0.06372682021400816
LRIG1,0.08997585513205528,0.014260487749959366,-0.011152118164011621,0.13982390654880042,-8.362626409935705e-05,-0.09049217029148723,-0.026580718898081373,-0.008650471735655429,0.057068670275254405,-0.06273393053483173,0.07813686289333037,0.05600401956235898,0.06315866802836556
CPAMD8,,-0.029024395698769342,,,-0.024113395380348977,-0.003172319848925409,-0.013357921052926984,0.026947100033591687,-0.009769880055293674,-0.055323706836256877,,-0.037114625923597426,-0.026348612716187884
GHRL,,0.07636583980709563,-0.021908686614963844,,0.018063455092080846,-0.035602043644227505,-0.028407503048095185,-0.01067468609439066,-0.028895693629251193,0.011182840468906514,,-0.03408752960975759,-0.02322657626779535
NPY,-0.009737946409521338,0.038768066273084954,0.03490209330931265,-0.016015123005215428,0.01803221004497509,-0.026531560176516443,-0.01226017166579237,-0.03461376123592546,0.008773672485592243,,0.014808952548056016,-0.026230463755526994,-0.05455801448300144
MMP2,-0.027211813411791307,0.046762551668331626,-0.03246141349889126,0.07083339927501617,-0.0313538007423416,-0.01974844453380577,0.051671681024755424,0.05695937560608247,0.023831185089113888,0.029100249911019192,-0.021664372643837016,-0.07672550421084194,-0.0005970468534615194
LHB,,,,,-0.0074876666688664,,,,,,,,
PPY,,0.00427394114315034,,,-0.03655652256127096,,,-0.0165842581023312,,,0.07790461701615148,0.06533178166286836,0.05234055437617684
ALKAL2,0.07973898888022568,0.023812655932837816,-0.013864255284307354,,0.036658304201185064,,-0.015145660732801186,0.0393365530290891,0.061065247816273434,,-0.002318386432749066,0.0010065579364245585,0.11976381573362005
CSF1,0.04668721425793741,0.04565220249543199,0.025018148932795366,0.05503382404873492,0.0220863476012151,0.05284876775897563,0.04359564445676401,0.08481230536022125,0.0015799914636554504,-0.035035814700323666,0.07577270781115558,0.026372997126137655,0.1107324518390124
SEMA4C,0.018065772428248514,0.03726833393024593,-0.029994000825301678,0.07994293178277259,0.034186983192543506,0.1133958992791624,0.08410403009397566,0.001216446920357224,0.055766306550826795,-0.003373914350655258,0.001328837777305634,0.021718545758925695,-0.053072077614030745
BMP8A,,,,,,,,,,,,-0.03179244517979914,
ICAM2,-0.05809819387688176,0.06589292463990155,0.03751971805170129,-0.005315781387185584,0.12270477492315554,0.0978096933901497,0.003537805781768109,-0.0151437877053543,-0.03817690186107991,0.03416542335437685,0.07430467243415256,-0.03214949145503499,-0.014637913129269316
SYTL3,-0.032648544835807584,-0.057925391057296244,-0.017441577696771533,0.09707161939074001,-0.04548887193423438,-0.012933152180010237,-0.011932636423483021,0.03161653020942232,0.05692839903073048,-0.026120244538219844,-0.057690944981545644,-0.018598846368564174,0.04691496770701566
IL1A,-0.017585052326161595,0.02783019288239778,0.09527150814272678,-0.001369971191257529,0.036293341782861685,0.02051764858657902,-0.026166285897434676,-0.0036604964557943494,-0.011606875428662115,-0.0057170264419212895,0.06024967464391619,0.04810019441697436,0.05927738145160226
HLA-G,0.10444553433797625,-0.02222962465080945,,,-0.009274851639217126,,,,,0.11882754158216943,0.07766499404336746,,
PGF,0.04638637761603403,0.04754641797536969,-0.036177715518947585,-0.014060207478599835,-0.006711916961986835,-0.008014691549843413,-0.046570013972696805,-0.003504586767408801,0.01833490464249436,0.04500022175618231,-0.015120104125439588,-0.045214030042595485,-0.015295109171772037
LGALS8,-0.022913181622040132,-0.004366083193252709,0.011054748693495148,0.0662587543018717,0.0329100322187937,0.10525061949731233,0.00613301065387878,0.02869968970434284,-0.013554032768988042,0.004769001617633621,-0.010429366303031562,-0.003086491205838811,0.02766921409160026
DKK3,-0.06949562192889348,0.013746354102252644,-0.0015599754819884259,0.09807146724778627,0.011933712664163626,-0.014304377767857167,-0.04890332284118965,-0.01697875245559289,-0.03336989848871823,-0.06830515401024595,0.019524727946735813,0.007832236309140704,-0.152867297836065
COL16A1,0.05632989537376415,0.016937342293218312,0.040413201936556085,0.10035503063557139,0.008946078640690946,-0.02872675934104334,0.049170144007406456,-0.02262556031997445,0.056342087219164644,0.06288589657916957,-0.0023245869489392813,-0.043354511431972956,0.04976302097292479
TPH1,-0.030183040936140104,0.06516605157738646,,0.14939415760433736,0.005159967143036746,-0.02063566742976295,-0.015879198024561305,0.0052860574379822835,-0.027247120600485213,-0.02491424705158989,-0.026443472318597297,-0.009312845146745135,0.029591513545986645
TNC,0.039756230647771576,0.05577897430526615,0.01796248463721405,0.038688952330538456,-0.00033706800293608187,0.10046791705801345,-0.014552283104157649,0.035468010303206704,0.07213536581055398,-0.018723002572410427,-0.000636416701783162,0.07791214027266719,0.14060891563850025
TNFSF9,-0.061671181340233326,-0.01746797886602865,-0.023184195538290275,-0.026485260936277972,-0.0014698448531272844,0.025851715698195474,-0.03584577725875795,0.0191413726435378,-0.0462280279412727,-0.04713957722881958,0.03035766248346063,-0.032723277858740914,0.058168531021559784
C4A,,,-0.01366260213853284,,-0.0013426460822023212,,,-0.019659806135390263,0.033072178089764766,,0.006831404260870976,0.0903169641283845,
CNTN2,0.010392990163217253,-0.008369384653094253,0.014948289000096291,-0.008826135084183518,-0.026615000860096594,-0.004838858764934466,0.04075166593803119,0.059812906529075574,0.030277541546971813,-0.08772192084365046,0.05429285947233914,-0.043730108762278695,-0.09052334599774667
F7,,-0.015923526565580368,,,,,-0.013357913288856424,,,,-0.022326953077429112,,-0.03256837429740916
LUM,-0.055605742070503734,0.05399341359259343,-0.020143430612364264,0.056036464737977174,0.009389719045868633,0.01991419836631576,-0.07782187108129948,0.013451091422527345,-0.06666993408424261,-0.08216750837784516,-0.024172093537951397,-0.08310705747526556,0.059510900693560805
BTC,,-0.014446435958367282,0.04085441030467729,,-0.05199408454712671,0.0687579547734024,,,,-0.05674780113860231,-0.016152765618568005,0.06608070626653273,0.11051617854659374
APOC1,-0.061034627839849656,0.0975858447636219,0.0025444373901011407,0.08042545403478567,0.0060539052133160446,-0.03860282363388684,0.009030954321324126,-0.057274558577839606,-0.014358555784141712,-0.005796735884474439,-0.027277744048672663,0.061798284533592936,-0.02523076843715414
PKM,0.10596264608025967,0.006826516790627384,0.0069140349514124734,-0.09886427866609987,-0.05204983236980178,0.11183150910899994,-0.022411842535613704,0.018329398857413675,0.11269562577736582,0.1056904216766014,0.008108245729726996,0.04436625991550771,0.10987428989903586
TNF,-0.047064916908695714,0.027964470468298305,-0.01931361240371518,,0.03553444224897715,-0.012558174443753702,0.0008319102462886591,0.015310179530067108,-0.02598817532785327,-0.051573476020666094,-0.015677853276474276,0.04980522037091366,-0.02534769565790853
GNAS,-0.03964721416972662,-0.05170417675238872,0.019989122657671537,-0.07673654057489832,0.00029936998780704483,-0.049156460434808716,-0.021403396816878514,0.01872377250735694,0.08664212125751199,-0.09784942247032971,-0.042037347203663464,0.0123211725527202,-0.15505898203762467
BMP8B,-0.009986236374824107,0.06604637587359174,0.024032439506610853,0.019718682613504276,-0.004692803964736524,-0.011152231404669094,-0.0025042302715060608,-0.01602554155329656,0.05581166827341003,-0.05839332147506874,0.021821881725613033,0.0034374158761310827,-0.002732922307408694
LIPH,0.17521433625262606,-0.01632218605607309,,-0.01706658862661724,0.05637578604206491,,,-0.015851178077481057,,,-0.015916976910680836,0.0164045387781021,0.059607464017428224
CCL28,-0.03285770671477084,-0.022959185051383724,,,,,,-0.024408206557734846,0.150199209327739,,,-0.024686902427530157,0.05614903191685492
PTPN11,0.010336600346702703,-0.004538607306520401,-0.038982556775248506,0.007082293850929594,0.035616097660161584,-0.014411201595130098,0.008457512734624178,0.01468523947056193,0.008208007107647087,0.00037965459987694363,-0.024118303567387298,0.046831895427138996,-0.10591571666287174
ADAM12,-0.04650129987878025,0.07857447834296864,0.0632167013054961,0.07249449230053,-0.02532066701172673,0.009417760104347115,-0.03498930786135187,0.05196581852830373,0.07792523618052997,-0.008641156567118596,-0.03053108236677212,0.013776461246194572,0.06697565463629551
EPO,-0.0012645202172878816,0.02499917320540662,,,0.09033337831030018,-0.022143118511522765,,-0.01658425882623734,-0.014889253786302022,0.039227254549577074,0.032596050495869854,0.037043689582605455,
EDN3,0.03457105329292134,0.01946578793406444,0.0295753140734415,-0.020131680805285344,0.062336193502209335,0.009310891673828493,-0.023668337415737144,-0.02570478324772118,-0.027528274377831046,,0.04973298280993523,0.05122729615689789,-0.02717735525491102
CCL22,,,-0.017272803698544816,,,,,0.01648886417240412,,,-0.01956430440354091,-0.04056694417097466,
CCL2,-0.012006834465150221,0.0842913836292539,0.024102820444682704,0.062367854544981165,0.00013645833460481066,0.09792578223850182,0.016345069806159702,0.066546925220753,-0.018568810531339998,-0.15668662928553664,-0.019441486680421317,0.030459987616361785,0.1376325181251551
DSCAM,0.08134083356724492,-0.0037994708623301713,-0.02196291361487754,0.032724569940712676,0.043725703798257076,-0.003427872590646783,-0.0005816936041217909,0.005689524962679201,0.053607938682819295,-0.02061183945101131,0.03591690264071045,0.10340479920449946,-0.014835255474492591
GPHA2,,0.00042504060189347843,,,,,,,,,,,
ANG,-0.027757568391665866,0.018896066536284416,0.029605335823573154,-0.04349678729185625,-0.030657518796535516,-0.05242888176605094,-0.01365869567811774,0.008054800251786287,0.024837668073608207,0.09339265934005962,0.06287910688588903,0.10798793424178778,0.034283738832597346
FBLN2,-0.025426251949441533,0.0013754171265556996,-0.010118584244570324,0.0628103336936742,-0.04875901402178801,0.010447691806455411,0.04740521245042526,-0.017944276992916494,-0.06132851660042332,,0.012608925492836492,0.019684697091690868,0.06731612358085791
VTN,-0.042536276055748876,0.057786315368183884,,0.006047250196213673,-0.04134898711831979,-0.022324974681780713,-0.022517083748618157,-0.027246074804745758,0.05595599602679724,-0.01011042773559395,-0.0197593591894371,0.07550298485115281,0.023396240815371058
VEGFA,0.10093755244288177,-0.03502535351358254,0.039226004192267606,-0.12506302721043688,-0.054602446312348805,0.08502096267768539,-0.01904467466767068,0.01718948321759511,0.1174756151073668,0.09651990822543902,-0.0037317285839217782,-0.009180592241263831,0.13301437357281176
F10,,,-0.019715812931896635,,,-0.020829579169229923,-0.02172025187323191,-0.018184281359759132,,0.0495986772518116,,0.0017536300377579946,0.08818275110747338
SERPINA1,-0.022639224282801886,0.08322393655208694,-0.012444350634208423,0.09112509029868902,-0.017183287082247523,0.031200199053057404,-0.019467841181496977,0.04379695878330401,0.05849550303233596,0.00940382766236255,-0.020209146989488377,0.05257155882223891,-0.001646448677824308
VWF,-0.07101225275786167,0.07290933501257327,0.03276467258701179,0.14597791906262322,0.038925664583767734,-0.020637378508250835,-0.03273943232132472,0.029535882774631716,-0.04990431134790611,-0.03823250365294367,0.026015641006228992,-0.12318080532776597,-0.06937335299697059
GDNF,,-0.012182296764631602,,-0.030382738906829534,0.0509801625246083,,,,0.07943007853043751,-0.04667509482334646,0.016653899209782653,,
VASP,-0.017271554487810047,0.07456823906365365,-0.007191514155114485,0.010412278165933243,0.0024573308366348315,-0.025156392143342834,-0.07946149672603628,0.025282858963851546,0.005630817546421951,-0.04674389497495977,-0.04067961650501484,-0.009956044666762495,0.0552040464344439
ADAM15,0.04482323814331325,0.04657599918302813,-0.0427057094454943,0.03325125023527352,-0.002403557786765722,-0.068381631055147,-0.03713388244812145,0.027068446190867696,0.008672899251416833,-0.08651251815410438,-0.005355748217081672,-0.007135813943694151,0.08565107645545592
WNT2,-0.03820634238331612,0.0803252108876136,,0.18630798941429044,,-0.017939283263087708,-0.00934185929730754,,-0.025499266919578552,,-0.021441868903854484,-0.02942626762137691,0.01657408203501651
