,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
GNAI2,0.05430763874810341,-0.03299172605794371,-0.030299531065644914,0.03743729633149429,-0.05579231554786207,-0.028158209895045163,-0.09531301602502006,0.030061574495134996,0.03368456637147669,-0.004596609052907103,-0.06751705485658907,0.06904567141178616,0.006223149028215938,-0.018976676604023836,-0.014301746667519336,0.05664868659101469,0.039644155312095905
HDC,,,,,,,-0.029851425368527505,,0.03645459023589718,,,-0.05994733108184322,,,,,
COL11A1,-0.008141368459766018,0.0004376101193807354,-0.05637390017403724,0.028237293076644656,0.03147667602234987,-0.048104732479112046,-0.004547522606538606,0.008432887692275282,-0.0498144292274626,0.05728908209383706,-0.01045738900138361,,0.01343976567129259,0.10318286104871983,0.10439969752594136,-0.044106676385296,0.04126366016610256
NUCB2,-0.02564791933557182,-0.016378293871532567,-0.005880095486175587,-0.010503702040344355,-0.022677452917123357,-0.019501161963459596,0.06928141098036941,0.015478981533315617,0.020527631807271473,0.005573075890488088,0.015380084535940256,-0.051783886926604135,0.07530117148991289,-0.025625287238608026,-0.02693930720858984,0.050231181493999556,0.013940179198303234
CXCL1,-0.00034836590616127856,0.011796449281333502,-0.017066581710139365,0.028216620965222674,-0.04429059220861433,,-0.02789725544167212,-0.019549561097778903,0.024097390745718997,-0.019690844329583887,-0.030151606517014404,0.16619917561769348,,0.029204230841129292,-0.029614974145558037,-0.019921994716448222,-0.009549288286342954
VCAN,-0.033903508419893126,0.0019004293279567164,-0.02689643111275232,0.019590534974861677,-0.016480976806315446,-0.06026005315772602,-0.07267764229403305,-0.022644198745742996,0.02343419366183834,-0.004011015606698826,-0.10102419203941071,0.06386256554626653,-0.00370309619362397,-0.026230757300656063,0.0750156081932363,-0.03191227482621927,0.021775630510094304
MMP7,-0.033259989137294735,,,-0.04584392585015168,,-0.02656917357287561,-0.01695572190299232,-0.03577050340129463,-0.009526350119140645,0.043672558480169155,0.030849621287704798,,,-0.0036436460625804902,-0.007258918058404059,,0.09593947432987351
PTPN6,-0.017036157094243314,-0.02088783261673863,0.01809029112957799,0.10072643096757701,-0.04678796749590503,0.00834481091611556,-0.008068266931350562,0.0189092703814926,-0.008409575719522487,0.006584487020996088,0.045311034130707334,0.03427525237592402,0.0410634255591616,0.053708098337264296,0.04452891415006595,-0.0031295750863213263,0.011210412656738899
PTGS2,-0.002823085033634666,0.09178118004175537,0.03900571574279645,0.02329594425082731,-0.03578629576764703,0.0054423911765718504,0.13867701660917262,0.027363957442823106,0.0035526515404523586,0.010345584746267041,0.1407646131378078,-0.04402575625022195,-0.032423369868274446,0.013516169555050793,-0.08924703670387242,-0.0286871423392242,0.05717063919282583
XCL1,-0.0020570782909621597,,,0.020091628885025647,-0.014777322125255265,,,-0.018135311296503,,,,,,,,,
CD58,0.031762970807685864,0.012249747497017826,-0.029824415880375717,-0.024921244386086977,-0.015020360550507622,-0.06164378361674379,-0.04838013553518242,0.06884731068400904,0.022127397680255474,0.028078605454094466,-0.026939179493168142,0.0430479400199582,0.01587555839220958,0.15443292663768884,0.08249648596500014,0.02083245326221564,0.01662920698990476
TNFSF14,0.009595932616435333,0.007420667071507654,-0.045643535654336584,0.0434676182409855,-0.03247032336904155,,-0.035329738421317404,0.000804200392045723,0.025918268843333953,,-0.035882620378560215,,0.09315735660248749,0.04505379279442471,-0.02519011570087678,-0.037479811493588824,0.019983435170638084
CNTN4,0.018152524814967628,0.07775104552880302,-0.019911325461639085,-0.01134312310346093,0.008442726740137501,-0.010904608250855364,0.12615044226379435,-0.06122571873314094,0.05711070613998878,0.03888178722764929,0.1258269191641223,,-0.006790364940996207,0.061000691619967747,0.022254530796313406,-0.029120330162195132,0.05529211029940036
NTF4,,,,-0.02252937355940998,,,,,,,,,,,,,
INSL3,0.04906146910595632,,,0.029505809959217782,,,,0.008683346889047365,,,,,,0.032392371827477257,0.05424889974398969,,-0.011747191450259854
BTLA,,,,-0.03660248411439588,0.00827672595798402,,,,-0.0011932940530945681,,,,-0.047203048078330256,,,,
MFNG,0.02453259925134777,0.04074813441246616,-0.0035898199549645386,-0.009487830990124256,0.06863457084378433,-0.012977019477450356,-0.04209398741973512,-0.07403929341395685,-0.0335042319331717,0.0012683200775766331,0.0790319352710553,0.09590170772927599,0.020271869974064136,0.06792311877425854,0.10176550540366,0.0246160296088597,-0.05082894551479977
ICAM1,0.0029030989857878743,-0.012427143584809827,-0.004348497148300581,0.05090468197846814,-0.03749134740921578,0.023007390550495957,-0.05074607877491192,0.031284783521944484,0.04022635013907134,0.011980145687154633,0.027347063302623965,0.004372444407002267,-0.051977204743850654,0.06153856577719699,-0.017953440938197562,0.12714876816913945,0.039179351997558155
PROS1,-0.05406232941871232,-0.01070731549957393,0.007827815929441267,-0.02230474293432936,-0.029204846291628988,-0.010234210615616485,-0.03186398161101062,0.14088104805918902,0.011713365165644942,0.048963442060265254,-0.01681019757603165,0.03112057809629159,-0.024232213900920032,0.10371651072053055,0.06468368944311643,0.003131659866525513,0.03620886706687927
CLCF1,-0.00791015091335242,0.0344053957906835,0.05505644770717842,0.029176972547626696,-0.039373302583089596,0.004866333117549017,-0.045912833803686944,0.05720428455600671,-0.012108803175504522,-0.05773740154962117,0.05436442348620352,-0.006908797540823803,0.005436167132960901,0.041366436071358814,0.103912668507632,-0.005279425884471582,0.01581216379374951
PSAP,-0.009565777791312962,0.0015843605541897572,-0.04134734171925283,0.06770408603984307,0.02239281352758004,0.060388627771557,0.06674443754902393,-0.21134227772352424,0.01214965581753753,0.045956978854631396,-0.049596886974474196,0.06151490393273724,-0.035765288991843745,0.11480172178359847,0.011102272083031349,0.14137406090954718,0.10871108985153476
EFEMP1,-0.07464712228708749,0.036079389629597364,-0.06527331470264133,0.04238353007870247,-0.056628046222062765,0.004068356568783714,-0.09618200644035584,-0.2284054861375208,0.04734599146256055,-0.0029545276993182094,-0.09788541095396745,0.1287523089587089,-0.04284770324941067,0.08768510750402433,0.18025038341103528,0.05846015729978581,0.08427654075243045
C1QTNF1,-0.059447223866434154,-0.019675806721518113,0.024974797845596308,0.021644206824171827,-0.024622641643702845,0.07160400692698062,-0.04213020377270727,0.059217395274955634,-0.02699587449704559,-0.04879133831584552,-0.003177856679228777,0.021061340206273378,-0.009559045145076973,0.06039353557226567,-0.008169615680484535,0.1017981145861139,0.12415714985206172
ALB,0.162275185445231,0.002399416536274096,,-0.02608687107365512,0.024556211288525667,0.12084894907801202,-0.000677958872251287,0.03712803367270875,0.004194277216170488,0.04812091479762443,0.04196288198459577,0.054868567012313255,0.06428684804229237,0.0420810267967326,0.009299904648793043,0.07506081973793274,-0.01697854345566884
CCL13,,,,,,,,,,,,,,-0.03669052777822804,,,-0.031527630834202486
EFNA3,0.01569247623041619,0.02923866176379945,-0.004063684948958104,0.010165229137587134,-0.018940941816215105,0.053683523622115856,0.15058669598625765,0.017293632288038853,0.03286908606501425,-0.017185089293833316,-0.04578172787437498,0.038908178280532994,-0.06134063237445727,0.10247651343666737,0.09788393128849215,0.000725550720571389,-0.017912097842608745
DRAXIN,0.028858988636230334,0.009959586093499721,0.06000353012102954,0.07531319616386674,-0.045085101017723395,0.07433619478824348,0.010903295405988438,0.1971502367319066,-0.032663362611750665,0.016010172251537454,1.1133880092800073e-05,0.053372970613127534,0.04277370002206228,-0.026353341542463608,-0.019621076725204026,-0.018546524315485237,0.1163960561445847
RAET1L,-0.018220658393627076,,,,,,,,-0.00897819282364319,,,,,,0.03560009394120369,,-0.05145771432704471
NPTX2,0.0912633145276105,-0.007138495072322556,0.0017400610690554638,-0.026674564212724333,0.09802239328831255,0.05126945596574212,0.10382354627644731,-0.19476035739524003,-0.005066559120964529,0.0046205063709021015,0.06630982615440689,,0.12662360990564941,0.04424354234806514,0.05198361246162103,0.03170801828893728,0.07659254793341418
FGF11,-0.012564723375883408,-0.04306599151902095,-0.03162155309456013,-0.04594795867198731,-0.06908907000744514,0.0018155252813332142,-0.08178983406535537,0.07078125099069776,-0.012970334551431019,-0.024457758051167167,0.05798261504275619,0.03321117948515988,-0.0042240721347994725,0.08213228688927139,0.07851538014974564,0.06276261448489483,0.1595127254476685
CD59,-0.0005824164898702014,0.016218120413728544,-0.023031063163466196,-0.029561286034644627,0.06358597567210766,0.07451210701718226,0.0634110100360292,-0.11625488092622636,0.01879748164198333,-0.0013806667712178244,0.0028324652398552365,0.024579001770804663,0.06527771285981526,0.04325247226169758,-0.015494246274119636,0.07866818546800398,-0.04976651691293316
COL9A2,0.027642226342730152,0.008457135103284533,-0.07514947477652056,0.007671312007048841,0.02103262285497016,-0.012575502503978793,-0.02597839453465331,-0.07132715947556552,0.060252302787055616,0.04104538117864868,-0.006042174171727715,0.031158907650868612,0.03641135779229554,0.04904915899645321,0.13826682455804432,-0.04520879110887808,-0.04330795616488856
DLL3,0.050079469620521413,0.03085604366341371,0.02139310828592849,-0.025163992468491148,0.03922296019809467,-0.025435175095139376,-0.0024420866660012606,-0.19765351442823753,0.008085848362055758,0.0716888772082362,-0.005299733553298326,-0.015518726584040571,0.06594500428010966,0.08225807841301486,0.14406691227327928,-0.006706639200586723,-0.10277843881061365
FGF5,,,,,,,0.0641888564307924,,,,,,,,,,
LIN7C,-0.05697911719921501,0.0011523705609217843,0.02114474461694728,0.023696261989934127,0.07502803479518366,0.022152721013543517,-0.05775175058039383,0.09769222849663178,0.02161396030471216,0.02305927798534399,0.023324141688983672,0.062159250213765276,0.03723983382566933,-0.0107758327500922,0.06074557331061013,-0.004296494102770627,-0.024298223114878996
GDF7,0.01621429036517915,-0.027664243579541222,,0.03321013039753602,,0.004066978411886782,-0.040512640787697805,-0.0546291261534917,1.0360752188164052e-05,,,,-0.053526359109585774,,0.017674231327709157,0.021251152095460624,-0.03163801495766278
PSPN,0.002721264885359533,-0.0003244274745993864,-0.007290747591806444,-0.014882566311935753,0.018685960343595473,0.02472201547647914,0.031794421800823175,-0.019083403603956682,-0.0025141684692248606,0.0447545592953705,-0.060723354133450334,0.01959307434190134,0.13003054075292633,0.01974028640587167,0.06608235503372753,0.042183900464938945,0.018358160283772358
ANGPT1,-0.00016158549501224743,0.008226146775776442,-0.020349850236184273,-0.037008534916247976,0.04783636319081976,0.021169675921525636,-0.04807961743454333,-0.15210862076828208,0.06947718635142082,0.061188821214714244,0.034851470403194716,0.09225856312803973,-0.042640325199038674,0.09761307875405958,0.06801055131679251,0.03450720067151141,-0.04956210159432682
PNOC,0.0767572429134983,0.06545511298716299,-0.03623773097171704,-0.05287381137504782,0.08010936668441565,-0.004304713633764318,0.1293570266424558,-0.17483110458309636,0.017543549148457457,0.02701264206919447,,,,,0.040723777203048456,,-0.0019017988488106603
L1CAM,0.09332033249246292,0.0003596759669293952,-0.02881749499759694,0.04539233366627389,0.07007120488567796,0.029556506304569897,0.0960425619150817,-0.09171448781027207,-0.05792001520902803,0.03698049863998781,-0.025636701378685057,0.07439283331374859,-0.01549705668210475,0.10652375764821133,-0.04854090688679625,-0.0370439948097331,0.22581697998503117
APOA1,-0.005570761562129647,-0.021387843838750142,0.013479677211320672,-0.027424788581806556,-0.01759609645501617,0.030805617967212123,-0.02398700556346805,0.041829767849762604,-0.03842886842301212,-0.023738730927814436,0.07545094561555053,-0.004963699542327387,-0.04570193121008476,0.12503949962857128,0.13432819816718855,-0.0320102626605575,0.06370018739593405
PSEN1,0.010040409068180637,-0.03776925010284843,0.040119185885888815,0.04027704198421147,0.02958015748219329,-0.046344752132400385,-0.05800173959975271,-0.029859700617700068,0.0639534315419129,0.02170377695287154,-0.036156849199722944,-0.05969645410316562,0.015451062754834051,-0.02436771439595049,-0.004283287604999731,-0.015451633032784877,-0.002241122403234858
CALM2,0.02598072074288817,0.01479365908367241,-0.03280962176435045,-0.009534358513225776,0.05332378292026787,-0.009318101100909299,0.13194898665569316,-0.22416531662490194,-0.02007194132856808,0.06250804593501641,-0.02866709296145529,-0.035384976924700634,0.11617165488834466,0.1966053778120048,0.10826857455379305,-0.026456484547095867,0.12374869788937229
CLEC2B,0.006028620105875214,-0.03259114099185725,0.05920417227705087,0.047888066684651655,-0.058326028458129626,0.0002291122778504825,-0.08880565293372386,-0.018335933862821566,0.05623736326680635,0.021075204777304724,-0.011587943683784083,-0.08160156440874025,-0.03375540718595829,0.060827592760183964,-0.07859823351824709,-0.030207759684437615,0.03477167756711648
NTNG1,0.014480171311594046,-0.00018293023499409998,,0.00607207060356564,0.04254350717847563,-0.04540652113532362,0.01779440895898178,0.027835200110873308,0.03843017383948755,0.008728761275435417,-0.04689466814625986,-0.07930541049696818,-0.02434590768938948,0.023824387595922387,0.1453790647102626,0.04939434616048318,0.02386347948548216
LRIG1,0.07212055162462068,0.006394277796612557,-0.041592808987409,-0.03535272268913507,0.00035973757464905995,-0.002630760363190108,-0.07609882378845187,0.08919084765822288,0.01577414331370214,0.0460579768928564,-0.03196014271674318,-0.04402124337630622,0.0030509263427821215,0.045087115919748066,0.1401004500510729,0.0036588499288242662,-0.07714587835946334
CPAMD8,0.012586537063307025,,,0.04599273714173565,0.060028599646716266,0.006969157934091377,-0.0009223072053758093,0.008052118184967354,-0.010660473958911582,0.04825446113291494,0.09278626239784771,0.007910760757763726,-0.018225601785300558,,0.005893194706932714,0.0016484473815118995,
GHRL,-0.014161368572055681,-0.00512276246075912,,-0.0015743460735009622,0.06166597112936476,0.029716068754728302,-0.014553489837392082,-0.00420119394726689,-0.04018150414271435,0.006338986658339669,-0.04062384933711803,0.09689836180520724,0.04931438718161775,,,-0.010837293636961202,0.027732278105832734
NPY,0.042619558012983456,0.023945558688855458,-0.016015114831106392,0.03657020630129183,0.04487414956627604,0.05825191207659084,0.124269824452423,-0.056950664708448166,0.030517406538270796,-0.020727410533293595,-0.03521054242220728,,0.010652041307276521,0.017855321979442486,0.007536219192874963,0.05509856513181885,0.028478307400568923
MMP2,0.028883630252408716,-0.003784876113112293,-0.06004113400346799,-0.005181685643538109,0.06151452990757948,-0.0014446262285177207,-0.07456255665276418,-0.04218611848404963,0.01782954858056761,0.012785893713812673,0.032092620122553595,0.05483198969495253,-0.015151013819193983,0.07858165037762121,0.003236704003969234,0.022455125002310235,-0.023159998836182687
LHB,,,,0.11845944549512369,,,,,,,,,,,,,
PPY,-0.025315561340750165,,,0.04864000643661634,,,,-0.002505023621885591,,,,,,0.09102347972010695,0.001180207477542,,0.07099207215940162
ALKAL2,0.07891418340486606,-0.0222050879891988,,0.028950373447681105,,0.039598378537177355,0.04408034293959256,0.013598664968061907,-0.03447359094515664,-0.01313919413736129,-0.048198854297653825,,0.03778601579468158,0.0008885847123637262,0.013400496131529159,-0.01582752432673514,0.018205887898101514
CSF1,-0.06239982829180254,0.01011917889059775,-0.012713177375191207,0.013451543329397202,-0.027511270182256634,-0.0059665371076338975,-0.05815642541693724,0.013032326229840928,0.04083975676540446,0.03141744457722372,-0.07692978327255871,0.0620713495494302,0.002440177958550788,0.08437222748726723,0.055053279774069194,0.05903389607211615,0.03504606762480061
SEMA4C,0.012712708078583273,0.05572447067829951,0.06907159725034678,-0.019243346750254714,0.03507235168238702,-0.04125218645726373,0.047708115263472496,0.014740455992250908,0.04548810310497518,0.02198340981201498,-0.0017228208131677726,-0.04005800464213724,-0.039776510852611836,0.03574792049230928,0.07726453565403309,0.036700828304966134,0.04242601948633215
ICAM2,0.01215699786525044,0.017306748456348317,-0.01758727431283134,0.011695989298353426,0.03276006240561481,-0.015711552321873937,0.03553663711017883,0.006175787268957072,0.0065458091091617964,-0.01749692950058408,0.06665156671899886,0.048428976154449736,-0.029182334931294518,0.06416703434550737,0.09901571746192553,0.017396198415973046,-0.05265266437145107
SYTL3,0.03391075090606263,0.06410315720381296,0.06400325347991656,0.057078591159061366,0.018522342763304885,-0.03490758314731962,-0.05775924444417953,-0.007119836900811808,0.024336876895017276,0.005039509697460294,0.007035455575945949,-0.03946356892633894,0.013735030955665315,0.029816824255559947,0.031669422630304124,0.018419652821090645,-0.04023536402027233
IL1A,0.006498275195226277,0.01669455486027756,0.042556100101806396,-0.02116930940010894,0.0030362323422117505,0.025968999089618996,-0.056350371375709855,0.005219826235677375,-0.008435946022273773,-0.010468063201532518,-0.010434585258593235,-0.0404761824483936,0.05300307919905419,0.05182665853145105,-0.023966310322674666,0.05723401113975762,0.03900468585478971
HLA-G,-0.0338641122358522,,,-0.025089598003387982,,0.20840158061497052,,,,,,0.05050149867539904,,0.10452724308581444,0.09439655477121969,,-0.007853821189977761
PGF,0.02890761142297796,-0.010700635994269275,0.062376835391637554,-0.024157715658360855,-0.031975093117137025,0.006565188687413528,-0.07510402241598735,0.10387914116708549,-0.013867740787839212,-0.009834808350641338,-0.016424159063921893,0.0607235992323182,0.006391179463683846,0.027408183881813937,0.1181687192788972,-0.02448908403494493,-0.07330252649090241
LGALS8,-0.008624451766079134,-0.01856885488326033,-0.0002778845748311807,0.006923849249312089,0.041349650880478366,0.019096631865725966,-0.03500086800106337,0.02978288188056833,0.028338346636195947,0.009805259482177144,0.021967273233552524,-0.0031441652820165746,0.016890913025300595,0.0634545159714331,4.7079715051707286e-05,0.07751030406311962,-0.00022421612770126773
DKK3,0.042235298118381545,-0.03324234426197,-0.08179026480252752,-0.04257279903565569,0.054773315405590446,0.05160954690704844,0.09191873553196274,-0.04521427299288131,-0.05202555131315456,0.0401981872239593,-0.029667270410946172,0.06835157108212732,0.05696426787150063,0.058112567510742535,0.08516416071217893,0.05955288353597069,-0.06128665730408446
COL16A1,0.02567831014848069,0.011464450085902161,-0.04584338048850724,0.0027036089239239765,-0.0005937110995286638,-0.06031421659942782,-0.07831725822246209,-0.0294828752697476,0.0668994369631006,0.0034834244566841863,0.04958578119269256,0.007846311351808027,0.0005235842797209247,0.10364606280002264,0.010265008321138835,0.021901829028100988,0.030919193176144385
TPH1,0.01632167253424335,,-0.023782867163769938,-0.01930168390095323,0.12039806993497044,-0.020777519872982302,-0.024354698672777585,0.13186520187617862,,0.04593303773515156,,-0.008973174318599413,,-0.016211672984895804,0.06920299291828522,-0.04502186280965519,-0.0377243412198256
TNC,-0.03436111908249733,-0.03014026382019305,0.055178375050644234,0.047497669266530824,-0.03466979982080129,-0.04789552810222766,-0.11591405247710104,0.2472044363069531,0.07165924722519489,-0.04413152198471654,-0.053345418747417085,0.006757404408171232,-0.021870233930598507,0.019974894921848348,-0.027728579983776903,0.06705109335721374,0.1610456811860423
TNFSF9,0.03404433169534764,-0.0006273083517815904,-0.02648524741821691,-0.005690503028033637,0.061196689664189875,0.008715219402704357,-0.03292427487705805,0.0027856918948966545,0.06375504146822962,0.035783474954224584,,-0.008625677194932917,0.0011401295335952265,0.02825559157126926,-0.04943035023333894,0.018617645533899933,0.037125119476766555
C4A,,-0.021882118904065898,,-0.028162617922096976,,,,-0.014451935943293786,,0.03157425276695139,,,,0.04823569638916137,,-0.031611260711700895,0.006293690705443661
CNTN2,0.037226089227245476,-0.00025394995621556864,-0.03511249807753623,-0.08516840066346086,0.006644810668840721,-0.04841944534020883,-0.11546586848126894,-0.07583987474733626,0.016864986124381393,0.056803358242868945,-0.010913233997332263,-0.07755586757084527,0.021908318977194457,0.14790964187057085,0.0571744109439406,0.03172168356913958,-0.041970954712908
F7,0.17374254783516915,,,,,0.1286653867101262,-0.001265997720864963,,,,,,,0.06977469521170174,,,0.01694550306499406
LUM,-0.02146828827141171,0.051165442600557,0.0017276381696295323,-0.002469092326449818,-0.01984637705922767,0.030185352831153266,-0.05056187412161547,0.09839484187940575,-0.006316774689122325,-0.06723664659119137,0.05467017112569686,-0.004769223667188024,-0.014977151061286833,0.09185714636551348,0.06174296658448609,-0.039494489538228025,-0.023339583825912343
BTC,-0.028387856965880608,-0.004739903508246124,,-0.008082426370711786,0.05841915341673449,,,,0.0634914625874518,,,0.018358076039078623,,-0.004647290469332232,0.1048020604283025,-0.02712365469180386,0.0008294939049661467
APOC1,0.013150859924118873,-0.03360423205677676,-0.021675435589068134,-0.04803236465126968,0.047800855714809125,-0.0032994997370935785,-0.10838802974459907,-0.09601175633211108,0.02015096322989522,0.016724719121274587,-0.008237650394399066,-0.08396788878637584,-0.017109015431266944,0.0370636538629673,0.0785028970844545,0.04270285157146775,-0.014496012066132715
PKM,-0.06603307760247132,0.029479314036714502,0.04683282541826686,0.0026137438834744793,-0.060798565042312194,-0.007604596987583662,0.03731738412663888,0.18609489036574953,-0.07772085062440524,-0.030470069465449324,-0.07801593044832686,0.0140757489794042,-0.02217993874049584,-0.006239052697582612,-0.057109627114060535,0.04408720468741775,0.16601279260894242
TNF,0.05460320643690543,-0.04174120500953512,,0.026712400300137756,0.07201644594701756,-0.006415460303534858,-0.03006821492437706,0.025160028928350172,-0.016237708636688844,-0.027345162780758332,0.018343279563604604,-0.03555126293373374,0.052048437908396715,0.02121382736459033,0.045870424785086045,,
GNAS,0.021535136410732944,-0.00589697206615824,0.08643010308192998,-0.015549899354883634,0.05553232677378426,0.06345102122039203,0.1089711606875747,-0.01057586099285819,-0.048385375718760046,-0.08106897469516262,-0.03230758165326914,0.004280114476920388,0.08420972923688953,-0.09226879001437364,0.02807674042267834,0.024796027840127504,0.09210988238351069
BMP8B,-0.03453522307058777,0.029313573715632237,-0.009511231821004584,-0.0017066053110572355,0.019687864753111396,-0.021850465733740776,-0.036999718664726865,-0.07364977521774246,0.04073648861853352,0.0646138458729865,0.08456315611239466,-0.009674842264513131,0.033535813284359485,0.09438612133942434,0.030033630786418214,0.07489254833282144,0.09019902838460851
LIPH,-0.0007223353935899376,,-0.01706657991584079,-0.03567834103447383,,,,-0.018252924495275467,,,,,,0.018694342210132994,0.012458530271949519,,0.05739623643415772
CCL28,-0.009601981173336976,,,,,-0.0003662599646830783,,-0.030098053943529313,-0.02102022444097042,0.00850786088085087,,,,,,-0.02185091883973299,
PTPN11,0.009601673848342925,-0.05310780591872675,-0.005991095549010824,-0.0066523140321968115,0.040624929170382816,-0.0049280686499826604,-0.05146692444450078,-0.03868184884967299,-0.011777353850555995,0.040602040714570437,-0.024749156298501565,-0.04258257822347298,0.0002770978744241689,-0.12518399029976637,-0.047963978126777,-0.06623263998789107,-0.05236168531836123
ADAM12,-0.0007648820934073844,-0.026057374597089362,0.03783007660741485,0.005339497324135137,0.029841339866819555,0.03436824316933279,-0.03953837456878807,0.2118770702999026,-0.04458712775548817,0.004959627346370391,-0.014701284945418603,0.05801806955988206,0.029067704618163943,-0.03663239332456956,0.03120568355974356,0.02515529976339928,0.03393512557767437
EPO,-0.007544124511607126,,,-0.02835962150325709,-0.019762966859144113,,,-0.01699244217012704,,-0.014511268014936294,,-0.05651579385085422,0.085198140122559,0.028034741649434536,-0.013863159538372576,,0.009007023222055878
EDN3,0.011362056724426214,0.047651597965426444,0.10825741455287702,-0.024097489216507898,0.016122991722979173,0.049580887505245044,-0.03630128076709534,0.009523936094924954,-0.02038887790802236,-0.027850889972868557,,,-0.03684827856070926,0.07254983196257571,0.08857751698294108,-0.013089443153804028,-0.058110484037816885
CCL22,,-0.02766424290964054,,,,,,0.03944356492308613,,,,,,-0.0169600329823837,-0.03988273100205626,-0.02712365589219177,-0.0441420616677914
CCL2,-0.0390871645764694,-0.03338220839558187,-0.031191276891149693,0.007244401878811783,-0.040209641456252394,0.0365035915907171,0.03326596909014163,-0.04783265647457936,0.03379588111091289,-0.008475244832493282,-0.09620900023300233,0.017548743885799578,0.01846470559048448,0.020056936154853572,-0.06682727715025856,0.08993244837267883,-0.00410568100346045
DSCAM,0.050226582121622676,0.032679074078450575,-0.008735616949548086,-0.000955511501238274,-0.04149254123826106,-0.02970018114663191,-0.047986127835370845,-0.027875061996926447,-0.032846397956874517,0.06404670338805629,0.0613703167333042,-0.029931193893001366,-0.005160783864222471,0.10049235779564444,0.06207855828798427,-0.006305167023839023,-0.01828412582828224
GPHA2,-0.0015851467770263469,,,,,,,,,,,,,,,,
ANG,0.008654145915008581,0.041516541371675195,0.05226975623629879,0.016339751002820497,-0.06516866736841069,-0.033576747627433595,-0.05566913866973957,0.14490549817097895,0.031368594274525034,-0.011458628905453084,-0.031074434713659938,0.13423989863206134,-0.03065750620462825,0.12731372340090558,0.07271614765403119,0.019332396212571372,0.015568869064465298
FBLN2,-0.013648765710697763,0.0321668350166909,-0.023402247299240994,0.02250897773299006,0.012236793127279285,0.018146717783432298,-0.018761481561936313,-0.0811890794917641,-0.005730466501873179,-0.026700583441931616,-0.013641643515456402,,0.01605200731205125,0.10415084995500533,0.12821685128993876,-0.023131629601596888,-0.07574190393613799
VTN,0.018324840728220087,,-0.019911328797371144,-0.03265655177304277,-0.019925275409498865,0.014038154528837962,-0.034535546999228436,0.045878888827109644,0.020168035691203647,0.008218515454256078,-0.025571677402098123,0.05347336692169069,,0.02029923309320671,0.02383032201545752,,0.04424154569453196
VEGFA,-0.0485272304856119,-0.0239992629220797,0.046956482021978704,0.06187663098650882,-0.07255772750617125,-0.00014646176220132367,-0.034675229742282376,0.2687529072997776,0.031836431168661576,-0.05056042563264203,0.02482315413128877,0.05496765444383855,-0.04718337814911104,-0.07558862205863175,-0.12087531386163392,-0.01342733021119426,0.1107969848862844
F10,,0.029496918708371515,,,-0.01859061913962996,-0.004976862622454995,-0.03331340717907639,-0.011422074253508814,0.005439093068919854,,-0.027738372295556448,0.08277585962426068,,,0.041599754973149966,-0.002271758764034522,-0.047662860662120235
SERPINA1,-0.01286110140893618,-0.026079170231035908,0.01789985935438698,0.024207944689108536,-0.03955782679462646,0.02377495866470121,-0.06258310577943593,-0.016981517459886585,0.006062806122341357,0.01078953361742722,-0.023406621708662978,-0.057676567373242435,0.09277654385272406,-0.027092332956929345,-0.07200707106609586,-0.02790143463054281,0.055427866729481974
VWF,-0.010430659061035963,-0.01907792628913369,-0.004433613204781579,-0.0038200435088600036,-0.001492228846234141,-0.0021163756365656147,-0.07627157863277893,-0.033804076236343024,0.04117455270958789,-0.03259841346106538,-0.017781983254008794,0.07089189826700656,-0.03238765057802327,0.05531574647644287,0.050206119414365744,0.012135879203323327,-0.136367511910663
GDNF,0.0018117182895370165,,-0.030382723399498084,-0.009331275696888033,,-0.009838424236694397,,,,-0.0015923349181319144,,-0.052253249799122416,-0.041066377243829916,0.006535505608624067,-0.03630279957121607,,-0.011957048383179451
VASP,-0.007381290633152155,0.02861770375198929,0.024840364018164918,0.007053617083276353,-0.002105370231283727,-0.024070215712918307,-0.05979722855110399,-0.0025997428714308038,0.01558091465317562,0.020832510929099213,0.07545287621645325,-0.005416328136443897,0.0036864616329945928,0.033353221013937846,-0.04688266963574699,0.027973315204151254,0.041664926313404196
ADAM15,-0.0006714066161523477,-6.388857494917431e-05,-0.037319435547471996,0.007653923815162667,0.030155000353119365,-0.05373640730254849,0.01050074369174349,0.08300020981895521,0.0044323933790519085,0.034387466111290114,0.04254966469868274,0.08830466678836682,0.010696965145817892,0.029565282147572657,0.04331161312342494,0.09448373698082048,0.026476531844466134
WNT2,0.005679945652644542,,0.021421259539797795,,0.1205885787097569,-0.022565944952186858,0.05242627151725294,,-0.04566793872415131,-0.025798103710340314,,,,0.005843095398041783,-0.030072151588672526,,0.035372467202938025
CALCB,,-0.04002296952359978,0.15066813517483524,,-0.024067677770515643,-0.02106023223997012,0.06606659009008752,,,,,,,0.06404738486721297,0.05233020979282372,,0.032963318712906066
OLFM2,0.025433097268640844,-0.015361468004785807,0.010160376649506132,-0.033151055688257096,0.01959725896578058,-0.005101197341665014,0.057624389818549185,-0.00022283721031080982,0.015344825322734519,-0.007335734645968436,0.11378316516325733,-0.05810199905931929,0.006670496373572329,0.03085193573175224,0.012280504802011205,0.016084589609427963,-0.09681087278078344
