,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,UKF313,UKF334,ZH881inf,ZH916T1,ZH916inf
CD34,0.14638418227869143,-0.00863398937131835,-0.04797414690412844,0.11635124949511577,-0.04236428227436993,-0.1324383498600967,0.05684407881050192,0.010983842908721439,-0.05509644929902935,0.0536335329228992,0.06310055969766645,-0.005557982041001154,0.06906286604240186
CCL23,,,,,,-0.03863426246046727,,,,,,,
PLAT,0.06016502122026555,-0.028382120129633148,-0.03897689886117736,0.002001055013609019,-0.25226084446915575,-0.21266187012326784,-0.013410809658335295,0.002697026733978622,0.03484092108291347,-0.2237023551605182,-0.12924593796154585,0.028166537190468136,-0.016028716717721436
NTF3,,,,,,,0.025274327946030597,,0.020563881823402262,,,,
LTA,,,-0.0215263250435501,,,,,,,-0.06070991584225551,,-0.024695090945494116,
CKLF,0.02268464211471776,0.02922817537082282,-0.03925499242935139,-0.14954765255927938,-0.25916058143750265,-0.28543578567099087,-0.07350629218841517,-0.24201274736248593,-0.03587963850161457,-0.3733980198569818,-0.15903040794080942,0.01901241218289442,-0.010200240324635861
APELA,,,,,,,,,-0.04426806719940093,,,,
CD24,-0.06551539801492635,0.023697392649127354,0.04807552343251296,0.07597797113404196,-0.16757903933375273,0.002047274543796925,-0.22041904470629556,-0.013217233523466598,0.014932555598102304,0.012358658115698576,0.11911805088810895,0.09532307992616683,0.001595030599404773
HSP90AA1,0.14675633129439508,0.006975006741428769,-0.03621111084718897,0.3389387546740294,0.28174102649155736,0.304550130722578,-0.03878530553790008,0.5630334242501277,0.014383612624938407,0.5374810131268698,0.23227324526734247,-0.039418929050147794,0.11582183845900164
BMP4,0.08076792942813146,-0.04365325291781556,-0.022819166419459712,-0.01702325339299403,-0.17880723935486348,0.07933880984914103,-0.0026400540752775856,0.040897102117847924,0.03654602391781844,0.025925720332038497,,0.11832473182283654,
SCGB3A1,,-0.012544741378496026,,0.018062359613430133,0.03012782108417529,,-0.02138220698518757,-0.027038580911208074,-0.034384139744707304,0.09826148557550736,,-0.02448609396874165,
IGFBP4,0.00803606557083116,-0.0725887116355611,0.02327153698385012,-0.07840555506014689,-0.1778693384875458,-0.14378871672220025,0.05444804701808817,-0.20210346721348907,0.03341151544293877,-0.15181274473334178,-0.05420349953778717,0.1105558997289676,0.11567044238633362
RSPO4,-0.03341595583223103,,0.023613353242706987,-0.05906711543957839,,,0.03423379697860311,,,-0.05668045435538809,,0.030560337168542312,
LEFTY2,-0.055971942175872896,-0.08706606195340028,-0.021790701066814806,-0.058366143521700956,-0.12793282255090582,-0.1996141136808801,0.027471300525969848,-0.028988801349328092,-0.027152107362287882,-0.029008958389857488,0.04423139482866604,0.1226098358677548,
PF4,,-0.013013155454645703,-0.01958111836068663,,,,,,,,,-0.0246950852308669,
ANGPTL2,-0.0001937402702185512,-0.04083959613349492,-0.039679730106277435,-0.04797953801389188,-0.30157984854265596,-0.2308952034136447,-0.09080371306410642,-0.29948033525173284,0.0027573855210229954,-0.43472359425614315,-0.12356573535131969,-0.007407154942889339,0.041377870517882435
LRIG2,-0.0909769589018615,-0.05086550101375246,0.009351490322113002,-0.02985871149764874,-0.10665909727491027,-0.07277363146053699,-0.06317263281763756,0.0233274653700314,-0.008149930411386437,-0.13038736463404713,-0.06245857534845618,0.033457762887874415,-0.09504312563609163
ICOSLG,-0.03109621939414604,-0.0171450246776685,-0.06797588657983943,-0.05001897424270869,-0.15251459194390948,-0.14591337577032532,0.018243430846338275,-0.13728422146220748,-0.03966685232793656,-0.15037667886871878,0.025150053791548933,0.019699761923699207,0.015548662546017394
WIF1,0.3360627396954776,0.05320487345618422,,0.20684599402506018,0.3404585132589114,0.30510431673815186,0.15956552160947723,0.33256870593150917,,0.5350227452489603,0.11781075819861136,,0.20437916434056966
NPPC,-0.013551511224488227,-3.4187085543991246e-05,,0.18427274498703414,0.12557100836407264,0.06256849770654001,-0.00022397412012975222,0.13373733313753125,,-0.31318113478099296,0.03478132477979508,,0.030733602271340754
LYZ,-0.05905439053169604,-0.057653401822668045,-0.02435990658518134,-0.19400367800963045,-0.0550739265567002,-0.14370708334589427,-0.017577196218413294,-0.44025893677975575,-0.06680056396531893,-0.10233226948210983,-0.06747447395898458,0.09527127958594175,0.03551464417564958
EREG,,,,-0.08670128474957177,,,,-0.09888952504042675,-0.03175015166843623,,,-0.0372952989800872,
SPTAN1,0.20152195669028622,-0.01563196397091386,-0.011673822806447859,0.10058298355852145,0.13437521926126447,0.1730744668345418,-0.05978814685704443,0.5100413249042135,-0.018143553870793118,0.3656115194782269,0.1392126110437226,-0.028462648757728966,0.3013737982938754
LIPC,-0.03441339380261342,-0.01593152271662311,0.0386916056517669,-0.023557451627170007,0.0650657353807395,-0.05716816108970812,,0.017877752376322314,-0.019342077335749323,-0.05642664026804466,,0.10584045277904376,
COL8A1,-0.15791046173975143,-0.06187294466032356,-0.06169815784199696,-0.1727758705897846,-0.20390418198016066,-0.09359782146540718,-0.01667635855996812,-0.255055555949128,-0.006505052508581213,-0.3237753724539682,-0.022859866176063115,0.11468615719009097,
GSTM2,-0.05279269512161021,-0.005388968237787183,-0.003845026874533026,-0.00939097381504783,0.0061940739718264765,-0.0629189415477442,0.05513060124647608,-0.03682545224887573,-0.043428113370704895,-0.12138045167525563,-0.016800978932480323,-0.05440481967457314,
SPX,0.11880479002716933,0.0302234063911903,0.007596610762020543,0.2986567348009664,0.04518515894746479,0.1901561504086613,-0.06311806416277752,0.1262811215338099,,0.49317182762681244,-0.08500620069546151,-0.06387323311016574,-0.012651597461140593
MFGE8,-0.13551855439521457,0.002080157546517155,0.05467093913820235,0.1350769117389053,-0.09853679200788117,-0.04787722980757908,-0.013292759323626759,0.10282053056060206,-0.055586780284291724,-0.18956761697810107,-0.021517118698354744,-0.02397645279370567,0.045866867559382095
TGFA,-0.1861831481767685,0.0280134304042312,-0.02109826675882558,-0.13097660472180359,-0.15629005765496234,-0.12303010879218333,-0.020190103431136294,-0.10767501572486012,-0.04278941434284694,-0.1625425895298938,-0.04863187101280984,0.08099316779719777,-0.0614763164431843
SLIT2,0.31196885381744294,-0.002591298860770134,0.004826952236892483,0.12781302379650974,0.013006407905006538,0.09538917261797485,-0.04097765902595278,0.2550118817804524,-0.0444292148142773,0.49971940254559816,-0.046926460949593345,0.08261565697336413,0.12010153193856943
PLTP,-0.1099413199913761,-0.04629631823523462,-0.036191420484172024,-0.22328914445249634,-0.1339679320877925,-0.2859073583948108,-0.17558921386143853,-0.5317300960618782,0.004444690841904625,-0.015024764125481201,-0.15734324180366072,0.08788583693659256,-0.05387378779565229
APOD,0.14099738223097658,0.004468402106993599,-0.03595038773725658,0.004402481299760871,-0.022968237795986602,-0.2623167091455222,-0.05796956502710324,-0.3298718289412407,0.014634547467729013,0.28355117480689523,-0.018666713786880673,0.15281149815012673,-0.13365818231362372
B2M,0.0456870469806958,-0.11002580789108149,-0.07993067852602105,-0.1595228682368879,-0.2772516877671412,-0.34984283478042333,-0.10124479098157231,-0.6213629637654813,-0.041312062758159095,-0.5361551618186762,-0.22049158666377833,0.1353605188007542,-0.14423708215560216
OMG,0.1794234290413127,0.0395947835999879,-0.029178604045408087,0.2026923140526912,0.04308149130361254,-0.04339441530137453,0.07174433758971499,-0.0575610288212849,-0.02010754549935656,0.3619294997425938,-0.021828128547470398,0.01982246669721258,-0.02013547904465992
CXCL3,-0.04660594698825924,0.002749927913591108,-0.04025691584952858,-0.15382610556158594,,-0.044579979260990436,-0.02287443842815407,-0.09628611111498224,0.006357821905913453,-0.012906326469803291,-0.006338601969316063,0.09970629611338351,
CXCL10,0.04115835585827289,0.005213469225004895,-0.033501867379676586,0.055662427421303846,0.018926401999202702,-0.244158396569007,0.02535582244854496,-0.11810643396582546,-0.027398590587353434,-0.06947976072346311,,0.05747812447551888,
RSPO3,,-0.017040437227167086,,0.2545142516720561,0.08544807362803516,0.1929836788018037,0.08187839848765079,0.2257982487516448,,0.10904133320613481,0.033629640038285474,0.14730946730661276,0.12058380496946135
CORT,0.028243085058083813,0.013794820918863205,-0.03497063742584123,0.2412920257363902,-0.04216329171125468,0.18978261082488856,0.0064618118821444265,0.0006107806396024708,,0.079894146208131,-0.057122697158227154,,0.13313204909290025
NCAN,0.02244450139439086,0.028393566256479773,0.03707051018022185,0.38022535088079845,-0.15127994800830005,-0.14609278726126104,0.04777990091925559,0.34306059953825224,,-0.4029212201232165,0.04786012081702347,-0.10112006956330101,0.019563295341645713
PRG4,-0.05113116604409928,0.01853414277735051,,0.058848068965268285,,0.008628586515985743,,,,-0.03437952426102086,,0.1947706590524648,
ZG16B,,-0.01739577004732238,-0.023562693454754823,,,0.003317405480643354,,,-0.03581856086775112,,,-0.021944351472632215,
TGM2,-0.04986050910665006,-0.029404899720562164,-0.05006689122547476,-0.08304322326888797,-0.030767372844589153,-0.11521331534661595,-0.022247491584959648,-0.06984243156372996,-0.02069964554450224,0.22291752714539625,-0.05401780395508396,0.1188526913038916,0.013082573110755866
VEGFC,0.059741770904334544,-0.023953879651811553,-0.030255405784030014,-0.012352024103807868,-0.013690355330847637,-0.00956691192965078,0.013989085876037586,-0.011188895325603153,0.02810421999912622,0.006229434641340718,,-0.003679380529161311,
WNT6,-0.007561531887377149,-0.020240664911688102,-0.006030825793533778,0.11985095617536043,-0.05182602304674444,-0.04749509742893042,,,-0.02981043023983976,0.00297201515118556,,0.0531562546696561,
NRG4,0.15341447326609803,-0.011554148379945825,,0.061887997398016766,0.05147635892686883,-0.03198428006696382,-0.010731408735746682,0.22550412368486267,,0.05980201188833981,,-0.01759923653553768,
PMCH,,-0.013316777805092599,,,,,,,,,,-0.0379506397473936,
COL9A1,-0.011035671863672254,-0.0348968157524245,0.006015131528839008,-0.022508266158369157,-0.26577779056894585,-0.07122029305146424,-0.04529421019396011,0.08974208399153868,,0.05551285588803964,,0.026557883961055906,-0.07190316219542589
GDF11,0.0036082393442241627,0.0495833599648277,0.025077823202320815,0.059147466080808946,-0.22745259755166422,-0.13445376549272015,0.03528493118469802,0.0392810172684612,0.003555764659176879,-0.19813758001357956,-0.02043653742497547,0.08265550788576746,0.036376884385178145
RAET1E,,,,,,,,,,,,-0.019306237433536193,
IL24,,,,,,,,,-0.022587061863444426,,,,
SORBS1,-0.019764863740868912,-0.04432827603164884,-0.015598128491106525,0.005518684791112525,0.024730673517297474,-0.0012724385748946075,0.05814881162785655,-0.12129516033316734,0.08218955896211048,0.028659835759902882,0.004461827091267431,0.0259677963826207,0.011531661356148882
DLL1,0.12605633188763593,-0.008570425184068368,0.009221419492576956,-0.0047643739129604925,-0.19712168112875195,-0.10692811556276283,0.008856623721081446,-0.07678615035864485,0.006639472800467862,-0.17012184534629085,-0.0934060260656671,0.05521825017598662,0.10163527661279728
TLN1,-0.1403562586435997,-0.06704003713786762,-0.0377085166478047,-0.1994915347461492,-0.2185615272305827,-0.3005409798205957,-0.06431790975392072,-0.3948139872238211,-0.0671978780492568,-0.4071855514843579,-0.18954741584088716,0.10861838555487759,0.005227669712348658
COL2A1,0.048340178820543166,0.07494436738600352,,0.01394106557844817,-0.08490489044455196,-0.04457999443205145,,,,-0.012549398321122165,,0.10376345948265067,
SHH,,,,-0.034571122446825725,-0.05384533555046339,-0.03504529237618535,-0.02455058697344792,,,0.17730150603026554,,0.05629849785028432,
PON2,-0.0006558518189331152,0.00587575910411724,0.05712965519978826,-0.10592376327169524,0.014326572745935327,-0.30224821584493355,-0.04246143304445815,-0.13830907419333827,-0.030918101143624713,-0.29867556962828773,-0.005411451785180788,0.03685487132998588,-0.01225079019225461
ICAM5,0.31038689976837075,0.07736356323519689,0.006845048214407026,0.33830716968897834,0.10902277065303721,0.288952045533259,0.014344623426564089,0.27735486024243244,0.05061929762832223,0.28708563658565234,0.15888441534132147,0.02651773756282224,0.22967206018993
HPX,-0.04593509466196801,-0.019266507437469393,,0.05202999231308582,-0.05927936897582776,-0.057975416759245446,-0.021382204805323064,,0.04608025045823628,-0.07662991754108099,,0.07464316589396953,
SFRP2,0.10166914226024858,-0.01667826709369396,,,0.0062207608977323655,0.01132120930160029,0.06907362249849269,-0.24558213920453842,-0.02229143493176355,-0.0021358142812499805,-0.046927065459737675,0.08355983615196817,-0.09140450259812666
CFC1,,,,,0.005452883871475638,,,0.16052336574364384,,,,,
CD70,,-0.030470781144144397,,,,,,,0.032304824088421315,,,0.14629256068523708,
HP,0.01794952388508667,-0.0514128681451798,,-0.10105223313381491,,-0.06317097532005052,0.019443292696688798,-0.2039277654770845,,-0.07999324662354165,,-0.026326532953196688,
CXCL2,0.01005033332599048,0.012417314754419978,-0.04266490741289471,-0.16597096313378856,-0.07225306865191976,-0.06466138497077388,0.058052258445112664,-0.14018738832962377,-0.009497797841518007,-0.024366578464311645,0.08411737220215101,0.07529432281606986,0.040727534573390914
NPPB,,-0.016183930516179473,,,,,,,,-0.031069846055212343,,-0.017852465434450928,
CCK,0.3220005846810848,0.07995383944294406,0.030634645862093652,0.48712295557808527,0.35523712220817877,0.3239081711694442,0.16993449830611512,0.6005289734871415,,0.6357764117221923,0.2414058589808424,0.17338985405485985,0.1252024680091532
SEMA6A,-0.06837080467568249,0.05610831192884071,0.03228129016053254,0.14591992681343002,-0.16650995657823187,-0.25328720008327626,-0.03264204650473236,-0.20422849970784934,-0.05012772341583599,-0.43128518160136653,-0.1016540024629487,-0.020100004292154687,-0.10738359427253948
IRAK4,-0.09731280636888219,-0.02714389678272725,0.028399809796012587,-0.05007224979821676,-0.16554377878918433,-0.12747723570683162,-0.00925666875288717,-0.11257870321464973,0.013888602850289495,-0.15727033322230372,-0.04469089995549941,0.03158305678552951,-0.07894763382536782
GSTP1,0.008870580979843766,0.009332190045568888,-0.007188496448786093,-0.11832758479221196,-0.2177992129888088,-0.275088134937454,-0.06663946059333066,-0.44769256442030725,-0.05200698875459084,-0.3857226405805606,-0.1855699211964877,-0.015164924295967514,-0.09280318274773668
VCAM1,-0.09389753979353051,-0.03155742521887404,0.07260879277404228,-0.2073116244398591,-0.18085289590450707,-0.26477664197942374,-0.09866810033135566,-0.1696825132083027,0.0711760894821222,-0.11820575192561662,-0.020468352264638678,0.12388936124778112,0.010649761458757817
NXPH3,-0.17254783348580832,-0.004391418936394868,-0.022762062218062682,0.03529649528417783,-0.13675089902194618,-0.05771557656025859,-0.05209823621896901,0.22859397291491518,0.022148345017188216,0.014259026209070555,0.06284320757590045,-0.005032400476607733,0.1605373837754548
MTMR4,0.04050105640109799,0.021525027415009706,0.017547099626222463,-0.031597284464282616,-0.05120060247665623,-0.050106153354993965,-0.017493687074990275,0.154317147629625,0.007733449481409279,0.07278548155084914,0.029862825888858895,0.03629525445829738,0.07759909135938149
LAMC2,-0.031665623458020514,-0.01270269321221339,,,0.033814878843256076,,,,-0.009736432389340062,,,0.2452048071337422,
IL10,0.0598125872983833,0.025500145363213867,-0.031211294533437878,-0.04300037917628827,,-0.030856594109781914,,-0.18620751112091274,-0.0017048542309276242,-0.048798622590168594,,0.13607043952874529,
SEMA4D,0.12503754975522915,-0.011505800866697224,0.027633008659893446,0.02353379206946984,-0.0845202528336474,-0.004182327722755539,-0.02677705540590896,-0.27328144658813247,-0.04434307935851543,0.000842016050205403,-0.028380737276611143,0.08407539217183188,-0.12644141890121283
TRH,-0.0319287850867751,-0.01253937070938639,,0.09850009593415948,-0.10254315053984968,-0.031475522195940596,,0.05685783990128193,,-0.15680369252862453,-0.05181053316548571,-0.019995958499232885,
SEMA6D,0.02948023637436525,0.027262602511948023,0.02599921284871787,0.20211980563545762,-0.24147831920182136,-0.10467351385811209,-0.003252728383422845,0.08956737448369406,-0.03043677813952574,-0.24891531764756508,0.005545195044236196,-0.0046024499250892125,0.016828079878909958
CEL,,,,0.06436041704058655,,,,,,,,0.04566769141505845,
PDCD1LG2,-0.05947378122268497,-0.03543159765547503,0.035907711021975416,-0.0634123093657675,0.04203975484118877,-0.048634153759776165,-0.020714193695675266,-0.13424296614485576,-0.031111287386863886,-0.08347584022431334,,0.03613830235542759,
SPINT1,-0.049028043106482226,-0.020870828047596622,-0.044629451169336344,0.07277253507818768,-0.046830333616205685,-0.10218672847163857,0.11821471062677422,-0.05341263521618125,-0.017610860068870998,0.02126833346930775,,0.048060821427159936,
CTHRC1,0.0010492383996618504,-0.06303374845547029,0.02071574634511763,0.06320262972866897,-0.3451698404705979,-0.15051720871834592,0.028947785120490538,-0.078996740936535,0.10696402152344064,-0.1565974812325048,,0.09908628438057748,0.024070833696509798
PODXL,0.03510413910941112,-0.06784831131330563,0.04718452958483037,-0.2039699969485828,-0.22702496986755116,-0.24123434609288036,0.029058845294635042,0.1362811385732801,-0.015336963036270192,0.02177347833524753,-0.07164622829325663,-0.06359222961894785,0.027941509871955154
JAM3,-0.12098369472747078,0.023486983780479802,0.00033692591144525756,-0.00851581960487877,-0.1343245454798528,-0.31687021584341446,-0.05092478100019029,-0.4047778968629051,-0.01910683859427723,-0.3087732880242739,-0.023095515542419093,0.09810808475539988,-0.04368216031824754
TGFB2,0.034192293718808185,-0.0016508945118934083,0.018217854449247176,0.18667368655069758,0.010093085598673428,-0.21558662856965835,-0.08621125953771432,0.0014789343140494081,0.03272843676067997,-0.15038112385387808,-0.05609055060168808,0.06383194474411767,0.011710603060506385
COL18A1,0.019021361010188805,-0.04015305223932233,-0.03986195444373146,0.033491447036573474,-0.24043077716559727,-0.19017498709091288,0.02134916754226787,-0.30886077614627205,0.05141918174038303,-0.0803058857643477,-0.03654316329289817,0.03881784029277215,0.09751174995730234
NODAL,,-0.026100477331862503,-0.02098809911479909,-0.011241487645982873,-0.11080466348921653,-0.11748358031648524,,,,-0.0009119433901094847,,-0.0273662876284164,
INHBB,-0.13334300570884683,0.0491244414953054,0.09577001055943099,0.02225297678284783,0.03303084616600073,-0.15861454728167815,-0.02562145467436847,-0.05417581938716331,0.0024135448123979203,-0.2105017280428063,-0.0008628176753987046,-0.02630559356651678,0.039463199382549365
LCN1,,-0.012702696070371085,,,,-0.027428097706633923,,,,,,-0.02022100159183658,
