,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,0.007309910468459145,0.041124891184188946,,-0.011141276579479685,0.017778739344331572,,-0.02092395080157793,0.03311418105852285,,,,,,-0.08199374654405264,-0.03138856859477665,0.029548122545750448,-0.04375529511934834,0.01675804892431544,-0.01837571428305353,-0.020095959462369233,
PDAP1,-0.02564508917178137,-0.034089410219534565,-0.05354502871406873,-0.029519275336959465,0.055401746984034536,0.026240938708861888,0.017063144842559587,-0.08806686095223568,0.025551204102380657,0.005832927958729357,-0.004286565403839675,0.005607456269962078,-0.08449004001163753,0.020535222245617248,-0.013424276103010951,0.006060901352388189,0.0027352115480193282,0.07708406468967108,0.041960776827603,-0.038337107177667425,-0.09603557851567447,-0.019636726912452163
QDPR,0.12941109102152573,-0.095612068964852,0.117078276419228,-0.02399328663692051,-0.043288901872412716,0.02514285566274718,0.09880443279136604,0.05776471392025346,0.055936807453976105,0.0244515885860317,-0.2971626223714437,0.08399961547672995,0.04421833403833043,-0.047255533597648273,-0.12442794586336242,0.04520990043729722,-0.1360025969615853,-0.06847665251039431,-0.04569298932640321,-0.00970878173957885,-0.0465863111846202,0.038912995314946346
POMC,0.04862164210200921,0.05522737578704165,-0.033956755905587895,,-0.037616180896922445,-0.03967474345143931,-0.03604803175894778,0.02861709619777843,-0.008423661095608341,0.011218264044450772,-0.031195108751378132,-0.027483171206607072,0.06800975228909836,0.030130172379063947,0.16433729867892283,-0.040104061184622404,0.003926210561073386,-0.056605154586462945,-0.018444274627710748,-0.030060254629763986,0.037517996130132895,1.4971750255424452e-05
CCL18,-0.03422122282193161,0.03643698183309825,,,,,,,,,-0.04178393050164184,0.053642521766189034,,,-0.10444093341622962,,-0.0335753093732696,-0.008161323765953422,0.023743160447116555,0.02946687349946107,,
CCL17,,,,,-0.019763245239049446,,,,0.026236291421965135,-0.027077862857256812,,,-0.019258278503185528,,,,,0.16557476845728214,0.13496709602473098,,-0.01309137826490039,
VEGFD,-0.021888212758040617,0.06699211264181042,-0.06424315750162705,,0.009013167154229491,0.020958125908850985,,-0.03423033495113776,-0.004673308730170941,-0.019861939869916204,-0.0020812313935241905,-0.018568741431863368,-0.020639693565009432,,0.11437602058150109,-0.054993252676788645,,,-0.022260346699468005,,,
TNFSF13,,-0.02504620435630658,,,-0.025158789886331558,,-0.0325058761615944,,,,,,,,,,,-0.027007926086618266,0.00654781882629366,0.05359161132958036,0.05510145646574702,0.02033041826048236
WNT5A,-0.08443691031793125,0.00513148319910059,-0.03610528826886703,-0.02194018296869534,-0.027931793140717795,-0.052601602743857126,0.021725738152102343,-0.043047029810669005,-0.04397233230363029,0.017986280713541032,-0.004056363374783331,-0.004936409644938377,-0.05701015693604534,0.0591029012970157,0.00946751013383031,0.03677218634450906,0.05285189255126874,0.11717589977046902,0.08375595615913685,-0.04248369096083488,0.008896209303158495,0.010947921180303914
CXCL8,-0.034363391597923426,0.13044191371046676,-0.030869369097787598,0.03132288288539054,0.08952221135599478,0.2281319777091296,0.037702589511969885,-0.05691866845499202,-0.008277320173863527,-0.01849630203272299,-0.09859515833711423,-0.0023473179013332205,0.05024354597261955,,0.2805272134743403,0.060995060381416,0.0834056761606954,0.3027431901733095,0.2492709087727045,-0.011558501434193633,-0.02219258226765698,-0.009925687803436167
GRN,0.014797491738548406,0.06584422087187423,0.038892813732928334,-0.0281267831880797,-0.0012568381305365865,-0.013188304273325693,0.07067897257240835,-0.07923574127927484,-0.02643390980395048,-0.0285098410173069,-0.22070780539003695,-0.01070719480490138,0.0909689791200589,-0.04359696471452109,-0.08693703196827539,0.047024633429915544,-0.06447003773442589,0.056395495019407084,0.13884375877545604,-0.0016735847355529377,0.049458498846966764,0.108451927341903
MIA,-0.04861141271395285,0.10087162839640737,0.016297098977510947,-0.012733134277267523,0.01293763488924169,0.022128749097955945,0.04500048577396371,-0.03121293692956891,-0.003820995232235898,-0.022588773716441062,,-0.025182549310212313,0.020636068846022385,-0.013465320402022125,0.11268539353542048,0.0027377250419803635,0.04975933429692013,-0.15014525198483145,-0.215840713762985,-0.09294503669648595,-0.007707641738640712,-0.08918198219513615
COL4A4,-0.022265236641639267,-0.061117281258939886,-0.010446311089674561,-0.03951508892336463,-0.002222160653058928,-0.10350501627444005,-0.006152451105381418,-0.020134957173313536,-0.0010230933405094957,0.00999691589917625,,,-0.02742004469840327,,,-0.054538357921278785,-0.042449681763067425,-0.07043770409458867,-0.0680560800051929,0.04624727964346767,0.02762328276682439,-0.0007129551075229936
TAC1,0.19552220940351142,0.03303771720343862,0.08680220272880511,-0.03214891948816529,-0.021675572850913205,0.016496237226791353,0.011719368562612516,0.12794296260078677,0.17123963641577022,0.036426950878009005,0.24018045451339207,,0.07969118239298037,,,,,,,0.043005864947864944,-0.017209947916583326,0.038876301987585425
RARRES2,0.02029422070335136,-0.0020993473052639063,-0.05973648595184182,0.031007785390373868,-0.047035286575746474,-0.03551749195287076,0.036592973882165515,-0.12042636522642926,0.09835925316027742,0.014053332217248374,-0.06541841837239024,-0.06016117689830558,-0.07204174261186796,0.0163868430458876,-0.05904641169681185,-0.04583047557296635,0.0506021943198176,0.1818140243512539,0.1487302101709491,-0.019141484188504827,-0.08478245724212621,0.026307241566086628
FGF7,-0.009379871688158754,,0.05552249366851449,0.007885223540924111,0.07213593745624525,0.07175083232393532,0.014818502760081963,-0.05738156222935927,0.037498995624615686,-0.04173322835058364,0.01826046250580012,0.019971960534892228,-0.03555360228403879,0.003505811541157596,0.003089769175742922,0.05024879256473979,-0.05756542064572253,-0.09192197996269708,-0.0014036471446534902,0.07023850984138487,-0.013811173055922549,0.06279015181716863
EFNA2,,,,,,,,,,,,,,,,,,,0.0023785016806445575,,,
HBEGF,-0.024984443732472283,0.11313564076138331,-0.014680202004574268,0.07421739609798947,0.051361296635162534,0.1390533152739186,0.09267591761952469,-0.0330226664811683,-0.13396531138032186,0.03158048245245684,-0.07493702075706084,-0.0012760543431940897,-0.05595356135451402,0.05581337779028785,0.10773044101519003,0.048475862202926066,0.10831784559019193,0.1302221431074433,0.07589690358774731,0.02495483465740947,0.027605202238867713,-0.025429496808155958
CSF3,-0.03881463666140945,,,0.18006189548388873,0.1327519884522779,0.23030243720272095,,-0.021302397139564982,,,,-0.027896307482869677,,,,,,0.27939927694759614,0.32214725351266765,-0.02634409652281302,-0.01378320172947375,-0.01027439475421668
PI3,0.009186646414025645,0.08862284804424259,,0.03153654051498817,0.13475158780140656,0.19033281611175693,,-0.02398678034035936,,,,,,,0.056835946386262874,,,0.2822717766257116,0.28641038159584853,-0.014998920792522276,-0.029946318338272215,0.06853729762880137
PCSK1N,0.06240230322340326,-0.08480149928686548,0.06353788344052635,-0.05027151792796865,-0.08538894017086354,-0.09564003647561682,0.04709504908635111,0.08572775271091769,-0.09096886893672697,0.07357710888369114,0.30406833021206114,0.0045314490381445196,0.11546301914652346,0.08244340625042973,-0.02935841350499082,0.13191789437765666,0.007758012365343012,-0.11897343437667317,-0.11235573233889405,0.059336627152352446,-0.08037402394283898,0.02243173845567756
NTS,,,,,,-0.008166630829775324,-0.03856348710464055,-0.026183208578950713,-0.037696216582702696,-0.0594079057077467,-0.046291869215084484,,,,,,,-0.013422286861191445,-0.049216714804068855,0.0591877348449255,-0.020411042267181944,
SFRP1,0.08231158647503081,0.042019542884383254,0.0074796975364314995,,-0.03182477372115616,-0.01405076173726285,0.02707459864493965,-0.0011379256993752558,-0.0400468917731402,0.014804848910188153,-0.06858781229637217,-0.0018727083592635582,-0.0062502043603371825,-0.040970060066123234,-0.23855377911203132,-0.04351693903110305,0.12700478872342044,0.036758959154024315,-0.011736580090606515,-0.046953625855362204,-0.019936741355081885,0.008968227920751847
CXCL13,,,0.05203712071577701,-0.016378243577137543,,-0.024947214990950668,,,,,,0.0015196709780049068,,,,,,-0.0059334338227376065,0.12996189911888198,-0.04297270352637718,,0.06259812330009246
MICA,0.0289869245061167,0.0780951443300891,-0.026630911699459765,0.018181092829722287,0.03731490205924658,0.08086043747985398,-0.012747439884331564,0.024735083204903602,-0.006708408909404998,0.08854479855475106,-0.056251421576723394,0.024054156878443575,-0.07161887742169104,0.026963353734646842,0.027959400795606763,0.06579090107896557,0.020831118125392418,0.06901500847408575,0.0245105747357731,0.02867156568260481,0.016728834417663818,0.021347600897291156
TG,0.005501102375797314,-0.04340397464977495,0.017031840420886846,,-0.034343972979078305,-0.05530225419799026,-0.055266996890661765,0.03325263771018894,0.001946597155744449,-0.019596131760897396,,0.11721452835683914,-0.02892865171147751,0.05654958217699098,-0.012765609902219695,0.02934422281876178,-0.054668453495037045,0.0007471574786282206,-0.022699196495669937,0.01324943405943401,-0.011474783394401729,0.01387707735267988
ADA,0.009986237074099175,0.05384452974388443,-0.017343679895927767,0.11283529901616351,0.06639933156290884,-0.046341709842685055,0.0007311524118340395,-0.04861414448192904,-0.020587678842866153,0.013338604945709761,-0.0887613209948827,-0.01921420393496279,-0.03019983860580422,0.00926057474661242,-0.18425940074283112,0.03084260304814197,0.05262013291464826,0.0021983510390577343,0.038743085599273655,-0.004840357250730044,0.03351487684999497,0.03954435479943868
LAMC3,0.018419980556779045,0.0830655564711448,0.005233843340078654,0.046987810101602516,-0.015308839882785863,-0.06872576804413139,0.013798443189632977,-0.04321321607590109,-0.02134989366303155,0.014583979308695977,0.03588992339472856,-0.05530838375090191,0.045251765324495666,0.04240084076272774,-0.20803963662921976,-0.035685837065817835,-0.03983122892426066,-0.054305095582782806,0.018371193080646026,-0.007345670501111948,0.08139754454894199,0.07493510219767517
CCL7,,0.062498861818612556,,,0.02201989865404358,0.15609558755010428,,,,,,,,,,,,0.060765126245443155,,,-0.014443459342097913,-0.0016005570190409247
NGF,-0.022362215544847703,0.03138374864678887,,,0.09007680781811156,0.11515093375079286,-0.01158112183031991,,,,0.09833615581778682,0.010885308078045669,,,,-0.08694064105775881,0.0247524259226518,-0.05373287973821776,-0.039854511517584124,-0.027421464729925623,0.05280419795659541,0.05237642994566472
TNFSF15,-0.02766485150964942,,,,-0.01704014045284599,-0.012152789668180784,-0.02738619891676479,,,,,-0.017764916925020816,,-0.06200042285190244,,-0.006012724478160301,0.006162871064744931,-0.024666041177007544,,-0.016359231668333443,-0.027175572247608325,0.00024034934978063572
HMGB1,0.12543107416103,-0.17089350741974013,-0.043916211185634976,-0.04372019452294639,-0.04555864984432578,-0.12021644422961217,0.00723941964652184,-0.11649618595707577,0.0038753044904657574,-0.01921706373533304,-0.06498911455273272,0.03688611756649848,-0.037408520623771396,-0.06736947033575061,-0.11894439634950471,-0.013447342780530738,0.005661736735574828,-0.09037041867616503,-0.061659151256527094,-0.023023856634826215,-0.04742761798663274,-0.0024548908248764167
ITGB3BP,-0.11056495986133573,0.0027940408550214883,-0.06423758511399623,0.015355718529205864,0.10233952782411398,0.021111481289908158,0.04243619605713579,-0.0553806119024707,-0.027653273629395233,-0.005861343672311733,-0.01115946686344927,0.07963556317738485,-0.08198732339530616,-0.038801634864610184,0.006090366170027289,0.05466242884080334,0.12208865355889147,0.017674177839888262,0.06466062043368961,-0.007632477202999663,-0.012499316465161513,-0.011690992167240545
AANAT,0.07957074107558898,0.07261401282269205,,,-0.02515879257148131,-0.034358964969853356,,-0.019215338703666852,-0.02813229725742513,-0.02258877497288633,-0.04352119368711545,,-0.02583313853778786,,0.10257160510283274,,0.04884410074434288,0.034802347590279045,0.0005280821396420506,,-0.01528178230765485,-0.05020343454648175
RELN,0.07019800114753516,-0.026317569414563795,-0.02687013787104775,0.08657827481026165,-0.0031430250467633794,0.012089020824135575,-0.07428078012925798,0.06868665733647719,0.04587426448358864,0.039637864829291894,0.04140315522778227,,0.03242641042478021,,,-0.0036925807545988534,,,,0.058702533833090695,,0.011769539420948296
IL15,0.07111275964288546,0.0992240195478064,0.055291962933956426,,0.0022628225725810397,0.008479718006291544,-0.012760702413521289,-0.05012143350912139,0.004215068106003364,-0.017506417479379078,0.019990214370348997,-0.02194314950940262,-0.023959042005557766,-0.01699004626842752,-0.003239533110271706,0.04659927606593145,0.08985307287646505,-0.0012916533612646328,0.06929209212568423,-0.029989586859410628,-0.021696711564547857,0.03256301149157042
UTS2,,,,,,,,-0.06338456719832272,,,,,,0.0007052052319486663,0.036170838168100614,,,0.0387705967822388,,,,
BSG,-0.10019910059554994,-0.10244485981966174,-0.05641095150416372,0.00719069643600925,0.03442380775030345,0.06101166835688338,0.04716125300069177,0.027283445674946588,-0.09935600443448613,-0.006570186221140467,0.24611068371356867,-0.04214268598007448,-0.08811636266660614,-0.06441548893419309,0.07493715941980429,0.03346066952093008,0.0006677715391627524,0.11573785783857687,0.14112896869616195,-0.06466321044186565,-0.05364748269548044,-0.02364439301361453
ADAMTS3,-0.05335306646119515,0.02568221221469931,-0.01532987410556055,,-4.1781060343632996e-05,-0.01931366555206033,0.13989640760815708,-0.07865214880124463,-0.005269168741952637,0.10718182192104002,0.03256104489975343,-0.034853960811101654,-0.021066889233985107,0.011919174745150326,-0.2249218760307531,,0.028197720619151167,-0.043836792588207246,-0.09795788319980296,0.04995740169055606,0.03153094807363636,-0.04094303275162784
CD34,0.048969018847176006,-5.867536437711459e-05,0.04021644929854331,-0.008539951571579574,-0.04896024518796991,-0.05252762645129059,0.055311237226030464,-0.07267387631606975,-0.012471289795300732,0.01849609095003529,0.03696186014851728,-0.00482747530585502,0.10322593977877939,0.05387822142630371,-0.16378852691879645,-0.0761940338652679,0.032872420510875286,-0.04345730800428391,-0.00022758796717827916,-0.021592132858161278,0.10836956133117427,0.03567362966572429
CCL23,,,,,,,,-0.02186400521051748,,,,,,0.06838930734725648,,,,,,,,
PLAT,-0.04581032659519241,0.007688069911507139,-0.03381876182524734,-0.04616916037518571,-0.07919834318790446,0.04150030544384866,0.09468300075205342,-0.10666829980139285,-0.15657801536312366,0.040126081770403575,0.030763287796470005,-0.035386273352452015,-0.05160879576570672,0.04678214534161837,-0.22703971057819688,0.0501169349212371,-0.01608743093591103,-0.18635443321080414,-0.20728769800868058,0.04782874890930868,0.029539408805142026,-0.010528344150535093
NTF3,,,,,,,,,,-0.02007408126909178,,0.05624062821182649,,,,,,-0.11303095847887121,-0.0740091627049668,-0.04082735962947342,,
LTA,,,-0.04485316785812314,,0.013984216430098692,,,,0.003295480748962933,,,,-0.023959044963073096,,,,,,,,-0.020566975966236994,
CKLF,0.000418244448627048,-0.11222595820019833,-0.03500402489566729,0.029851426930207235,-0.050313138603185883,-0.06363842488826862,0.037239756201186774,-0.11900051025844936,-0.025974965575565823,-0.07329551990588061,-0.16003807087153316,0.01858919231533326,-0.06960888722928293,-0.038700569912302626,-0.20054957233568502,0.024143928463901038,-0.0027540721213966195,-0.09749243395886564,-0.12610321742231198,0.05161871121634981,0.04130371337578124,-0.03741231186069236
APELA,,,,,,,,,,,,-0.03274867225305236,,,,,,,,,,
CD24,-0.01852600450931074,0.01097349042825935,-0.09075740856346694,0.04547366946435653,0.06686180533295724,-0.013297057531267167,0.13631331120315962,-0.06126578859230411,0.025665525618134406,0.001682624695853281,-0.0038544651822665023,0.044849251668968616,-0.01822994838782967,-0.01869525115272548,-0.1717824157688401,-0.022094540256318525,0.11190403706247753,-0.12968353915093192,-0.1855134280575967,0.0414944081437522,0.0027882346255429773,0.1206569321629681
HSP90AA1,0.07969022908583906,0.0073056925689788475,-0.032990199900850045,0.022639867320318745,-0.09811893673027654,0.186265680380737,0.039212749345836045,0.14489196208082947,-0.025990658586843393,0.04230168442186223,0.3340107812417481,0.06343207246729884,0.159310252485587,0.08258387988387982,0.24766557856092153,-0.08990235631945018,-0.054309464439558676,0.24995726258159306,0.24115005141649482,-0.04227351416532337,-0.07453506158034902,0.03871206276853425
BMP4,0.10898591836327345,-0.004258811187754254,-0.005793780736739098,-0.015295318452607457,0.07314098357853516,-0.06379322453338192,0.01952994278827811,0.07261834689701255,0.05888808109112912,-0.02571915938375139,0.052128083467748505,0.04748693673678223,-0.020415580904732104,0.054445548025303436,-0.01946485094504948,-0.049423047554364996,-0.04461057128001417,0.038768084172174,-0.034546560795850015,-0.012853149538939415,0.0023705998962795494,0.014721753071106273
SCGB3A1,,0.010958442142948298,,-0.035060987711963774,,0.042948264911490806,0.05301608523130312,,,-0.01905385262342305,-0.031205680476973717,-0.037192344973907936,-0.016718304730114084,0.11977055654517259,-0.018129995754110978,-0.03218207529543251,,-0.04567163385693739,-0.05509593779443279,0.055122066627582754,0.025800767045912866,-0.023412061305540445
IGFBP4,-0.025015184235662093,0.13594472699988544,-0.03327694063371322,-0.05368818893870646,0.02683423403454674,0.061505063723238,0.02826713626921678,-0.05696757966419972,-0.07859232403560543,0.0025723435224600352,-0.024736445638504016,-0.018193238791731473,-0.03233117221918362,-0.015020226902725321,-0.1411325961623047,0.08514302818349219,0.06129465490981958,-0.008314893156862213,0.11312586861081564,-0.04793754936583086,0.10348091771561047,0.04913586660057473
RSPO4,-0.027317738946786286,,0.01562991188172873,,-0.02916626813299312,-0.044804097605868724,,,-0.046348358720078905,0.010316401159054989,,,-0.033234967280052284,,,-0.00645933876058155,,,,-0.006160096935047384,-0.027125688411362703,-0.05528199236686003
LEFTY2,-0.045757389445383004,0.16021360765484216,-0.03747998784284676,-0.01820855988552673,0.005439481997277914,-0.04486105808524668,0.03286579714075403,-0.06978759698548981,-0.05923991580787636,-0.02089277937927904,0.0006732241291409915,-0.020086611438940104,-0.029577173441060527,0.04781770835363456,-0.10549074112735427,,-0.028176680706422732,-0.039494625033267616,-0.046449892399007035,0.03170105853200054,0.10602698075677477,0.06972627192552659
PF4,,-0.014375820409688442,0.019159236283760536,,-0.021664242105855058,,,,,,,,,,,,,,-0.037027125928619245,,-0.020566971206886202,0.04269995939635329
ANGPTL2,-0.05588209073361643,0.06398497440063036,-0.04219553349286331,0.04099327453010105,0.010783699993888035,-0.05497098677823555,0.08272467170994365,-0.09636428761642885,-0.020272943716860385,-0.014329570197963886,-0.17652319190025065,0.06225476713269591,-0.12051490664995808,-0.03200877299503284,-0.1809535404322625,-0.001954809945612147,0.053325763188438305,-0.13186006314064944,-0.10468827237421764,0.02717050148636619,0.0879144776875402,0.06259661396953384
LRIG2,-0.03393005441057888,0.022663676377826417,-0.0603747628702944,0.04429294167022842,-0.028615061249278363,0.005211429462755305,0.03901180253511426,-0.06970760340103883,0.003843342139635372,-0.045666167413734825,0.00966433164362782,0.05442543962359708,0.005278712876017642,-0.030869653188310982,-0.02232956553661411,0.0922904650428163,0.02535239608533107,-0.018356033681011717,0.08708855177876951,0.006596538462693866,-0.0587421541912786,-0.00963981685241514
ICOSLG,-0.07613036638892057,0.012735750317120082,-0.023646858959105656,-0.0130358240609019,-0.0045850230326928395,0.07633634304467493,-0.010856841971640026,-0.08053031578672162,-0.00797834601432387,-0.02014690614876248,-0.08404917591309746,-0.010194089496364044,-0.01757703208207842,-0.05360587461652092,0.13201756640236376,0.004409560943337052,0.006497078992736942,0.03965532887170633,0.04175199543229723,-0.0038388933867272946,-0.014240264533314274,-0.0123242066811372
WIF1,0.2331815896412232,-0.02307584504096061,,-0.07212783813480174,,-0.004397117168931391,-0.06574664721549818,0.06094913430773276,0.017185473380339558,0.029398584292749434,0.13559088947756381,,0.09905755747808254,,,,,,,-0.02126856654867504,,-0.07163102507563208
NPPC,-0.044358833528971645,0.05400874256221565,,-0.025283829334376923,0.027216659480819135,0.014013852410200141,0.025797804432107233,0.0803149568197788,0.013605331970489496,-0.01530361651199842,0.11029033295343327,,-0.10159710703485977,0.015027826100182641,0.07820414825325094,0.011979895415882756,-0.0418730447990355,0.017970889835536425,-0.0036813339766891655,-0.0033895699020820946,,0.0966701319376496
LYZ,-0.012824179736617779,0.11023194550669911,-0.048554613733696995,-0.019848104870679322,-0.02164206364872833,0.06439410344646224,-0.0047837299451303225,-0.09056853334093562,0.033038970316739885,-0.04687475275807444,-0.17157387167379526,0.03874796925073998,-0.028617051135435778,-0.021881013527797605,0.011363523171431588,0.10969168171389052,-0.021873810103896458,-0.0374751301428324,-0.08103233131419202,0.008648264016248823,0.08405506271829205,0.00030505607849992406
EREG,,,,0.005725473919796377,,0.1595822441401227,,,,,-0.024625303678598477,0.04393888710523185,,,,,,0.18161704013809765,0.17322291700068343,-0.028496608918826445,0.025336475649764368,0.07361342284809876
SPTAN1,0.1223677282379761,-0.12736120958850977,0.11952269677892739,0.0022704163161920746,-0.15226056706028335,-0.031143569371914346,0.005441070716563518,0.06460718124890855,0.03778765278331304,0.010241350409723137,0.2764305374636609,0.014869388059094237,0.01724745149194027,0.0007738511708411291,-0.17562458773613882,0.07531695762507547,-0.027100342804803695,-0.11119973390817461,-0.11907050604871164,0.04678421891590445,-0.03468336149029002,0.08602818630314739
PTH2,,,,,,,,,,,,,,,,,,,,0.004398960653518738,,
LIPC,-0.03649634626919118,0.004559955210136397,0.048819805786088404,,-0.024386033719643457,-0.0722723589151287,-0.026843671475638282,-0.042498245913308925,0.030731854842588273,,-0.027469539004663184,-0.002799848724262223,-0.018134996790159532,-0.054812440262476,-0.09517813731889822,0.04517723871219268,0.0018715759259265014,,,,-0.02600443615727763,-0.04314910169769012
COL8A1,-0.08979492730704958,0.173577080234728,0.021153819298007553,0.016269766702500077,0.04286684842919743,0.056606698811035014,0.0584987325820528,-0.06177522274235151,-0.020471097532608853,-0.010686110167453095,-0.122149810649067,-0.01601855281260193,-0.0814560708257941,0.028365812675496458,-0.08476181730889157,0.009259932220067284,0.025640467376776586,-0.16038289307122183,-0.08498274574085853,-0.045050165125359795,0.009120816057652793,-0.009679237931832008
GSTM2,-0.04727478235014499,-0.05607408814264484,-0.021822174438698574,-0.02751669068462558,0.02707710823277039,-0.048976975050924576,-0.027922357284863683,-0.028949747275246768,-0.025696159162461464,0.00025990674430781825,-0.02438170755111289,-0.02551940588080878,-0.022021394342256993,0.05585366593810658,0.09432460760885997,0.0842344930010279,0.0968155901617844,-0.016044989534286718,-0.05850117874533208,0.04585751415558364,0.031299066948713455,0.07913383788888793
IL4,,,,,,,,,,,,,,,0.03346356861758682,,,,,,,
SPX,0.15022603646586394,-0.036542088305261504,0.05810842166315963,,0.011584138308623185,0.022754686367773856,-0.010476112814717392,0.034844010878155494,0.05252063490347426,-0.06484204484960257,0.07795180373144298,,0.13714783045280543,-0.06852561872415121,,,-0.04866848589547592,-0.046908848365731635,-0.005064294732477599,-0.016807395875342215,-0.023127561037246034,-0.010704399512607498
MFGE8,-0.05231957605682272,0.06628008693885551,-0.049322818865726835,0.062395087329863576,-0.005396555355743739,0.09261278708249408,0.021561013223889196,-0.030469536418839847,-0.030674232055843742,-0.03830866551133643,0.09086776006732877,-0.05414287094221194,-0.07329126628478798,0.0496256852427455,-0.11695534264269984,0.0457236114953598,0.03231968790546289,0.10290156286713513,0.0519971177467894,-0.08388314358489882,0.05876625155903528,0.09624543849950389
TGFA,-0.1319134704124858,-0.07948047994561797,-0.05517205837472637,0.07652015317393203,0.06170525176674337,-0.08997213228949087,-0.02334852771098601,-0.05933017585276777,-0.0738030890202958,-0.03774478887237527,-0.07951601174829405,-0.03165479305662833,-0.029310316241870898,0.007350204537531121,0.14107581671001057,-0.029570542034258795,-0.05188477216807651,-0.04485133307871746,-0.03233281155720892,0.026471713347358414,-0.05983100194952373,0.02979044010393713
SLIT2,0.17236091301636777,0.08134493246998527,0.04019086435230324,-0.03553401523740945,-0.04149234871144299,0.1402920066696736,0.0848242454793198,0.050740293202242694,0.03892684596638123,0.08227379210788566,0.15181481170233252,0.07567880837162061,0.12072312303453431,0.0009377714666947946,0.040375359305284096,0.10045679104721529,-0.001469352252904435,-0.0026775366201995175,-0.0518964712524193,0.03594577944398543,0.0008943826491714631,-0.010056370642352904
PLTP,-0.11534243931437851,-0.01889522665513717,0.010246312479499264,-0.02647977795357357,-0.09443130557726605,0.06376001259136382,0.01689609000902649,-0.11385278982474326,0.006302473714529374,-0.05600078964474709,-0.2681045864896154,0.016024122156626127,-0.037940354821997424,0.00905849652363715,-0.11145379995376176,0.011047614347063249,0.03130271613596508,0.04339880137782072,0.11538392986762382,-0.012890651087927337,-0.06580863594220439,0.04251957719428651
