,MGH258,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1
JAM3,-0.024240732189682916,0.033675568189170293,0.009161925806803332,-0.042781955003419095,0.03770392958254173,0.010905321698709529,-0.020541119642329707,-0.05094827312523937,0.018529320870944596,-0.1144177051664235,-0.05673900688863256,0.018166164232963924,-0.009897926677563269
TGFB2,-0.028271976494018674,-0.017459974863055342,0.059385024027635916,-0.027243996593255403,0.060446546149852516,-0.004061871267843675,0.0019402214825581013,-0.03360937281947427,-0.033327031731009045,0.00030981361648396163,0.02843446652541781,-0.030588672047937766,0.025929195897178414
COL18A1,-0.011922564531073022,0.009647403871648502,0.02779805626063505,-0.03269799259337857,0.0732246152028239,0.0421995281635454,-0.011118847826696244,-0.04659087487909634,0.031838866073947265,0.01086232313082352,0.03618320510717743,-0.05804758277339381,-0.02218131267018004
NODAL,-0.015491685107747259,-0.021372036855794554,-0.02296816908620798,-0.021868989848053678,0.0922632093996265,,,,0.03804035724835014,-0.030066814748222554,-0.02818804949421378,-0.015198746740918485,-0.012338920568828684
INHBB,-0.02699615476557503,0.03254203134370463,-0.0012411242296984034,-0.013270601730063853,0.05141371710772662,0.022084411560233625,-0.005896733403725831,-0.0034385910268219383,-0.030870610838119705,0.03878631739632046,-0.018633919825077103,0.005827798681330283,0.023838438618142187
LCN1,,-0.015976748429902158,,,-0.01770250631138042,,,,,,-0.02998254688173762,,-7.277895091603019e-05
ARF4,-0.041915081774195166,0.013812971068642921,-0.011632720972039242,0.005162731293812783,0.03383087279891445,-0.006556710772670556,0.0056599549478170705,-0.06757913479138195,-0.04492892667892947,0.007927508844434682,-0.001135554415629961,0.009622866774356803,0.0003286068567162451
CXCL14,-0.05156813665729878,0.00662774098237402,0.056264271460103085,-0.006389692110499525,-0.04177339771173277,0.02159785551303766,0.022093242950009574,-0.02438248684728977,0.0406686889856354,0.08716237185560104,-0.030272294263323687,-0.053265079428344,0.023046309108218498
LIF,-0.026766516930829456,0.050280088233802034,-0.041586389618075856,-0.01819592583597768,0.0414491180314603,0.04139626662979325,-0.0153863045574381,0.018123422503372403,0.04860184424170005,0.06954046687923861,-0.023888403348755475,0.015147514004955105,0.023778011460486567
IL17B,,,,,0.024851137170295898,,,,,-0.05093061942829804,-0.026091158939418567,-0.018908653244012297,0.01596571577942405
MMP1,,-0.006131546268965346,-0.016848841210410907,,,,,,,0.14777097843248016,-0.030988915429201565,-0.0136923426048015,0.029564018579989467
MATN1,,-0.0209770046011233,,-0.017566178976227326,-0.018559874362936973,-0.01027396591417201,,,-0.015527226950447871,,-0.03772670457182048,-0.01948739710742941,0.06245458447426344
ADAM28,-0.04137726619308827,-0.02413330574982194,-0.013907929255693247,-0.00790316374394752,-0.016537341921000988,0.06122515497416851,-0.004265901297256311,-0.037165872127761825,-0.052369638903260816,-0.04188258604898482,-0.012448245753573842,0.021654899445517687,-0.02527918245363014
TCN2,0.003941246229376991,0.02802067306024568,0.02007042023659412,-0.03537999410187255,0.054392256758711184,0.04287719809032588,0.03062797119587435,-0.014829782687642835,-0.004717463415032872,0.019494210730982935,0.04390089340016555,0.011665189178512832,0.02604745312294734
THPO,,0.022728562245144256,,0.03719180976616641,-0.013844212372313437,-0.021092006536040694,-0.016010911016798263,-0.02507594561395715,-0.015527228734099546,0.2310868497873897,,-0.016904414376895997,-0.026326549145513668
CUBN,0.02948884200759819,0.03388222412594595,0.03109460017405938,-0.007158420848829431,0.01581666112764529,-0.022698059877708822,0.01699208624945764,-0.019282599950620042,-0.03755994062066841,-0.015177961104316151,0.03387909986132612,0.005553570597242037,0.025021024373066154
TIMP3,0.007873449243253058,0.05457460351628176,0.010400853780489737,-0.030065800153838005,0.007675195756084237,-0.02131186101490988,-0.029019146722768334,0.023781853141017665,-0.01618467242027361,0.048072432780193755,-0.002873652800423788,-0.02859130515730087,-0.047830693999182224
PIGF,0.035232256709751136,0.018656947896293363,-0.0027290321034200847,-0.01927021376560944,0.022958069523838262,-0.00737280650192587,0.017146383234912237,0.06341395782115888,0.015156768601033783,0.07009462152437514,0.04590252492534319,-0.05183602560346719,0.05850589005034485
CRH,,-0.018718662953452817,0.08734351281456994,-0.014803164632032899,0.0013183220303785482,-0.016173620565533422,-0.018169323955058225,-0.021511574094791226,-0.0212372496316536,,-0.01461985493689805,-0.037003631335397094,0.02663009719695901
BDNF,,-0.012099143792791096,0.19083079620133883,0.016034589793379884,0.0041220673809501136,-0.0025933802879189905,-0.026045835716166105,-0.024889674019290063,-0.017487647521598076,0.1366048157390254,0.030202623724577753,0.025865401769755568,0.033753293199492954
CCL5,-0.07895135175563886,0.045557231712406415,0.026926372498602996,0.11664339223753799,0.05949097960046093,0.0357413522957775,0.038590643139532185,-0.052593091967336664,-0.02106455301383982,-0.00797131579734541,-0.029079938721011982,0.007927370463712712,0.03633449685429395
GAD1,-0.023676484106418632,0.062043327881901686,0.05023138359033165,-0.021516923375256538,-0.022553836221903028,-0.036851545592215776,0.02423350301375876,0.1011505099907528,0.03881127311924197,0.11092526057326658,-0.030599585795035557,-0.026712644565504113,-0.05846484876464508
COL14A1,-0.0018489525702578462,0.013532458244637795,-0.004997256701880333,-0.022916406598103085,0.11849578695180271,-0.02231727729841211,-0.0072010070237189215,-0.003392588437114703,0.006769966741219081,-0.010891864442414535,0.014218747200458015,-0.008996203993184074,0.030955743874445392
HLA-A,0.013221064726647573,0.034191046579645036,-0.06259238834893882,-0.020111861659250687,0.056292638315123954,0.02278684734497288,-0.034699237755864316,-0.06947717451392219,-0.0249609538765993,-0.08874835796718421,-0.05870935293506063,-0.013556617065824396,-0.014937996032175032
CD5L,-0.0378891767950621,0.14664248688544582,,,,,,-0.02616954073648377,,,,,
FGF18,,-0.016937004726933894,0.007552415478038753,0.09058036258069829,,-0.01100895923966196,,,,,-0.03084599954448678,-0.02366134233807026,-0.019995966314941365
ADM,0.020338340378154268,-0.01639196456034592,-0.04105641556352991,0.008896888603551149,0.1076649029642194,0.08234163294836534,-0.03762770371080587,-0.024630020710850364,-0.026533966794523436,0.027622159164163242,-0.05450833255398185,0.057189606177190405,0.01945137262210984
CCL15,,-0.008608242452369765,,,,,-0.026796746538808393,,,,,,0.02958828282252041
GNAI2,0.03556129453236759,-0.023876799060129288,-0.03227823981015939,-0.03568824734562328,0.03966510000451643,0.020263639727115843,-0.005613158844630489,-0.02322916655670154,0.005727255658550366,-0.010965782979780118,-0.014574259164109902,-0.011727669076985057,0.015626567461571865
HDC,,,,,0.020774404097508446,,-0.00465010921714759,,,,,,0.005458392677640202
COL11A1,-0.024958016326822277,0.011330946805875979,-0.014057477634265842,0.003167513442224543,-0.03218464657654056,-0.02102589664355989,0.06908238328363481,0.054521279629820715,-0.031215004649146075,0.14493090550123233,0.08420821705791624,0.02576361554997387,0.006502401999376773
NUCB2,0.05311183363529328,-0.06959812160716658,-0.03428512537737078,0.0018576163291291047,0.014320729965122798,-0.014779178384259361,-0.03291081121392207,0.0647435568453639,0.005606197292488136,0.004926289280520541,0.012418104750758519,-0.018808440720903447,-0.02289746958855085
CXCL1,,-0.024509572247037082,0.04639927131153065,,0.01955313074017778,0.0008321167220231211,-0.014570024611454086,-0.03570338059641983,-0.02106455658515606,0.022787495242621882,-0.05571370668635146,-0.0007196028289961226,-0.03421274454050417
VCAN,-0.007137269347098568,-0.0004039637649043646,-0.0925934853202036,-0.018104219508792943,0.048409093462770676,-0.008544222768751334,-0.022835840867419327,-0.03880239011435783,0.008260213337744437,0.0074574194218091205,0.03941872371793963,-0.0010836629190718546,0.00612293111719272
MMP7,,0.0043978124886998125,,-0.01819592072847148,-0.012921369691737905,-0.01014653335551743,-0.028146131150684255,-0.015400399547946978,0.16088692485424397,0.08690910501996857,-0.0425073840336039,-0.008546451653049193,0.07179461030611764
PTPN6,-0.015452778004634871,-0.05775828067062933,0.02501846899558679,-0.016020268175960403,0.055689041252232986,-0.012815674682563965,-0.04761388489847547,0.023444113075186165,0.10108804875309774,-0.00748514676226141,-0.018388794651882784,-5.853003429447377e-05,0.046042553043840945
PTGS2,-0.02113664249517632,-0.014034424899419218,-0.003448437057901779,-0.010589651230872209,0.0032492797496155566,0.021793463118395348,0.017655608112272358,-0.01678731248308238,0.08542005722735536,-0.05824815159281773,-0.0645979736000129,0.00632000617578996,0.021315901255828565
XCL1,-0.019352533895854243,0.04832655886620592,0.003132304021959217,,,0.0005120874281239881,,-0.02020094230828344,,,,,
CD58,-0.03228934984565888,0.008363083523981497,0.0012656197752482347,-0.05112837553135004,0.04723120344437579,0.006805853705382612,0.04946478258497001,0.034335218321300806,-0.017957655019656626,-0.0094035512372649,0.05988419021183738,0.03047758362543942,0.02422013567959567
TNFSF14,-0.00029989060838404077,-0.02066826110738561,0.06040830772428595,,-0.026923572695166403,-0.016002306706090832,-0.014231080125717603,0.01116602537821974,,0.09224616418855743,-0.02467517722402593,-0.019771024131547018,0.012128259709499803
CNTN4,,-0.03633728717806702,0.10033541611503671,-0.01082204112876206,0.05839479727206639,0.014507919083904185,0.008669443402772712,0.08300037909267322,0.03825465324374697,,0.05842244056806814,-0.06463282135423065,-0.0012120517792360795
INSL3,,-0.018375238833398245,,,,-0.011700020127453891,,,,,0.0034971795349175087,-0.01977102222134774,0.045063686091551654
BTLA,,,-0.018677684873705528,,,,-0.01817357605963427,,,,,,0.013868546760338588
MFNG,-0.004480524951193807,0.015306610766034246,0.004297174330621336,0.034855832887514676,0.05461653933506157,0.011260019117384942,0.03944553132281358,-0.04234389409064544,0.0657807980434782,0.045819936036620976,0.04875211882041614,0.022915466721036594,0.004953535136278598
ICAM1,-0.01944371535132626,-0.028678914110756615,-0.032869500935032034,-0.004360577563606692,0.04841597029446057,-0.0011680274797359767,0.025672960748187913,-0.0018944170424045731,0.009141569365642019,0.050897237105833576,-0.023404605084307212,0.0680392287936431,0.0197287801111255
PROS1,-0.011038298961779186,-0.029720421605607394,0.0017557023048628902,0.0471337942490581,0.03709224520544256,-0.00017238968002025975,0.010584304175055275,-0.029024097197057997,0.028922508185453884,-0.008036305820361522,0.07493314870041382,0.0024968369446199544,0.034568191182766134
CLCF1,-0.04343459014478119,-0.001672162290952199,-0.004430065939777979,-0.01691492536929795,0.028897763420395968,0.023752345873781184,0.009044274501723485,-0.03542310446044749,-0.015395473256000132,0.04198986470305457,0.07167794664707115,0.012248139801591128,0.09412456277746303
PSAP,-0.03070291072706284,-0.05909801706220115,0.008494613867394857,-0.029697085026609567,-0.060125652291358384,-0.046919590308324495,0.001350797484350225,-0.06269408807198394,0.05291127448255329,-0.017843127932374907,-0.026465049899243292,0.01704538938579145,-0.014162829012581764
EFEMP1,-0.002793013254812213,-0.06234922406365696,-0.04426640739015335,-0.00973742373933938,-0.0069047734803698154,-0.04281990608730504,0.03461085581938134,-0.11413091837388688,-0.003581669957720645,0.016200957817164456,0.07304603585795273,-0.05392472719213252,0.0595166800242728
C1QTNF1,0.05159901620400663,-0.0010574086719229744,-0.031079702781806072,0.027793324451363857,0.05382950591091036,0.02171900855707966,0.03497359694877002,0.06260784992280347,-0.0015422760876461347,-0.055952473351350014,-0.019298205234034208,-0.029428060703463724,0.0308653292713318
ALB,-0.029134787036071433,0.01840436747184116,-0.03588793648001149,-0.017405478089497533,-0.003909421765866837,-0.012773353247693884,-0.016163501314529722,-0.030673014321697667,-0.013548276805813247,-0.010467160947565087,-0.029853918355067822,0.0014065498379086498,0.0975485725286868
CCL13,,,,,,,,,,,-0.018317148820649883,-0.022177309762477507,
EFNA3,0.02848454870085105,0.002239590529208629,0.060217046942055444,0.08257764806699505,-0.023454369443888828,0.005516747438613236,0.03786904352349928,0.02577441413502563,-0.03898264926071232,0.0055768763041976945,0.06697067323333039,0.06678066033224807,0.04512242222993778
DRAXIN,0.04142793231897048,-0.026555845252205668,0.0690397640713202,-0.030252785930924363,0.0005028479744305255,-0.02768167018844638,-0.012978498382865945,0.08190076376189066,-0.013058463041936974,-0.04146589588008041,-0.024625629371470434,-0.01575950821691988,0.008952407908527199
RAET1L,,-0.014314489509460048,,,,,-0.015544672641734206,,,,,0.10563952724804594,
NPTX2,0.0015662265313568507,-0.023529338591870216,0.051863269259271934,0.04876035023481074,-0.03177973858750067,-0.05669810822941152,0.05078531483044367,-0.04744428535070202,-0.053002374045343456,0.0023989647343111925,0.0616008038298689,-0.053307511807078246,0.021075388575582128
FGF11,0.0335119716087389,0.006842912076352796,0.005877637923783001,-0.044518782359170575,0.02128960246585304,0.01147272324320128,0.010219624473215021,0.014244427459748002,-0.027844279567888812,0.04896168763652685,-0.010954456518338982,0.09072469963481514,0.08250063424616469
CD59,-0.02677308753207977,0.00681158110676743,0.027755994818263633,-0.02613910247828246,-0.023751373059759426,-0.0026321431197237287,-0.007007376622301316,-0.003451419254322722,0.06681887442729079,0.00402508127261784,-0.00693595585900914,-0.0174091567868673,-0.03690474789021878
COL9A2,0.11449219439145904,0.057114515410757516,-0.04700005027516405,-0.012482299125815848,-0.04453166657240847,-0.01743921208584427,-0.03348343093833001,-0.06091554319410808,-0.0264371247640403,0.07077344360429047,0.08562900569661919,0.03348665633751232,0.0015450400619532222
DLL3,0.04906066997895688,0.061486315789902324,0.06888269306521473,0.05566009644881854,0.027223492841048996,-0.007989358889915785,-0.009428479969347345,0.05950619240932978,0.004674693106944075,0.005832205372076006,0.06569805229663846,0.020349378367601326,0.05133709501254613
FGF5,,,,,0.027272987158360254,,,0.05741162471795912,,,,,0.042028635314399196
LIN7C,-2.3517767963224218e-05,-0.030690149490935795,0.009272380129207187,0.06399690155557478,0.0816245705338047,0.05704853512116825,-0.04094210383005711,0.0320674720582992,0.04988615460887757,-0.034259962748843624,0.05129793070081208,-0.014012543257125237,0.09188591623854962
GDF7,-0.020045443988326802,-0.0337571125112431,,-0.024862558913768346,-0.005166324827641519,-0.02441699656825515,-0.014231079572697806,-0.027225605177872085,,,,0.006698539531615358,-0.02055789239544739
PSPN,-0.015809438583456934,0.017897086791086522,-0.00317874714245243,-0.0009207161183802404,-0.0059192205151972445,-0.010411434915793523,0.042724904770597226,-0.011399010904777402,-0.007296312874252892,-0.03163922084509803,-0.005291961281177072,0.05178268678094237,-0.012399862733576333
ANGPT1,0.01817560551048631,-0.019056804036185104,-0.010108599948022677,0.008565774554481995,0.045571881970278276,-0.022660615749167858,0.0051186653714818215,-0.01775283432386555,0.017339160609714452,-0.02766295475709677,0.06648544132982448,0.007207681703393991,0.0482912627300727
PNOC,0.036480099099581914,-0.03305477516995202,0.038291637543902766,0.018118563563599394,-0.02474313857464789,-0.040427679590517865,0.031061798271781165,0.08737074309543481,0.0031158348725131998,,,0.05901078361393673,0.09757456197002563
L1CAM,0.031049957244359574,0.034907098224022076,0.0241002359044172,0.044547697254989846,-0.011295707443691393,-0.04237318381463483,-0.013694149496960583,-0.0003920439037420315,0.06963597773554445,-0.042118636003213465,-0.05610765266371217,-0.004796278780473102,-0.029827268409095966
APOA1,-0.0176132950127863,0.06484210990843527,0.019887082148109643,-0.04019902775409312,-0.016524930490986463,0.056853891427427354,-0.010372954084696285,0.019280316048851425,0.07265697989176599,0.10828726553024737,0.10753666293864202,-0.010618981100328944,0.0780667786690867
PSEN1,-0.030899280132647186,0.038614191224905996,0.008951259407520508,0.021367116250163076,0.02054531098201043,0.008402965464653625,-0.017918563912605354,-0.062092280872383325,-0.02461535148604756,0.12086179721479101,-0.02243904154875606,0.01882407726063842,-0.03263844213222917
CALM2,0.06751378729815202,0.008253426880565391,0.06692268357142019,0.033902680570449026,-0.08256219777094356,-0.007525849318341528,0.026924619798751142,0.07598240955709736,0.03496924514703086,0.003740878044443095,0.12789515565049567,0.036004661563661396,0.00947263170626846
CLEC2B,0.008396442430110809,-0.00026186184433157114,-0.024940941136194234,-0.05612474982830145,0.055573975648870115,0.029829144813128504,0.0012302538699108581,-0.00669974504158009,-0.027420755890694093,0.009177581239961647,0.04331726746280011,-0.0035201458969494493,-0.025880313388667617
NTNG1,0.021493780961230297,0.015438157044235977,0.02468394311325481,0.015516580712848595,0.005194702616722189,0.040516697595846744,0.04028198968655352,0.05007227496266163,-0.0025829536413635827,-0.044428903568154335,0.07248958475772745,-0.021825040572933378,0.02644524413532737
LRIG1,0.02776374284944436,0.03922738717126604,-0.02827032533628625,-0.025970618428800375,0.015820743940063782,0.014979554778755193,0.009945998907531802,0.022450779761526218,-0.032997096355052255,-0.008932035040305736,0.04857746733329543,-0.041677503864339736,0.06598345244739379
CPAMD8,-0.017638270398278578,-0.016429795605173297,0.04058823745242788,0.035647225124372295,-0.01561296318419909,-0.012978023690282304,0.019565129703365807,-0.016004488089975653,0.019328217096896375,,,,0.04114146614744298
GHRL,0.005234357242979754,0.00734132247962771,0.05156996536879855,-0.01850341020201739,-0.021809858576036064,-0.022755079562600884,-0.012978498382865945,-0.01651891461095088,0.04765620919952571,0.05160820858756632,,-0.017385731568438187,-0.009749480727345706
NPY,-0.025876031063401868,-0.018937125982793172,0.07386114392867399,-0.041840358057691956,0.006882126548116003,-0.012833844196805564,0.02616591925197679,-0.00423583446585278,0.002856479265440844,-0.013237645130912834,-0.05284011922324312,-0.016955309977151518,0.03912642294871117
MMP2,-0.040627462718685885,0.0902784431276096,0.013273331628647928,-0.0007612514087578901,0.05193042009996916,-0.013995859909946349,0.02152163662572305,-0.026661793520005448,0.011782045727492287,-0.025447217591157183,-0.004255840605197161,-0.008137412526059408,-0.0024066759858068477
PPY,,-0.024137058090080064,,,,0.018924821206352974,,,,,-0.03610375535874749,-0.024992949943963366,0.0460293442558632
ALKAL2,-0.026413455062439844,0.025666471881674556,,-0.05266291710731473,-0.01770250344231371,-0.022878924382929825,0.0012188706765202052,-0.03534154558571389,-0.013465385096367062,0.018228797062715255,0.026847291382253197,0.03772933721728348,-0.023892747998674056
CSF1,0.11132922762156712,0.0289540425023831,0.013941088475679934,0.0029580376989429965,0.008989363583246205,-0.0026043101251747485,0.018382285681817122,-0.09104079731847098,-0.05217635145723397,-0.02516650751815169,-0.03129971770103594,0.0018309131664861148,0.0179208481035676
SEMA4C,0.0027902590267893245,0.03143770660186244,0.007337875176651633,-0.004190150487225875,0.08601559723226421,-0.02232052471530409,0.017392322649595296,-0.03053053987672242,0.052534939040155985,-0.10300284888200648,0.022604069692459598,0.055558289087334435,0.032434388919282395
BMP8A,,,,,,,,,,,,,0.05566476521978742
ICAM2,0.028890363404614476,0.06404548288361168,-0.008702894237623821,0.038311171067222226,0.02714324786772423,0.02589937783615987,0.014104745313496755,-0.060366656465508574,0.033669871730811006,0.028883935413036455,0.06306395726207657,-0.0466781243764141,0.04004924915975767
SYTL3,-0.028290803264669696,-0.02873116790810726,0.033594866757108204,0.007977964065425898,-0.022332674280780583,0.009740254218687728,0.012951863859744842,-0.04214519124448453,0.003723496766919969,0.06978838162745397,-0.02538836769094569,0.05605880502311604,0.043203157323359206
IL1A,0.06869068039200674,0.07435450392712514,0.005111467802918081,-0.009283210837969314,0.017137362502795565,-0.020936802914108106,0.028743657291385557,-0.03653470739897063,0.028489244760087788,0.0019452159874822862,-0.00537692463339137,0.03213315746719112,-0.02630767062327106
HLA-G,,-0.022026581313021414,,-0.01342862597599087,,,,,,-0.043778565533513995,0.03786395000308631,-0.002943135741837553,
PGF,-0.010955595746167685,0.020021021339907696,-0.026641457884960126,-0.009118193093214818,0.09459099944017385,0.014678891841324992,-0.02346740462102158,0.008457470890517826,0.06331087880516183,0.03854066075940032,0.051304291454310536,-0.05908639765724388,0.04485761222178178
LGALS8,0.062185996964427996,0.02001861383922683,0.04758225061304896,-0.01743612718782699,0.003968482961373686,-0.03250476194044131,0.02901757968874466,0.041785412649186796,-0.02432828826062191,0.0039801811615990165,-0.025623483009713222,0.010824738433318751,0.06041815711702731
DKK3,-0.02808365045833046,0.011718589076620642,0.061675748653649325,0.01295962929926402,-0.03316043133226195,-0.026823001047961578,0.001204940178830789,0.06507454079581286,0.0745135731679112,0.006714490684464529,0.12434863230784798,-0.05968808614877987,-0.004425509901193843
COL16A1,0.030195763180009293,-0.00027134379464936135,-0.040158110421675094,0.0012395003578218647,0.013692694300671472,-0.004422552068718395,-0.028388928735910462,-0.01698009811119976,-0.049800340258756896,-0.0018926869681969141,0.004818262128481529,0.04920256028100421,0.004031842588027472
TPH1,-0.017086633887427306,-0.016173104698319046,0.010291623069435435,-0.014229501851310626,0.001647060345405542,0.0037712617459081644,,,-0.0186863400353485,0.004574231286834083,0.01740174724260629,0.04466007873830074,0.063793600011142
TNC,-0.013658816279900302,-0.01452283813082907,-0.06411469562271035,-0.02700468099205144,0.055189796313974464,0.05941899076982296,-0.049202620690219155,-0.055497975732804405,-0.04761937428812824,0.012763864077448698,-0.013846492950284643,-0.05451864666202275,0.07571207899249223
TNFSF9,0.009481534098465494,0.008452867164255312,0.06466437640869628,-0.043269149729434506,-0.0025359775146437486,0.017900870763690766,-0.021678011789858297,-0.0361608337982056,0.0771792463201695,,0.02420648304292636,-0.024839473694143778,-0.008477904959575476
C4A,,,,,,-0.011243783034103408,,-0.01782441128707099,-0.016426002746046633,-0.05141080820357751,-0.02039277195906564,-0.016242199985154762,-0.02870141142054145
CNTN2,-0.04426154552945684,0.031120257458920334,-0.017150938594328424,-0.002045942531174784,-0.04215750159081278,-0.014091718324107395,-0.04814799138932949,-0.05963439868689873,-0.02269760986904745,0.02062985819049814,0.07495672655457486,0.03394748526534742,0.14716355717997764
F7,,-0.015778082545088817,,-0.012358362962744706,-0.015612954109422612,,,,,,-0.025693715266012405,-0.01607268859581694,
LUM,0.049372776692254684,0.023268224347818965,0.03964243133567481,-0.032659140587648565,0.12681943770505189,0.12115258668197194,-0.03234865233816577,-0.008663704703668597,0.10193755618878436,0.002892377017262629,0.003184129805570508,-0.05499832923297562,-0.05127426783024174
IZUMO1,-0.01685391812391305,,,,,,,,,,,,
BTC,,-0.01431448354701511,-0.015769637591215777,,,,-0.03802562879251453,0.0034838907007241275,,,-0.01858849969912285,-0.015553850971656978,0.06296080451833662
APOC1,-0.04250464520035654,-0.056384325493928876,0.051681497849901184,0.007910212314631378,0.09050247988340468,-0.011807614708890178,0.01100810650990479,-0.09051240448648823,-0.03513638488938444,-0.1433067251714188,0.0644702109143171,0.05440221239917091,0.0013549262255816844
PKM,0.0471383955924044,-0.0856520068502271,-0.015447746175122748,-0.026431632187081295,0.04222592873298064,0.0775545433852547,-0.02711959563534115,0.053874300938684866,-0.030705410381627225,-0.017733002000730254,-0.03401160139416985,-0.004805832752322608,0.05724424730622028
TNF,,0.07187075053389182,-0.007049725747930248,0.006529151739761684,0.10923611533962671,-0.025651887218493402,0.04110143480936363,0.013313537616637021,-0.03901917798685978,-0.019336236898189394,-0.018041973603432397,,0.02916508887600144
GNAS,0.07453435543865485,0.002603511949289931,0.02584634494634685,-0.00875922324689913,-0.001404150275474227,0.04230284196975666,0.015876727799234786,0.07752309653050152,-0.06662979827386714,-0.10013414086947581,-0.044577433253291755,-0.03710828933187337,0.0037734502627498967
BMP8B,0.00776011641905797,0.09644556227223036,0.057256456546506344,-0.0483996061227295,-0.002868338057387265,-0.019916521584540214,0.09838856878037398,-0.03505946263513079,-0.01707824483032296,0.032627210346700665,0.0007196426950780792,-0.007776064192159461,0.0024311702682914007
LIPH,,-0.016173100716627118,,,,-0.009065562799080747,,,,-0.043778590783816074,-0.018317155557251635,-0.02552414038503906,-0.03703141542262772
CCL28,,0.0667223906216003,,0.0010177858006243496,,-0.013959475332400205,-0.014901631869321398,0.21786807117438897,-0.014819079385393098,-0.03981551570705516,,,0.03235171106523181
PTPN11,0.0036663759225704076,0.012485224706835288,0.03232532085043911,1.8265255886712968e-05,0.02156973885640396,0.020343087512162076,-0.021670084826773964,-0.09715905507000301,-0.029963370575359773,-0.04303272830328175,-0.05474246478011366,-0.029740434878353633,-0.04572298093055956
ADAM12,0.03531454452764145,0.03733620548233274,-0.008817703123146642,-0.0220618889713999,0.08521681533174516,0.011476198020139163,-0.01440150083520865,-0.03802436189201009,-0.016760027010767873,-0.05836855135363034,-0.019530987939654347,0.02205453402552613,8.15402242536093e-05
EPO,,-0.021731388907802414,-0.02396014897891246,,,-0.009484824353784277,,,0.01800082418557034,,-0.019892898732040747,-0.015377256663176986,-0.017599236660415594
EDN3,-0.024770858253400634,0.022741197811352903,0.03424068045273262,0.0033976580098627304,-0.027663951541481373,-0.01470100995837188,-0.019758675576156404,-0.02652549624652898,0.10952632530338091,,-0.027820377260647854,-0.0005652423720620661,-0.03197768487649778
CCL22,,,,,,-0.019097899243024262,,,,,-0.022514476784131574,-0.013492873308633007,-0.02719543253520575
CCL2,-0.08921592272294811,-0.036696304432242935,-0.03432554614610454,-0.032977656795778756,0.07697701054807499,0.0111744399841953,0.03288468302728068,-0.03032055661603915,-0.06304548153633277,0.07889431565835993,-0.024534582843885343,0.008814213457941152,0.07690546665086202
DSCAM,0.013714535386037913,0.025222353566371886,0.009695763166487858,0.009771552890065135,0.0040829165227064665,0.03701972649740119,-0.0015845248547820244,-0.01846186471761984,0.018896579652535668,-0.06363415690464508,-0.025426129190646553,0.039535909808647386,0.03197960281358729
GPHA2,,-0.018025742546431137,,,,,,,,,,,
ANG,-0.0016255791680995226,-0.04295960543873201,-0.02350040236155064,0.0531595253019483,0.05096291399052848,0.004978748429864054,0.01717941331121108,-0.048226638097769545,-0.030860343535487385,0.016767607464052137,0.010211484638859824,-0.03221858998875519,0.00017200101163990128
FBLN2,-0.02322572714212729,0.02951802410238281,0.07305263741511639,-0.02415701535669708,0.012501757863787025,0.027426766165213484,-0.0159988593153867,-0.02301260314135206,0.02165602964589749,0.02906534214916489,0.0157214432386536,-0.03125699620988369,-0.01908402395525485
VTN,,-0.030572796634883177,-0.024156927988601064,-0.014229497198250689,-0.011609896952010328,-0.015582501247763775,0.036890091364136304,,-0.015527225810892963,0.1742197343698807,-0.022738944588256454,-0.01991147191071413,-0.02870141737929842
VEGFA,0.025887033920289078,-0.035110170406704284,-0.056403799668892377,0.01885993534976941,0.0680606411557297,0.05874472933766336,0.01371906615630382,-0.05455598146991058,-0.03640572910319346,-0.023107666008821488,-0.06619562395818031,0.062402171879710144,-0.036227761101134084
F10,,,-0.022538822605456012,-0.02474477234669774,0.03525131987405258,-0.010399904904055344,-0.02169985807160333,-0.0243235544040894,,,,-0.026632417131981712,-0.0033502709577955974
SERPINA1,0.026430184077295346,-0.021089924275417917,-0.010997071972378893,-0.026205590398461872,0.020790498557490416,-0.021069663487908372,-0.028470657028852125,-0.06899419550650344,-0.002090459208016746,-0.01242813593945908,-0.0402792745795977,0.01452387419255514,0.0026312886316879618
VWF,0.020666670371780486,0.02954324305525175,0.058993488376822646,0.03820240313715973,0.06896438006060066,0.03178536834342981,-0.06681789548779796,0.007684102900312058,0.05192933799965506,0.10224148091200914,0.04709432324496069,-0.03533838242354356,-0.02470474970732803
GDNF,,-0.011631677588422026,,-0.022148764115140475,,,,,-0.018686341324268378,,-0.03293985438629564,-0.02153282627390921,
VASP,0.03425401294461337,-0.016394201133061715,-0.023786339354705057,-0.02082407153621082,0.05479903325530177,-0.004922614978021374,-0.0017217183373732388,-0.07464529548969348,-0.00012500499969913623,0.08222928965126644,0.002082058038442405,0.014562223979134316,0.02876116994087625
ADAM15,0.008964559522353973,-0.03693345033423744,-0.022254685037897334,-0.042259477298022964,2.3163469917584125e-05,0.017078162048790188,0.02603860820031909,-0.118463906058617,0.0037900897879712186,0.05459647837902266,0.06512905622794425,0.026510931638318264,0.016400992072279467
WNT2,,-0.016240094763061937,-0.01941135343401698,0.040250635291461515,0.022288265171066537,,-0.016907018950041586,0.1496550319130066,-0.017487644999188392,-0.048473844664712315,0.012341911610112876,0.001845105856597965,0.006945364864242378
